fps,explained_variance,policy_entropy,n_updates,serial_timesteps,value_loss,clipfrac,time_elapsed,policy_loss,approxkl,total_timesteps,ep_reward_mean,ep_len_mean
347,0.8722086548805237,3.7599075,197,403456,16.496092,0.027050782,1151.9031324386597,-0.0020843837,0.0026793724,403456,713.6362425599999,1472.47
160,0.9474600292742252,3.758821,198,405504,1.9269224,0.068847656,1157.7980570793152,-0.0045858445,0.005561103,405504,704.39335434,1472.47
425,0.8200461864471436,3.7554023,199,407552,10.650682,0.06577148,1170.5823771953583,-0.0042510973,0.005197269,407552,712.5539390399999,1472.47
443,0.8684700727462769,3.7640862,200,409600,11.433562,0.015917968,1175.394523859024,-0.0011130353,0.0017393157,409600,707.2878305399998,1454.3
447,0.8644611537456512,3.767489,201,411648,10.973057,0.019580077,1180.0140709877014,-0.0024190736,0.0017108883,411648,716.80654962,1454.3
444,0.7771440595388412,3.7680345,202,413696,10.14933,0.03466797,1184.5867702960968,-0.002498068,0.0029327052,413696,717.3714619,1454.3
445,0.8774742409586906,3.7675369,203,415744,13.236171,0.029150391,1189.1992237567902,-0.004576893,0.0029000023,415744,707.3759113899999,1424.54
453,0.8538804650306702,3.769606,204,417792,8.634648,0.034082033,1193.8016192913055,-0.0017071858,0.0031538482,417792,718.0276074100001,1424.54
452,0.8311383277177811,3.7731793,205,419840,12.7421665,0.04042969,1198.3180022239685,-0.00506506,0.0036384598,419840,716.4757454700001,1421.64
422,0.8178131580352783,3.7786949,206,421888,8.384861,0.0296875,1202.8445370197296,-0.00093001954,0.0026109072,421888,716.8334286100002,1421.64
435,0.8867532685399055,3.79038,207,423936,10.016373,0.043847658,1207.6933195590973,-0.0026637048,0.003960036,423936,726.2018533100002,1421.64
398,0.8220693171024323,3.7966206,208,425984,12.679064,0.0125,1212.400493144989,-0.0023462204,0.0013398374,425984,725.69003835,1421.64
406,0.9192785769701004,3.7878895,209,428032,8.844991,0.041992188,1217.538809299469,-0.0030767382,0.0036947741,428032,725.4695095899999,1421.64
414,0.8393045216798782,3.779277,210,430080,14.145065,0.009326172,1222.5808622837067,-0.002071613,0.0013811657,430080,719.8526065200002,1401.95
464,0.841225653886795,3.7840207,211,432128,9.71493,0.050878905,1227.5184886455536,-0.0031930443,0.0043688556,432128,719.9490258600001,1401.95
403,0.9023341462016106,3.7941144,212,434176,10.938971,0.03745117,1231.9271562099457,-0.00549771,0.003479944,434176,724.0934525400002,1401.95
231,0.938789289444685,3.7915642,213,436224,13.866076,0.040966798,1237.0078716278076,-0.0036206904,0.0034999351,436224,722.71745856,1401.95
146,0.8496264219284058,3.7840278,214,438272,6.9799485,0.10844727,1245.8360364437103,-0.010920952,0.012605237,438272,711.0892701199997,1394.01
180,0.9027640074491501,3.790467,215,440320,8.788491,0.0647461,1259.7846174240112,-0.0027135536,0.005462337,440320,689.35419861,1355.23
431,0.8324842751026154,3.7949467,216,442368,12.423007,0.024316406,1271.1010057926178,-0.0036627844,0.0022135908,442368,699.57456478,1355.23
452,0.8929199576377869,3.7958093,217,444416,10.970794,0.016113281,1275.8478109836578,-0.0021218166,0.0016452415,444416,711.4720739700001,1372.1
457,0.8263491988182068,3.7992504,218,446464,11.915712,0.06391601,1280.3722229003906,-0.0033854842,0.005555543,446464,710.13881324,1372.1
332,0.9137876629829407,3.7972703,219,448512,16.899136,0.02841797,1284.8458309173584,-0.0026498872,0.002692589,448512,708.8319766200002,1369.9
173,0.9333366602659225,3.7752175,220,450560,3.4815636,0.105126955,1291.0006639957428,-0.0073904046,0.008120957,450560,711.3773582000001,1387.09
204,0.959155485033989,3.748403,221,452608,9.113854,0.062451173,1302.8306634426117,-0.0055587552,0.0056270636,452608,717.81287552,1397.41
229,0.9774500261992216,3.7444901,222,454656,3.039315,0.05517578,1312.8552544116974,-0.0043202466,0.0046694796,454656,720.1073529500001,1414.89
472,0.853671595454216,3.7507794,223,456704,10.359873,0.02470703,1321.7667989730835,-0.004603956,0.0022756583,456704,719.4201644000001,1414.89
235,0.9326111376285553,3.7543678,224,458752,17.683117,0.023339843,1326.1015694141388,-0.0033081858,0.0025980887,458752,730.1401388300002,1430.82
217,0.9792542811483145,3.7542367,225,460800,2.7404697,0.04116211,1334.8127822875977,-0.0037424795,0.0035265249,460800,721.5259697000001,1430.82
452,0.8579086512327194,3.7525535,226,462848,14.040675,0.029589843,1344.224259853363,-0.0031623256,0.002810133,462848,708.9924571300002,1413.82
288,0.9153462946414948,3.750356,227,464896,14.787874,0.03671875,1348.749207019806,-0.0040265406,0.0033406336,464896,708.0061878200002,1413.82
172,0.9198954701423645,3.758855,228,466944,5.9059644,0.09736328,1355.8518104553223,-0.005580974,0.007988895,466944,699.6850017300002,1395.9
446,0.9412856251001358,3.7720714,229,468992,3.8727386,0.04609375,1367.7420053482056,-0.0056322794,0.0040262947,468992,690.29300818,1382.25
438,0.8317207247018814,3.7774396,230,471040,14.20907,0.031201173,1372.325912475586,-0.0031777904,0.0029757065,471040,680.0389381300001,1366.4
205,0.9338284805417061,3.7803912,231,473088,14.1427555,0.039208986,1376.9972276687622,-0.007328859,0.004273272,473088,679.0771747300001,1366.4
236,0.9622429125010967,3.7817783,232,475136,7.166693,0.054101564,1386.981891155243,-0.005196428,0.0043412,475136,675.4305637300001,1372.93
427,0.84510537981987,3.787553,233,477184,9.726847,0.022558594,1395.6282050609589,-0.0032359294,0.002365026,477184,676.74405164,1372.93
455,0.9190827384591103,3.7914212,234,479232,6.0927606,0.044677734,1400.4197940826416,-0.0047171763,0.0038993254,479232,685.7272927700001,1385.68
296,0.9486177116632462,3.7965577,235,481280,9.823325,0.03017578,1404.912307024002,-0.0020601882,0.0028115313,481280,685.6134150499998,1385.68
142,0.06618469953536987,3.8126411,236,483328,3.212003,0.1038086,1411.8277184963226,-0.0034997824,0.00800246,483328,676.5111001700002,1385.68
184,0.9607961401343346,3.8246436,237,485376,2.7543616,0.082177736,1426.2486145496368,-0.007850373,0.006533543,485376,668.42697156,1385.68
440,0.8241703063249588,3.8190315,238,487424,12.24267,0.015185547,1437.3735134601593,-0.002081714,0.0014179297,487424,668.9570573899999,1385.68
434,0.897663451731205,3.8201256,239,489472,10.812199,0.01977539,1442.0209274291992,-0.0033259722,0.0020413133,489472,651.00237247,1357.21
449,0.8599292635917664,3.820359,240,491520,9.454381,0.017578125,1446.7366757392883,-0.0020520515,0.0017683397,491520,649.9169244699999,1357.21
423,0.9811150413006544,3.8176837,241,493568,1.559851,0.03564453,1451.2980666160583,-0.005362276,0.0032587158,493568,656.99440571,1366.84
439,0.8896602764725685,3.8169975,242,495616,10.767275,0.033837892,1456.1351704597473,-0.003629262,0.0028377543,495616,660.6819877799999,1372.38
471,0.8473725020885468,3.819463,243,497664,12.484032,0.017236328,1460.7915711402893,-0.0015343603,0.0017295104,497664,668.87982912,1385.9
457,0.816948190331459,3.8174598,244,499712,17.718689,0.02758789,1465.1383566856384,-0.0059846113,0.0025717209,499712,670.25541569,1375.47
