serial_timesteps,policy_entropy,fps,total_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,value_loss,clipfrac,n_updates,ep_len_mean,ep_reward_mean
632832,5.1547246,443,632832,1354.7972650527954,0.8494869470596313,0.0053134756,-0.0032555475,11.285896,0.060302734,309,1511.09,1004.6000576600002
634880,5.158721,461,634880,1359.4142014980316,0.8087994605302811,0.0057198405,-0.0018991933,8.884988,0.06987305,310,1521.17,1011.1158162700002
636928,5.1654615,470,636928,1363.8531076908112,0.727085292339325,0.0044099307,-0.006067755,12.855772,0.05332031,311,1523.72,1011.4056835700001
638976,5.191117,443,638976,1368.2087383270264,0.8200030326843262,0.0046252795,-0.004608128,18.504148,0.057714842,312,1511.31,1000.6408688600002
641024,5.2045746,470,641024,1372.8246862888336,0.8622128516435623,0.0026825317,-0.0028968519,9.604065,0.028173828,313,1511.31,1000.1970377300003
643072,5.1960726,477,643072,1377.1809067726135,0.948686983436346,0.0039220722,-0.0045443177,5.464744,0.042675782,314,1523.22,1009.5741268700003
645120,5.182937,473,645120,1381.4715626239777,0.7741889804601669,0.009370165,-0.0031913654,9.696417,0.10019531,315,1531.44,1014.2477404500002
647168,5.1796722,450,647168,1385.7974033355713,0.8337225317955017,0.0048690294,-0.0019401384,11.664021,0.058154296,316,1531.44,1013.6493958300001
649216,5.16722,464,649216,1390.3416817188263,0.8692702203989029,0.0022904822,-0.0027376544,10.432194,0.021289062,317,1545.87,1025.4346595700001
651264,5.156081,481,651264,1394.7500312328339,0.8579180836677551,0.0027278988,-0.0029894453,8.37187,0.028076172,318,1560.25,1035.8552664200004
653312,5.158137,464,653312,1399.0037631988525,0.8420995771884918,0.0042648762,-0.0023411766,9.079084,0.047216795,319,1560.25,1035.7534952400001
655360,5.1516805,454,655360,1403.4144821166992,0.8875704482197762,0.0026999866,-0.0015890735,13.914934,0.026611328,320,1560.25,1036.75810629
657408,5.149352,464,657408,1407.9260580539703,0.8134273737668991,0.002192527,-0.0032889743,16.672424,0.02241211,321,1565.37,1040.28209167
659456,5.1442847,476,659456,1412.3362185955048,0.768622025847435,0.004077914,-0.0039300527,11.939002,0.050439455,322,1576.36,1047.77657597
661504,5.141017,486,661504,1416.6357803344727,0.8164720982313156,0.0027477648,-0.0009665351,10.748777,0.030078124,323,1594.05,1060.20089462
663552,5.1336384,451,663552,1420.8452446460724,0.9172542914748192,0.0033292465,-0.0016543793,10.157242,0.031640626,324,1585.17,1054.13275035
665600,5.1240664,461,665600,1425.3773999214172,0.8390683233737946,0.0025406561,-0.0030029488,11.959261,0.025732422,325,1596.09,1062.24807867
667648,5.1268215,467,667648,1429.8189780712128,0.8630217611789703,0.0032082114,-0.004012616,15.945498,0.031445313,326,1578.36,1051.68982226
669696,5.1312594,474,669696,1434.1958351135254,0.8085189610719681,0.002296268,-0.0005354658,18.44873,0.021044921,327,1560.59,1040.1846188299999
671744,5.148135,480,671744,1438.5150866508484,0.8631493002176285,0.005632558,-0.0038657815,8.165582,0.04975586,328,1555.0,1036.0922259200001
673792,5.174279,467,673792,1442.7811121940613,0.7914472669363022,0.004947866,-0.0021029918,9.662,0.05986328,329,1568.65,1045.13974111
675840,5.187901,479,675840,1447.1651875972748,0.7433750331401825,0.005133541,-0.0057857116,10.601852,0.05620117,330,1576.39,1049.94444296
677888,5.191696,490,677888,1451.433287858963,0.8518040478229523,0.0018752895,-0.0038770463,9.5058,0.01850586,331,1576.39,1050.78098644
679936,5.185632,457,679936,1455.6110937595367,0.8851120993494987,0.0035475423,-0.0043438,4.7369204,0.038964845,332,1568.02,1045.5408724800002
681984,5.189492,471,681984,1460.0837728977203,0.80789715051651,0.004269204,-0.0047831284,28.48594,0.047949217,333,1557.47,1036.51711093
684032,5.193022,458,684032,1464.4253551959991,0.8975953832268715,0.0023358148,-0.0034088388,10.304128,0.025292968,334,1555.11,1034.83481379
686080,5.188917,471,686080,1468.8906738758087,0.91570845246315,0.0018905768,-0.0028424324,8.158411,0.0171875,335,1554.16,1035.18437356
688128,5.1839843,422,688128,1473.236160516739,0.8514457792043686,0.0035003193,-0.0017429332,7.29103,0.039453126,336,1552.36,1032.38078778
690176,5.1805086,458,690176,1478.07905960083,0.849742203950882,0.003463,-0.0055730953,10.255173,0.037646484,337,1548.28,1028.59012744
692224,5.187446,479,692224,1482.5426168441772,0.8032166659832001,0.006573318,-0.0044098296,11.301255,0.06645508,338,1548.28,1026.5468736700002
694272,5.172345,490,694272,1486.811378479004,0.8587092459201813,0.0040876516,-0.0036724596,10.445556,0.04472656,339,1540.01,1020.4831374200002
696320,5.163932,456,696320,1490.9832401275635,0.9086799249053001,0.0047613024,-0.0036838842,9.47118,0.04736328,340,1540.01,1020.0010064300003
698368,5.1560636,468,698368,1495.4691343307495,0.8216368407011032,0.002836746,-0.002479285,19.33911,0.030273438,341,1532.85,1015.4441139500002
700416,5.1450315,470,700416,1499.8410675525665,0.9062338098883629,0.0043750117,-0.0034976832,9.753557,0.050488282,342,1532.85,1016.4566459900001
702464,5.1395884,453,702464,1504.1959247589111,0.8943295106291771,0.003197896,-0.0030634305,10.147614,0.038671874,343,1528.32,1013.4606011200002
704512,5.143111,456,704512,1508.7113282680511,0.7156839370727539,0.003728731,-0.0026304186,17.581215,0.043701172,344,1528.32,1015.88568384
706560,5.1362634,448,706560,1513.196142911911,0.8382020890712738,0.0045173946,-0.0031763997,10.412379,0.053271484,345,1528.32,1013.7495847599998
708608,5.14223,427,708608,1517.7652900218964,0.7826251834630966,0.0025464436,-0.0033890898,22.553799,0.027734375,346,1536.95,1020.9166297099999
710656,5.153287,436,710656,1522.5578424930573,0.8412866294384003,0.002924411,-0.004820916,9.65984,0.031835936,347,1533.68,1017.8376846699998
712704,5.1473093,477,712704,1527.2487559318542,0.892179861664772,0.0027397121,-0.00352551,14.876459,0.027929688,348,1527.2,1013.09165225
714752,5.1360984,464,714752,1531.5372688770294,0.8233043998479843,0.0047521153,-0.003865961,26.929977,0.048339844,349,1511.47,1001.8020768499998
716800,5.123356,456,716800,1535.950121641159,0.8891060501337051,0.0030407077,-0.0021353664,10.063097,0.03286133,350,1511.47,1001.8428383199997
718848,5.123109,469,718848,1540.4417691230774,0.9334200099110603,0.0042194547,-0.0036287229,9.953727,0.047705077,351,1510.24,1001.61093347
720896,5.121866,454,720896,1544.8034372329712,0.9055711254477501,0.0038718625,-0.0022937644,10.906612,0.044970702,352,1512.45,1004.4990965399998
722944,5.115265,457,722944,1549.3139653205872,0.7943312376737595,0.00537623,-0.0026861406,18.451498,0.06572266,353,1530.32,1018.67064521
724992,5.11489,473,724992,1553.7879700660706,0.9240201264619827,0.001699705,-0.00311502,6.933333,0.016601562,354,1514.78,1006.9632765099997
727040,5.1127443,471,727040,1558.116919517517,0.8643587380647659,0.001913857,-0.0035149113,13.638481,0.019580077,355,1532.84,1020.8894189199999
729088,5.113035,471,729088,1562.4632852077484,0.6364390254020691,0.004017839,-0.0047581596,18.182978,0.046289064,356,1538.0,1025.3593432399998
731136,5.120488,453,731136,1566.8054020404816,0.786533921957016,0.005057412,-0.0035237544,19.017277,0.044140626,357,1537.89,1022.95760245
733184,5.122993,475,733184,1571.3249938488007,0.9144773334264755,0.0043881484,-0.0034959305,9.796221,0.053466797,358,1553.41,1034.42463954
735232,5.129592,458,735232,1575.6315715312958,0.8774605840444565,0.0037005153,-0.0029126368,10.667531,0.045166016,359,1568.9,1048.18460998
737280,5.1347895,470,737280,1580.1031012535095,0.8341350704431534,0.0017299231,-0.0013925306,15.873897,0.015039062,360,1572.98,1050.54007216
739328,5.1251235,472,739328,1584.453800201416,0.9129588976502419,0.0037423912,-0.004312747,8.990024,0.04057617,361,1580.29,1056.9547395700001
741376,5.121503,472,741376,1588.7854254245758,0.7859718799591064,0.0063004782,-0.005427727,19.374388,0.0690918,362,1578.6,1056.3313523900001
743424,5.129554,477,743424,1593.1249907016754,0.7511496543884277,0.0113927545,-0.005866276,10.630485,0.080078125,363,1588.89,1062.59071625
745472,5.1277876,468,745472,1597.4132680892944,0.8799739852547646,0.0048281467,-0.004347979,10.74982,0.05629883,364,1588.89,1063.0478257299999
747520,5.1349096,447,747520,1601.7827796936035,0.8415342271327972,0.0048172814,-0.00555964,21.568651,0.056152344,365,1570.84,1051.35953465
749568,5.150819,477,749568,1606.3553998470306,0.8184240758419037,0.0025415868,-0.0019228088,12.558163,0.02836914,366,1570.84,1051.21643602
751616,5.13986,462,751616,1610.6421294212341,0.7455931305885315,0.004395771,-0.005341741,19.538095,0.050585937,367,1570.84,1053.29249239
753664,5.122776,477,753664,1615.0707833766937,0.8912337496876717,0.00319747,-0.0075935484,10.749211,0.031298827,368,1588.61,1066.7867011600001
755712,5.1267595,491,755712,1619.3601355552673,0.8542711585760117,0.0035148386,-0.004526033,15.559004,0.039892577,369,1591.92,1071.23081251
757760,5.1293764,478,757760,1623.5272402763367,0.9055243879556656,0.0024041128,-0.0016772101,8.988751,0.026416015,370,1584.53,1066.33371606
759808,5.142611,448,759808,1627.8102595806122,0.8719332963228226,0.002020104,-0.0018181799,15.483076,0.02080078,371,1602.27,1080.81904842
761856,5.1600275,459,761856,1632.3731763362885,0.8858324736356735,0.0020676786,-0.0047333087,11.488656,0.022851562,372,1620.23,1094.5751140099999
763904,5.155745,468,763904,1636.8308839797974,0.7432020604610443,0.0019010877,-0.0020479502,19.408136,0.017724609,373,1637.91,1108.48280549
765952,5.149739,451,765952,1641.202199935913,0.8670611530542374,0.0026489522,-0.003521319,12.753888,0.028857421,374,1654.46,1121.6439845599998
768000,5.141735,465,768000,1645.741084575653,0.9176307767629623,0.003809962,-0.00095487444,9.323892,0.042382814,375,1672.36,1136.9539301599998
770048,5.1341887,476,770048,1650.1398644447327,0.8845134750008583,0.0029606277,-0.0040260446,11.1078,0.031542968,376,1681.91,1144.5706569699998
772096,5.138753,459,772096,1654.4377670288086,0.8717137277126312,0.0028227547,-0.0058596525,20.430574,0.028955078,377,1656.47,1129.60092969
774144,5.1382904,460,774144,1658.891351699829,0.8618992418050766,0.0026265762,-0.0022736962,14.842354,0.026757812,378,1656.47,1131.11779779
776192,5.141294,454,776192,1663.3424501419067,0.9197096526622772,0.0019646809,-0.00087413733,7.7212625,0.02216797,379,1655.14,1130.29960145
778240,5.152049,482,778240,1667.8534834384918,0.8402028232812881,0.0024450864,-0.0012849804,15.782997,0.02626953,380,1673.21,1144.3839331
780288,5.1650677,467,780288,1672.0993254184723,0.8403464257717133,0.0038425873,-0.0066643828,15.319385,0.047949217,381,1673.21,1144.7328176
782336,5.1777267,458,782336,1676.4777700901031,0.823619619011879,0.0040719253,-0.0035789316,14.096922,0.05234375,382,1673.21,1145.9356848799998
784384,5.185688,469,784384,1680.9423248767853,0.8717427849769592,0.0043177446,-0.0023648967,13.34963,0.05444336,383,1681.22,1154.0965241099998
786432,5.190849,463,786432,1685.3060848712921,0.8686707019805908,0.003123798,-0.0044126594,11.233091,0.035107423,384,1671.95,1146.6647764
788480,5.2022624,470,788480,1689.7263600826263,0.7597029358148575,0.0037065963,-0.0029900286,20.240429,0.046191406,385,1654.47,1133.0534343199997
790528,5.2016063,455,790528,1694.0799746513367,0.8184503465890884,0.0031193118,-0.0022854884,26.641642,0.035107423,386,1639.7,1123.2884438400001
792576,5.2037745,466,792576,1698.5780231952667,0.7216576933860779,0.0062221005,-0.0016257763,13.786875,0.072265625,387,1657.75,1135.16596596
794624,5.2187533,465,794624,1702.9676945209503,0.8678242713212967,0.0024708577,-0.0036987015,10.77956,0.022949219,388,1656.13,1133.6573161400001
796672,5.2262278,448,796672,1707.365745306015,0.929324559867382,0.0057357484,-0.0068466915,6.3565736,0.07211914,389,1654.49,1133.0470983599998
798720,5.2396984,474,798720,1711.9311697483063,0.8691172897815704,0.0038524983,-0.004297289,18.33813,0.045556642,390,1646.46,1127.4955689499998
800768,5.241172,485,800768,1716.2501945495605,0.8686237931251526,0.0025191985,-0.0023269104,10.034533,0.027246093,391,1646.46,1128.69142805
802816,5.240603,455,802816,1720.4730851650238,0.8233710080385208,0.0027239628,-0.004070488,21.244587,0.029345702,392,1639.96,1126.72546083
804864,5.2474065,472,804864,1724.9665899276733,0.8013568967580795,0.0033178602,-0.00395533,16.585756,0.037060548,393,1639.96,1126.9057453700002
806912,5.244407,468,806912,1729.3051726818085,0.8417462259531021,0.002801708,-0.0029821391,12.305841,0.029541016,394,1640.01,1126.75860953
808960,5.2405686,477,808960,1733.6772129535675,0.7877523452043533,0.001517628,-0.0025444601,17.911295,0.015380859,395,1640.01,1128.4342432300002
811008,5.239159,450,811008,1737.9630920886993,0.9048749357461929,0.004200469,-0.0014413774,11.628995,0.04799805,396,1640.01,1130.1910179900003
813056,5.2400765,459,813056,1742.510994195938,0.8879630491137505,0.004434381,-0.002378962,12.699589,0.054736327,397,1640.01,1131.7701646700002
815104,5.238167,451,815104,1746.9719920158386,0.9244861975312233,0.0023446945,-0.005890482,8.134345,0.023925781,398,1634.62,1128.9991209400002
817152,5.2407446,471,817152,1751.5077540874481,0.83392034471035,0.001980849,-0.0031610616,13.426145,0.019921875,399,1634.62,1129.80406655
819200,5.236478,469,819200,1755.8521540164948,0.8792315348982811,0.0019722849,-0.00153106,11.665402,0.017431641,400,1631.58,1126.27789671
821248,5.2243257,466,821248,1760.2133522033691,0.841902107000351,0.0032399609,-0.002227041,13.733502,0.036816407,401,1631.58,1126.39962861
823296,5.215202,426,823296,1764.6075615882874,0.8883970379829407,0.002955666,-0.0027590275,13.101875,0.03173828,402,1631.58,1128.55956218
825344,5.2103505,438,825344,1769.4119398593903,0.9401048682630062,0.0039407117,-0.008989058,8.200684,0.04448242,403,1622.78,1123.3304307
827392,5.2172136,443,827392,1774.0828375816345,0.9076038897037506,0.0037137102,-0.006173876,9.459376,0.043359376,404,1630.72,1130.42960732
829440,5.2092276,469,829440,1778.7060680389404,0.8595152497291565,0.0023221564,-0.0021536716,11.058931,0.02265625,405,1630.72,1130.94234418
831488,5.207847,459,831488,1783.0654973983765,0.8968289643526077,0.0017927153,-0.0027331433,11.682412,0.01665039,406,1630.72,1131.15385556
833536,5.208684,469,833536,1787.5193691253662,0.8245702683925629,0.006483107,-0.0066081905,18.10353,0.07392578,407,1648.45,1145.38941675
835584,5.2212973,460,835584,1791.8859267234802,0.8618596494197845,0.0038611572,-0.002647718,19.80019,0.047314454,408,1648.41,1146.3277137
837632,5.2398214,463,837632,1796.3382449150085,0.6885554492473602,0.0059990934,-0.0058448827,16.541649,0.06762695,409,1654.0,1151.1371486100002
839680,5.2449484,472,839680,1800.7588584423065,0.8775422722101212,0.00426951,-0.006013288,19.356644,0.051953126,410,1647.2,1148.81995393
841728,5.248658,471,841728,1805.0973770618439,0.8699002265930176,0.002950281,-0.0036068845,13.067706,0.02861328,411,1627.58,1134.79779949
843776,5.250551,448,843776,1809.438477754593,0.872652143239975,0.0032891694,-0.004239192,18.144093,0.03691406,412,1632.63,1141.14957647
845824,5.2588873,466,845824,1814.008332490921,0.8840340599417686,0.0020353706,-0.002266821,14.560382,0.022509765,413,1617.44,1129.08523688
847872,5.2522593,438,847872,1818.399284362793,0.902165375649929,0.0037991013,-0.004502307,11.212711,0.04272461,414,1618.39,1129.6782075899998
849920,5.242814,475,849920,1823.0652606487274,0.9383965395390987,0.0041775936,-0.008573035,8.190471,0.049609374,415,1608.3,1123.3266384699998
851968,5.2320266,452,851968,1827.3752286434174,0.877151682972908,0.004071564,-0.005076415,8.4723015,0.04765625,416,1608.51,1124.88567995
854016,5.2347417,481,854016,1831.9020733833313,0.8832668587565422,0.0025193219,-0.003183812,19.707977,0.028027344,417,1601.33,1118.88942286
856064,5.251379,452,856064,1836.1566898822784,0.8168672621250153,0.0024283056,-0.005250984,23.90678,0.027880859,418,1588.87,1110.16687508
858112,5.25035,474,858112,1840.6797409057617,0.9194412305951118,0.003049487,-0.0048796856,7.75374,0.031054687,419,1584.26,1106.8044381600002
860160,5.2436705,462,860160,1844.9983196258545,0.8221093565225601,0.0050812,-0.004733769,18.83527,0.0597168,420,1584.26,1105.58072317
862208,5.240298,444,862208,1849.4299516677856,0.8979349434375763,0.003815957,-0.004776463,8.33235,0.044189453,421,1594.15,1112.57627179
864256,5.2333717,454,864256,1854.0407254695892,0.9287389740347862,0.002500132,-0.0025238735,12.934776,0.026757812,422,1588.01,1111.3017729599999
866304,5.231855,458,866304,1858.5497109889984,0.9020569249987602,0.0022546197,-0.003715263,13.424687,0.02080078,423,1573.42,1101.7466712799999
868352,5.224761,457,868352,1863.020459651947,0.9422423988580704,0.0066358997,-0.0025177214,8.414488,0.043310545,424,1570.77,1101.30356986
870400,5.2110133,471,870400,1867.499062538147,0.9200203567743301,0.0044064866,-0.0053801322,8.568302,0.054785155,425,1579.94,1109.51822743
872448,5.193799,462,872448,1871.844280719757,0.9134843274950981,0.0030040855,-0.0026625474,9.751168,0.03237305,426,1592.66,1120.09195987
874496,5.2015104,432,874496,1876.2786734104156,0.9051535502076149,0.0048329285,-0.0047241454,12.472809,0.05644531,427,1597.88,1124.6420299
876544,5.2145433,446,876544,1881.0182461738586,0.8769542127847672,0.0031081063,-0.003703383,15.820488,0.03364258,428,1617.94,1140.56129957
878592,5.218196,468,878592,1885.604219198227,0.8357329368591309,0.003049999,-0.0038229313,10.317274,0.03300781,429,1617.94,1139.1915746400002
880640,5.222237,466,880640,1889.978272676468,0.9276834800839424,0.0070778527,-0.0061163725,5.6218615,0.084375,430,1600.41,1125.1808854
882688,5.237006,474,882688,1894.3732047080994,0.724079817533493,0.0030995987,-0.0032059911,28.867212,0.032958984,431,1591.67,1114.54375637
884736,5.255975,492,884736,1898.6871485710144,0.7868498265743256,0.0032479633,-0.0029916682,15.397893,0.03930664,432,1591.67,1113.8170442
886784,5.256406,472,886784,1902.8445401191711,0.8684556633234024,0.005095469,-0.00603936,14.112879,0.058154296,433,1591.67,1114.56007956
888832,5.2382526,479,888832,1907.1793675422668,0.9232826754450798,0.0020158498,-0.0027245847,7.9422874,0.01845703,434,1585.19,1111.2528119400001
890880,5.2408905,461,890880,1911.4500076770782,0.8812979236245155,0.0023160104,-0.0037286356,14.240288,0.027832031,435,1590.8,1115.28014906
892928,5.266203,442,892928,1915.8859758377075,0.9572656378149986,0.0031618786,-0.0044921865,10.230764,0.03491211,436,1553.26,1086.88033094
894976,5.2873764,471,894976,1920.5149006843567,0.8214190453290939,0.0025679166,-0.004930402,39.3163,0.027783204,437,1528.53,1071.5828505800002
897024,5.282032,451,897024,1924.8619801998138,0.8511874675750732,0.0015850321,-0.001210129,14.327215,0.013623047,438,1528.53,1073.05237192
899072,5.2745523,468,899072,1929.4029994010925,0.9354910254478455,0.0025123698,-0.0018845422,7.207226,0.024609376,439,1519.71,1064.8334132300001
901120,5.2682104,468,901120,1933.772897720337,0.8737882524728775,0.0023644757,-0.002161532,18.628513,0.024023438,440,1525.63,1070.47625876
903168,5.2650013,466,903168,1938.1493520736694,0.833496630191803,0.0021108906,-0.0033366499,13.441465,0.023242187,441,1525.63,1068.79686163
905216,5.2625012,457,905216,1942.5447113513947,0.9287433326244354,0.0027861493,-0.0037647118,10.19945,0.028222656,442,1506.2,1053.75522931
907264,5.269044,441,907264,1947.0242366790771,0.8237519264221191,0.0037328545,-0.0041267844,24.278578,0.043847658,443,1503.22,1052.9397089699999
909312,5.287543,417,909312,1951.6586027145386,0.9243609681725502,0.003318357,-0.0035856864,14.985858,0.035205077,444,1481.87,1035.36067944
911360,5.288205,461,911360,1956.5591583251953,0.8240029662847519,0.0028026826,-0.0041279057,11.773678,0.030273438,445,1481.87,1033.75476119
913408,5.2903733,450,913408,1961.0013868808746,0.8838125839829445,0.0028836816,-0.003364453,15.108172,0.03251953,446,1481.87,1034.08788345
915456,5.298482,460,915456,1965.5518143177032,0.9403435029089451,0.0032590579,-0.0038897276,8.277013,0.035498045,447,1466.73,1020.2007863500002
917504,5.294923,466,917504,1970.0012731552124,0.8302331566810608,0.0039571333,-0.0032383308,26.099497,0.042285156,448,1467.71,1019.9279534100001
919552,5.2879076,465,919552,1974.3946976661682,0.8307060897350311,0.0027032797,-0.001510436,17.533533,0.02861328,449,1474.33,1025.22893888
921600,5.285089,482,921600,1978.7974891662598,0.9079329743981361,0.0022559944,-0.0037868202,9.6718645,0.020166015,450,1489.96,1036.16570154
923648,5.285652,458,923648,1983.0440437793732,0.9399052038788795,0.0030848256,-0.0043122717,10.403788,0.033203125,451,1463.06,1016.05940685
925696,5.2857413,441,925696,1987.5101897716522,0.9221377894282341,0.0028926472,-0.0035131997,10.08533,0.029345702,452,1461.94,1015.7883994700001
927744,5.2899723,466,927744,1992.1514484882355,0.8851930946111679,0.0027226822,-0.0016736941,8.678523,0.028320312,453,1458.35,1014.09541109
929792,5.2893376,462,929792,1996.543047428131,0.8832780420780182,0.0041516223,-0.004928712,12.615891,0.046777345,454,1458.35,1012.5645666399998
931840,5.282895,466,931840,2000.975257396698,0.9110386222600937,0.0038647656,-0.007661144,13.080757,0.044921875,455,1450.53,1005.9086605499999
933888,5.285679,466,933888,2005.3631093502045,0.9037435799837112,0.00407274,-0.0036551624,8.492352,0.04633789,456,1445.83,1003.74392456
935936,5.290145,451,935936,2009.7544140815735,0.779485434293747,0.0019528605,-0.0042497367,28.915472,0.021289062,457,1447.73,1004.87432084
937984,5.287977,458,937984,2014.2950358390808,0.8152652084827423,0.0021668882,-0.0007275433,20.932028,0.023095703,458,1440.66,1000.1646373
940032,5.2792387,455,940032,2018.75834774971,0.9532502293586731,0.005762381,-0.0045084273,6.3333426,0.062060546,459,1436.96,997.03274758
942080,5.286187,468,942080,2023.2563524246216,0.8707971572875977,0.005704371,-0.0072164675,17.602049,0.07485352,460,1436.96,997.0318956300001
944128,5.288912,478,944128,2027.6327216625214,0.9002531245350838,0.0020279062,-0.0039584646,10.716554,0.019042969,461,1444.99,1003.5958003700001
946176,5.2861147,471,946176,2031.9172506332397,0.8983041569590569,0.0027797832,-0.002609597,19.390461,0.028564453,462,1409.23,975.74494706
948224,5.2942142,462,948224,2036.26398062706,0.9452669322490692,0.0038137832,-0.0058302437,9.050304,0.04272461,463,1408.64,976.56508632
950272,5.2957244,496,950272,2040.692397594452,0.8967120051383972,0.0031988844,-0.0031907973,11.543909,0.034521483,464,1384.28,956.6559652999999
952320,5.303748,495,952320,2044.8137986660004,0.8461225032806396,0.003211227,-0.0027869507,20.388096,0.031689454,465,1372.11,945.3235896999998
954368,5.313917,462,954368,2048.945159673691,0.8206021636724472,0.0030253096,-0.002541706,12.230541,0.034277342,466,1372.11,944.1752151
956416,5.3122573,492,956416,2053.369302034378,0.8791212663054466,0.00305705,-0.0028039648,17.401314,0.028710937,467,1339.21,917.0233053800002
958464,5.310153,471,958464,2057.53204369545,0.9265105873346329,0.0035072968,-0.0039154436,7.622898,0.03769531,468,1340.63,917.8025074900003
960512,5.303254,495,960512,2061.8732948303223,0.8981315121054649,0.003111928,-0.004024083,15.208494,0.035009764,469,1323.7,902.8683645000002
962560,5.29827,480,962560,2066.0085501670837,0.6877889931201935,0.0048475405,-0.0057824524,16.379818,0.04975586,470,1323.7,901.7089387499999
964608,5.29924,483,964608,2070.2751059532166,0.8438149839639664,0.0045847716,-0.0021891517,12.849132,0.050488282,471,1323.7,900.10655234
966656,5.2938733,445,966656,2074.5097484588623,0.8908371701836586,0.003171599,-0.0031106567,9.716196,0.031591795,472,1320.89,897.58366583
968704,5.2845645,483,968704,2079.112473011017,0.8428089171648026,0.0060691787,-0.005178941,13.965647,0.071582034,473,1338.7,910.0158069900001
970752,5.2987356,509,970752,2083.3499660491943,0.8916862159967422,0.0038466337,-0.006634515,13.591052,0.039501954,474,1322.58,898.9434357900001
972800,5.3137226,514,972800,2087.370775938034,0.852997750043869,0.0030190055,-0.0019679088,17.242767,0.03300781,475,1329.38,905.5372675100001
974848,5.3278513,484,974848,2091.353325843811,0.9227032288908958,0.0020983003,-0.0006680828,9.415548,0.022753906,476,1339.56,915.6221883499999
976896,5.33504,508,976896,2095.583169937134,0.8472895473241806,0.0034724039,-0.0021569906,18.730343,0.038769532,477,1357.37,929.7465892800001
978944,5.3300123,508,978944,2099.6138215065002,0.9046903476119041,0.003551165,-0.004739413,12.384867,0.03540039,478,1357.37,930.8067765400001
980992,5.316255,514,980992,2103.64443731308,0.9087001085281372,0.004026913,-0.0048228144,9.751699,0.04458008,479,1361.0,933.6791084099999
983040,5.3204064,498,983040,2107.628094434738,0.8389703780412674,0.0038389347,-0.0038156756,18.997343,0.046484374,480,1371.77,943.7654814600002
985088,5.336453,501,985088,2111.7363336086273,0.7991595566272736,0.003427346,-0.0035912916,16.410557,0.037597656,481,1383.98,953.6065301400001
987136,5.3429456,495,987136,2115.8226749897003,0.9331842213869095,0.004267746,-0.006693418,8.27467,0.04951172,482,1377.82,949.2087511900002
989184,5.3517017,505,989184,2119.960388660431,0.8806129992008209,0.0051284647,-0.0013793162,21.01857,0.051367186,483,1384.11,954.8263777100001
991232,5.3538237,502,991232,2124.0151183605194,0.8931972235441208,0.0020158386,0.0001130243,10.502861,0.023583984,484,1384.11,956.76713603
993280,5.3540015,510,993280,2128.090895652771,0.89650097489357,0.0024560057,-0.0036867678,8.625803,0.022802735,485,1396.77,967.4087064299998
995328,5.3539886,493,995328,2132.1040439605713,0.8497965931892395,0.0049294634,-0.0037945844,19.556654,0.059814453,486,1396.77,967.5705569099998
997376,5.348037,495,997376,2136.2567007541656,0.7832328975200653,0.0039545214,-0.003980967,12.555459,0.043115236,487,1409.23,975.8179646899999
999424,5.3413796,502,999424,2140.3936955928802,0.7478348314762115,0.0026552991,-0.0023571055,19.44917,0.027929688,488,1403.29,970.38435365
