policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,ep_reward_mean,ep_len_mean,fps,total_timesteps,n_updates
5.3888063,1051.900006532669,28.589056,0.0025959907,0.026123047,0.8436158448457718,393216,-0.0037580356,1276.98003561,1561.31,444,393216,192
5.385131,1056.512443304062,12.684165,0.003987091,0.050341796,0.6660521924495697,395264,-0.0046704235,1272.1349625,1561.31,447,395264,193
5.3958683,1061.089228630066,19.931417,0.0027160211,0.02866211,0.8509943336248398,397312,-0.0019348562,1284.25443396,1571.45,425,397312,194
5.405409,1065.9071905612946,19.742544,0.0032582115,0.03701172,0.8625359535217285,399360,-0.0016380543,1286.49988731,1571.45,414,399360,195
5.4161167,1070.854002714157,19.909195,0.0042583793,0.048046876,0.884861633181572,401408,-0.0026358836,1286.0703098699998,1571.45,413,401408,196
5.420666,1075.8123455047607,6.2518106,0.0019424654,0.018066406,0.9613927118480206,403456,-0.0012741556,1273.29057169,1561.56,460,403456,197
5.4235845,1080.2600266933441,20.00295,0.0061335154,0.08178711,0.8394770920276642,405504,-0.0025733178,1273.63530229,1561.56,422,405504,198
5.426793,1085.1028106212616,20.393646,0.0031587617,0.036376953,0.8521710783243179,407552,-0.0031436172,1274.03803116,1561.56,439,407552,199
5.4346166,1089.763700723648,26.557337,0.0037003544,0.043115236,0.8609277755022049,409600,-0.0037351977,1274.8856023100002,1563.18,425,409600,200
5.4400263,1094.5782873630524,19.883236,0.002814549,0.024169922,0.8399555087089539,411648,-0.0019253672,1273.04434112,1563.18,422,411648,201
5.434086,1099.4271867275238,19.515936,0.0015887903,0.012890625,0.8646703362464905,413696,-0.0028368034,1284.67457276,1575.09,422,413696,202
5.439124,1104.2744498252869,13.781192,0.001979854,0.017236328,0.91429802775383,415744,-0.0023809967,1279.17798619,1573.75,457,415744,203
5.43839,1108.747943162918,18.042704,0.00528412,0.06640625,0.8413757383823395,417792,-0.0049136924,1294.68026753,1589.25,405,417792,204
5.4534,1113.8006670475006,19.156685,0.0030079577,0.032226562,0.8646383434534073,419840,-0.0019439745,1293.92540251,1589.25,419,419840,205
5.471311,1118.6800525188446,20.094852,0.0020021573,0.021044921,0.8817024976015091,421888,-0.002698004,1294.53108561,1589.25,419,421888,206
5.4841013,1123.5591518878937,20.61301,0.0037475284,0.045654297,0.8528703153133392,423936,-0.003693909,1310.18387515,1606.61,423,423936,207
5.4925575,1128.395806312561,19.86692,0.004515924,0.054833986,0.8798142150044441,425984,-0.0011215204,1310.55870581,1606.61,419,425984,208
5.4944487,1133.2771184444427,20.05237,0.0034317505,0.038476564,0.8460680842399597,428032,-0.0010416247,1310.32004291,1606.61,417,428032,209
5.480315,1138.1833717823029,20.22854,0.004310659,0.045458984,0.8658067882061005,430080,-0.0049466942,1310.41948667,1606.61,411,430080,210
5.464122,1143.159747838974,20.102705,0.0032900113,0.03286133,0.8442303836345673,432128,-0.0024904418,1308.8950236599999,1606.61,418,432128,211
5.465247,1148.0510618686676,19.841486,0.0023426553,0.027050782,0.8410859704017639,434176,-0.0011138188,1322.4707414799998,1618.67,429,434176,212
5.477009,1152.8252766132355,31.106167,0.0029636235,0.03330078,0.8933953121304512,436224,-0.0021983166,1289.94807839,1583.54,438,436224,213
5.484767,1157.501208782196,19.980124,0.0031749695,0.038134765,0.8738769739866257,438272,-0.0014590509,1300.40127764,1592.44,411,438272,214
5.475919,1162.4748673439026,20.002304,0.0038821225,0.04018555,0.8499474674463272,440320,-0.0007363154,1304.37018224,1592.44,420,440320,215
5.4767365,1167.3498256206512,29.019123,0.0033455468,0.035986327,0.8983131796121597,442368,-0.0043434887,1271.0219047799999,1556.12,443,442368,216
5.4937096,1171.971699476242,20.274448,0.0028394868,0.027001953,0.8609216809272766,444416,-0.0018363813,1285.59531352,1569.34,405,444416,217
5.4952564,1177.0215165615082,20.515858,0.006049737,0.08325195,0.8355205804109573,446464,-0.0045680124,1287.10332656,1569.5,414,446464,218
5.5060606,1181.9617774486542,20.4366,0.005572945,0.070898436,0.8056271225214005,448512,-0.0038395536,1303.4095034000002,1586.54,423,448512,219
5.5108843,1186.803156375885,20.804255,0.002052817,0.021582032,0.8343861550092697,450560,-0.0007951582,1320.98049092,1604.18,445,450560,220
5.5173483,1191.404061794281,18.89804,0.0037360634,0.03696289,0.7578627616167068,452608,-0.0026823687,1306.35124135,1588.89,440,452608,221
5.5236163,1196.0588417053223,24.575481,0.005189641,0.062060546,0.9009764641523361,454656,-0.011644239,1299.36509692,1581.21,439,454656,222
5.540899,1200.7151350975037,25.300713,0.00288587,0.030859375,0.8620628267526627,456704,-0.005348188,1243.2334550300004,1516.25,468,456704,223
5.554543,1205.0864038467407,19.992573,0.002994406,0.0340332,0.8706094175577164,458752,-0.0007975178,1243.593327,1516.25,421,458752,224
5.5596685,1209.9412229061127,20.008709,0.0023331193,0.020214844,0.8753571212291718,460800,-0.0013584129,1243.7573436700002,1516.25,433,460800,225
5.560952,1214.6726846694946,20.162556,0.002575376,0.024267578,0.8530211597681046,462848,-0.0017694611,1243.83190422,1516.25,412,462848,226
5.560307,1219.638305902481,23.885633,0.0020118428,0.018408203,0.888809472322464,464896,-0.0028750128,1246.75586249,1516.87,430,464896,227
5.573773,1224.3913781642914,7.6678734,0.0015377135,0.012597656,0.9554203413426876,466944,-0.0024376137,1218.7794395800001,1489.91,452,466944,228
5.56693,1228.9175720214844,20.948597,0.0034217078,0.035205077,0.8627055585384369,468992,-0.0029564959,1218.61931663,1489.91,435,468992,229
5.566593,1233.6214802265167,20.606369,0.0028746189,0.032177735,0.8522463142871857,471040,-0.0038384045,1233.42497594,1507.51,433,471040,230
5.5793195,1238.3512847423553,4.3260293,0.0023512554,0.022021484,0.9784280639141798,473088,-0.0018626197,1221.2837290999998,1496.66,434,473088,231
5.574361,1243.06622838974,23.033741,0.0033225329,0.04086914,0.9058778434991837,475136,-0.0030553504,1222.54142828,1498.82,424,475136,232
5.566856,1247.8933436870575,20.307232,0.0065962,0.08686523,0.8407936096191406,477184,-0.004557955,1237.61633061,1513.88,403,477184,233
5.5555534,1252.9728767871857,35.836254,0.0032504376,0.03955078,0.8782699182629585,479232,-0.005553189,1232.05989704,1505.87,458,479232,234
5.544308,1257.4423427581787,5.9619536,0.0029797717,0.029248048,0.9716111812740564,481280,-0.004410539,1232.47840901,1506.65,430,481280,235
5.545097,1262.204218864441,20.270996,0.004357474,0.051953126,0.8626320660114288,483328,-0.0024634455,1241.4901719199997,1515.5,404,483328,236
5.5491185,1267.2649762630463,20.246521,0.003768616,0.045800783,0.860663652420044,485376,-0.0019424658,1241.82538835,1515.5,427,485376,237
5.5435634,1272.0548136234283,33.937393,0.001386885,0.012060547,0.7766727954149246,487424,-0.0023459173,1177.60614285,1451.49,457,487424,238
5.545491,1276.5272152423859,11.018515,0.0019776342,0.020996094,0.8992124646902084,489472,-0.0026727752,1162.2493572899998,1436.24,469,489472,239
5.5418935,1280.8915784358978,12.101231,0.0027307025,0.024951171,0.9455770552158356,491520,-0.004014625,1134.9224201700001,1405.68,456,491520,240
5.5368204,1285.3773312568665,19.664389,0.0033603874,0.032666016,0.8023523688316345,493568,-0.0033349704,1134.91832094,1405.68,405,493568,241
5.537311,1290.4329061508179,20.898312,0.0032796145,0.034375,0.7989660203456879,495616,-0.0026295516,1134.6533981900002,1405.68,431,495616,242
5.5362215,1295.1745178699493,13.366361,0.002198663,0.020117188,0.7526342868804932,497664,-0.001451548,1143.42791639,1417.59,471,497664,243
5.5440006,1299.5164301395416,13.38904,0.002084126,0.022265624,0.9181162044405937,499712,-0.004146211,1139.2443510500002,1417.59,431,499712,244
5.5568233,1304.2580325603485,19.865843,0.005252647,0.0671875,0.8365631997585297,501760,-0.0035762084,1154.31139145,1432.08,422,501760,245
5.5622253,1309.1086704730988,20.560196,0.003146051,0.03540039,0.8285343050956726,503808,-0.003103535,1171.38735366,1449.81,442,503808,246
5.5773764,1313.7339706420898,14.968485,0.0038035158,0.04067383,0.8931423351168633,505856,-0.0033680897,1166.1226335,1449.81,434,505856,247
5.590228,1318.444360256195,19.73602,0.004337321,0.05180664,0.8682261556386948,507904,-0.002244704,1166.37801493,1449.81,430,507904,248
5.5853543,1323.1985516548157,10.468577,0.00377055,0.046582032,0.6224900484085083,509952,-0.0062147463,1176.24558576,1464.94,441,509952,249
5.5851717,1327.8381822109222,21.912397,0.002248259,0.023242187,0.7852264046669006,512000,-0.002899166,1172.08567033,1464.94,445,512000,250
5.5941715,1332.435831785202,12.844037,0.0037388243,0.04511719,0.8887861743569374,514048,-0.006226952,1182.36038574,1480.45,447,514048,251
5.601271,1337.0157256126404,26.570057,0.002784422,0.030273438,0.8890590220689774,516096,-0.0013787004,1164.18080282,1461.96,437,516096,252
5.607993,1341.7012059688568,24.500172,0.003296916,0.02836914,0.881866991519928,518144,-0.0040238793,1145.46092911,1442.2,468,518144,253
5.606258,1346.0705790519714,11.405046,0.0039513214,0.04848633,0.7462896108627319,520192,-0.0039562117,1156.3144588,1458.83,492,520192,254
5.6029844,1350.2321894168854,21.125675,0.0037801857,0.043017577,0.8409445434808731,522240,-0.0047123968,1152.78230515,1458.83,494,522240,255
5.6100473,1354.3750069141388,24.45272,0.004020016,0.050146483,0.8888411894440651,524288,-0.0048047015,1133.4917521599998,1438.93,493,524288,256
5.6285233,1358.5271711349487,19.567434,0.0043681236,0.054296874,0.875174805521965,526336,-0.0022857408,1131.87803403,1438.93,455,526336,257
5.6291347,1363.0229194164276,22.66316,0.0020816927,0.017919922,0.9014013633131981,528384,-0.0025756287,1131.7940891900002,1437.64,473,528384,258
5.626983,1367.352816581726,22.991528,0.0028401283,0.029199218,0.8886957094073296,530432,-0.0037386394,1114.37794993,1417.85,464,530432,259
5.622817,1371.7619292736053,13.127686,0.0033377404,0.030517578,0.9510880298912525,532480,-0.0031362413,1110.58596318,1411.45,487,532480,260
5.620677,1375.9653601646423,21.099606,0.0028237798,0.029394532,0.8623533993959427,534528,-0.002750355,1111.35999474,1411.45,492,534528,261
5.6191907,1380.1238114833832,29.791775,0.0017936996,0.0146484375,0.8744378685951233,536576,-0.0029138883,1095.5561043199998,1391.87,499,536576,262
5.6127048,1384.222130537033,8.295706,0.004554512,0.039648436,0.9723899457603693,538624,-0.0046147173,1063.59627437,1359.08,499,538624,263
5.6074815,1388.3228442668915,37.53635,0.0015984277,0.014941406,0.8682043999433517,540672,-0.0024501355,1008.6840420000001,1297.79,501,540672,264
5.6142035,1392.4110388755798,20.38409,0.0052795964,0.06738281,0.8578917980194092,542720,-0.0047377106,1009.1865482600001,1297.79,465,542720,265
5.620615,1396.8151795864105,19.958887,0.0052893194,0.068603516,0.8833228051662445,544768,-0.001464681,1016.1144154500001,1301.57,485,544768,266
5.629655,1401.0328493118286,11.798459,0.001117026,0.009423828,0.9489488787949085,546816,-0.0016202988,999.8456046900001,1285.24,518,546816,267
5.648075,1404.9851703643799,19.90693,0.0035424759,0.04042969,0.8758510872721672,548864,-0.0015822642,999.2044462300001,1285.24,456,548864,268
5.664064,1409.4672152996063,33.67491,0.0019539236,0.020263672,0.9018986523151398,550912,-0.004300904,951.4257281400002,1234.41,502,550912,269
5.6654615,1413.546409368515,19.770437,0.0038818817,0.046142578,0.8980047255754471,552960,-0.0033995572,950.4454236700002,1234.41,485,552960,270
5.6547165,1417.761171579361,15.839322,0.0015295104,0.014257813,0.8693870455026627,555008,-0.002150872,925.9993564,1212.29,533,555008,271
5.6531253,1421.5981616973877,16.305822,0.001651573,0.016113281,0.8601005226373672,557056,-0.0020033622,922.92185541,1211.77,511,557056,272
5.647841,1425.601217508316,8.125394,0.0026811908,0.027441407,0.957702498883009,559104,-0.003251185,925.3344269499999,1215.44,500,559104,273
5.6396136,1429.6919884681702,13.368283,0.0026465638,0.028808594,0.9134887754917145,561152,-0.0029305285,926.46052864,1215.44,485,561152,274
5.6356506,1433.908884525299,19.55984,0.0042408407,0.047460936,0.8442693948745728,563200,-0.004508528,926.0200547899999,1215.44,489,563200,275
5.622527,1438.0969941616058,17.791803,0.005464896,0.06328125,0.8624298870563507,565248,-0.0032355855,942.1884870299999,1233.12,483,565248,276
5.619312,1442.3343498706818,26.395157,0.0033939749,0.03852539,0.8968529924750328,567296,-0.0036992368,959.2426218,1251.27,491,567296,277
5.618232,1446.504982471466,19.303654,0.00215574,0.019824218,0.867127075791359,569344,-0.002483399,958.69417544,1251.27,486,569344,278
5.6343403,1450.715683221817,19.662254,0.008739706,0.12041016,0.830645889043808,571392,-0.0061420235,958.2663059599998,1251.27,470,571392,279
5.6548667,1455.0691227912903,20.185747,0.0049678795,0.055566408,0.8482331037521362,573440,-0.0052056047,958.7637921099999,1251.27,476,573440,280
5.6468625,1459.3634009361267,26.85557,0.0022614896,0.023486327,0.8862661942839622,575488,-0.0020388346,948.4954186600002,1236.15,474,575488,281
5.6358685,1463.6783609390259,20.191416,0.0033589278,0.037353516,0.8676790744066238,577536,-0.0034512784,963.69520136,1251.44,474,577536,282
5.6448793,1467.994476556778,19.807692,0.0053329943,0.066503905,0.862285241484642,579584,-0.0029827713,964.0650608600001,1251.44,492,579584,283
5.6508,1472.1550228595734,13.288668,0.0026146115,0.026513672,0.9444676153361797,581632,-0.003930074,961.4088133099999,1247.35,500,581632,284
5.650808,1476.2494013309479,20.695078,0.004315856,0.054101564,0.8697895854711533,583680,-0.005874402,977.61577762,1265.14,492,583680,285
5.6539946,1480.4063766002655,26.064718,0.0029525487,0.028955078,0.8906030878424644,585728,-0.0044594947,993.5816957400001,1284.1,485,585728,286
5.646006,1484.6269552707672,21.323654,0.002348155,0.025927734,0.8880177363753319,587776,-0.0020200748,993.1900836400001,1284.1,509,587776,287
5.633672,1488.6465482711792,11.152363,0.002697972,0.027539063,0.9132352396845818,589824,-0.0024737057,988.2728755900002,1282.42,497,589824,288
5.627971,1492.7656025886536,20.455738,0.002057943,0.016259765,0.8375441879034042,591872,-0.0014765715,988.24537511,1282.42,484,591872,289
5.634188,1496.9953010082245,31.347815,0.0023260706,0.023388673,0.885021835565567,593920,-0.003076239,988.8610474400001,1284.38,515,593920,290
5.636004,1500.9723658561707,20.280548,0.0038070704,0.039453126,0.810879573225975,595968,-0.00558117,1002.37647445,1296.71,469,595968,291
5.6274424,1505.338481426239,14.8228855,0.0022399891,0.02475586,0.8705176711082458,598016,-0.005061601,974.75842608,1268.46,535,598016,292
5.6385827,1509.1623010635376,29.410496,0.006211487,0.06982422,0.9069148302078247,600064,-0.0031505246,969.00106403,1261.42,493,600064,293
5.667523,1513.3149690628052,19.165195,0.0021324106,0.020166015,0.8836263120174408,602112,-0.0016661922,968.1777274499999,1261.42,492,602112,294
5.680583,1517.47354221344,5.4356503,0.0017521738,0.016503906,0.9729149956256151,604160,-0.002199686,952.8137331700001,1246.53,506,604160,295
5.684943,1521.519071340561,20.792713,0.003810906,0.044873048,0.8792870044708252,606208,-0.0038283102,969.6538961999998,1263.96,494,606208,296
5.685899,1525.6594965457916,26.383732,0.0041875667,0.04926758,0.8958628624677658,608256,-0.007084695,986.3096380600001,1282.92,491,608256,297
5.6733084,1529.8250222206116,21.858356,0.0025432846,0.022509765,0.875498816370964,610304,-0.002582409,1001.89433493,1299.36,501,610304,298
5.6683617,1533.906587600708,20.74491,0.004640314,0.060253907,0.8668969571590424,612352,-0.0037611853,1001.34981749,1299.36,490,612352,299
5.65522,1538.0806789398193,21.224463,0.0028087706,0.026855469,0.8604459464550018,614400,-0.00269609,1000.8626307400002,1299.36,475,614400,300
5.630156,1542.3920409679413,20.261486,0.0034754474,0.037988283,0.8384371101856232,616448,-0.0013931857,1000.78768834,1299.36,452,616448,301
5.624549,1546.9221930503845,22.26749,0.0018374603,0.015380859,0.8729959428310394,618496,-0.0017313275,1017.17233724,1315.78,491,618496,302
5.6247306,1551.0921051502228,28.074337,0.002328167,0.025732422,0.8826031610369682,620544,-0.0023384928,1033.67392163,1334.94,501,620544,303
5.6230087,1555.172354221344,21.436777,0.0030100592,0.03330078,0.8586823642253876,622592,-0.004104442,1048.6751065500002,1352.09,495,622592,304
5.6052103,1559.3088736534119,20.033772,0.004080158,0.044873048,0.8534806221723557,624640,-0.002646034,1063.7753524000002,1366.78,481,624640,305
5.5973234,1563.5639646053314,4.588664,0.0032743677,0.03652344,0.9790363349020481,626688,-0.004325228,1064.2874307900001,1367.95,509,626688,306
5.602873,1567.5832567214966,20.207897,0.004482553,0.054589845,0.8561911582946777,628736,-0.0030513506,1078.0192811299999,1381.5,462,628736,307
5.59801,1572.0096769332886,19.890324,0.004125196,0.046142578,0.8398917466402054,630784,-0.003347347,1091.93707864,1394.25,469,630784,308
5.6004653,1576.3722202777863,28.310226,0.0025820597,0.025146484,0.8626381605863571,632832,-0.0030274473,1093.47969696,1396.37,515,632832,309
5.6213408,1580.3464651107788,29.62711,0.004445332,0.04345703,0.9096286594867706,634880,-0.0054279687,1070.2600104399999,1365.02,483,634880,310
5.617837,1584.5812842845917,20.022736,0.0017029854,0.013134765,0.8470444828271866,636928,-0.00051849976,1070.43491021,1365.02,471,636928,311
5.615339,1588.921199798584,16.545904,0.0024341317,0.027880859,0.8769407495856285,638976,-0.0032294267,1067.15771945,1365.02,505,638976,312
5.620172,1592.970418214798,14.367269,0.002227926,0.020751953,0.9257587045431137,641024,-0.0029307646,1056.7516091300001,1349.48,487,641024,313
5.622445,1597.1748349666595,21.140491,0.0035336283,0.040283203,0.7948907166719437,643072,-0.0027251642,1056.6490799800001,1349.48,500,643072,314
5.629059,1601.2643003463745,10.288067,0.0019652701,0.020410156,0.9297434017062187,645120,-0.0035253658,1057.07099099,1349.48,497,645120,315
5.643969,1605.3801054954529,19.799799,0.0056115226,0.06743164,0.8633095920085907,647168,-0.0041023665,1060.987211,1349.48,483,647168,316
5.648702,1609.6191391944885,19.745512,0.004029628,0.049902342,0.8722675293684006,649216,-0.0022006,1066.27919492,1349.48,487,649216,317
5.647223,1613.819005727768,20.756468,0.0022899476,0.019482423,0.8772942274808884,651264,-0.0021862308,1067.49886951,1349.48,472,651264,318
5.649617,1618.149406671524,20.61768,0.0023769154,0.026464844,0.8705311715602875,653312,-0.0022660038,1083.51437738,1367.97,486,653312,319
5.6473784,1622.358606338501,26.71701,0.0009879975,0.00834961,0.8331976979970932,655360,-0.000738132,1092.8631534,1380.95,503,655360,320
5.6421137,1626.4238991737366,19.532719,0.0044616116,0.056152344,0.8334383517503738,657408,-0.0034312825,1097.43890219,1380.95,465,657408,321
5.643653,1630.8206248283386,10.323778,0.0041872757,0.04868164,0.6593230962753296,659456,-0.002945328,1095.49065955,1380.95,525,659456,322
5.651004,1634.7170896530151,11.208799,0.0022557944,0.022802735,0.7768469005823135,661504,-0.0031191616,1092.86107719,1380.95,546,661504,323
5.6506734,1638.4641404151917,19.354185,0.00278628,0.029101562,0.8803054913878441,663552,-0.0021191223,1110.10954025,1400.85,501,663552,324
5.6535797,1642.5505311489105,19.958075,0.0025054307,0.025634766,0.8527056723833084,665600,-0.0019482679,1108.76064887,1400.85,531,665600,325
5.6464276,1646.4076912403107,20.192835,0.0029037627,0.02734375,0.8628968000411987,667648,-0.002370122,1109.30086182,1400.85,481,667648,326
5.6399956,1650.6600422859192,20.366192,0.0028045,0.029248048,0.8424271643161774,669696,-0.0033680734,1123.55875475,1418.61,525,669696,327
5.645546,1654.5581738948822,5.8199663,0.0031622823,0.025341798,0.9597019329667091,671744,-0.005295313,1106.5289627099999,1400.92,493,671744,328
5.6532226,1658.710934638977,20.332254,0.0033885047,0.036865234,0.8360062837600708,673792,-0.0018412663,1124.80159535,1420.71,494,673792,329
5.646932,1662.8503804206848,20.120747,0.0026466723,0.024023438,0.8465331643819809,675840,-0.0016286714,1137.79952823,1432.15,482,675840,330
5.6400805,1667.098475933075,20.444227,0.0041210344,0.048095703,0.8454308658838272,677888,-0.0045211487,1154.99187372,1449.64,530,677888,331
5.648991,1670.9577107429504,25.34781,0.0029070587,0.031347655,0.8704408556222916,679936,-0.0038901332,1141.67722728,1438.31,511,679936,332
5.653945,1674.9614827632904,20.316639,0.0033837494,0.03564453,0.8791795521974564,681984,-0.0015638338,1157.4409077999999,1454.12,504,681984,333
5.6642885,1679.0219383239746,20.029835,0.003090041,0.034863282,0.8800647035241127,684032,-0.002351474,1171.80585088,1468.71,505,684032,334
5.676259,1683.07493019104,9.501196,0.0020221514,0.019628907,0.9319678843021393,686080,-0.0035488259,1180.9951699500002,1482.77,521,686080,335
5.6677876,1687.0056927204132,19.653654,0.0040247333,0.048535157,0.8674837499856949,688128,-0.0052741785,1198.2441215600002,1501.5,506,688128,336
5.6638246,1691.0526490211487,26.332302,0.0031115632,0.034179688,0.8889915123581886,690176,-0.0035375655,1190.2215306,1494.49,547,690176,337
5.664214,1694.7928440570831,19.95196,0.005953453,0.07832031,0.8520287424325943,692224,-0.0040927827,1204.74326079,1509.39,487,692224,338
5.663942,1698.9904687404633,20.45974,0.0012432369,0.0076171877,0.8521754890680313,694272,-0.0009034425,1222.21406631,1527.11,495,694272,339
5.6645603,1703.1246469020844,26.440952,0.005140557,0.064404294,0.8922812789678574,696320,-0.0043368586,1222.14505945,1527.14,493,696320,340
5.679368,1707.2783403396606,20.35294,0.0017411342,0.015332031,0.86090187728405,698368,-0.0020191185,1222.64909255,1527.14,489,698368,341
5.7008824,1711.46546459198,19.909992,0.0030955027,0.03564453,0.8537708073854446,700416,-0.001929969,1236.8653919199999,1540.59,495,700416,342
5.7061453,1715.6028609275818,27.486115,0.002060993,0.019091796,0.8902471512556076,702464,-0.0024476503,1237.95092839,1540.92,519,702464,343
5.7024603,1719.5449335575104,26.665554,0.0017004788,0.01821289,0.6707042157649994,704512,-0.003039935,1232.75599215,1540.11,575,704512,344
5.701232,1723.1034076213837,19.734827,0.0035619535,0.044042967,0.8653984665870667,706560,-0.0041668317,1248.5665629300001,1557.79,512,706560,345
5.6995754,1727.1015484333038,19.014648,0.0010871142,0.007421875,0.8304713368415833,708608,-0.0022428334,1239.82219031,1549.9,563,708608,346
5.697829,1730.739398241043,11.240597,0.003541806,0.041308593,0.6514412462711334,710656,-0.002444586,1242.5386530299998,1554.69,533,710656,347
5.6975217,1734.5811002254486,20.309505,0.0032924823,0.03691406,0.8776580393314362,712704,-0.0018809391,1255.6112093999998,1569.0,502,712704,348
5.6931915,1738.6548247337341,20.303381,0.004330289,0.050976563,0.8630162626504898,714752,-0.0040793684,1260.25726799,1572.83,496,714752,349
5.69444,1742.7823543548584,3.3693357,0.0029152024,0.02866211,0.9812544696033001,716800,-0.005762838,1260.1081447200002,1572.48,499,716800,350
5.6969957,1746.8814635276794,20.114243,0.00290613,0.03330078,0.8315531760454178,718848,-0.0046447553,1258.9595217,1572.48,524,718848,351
5.702998,1750.7843317985535,9.706199,0.0046293614,0.038720705,0.9313717409968376,720896,-0.0032813754,1256.03433517,1572.48,490,720896,352
5.7093062,1754.9622423648834,31.657944,0.0025573284,0.02841797,0.7558696269989014,722944,-0.002274137,1247.75549726,1565.56,545,722944,353
5.7104235,1758.713646888733,13.035187,0.0029156301,0.029296875,0.6518343985080719,724992,-0.0003276695,1242.39372032,1565.56,545,724992,354
5.7084427,1762.469583272934,14.9125595,0.0028620756,0.029101562,0.9335001856088638,727040,-0.0032379534,1222.24200215,1545.84,504,727040,355
5.7022243,1766.5269372463226,19.520267,0.0036533028,0.038427733,0.8808216601610184,729088,-0.0022760637,1221.15356695,1545.84,498,729088,356
5.6975346,1770.6344060897827,4.3600197,0.007267908,0.05288086,0.9763357844203711,731136,-0.0055772634,1221.46181037,1546.53,505,731136,357
5.7049766,1774.6879143714905,20.481138,0.0023126905,0.025927734,0.8721457719802856,733184,-0.0020037135,1222.1227048899998,1546.53,510,733184,358
5.700988,1778.6980895996094,19.813305,0.0051086517,0.062109374,0.8636568486690521,735232,-0.004949498,1220.9411484,1546.53,517,735232,359
5.7097363,1782.6592636108398,28.450378,0.0016081159,0.016357422,0.863635241985321,737280,-0.002737463,1230.46063438,1560.23,516,737280,360
5.7006536,1786.627943277359,20.18113,0.0049278736,0.059033204,0.8892726600170135,739328,-0.0041806237,1231.06679888,1560.23,497,739328,361
5.6999645,1790.748655796051,20.095589,0.0033413195,0.034082033,0.8436709046363831,741376,-0.0027968239,1231.4447660199999,1560.23,498,741376,362
5.6776896,1794.8602170944214,20.337576,0.0026191394,0.024023438,0.8330761641263962,743424,-0.002007923,1247.13241475,1576.69,490,743424,363
5.654983,1799.0373878479004,20.170536,0.0050007175,0.06635742,0.8671866804361343,745472,-0.0034789,1247.6332381299999,1576.69,498,745472,364
5.657847,1803.1457703113556,20.44848,0.0014221328,0.013232422,0.8727867603302002,747520,-0.0006166597,1252.8526320699998,1578.37,512,747520,365
5.6567245,1807.138608455658,18.508255,0.0035185416,0.03779297,0.6856445074081421,749568,-0.0035238017,1233.3454756899998,1562.83,546,749568,366
5.656945,1810.8837604522705,20.69997,0.0022569154,0.021582032,0.8778815120458603,751616,-0.0021233927,1247.2121557099997,1577.75,510,751616,367
5.65656,1814.8941676616669,8.652487,0.003250645,0.031152343,0.9553173407912254,753664,-0.0042266827,1250.25731415,1582.19,511,753664,368
5.6552057,1818.9019157886505,20.117384,0.0032143511,0.034521483,0.8499839156866074,755712,-0.0021430645,1249.9448011499999,1582.19,489,755712,369
5.6506763,1823.0882775783539,25.130045,0.002717224,0.026904296,0.8968360051512718,757760,-0.0036736284,1264.2417995099997,1595.19,502,757760,370
5.6492424,1827.1606328487396,20.20391,0.0035957352,0.042333983,0.8676029294729233,759808,-0.0033566256,1265.44854063,1595.19,504,759808,371
5.6503534,1831.2217326164246,20.34771,0.0024693878,0.02080078,0.8128274381160736,761856,-0.0016445518,1280.65892992,1610.87,489,761856,372
5.64907,1835.4049594402313,20.695673,0.0038339265,0.044140626,0.859477236866951,763904,-0.0028751078,1298.34562635,1628.52,514,763904,373
5.658326,1839.3824107646942,27.453394,0.002265519,0.02421875,0.8430150747299194,765952,-0.003884574,1294.86425542,1628.11,541,765952,374
5.6673985,1843.1628348827362,19.437668,0.0031388116,0.03310547,0.863969475030899,768000,-0.0006120472,1295.0908392400002,1628.11,496,768000,375
5.6844645,1847.2915189266205,20.152966,0.0023357968,0.02319336,0.8595289885997772,770048,-0.00022783433,1295.7762638899999,1628.11,500,770048,376
5.686818,1851.3856415748596,20.138752,0.003734388,0.042089842,0.8579699248075485,772096,-0.004258037,1310.6302613399998,1643.05,497,772096,377
5.6821566,1855.5032482147217,27.809448,0.0038554575,0.043701172,0.8647920340299606,774144,-0.0036857307,1296.45105004,1625.4,500,774144,378
5.67601,1859.599140405655,19.36555,0.0046038358,0.048828125,0.8152191936969757,776192,-0.0039890734,1297.7797033799998,1625.4,487,776192,379
5.6753263,1863.8012907505035,5.3298383,0.002310106,0.024023438,0.9672816134989262,778240,-0.002822357,1283.5590139799997,1610.87,502,778240,380
5.672717,1867.8788719177246,19.934715,0.0013243215,0.00913086,0.8572503924369812,780288,-0.0015369989,1282.3265182999999,1610.87,497,780288,381
5.678859,1871.9946284294128,20.474226,0.006790525,0.09145508,0.8505192548036575,782336,-0.0029800767,1283.4301036499999,1610.87,490,782336,382
5.6802845,1876.1693861484528,19.78835,0.0023970702,0.023632813,0.8394948393106461,784384,-0.0031412684,1295.90906857,1622.15,491,784384,383
5.6825614,1880.338440656662,20.498829,0.0034437396,0.041259766,0.8896908238530159,786432,-0.0027991864,1297.43053496,1622.15,493,786432,384
5.690755,1884.4898965358734,26.164312,0.001693775,0.016992187,0.8063120990991592,788480,-0.001986476,1300.9520223000002,1628.9,532,788480,385
5.6821814,1888.3379740715027,19.980051,0.002946636,0.032666016,0.8243003189563751,790528,-0.0033171861,1301.5102575800001,1628.9,500,790528,386
