ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1240.97,287,763.2750330700001,0.7333696782588959,0.003908847,2920.6041646003723,7.9876266,0.044628907,2.2988696,817152,-0.0048029153,399,817152
1240.97,296,766.27332578,0.7889623194932938,0.0059546623,2927.735608816147,8.150545,0.07392578,2.289949,819200,-0.0032732964,400,819200
1240.97,293,766.31974296,0.7116123735904694,0.0056922054,2934.6566796302795,9.045332,0.06982422,2.2924256,821248,-0.004283241,401,821248
1250.84,303,773.5494924400002,0.7147541046142578,0.0039062302,2941.626575231552,11.908404,0.044189453,2.3013973,823296,-0.0003927177,402,823296
1250.84,295,773.6240922500001,0.7100735902786255,0.0052628294,2948.377159833908,10.454146,0.0637207,2.301153,825344,-0.0021070514,403,825344
1232.41,296,761.2489745999998,0.7326718866825104,0.0034000385,2955.3097021579742,14.039467,0.03769531,2.303153,827392,-0.0016749747,404,827392
1232.41,302,762.4788193899999,0.7603335529565811,0.0057641403,2962.2167263031006,8.722445,0.06772461,2.2939792,829440,-0.0002337511,405,829440
1232.41,284,763.1954778899998,0.5779579877853394,0.0066643124,2968.986363172531,10.977756,0.07734375,2.2757833,831488,-0.0026677258,406,831488
1216.26,284,752.0813812299998,0.7257929742336273,0.00411524,2976.1756834983826,15.311475,0.045996092,2.270719,833536,-8.675446e-05,407,833536
1216.26,294,751.7863724799998,0.8073914796113968,0.006745845,2983.3833372592926,10.447432,0.07954101,2.2719343,835584,-0.0030428325,408,835584
1216.26,299,751.5531095099999,0.7603530734777451,0.0057082237,2990.344125032425,8.29264,0.06713867,2.2724364,837632,-0.0034983798,409,837632
1216.26,288,751.37824542,0.6364632248878479,0.008178258,2997.1861975193024,9.859737,0.09291992,2.2846873,839680,-0.0050945575,410,839680
1216.26,293,751.94542496,0.5857712030410767,0.0033843324,3004.2849550247192,11.418225,0.0362793,2.2900774,841728,-0.0022459829,411,841728
