fps,serial_timesteps,policy_entropy,clipfrac,explained_variance,approxkl,n_updates,policy_loss,total_timesteps,value_loss,time_elapsed,ep_len_mean,ep_reward_mean
583,385024,3.5017567,0.0076660155,0.8215980380773544,0.0009936764,188,-0.001244613,385024,10.8259115,1184.9475433826447,1616.15,831.91420182
239,387072,3.490193,0.07036133,0.9599991366267204,0.0057396768,189,-0.009347458,387072,8.2301235,1188.4568736553192,1607.39,825.1226076299998
317,389120,3.4960818,0.055615235,0.9874740727245808,0.0044438774,190,-0.002932953,389120,2.4110055,1197.0190858840942,1607.39,824.9935647899999
234,391168,3.5125473,0.028173828,0.9545545130968094,0.0032066698,191,-0.0013289277,391168,9.3298855,1203.4612209796906,1607.39,825.3080535699999
175,393216,3.534905,0.10180664,-0.03507494926452637,0.008150944,192,-0.0014819313,393216,3.1361842,1212.201054096222,1619.28,825.6251692
320,395264,3.5473065,0.031640626,0.9856492625549436,0.0028043464,193,-0.0038837877,395264,2.67765,1223.8423926830292,1638.78,829.3387371099999
230,397312,3.5509472,0.017675782,0.9429016374051571,0.0019186342,194,-0.00060807995,397312,10.862963,1230.228589296341,1639.15,830.58319483
316,399360,3.5530868,0.04736328,0.9835333246737719,0.004162769,195,-0.00427036,399360,2.6911192,1239.1043934822083,1639.15,821.6533352799999
240,401408,3.5560746,0.09375,0.9511227570474148,0.007129366,196,-0.0061209523,401408,9.602923,1245.5704936981201,1642.53,822.3529137099999
330,403456,3.5521615,0.03334961,0.9868773641064763,0.0030030976,197,-0.004201281,403456,2.4819536,1254.069031715393,1642.53,814.4763117200001
584,405504,3.546173,0.0126953125,0.8140752762556076,0.0014627937,198,-0.0013802506,405504,11.76761,1260.2572889328003,1642.53,814.8807680900001
599,407552,3.5464287,0.015283203,0.8594392389059067,0.0016345873,199,-0.00361368,407552,9.466744,1263.7593729496002,1662.01,827.16347216
241,409600,3.5518441,0.023632813,0.9634720794856548,0.0022374133,200,-0.0049038148,409600,8.198506,1267.177443742752,1662.01,834.7721494599999
320,411648,3.5544095,0.058984376,0.9853530200198293,0.0047062766,201,-0.0055915355,411648,2.552118,1275.663190126419,1680.9,838.0963165499999
517,413696,3.5537472,0.021337891,0.8306422531604767,0.002196459,202,-0.0046625575,413696,16.708317,1282.0554299354553,1681.77,837.7334296099999
193,415744,3.5473907,0.099658206,0.6519289910793304,0.0076861507,203,-0.0043567335,415744,3.0190268,1286.0106642246246,1688.77,833.5812948399997
580,417792,3.545278,0.024121094,0.8150157928466797,0.002583074,204,-0.0025821817,417792,10.981735,1296.6192429065704,1696.47,839.0774901299998
599,419840,3.546659,0.042236328,0.7387512624263763,0.0037563276,205,-0.004615841,419840,11.646985,1300.1473796367645,1709.93,848.2320115499999
621,421888,3.5516255,0.038867187,0.6769985556602478,0.0031537735,206,-0.0038148258,421888,11.864662,1303.565981388092,1709.93,846.5138294899999
593,423936,3.5545049,0.033691406,0.7996985167264938,0.0028932565,207,-0.005414513,423936,8.43415,1306.8631455898285,1726.67,857.6372916599998
580,425984,3.5539327,0.048095703,0.7805184423923492,0.003998898,208,-0.0035325296,425984,8.898634,1310.3154029846191,1727.36,860.3990362699999
583,428032,3.5513077,0.04975586,0.8305879533290863,0.004062851,209,-0.0034910687,428032,9.303251,1313.8468096256256,1727.36,861.0334869599999
585,430080,3.5469768,0.029638672,0.8135765045881271,0.0028692358,210,-0.00391815,430080,12.518766,1317.3584117889404,1747.04,873.4729023
403,432128,3.5427055,0.03745117,0.9396004490554333,0.003343958,211,-0.008463735,432128,8.46951,1320.8551099300385,1744.19,879.2714220600001
209,434176,3.533661,0.13696289,0.869949460029602,0.011390877,212,-0.008230107,434176,3.001192,1325.9364113807678,1744.19,871.22868968
403,436224,3.5229962,0.02446289,0.9331279918551445,0.002499245,213,-0.0045036566,436224,9.32581,1335.7082602977753,1761.18,881.0503074699998
211,438272,3.5330322,0.16679688,0.9693452417850494,0.0116575975,214,-0.008055242,438272,2.7328458,1340.7904870510101,1761.18,872.7954787000001
558,440320,3.537602,0.025830079,0.88398677110672,0.0025861268,215,-0.0024814096,440320,9.497446,1350.4551684856415,1761.18,874.8668683099999
585,442368,3.5401185,0.0056640627,0.8219295889139175,0.0008261673,216,-0.001477823,442368,10.619871,1354.1254267692566,1761.18,875.43438861
583,444416,3.539838,0.043554686,0.8326772749423981,0.0038941517,217,-0.0048047444,444416,11.890422,1357.6264719963074,1764.42,886.6955648399999
591,446464,3.5382652,0.032080077,0.8176669776439667,0.0031388148,218,-0.004264322,446464,9.931636,1361.134701013565,1778.3,897.33118373
616,448512,3.5380313,0.054296874,0.8687816560268402,0.0042481506,219,-0.005686312,448512,7.21725,1364.5995635986328,1774.98,894.2956517799998
596,450560,3.5400074,0.037109375,0.8791952878236771,0.0032006423,220,-0.0057831574,450560,5.5996575,1367.919409751892,1769.65,889.3964470500001
581,452608,3.5325534,0.031640626,0.8294605761766434,0.0029314372,221,-0.0043709413,452608,11.159215,1371.351378917694,1769.65,897.69371065
584,454656,3.5293288,0.033935547,0.7650072425603867,0.0031083154,222,-0.0046424204,454656,12.117159,1374.8767583370209,1769.65,898.7232043300002
589,456704,3.5322921,0.016748047,0.9527270272374153,0.0017670987,223,-0.0018749902,456704,3.6119275,1378.3803672790527,1763.57,894.0279947400002
598,458752,3.5319412,0.01669922,0.8025160133838654,0.0015841501,224,-0.0030014855,458752,12.294306,1381.8542172908783,1763.57,902.4269621200001
579,460800,3.535562,0.010498047,0.8351819515228271,0.0011340284,225,8.3513914e-05,460800,13.866137,1385.2785682678223,1763.57,903.3894090400001
593,462848,3.5372596,0.04575195,0.8805531114339828,0.003810343,226,-0.0050606476,462848,9.095858,1388.8123123645782,1772.18,909.3741914800001
608,464896,3.5385666,0.0203125,0.7793664634227753,0.002095453,227,-0.0037495424,464896,21.21098,1392.263478755951,1736.23,894.0222296599999
596,466944,3.543925,0.011816407,0.7987116426229477,0.0013290143,228,-0.0012083311,466944,13.167096,1395.6304111480713,1747.95,902.61764416
591,468992,3.5397346,0.032421876,0.7621236443519592,0.0030832412,229,-0.0040606484,468992,17.316757,1399.062403678894,1736.55,903.4241719500001
600,471040,3.5343635,0.029638672,0.8176474720239639,0.0029751942,230,-0.004880637,471040,11.280994,1402.527084827423,1736.55,912.3666047900001
596,473088,3.52663,0.060546875,0.8635191321372986,0.0052232994,231,-0.005079396,473088,11.001076,1405.9389553070068,1736.55,911.64262952
532,475136,3.5371857,0.07553711,0.6449082791805267,0.0063019744,232,-0.0033707216,475136,10.297812,1409.371092557907,1736.55,911.6701719400002
588,477184,3.5364227,0.04086914,0.8665275573730469,0.0038242221,233,-0.0042889286,477184,8.26066,1413.219848394394,1750.15,921.51422922
586,479232,3.5261765,0.03022461,0.7691398859024048,0.0028192683,234,-0.0021189102,479232,10.860365,1416.7024331092834,1750.15,925.74984516
589,481280,3.535305,0.062304687,0.8403696566820145,0.004998382,235,-0.005211215,481280,8.552328,1420.1938772201538,1750.15,926.9268441399998
601,483328,3.5553493,0.079638675,0.854448214173317,0.0063030124,236,-0.0054781325,483328,9.365107,1423.6661729812622,1750.15,926.81354769
588,485376,3.5724063,0.030810546,0.836479440331459,0.002841358,237,-0.002894472,485376,10.547766,1427.0735731124878,1750.15,926.68192899
602,487424,3.578315,0.022509765,0.8803423792123795,0.0023256664,238,-0.0022836635,487424,8.945112,1430.5529990196228,1750.15,926.14956995
600,489472,3.566504,0.036328126,0.8372893929481506,0.0033796604,239,-0.002315901,489472,11.423583,1433.9550774097443,1765.24,935.0884604099999
602,491520,3.5611768,0.023535157,0.9055432379245758,0.0022462544,240,-0.002659148,491520,7.666388,1437.3677570819855,1763.09,933.6178831199999
614,493568,3.5524516,0.037353516,0.8246297538280487,0.0032647774,241,-0.006448213,493568,8.94912,1440.770257949829,1781.01,944.5856269
588,495616,3.5490174,0.049951173,0.8238070905208588,0.0043809908,242,-0.0028864953,495616,11.946526,1444.1040802001953,1781.01,946.2972072099999
604,497664,3.5526664,0.0234375,0.8410844057798386,0.0023044187,243,-0.0026330058,497664,9.562025,1447.5852065086365,1788.29,950.93844647
603,499712,3.5620453,0.04194336,0.7714426517486572,0.0037376527,244,-0.005072482,499712,12.177337,1450.9719314575195,1800.09,959.1323800099999
