approxkl,value_loss,policy_entropy,clipfrac,ep_reward_mean,time_elapsed,n_updates,total_timesteps,explained_variance,serial_timesteps,policy_loss,ep_len_mean,fps
0.0045285947,12.018944,2.3329072,0.05283203,729.1483403300001,1141.9793100357056,343,702464,0.6244377493858337,702464,-0.002184358,1160.08,602
0.008005047,8.561489,2.3397708,0.08876953,736.7516455399999,1145.3792762756348,344,704512,0.7524383515119553,704512,-0.0011993933,1170.45,610
0.0031239889,16.755821,2.351809,0.0362793,733.59198976,1148.7332258224487,345,706560,0.691686362028122,706560,-0.002413319,1165.34,629
0.0038325086,11.461992,2.3582795,0.043261718,738.4828326700001,1151.9891715049744,346,708608,0.602797120809555,708608,-0.0013170585,1172.26,622
0.0058785104,12.899022,2.367448,0.06298828,726.21480154,1155.2824592590332,347,710656,0.7484379708766937,710656,-0.00060062704,1154.56,607
0.005813832,12.910068,2.385049,0.06010742,731.5397855799998,1158.6537237167358,348,712704,0.5575425922870636,712704,-0.00466133,1161.8,626
0.005706765,5.7797246,2.395822,0.066503905,732.2286630899999,1161.9261701107025,349,714752,0.8619355857372284,714752,-0.0060423072,1162.01,609
0.0042549158,11.258909,2.4040728,0.049902342,742.4482623,1165.2853951454163,350,716800,0.8181266039609909,716800,-0.0025533412,1176.57,611
0.0037723281,16.389542,2.4174519,0.043310545,723.3335854399999,1168.6356523036957,351,718848,0.7710676789283752,718848,-0.003922681,1148.08,617
0.004223955,15.900409,2.437847,0.047314454,726.8582099899999,1171.95086312294,352,720896,0.7495359778404236,720896,-0.0031368625,1152.5,611
0.0056076,9.779089,2.443108,0.05678711,730.9091226199998,1175.2999067306519,353,722944,0.6694635450839996,722944,-0.0076961904,1158.64,583
0.0048930193,6.806314,2.4347942,0.05283203,728.3309101799999,1178.811508178711,354,724992,0.8459436595439911,724992,-0.0017831512,1155.88,620
0.0035540531,17.561499,2.432825,0.039941408,724.1446332699998,1182.114578962326,355,727040,0.667496383190155,727040,-0.002581193,1149.68,624
0.0048958664,7.998578,2.4366536,0.06044922,724.5974590599998,1185.3926839828491,356,729088,0.7414834797382355,729088,-0.0037750187,1149.68,614
0.0040744306,8.362783,2.4400887,0.04633789,717.0923257399998,1188.7251212596893,357,731136,0.8219562768936157,731136,-0.0025376012,1139.46,590
0.0060638,11.210976,2.4489625,0.07553711,725.9383413599998,1192.1915836334229,358,733184,0.5913669466972351,733184,-0.003007326,1150.96,614
0.0035547477,11.796632,2.4449458,0.035302736,736.0638391399998,1195.5274167060852,359,735232,0.6901664137840271,735232,-0.0034521788,1165.26,612
0.00466579,8.360849,2.4463046,0.058642577,746.3326024600001,1198.8699197769165,360,737280,0.7910560220479965,737280,-0.002368916,1179.03,596
0.0045952974,7.8392577,2.4540548,0.053027343,757.3452048300001,1202.3041310310364,361,739328,0.776377484202385,739328,-0.00751374,1194.67,599
0.0034342047,10.870518,2.4586997,0.03779297,761.5616727,1205.720513343811,362,741376,0.6609798073768616,741376,-0.00047722488,1197.64,615
0.004323867,8.912535,2.4581025,0.0496582,770.5604003399999,1209.0479774475098,363,743424,0.8163899928331375,743424,-0.0020475595,1210.27,608
0.0075439997,8.938496,2.4584165,0.083984375,773.1227365999999,1212.414784669876,364,745472,0.745975524187088,745472,-0.0057965773,1215.73,587
0.004854582,15.025838,2.4713073,0.050048828,774.8685779399999,1215.9004817008972,365,747520,0.7091734111309052,747520,-0.0055390424,1217.49,605
0.0036052167,11.219344,2.4766939,0.038623046,785.00247191,1219.2852668762207,366,749568,0.677312046289444,749568,-0.00079355063,1231.65,595
0.0049309316,10.863772,2.482981,0.056396484,792.1187362699999,1222.725739955902,367,751616,0.6308277547359467,751616,-0.0065552606,1241.31,599
0.005632133,11.427535,2.4907022,0.067919925,800.78152694,1226.145131111145,368,753664,0.6831125915050507,753664,-0.003174968,1253.8,609
0.0056103473,10.877877,2.4930642,0.063964844,812.51172644,1229.5061101913452,369,755712,0.611072838306427,755712,-0.0010866935,1270.24,617
0.004938358,11.746425,2.487957,0.05996094,820.6924611300002,1232.823016166687,370,757760,0.6739473938941956,757760,-0.002900542,1281.7,612
0.005025573,10.728548,2.4856212,0.059472658,830.8280025599998,1236.1674318313599,371,759808,0.7274302244186401,759808,-0.0047421274,1295.25,616
0.0034581977,11.886529,2.4806917,0.036572266,834.62708331,1239.4915719032288,372,761856,0.6631135940551758,761856,-0.0010345922,1300.35,590
0.0038789492,10.748408,2.4711967,0.041650392,846.64993378,1242.9595794677734,373,763904,0.7392331957817078,763904,-0.0018963825,1316.16,601
0.0041635414,12.572879,2.4677908,0.0453125,858.9751470799998,1246.3651361465454,374,765952,0.5980608761310577,765952,-0.001723198,1332.75,608
0.004363329,11.913293,2.4687352,0.04633789,868.6432289699999,1249.7321240901947,375,768000,0.6353227198123932,768000,-0.00016257615,1345.2,609
0.0045967526,16.61156,2.4652379,0.056396484,880.11594158,1253.0925793647766,376,770048,0.7006627321243286,770048,-0.003320263,1359.01,585
0.0052191243,8.927813,2.4675741,0.06367187,892.4263784399998,1256.5896410942078,377,772096,0.716558039188385,772096,-0.0017901469,1375.76,606
0.00473258,17.360216,2.4694355,0.05234375,901.72276843,1259.968763589859,378,774144,0.6439785957336426,774144,-0.00047920962,1387.75,620
0.0065671676,13.231619,2.467448,0.068554685,911.46777946,1263.27032828331,379,776192,0.5776407420635223,776192,-0.002096959,1401.51,606
0.00474387,6.51372,2.4673686,0.051708985,906.63429674,1266.6470181941986,380,778240,0.8708037585020065,778240,-0.0055229357,1394.45,609
0.00683402,11.652462,2.4648223,0.06621094,913.0110880899998,1270.0055420398712,381,780288,0.6273405253887177,780288,0.0013280592,1402.41,612
0.0040358575,11.821486,2.4676645,0.04506836,917.4442279899998,1273.3504738807678,382,782336,0.601106196641922,782336,-0.0018410913,1408.11,606
0.0061209872,9.444944,2.4776187,0.07695313,924.9956164299999,1276.727040052414,383,784384,0.7003373503684998,784384,-0.0032667816,1417.88,603
0.0049035926,10.735342,2.485927,0.059375,935.00283276,1280.1231546401978,384,786432,0.6518364250659943,786432,-0.0037900717,1431.62,596
0.0039648144,10.243929,2.494144,0.044189453,935.82429262,1283.5582768917084,385,788480,0.6888647079467773,788480,0.0005905018,1431.62,614
0.007033327,11.803297,2.4979525,0.0965332,936.2167994299999,1286.8938581943512,386,790528,0.6951431035995483,790528,-0.004804724,1431.62,599
0.0049572634,11.302421,2.506081,0.05366211,937.4933330799998,1290.3088126182556,387,792576,0.6509819626808167,792576,-0.0028692973,1431.62,593
0.0065757884,12.312304,2.5078044,0.07104492,943.53285036,1293.761079788208,388,794624,0.5996088087558746,794624,-0.0042235823,1438.55,601
0.0037578426,7.3789816,2.4993749,0.03618164,942.6552061999998,1297.1695783138275,389,796672,0.803615614771843,796672,-0.004888111,1436.26,608
0.005130249,10.612894,2.4890828,0.061279297,951.35946382,1300.5391705036163,390,798720,0.6753328442573547,798720,-0.001419361,1447.61,624
0.0056192335,11.065563,2.4810848,0.061669923,953.1265532599999,1303.8192265033722,391,800768,0.7323192358016968,800768,-0.0030386164,1447.61,610
0.0059164083,9.779316,2.4898353,0.075,954.9911729,1307.174861907959,392,802816,0.7202609479427338,802816,-0.0060298494,1447.61,599
0.0047240923,9.707439,2.4868946,0.051757812,955.9005713600001,1310.5911059379578,393,804864,0.6954191029071808,804864,-0.0026255196,1447.61,600
0.0049163275,19.241861,2.4851892,0.059912108,965.75941513,1314.0011219978333,394,806912,0.6004448533058167,806912,-0.0054792045,1459.73,616
0.004456307,11.597761,2.4889665,0.04824219,977.0541127799999,1317.325184583664,395,808960,0.6363178193569183,808960,-0.0021213493,1475.38,609
0.0033597345,14.41498,2.493126,0.037841797,967.04089794,1320.687422990799,396,811008,0.7525917142629623,811008,-0.0011762836,1460.32,623
0.0033242726,6.8833036,2.5051715,0.035742186,978.6808818200001,1323.971884727478,397,813056,0.8383685648441315,813056,-0.0021617752,1475.98,595
0.0070828334,17.109015,2.5074027,0.07973633,986.65983393,1327.4135766029358,398,815104,0.7350477576255798,815104,-0.005424095,1485.79,608
0.00393797,10.462602,2.5184026,0.044384766,988.94087547,1330.7791035175323,399,817152,0.817842110991478,817152,-0.0003196271,1488.49,619
0.0064828633,19.562431,2.5326374,0.076220706,995.9344554999999,1334.0871107578278,400,819200,0.6250841319561005,819200,-0.008492251,1497.39,623
0.004660263,6.203428,2.543776,0.05581055,995.6831954699999,1337.3753283023834,401,821248,0.8356610238552094,821248,-0.0048879744,1496.55,616
0.0050296104,27.759094,2.5612102,0.059179686,990.18025936,1340.6991469860077,402,823296,0.7116285562515259,823296,-0.005263991,1487.82,617
0.003581592,10.520198,2.5739338,0.039990235,994.5164885400002,1344.0182011127472,403,825344,0.8339018076658249,825344,-0.0012176986,1493.75,612
0.0052045854,9.035186,2.57286,0.060302734,999.8826179299999,1347.363270998001,404,827392,0.742302268743515,827392,-0.0030304336,1500.95,595
0.0032685224,18.162712,2.5657337,0.03491211,1012.48062324,1350.8030896186829,405,829440,0.6803386807441711,829440,-0.0012753115,1517.79,613
0.002728171,11.966761,2.5727396,0.028759766,1009.0757132499999,1354.1398816108704,406,831488,0.811639815568924,831488,-0.0021243808,1513.29,616
0.0043162964,23.369059,2.575461,0.05,1017.50356703,1357.4629228115082,407,833536,0.6858916282653809,833536,-0.0035740468,1524.02,608
0.004967352,4.4466996,2.5615819,0.057128906,1014.51961281,1360.8305804729462,408,835584,0.8993341624736786,835584,-0.0067517376,1519.67,612
0.0038342983,22.297995,2.5657682,0.04501953,1014.9301369000001,1364.1749608516693,409,837632,0.7054759860038757,837632,-0.0034618434,1517.57,603
0.0041282224,11.896515,2.5808456,0.047314454,1015.3542088600001,1367.5667691230774,410,839680,0.6868669390678406,839680,-0.0030476293,1517.57,612
0.003073351,32.818523,2.5784388,0.032958984,982.14674512,1370.9094364643097,411,841728,0.6444515585899353,841728,-0.0017773447,1467.92,609
0.0035519719,15.648829,2.5843647,0.03793945,951.66836985,1374.2731111049652,412,843776,0.8182864636182785,843776,-0.0064232163,1423.23,603
0.0030826333,15.234874,2.596435,0.030322265,927.2373036800002,1377.668406009674,413,845824,0.8199276477098465,845824,-0.0021669292,1387.92,617
0.0041625444,11.213878,2.5999541,0.04814453,930.6173437900001,1380.9845111370087,414,847872,0.8177158683538437,847872,-0.004735001,1391.8,603
0.006508062,3.5937781,2.613736,0.070898436,926.3867689499999,1384.3808152675629,415,849920,0.9131229594349861,849920,-0.009186875,1385.42,601
0.0063026138,13.349312,2.6264424,0.07563476,922.7951433200002,1387.784790277481,416,851968,0.7583848536014557,851968,-0.0077651767,1379.72,595
0.0033392913,18.701038,2.6374323,0.04008789,923.3201586800002,1391.2241690158844,417,854016,0.6554695069789886,854016,-0.0018570924,1379.29,616
0.005965077,8.842627,2.646091,0.06694336,928.1913777700003,1394.550273180008,418,856064,0.756814569234848,856064,-0.0010825023,1385.23,618
0.003788694,12.116922,2.6637394,0.045556642,926.4126558600002,1397.8647439479828,419,858112,0.8246931284666061,858112,-0.005734238,1382.14,614
0.0040481566,11.417149,2.6718729,0.045800783,931.1867430600001,1401.1975948810577,420,860160,0.6562161147594452,860160,-0.0025288458,1388.7,603
0.0019360343,11.41411,2.6735778,0.017089844,937.9588343200002,1404.5919036865234,421,862208,0.6560878753662109,862208,-0.00092590286,1397.85,604
0.0036037625,16.875406,2.6760242,0.041015625,936.6746011700001,1407.983306646347,422,864256,0.6624559760093689,864256,-0.0021485193,1393.99,617
0.0067437403,8.866647,2.6796918,0.081933595,937.0379095100001,1411.30091381073,423,866304,0.7761867195367813,866304,-0.0034507723,1393.99,609
0.0054796487,18.14458,2.6827033,0.071777344,929.57890759,1414.6604311466217,424,868352,0.6650349199771881,868352,-0.0053293984,1382.47,583
0.0053025717,10.851545,2.6874833,0.057861328,937.11574255,1418.171358346939,425,870400,0.6063565313816071,870400,-0.0025418086,1392.69,605
0.0049262494,9.905219,2.6946433,0.05571289,937.2195878399999,1421.5584089756012,426,872448,0.7215486764907837,872448,-0.0036721316,1392.69,603
0.0033623544,4.396884,2.7127204,0.03955078,937.7241692499998,1424.951180934906,427,874496,0.8949014320969582,874496,-0.004509761,1392.41,605
0.0026459175,3.33325,2.7137778,0.026660156,933.0528061699998,1428.3348796367645,428,876544,0.9215005114674568,876544,-0.002200835,1385.94,598
0.0037266214,5.7431884,2.711976,0.04018555,931.9845738500001,1431.75976395607,429,878592,0.8679083436727524,878592,-0.0037214071,1383.36,591
0.004071935,9.415926,2.7179718,0.048339844,932.02248982,1435.2208032608032,430,880640,0.6542575657367706,880640,-0.005885397,1383.36,608
0.00415085,21.876984,2.73576,0.049316406,915.7344751700001,1438.5891180038452,431,882688,0.7822442501783371,882688,-0.00528529,1357.75,623
0.004908582,7.486991,2.7386923,0.058691405,912.51725118,1441.8725860118866,432,884736,0.8050137013196945,884736,-0.006387288,1352.23,614
0.003676812,20.83006,2.7398372,0.03691406,873.4543719300001,1445.2057874202728,433,886784,0.8070846349000931,886784,-0.0034839022,1296.36,595
0.0033692266,17.740303,2.75429,0.038183592,859.3800839399998,1448.645437002182,434,888832,0.6464165449142456,888832,-0.0033278489,1278.48,618
0.0027174426,13.243688,2.7584407,0.027978515,859.5291603899999,1451.9574792385101,435,890880,0.6401033401489258,890880,0.0001417242,1278.48,607
0.0037368028,9.635778,2.7509499,0.04086914,859.5318733499998,1455.3276414871216,436,892928,0.732193797826767,892928,-0.0021843442,1278.48,595
0.0019058154,16.23894,2.748207,0.016210938,838.1529341999999,1458.7675743103027,437,894976,0.8225556761026382,894976,0.00040833163,1248.61,615
0.003725626,5.3225164,2.7445955,0.042675782,828.00950169,1462.097742319107,438,897024,0.8963170871138573,897024,-0.0028318646,1234.74,596
0.0034822808,7.70577,2.7350368,0.0390625,839.2733081800001,1465.5319373607635,439,899072,0.8950235098600388,899072,-0.0029956794,1249.03,609
0.0040339245,15.641803,2.7428453,0.045458984,804.21683931,1468.8932342529297,440,901120,0.8359320908784866,901120,-0.0034165822,1200.14,600
0.0042508384,9.366621,2.7641788,0.050048828,781.6093611000001,1472.3065161705017,441,903168,0.8918998911976814,903168,-0.005664796,1168.86,616
0.0016900443,10.5025425,2.7777007,0.01665039,767.91663416,1475.628499031067,442,905216,0.8502030223608017,905216,-0.002073782,1149.16,619
0.0060743866,9.941904,2.7736044,0.07163086,767.46862211,1478.936882019043,443,907264,0.7125729620456696,907264,-0.0026395435,1149.16,599
0.0043449653,10.08898,2.7780778,0.050878905,761.9556837800001,1482.3537249565125,444,909312,0.877891443669796,909312,-0.004303137,1140.95,616
0.0073442934,10.37761,2.7983012,0.09506836,762.16523755,1485.6754558086395,445,911360,0.7219074070453644,911360,-0.004635914,1140.95,604
0.0054999697,14.278175,2.7992504,0.07075195,762.5873192000003,1489.0624270439148,446,913408,0.6468955874443054,913408,-0.0036360335,1140.95,610
0.0050821924,4.536013,2.7947392,0.059667967,750.58504661,1492.4211328029633,447,915456,0.9010723233222961,915456,-0.0035538152,1125.07,600
0.0038269428,15.36381,2.789274,0.040478516,749.8967498999998,1495.8333551883698,448,917504,0.7577844262123108,917504,-0.0032442422,1123.63,614
0.0034617714,11.959857,2.7882402,0.03779297,755.1564477399999,1499.166016817093,449,919552,0.6414201855659485,919552,-0.00054598507,1131.31,587
0.004780517,7.547558,2.7817883,0.056103516,752.1869007299999,1502.6558237075806,450,921600,0.8072811812162399,921600,-0.0061147064,1126.99,600
0.0038193832,6.5776696,2.7766078,0.040966798,754.2448942699999,1506.0693922042847,451,923648,0.8509688526391983,923648,-0.0031249323,1129.3,596
0.006574957,9.178984,2.7693458,0.08129883,767.55238906,1509.5054061412811,452,925696,0.7649446427822113,925696,-0.0035985466,1146.98,592
0.0033345744,11.634785,2.768459,0.037597656,767.95868716,1512.9625627994537,453,927744,0.70537269115448,927744,-0.0010635993,1146.98,590
0.0030132986,15.645693,2.7741265,0.033496093,770.62534673,1516.431494474411,454,929792,0.7554963082075119,929792,-0.0022762292,1149.83,586
0.0029696068,4.3759236,2.7799394,0.03017578,772.4030445999998,1519.925451040268,455,931840,0.921026349067688,931840,-0.002451697,1151.95,609
0.0035935324,26.338846,2.791389,0.037060548,751.4409014200002,1523.285008430481,456,933888,0.7332471013069153,933888,-0.0024319533,1122.25,622
0.002631769,6.9685297,2.8012652,0.027832031,763.2333101400001,1526.5771868228912,457,935936,0.9012099206447601,935936,-0.0029407863,1138.69,606
0.0047992812,11.7741165,2.806386,0.055078126,774.9593767,1529.9561512470245,458,937984,0.6881299018859863,937984,-0.0026400606,1154.44,594
0.0030495587,5.169807,2.80539,0.031933594,780.8030290299998,1533.4045674800873,459,940032,0.8919567763805389,940032,-0.0044420445,1162.56,605
0.007112225,9.66054,2.805034,0.059765626,785.9110480300001,1536.7860388755798,460,942080,0.8651617467403412,942080,-0.011764789,1169.44,610
0.0045257276,17.89877,2.810073,0.054101564,772.1035097199998,1540.143180847168,461,944128,0.8342309892177582,944128,-0.0054968,1149.62,583
0.0038071119,14.414598,2.8170428,0.038183592,780.33739185,1543.651644706726,462,946176,0.654132068157196,946176,-0.0014865904,1159.87,605
0.0029527503,9.469801,2.813756,0.029052734,792.2341938599999,1547.0338084697723,463,948224,0.753828302025795,948224,-0.0013639508,1175.35,600
0.00463376,12.256201,2.8140168,0.05078125,792.05593274,1550.4472692012787,464,950272,0.6356846690177917,950272,-0.0023160814,1175.35,594
0.006764344,10.396162,2.8177412,0.0847168,805.582221,1553.8948879241943,465,952320,0.7450512647628784,952320,-0.0062252632,1193.14,601
0.003584056,3.8931108,2.8317227,0.039257813,815.60261413,1557.2984137535095,466,954368,0.913456991314888,954368,-0.0047872933,1206.63,626
0.005377458,14.766876,2.837268,0.06508789,815.3590063299998,1560.5657842159271,467,956416,0.7753799110651016,956416,-0.0032388996,1206.77,589
0.0047867065,6.053608,2.8298414,0.055566408,827.0186771899998,1564.0399129390717,468,958464,0.8674534261226654,958464,-0.004234648,1223.13,594
0.0045263437,9.40027,2.8251143,0.052783202,838.3639263399999,1567.4852781295776,469,960512,0.7807310968637466,960512,-0.0028101387,1238.19,607
0.004070076,9.511182,2.8155274,0.047509767,838.4032751399999,1570.8557908535004,470,962560,0.6913471817970276,962560,-0.0027493013,1238.19,614
0.011586458,10.530188,2.8222034,0.12333985,841.5159547300001,1574.19215965271,471,964608,0.6655703186988831,964608,-0.007981403,1243.7,608
0.0032571447,11.678109,2.8376055,0.036230467,853.50656,1577.559267282486,472,966656,0.7629730552434921,966656,-0.0020810552,1259.22,593
0.0049881386,5.785979,2.8497505,0.061279297,853.59368666,1581.0083227157593,473,968704,0.8702984899282455,968704,-0.002068731,1259.24,582
0.005416748,11.4566555,2.8574038,0.060595702,861.68761088,1584.5277786254883,474,970752,0.6823599636554718,970752,-0.0040593124,1271.46,609
0.0029625061,16.501543,2.8555171,0.028027344,872.91602739,1587.8909904956818,475,972800,0.7077929377555847,972800,-0.0025983355,1286.85,610
0.003184311,13.794432,2.8516054,0.03515625,886.4787706999999,1591.2497730255127,476,974848,0.658654510974884,974848,-0.0034961668,1304.53,602
0.00519004,10.706464,2.8389957,0.059375,898.03425621,1594.6493566036224,477,976896,0.6539354920387268,976896,-0.0026480444,1320.5,594
0.0036743525,12.195101,2.8190637,0.038867187,909.60225512,1598.0940356254578,478,978944,0.6512796580791473,978944,0.0003904113,1336.01,585
0.0031983652,13.727704,2.809072,0.032177735,921.3265021999998,1601.5901262760162,479,980992,0.6031513810157776,980992,-0.004164911,1352.64,606
0.0046731723,8.241789,2.8072376,0.051220704,922.3888924099999,1604.9665327072144,480,983040,0.8171255886554718,983040,-0.005514006,1354.78,606
0.0034177476,4.774547,2.8151374,0.038769532,921.9409899499999,1608.3428661823273,481,985088,0.9097358286380768,985088,-0.005592926,1353.74,611
0.007495416,10.092941,2.8195963,0.08955078,934.5236816,1611.692036151886,482,987136,0.6786152124404907,987136,-0.0044716694,1371.45,587
0.005699153,19.351536,2.8236156,0.067871094,937.08960884,1615.1770379543304,483,989184,0.6838662326335907,989184,-0.005245301,1375.46,601
0.0049069105,16.448133,2.8243508,0.056152344,936.28829952,1618.581585407257,484,991232,0.7657219171524048,991232,-0.0029752846,1373.63,616
0.006553495,10.074467,2.8366323,0.08232422,935.3139887599999,1621.9038569927216,485,993280,0.687246710062027,993280,-0.0026888307,1373.63,600
0.007834596,9.699939,2.8463356,0.09213867,946.1205322500001,1625.3157835006714,486,995328,0.628707230091095,995328,-0.0044822097,1389.77,601
0.0021643136,5.2748923,2.8504088,0.022070313,948.72357493,1628.722987651825,487,997376,0.8889200910925865,997376,-0.0037382417,1393.85,619
0.004481279,21.464,2.8528786,0.05493164,941.5877732899999,1632.0293531417847,488,999424,0.5598946213722229,999424,-0.0074897795,1384.57,590
0.005131362,10.433596,2.8508527,0.064892575,942.4895448399999,1635.4972031116486,489,1001472,0.765105664730072,1001472,-0.0063316016,1384.57,601
0.0038800924,19.56732,2.854981,0.047753908,942.4665574099998,1638.9016873836517,490,1003520,0.7352404892444611,1003520,-0.0040515237,1384.36,605
0.0035258154,6.4284716,2.8480163,0.036035158,931.86184057,1642.283855676651,491,1005568,0.8790043294429779,1005568,-0.0069176266,1369.87,615
0.005635685,9.874163,2.848271,0.066259764,944.8758673100002,1645.6113793849945,492,1007616,0.6529169976711273,1007616,-0.002798569,1387.59,599
0.0069137225,11.340922,2.8629193,0.089941405,944.8384692000001,1649.0298862457275,493,1009664,0.7435175478458405,1009664,-0.0080342805,1387.59,600
0.0031604643,34.690212,2.8750622,0.035253905,901.0899170700001,1652.4439496994019,494,1011712,0.6825706362724304,1011712,-0.003976392,1327.81,619
0.0063035437,14.543597,2.8794649,0.082177736,901.63116442,1655.751932144165,495,1013760,0.6129559278488159,1013760,-0.00405096,1327.81,590
0.0058692023,7.3962107,2.870193,0.06254883,899.2799018000001,1659.2241551876068,496,1015808,0.8007974028587341,1015808,-0.006304227,1324.72,595
0.003857283,16.980085,2.8586335,0.043652344,916.2805325799999,1662.6658418178558,497,1017856,0.744385153055191,1017856,-0.0048354664,1348.4,619
0.0045929644,6.708596,2.855358,0.046191406,905.11594504,1665.9703257083893,498,1019904,0.8947116434574127,1019904,-0.0030186805,1333.05,611
0.0043821116,9.278809,2.8493617,0.046972655,918.1642270599998,1669.3216183185577,499,1021952,0.7827745079994202,1021952,-0.0012305996,1351.04,588
0.0034006718,11.783918,2.845275,0.03691406,926.6828121899998,1672.7996821403503,500,1024000,0.6457191109657288,1024000,-0.0011549189,1361.81,602
0.0031392854,12.218261,2.8439481,0.03364258,939.5223192699999,1676.202376127243,501,1026048,0.6353476643562317,1026048,-0.0015401448,1379.65,618
0.0030261138,23.275324,2.8312373,0.030273438,929.4853812900001,1679.5156574249268,502,1028096,0.7060790657997131,1028096,-0.00094638893,1365.25,626
0.0051087067,15.656364,2.8271422,0.06357422,924.2851919600001,1682.7844767570496,503,1030144,0.7897986620664597,1030144,-0.0021728552,1358.07,601
0.004575855,10.102592,2.830898,0.0515625,937.4795047100001,1686.189436674118,504,1032192,0.748012125492096,1032192,-0.0023520598,1375.71,609
0.0045711235,18.126808,2.8396416,0.05288086,932.6900501900002,1689.5524756908417,505,1034240,0.7802123725414276,1034240,-0.0050341086,1369.81,628
0.0050720233,6.6693773,2.8597977,0.057128906,921.6210635600002,1692.8096270561218,506,1036288,0.8742563128471375,1036288,-0.0064674853,1354.75,620
0.0049054027,21.728231,2.856009,0.05883789,936.1504959700001,1696.1095407009125,507,1038336,0.7137744724750519,1038336,-0.002642496,1374.51,618
0.0037841268,16.349049,2.8564575,0.04116211,946.66861047,1699.4208087921143,508,1040384,0.7571039944887161,1040384,-0.0039695418,1388.35,613
0.0040487424,4.019673,2.8701117,0.04975586,948.4814082099999,1702.7625451087952,509,1042432,0.9265784621238708,1042432,-0.007614071,1390.95,597
0.005575069,18.445354,2.8849902,0.06865235,941.3519359400001,1706.19260764122,510,1044480,0.7803325206041336,1044480,-0.0067547774,1382.32,623
0.005682829,4.983555,2.8811398,0.062451173,933.90580278,1709.4808022975922,511,1046528,0.8953173607587814,1046528,-0.003391903,1371.91,598
0.004749953,10.2720175,2.871716,0.054052733,939.47923476,1712.906486749649,512,1048576,0.699264794588089,1048576,-0.0018943648,1379.32,601
0.0073374053,10.105677,2.8746963,0.09375,939.5585490400001,1716.3148257732391,513,1050624,0.7611568719148636,1050624,-0.004538477,1379.32,604
0.0035740056,14.33548,2.8807583,0.042578124,939.56712302,1719.706242799759,514,1052672,0.6797243356704712,1052672,-0.0031697366,1379.32,595
0.004884477,20.295895,2.8882487,0.053271484,936.06029381,1723.1478488445282,515,1054720,0.8016763776540756,1054720,-0.0033859406,1372.47,599
0.005213852,9.681077,2.9004078,0.06455078,919.95463617,1726.5663454532623,516,1056768,0.8524938970804214,1056768,-0.006599278,1349.72,616
0.004050535,8.73032,2.9208696,0.04736328,904.4959046199999,1729.8869802951813,517,1058816,0.8766504749655724,1058816,-0.0054439716,1329.12,603
0.0033204644,13.960132,2.9375067,0.03745117,894.24890648,1733.2828814983368,518,1060864,0.7656560391187668,1060864,-0.0034084548,1317.42,608
0.005197854,16.040365,2.9425972,0.05288086,895.21711573,1736.651344537735,519,1062912,0.7376289069652557,1062912,-0.00092967536,1319.19,587
0.0045091817,11.528373,2.9525087,0.05605469,898.1383870200001,1740.1399512290955,520,1064960,0.8366349935531616,1064960,-0.0037941076,1323.71,613
0.00407586,6.213692,2.9574063,0.044042967,900.9836412100001,1743.4797389507294,521,1067008,0.8855190798640251,1067008,-0.005024117,1327.99,617
0.0030443016,4.951311,2.9487205,0.028808594,909.42438096,1746.7999398708344,522,1069056,0.9077931717038155,1069056,-0.0033127323,1339.18,613
0.003692198,13.376971,2.9447505,0.041308593,911.2210132799999,1750.1396963596344,523,1071104,0.8429645001888275,1071104,-0.0038096705,1341.52,616
0.0024010558,5.466773,2.9446864,0.022265624,922.1159045999999,1753.4630386829376,524,1073152,0.8934787437319756,1073152,-0.0011065791,1355.99,612
0.0043498278,8.582731,2.9530575,0.05805664,913.4750745199999,1756.809285402298,525,1075200,0.9101377800107002,1075200,-0.007035125,1344.36,601
0.0029474893,21.764635,2.956461,0.02866211,901.8461939800001,1760.2178704738617,526,1077248,0.8270664364099503,1077248,-0.0016108525,1328.78,617
0.006383634,17.34859,2.947203,0.079394534,914.9797707500001,1763.5379586219788,527,1079296,0.7561987191438675,1079296,-0.007476227,1346.43,613
0.002738633,17.521854,2.9477217,0.025195312,903.4908433800001,1766.8777763843536,528,1081344,0.7650586664676666,1081344,-0.002900471,1331.48,608
0.0020056502,4.1167336,2.9537191,0.02060547,894.1201670300001,1770.2436847686768,529,1083392,0.9387409724295139,1083392,-0.0015602603,1318.55,602
0.0027248566,19.453732,2.9600158,0.024072265,883.1127986699998,1773.6442167758942,530,1085440,0.7516579180955887,1085440,-0.0023416926,1303.14,614
0.0038524966,12.591366,2.9574685,0.039990235,882.99246514,1776.979548215866,531,1087488,0.6849172413349152,1087488,-0.001190501,1303.14,607
0.003467239,11.9988575,2.9501407,0.03857422,895.97739932,1780.3540081977844,532,1089536,0.7801870107650757,1089536,-0.004847818,1320.68,599
0.0045747524,23.270937,2.9462662,0.05307617,859.0378035300001,1783.7717151641846,533,1091584,0.8272617757320404,1091584,-0.0054218834,1268.72,597
0.0051794834,10.654547,2.9481711,0.05756836,858.5264286400001,1787.2009525299072,534,1093632,0.717381477355957,1093632,-0.002088839,1268.72,607
0.012798305,13.202286,2.9534986,0.1293457,870.79257149,1790.5726368427277,535,1095680,0.5242443382740021,1095680,-0.005320234,1286.29,601
0.0049425904,9.961526,2.9630992,0.062158205,871.6099500199999,1793.978674173355,536,1097728,0.7182894349098206,1097728,-0.004012809,1286.29,600
