policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,fps,total_timesteps,n_updates,ep_reward_mean,ep_len_mean
3.9161236,922.2478537559509,19.367962,0.0016691961,0.017724609,0.6740987002849579,395264,-0.0030491767,447,395264,193,1092.9049520600001,1527.63
3.9108162,926.8241930007935,18.6628,0.005767535,0.0690918,0.8317347019910812,397312,-0.0037520225,390,397312,194,1094.21389515,1527.63
3.909916,932.0690245628357,9.022568,0.002673983,0.028320312,0.8606696873903275,399360,-0.0040012756,417,399360,195,1088.2226042500001,1519.55
3.9146533,936.9786121845245,17.983774,0.00579394,0.071777344,0.7331966459751129,401408,-0.006386957,411,401408,196,1074.93568163,1502.42
3.9196033,941.9529266357422,18.241749,0.003158244,0.03300781,0.8443755060434341,403456,-0.0008681033,415,403456,197,1070.69159291,1497.85
3.9197574,946.8812227249146,19.047014,0.004585044,0.05288086,0.8730404675006866,405504,-0.0028358425,386,405504,198,1081.2816131700001,1509.54
3.9181492,952.1822621822357,10.935614,0.003979807,0.039892577,0.9502239152789116,407552,-0.006499593,424,407552,199,1065.75967255,1492.82
3.919852,957.008914232254,19.411407,0.003196026,0.034228515,0.8507434576749802,409600,-0.0019364019,428,409600,200,1071.06293407,1492.82
3.9225059,961.7856447696686,19.827343,0.0016427537,0.01586914,0.8071928918361664,411648,-0.0038084914,479,411648,201,1072.6038517900001,1492.82
3.929282,966.0533421039581,17.257147,0.0030606543,0.033984374,0.6466500163078308,413696,-0.0021647657,492,413696,202,1074.4467860900002,1496.4
3.9341774,970.214554309845,23.441692,0.0022939674,0.025878906,0.8081736713647842,415744,-0.0029807938,497,415744,203,1070.2843066300002,1490.8
3.9162266,974.3329763412476,19.732391,0.0036764082,0.03666992,0.823149710893631,417792,-0.003277022,472,417792,204,1073.56779537,1490.8
3.9048169,978.6670482158661,13.110067,0.0026211187,0.027294923,0.7163603007793427,419840,-0.0025905892,484,419840,205,1069.2304575900002,1490.8
3.9105382,982.8987097740173,13.379419,0.006383517,0.07338867,0.730773538351059,421888,-0.0034851376,468,421888,206,1066.9104306600002,1490.8
3.92025,987.2673931121826,9.519965,0.0033850926,0.035205077,0.9135448411107063,423936,-0.0052274186,476,423936,207,1063.8652217600002,1488.87
3.9242294,991.5616135597229,18.919134,0.0029666596,0.030517578,0.8422590047121048,425984,-0.0024135662,457,425984,208,1065.8281995300001,1488.87
3.9211497,996.034820318222,19.600864,0.0023250203,0.022998046,0.8578919917345047,428032,-0.0012335761,463,428032,209,1075.5589138100001,1497.24
3.9138427,1000.4500658512115,23.447275,0.004245052,0.048339844,0.8820511922240257,430080,-0.004674646,470,430080,210,1061.15564408,1479.42
3.9125092,1004.806601524353,30.534473,0.0041296096,0.050585937,0.8475310504436493,432128,-0.007164348,452,432128,211,1051.87310123,1465.25
3.933131,1009.3307058811188,13.92892,0.008057612,0.093652345,0.667332649230957,434176,-0.0066712787,447,434176,212,1049.2396209600001,1465.25
3.949189,1013.9099032878876,8.564086,0.0030675814,0.03227539,0.895885169506073,436224,-0.0050866567,480,436224,213,1028.36771223,1436.54
3.951035,1018.1769227981567,20.216705,0.0016466208,0.011132812,0.7778300046920776,438272,-0.0026120993,486,438272,214,1024.6538585,1436.54
3.958386,1022.3858723640442,13.207692,0.0026607423,0.029443359,0.8951153680682182,440320,-0.002240721,461,440320,215,1022.4853737000001,1437.62
3.989923,1026.824464082718,20.73577,0.005093041,0.059228517,0.8706216663122177,442368,-0.0070848987,403,442368,216,1028.71419146,1439.79
4.008988,1031.8987188339233,19.382572,0.0059642894,0.072949216,0.8285845369100571,444416,-0.006173791,437,444416,217,1031.12332854,1439.79
4.011504,1036.5823192596436,25.412926,0.004059235,0.043164063,0.8503329902887344,446464,-0.004680676,475,446464,218,1020.048975,1425.66
4.019553,1040.8894188404083,17.70248,0.003174108,0.036474608,0.9000413417816162,448512,-0.005622535,453,448512,219,988.82953062,1384.06
4.0250506,1045.4110133647919,19.29292,0.006363325,0.07314453,0.8093459010124207,450560,-0.0032431218,398,450560,220,992.78889449,1384.06
4.017276,1050.546772480011,9.997469,0.0010538946,0.007519531,0.8149114102125168,452608,-0.002924926,423,452608,221,991.15841898,1382.85
4.012391,1055.3866021633148,19.132904,0.00396566,0.044970702,0.8610140234231949,454656,-0.004715459,399,454656,222,995.60301877,1382.85
4.0107713,1060.5191366672516,16.65878,0.0024964553,0.024658203,0.8628892749547958,456704,-0.0024071143,395,456704,223,998.1008349199999,1385.6
4.0065117,1065.6956663131714,10.662115,0.001628306,0.013134765,0.8429460823535919,458752,-0.001705535,438,458752,224,999.40173622,1385.6
4.0130014,1070.371997833252,7.306001,0.0047460324,0.053808592,0.9478164091706276,460800,-0.010115387,407,460800,225,989.80992032,1374.16
4.022311,1075.3981025218964,18.887333,0.0056614084,0.06914063,0.8214399516582489,462848,-0.0062124887,409,462848,226,997.8857188200001,1381.91
4.021222,1080.4011096954346,14.980761,0.003646233,0.038427733,0.8603312224149704,464896,-0.003516982,430,464896,227,1000.5835312200002,1381.91
4.01349,1085.155028104782,18.811192,0.0026786833,0.026416015,0.8240671306848526,466944,-0.0032558623,420,466944,228,1003.2750072700002,1381.91
3.9869258,1090.0249328613281,20.450197,0.0049535627,0.05654297,0.7943557500839233,468992,-0.0049144877,409,468992,229,1006.1662353600001,1384.81
3.9708912,1095.0296857357025,18.636799,0.0071372055,0.076611325,0.622043788433075,471040,-0.007001411,431,471040,230,1014.0600146500002,1394.04
3.9706178,1099.7750465869904,25.40467,0.0022258624,0.022509765,0.5988535284996033,473088,-0.0027591672,434,473088,231,1027.00150498,1414.89
3.9737835,1104.4862520694733,9.858396,0.0024187798,0.024414062,0.7646037489175797,475136,-0.0042273435,427,475136,232,1027.5212461200001,1417.98
3.9773834,1109.28156208992,17.977306,0.0048261327,0.05234375,0.8617426306009293,477184,-0.0044270223,412,477184,233,1039.59704456,1435.41
3.9889286,1114.2518434524536,28.734192,0.0055105435,0.06679688,0.8741382360458374,479232,-0.008436881,388,479232,234,1041.1042605499997,1434.26
4.0050087,1119.5280983448029,16.94426,0.0038798687,0.046142578,0.8566114902496338,481280,-0.002526593,417,481280,235,1044.7790352099998,1440.26
4.0009546,1124.432380914688,6.532931,0.0030414218,0.03203125,0.9115070253610611,483328,-0.0032558765,432,483328,236,1038.4440196399999,1428.6
4.007642,1129.1662673950195,10.642988,0.0031520315,0.034326173,0.9272163435816765,485376,-0.0035600576,418,485376,237,1033.9986543999999,1424.36
4.007808,1134.0600225925446,17.347172,0.005949015,0.07646485,0.8396286964416504,487424,-0.003762701,403,487424,238,1039.56668514,1424.36
4.006726,1139.1349098682404,16.601162,0.003450821,0.034960937,0.8316044509410858,489472,-0.002794513,402,489472,239,1051.54634928,1436.11
4.0080066,1144.2258689403534,17.27072,0.0048823403,0.057177734,0.8328512161970139,491520,-0.005067751,392,491520,240,1058.57668486,1444.29
4.0153627,1149.449672460556,6.432229,0.0036722578,0.038085938,0.9511639922857285,493568,-0.0052801883,405,493568,241,1063.0408845299999,1447.46
4.026647,1154.495100736618,12.475714,0.0021479768,0.019189453,0.9119720682501793,495616,-0.0011042472,414,495616,242,1058.8705880500002,1444.48
4.0361304,1159.432166814804,6.1422024,0.004068269,0.049121093,0.9380759932100773,497664,-0.0063286773,406,497664,243,1067.6853836,1454.49
4.0384016,1164.4666547775269,10.941276,0.0038998083,0.04472656,0.8817436024546623,499712,-0.004680607,433,499712,244,1076.86377341,1466.64
4.0245805,1169.194014787674,10.216568,0.0054048747,0.06323242,0.7130308449268341,501760,-0.0054139663,429,501760,245,1090.18240974,1483.36
4.0219336,1173.9635653495789,19.56034,0.0036476732,0.03881836,0.859735518693924,503808,-0.0036915108,415,503808,246,1094.6084655500001,1488.38
4.025571,1178.8977456092834,2.6896648,0.0041966615,0.048291016,0.9819785393774509,505856,-0.0040499493,410,505856,247,1106.38577478,1501.09
4.030375,1183.8862817287445,5.917447,0.004957418,0.060058594,0.9401779510080814,507904,-0.007209116,427,507904,248,1108.75336468,1501.09
4.0291443,1188.680581331253,8.480349,0.0026458583,0.027978515,0.8934592604637146,509952,-0.004858133,442,509952,249,1108.8607140200002,1503.09
4.03157,1193.3130855560303,7.7959642,0.006759797,0.087646484,0.9229284226894379,512000,-0.0066203983,393,512000,250,1109.3008655,1503.09
4.0321074,1198.5216391086578,13.618172,0.0035872068,0.04067383,0.528266191482544,514048,-0.0017093215,413,514048,251,1104.6679652300002,1503.09
4.033871,1203.4793436527252,17.405474,0.004811646,0.05678711,0.8439199477434158,516096,-0.0033268705,389,516096,252,1108.42137074,1503.09
4.0304728,1208.7355926036835,18.818506,0.005825822,0.07353516,0.8224526345729828,518144,-0.0035681867,386,518144,253,1122.99818345,1517.26
4.0353236,1214.0329337120056,12.319943,0.005364648,0.050634764,0.8434658348560333,520192,-0.0071066706,441,520192,254,1127.535236,1522.11
4.039405,1218.6700177192688,12.093173,0.0021726256,0.022900391,0.9447182007133961,522240,-0.002589865,394,522240,255,1126.4024222899998,1520.34
4.038497,1223.8579025268555,19.43251,0.002765582,0.02602539,0.7498609125614166,524288,-0.0010421562,419,524288,256,1126.4021003999999,1520.34
4.0393724,1228.7462012767792,10.370013,0.00694568,0.08691406,0.435083270072937,526336,-0.0048694788,400,526336,257,1128.5318568100001,1525.01
4.0510983,1233.858904838562,7.4123507,0.0030635765,0.033496093,0.9448352605104446,528384,-0.0038863863,400,528384,258,1134.66166802,1534.87
4.07141,1238.972817182541,30.496502,0.0027415133,0.031103516,0.8349665552377701,530432,-0.0039689774,424,530432,259,1136.0532346699997,1534.53
4.0887485,1243.8028330802917,9.345483,0.0026219145,0.029736329,0.8786285892128944,532480,-0.004491598,412,532480,260,1126.2166521999998,1523.83
4.0948153,1248.7698030471802,10.4328375,0.003816809,0.043798827,0.8548637926578522,534528,-0.002584833,434,534528,261,1123.45361718,1523.83
4.0944285,1253.4790024757385,5.579657,0.0041235113,0.046289064,0.9613094516098499,536576,-0.0037389968,412,536576,262,1121.72579456,1518.08
4.1029134,1258.443265914917,9.671263,0.0031325456,0.03334961,0.6305949091911316,538624,-0.000544093,407,538624,263,1116.27520623,1518.08
4.101486,1263.4651553630829,12.827846,0.0028914507,0.031054687,0.7188876569271088,540672,-0.007446832,423,540672,264,1110.70584114,1510.75
4.1082335,1268.3062932491302,10.81286,0.005308109,0.064648435,0.566294938325882,542720,-0.00268989,421,542720,265,1110.1855059600002,1510.75
4.099468,1273.1610877513885,9.889987,0.006140049,0.072460935,0.6959406733512878,544768,-0.007905377,426,544768,266,1104.8185387600001,1510.75
4.0845656,1277.9617834091187,7.54711,0.002370577,0.02236328,0.8688462823629379,546816,-0.004145761,433,546816,267,1096.00111825,1497.46
4.097537,1282.6815054416656,16.55587,0.0052840826,0.062304687,0.8873737677931786,548864,-0.0060819825,434,548864,268,1093.4778256299999,1499.11
4.1185007,1287.393830537796,9.268072,0.004951049,0.05913086,0.7443985044956207,550912,-0.0071434774,451,550912,269,1092.5828416699999,1494.36
4.119801,1291.9326601028442,8.792394,0.006163733,0.07768555,0.6012102663516998,552960,-0.0044396976,430,552960,270,1104.11865161,1511.94
4.129145,1296.6883759498596,19.344654,0.0022628629,0.026220703,0.7697760611772537,555008,-0.003378395,461,555008,271,1085.7773616799998,1492.18
4.126484,1301.1233673095703,19.977629,0.0047836164,0.050585937,0.8565519452095032,557056,-0.0024892022,422,557056,272,1097.52725223,1504.2
4.1165237,1305.97651720047,12.314447,0.003566735,0.03696289,0.7264772951602936,559104,-0.0030030133,466,559104,273,1109.98977165,1521.94
4.1215096,1310.3645803928375,18.687038,0.0062833615,0.068359375,0.8305532187223434,561152,-0.0016857653,409,561152,274,1109.4307552700002,1521.94
4.1319685,1315.3686637878418,23.239971,0.0039877263,0.042138673,0.8862216621637344,563200,-0.002641954,434,563200,275,1098.5934977800002,1503.87
4.1330256,1320.0888319015503,4.765444,0.0044761198,0.051611327,0.9642434194684029,565248,-0.0068050376,418,565248,276,1100.25730823,1502.9
4.1240606,1324.9774053096771,18.46751,0.0039032244,0.03984375,0.8324677050113678,567296,-0.0034595921,432,567296,277,1113.7637012900002,1519.58
4.1183596,1329.7134466171265,16.441118,0.0024649657,0.023583984,0.4860740900039673,569344,-0.002312072,447,569344,278,1109.91372918,1519.58
4.115692,1334.2943260669708,19.042624,0.0046652495,0.05678711,0.8502656072378159,571392,-0.0015462394,413,571392,279,1114.68960427,1519.58
4.121487,1339.2488679885864,8.616571,0.0045647295,0.05263672,0.910436600446701,573440,-0.004380476,443,573440,280,1103.3009187999999,1502.87
4.1268167,1343.863951921463,4.2115755,0.0047257263,0.055371094,0.9693317450582981,575488,-0.005346863,448,575488,281,1111.7098686400002,1513.15
4.1286817,1348.429835319519,13.450491,0.0031073517,0.033984374,0.7380276620388031,577536,-0.003662546,452,577536,282,1110.46481504,1513.15
4.12515,1352.9567294120789,16.933287,0.0036971406,0.0440918,0.37732768058776855,579584,-0.0024643247,436,579584,283,1106.3932183299999,1513.15
4.1225905,1357.652288198471,11.063667,0.0021128724,0.025,0.7854276150465012,581632,-0.0035884664,456,581632,284,1104.3650219200001,1513.15
4.1227803,1362.1396791934967,14.210388,0.002410868,0.025292968,0.8605580180883408,583680,-0.0060453555,454,583680,285,1116.98797475,1530.97
4.129761,1366.650770664215,20.115253,0.005014212,0.06298828,0.5493757128715515,585728,-0.00511836,438,585728,286,1115.76480085,1530.97
4.140541,1371.3234899044037,10.708664,0.0043478394,0.050634764,0.9204695597290993,587776,-0.005731317,434,587776,287,1124.71031871,1545.12
4.144821,1376.040875196457,27.392212,0.0049182554,0.059179686,0.7946097701787949,589824,-0.006223307,431,589824,288,1136.60640579,1557.31
4.1375537,1380.78524184227,12.249289,0.0052550053,0.06074219,0.5376490354537964,591872,-0.004268536,443,591872,289,1143.60188645,1569.06
4.120257,1385.4062917232513,18.851421,0.00620618,0.072753906,0.8394461274147034,593920,-0.0063892477,419,593920,290,1158.36473263,1586.02
4.109247,1390.2837970256805,12.41019,0.005651007,0.06772461,0.7072654366493225,595968,-0.006424135,453,595968,291,1158.4983322100002,1586.02
4.107649,1394.8020651340485,13.8233595,0.003605526,0.039355468,0.7200336754322052,598016,-0.0038128316,463,598016,292,1158.5416877399998,1586.02
4.105576,1399.2167160511017,19.099506,0.008097534,0.1038086,0.8326738476753235,600064,-0.0033164446,427,600064,293,1158.09113255,1586.02
4.1073165,1404.0026569366455,17.6408,0.0030394257,0.032324217,0.7325178980827332,602112,-0.0058244355,464,602112,294,1139.65588476,1566.15
4.104904,1408.4091489315033,19.220787,0.0027795571,0.02836914,0.8320682346820831,604160,-0.00364525,425,604160,295,1151.3352012500002,1580.28
4.0999765,1413.2248775959015,18.571665,0.0038524014,0.042822264,0.807884618639946,606208,-0.004432308,415,606208,296,1164.5300095900002,1592.13
4.1042767,1418.15949010849,25.427284,0.002697921,0.028955078,0.8347274214029312,608256,-0.002084554,430,608256,297,1173.6160869999999,1599.97
4.0889063,1422.9205660820007,3.2428029,0.012119318,0.15737304,0.9652626141905785,610304,-0.014077224,405,610304,298,1174.6163401099998,1602.04
4.07291,1427.9729833602905,14.818959,0.0035261088,0.040380858,0.8623594045639038,612352,-0.0043094293,443,612352,299,1173.5142162799998,1602.04
4.0687866,1432.588195323944,15.048601,0.003479385,0.034960937,0.8776968419551849,614400,-0.0037686112,435,614400,300,1176.16389435,1603.25
4.0664186,1437.288866519928,21.057314,0.0056068753,0.066992186,0.8810638189315796,616448,-0.004904697,453,616448,301,1163.46692091,1588.59
4.079821,1441.8072197437286,19.434172,0.005707311,0.07128906,0.8237002789974213,618496,-0.0054827994,410,618496,302,1166.49182772,1588.59
4.106032,1446.7909061908722,19.246277,0.0033458625,0.038720705,0.828419029712677,620544,-0.0027343638,436,620544,303,1178.96187815,1600.03
4.10991,1451.4804391860962,17.982075,0.0023146765,0.024023438,0.8620345592498779,622592,-0.0025607445,441,622592,304,1160.90185863,1583.46
4.1108584,1456.1186788082123,19.973215,0.0024769558,0.025,0.8800860196352005,624640,-0.0020940122,437,624640,305,1162.63637111,1583.46
4.107906,1460.80561709404,24.92118,0.00488864,0.055859376,0.8754178509116173,626688,-0.0058008907,429,626688,306,1149.95480846,1569.13
4.102122,1465.5724277496338,12.692526,0.0049033533,0.05732422,0.8869055435061455,628736,-0.0056943865,425,628736,307,1153.70753677,1569.13
4.095496,1470.38556432724,12.765558,0.004654589,0.057666015,0.8805420100688934,630784,-0.0062787225,430,630784,308,1162.71699059,1577.93
4.1006927,1475.1383538246155,9.048587,0.0027966257,0.029541016,0.8460102379322052,632832,-0.0052826805,437,632832,309,1163.14174411,1579.65
4.096959,1479.8234922885895,19.739464,0.007982963,0.10258789,0.8459509611129761,634880,-0.006418837,429,634880,310,1166.81765669,1579.65
4.103751,1484.5896213054657,8.609398,0.002969524,0.033740234,0.9391894228756428,636928,-0.0025959408,417,636928,311,1170.4255422800002,1585.2
4.115514,1489.4938294887543,19.667336,0.007237145,0.0902832,0.8234414607286453,638976,-0.004301057,415,638976,312,1169.3209792700002,1585.2
4.1183486,1494.4247887134552,19.726303,0.0036341487,0.03676758,0.7661576271057129,641024,-0.0035776359,411,641024,313,1185.89794213,1602.75
4.112122,1499.4062077999115,21.096437,0.0036952018,0.043066405,0.7544723600149155,643072,-0.0044781025,446,643072,314,1203.2838101700002,1620.03
4.1203227,1503.991604566574,16.382421,0.0029120299,0.029736329,0.7335915863513947,645120,-0.0035333317,447,645120,315,1196.2037545900002,1614.43
4.135604,1508.5648057460785,15.609761,0.007293747,0.08852539,0.7556160986423492,647168,-0.00782616,468,647168,316,1193.41743679,1610.62
4.150483,1512.9324326515198,18.594868,0.0035985354,0.043066405,0.8573307693004608,649216,-0.0041460358,439,649216,317,1188.15277173,1610.62
4.1577845,1517.595422744751,24.65328,0.003347986,0.03330078,0.8563489019870758,651264,-0.003967299,449,651264,318,1176.8835119000003,1598.7
4.1486363,1522.149427652359,19.756084,0.0063887844,0.07519531,0.8184920847415924,653312,-0.0028806932,410,653312,319,1181.3331081100002,1603.14
4.139464,1527.1396934986115,19.649439,0.0042311233,0.047753908,0.8411607146263123,655360,-0.002852374,401,655360,320,1188.55784644,1609.06
4.1407003,1532.243707895279,5.3369184,0.0037458106,0.0421875,0.8795307204127312,657408,-0.004907166,455,657408,321,1196.2095703500001,1619.55
4.139575,1536.7452521324158,26.374643,0.0023073733,0.024804687,0.84590944647789,659456,-0.003447536,440,659456,322,1189.99958328,1612.19
4.1384187,1541.400401353836,3.5889354,0.0055536525,0.06914063,0.9733755979686975,661504,-0.0069329054,428,661504,323,1189.99060964,1611.34
4.137143,1546.182841539383,3.7574978,0.003737002,0.043066405,0.9764876458793879,663552,-0.0046976767,424,663552,324,1183.4220928299999,1601.64
4.1207232,1551.012716293335,19.550959,0.0057586385,0.06430664,0.794870138168335,665600,-0.004796787,405,665600,325,1188.92810834,1605.81
4.112468,1556.0598213672638,24.570211,0.0044060824,0.05126953,0.8622097373008728,667648,-0.004004201,456,667648,326,1183.02168379,1596.63
4.120588,1560.5439820289612,11.15483,0.0026173256,0.027050782,0.9180851429700851,669696,-0.004607608,437,669696,327,1165.65033723,1578.04
4.1180887,1565.2224230766296,9.827149,0.0028278716,0.02890625,0.9577508941292763,671744,-0.003966543,456,671744,328,1125.07428867,1528.91
4.1090555,1569.7112572193146,24.327936,0.0034776726,0.035058595,0.859159842133522,673792,-0.002200283,418,673792,329,1136.62087397,1539.86
4.0956063,1574.604087114334,7.660231,0.002517057,0.027197266,0.9477413855493069,675840,-0.0032285235,458,675840,330,1146.44629869,1551.33
4.096752,1579.0699853897095,5.9202304,0.0042488184,0.047949217,0.9581320956349373,677888,-0.004543838,413,677888,331,1130.08281975,1534.81
4.102646,1584.029489517212,39.581467,0.0025572777,0.026953125,0.7974773496389389,679936,-0.0038421764,452,679936,332,1103.23644356,1495.84
4.119691,1588.5545206069946,4.0907636,0.004779598,0.054833986,0.9718703925609589,681984,-0.008468975,429,681984,333,1098.37735217,1489.68
4.136901,1593.3288629055023,41.441277,0.003621731,0.039648436,0.8172038644552231,684032,-0.0062923855,436,684032,334,1071.5704247699998,1446.12
4.142649,1598.0214834213257,19.760143,0.0028318693,0.029248048,0.8385288864374161,686080,-0.0014524821,427,686080,335,1083.1271043699999,1455.69
4.1351686,1602.8123090267181,19.777704,0.0032623962,0.035302736,0.8127893507480621,688128,-0.0057260143,411,688128,336,1098.5600869599998,1471.34
4.1327043,1607.7908627986908,19.507088,0.009233042,0.12036133,0.8064320683479309,690176,-0.0037603031,420,690176,337,1104.49201777,1471.34
4.1270285,1612.659300327301,26.079853,0.0027213793,0.026367188,0.9030591771006584,692224,-0.004093845,418,692224,338,1096.84584746,1452.36
4.1273527,1617.5481004714966,26.262196,0.0020527919,0.019384766,0.8192642033100128,694272,-0.003527328,467,694272,339,1057.12574343,1395.7
4.130212,1621.9281976222992,34.29583,0.003369651,0.037353516,0.6831656396389008,696320,-0.006387742,482,696320,340,985.71448355,1312.21
4.1325574,1626.176058769226,18.226437,0.0071179606,0.09399414,0.8090664446353912,698368,-0.004464788,383,698368,341,988.6623770900001,1312.21
4.121359,1631.5233294963837,7.1176744,0.0043909056,0.040966798,0.9619585387408733,700416,-0.00583754,410,700416,342,978.9224141899997,1297.38
4.1070185,1636.5071082115173,24.696463,0.003076349,0.031396486,0.8796217739582062,702464,-0.0017308021,434,702464,343,978.6524743499999,1296.24
4.109085,1641.2243399620056,24.14739,0.0051124687,0.061425783,0.901265874505043,704512,-0.0039507705,424,704512,344,968.90560835,1280.06
4.117579,1646.0542621612549,22.496208,0.004936243,0.049853515,0.9170504733920097,706560,-0.0056507336,413,706560,345,962.5325393999998,1263.25
4.126709,1651.0129384994507,7.23367,0.0033859808,0.03779297,0.9749355297535658,708608,-0.005233244,430,708608,346,939.44267264,1232.75
4.1303945,1655.775604724884,19.230146,0.0073100207,0.097070314,0.8205815255641937,710656,-0.006583134,393,710656,347,944.0943369299999,1232.75
4.1307893,1660.9854114055634,19.92287,0.0041495124,0.050390624,0.8296778500080109,712704,-0.0028619857,414,712704,348,947.169531,1232.75
4.141835,1665.9257423877716,26.145168,0.0029658421,0.033154298,0.8631988912820816,714752,-0.003488262,442,714752,349,945.75365079,1223.19
4.1488476,1670.5514533519745,22.729664,0.0031841937,0.034570314,0.778379887342453,716800,-0.002732981,464,716800,350,933.7606665100002,1212.02
4.1470695,1674.9660997390747,8.530911,0.0048140557,0.055761717,0.8841952756047249,718848,-0.006931054,456,718848,351,911.58762017,1186.54
4.1475763,1679.4554433822632,11.198461,0.003208376,0.035058595,0.9003427848219872,720896,-0.005841962,462,720896,352,911.2819654599999,1188.0
4.134086,1683.8874089717865,19.425549,0.006602908,0.077978514,0.8365307301282883,722944,-0.003667536,397,722944,353,914.8115908899999,1188.0
4.1127043,1689.045819759369,24.116798,0.0026974499,0.029052734,0.8462065607309341,724992,-0.002423909,438,724992,354,913.55149716,1188.0
4.1012716,1693.7169663906097,19.87312,0.0048662606,0.061523438,0.8744379580020905,727040,-0.002393046,415,727040,355,915.76468423,1188.0
4.1027284,1698.6499507427216,10.885565,0.0050271833,0.06357422,0.5219088196754456,729088,-0.0070364177,466,729088,356,926.5352586700001,1207.86
4.1052628,1703.0432312488556,10.614174,0.0033701484,0.0362793,0.6969176530838013,731136,-0.005194311,522,731136,357,937.72721674,1225.61
4.0975385,1706.9639315605164,20.615026,0.0048894896,0.05205078,0.6441124975681305,733184,-0.0022264312,510,733184,358,934.27411884,1225.61
4.104382,1710.9799706935883,18.84991,0.009135412,0.12177734,0.8350807428359985,735232,-0.008805574,493,735232,359,937.1684222300001,1225.61
4.111888,1715.1297681331635,20.223217,0.004114721,0.048876952,0.8642473518848419,737280,-0.0020307894,508,737280,360,936.7772615500003,1225.61
4.115593,1719.1590178012848,19.60631,0.0055189943,0.0668457,0.8495480716228485,739328,-0.004960281,513,739328,361,951.1434088000001,1240.27
4.132128,1723.1510519981384,17.851688,0.0065165088,0.0734375,0.7169792354106903,741376,-0.005651877,536,741376,362,929.6852449700001,1222.39
4.138955,1726.9704566001892,4.3730936,0.0059139156,0.04916992,0.9789020773023367,743424,-0.007853972,505,743424,363,917.3311011800001,1204.47
4.130324,1731.024929523468,20.503752,0.0033215042,0.035498045,0.8759045824408531,745472,-0.002395492,511,745472,364,933.91828578,1221.04
4.125123,1735.0285601615906,27.895248,0.0019358278,0.019433593,0.8821289241313934,747520,-0.0021227526,545,747520,365,918.2754531299998,1202.55
4.1303644,1738.7867152690887,23.070148,0.003023284,0.032128908,0.8951858505606651,749568,-0.0029265992,519,749568,366,906.4188598599999,1187.85
4.132946,1742.7322793006897,4.8656983,0.005232551,0.05805664,0.9091769680380821,751616,-0.006889187,553,751616,367,907.97505376,1190.18
4.15579,1746.430998802185,4.3579855,0.0049958737,0.054833986,0.9712744541466236,753664,-0.009191779,506,753664,368,897.18728183,1178.51
4.190388,1750.478711605072,19.633793,0.0064705038,0.08139648,0.8378791809082031,755712,-0.0032121942,506,755712,369,908.3699840800001,1187.8
4.203209,1754.524248600006,29.918499,0.002058311,0.019140625,0.8088255077600479,757760,-0.0036724224,554,757760,370,881.18980129,1161.27
4.2069654,1758.2167527675629,19.090267,0.0044338177,0.055371094,0.8363299071788788,759808,-0.0009545071,506,759808,371,886.0707822500001,1161.27
4.208287,1762.260452747345,19.588772,0.0035480156,0.043896485,0.8435928970575333,761856,-0.0016336206,497,761856,372,902.85005658,1178.53
4.2209373,1766.3780508041382,3.4886098,0.005213851,0.05029297,0.974889948964119,763904,-0.008541731,500,763904,373,892.4565531700001,1162.83
4.2346816,1770.474603652954,19.671005,0.010519194,0.15224609,0.8489877879619598,765952,-0.004598729,499,765952,374,910.8174337200002,1182.54
4.219856,1774.5742735862732,20.211407,0.002977357,0.029541016,0.8163736462593079,768000,-0.0012745833,497,768000,375,916.0099412000001,1182.54
4.196904,1778.6925537586212,20.191654,0.0032910355,0.034570314,0.846964493393898,770048,-0.0045290585,508,770048,376,916.26351109,1182.54
4.1848536,1782.7176759243011,21.745281,0.0031395864,0.037597656,0.7374486327171326,772096,-0.004628566,529,772096,377,929.0967571299999,1194.46
4.1849504,1786.5836563110352,29.192648,0.0026897318,0.030273438,0.8230874240398407,774144,-0.0018662356,520,774144,378,909.18501974,1177.06
4.190567,1790.5219385623932,19.097948,0.0055089216,0.07011719,0.8400315344333649,776192,-0.002716754,503,776192,379,916.83181501,1181.16
4.1846766,1794.5878241062164,21.037706,0.0027075831,0.02470703,0.7747855335474014,778240,-0.002905981,533,778240,380,918.8495947100001,1181.16
4.1822596,1798.4245874881744,21.320332,0.003849677,0.04506836,0.7519136816263199,780288,-0.005603264,532,780288,381,930.3334428800001,1195.58
4.1940637,1802.2679736614227,12.081293,0.004225254,0.049951173,0.8585047125816345,782336,-0.003928878,539,782336,382,928.1772649,1196.43
4.1990504,1806.0665085315704,13.973564,0.0037579997,0.043310545,0.6803326904773712,784384,-0.004805619,549,784384,383,936.28476247,1206.13
4.203973,1809.7935285568237,13.479475,0.0033524684,0.03676758,0.8894845172762871,786432,-0.0038061063,506,786432,384,931.1710860000001,1206.13
4.21457,1813.8360657691956,19.265722,0.0048094043,0.061914064,0.7645431309938431,788480,-0.0036175982,510,788480,385,930.64507881,1206.13
4.21918,1817.8451628684998,19.756708,0.0057536582,0.074560545,0.7595007717609406,790528,-0.0019562454,493,790528,386,942.66613228,1215.48
4.226533,1821.9975266456604,31.484394,0.0035249323,0.04194336,0.8259942531585693,792576,-0.0045870272,553,792576,387,949.01116147,1220.11
4.2589474,1825.6966061592102,20.324106,0.005216687,0.061572265,0.8675439655780792,794624,-0.0049399924,507,794624,388,961.8482962799999,1233.79
