value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,approxkl,time_elapsed,policy_entropy,n_updates,ep_reward_mean,ep_len_mean
31.835175,0.021435548,237568,237568,441,-0.0034836023,0.9045541808009148,0.002469108,493.19125056266785,6.0225153,116,1022.8664494000001,1298.96
4.8783617,0.006591797,239616,239616,444,-0.003073229,0.978652672842145,0.0008908841,497.8292353153229,6.026343,117,1024.56600974,1301.26
20.179604,0.014941406,241664,241664,447,-0.0037476649,0.8782378882169724,0.0015435921,502.4383862018585,6.021908,118,1023.95810699,1301.26
20.360168,0.046533205,243712,243712,471,-0.0025397395,0.8675201833248138,0.0042274403,507.01499128341675,6.0164237,119,1039.90032892,1317.53
20.093586,0.03857422,245760,245760,476,-0.0025648873,0.8764393106102943,0.003394825,511.35466861724854,6.0102243,120,1056.2222391599998,1333.72
20.426222,0.08901367,247808,247808,498,-0.007895797,0.8657396733760834,0.0070993504,515.6540112495422,6.004702,121,1071.2476514900002,1348.35
20.114878,0.028515626,249856,249856,475,-0.003253275,0.8819374144077301,0.0032018614,519.7649028301239,5.9955993,122,1071.1580541100002,1348.35
20.0308,0.047216795,251904,251904,486,-0.0029700645,0.8810045942664146,0.0038835816,524.0727093219757,5.986661,123,1071.54544314,1348.35
19.938263,0.072753906,253952,253952,484,-0.006145333,0.8730783611536026,0.0059868577,528.2842016220093,5.9876785,124,1071.47116643,1348.35
19.875307,0.054003906,256000,256000,483,-0.0037132092,0.8743670433759689,0.004741638,532.5121400356293,5.992719,125,1086.85938146,1363.61
22.459627,0.032714844,258048,258048,507,-0.0057827197,0.8368113338947296,0.003631882,536.7485659122467,5.9961176,126,1102.96588331,1379.83
21.825151,0.023242187,260096,260096,497,-0.0023192407,0.8383640050888062,0.0022018743,540.782500743866,6.0004983,127,1098.6792101899998,1379.83
20.101072,0.064648435,262144,262144,468,-0.004533815,0.8693328201770782,0.005182414,544.8961730003357,6.0049043,128,1096.14979005,1379.83
20.254202,0.029150391,264192,264192,464,-0.0023083694,0.8724359273910522,0.0029564654,549.2674224376678,6.0038605,129,1111.4799386,1395.04
22.076633,0.028222656,266240,266240,479,-0.0040465714,0.8463791310787201,0.0028747101,553.6807961463928,5.994972,130,1125.89845431,1410.18
20.31427,0.011035156,268288,268288,457,-0.0011625148,0.8745230585336685,0.0014004137,557.9538588523865,5.990198,131,1137.59537018,1424.88
20.705753,0.02080078,270336,270336,465,-0.0023711338,0.8727546334266663,0.0023160193,562.4280095100403,5.9879193,132,1152.21604672,1440.33
21.938156,0.03173828,272384,272384,480,-0.004232091,0.8430695831775665,0.0031118402,566.8262884616852,5.977968,133,1151.3685785900002,1440.33
20.424091,0.037060548,274432,274432,476,-0.0021062242,0.8720813244581223,0.0032487419,571.0884790420532,5.9759874,134,1148.1616667499998,1440.33
20.055708,0.021337891,276480,276480,475,-0.0027919097,0.8776376023888588,0.0021388684,575.389565706253,5.978912,135,1163.8131161400001,1456.48
21.288837,0.039257813,278528,278528,487,-0.005112194,0.8698196560144424,0.003411068,579.6983602046967,5.9777455,136,1179.3348157700002,1472.66
35.02744,0.026220703,280576,280576,498,-0.005736102,0.8884559273719788,0.0024421844,583.8997027873993,5.975035,137,1128.2391151200004,1424.17
20.203266,0.05444336,282624,282624,476,-0.0021437504,0.8775859624147415,0.0045809746,588.0106694698334,5.970225,138,1144.3054317300002,1440.48
11.307417,0.013574218,284672,284672,491,-0.0040664207,0.9415086060762405,0.0016500943,592.3066444396973,5.9708266,139,1144.8233407000002,1441.43
30.114248,0.030029297,286720,286720,530,-0.0014264539,0.8248103708028793,0.0038498666,596.4728817939758,5.9780912,140,1151.0774712700002,1446.39
20.347164,0.04375,288768,288768,521,-0.0055574593,0.77174411714077,0.00460508,600.3346040248871,5.992284,141,1130.5250537400002,1431.18
15.456447,0.018408203,290816,290816,529,-0.003501602,0.9505538269877434,0.0018168449,604.2618660926819,6.0037146,142,1108.1468142,1407.83
4.7826605,0.029785156,292864,292864,489,-0.006102366,0.9796511717140675,0.0028130058,608.1290962696075,5.997277,143,1107.5718923900001,1407.42
32.684574,0.0087890625,294912,294912,489,-0.0017855907,0.8471815884113312,0.0010700765,612.3156590461731,5.991471,144,1098.48902522,1395.3
2.1629198,0.026464844,296960,296960,454,-0.0077215866,0.9900349611416459,0.0031831972,616.4976568222046,5.9905734,145,1088.3755074500002,1379.91
20.362299,0.024853516,299008,299008,430,-0.0048295166,0.8694547414779663,0.0024913743,621.0050327777863,5.9861403,146,1088.70591745,1379.91
28.11951,0.011816407,301056,301056,476,-0.0026551369,0.8833973035216331,0.0011619169,625.7611994743347,5.982897,147,1103.1927633799999,1394.97
25.511826,0.024609376,303104,303104,462,-0.003916892,0.8975455686450005,0.0024886648,630.0612804889679,5.9856615,148,1097.5368975,1387.27
21.313667,0.031591795,305152,305152,466,-0.004085102,0.8963019922375679,0.003184888,634.4928758144379,5.9878826,149,1109.60390111,1400.34
6.704783,0.016503906,307200,307200,489,-0.0052114446,0.9334889724850655,0.0015396327,638.8795506954193,5.9845133,150,1082.18878171,1374.07
10.261843,0.032128908,309248,309248,483,-0.0025561778,0.9408832378685474,0.0030986837,643.0618860721588,5.978194,151,1091.97863943,1389.23
19.691444,0.051708985,311296,311296,485,-0.0028618926,0.879363015294075,0.0041003022,647.2969319820404,5.97364,152,1091.83517332,1389.23
19.75283,0.016064454,313344,313344,475,-0.0018590096,0.8799197301268578,0.0017453987,651.5189821720123,5.971289,153,1107.2525355,1404.52
26.673065,0.05307617,315392,315392,481,-0.0060643656,0.9314291924238205,0.0050772666,655.8228960037231,5.9711065,154,1088.01089839,1383.32
23.002483,0.049072266,317440,317440,472,-0.006126058,0.8841159120202065,0.0040479833,660.0728983879089,5.967929,155,1104.13252584,1399.32
15.929434,0.03203125,319488,319488,474,-0.003608289,0.8880823478102684,0.0030194186,664.4050393104553,5.966981,156,1094.88304432,1392.68
20.230198,0.041894533,321536,321536,427,-0.003989187,0.88194290548563,0.0034918685,668.7257907390594,5.9661345,157,1094.8392786000002,1392.68
20.789303,0.035205077,323584,323584,461,-0.0038609195,0.8703853487968445,0.0031700474,673.5179526805878,5.956908,158,1094.72079676,1392.68
20.243097,0.05029297,325632,325632,455,-0.0035764966,0.8822310119867325,0.004263573,677.9558689594269,5.938247,159,1110.32728997,1407.96
23.394741,0.04248047,327680,327680,442,-0.0057846517,0.9220918864011765,0.0039168773,682.4522550106049,5.941246,160,1093.98106485,1389.89
11.188069,0.03310547,329728,329728,490,-0.008482215,0.962317019701004,0.00316536,687.0766718387604,5.9640737,161,1078.1096511599999,1373.84
29.492107,0.04838867,331776,331776,446,-0.0039419783,0.8484031111001968,0.004437826,691.2552781105042,5.970978,162,1081.00794209,1379.98
