value_loss,fps,explained_variance,clipfrac,n_updates,time_elapsed,serial_timesteps,policy_loss,total_timesteps,ep_reward_mean,approxkl,ep_len_mean,policy_entropy
26.246973,505,0.9012325927615166,0.023388673,197,770.3465721607208,403456,-0.0036563023,403456,837.8727962599999,0.0020554352,1116.22,5.8741403
7.357629,504,0.9611969143152237,0.022265624,198,774.3967633247375,405504,-0.00363072,405504,823.73820821,0.0022152252,1099.52,5.89269
29.595348,503,0.8224370032548904,0.030517578,199,778.4536452293396,407552,-0.0040906817,407552,795.33680555,0.0025870793,1074.05,5.8987775
23.465233,469,0.8959296196699142,0.028710937,200,782.5246222019196,409600,-0.0028723287,409600,794.6602381600002,0.0029600114,1073.1,5.905144
4.2357936,532,0.9831241704523563,0.015576172,201,786.8915221691132,411648,-0.0039829365,411648,796.0320193400001,0.0015678083,1076.09,5.9111834
25.626545,513,0.9087603241205215,0.024609376,202,790.7367734909058,413696,-0.003765414,413696,794.3098193800001,0.0022366194,1075.25,5.9015646
21.150585,414,0.8653125613927841,0.011865234,203,794.7278800010681,415744,-0.0027486137,415744,810.8325491100001,0.0014382482,1093.23,5.8971777
24.25489,495,0.9039341583848,0.027392577,204,799.6726272106171,417792,-0.0031240908,417792,807.0719611700001,0.0025177975,1092.45,5.8918524
20.46305,476,0.8828363344073296,0.012304688,205,803.8074285984039,419840,-0.0022635984,419840,807.3377983900001,0.0012071523,1092.45,5.8929806
25.253786,487,0.926509439945221,0.06928711,206,808.109678030014,421888,-0.008098094,421888,805.4203252800003,0.005738708,1093.79,5.906782
4.298972,490,0.9808814246207476,0.040625,207,812.3149466514587,423936,-0.009774672,423936,807.0773872300001,0.003795707,1096.51,5.9161787
34.19967,486,0.8830486387014389,0.0051757814,208,816.4908132553101,425984,-0.0014794277,425984,805.8516154999999,0.00070328277,1096.55,5.9195414
33.133602,487,0.902186207473278,0.050439455,209,820.7038297653198,428032,-0.0057440745,428032,805.27930955,0.003906604,1095.43,5.9349833
18.600622,498,0.8479240238666534,0.015380859,210,824.909362077713,430080,-0.0038649961,430080,792.9538238499999,0.0015723461,1084.65,5.951901
19.632057,518,0.9179869294166565,0.016796876,211,829.0158517360687,432128,-0.0061607836,432128,777.7910008100001,0.00171929,1070.27,5.948185
33.538338,506,0.8969238102436066,0.03803711,212,832.9696381092072,434176,-0.0065653264,434176,759.5765778999998,0.0037334524,1051.39,5.951627
23.200237,477,0.8195086419582367,0.024560547,213,837.0097463130951,436224,-0.0027484274,436224,761.8426228999998,0.0022091283,1051.39,5.948853
21.133394,473,0.8871733024716377,0.016992187,214,841.3041062355042,438272,-0.002621289,438272,745.2426632899999,0.001674361,1033.52,5.9436064
20.57385,492,0.891286700963974,0.029101562,215,845.6277487277985,440320,-0.0051791198,440320,748.59916497,0.0027031093,1033.52,5.9339013
19.729801,506,0.8727363497018814,0.042089842,216,849.7835612297058,442368,-0.0018432832,442368,747.4334685499999,0.0036021154,1033.52,5.931854
32.700798,506,0.8948708698153496,0.018115234,217,853.8277270793915,444416,-0.0030048094,444416,748.5754624099999,0.0018544275,1035.22,5.94375
3.492682,507,0.9847097964957356,0.004248047,218,857.8709228038788,446464,-0.0025875685,446464,751.1524371499999,0.000477843,1039.19,5.94718
19.533798,485,0.8805565237998962,0.035742186,219,861.9056351184845,448512,-0.0045581535,448512,765.7417010099999,0.0032953012,1055.37,5.948537
