ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
741.8197577699998,14.609495,0.052490234,376832,376832,530,-0.0032965522,0.824052631855011,1179.86,0.0040409216,732.5074751377106,4.069259,184
748.1439964299998,11.508083,0.025878906,378880,378880,531,-0.0030529702,0.8363151103258133,1188.35,0.0025219864,736.3679156303406,4.06815,185
757.9140026199999,2.9711947,0.039648436,380928,380928,533,-0.007695316,0.9671262055635452,1200.77,0.0034479194,740.2202272415161,4.057603,186
751.12372944,10.119726,0.029882813,382976,382976,524,-0.0045249634,0.9079117998480797,1191.01,0.0028566495,744.0590176582336,4.0524263,187
731.4740148599999,15.697296,0.029589843,385024,385024,529,-0.0075671547,0.7899856716394424,1165.99,0.0030631253,747.9636197090149,4.0660605,188
724.1926578799998,8.7397785,0.04609375,387072,387072,520,-0.005972352,0.9046261832118034,1157.02,0.0049760533,751.833338022232,4.0829973,189
698.62748019,20.10165,0.063769534,389120,389120,536,-0.008817178,0.7731678634881973,1125.04,0.005532847,755.7662465572357,4.101386,190
687.3463679900001,7.113355,0.07133789,391168,391168,513,-0.004830352,0.866786926984787,1110.96,0.006575896,759.5875172615051,4.111617,191
697.03677699,10.728195,0.030615235,393216,393216,515,-0.0020071787,0.8550206273794174,1125.06,0.0027284692,763.5747764110565,4.1109724,192
694.7991633400002,9.041541,0.030273438,395264,395264,517,-0.0031420712,0.8537722676992416,1121.82,0.0032020975,767.5504443645477,4.10475,193
704.7704897500001,10.64717,0.023486327,397312,397312,485,-0.0010402562,0.8840128034353256,1136.15,0.0023415978,771.507452249527,4.098539,194
705.34077818,11.7183275,0.022216797,399360,399360,489,-0.003422788,0.8723029792308807,1136.15,0.0020818468,775.7263882160187,4.0902843,195
705.5993290900001,11.716711,0.030517578,401408,401408,526,-0.004520582,0.8101805150508881,1136.15,0.0028721872,779.9125170707703,4.084222,196
712.39204385,10.1315975,0.034765624,403456,403456,438,-0.0044788932,0.91215530782938,1145.35,0.003380776,783.8031480312347,4.077701,197
714.9634438600001,4.8083835,0.06040039,405504,405504,453,-0.0076984344,0.9482395239174366,1147.36,0.0049733976,788.4698929786682,4.0764437,198
710.97562856,15.548491,0.03725586,407552,407552,504,-0.0039826725,0.866337850689888,1141.37,0.0035945072,792.9839012622833,4.077332,199
690.36300481,17.856997,0.031201173,409600,409600,503,-0.0050111627,0.8763866126537323,1113.85,0.002804686,797.0435676574707,4.072068,200
