fps,n_updates,explained_variance,value_loss,ep_reward_mean,policy_loss,ep_len_mean,time_elapsed,policy_entropy,total_timesteps,approxkl,clipfrac,serial_timesteps
279,266,0.6642843782901764,24.600208,981.5824126699999,-0.0032446254,1566.64,1571.4263045787811,1.7157764,544768,0.005776378,0.072460935,544768
278,267,0.7790114283561707,9.04507,993.9293096499999,-0.0038054518,1582.73,1578.7419967651367,1.7005031,546816,0.007281875,0.08540039,546816
275,268,0.6942355334758759,9.987871,999.12061004,-0.0029933963,1587.33,1586.1019291877747,1.6932777,548864,0.006076184,0.07163086,548864
269,269,0.724481999874115,9.297383,1000.8986728900001,-0.0064113527,1587.33,1593.5264155864716,1.7033373,550912,0.007339175,0.092285156,550912
279,270,0.6443582773208618,19.137737,995.07400454,-0.0048405677,1577.1,1601.1321058273315,1.7127683,552960,0.006545876,0.07954101,552960
278,271,0.5980406701564789,26.996387,1003.5639132600002,-0.004839946,1586.82,1608.4591455459595,1.7282658,555008,0.005273072,0.06064453,555008
268,272,0.5430664718151093,10.794965,1003.8045655900002,0.00073165365,1586.82,1615.8202662467957,1.7436501,557056,0.006314645,0.07836914,557056
285,273,0.7620008736848831,18.809643,989.2013361600001,-0.0023980872,1562.4,1623.4376547336578,1.7510532,559104,0.0050701806,0.06171875,559104
265,274,0.5187188982963562,9.052153,999.3551517700001,-0.0053272205,1576.34,1630.6142356395721,1.768795,561152,0.010222731,0.119628906,561152
272,275,0.6760734617710114,17.198378,997.02816155,-0.0022458527,1572.55,1638.318913936615,1.7848227,563200,0.0036804925,0.04169922,563200
270,276,0.5731304287910461,16.283092,1005.7215410800001,-0.005971019,1583.72,1645.8257956504822,1.7976116,565248,0.005455288,0.06279297,565248
272,277,0.5454285740852356,18.618114,995.8983837,-0.0045202277,1567.82,1653.3870162963867,1.815572,567296,0.008734317,0.11328125,567296
269,278,0.6743304431438446,9.495385,1004.3158890199999,0.0010312186,1578.97,1660.9170126914978,1.8292673,569344,0.0050128927,0.06015625,569344
275,279,0.7878771424293518,7.2976594,1002.06582587,-0.00461459,1574.93,1668.508178949356,1.8336929,571392,0.006398664,0.072216794,571392
285,280,0.757933035492897,8.427816,1002.91091739,-0.0009363112,1574.93,1675.9485085010529,1.8242452,573440,0.0058708685,0.06992187,573440
280,281,0.5772852301597595,11.837999,1004.3932259300001,-0.0014792087,1574.93,1683.1264081001282,1.8206383,575488,0.004441623,0.051123045,575488
284,282,0.5798004567623138,31.05395,980.9158592299999,-0.0026892389,1537.84,1690.435691833496,1.828009,577536,0.007029876,0.06518555,577536
283,283,0.6826429069042206,10.124289,981.0665917800001,-0.0023399782,1537.84,1697.6255059242249,1.8390191,579584,0.0064125904,0.07543945,579584
282,284,0.6781935691833496,10.004185,988.4518762900001,-0.001634266,1546.71,1704.8607575893402,1.8483185,581632,0.0053446027,0.06367187,581632
282,285,0.6119327545166016,19.438238,987.4864567300001,-0.0043073846,1542.78,1712.1193494796753,1.8539225,583680,0.003306365,0.035986327,583680
278,286,0.7131048142910004,16.385475,982.7047283400002,0.0008263212,1532.93,1719.363669872284,1.8569978,585728,0.0061967643,0.074365236,585728
280,287,0.6957702934741974,14.715254,973.0499463900003,-0.0046260306,1516.5,1726.7095625400543,1.8675611,587776,0.006480295,0.07714844,587776
284,288,0.7568400353193283,12.528627,953.3867652200003,-0.00197672,1486.99,1734.0006296634674,1.8749164,589824,0.0036370289,0.040771484,589824
287,289,0.7043295800685883,8.2745495,954.3286123900001,0.00091048394,1486.99,1741.198832988739,1.867886,591872,0.0047749453,0.052685548,591872
280,290,0.689955860376358,10.467575,954.6535522500001,-0.0020290879,1486.99,1748.3138959407806,1.8559948,593920,0.0038888932,0.044677734,593920
279,291,0.7490649521350861,9.241251,955.5139443399999,-0.003958541,1486.99,1755.619537115097,1.852987,595968,0.005655083,0.068359375,595968
279,292,0.7180773317813873,9.358137,956.0148585299999,-0.0030013972,1486.99,1762.946414232254,1.8518366,598016,0.00824636,0.10449219,598016
278,293,0.6261909604072571,13.211955,957.24066719,-0.0024599792,1486.99,1770.2619462013245,1.8409002,600064,0.0050738696,0.060058594,600064
278,294,0.7572098672389984,10.333005,958.5453028299999,-0.0007869944,1486.99,1777.6246674060822,1.83437,602112,0.004423008,0.050195314,602112
285,295,0.6812374293804169,10.6606045,959.6581778199999,-0.0053047216,1486.99,1784.9685220718384,1.8311342,604160,0.0055803433,0.068359375,604160
284,296,0.6383399963378906,11.438295,960.92529041,-0.0015497196,1486.99,1792.1515197753906,1.827465,606208,0.0060466295,0.07050781,606208
277,297,0.4935944080352783,13.34225,961.46624686,0.0020946637,1486.99,1799.341164112091,1.8271259,608256,0.006694584,0.080029294,608256
283,298,0.6808598935604095,11.393087,962.7295916399999,0.00085207185,1486.99,1806.727905035019,1.8319801,610304,0.0057594543,0.06660156,610304
282,299,0.6804110705852509,12.26145,963.8878804300001,-0.0015719909,1486.99,1813.9460079669952,1.8324883,612352,0.007397598,0.090185545,612352
276,300,0.6317140758037567,12.155609,975.8847612100002,-0.003943053,1502.2,1821.1841671466827,1.8392746,614400,0.0072817155,0.08120117,614400
280,301,0.7371711134910583,9.342661,975.7577200200003,-0.0012674388,1502.2,1828.601450920105,1.845825,616448,0.0052499794,0.06586914,616448
277,302,0.5926325917243958,12.200161,976.4222938200002,-0.0019424871,1502.2,1835.9014739990234,1.8519995,618496,0.006306831,0.07773437,618496
282,303,0.6083838045597076,13.082243,977.3946928400002,0.0011218349,1502.2,1843.270336151123,1.8557673,620544,0.0068471334,0.07680664,620544
281,304,0.6200728118419647,13.117307,988.9385804000001,0.00070503674,1518.11,1850.5320100784302,1.8613327,622592,0.004191841,0.048535157,622592
284,305,0.6749299466609955,10.743576,989.3987942100002,-0.0021097916,1518.11,1857.8025131225586,1.8635929,624640,0.0072851954,0.08339844,624640
275,306,0.6638645529747009,9.927813,989.8477566699999,-0.004439681,1518.11,1865.0142829418182,1.8665625,626688,0.010005264,0.12573242,626688
277,307,0.7179054319858551,12.304006,990.6184322799999,-0.0010284453,1518.11,1872.4381201267242,1.8650059,628736,0.0038228538,0.04169922,628736
282,308,0.6323604583740234,13.344606,991.7190035699999,-0.0055411323,1518.11,1879.8105783462524,1.8605347,630784,0.0062751025,0.06616211,630784
281,309,0.6985879838466644,12.031967,1003.7311080599998,-0.0032939552,1533.84,1887.0593583583832,1.8573389,632832,0.0048370673,0.04814453,632832
282,310,0.7079663574695587,10.560644,1004.94476765,-0.0008122258,1533.84,1894.3420565128326,1.8700947,634880,0.008650505,0.10058594,634880
274,311,0.7224818170070648,12.941376,1006.1309864499999,-0.0018186955,1533.84,1901.593389749527,1.8872484,636928,0.0045274524,0.050341796,636928
284,312,0.7741585671901703,9.418862,1006.9870748500001,-0.0025650428,1533.84,1909.0516557693481,1.8852333,638976,0.005951659,0.07285156,638976
274,313,0.7062506079673767,10.498714,1007.5712397300001,-0.00074079,1533.84,1916.2578229904175,1.889252,641024,0.00410361,0.045947265,641024
283,314,0.7693471908569336,9.448425,1008.6589225700002,-0.0010605175,1533.84,1923.7098734378815,1.8912919,643072,0.0054679816,0.06669922,643072
280,315,0.6326648592948914,11.914731,1009.9389544400001,0.00031549766,1533.84,1930.9469513893127,1.8936703,645120,0.004457956,0.04711914,645120
283,316,0.7360922992229462,17.073557,1011.6807975600001,-0.0071924636,1534.69,1938.2372620105743,1.8990265,647168,0.005681146,0.05654297,647168
284,317,0.818135529756546,15.362534,988.7633279,-0.0007417713,1503.2,1945.4652378559113,1.9046834,649216,0.0042457203,0.04018555,649216
285,318,0.5679365396499634,22.311268,996.8154841500001,3.905759e-05,1513.04,1952.6595911979675,1.9047362,651264,0.0053278925,0.06074219,651264
281,319,0.8037600815296173,7.640336,1001.03300069,-0.0005862318,1518.0,1959.8296248912811,1.9141226,653312,0.00392188,0.042626955,653312
279,320,0.6928739547729492,11.013109,1012.2178711600002,-0.0008038953,1533.45,1967.1075632572174,1.9208105,655360,0.0062093977,0.07001953,655360
283,321,0.8347154706716537,6.497026,1022.0962382700001,-0.003203412,1546.86,1974.4255440235138,1.9086237,657408,0.004266964,0.043310545,657408
282,322,0.752546414732933,10.509096,1034.10027822,-0.00083178404,1562.91,1981.6544735431671,1.8968929,659456,0.0041978555,0.050048828,659456
281,323,0.6791321337223053,11.401419,1046.8431080999999,-0.0012721836,1579.71,1988.9157538414001,1.9047486,661504,0.005355266,0.061572265,661504
285,324,0.7470853924751282,15.778639,1046.7240764899998,-0.0013842869,1578.81,1996.1854302883148,1.9092276,663552,0.004144047,0.045556642,663552
283,325,0.7723641693592072,14.973846,1043.64350425,-0.0035813581,1573.03,2003.3603444099426,1.9097191,665600,0.005496133,0.06035156,665600
279,326,0.7145501375198364,11.316542,1044.00480476,-0.0012770125,1573.03,2010.5814938545227,1.9055386,667648,0.0043422054,0.050634764,667648
269,327,0.6564362049102783,12.126958,1044.2330384699999,-0.0042371647,1573.03,2017.9174122810364,1.8955952,669696,0.0066400864,0.08310547,669696
284,328,0.7252255082130432,17.712055,1044.8044795600001,-0.0015868738,1572.63,2025.5092351436615,1.8913797,671744,0.004101939,0.042773437,671744
285,329,0.6395587623119354,11.609389,1057.24572898,-0.0034587209,1589.6,2032.7093048095703,1.8976858,673792,0.008721086,0.09272461,673792
279,330,0.6131129264831543,11.641297,1057.7161901399998,-0.00032910448,1589.6,2039.8844056129456,1.8829912,675840,0.0075830384,0.083496094,675840
276,331,0.7139729857444763,9.465158,1059.0321569,-0.002505276,1589.6,2047.2036228179932,1.8640215,677888,0.006535319,0.08134766,677888
278,332,0.6425603330135345,10.974728,1060.68347101,-0.0031546317,1589.6,2054.599862098694,1.8480107,679936,0.009662685,0.105615236,679936
280,333,0.6746653914451599,17.631033,1051.45692014,0.00038917322,1572.03,2061.9438378810883,1.8423493,681984,0.005536551,0.06269531,681984
282,334,0.8688560575246811,6.3822336,1040.7594801799999,-0.0041492796,1555.3,2069.2561962604523,1.8501637,684032,0.005629617,0.06279297,684032
283,335,0.6371180713176727,38.49328,995.56432954,-0.0064934217,1485.19,2076.512960910797,1.8545777,686080,0.004612162,0.056347657,686080
273,336,0.7749120742082596,16.719732,985.20262594,-0.0007286646,1467.7,2083.7450551986694,1.8589592,688128,0.006803716,0.07563476,688128
287,337,0.8577539175748825,5.633639,973.65527335,-0.0016144322,1451.7,2091.241651058197,1.8608558,690176,0.004433192,0.046289064,690176
295,338,0.7261414229869843,15.67795,987.6351268900002,-0.00028158404,1470.43,2098.3697328567505,1.8529148,692224,0.0049127387,0.0574707,692224
289,339,0.6999068260192871,23.8068,961.58665736,-0.0024897314,1435.82,2105.2965848445892,1.8583744,694272,0.008322731,0.09355469,694272
276,340,0.6320560276508331,10.049435,960.5691681099999,-0.0055215694,1435.82,2112.366612672806,1.8705212,696320,0.0074882195,0.09511719,696320
288,341,0.5720046162605286,13.576563,973.6769059599999,-0.00065979065,1453.44,2119.7731330394745,1.8639845,698368,0.0051520607,0.05883789,698368
292,342,0.720115453004837,30.016455,961.1639568200002,0.00024285066,1433.5,2126.876898765564,1.8551216,700416,0.0038490214,0.043798827,700416
295,343,0.8296908736228943,16.688402,965.99201864,-0.0013150079,1440.28,2133.876273393631,1.856674,702464,0.003314443,0.035742186,702464
268,344,0.6561980545520782,12.516434,967.42691226,-0.004659946,1440.28,2140.801611661911,1.863444,704512,0.0056891376,0.06748047,704512
285,345,0.6981058120727539,11.225691,968.7960609699999,-0.0037600584,1440.28,2148.427487373352,1.8598887,706560,0.0054762987,0.06728516,706560
293,346,0.7973083108663559,15.167941,971.0203647999999,-0.0021685008,1441.37,2155.613955974579,1.8655367,708608,0.0056472328,0.06728516,708608
272,347,0.626088947057724,11.912895,982.4634334400001,-0.003653152,1457.11,2162.601368188858,1.8727472,710656,0.0065165954,0.075732425,710656
257,348,0.7285019755363464,9.601911,983.9073493800001,0.00024741658,1457.11,2170.105647802353,1.8731772,712704,0.0051857093,0.05986328,712704
271,349,0.7695804983377457,9.871452,997.0883875299999,-0.0020573493,1474.17,2178.0615470409393,1.8672842,714752,0.0067650815,0.08242188,714752
289,350,0.8154502213001251,13.38846,996.5946244299997,-0.0036064002,1472.19,2185.610864162445,1.8686275,716800,0.0041438555,0.046923827,716800
284,351,0.7590843588113785,15.558929,981.51680775,-0.00340551,1449.99,2192.678987264633,1.8791138,718848,0.005299951,0.05805664,718848
279,352,0.868289589881897,6.198227,971.35412876,-0.0030885919,1435.01,2199.8775494098663,1.8814881,720896,0.003584011,0.037109375,720896
278,353,0.751358836889267,16.076239,984.7889186599999,-0.004575074,1454.29,2207.1981353759766,1.8807939,722944,0.0056343544,0.067871094,722944
284,354,0.7425101399421692,17.325413,984.7406467000001,-0.0033708462,1452.56,2214.5465750694275,1.8772475,724992,0.0065730987,0.086279295,724992
282,355,0.6626686453819275,27.774347,960.4597014300001,-0.0012184227,1419.36,2221.750349998474,1.8771622,727040,0.0062651793,0.07646485,727040
282,356,0.6813047826290131,11.161522,973.4280615100001,-0.003093602,1437.04,2228.990119934082,1.882694,729088,0.0070556765,0.09086914,729088
278,357,0.5860899388790131,14.815294,974.25613819,-0.0029905096,1437.04,2236.238135099411,1.8910491,731136,0.0050728978,0.06074219,731136
274,358,0.8953187614679337,5.8523855,973.5018126,-0.0053724023,1435.92,2243.591743707657,1.8936775,733184,0.0053335233,0.062158205,733184
279,359,0.6332381665706635,14.588621,986.8720903499999,-0.0011853912,1453.53,2251.0630843639374,1.8943026,735232,0.004951353,0.057910156,735232
280,360,0.7733646631240845,10.881999,996.2300011799998,-0.00027548327,1465.43,2258.4019594192505,1.8956999,737280,0.00586812,0.0652832,737280
275,361,0.6110765337944031,12.813664,996.63384885,-0.0044128047,1465.43,2265.6975882053375,1.8959992,739328,0.008351166,0.09086914,739328
276,362,0.7290575504302979,10.304976,996.8038102400001,-0.0006401825,1465.43,2273.1364579200745,1.8975182,741376,0.0052239024,0.061865233,741376
279,363,0.3172597289085388,36.025448,945.9597938900001,-0.0032156878,1397.89,2280.53466796875,1.9073887,743424,0.012746915,0.12612304,743424
299,364,0.857093557715416,6.4851494,940.4452579000001,-0.00023480415,1397.89,2287.8754727840424,1.9190922,745472,0.004952279,0.06171875,745472
279,365,0.6990679502487183,11.467252,941.3119647200001,-0.005607852,1397.89,2294.7053215503693,1.9164902,747520,0.007123547,0.08632813,747520
277,366,0.6440769731998444,19.671589,928.36049484,-0.004855959,1380.49,2302.032737016678,1.921081,749568,0.0061069787,0.06772461,749568
301,367,0.8009468168020248,6.8096466,915.63916838,-0.003453721,1363.15,2309.413454771042,1.9519746,751616,0.0040437817,0.041748047,751616
283,368,0.9295021444559097,5.0713415,910.2277049500002,-0.0024910115,1363.15,2316.2059631347656,1.9801197,753664,0.0029353679,0.027880859,753664
274,369,0.6800726354122162,11.371835,910.4283657300001,-0.004632549,1363.15,2323.4221804142,1.9843187,755712,0.0062547303,0.074804686,755712
278,370,0.7195949256420135,16.201717,898.20236156,-0.0034021907,1345.61,2330.894080400467,1.9907782,757760,0.004654551,0.055615235,757760
279,371,0.7220464944839478,9.832685,898.6803931299999,-0.002241646,1345.61,2338.2514815330505,1.9953991,759808,0.0062174555,0.07729492,759808
275,372,0.7463814318180084,17.121403,885.89001589,-0.0032990444,1328.03,2345.5765047073364,1.9997561,761856,0.0051909303,0.062597655,761856
284,373,0.7106171250343323,29.797369,848.0003308299998,-0.0034423533,1277.56,2353.0082664489746,2.0100036,763904,0.0036097611,0.03364258,763904
289,374,0.6317463517189026,28.460938,795.4941958,-0.0070983707,1207.03,2360.2153952121735,2.0178466,765952,0.0066993497,0.07929687,765952
284,375,0.8676144480705261,6.0292864,786.83964065,-0.003729531,1195.28,2367.292888402939,2.0276105,768000,0.0050552287,0.064257815,768000
284,376,0.670318067073822,28.66055,779.3703432000001,-0.0036053527,1185.12,2374.498435020447,2.0326807,770048,0.0050268956,0.060546875,770048
271,377,0.7767471820116043,14.223086,769.35850703,-0.0053280396,1170.93,2381.708796262741,2.0376709,772096,0.005627089,0.0659668,772096
281,378,0.7946683019399643,21.077843,721.4824014300002,-0.00254905,1105.21,2389.2569522857666,2.0520892,774144,0.0040249145,0.04560547,774144
287,379,0.698719322681427,28.797123,713.5564010499999,-0.0051699528,1094.17,2396.521246433258,2.0664787,776192,0.0056334278,0.06748047,776192
293,380,0.608225554227829,29.188793,665.0137260799999,-0.0054863533,1026.82,2403.650762319565,2.0804424,778240,0.004701187,0.053369142,778240
285,381,0.7265236079692841,9.191103,665.2461599799999,-0.00029347203,1026.82,2410.630903482437,2.094404,780288,0.0044171433,0.053955078,780288
276,382,0.8983056470751762,4.848155,652.70017433,-0.003601071,1009.33,2417.8150641918182,2.099977,782336,0.0035249002,0.039257813,782336
277,383,0.7031435072422028,23.840742,649.75693708,-0.0072705066,1003.75,2425.2174277305603,2.102269,784384,0.008384022,0.08701172,784384
288,384,0.7485374510288239,21.95536,649.15500204,-0.005484925,1003.12,2432.59388422966,2.1145241,786432,0.005617586,0.0690918,786432
286,385,0.7423489093780518,10.42088,662.48202534,-0.004301956,1020.75,2439.6903805732727,2.120671,788480,0.0049046553,0.054589845,788480
291,386,0.7392730414867401,26.944813,660.75445108,-0.0016311845,1019.01,2446.837610721588,2.1198769,790528,0.0050692493,0.05292969,790528
286,387,0.7236661911010742,11.875549,660.5530452099999,-0.008411984,1019.01,2453.8709886074066,2.118197,792576,0.008568666,0.11142578,792576
286,388,0.8216788917779922,14.864103,661.0831420400001,-0.0016429605,1018.93,2461.0078125,2.1139653,794624,0.0049612843,0.057421874,794624
292,389,0.707547664642334,15.589071,672.3151511099999,-0.0032098633,1033.55,2468.1487612724304,2.1118445,796672,0.0064316257,0.07866211,796672
303,390,0.5360026955604553,50.934406,609.2913359800001,-0.0045362334,945.07,2475.160211801529,2.10333,798720,0.0055917865,0.059765626,798720
285,391,0.7967447936534882,14.932057,595.2228976800001,-0.0034422793,925.12,2481.9062106609344,2.0926127,800768,0.0054651396,0.061572265,800768
290,392,0.8543055951595306,6.2944093,594.45725687,-0.0036174904,924.03,2489.0885756015778,2.086765,802816,0.004725376,0.053808592,802816
290,393,0.7059296369552612,22.887075,576.6620679600002,-0.0033154585,900.66,2496.141246318817,2.0950568,804864,0.005330105,0.058496095,804864
286,394,0.8651100099086761,9.430658,564.18452577,-0.005848619,884.32,2503.194568157196,2.1008844,806912,0.0061486717,0.07460938,806912
291,395,0.7889232635498047,24.49579,550.5814388299999,-0.0014057303,865.88,2510.335802793503,2.1101825,808960,0.00668293,0.07470703,808960
292,396,0.8655949085950851,6.8894386,557.93321159,-0.0049841353,875.62,2517.369542837143,2.114106,811008,0.0064213746,0.081445314,811008
291,397,0.7678296715021133,23.986523,543.20655129,-0.0038743964,854.29,2524.3642456531525,2.1127934,813056,0.003906886,0.042578124,813056
292,398,0.8587251007556915,10.110691,552.9905261799998,-0.0032297391,867.15,2531.391478538513,2.1060205,815104,0.004075992,0.04575195,815104
291,399,0.840380847454071,15.455134,542.28899085,-0.004657958,852.25,2538.400147676468,2.0948212,817152,0.0033568002,0.039794922,817152
286,400,0.773304209113121,15.918368,530.2024581200001,-0.0038371123,836.74,2545.420719385147,2.1085706,819200,0.0063162604,0.07348633,819200
290,401,0.7730483859777451,9.854098,530.40292377,0.00095782086,836.74,2552.5822129249573,2.123916,821248,0.008130702,0.091992185,821248
299,402,0.5593233406543732,44.69447,480.9533033999999,-0.0039575947,756.98,2559.6372032165527,2.1217608,823296,0.0057291714,0.064648435,823296
290,403,0.8627733290195465,9.843384,481.5590994299999,-3.2594333e-05,756.98,2566.4792726039886,2.1219182,825344,0.0061109466,0.07192383,825344
289,404,0.8925200402736664,13.779951,474.44928283,-0.0028489074,740.48,2573.5374085903168,2.1192374,827392,0.008536321,0.08408203,827392
291,405,0.7563722878694534,17.418962,469.94301013999996,-0.0002463266,734.06,2580.619846343994,2.1258786,829440,0.0037169824,0.041992188,829440
286,406,0.861809492111206,9.395952,467.05898677,-0.0063033598,730.6,2587.6363275051117,2.127218,831488,0.0054572485,0.06113281,831488
285,407,0.8855562582612038,6.410891,460.71596153999997,-0.002284937,721.25,2594.786909341812,2.1283865,833536,0.0040646377,0.04296875,833536
292,408,0.7669992744922638,31.955063,457.31004863000004,-0.0058296835,714.71,2601.969267845154,2.127686,835584,0.0057371925,0.06616211,835584
290,409,0.8853528052568436,10.492907,463.13087652,-0.0026930585,721.45,2608.981180906296,2.1237826,837632,0.004578493,0.051367186,837632
279,410,0.7500956356525421,9.964605,474.73735304,-0.0035235137,737.34,2616.037285089493,2.115763,839680,0.004443752,0.0519043,839680
274,411,0.6875771284103394,11.79179,485.85086186,-0.0010856839,754.9,2623.3767268657684,2.1157851,841728,0.0060621086,0.074316405,841728
290,412,0.7528409510850906,17.032087,489.74710776999996,-0.0056286613,759.78,2630.8253016471863,2.1249595,843776,0.005757591,0.06572266,843776
289,413,0.7482457756996155,24.871315,486.5137965,-0.0067101098,753.32,2637.8829605579376,2.1342301,845824,0.0066519454,0.07543945,845824
301,414,0.7229637503623962,31.196232,483.03659638,-0.003478506,747.93,2644.9459495544434,2.1447005,847872,0.0053884205,0.05698242,847872
303,415,0.6370307803153992,17.588696,486.9532338,-0.006683317,753.46,2651.733221769333,2.1541553,849920,0.006333175,0.07543945,849920
299,416,0.7201166749000549,27.741543,481.50929457,-0.0063995793,751.97,2658.473370552063,2.1576152,851968,0.003910674,0.046582032,851968
263,417,0.7594562321901321,12.654242,480.75452971999994,-0.0042456323,750.41,2665.3067367076874,2.1697617,854016,0.0049573975,0.05732422,854016
253,418,0.4593830108642578,11.606421,490.9660134799999,-0.0018629419,766.97,2673.0881140232086,2.174633,856064,0.0052574184,0.062207032,856064
279,419,0.7592175006866455,20.864004,496.26970064999995,-0.0055420203,776.61,2681.178156375885,2.1881375,858112,0.007781501,0.093652345,858112
290,420,0.8320226222276688,7.2394233,486.60418569999996,-0.002794327,764.16,2688.5115361213684,2.2089467,860160,0.002815592,0.027294923,860160
289,421,0.7381108701229095,13.076901,501.26391334,-0.004788116,784.11,2695.5674271583557,2.2097511,862208,0.00498264,0.059765626,862208
286,422,0.696376770734787,11.826139,515.4374403299998,-0.003125606,804.04,2702.6405816078186,2.2086897,864256,0.0032399097,0.03676758,864256
283,423,0.7213258743286133,14.976865,516.7288482,-0.0027375896,806.63,2709.7945992946625,2.2106988,866304,0.0055016666,0.06635742,866304
291,424,0.8612715154886246,5.5226235,520.81903212,-0.0014090904,813.32,2717.0166704654694,2.2091937,868352,0.0034263288,0.039111327,868352
290,425,0.8198781460523605,18.470863,504.7580962200001,-0.0033285886,792.76,2724.0315446853638,2.2071936,870400,0.0047282195,0.055322267,870400
288,426,0.68694669008255,25.689259,511.47792510000005,-0.001598849,803.44,2731.077139854431,2.2060313,872448,0.004466966,0.045703124,872448
289,427,0.8798609524965286,6.6076784,509.25608509,-0.001954718,803.44,2738.173413991928,2.200209,874496,0.005557214,0.06738281,874496
293,428,0.8019240647554398,13.224475,499.09831832,-0.004588136,789.21,2745.2474281787872,2.1983154,876544,0.0038995636,0.043164063,876544
287,429,0.7261490821838379,11.155168,513.04800815,-0.005377399,809.2,2752.2288517951965,2.199546,878592,0.0058651296,0.068554685,878592
289,430,0.916368380188942,5.163918,520.1005005400001,-0.0031722921,819.23,2759.364617586136,2.2067542,880640,0.006467434,0.0640625,880640
278,431,0.6727358102798462,21.989725,534.2633944800001,-0.0035072737,839.17,2766.435633420944,2.2265153,882688,0.004937629,0.056640625,882688
266,432,0.6533592343330383,15.27368,548.5867388600001,-0.0021064642,866.25,2773.785041332245,2.2462137,884736,0.003420536,0.037158202,884736
283,433,0.871602326631546,10.097369,560.7324243500001,-0.00093513646,883.61,2781.4618244171143,2.2454362,886784,0.0022957057,0.018945312,886784
283,434,0.8598185330629349,5.4643755,570.35021556,-0.0030730462,898.01,2788.6990265846252,2.2428863,888832,0.0038601235,0.042041015,888832
249,435,0.7164535820484161,11.309303,569.46706398,-0.0050248066,898.01,2795.918484210968,2.246927,890880,0.00605328,0.07670899,890880
243,436,0.9177746996283531,9.189445,583.62662734,-0.0046978192,918.08,2804.1209177970886,2.258747,892928,0.0045610974,0.044042967,892928
246,437,0.8945641070604324,8.048475,571.15665288,-0.0066937804,901.94,2812.5212621688843,2.2770672,894976,0.004807496,0.05722656,894976
236,438,0.7682213485240936,22.847246,563.97177537,-0.0038585633,893.05,2820.8386669158936,2.290956,897024,0.0047961483,0.05629883,897024
243,439,0.8014483004808426,7.1229334,568.66653281,-0.0038296015,899.28,2829.496257543564,2.2980433,899072,0.0059005693,0.07348633,899072
257,440,0.7017455101013184,19.514744,577.3220368200001,-0.002797104,917.15,2837.9091007709503,2.294056,901120,0.0039899475,0.043798827,901120
279,441,0.8273168802261353,6.5090523,567.1231303400001,-0.0023032546,903.28,2845.87851190567,2.2926462,903168,0.0042416365,0.04526367,903168
277,442,0.7639506608247757,19.308205,580.23826734,-0.004219546,922.34,2853.20209813118,2.291773,905216,0.0036031534,0.037109375,905216
269,443,0.7821041196584702,19.439339,585.10199447,-0.0036567762,930.0,2860.589408636093,2.2887185,907264,0.0042373557,0.050097656,907264
294,444,0.9015061929821968,5.3582377,581.4325803600001,-0.0028489153,932.99,2868.193547964096,2.2998135,909312,0.005896936,0.07084961,909312
259,445,0.8742621839046478,10.992223,596.0865516,-0.0032049404,952.91,2875.142295360565,2.2943268,911360,0.0029767298,0.031835936,911360
277,446,0.8730459809303284,12.969065,586.02512244,-0.0013567421,942.34,2883.0285789966583,2.291383,913408,0.0036789805,0.03857422,913408
267,447,0.8634757101535797,8.141808,574.0696132400001,-0.0032324984,926.27,2890.419398546219,2.3014808,915456,0.0043721427,0.046777345,915456
250,448,0.6288297176361084,10.219243,586.14153316,-0.0019639705,946.24,2898.072588443756,2.3092866,917504,0.0046746605,0.053515624,917504
242,449,0.6447421908378601,15.915253,596.3162634,-0.005901439,961.28,2906.26251411438,2.3121934,919552,0.008501552,0.09482422,919552
253,450,0.6843139231204987,24.584314,610.98891142,-0.0026974755,984.86,2914.6943786144257,2.316091,921600,0.0050898804,0.062402345,921600
239,451,0.593316525220871,10.5854645,609.0719896200001,-0.0038530775,984.86,2922.763322353363,2.323264,923648,0.0063329726,0.080078125,923648
254,452,0.8262951374053955,5.633712,609.0202740000001,-0.0047280756,984.16,2931.30704164505,2.3253634,925696,0.0059639094,0.061914064,925696
273,453,0.7717715501785278,17.144867,611.75624499,-0.004208346,990.04,2939.3520879745483,2.3343894,927744,0.004574471,0.05317383,927744
263,454,0.5747234523296356,10.637259,615.07203017,-0.00035338648,996.46,2946.8440461158752,2.337849,929792,0.0035511986,0.039160155,929792
280,455,0.9043807685375214,4.958605,610.6247489699999,-0.007099784,989.95,2954.628776550293,2.333506,931840,0.005406115,0.057421874,931840
281,456,0.7067089676856995,9.991915,624.9247707499999,-0.0028092144,1009.95,2961.9216108322144,2.3376548,933888,0.00365818,0.040136717,933888
276,457,0.8315367251634598,13.086194,619.7329674599999,-0.0032622076,1004.24,2969.2000679969788,2.3382707,935936,0.0052508917,0.059765626,935936
277,458,0.8435832560062408,13.833562,631.66176318,-0.0006997534,1022.03,2976.5983052253723,2.3438718,937984,0.0036386035,0.03959961,937984
264,459,0.7346813678741455,17.39095,637.72690209,-0.0022509913,1032.05,2983.9909703731537,2.3482757,940032,0.0076001426,0.09072266,940032
265,460,0.8337288945913315,10.971563,623.8218665400001,-0.0030053332,1011.01,2991.7443854808807,2.3545518,942080,0.0030605267,0.033447266,942080
283,461,0.8124760389328003,14.608019,611.21158038,-0.0017840958,995.53,2999.4612550735474,2.350358,944128,0.003366636,0.035546876,944128
