ep_reward_mean,time_elapsed,fps,explained_variance,policy_entropy,n_updates,serial_timesteps,value_loss,clipfrac,ep_len_mean,policy_loss,approxkl,total_timesteps
509.54374419,914.3352844715118,446,0.8054886907339096,3.0692763,200,409600,26.51265,0.045458984,874.74,-0.005561812,0.003945482,409600
504.83389339999997,918.9229073524475,524,0.8948466777801514,3.0630789,201,411648,4.9875846,0.04526367,866.55,-0.0044164145,0.0038939756,411648
507.7560811300001,922.8265695571899,438,0.5623416900634766,3.0599616,202,413696,16.830229,0.03178711,868.96,-0.00092686666,0.0029730075,413696
519.5705500100001,927.5011701583862,409,0.6994307041168213,3.0575435,203,415744,10.723396,0.030078124,889.12,-0.0022788397,0.0029811803,415744
537.1702592,932.4969885349274,454,0.6680515706539154,3.0544236,204,417792,15.277384,0.043652344,917.33,-0.004525723,0.0037602782,417792
541.67666653,936.9993031024933,441,0.8384715169668198,3.0629637,205,419840,13.042236,0.03227539,925.38,-0.0020349023,0.0030066688,419840
539.263957,941.6423201560974,483,0.9751794170588255,3.066102,206,421888,1.5184809,0.061083984,921.86,-0.005206565,0.0058395276,421888
551.80534198,945.8748157024384,395,0.8006613105535507,3.0618412,207,423936,9.284758,0.0836914,941.89,-0.0044276514,0.0072009405,423936
545.6772398400001,951.0505752563477,423,0.7511117607355118,3.0725515,208,425984,28.899746,0.0609375,934.58,-0.005258983,0.0051249773,425984
546.3400980700001,955.8919789791107,465,0.7983314841985703,3.0767467,209,428032,10.485774,0.06557617,935.42,-0.0055836653,0.0059592174,428032
555.10044655,960.2937834262848,488,0.7613059878349304,3.0808158,210,430080,14.014415,0.03955078,947.37,-0.0043866066,0.0035107252,430080
567.12023063,964.4865338802338,509,0.8376753032207489,3.0807657,211,432128,8.3267765,0.06933594,967.25,-0.0015047722,0.005831081,432128
567.4824585000001,968.5068638324738,479,0.8157029151916504,3.0775003,212,434176,8.420918,0.039355468,967.25,-0.0005449239,0.00363875,434176
577.8964201,972.7777585983276,440,0.7890680283308029,3.0850835,213,436224,9.648428,0.039257813,982.06,-0.004454338,0.0035725173,436224
567.4263451500001,977.4273974895477,438,0.8917243480682373,3.092799,214,438272,7.751643,0.049316406,966.0,-0.005559412,0.004450691,438272
581.50455279,982.0965785980225,327,0.8074554204940796,3.0981612,215,440320,8.76869,0.03100586,985.39,-0.0034744437,0.0030033728,440320
581.64083296,988.3560426235199,328,0.750353679060936,3.0995898,216,442368,12.156569,0.041015625,987.67,-0.0040746103,0.0037832842,442368
581.52868663,994.5829434394836,310,0.8565393537282944,3.0927596,217,444416,7.805476,0.042529296,987.67,-0.0034097158,0.0036659292,444416
587.87454781,1001.1846919059753,373,0.8259485810995102,3.0820527,218,446464,7.426113,0.052490234,998.56,-0.0036708086,0.0049777497,446464
599.8307173400001,1006.6651458740234,397,0.378737211227417,3.0765321,219,448512,10.797409,0.058154296,1018.55,-0.0032020982,0.005143958,448512
609.86100709,1011.8114387989044,494,0.8481935560703278,3.0702364,220,450560,7.9893274,0.0496582,1034.53,-0.004470325,0.004277101,450560
562.62429185,1015.9501452445984,404,0.9006306752562523,3.0676079,221,452608,16.32811,0.03696289,966.21,-0.003051146,0.0032730903,452608
566.4064357,1021.0095019340515,477,0.7441441118717194,3.0729916,222,454656,19.556149,0.03173828,971.5,-0.0031008539,0.003071238,454656
578.32287364,1025.2985961437225,493,0.8244394510984421,3.0838993,223,456704,8.755484,0.046826173,991.37,-0.003409578,0.0041062376,456704
587.9253085099999,1029.4477529525757,466,0.7792498171329498,3.0827925,224,458752,13.017001,0.03203125,1004.29,-0.0025652177,0.002975031,458752
589.3172251399999,1033.8420283794403,441,0.8739222288131714,3.084972,225,460800,11.378104,0.035449218,1004.97,-0.0033597692,0.003334749,460800
588.50102707,1038.4854173660278,451,0.7886312007904053,3.0947945,226,462848,9.457766,0.05986328,1004.97,-0.0048138807,0.005578158,462848
580.48147182,1043.026623725891,427,0.8952540680766106,3.1093926,227,464896,10.234303,0.045898438,990.85,-0.003371362,0.003996049,464896
588.1134795099999,1047.8228590488434,487,0.7513085305690765,3.1197627,228,466944,8.887724,0.04042969,1002.95,-0.0036700326,0.0035595621,466944
586.35313233,1052.0253205299377,461,0.6850525438785553,3.1245105,229,468992,7.9768486,0.062646486,1002.95,-0.0033060857,0.005097892,468992
588.9498662799999,1056.4681417942047,421,0.7505561262369156,3.1341717,230,471040,8.645144,0.049365234,1006.57,-0.0032496701,0.0052342033,471040
604.2918393499999,1061.3316345214844,467,0.7726928442716599,3.1375093,231,473088,21.297958,0.039648436,1034.31,-0.002738348,0.0033526097,473088
613.8895443399999,1065.7105176448822,454,0.8669193685054779,3.1221585,232,475136,9.675924,0.0453125,1048.34,-0.00515627,0.0042316853,475136
624.81275909,1070.2131266593933,504,0.92030218988657,3.1056137,233,477184,5.552257,0.045654297,1063.38,-0.0048320014,0.004295041,477184
621.92766133,1074.2740099430084,469,0.8458834588527679,3.1003885,234,479232,11.65961,0.03100586,1057.19,-0.0017290352,0.002940148,479232
632.16160439,1078.639841079712,338,0.704288125038147,3.100322,235,481280,7.8727503,0.049121093,1074.22,-0.001573395,0.004675029,481280
626.08159715,1084.6823410987854,397,0.9260669052600861,3.1103947,236,483328,3.482148,0.06484375,1063.83,-0.007464996,0.00569606,483328
640.6169668599999,1089.8309335708618,419,0.8007920533418655,3.1145787,237,485376,15.472568,0.04765625,1086.94,-0.0034733433,0.004801632,485376
629.8822460399999,1094.7188339233398,440,0.8200364112854004,3.1189408,238,487424,10.3564415,0.029638672,1069.68,-0.0020773273,0.0027486128,487424
634.95008637,1099.3659257888794,399,0.8232890218496323,3.1340144,239,489472,14.642075,0.09663086,1076.96,-0.007694202,0.008425111,489472
647.70766824,1104.4907402992249,461,0.8624669015407562,3.1410518,240,491520,6.824022,0.04472656,1096.6,-0.0013815872,0.0036924598,491520
630.1449759500001,1108.933622598648,424,0.8864453509449959,3.139729,241,493568,10.105585,0.04736328,1068.02,-0.0018999437,0.004558569,493568
629.6679778800001,1113.7583990097046,455,0.7867477685213089,3.1383755,242,495616,15.786372,0.038183592,1070.2,-0.0034258782,0.0033265438,495616
634.4333828499999,1118.251499414444,459,0.9107565879821777,3.135617,243,497664,6.073122,0.025830079,1078.25,-0.0028518527,0.0024718153,497664
628.86066025,1122.7120008468628,385,0.9290651977062225,3.1341786,244,499712,10.252436,0.027148437,1065.99,-0.005399159,0.002585129,499712
