serial_timesteps,policy_entropy,fps,total_timesteps,ep_reward_mean,explained_variance,ep_len_mean,time_elapsed,policy_loss,approxkl,value_loss,clipfrac,n_updates
667648,2.015613,486,667648,900.4622351800001,0.7911012172698975,1380.23,1419.3314185142517,-0.0017400694,0.004136356,12.1595745,0.04633789,326
669696,2.0209177,482,669696,889.79542105,0.6918423473834991,1363.76,1423.5390148162842,5.4943965e-05,0.0043044183,16.668747,0.045703124,327
671744,2.0291362,477,671744,877.9094523499999,0.8640105128288269,1346.21,1427.7849473953247,-0.0038968443,0.0057215253,5.5635824,0.066992186,328
673792,2.0451703,473,673792,879.6823373999999,0.7683274745941162,1347.5,1432.0699734687805,-0.0069218352,0.0059057353,9.582106,0.07324219,329
675840,2.067646,493,675840,878.4156046200001,0.7495997846126556,1344.62,1436.3959157466888,-0.0061723185,0.005905837,19.797016,0.06982422,330
677888,2.0820773,502,677888,866.4187030200001,0.6574075520038605,1327.99,1440.54372215271,-0.0056233928,0.008646858,17.389658,0.09536133,331
679936,2.0947728,511,679936,864.39499909,0.8540530800819397,1324.51,1444.618439912796,-0.00640402,0.0056351693,5.472724,0.06098633,332
681984,2.1067483,515,681984,874.4742704500001,0.6679290235042572,1338.15,1448.6258800029755,3.0769315e-05,0.004433819,12.229717,0.04848633,333
684032,2.1163344,490,684032,879.75525728,0.7501191049814224,1345.22,1452.6029012203217,-0.0026819797,0.00452924,15.080594,0.053027343,334
686080,2.1237137,487,686080,840.80033799,0.6794888079166412,1292.82,1456.7755327224731,-0.005483402,0.005103716,28.841894,0.058935545,335
688128,2.1474504,515,688128,836.66721245,0.17960113286972046,1292.82,1460.9796850681305,0.00020845712,0.0070768795,10.356717,0.08920898,336
690176,2.1605415,500,690176,837.28644246,0.8946438282728195,1294.2,1464.953139781952,-0.0029602519,0.004451071,5.215576,0.049365234,337
692224,2.1608188,480,692224,848.3338811599999,0.7784932404756546,1309.09,1469.0460166931152,-0.0011416499,0.0062293406,9.174771,0.07856445,338
694272,2.1620646,494,694272,848.3148299799999,0.669116735458374,1309.09,1473.3114318847656,-0.0069748396,0.007861305,10.991865,0.08510742,339
696320,2.1620133,500,696320,848.45655491,0.6788636445999146,1309.09,1477.4518551826477,-0.0056825774,0.0054764654,12.009554,0.05883789,340
698368,2.171468,478,698368,852.0733699800002,0.7870798259973526,1315.01,1481.5454649925232,-0.0017262284,0.004876751,18.09378,0.051660158,341
700416,2.1786354,465,700416,862.9598193300001,0.7441914081573486,1328.89,1485.8291029930115,-0.0030700983,0.0041426523,9.495437,0.051220704,342
702464,2.17044,480,702464,864.7574093,0.7487993240356445,1330.57,1490.226806640625,-0.0014503717,0.0031351454,9.907483,0.033251952,343
704512,2.1589787,487,704512,877.44280254,0.6521022915840149,1347.9,1494.487634897232,-0.0012696782,0.004199845,13.695509,0.04584961,344
706560,2.1561491,497,706560,887.8186537000001,0.6553582549095154,1362.3,1498.6928613185883,-0.0006042748,0.0039914357,11.639063,0.04321289,345
708608,2.1624002,483,708608,888.80160057,0.7402713000774384,1362.3,1502.8102910518646,-0.0025359776,0.005645105,9.357672,0.07109375,346
710656,2.1758716,494,710656,879.1511610799998,0.7474658489227295,1347.22,1507.0498571395874,-0.004595966,0.0054028365,23.599651,0.06518555,347
712704,2.1885517,490,712704,856.6765907399999,0.8058384209871292,1315.67,1511.19429397583,-0.0029581147,0.0042286417,20.09364,0.049609374,348
714752,2.2009892,476,714752,844.70506759,0.7340680956840515,1298.05,1515.3682265281677,-0.00066267943,0.002368291,17.61973,0.02451172,349
716800,2.205686,479,716800,839.3753448199999,0.7731491029262543,1292.23,1519.6695311069489,-0.0038334895,0.0034832552,17.819204,0.03769531,350
718848,2.2125506,489,718848,850.94453933,0.7142290771007538,1307.55,1523.9404745101929,-0.0036960442,0.0053133564,11.096385,0.0671875,351
720896,2.2204247,478,720896,864.3967739600001,0.6303547620773315,1327.54,1528.1280353069305,-0.00011803181,0.005556225,9.654844,0.06796875,352
722944,2.2303996,482,722944,865.59949984,0.7561763823032379,1329.08,1532.4058721065521,-0.00023045838,0.0030607276,15.383675,0.031835936,353
724992,2.2219138,467,724992,841.97029163,0.8460031747817993,1295.94,1536.6489996910095,0.0008793747,0.005955938,10.240102,0.06733398,354
727040,2.2146533,481,727040,833.70185147,0.7655916512012482,1284.14,1541.0341124534607,-0.0007713942,0.002321838,14.569855,0.024169922,355
729088,2.2157679,440,729088,817.84768942,0.8150040805339813,1262.75,1545.2868957519531,6.7003995e-05,0.002715205,13.455411,0.02734375,356
731136,2.2032602,471,731136,827.6600136000001,0.6917713284492493,1276.62,1549.9354689121246,-0.0025637564,0.004705441,9.917318,0.05581055,357
733184,2.1977322,477,733184,841.5229405400001,0.5891198217868805,1295.86,1554.2791633605957,-0.007608062,0.0047938493,13.721344,0.05620117,358
735232,2.206201,479,735232,842.4036144600001,0.7770436406135559,1295.86,1558.5701463222504,-0.0038799164,0.0063755056,13.049032,0.068164065,359
737280,2.2100809,519,737280,838.13200526,0.7384929060935974,1295.86,1562.844658613205,-0.0006790014,0.0054101488,11.498244,0.066259764,360
739328,2.211063,486,739328,838.5562567,0.7520622164011002,1295.86,1566.7886934280396,-0.004557527,0.0072527668,10.150132,0.08881836,361
741376,2.2044997,475,741376,828.3513018900001,0.7090884149074554,1281.11,1570.9953725337982,8.41007e-05,0.009919252,14.921251,0.089257814,362
743424,2.1990166,479,743424,813.9269387100003,0.7928855121135712,1259.87,1575.299983739853,-0.004004492,0.0034882266,16.744776,0.032910157,363
745472,2.1997328,488,745472,773.5941380599999,0.7362265884876251,1203.92,1579.5694782733917,-0.001946805,0.0031932264,27.437069,0.035498045,364
747520,2.2032588,493,747520,765.00398868,0.8188968896865845,1190.45,1583.760290145874,-0.005745343,0.003731056,15.579509,0.040966798,365
749568,2.2010765,472,749568,777.33304183,0.7669245302677155,1206.19,1587.9079880714417,-0.00078680646,0.0044596125,8.956774,0.04506836,366
751616,2.1934083,483,751616,775.0088935,0.8753302693367004,1202.14,1592.2444779872894,-0.005373833,0.0056176293,5.7497244,0.060253907,367
753664,2.199294,488,753664,775.0985590799996,0.6510288417339325,1202.14,1596.4811103343964,-0.005936929,0.008203725,11.5605755,0.09658203,368
755712,2.2075658,485,755712,762.49535099,0.7608440071344376,1185.65,1600.6763875484467,-0.0034317072,0.005030639,24.147434,0.06171875,369
757760,2.219795,497,757760,758.08178172,0.08917194604873657,1185.65,1604.8993291854858,0.00091164466,0.0041909795,14.727931,0.049804688,370
759808,2.2299047,459,759808,722.5312662399999,0.7503500282764435,1136.09,1609.0179827213287,-0.0026506688,0.0054715243,25.075047,0.068359375,371
761856,2.237934,476,761856,721.2594659700001,0.8857607915997505,1134.31,1613.4766483306885,-0.004820089,0.0029532858,8.324643,0.028466797,372
763904,2.2385123,487,763904,719.6331440800001,0.8285917639732361,1130.56,1617.7784700393677,-9.8606746e-05,0.0041844184,13.6916485,0.04536133,373
765952,2.247913,500,765952,697.0371249200001,0.88441152125597,1100.27,1621.9791584014893,-0.006336631,0.0047308714,13.766388,0.050585937,374
768000,2.2593896,468,768000,700.0460467799999,0.7159886062145233,1103.5,1626.0740356445312,-0.0032958016,0.006189492,9.421245,0.075488284,375
770048,2.2634366,503,770048,698.8068797599999,0.8187052458524704,1099.83,1630.445580482483,-0.002823406,0.0038685906,22.123285,0.041796874,376
772096,2.26318,462,772096,685.9306614499999,0.9155517667531967,1082.26,1634.5155611038208,-0.0033028317,0.0045966683,4.531309,0.051171876,377
774144,2.264945,461,774144,674.6450308799998,0.7535003572702408,1063.77,1638.939668893814,-0.002662491,0.0044292277,18.874943,0.050830077,378
776192,2.2756944,487,776192,674.7828982899998,0.7002506852149963,1064.83,1643.3743147850037,-0.006703987,0.007860622,17.20665,0.101220705,379
778240,2.2913547,481,778240,685.8301779699999,0.7317384481430054,1081.3,1647.5783951282501,-0.005442101,0.009669257,9.369223,0.12109375,380
780288,2.2847161,485,780288,698.1408348099999,0.69546177983284,1098.85,1651.833520412445,0.00015855476,0.0037107586,12.859538,0.042578124,381
782336,2.2723653,490,782336,697.6136754300002,0.6679217219352722,1098.85,1656.050681591034,-0.0023403766,0.004986554,11.69562,0.060498048,382
784384,2.2759,507,784384,697.0394146100001,0.6826115548610687,1098.85,1660.2229433059692,-0.006101141,0.006085675,11.064315,0.077783205,383
786432,2.2809753,472,786432,709.2793993399999,0.6487225294113159,1116.41,1664.2627124786377,-0.0010306076,0.002819898,10.763704,0.028222656,384
788480,2.28423,503,788480,705.5289602099998,0.6063902676105499,1117.15,1668.5983374118805,0.00017331078,0.006215003,12.226922,0.074365236,385
790528,2.28622,483,790528,704.9019206799999,0.915268063545227,1116.17,1672.6645698547363,-0.0034188926,0.0044443225,4.8133655,0.053271484,386
792576,2.291181,485,792576,701.0339783899998,0.7883720397949219,1108.56,1676.902152299881,-0.00080719544,0.0038531087,14.011198,0.041992188,387
794624,2.2955987,476,794624,700.86180542,0.7690834850072861,1108.56,1681.1198527812958,-4.64151e-05,0.0038219865,9.985883,0.04272461,388
796672,2.3046615,506,796672,711.6940881299998,0.669971764087677,1124.26,1685.4166610240936,-0.0014901484,0.0041576712,8.282058,0.05126953,389
798720,2.3184834,487,798720,708.97371201,0.8569658547639847,1125.89,1689.4586172103882,-0.0050533335,0.0056870063,10.8862705,0.07426758,390
800768,2.3224773,492,800768,723.0007286400001,0.8718480467796326,1148.98,1693.6613523960114,-0.0051062247,0.0048545618,10.507161,0.05444336,391
802816,2.327912,495,802816,689.7983976200001,0.7919675260782242,1095.31,1697.8200197219849,-0.004448466,0.0033976815,19.627676,0.039355468,392
804864,2.3360171,453,804864,689.3136788100002,0.7197509109973907,1095.31,1701.9523568153381,0.00030715676,0.007164657,10.320551,0.08544922,393
806912,2.3382018,487,806912,689.6025576500001,0.7802911102771759,1095.31,1706.4698159694672,-0.0006629949,0.004154813,9.314015,0.046582032,394
808960,2.3377483,482,808960,701.0042737599999,0.7960505783557892,1109.32,1710.668640613556,-0.0015695114,0.003691414,9.88765,0.039794922,395
811008,2.3405478,494,811008,700.28643131,0.6962884962558746,1109.32,1714.9094910621643,-0.0016193131,0.002393811,12.331919,0.022460938,396
813056,2.3433719,488,813056,689.63322853,0.8265216052532196,1094.31,1719.0509395599365,-0.0019471034,0.004320596,13.395452,0.04511719,397
815104,2.3480349,476,815104,690.3580847000001,0.6854444146156311,1094.31,1723.2474143505096,-0.0014520248,0.0033068038,12.803392,0.036474608,398
817152,2.3487923,480,817152,690.9593005800001,0.7650914490222931,1094.31,1727.543181180954,-0.003682696,0.0041254675,10.330652,0.048046876,399
819200,2.3490517,483,819200,678.141733,0.8540571331977844,1075.74,1731.8039755821228,-0.0014986984,0.0050018905,11.434469,0.05913086,400
821248,2.3514676,483,821248,689.1259534100001,0.799696296453476,1090.57,1736.045079946518,-0.0032530688,0.003774674,13.742696,0.044628907,401
823296,2.3543415,480,823296,701.32568792,0.7809845805168152,1106.5,1740.2855789661407,-0.0010892007,0.0035997245,9.486338,0.039746094,402
825344,2.348336,496,825344,714.97464313,0.7956210076808929,1126.45,1744.5438561439514,-0.0024456328,0.0042052804,15.033327,0.042529296,403
827392,2.357795,489,827392,704.8234777700001,0.8691698610782623,1112.29,1748.6730098724365,-0.007422366,0.005619708,8.819906,0.06455078,404
829440,2.3745155,474,829440,715.5836741800001,0.7393731772899628,1127.36,1752.8610548973083,-0.0028421686,0.0063836696,10.940691,0.06801758,405
831488,2.391827,477,831488,723.5209044100001,0.7702835351228714,1135.86,1757.1762380599976,-0.002821261,0.0029309369,17.172129,0.03173828,406
833536,2.4159057,507,833536,723.1393280399998,0.7090801298618317,1135.86,1761.4663400650024,-0.0059182076,0.0070581585,15.204829,0.079882815,407
835584,2.4366155,506,835584,709.2775882700001,0.8487300425767899,1121.95,1765.5012650489807,-0.0030284477,0.005064,11.117766,0.06064453,408
837632,2.44681,479,837632,722.25954685,0.7047652006149292,1140.35,1769.5472033023834,-0.002897099,0.0038589071,13.006419,0.043261718,409
839680,2.4526234,490,839680,734.6094933999999,0.6269692480564117,1157.06,1773.821878194809,-0.003467342,0.004615799,13.363879,0.058154296,410
841728,2.4494796,480,841728,746.28426444,0.693774938583374,1173.49,1777.9988021850586,-0.0021354137,0.00338425,11.82976,0.03515625,411
843776,2.4454646,479,843776,746.69617305,0.7780990153551102,1173.49,1782.265080690384,-0.0057793506,0.0046166894,9.649481,0.057958983,412
845824,2.4502587,464,845824,748.77070159,0.8276732265949249,1175.27,1786.540556192398,-0.003335397,0.00453451,12.672504,0.05546875,413
847872,2.4582386,515,847872,756.92236588,0.8929454758763313,1192.3,1790.9532315731049,-0.003932572,0.0073932433,6.8473306,0.097753905,414
849920,2.4573216,498,849920,756.58547492,0.7241228520870209,1190.94,1794.9229629039764,-0.004903187,0.004431932,14.392313,0.05390625,415
851968,2.4612422,494,851968,756.2418875799999,0.6518847942352295,1190.94,1799.0330219268799,-0.0027281246,0.0022113386,12.467909,0.021484375,416
854016,2.470657,484,854016,755.11087671,0.6261875629425049,1190.94,1803.1782941818237,-0.0045165503,0.0039171046,9.796836,0.04135742,417
856064,2.485699,472,856064,758.09419506,0.5601247549057007,1190.94,1807.407098531723,-0.0029627255,0.007163587,10.131011,0.08525391,418
858112,2.4873006,471,858112,746.0846669399999,0.7727994471788406,1173.39,1811.740258693695,-0.0018946119,0.0028935734,14.942035,0.02836914,419
860160,2.4792428,492,860160,757.1553029800001,0.62199667096138,1188.14,1816.0818073749542,-0.0028963834,0.0030759017,13.112106,0.034570314,420
862208,2.4640813,486,862208,765.87235741,0.8736496418714523,1200.13,1820.2448477745056,-0.0037063523,0.003554839,9.72349,0.03515625,421
864256,2.446519,481,864256,759.60462471,0.8634112626314163,1191.51,1824.456466436386,-0.0019793636,0.0033223957,10.362189,0.035791017,422
866304,2.4394376,492,866304,772.2948950899997,0.7276385128498077,1208.54,1828.708410024643,0.00044730277,0.006803423,10.7290325,0.08642578,423
868352,2.435104,512,868352,783.4023621599999,0.7505466789007187,1225.03,1832.8652579784393,-0.0025213917,0.0027777865,18.716824,0.026757812,424
870400,2.4432778,482,870400,795.4909084599999,0.7791422307491302,1243.33,1836.858768939972,-0.0010758225,0.0043831,13.567439,0.046484374,425
872448,2.450708,483,872448,799.5472482999999,0.6591716706752777,1249.2,1841.1047630310059,-0.00047290014,0.0031918,10.9309025,0.032910157,426
874496,2.4487042,435,874496,757.9259479199999,0.7351647317409515,1192.35,1845.3399727344513,-0.0018633431,0.0023837683,26.483723,0.022607422,427
876544,2.4464567,476,876544,747.7180341900001,0.872444212436676,1172.18,1850.0415449142456,-0.0018390694,0.0024126999,13.958754,0.024804687,428
878592,2.452783,442,878592,760.1498019,0.5208012163639069,1192.16,1854.3386499881744,-0.0017833533,0.0050001857,11.517186,0.061669923,429
880640,2.4621255,480,880640,760.13574705,0.8701561987400055,1192.43,1858.9717693328857,-0.0014974764,0.0029005082,12.652295,0.02866211,430
882688,2.4649518,460,882688,769.48791961,0.6294226348400116,1207.17,1863.2311344146729,-0.0007199021,0.005396201,9.858568,0.06386719,431
884736,2.4631407,466,884736,769.02968741,0.8224591165781021,1206.5,1867.678162574768,-0.01067349,0.005900672,12.834139,0.06323242,432
886784,2.4612668,482,886784,778.3399390899998,0.8604927361011505,1219.46,1872.06822514534,-0.000987266,0.0038168158,13.331607,0.04526367,433
888832,2.4567277,493,888832,770.0646345999999,0.904273696243763,1208.04,1876.3167176246643,-0.0039455737,0.003784872,5.184791,0.040039062,434
890880,2.4598165,484,890880,769.65585757,0.8290550112724304,1208.14,1880.470442533493,-0.0035337538,0.0044628484,12.988696,0.050976563,435
892928,2.4688087,478,892928,778.4613972799999,0.7966879606246948,1221.63,1884.7011404037476,-0.004750595,0.004733947,7.0955734,0.053857423,436
894976,2.4685671,484,894976,790.37597348,0.7390908896923065,1239.27,1888.9845898151398,-0.0010051653,0.006502529,13.91201,0.07705078,437
897024,2.4688885,500,897024,789.2395216900001,0.5766355395317078,1239.27,1893.216335773468,-0.0027715177,0.006039351,13.252039,0.07885742,438
899072,2.458558,495,899072,798.6496822700001,0.7637342065572739,1252.99,1897.310527086258,-0.0021235624,0.0044957553,15.122292,0.04711914,439
901120,2.4586449,452,901120,797.5069064999999,0.6114183664321899,1252.99,1901.4431991577148,-0.0026958636,0.0061300877,10.220727,0.07543945,440
903168,2.4671712,465,903168,809.1077692800001,0.7287357151508331,1269.51,1905.9744908809662,-0.0027912883,0.005481801,9.438067,0.06523438,441
905216,2.4693334,480,905216,809.5752117999999,0.6541736125946045,1269.51,1910.3739159107208,-0.0036188543,0.003986368,10.463673,0.04921875,442
907264,2.4731064,444,907264,808.2572825500001,0.48194462060928345,1269.51,1914.636745929718,-0.0005581606,0.0052636983,10.328157,0.065820314,443
909312,2.4766266,438,909312,807.36800572,0.5688756704330444,1269.51,1919.2496678829193,-0.0026048364,0.005701412,9.61058,0.066259764,444
911360,2.4668286,475,911360,806.4961871500002,0.668481320142746,1269.51,1923.9204273223877,-0.004265094,0.006706831,10.207272,0.08427735,445
913408,2.4596028,455,913408,805.9110216700001,0.7068887650966644,1269.51,1928.2287743091583,-0.0033766665,0.0050588907,10.949323,0.061865233,446
915456,2.4454002,478,915456,810.3485417200001,0.7174891233444214,1269.51,1932.7245342731476,-0.0013789079,0.0024374165,11.320327,0.023046875,447
917504,2.4393694,483,917504,822.68354239,0.6308999359607697,1286.2,1937.004801750183,-0.00097458763,0.0031336073,13.954394,0.034765624,448
919552,2.4385936,464,919552,834.2158744799999,0.6519294381141663,1303.81,1941.239840745926,-0.0019391114,0.007414306,10.109757,0.08920898,449
921600,2.4432259,482,921600,833.4039924000001,0.6769185960292816,1303.81,1945.6531326770782,-0.00479992,0.006294477,9.889746,0.075927734,450
923648,2.4435563,499,923648,843.3764449800001,0.8813827186822891,1320.57,1949.8961770534515,-0.007023816,0.0087331245,6.473831,0.099609375,451
925696,2.4525847,474,925696,831.6271457000001,0.8017055541276932,1302.99,1953.995598077774,-0.0022687244,0.0036540858,13.439288,0.043408204,452
927744,2.4628606,458,927744,827.7157165400001,0.876770943403244,1291.13,1958.312572479248,-0.0044921325,0.00401234,5.630412,0.038720705,453
929792,2.4624343,453,929792,837.09715098,0.733259916305542,1304.5,1962.7806370258331,-0.0030302543,0.0028567095,9.809842,0.027783204,454
931840,2.4562936,485,931840,838.0125218400001,0.5322829186916351,1304.5,1967.301190853119,-0.005259569,0.004461024,11.122547,0.050830077,455
933888,2.4547837,450,933888,848.43584998,0.5906972289085388,1318.81,1971.5176885128021,-0.0010773906,0.0034421696,12.711266,0.037597656,456
935936,2.4608274,434,935936,859.32253228,0.503108948469162,1336.79,1976.0615527629852,-0.00037688462,0.0067948676,9.459139,0.08759765,457
937984,2.4629977,475,937984,868.8045656999999,0.5905565023422241,1351.75,1980.773502588272,-0.0015421386,0.0056839967,9.610576,0.06953125,458
940032,2.4634376,491,940032,877.4433926500002,0.848639041185379,1366.65,1985.0815546512604,-0.0041246167,0.0055415295,7.1371536,0.06303711,459
942080,2.4662764,467,942080,889.15635115,0.5748636424541473,1383.35,1989.2519173622131,-0.0014329896,0.0050062956,12.976214,0.061035156,460
944128,2.4655092,481,944128,888.38625732,0.6328981816768646,1383.35,1993.6354041099548,-0.003509387,0.006299573,10.694457,0.07670899,461
946176,2.4669902,485,946176,887.17236329,0.6967740952968597,1383.35,1997.8886120319366,-0.00080007187,0.002946422,11.774506,0.029785156,462
948224,2.4661658,499,948224,886.3598252600001,0.7587317377328873,1383.35,2002.1042742729187,-0.004621693,0.0065975315,13.111649,0.074072264,463
950272,2.46805,471,950272,883.7610818100001,0.8846682608127594,1383.35,2006.2063689231873,-0.0032814853,0.0046742903,6.1128273,0.055322267,464
952320,2.4733617,491,952320,854.2346026199999,0.7072281241416931,1347.08,2010.5483882427216,-0.0017408341,0.0042831367,29.46611,0.048583984,465
954368,2.4685168,463,954368,867.3362055900001,0.6688988506793976,1366.4,2014.7187130451202,-0.0017199663,0.0054586614,16.488825,0.064453125,466
956416,2.4589238,481,956416,866.96516784,0.7410252094268799,1366.4,2019.1337134838104,-0.0031684116,0.0034849816,10.692502,0.042675782,467
958464,2.450795,478,958464,878.7334341900001,0.7075585126876831,1383.24,2023.3894352912903,-0.0055870917,0.010122573,9.205257,0.109960936,468
960512,2.4430997,495,960512,871.4346563700002,0.8448274284601212,1373.77,2027.6702489852905,-0.0025280747,0.0033143237,8.037985,0.035791017,469
962560,2.4485676,475,962560,871.0496552200001,0.8027091473340988,1373.77,2031.8062300682068,-0.0018618939,0.0038898091,8.678002,0.045800783,470
964608,2.4624717,477,964608,883.4206367400001,0.7104843854904175,1390.27,2036.117572069168,-0.007462119,0.006987387,11.043104,0.08100586,471
966656,2.4571416,479,966656,892.39969538,0.6572049260139465,1402.12,2040.4088039398193,-0.0008056257,0.0034558345,12.664269,0.03730469,472
968704,2.447079,489,968704,894.5953223000001,0.7611498534679413,1404.6,2044.676794052124,-0.0018212732,0.0023654297,17.25343,0.023535157,473
970752,2.4429612,477,970752,895.1043378600002,0.7082332074642181,1407.39,2048.8586127758026,0.00048602634,0.0049699275,15.650449,0.061328124,474
972800,2.4342194,450,972800,893.3933910800001,0.4851875305175781,1407.39,2053.1514115333557,-0.0019185061,0.007655171,10.61524,0.08930664,475
974848,2.431444,497,974848,897.8693866400001,0.6872397363185883,1407.39,2057.7032511234283,-0.002083626,0.0042301523,10.688501,0.046435546,476
976896,2.4441934,481,976896,906.8306624300002,0.5774119794368744,1421.3,2061.8168416023254,-0.0060807397,0.0062566376,11.585432,0.0675293,477
978944,2.4525433,496,978944,875.9732428499999,0.7632939964532852,1378.78,2066.069712162018,-0.003090694,0.002449032,18.89589,0.024902344,478
980992,2.4563308,450,980992,864.30019833,0.7832030057907104,1362.95,2070.1924860477448,0.00035382793,0.004532396,6.885807,0.05263672,479
983040,2.4576845,483,983040,856.13315694,0.7370662987232208,1348.38,2074.743161916733,-0.005013927,0.0042210277,19.5305,0.049365234,480
985088,2.4667296,510,985088,840.45477459,0.8066459149122238,1326.89,2078.9814789295197,5.369778e-05,0.0028103474,16.890957,0.029003907,481
987136,2.4748402,432,987136,841.1394249499999,0.7704776525497437,1326.89,2082.9947712421417,-0.0015363565,0.0034334585,9.710604,0.038232423,482
989184,2.4702823,472,989184,841.6352171300001,0.7684404850006104,1326.89,2087.725327730179,-0.0030886005,0.004313729,9.274205,0.04663086,483
991232,2.4604926,489,991232,828.6071152500001,0.7994706332683563,1309.66,2092.060956478119,-0.0058392333,0.005283851,18.682224,0.059033204,484
993280,2.4654236,490,993280,824.97694426,0.8122263848781586,1304.98,2096.248524427414,-0.0021114678,0.0030182332,17.460293,0.030908203,485
995328,2.4793396,480,995328,812.96901239,0.8704708814620972,1288.99,2100.42626285553,-0.003540493,0.0028503523,5.707046,0.032910157,486
997376,2.4737573,487,997376,798.8717161199999,0.7410176694393158,1267.54,2104.6860361099243,-0.003346003,0.005648859,26.747778,0.06518555,487
999424,2.4627435,484,999424,798.99559247,0.766802504658699,1266.8,2108.8833322525024,-0.00037787962,0.0018496404,16.871197,0.010644531,488
