n_updates,policy_loss,value_loss,total_timesteps,approxkl,serial_timesteps,time_elapsed,ep_len_mean,clipfrac,explained_variance,ep_reward_mean,policy_entropy,fps
194,-0.0033683772,20.324121,397312,0.004422331,397312,917.5102095603943,1429.15,0.04448242,0.8939023464918137,1116.30351253,4.2082415,414
195,-0.0017689832,20.00422,399360,0.0041495515,399360,922.4478602409363,1429.15,0.05263672,0.8765596598386765,1115.8267933700001,4.202949,422
196,-0.004431912,20.034267,401408,0.0069221063,401408,927.2980105876923,1429.15,0.090185545,0.8749615550041199,1117.87092389,4.2079916,433
197,-0.0013664791,20.214077,403456,0.0031833728,403456,932.0279653072357,1429.15,0.03100586,0.8829027488827705,1120.7368786700001,4.2081833,415
198,-0.0026552833,20.027498,405504,0.005390429,405504,936.9553775787354,1429.15,0.06586914,0.8900123313069344,1124.73092251,4.205309,403
199,-0.004749366,20.244307,407552,0.005779877,407552,942.0315787792206,1447.31,0.07216797,0.879955068230629,1141.72488903,4.221492,423
200,-0.0017556243,20.171728,409600,0.002535053,409600,946.8721935749054,1447.31,0.025830079,0.8700394034385681,1142.0898614,4.2377205,413
201,-0.002275419,20.971996,411648,0.0038912077,411648,951.834371805191,1464.83,0.04711914,0.8680867999792099,1157.5479863899998,4.2446275,430
202,-0.002834207,20.06867,413696,0.0042293807,413696,956.5911047458649,1478.0,0.051416017,0.8847319036722183,1171.4981642499997,4.241868,421
203,-0.003029282,8.367826,415744,0.00271402,415744,961.4530494213104,1485.21,0.029345702,0.9422730430960655,1176.8808492999997,4.2472534,425
204,-0.005675859,20.429724,417792,0.005046545,417792,966.2646341323853,1485.21,0.06298828,0.8875120431184769,1177.46409457,4.252101,414
205,-0.002066428,20.49725,419840,0.0060920683,419840,971.2069916725159,1503.05,0.07832031,0.8689969480037689,1193.69406353,4.2573037,432
206,-0.005327184,20.46349,421888,0.005929891,421888,975.9476437568665,1503.05,0.06850586,0.8818442299962044,1192.7882109399998,4.2644815,412
207,-0.0005919287,19.943111,423936,0.004041456,423936,980.9187734127045,1503.05,0.04345703,0.8749095946550369,1191.6361710099998,4.26336,434
208,-0.0013752587,29.524967,425984,0.003869954,425984,985.6281690597534,1489.22,0.035546876,0.8850067257881165,1183.2641031699998,4.2537694,411
209,-0.0010979491,20.130316,428032,0.0035714514,428032,990.6074204444885,1489.22,0.040283203,0.8639747947454453,1183.29560002,4.248808,407
210,-0.003848087,19.932297,430080,0.002956327,430080,995.630678653717,1504.28,0.029785156,0.8850886151194572,1198.11704449,4.241214,409
211,-0.003380124,19.68845,432128,0.0059518935,432128,1000.6263897418976,1519.08,0.078271486,0.8787184059619904,1212.8268791500002,4.236252,411
212,-0.0055580316,13.043971,434176,0.006075934,434176,1005.598304271698,1534.71,0.06962891,0.755945548415184,1223.0940340500001,4.239789,412
213,-0.0044294503,9.459453,436224,0.0056557376,436224,1010.5606286525726,1534.74,0.0574707,0.9414787627756596,1223.6616676200001,4.2505827,414
214,-0.0013215113,20.283802,438272,0.004240319,438272,1015.5073091983795,1534.74,0.04482422,0.8771165758371353,1224.2343041699999,4.2595873,416
215,-0.0027507138,20.721884,440320,0.0038791709,440320,1020.4202241897583,1543.16,0.039208986,0.891883559525013,1234.4502216199999,4.2541738,404
216,-0.002057912,19.814465,442368,0.0044018487,442368,1025.4871354103088,1543.16,0.055908203,0.866770401597023,1234.8279710499999,4.257239,419
217,-0.0004684641,20.184109,444416,0.0036120594,444416,1030.3733093738556,1548.52,0.038720705,0.8767987936735153,1242.2987890699999,4.2661853,411
218,-0.0015246626,20.12881,446464,0.0024543125,446464,1035.3509421348572,1548.52,0.02368164,0.8688163012266159,1242.94156759,4.2651205,419
219,-0.0028654346,20.753078,448512,0.0034873907,448512,1040.2336893081665,1548.52,0.04033203,0.8723783791065216,1244.9827492299999,4.262082,417
220,-0.001208018,29.567453,450560,0.0037299762,450560,1045.1350979804993,1551.16,0.035351563,0.8800948113203049,1247.34605126,4.2544456,433
221,-0.0063588163,19.102076,452608,0.005379566,452608,1049.8626112937927,1551.16,0.06455078,0.8789308071136475,1247.69456318,4.2479196,422
222,-0.0035891705,22.305668,454656,0.0040395623,454656,1054.7129788398743,1546.17,0.043798827,0.9073822870850563,1243.63695307,4.246144,425
223,-0.0069242953,26.437572,456704,0.0043966915,456704,1059.5246708393097,1547.95,0.05180664,0.8895206972956657,1245.30946523,4.255368,406
224,-0.0033696224,14.610866,458752,0.0048965486,458752,1064.5625104904175,1547.95,0.059765626,0.5950313806533813,1239.4687180300002,4.272584,419
225,-0.0032123649,19.514664,460800,0.0053824247,460800,1069.4445731639862,1547.95,0.06616211,0.8678918927907944,1239.30660024,4.263644,422
226,-0.004813773,19.634983,462848,0.006606914,462848,1074.296148777008,1547.95,0.0902832,0.8727317303419113,1238.54241864,4.25754,433
227,-0.0026486837,20.099003,464896,0.0050134403,464896,1079.018000125885,1547.95,0.06313477,0.8693427443504333,1238.99671123,4.259055,398
228,-0.001992825,20.022573,466944,0.0028825498,466944,1084.1543626785278,1548.32,0.030566406,0.8801378086209297,1239.8324159200001,4.2625012,405
229,-0.0022130623,18.046131,468992,0.001865938,468992,1089.207674741745,1516.34,0.017138671,0.9274711236357689,1208.9846561900001,4.268134,435
230,-0.008104326,43.0278,471040,0.0058426266,471040,1093.9116642475128,1514.47,0.041992188,0.8505310714244843,1208.7393346400002,4.2743945,455
231,-0.0034977149,20.791035,473088,0.0054968507,473088,1098.4043321609497,1529.32,0.06870117,0.8835321590304375,1223.05713698,4.2856054,395
232,-0.0011316476,19.69386,475136,0.0023923335,475136,1103.5788569450378,1529.32,0.024853516,0.873603492975235,1223.19316374,4.2944093,425
233,-0.0034359384,12.933266,477184,0.004237726,477184,1108.3877379894257,1514.27,0.04243164,0.9241829589009285,1209.5350666699999,4.305383,425
234,-0.0019114052,25.608006,479232,0.00254171,479232,1113.1971611976624,1499.0,0.027148437,0.9023606032133102,1193.89004139,4.3253436,433
235,-0.0015589248,19.196148,481280,0.0061444165,481280,1117.922014951706,1514.42,0.08115234,0.8870031386613846,1209.22312264,4.350393,404
236,-0.0017236536,24.105215,483328,0.0028224185,483328,1122.982743024826,1532.95,0.031054687,0.9106851890683174,1226.2025208599998,4.3608856,418
237,-0.003867448,22.134953,485376,0.0039373883,485376,1127.8792860507965,1534.26,0.045800783,0.9213512092828751,1227.0909793,4.364027,432
238,-0.0017132706,19.31714,487424,0.002437873,487424,1132.6113576889038,1545.07,0.026513672,0.8735526204109192,1239.1550517299997,4.3701634,403
239,-0.0065572085,15.046097,489472,0.005300979,489472,1137.6935634613037,1558.55,0.059326172,0.7012745440006256,1247.4724358199999,4.38108,427
240,-0.0041541676,27.211563,491520,0.0060358816,491520,1142.4893054962158,1540.88,0.0519043,0.8853990361094475,1231.49222511,4.388667,409
241,-0.0032575577,19.759314,493568,0.0062562465,493568,1147.4910209178925,1540.88,0.0824707,0.8776146471500397,1232.08005076,4.391176,412
242,-0.0032365874,31.49287,495616,0.002949417,495616,1152.4553864002228,1485.93,0.03339844,0.8637753129005432,1182.5038322900002,4.3900075,459
243,-0.006242824,27.641903,497664,0.005718617,497664,1156.9168815612793,1487.31,0.040478516,0.8903392031788826,1183.1515194899998,4.402445,420
244,-0.0010326871,23.998714,499712,0.0011583709,499712,1161.7844896316528,1466.18,0.010839844,0.819269061088562,1164.38280662,4.4168334,472
245,-0.0026672997,13.006567,501760,0.002957369,501760,1166.1196386814117,1440.6,0.033447266,0.8672273010015488,1137.9062625600002,4.4220557,439
246,-0.0028917582,18.766455,503808,0.002432919,503808,1170.7846965789795,1424.14,0.02451172,0.8644056767225266,1118.78841509,4.4217463,408
247,-0.0043688407,25.03881,505856,0.0066364803,505856,1175.8021833896637,1419.19,0.05126953,0.9030059948563576,1115.9723464100002,4.4324675,411
248,-0.0077734427,7.9336348,507904,0.0046964297,507904,1180.7838621139526,1414.7,0.051757812,0.956643383949995,1112.74791404,4.4438167,443
249,-0.003633986,32.440357,509952,0.0037715554,509952,1185.4042348861694,1379.15,0.041650392,0.7638829797506332,1078.0040140400001,4.4430523,460
250,-0.008946026,8.72155,512000,0.0044345427,512000,1189.8514788150787,1365.19,0.04511719,0.9694187100976706,1063.1706097699998,4.455924,448
251,-0.0035405862,27.357275,514048,0.0024521055,514048,1194.416443824768,1389.1,0.025,0.8783663883805275,1083.84413022,4.4656534,416
252,-0.0010254248,20.191225,516096,0.0041689943,516096,1199.331909418106,1389.1,0.047167968,0.8822451904416084,1083.64294481,4.467128,428
253,-0.00741805,24.096102,518144,0.002357682,518144,1204.1103749275208,1353.38,0.025292968,0.7723292261362076,1054.8708615299997,4.4795847,457
254,-0.0029886162,13.922592,520192,0.003469482,520192,1208.5897240638733,1368.24,0.03725586,0.7151027321815491,1063.92854823,4.4861326,424
255,-0.004013048,8.13792,522240,0.0023351973,522240,1213.4167194366455,1350.57,0.025878906,0.9621579796075821,1047.7566284099998,4.4926357,426
256,-0.007002157,35.276825,524288,0.0029161696,524288,1218.2205741405487,1334.96,0.03203125,0.7826893478631973,1032.59989932,4.502757,451
257,-0.0028443332,9.805783,526336,0.0018977837,526336,1222.7616558074951,1351.14,0.019140625,0.8531987220048904,1042.51673524,4.5062847,383
258,-0.00042339918,28.099894,528384,0.002482885,528384,1228.100669145584,1333.89,0.024609376,0.905002623796463,1027.61795188,4.5122223,401
259,-0.003567848,9.246156,530432,0.0022095595,530432,1233.1963465213776,1330.76,0.021386718,0.9620360285043716,1024.34943333,4.514983,434
260,-0.0034768246,19.048462,532480,0.001641325,532480,1237.9066112041473,1285.01,0.015429688,0.8457555621862411,978.9085573099999,4.5117936,462
261,-0.0026694527,22.60387,534528,0.001743207,534528,1242.3370387554169,1245.08,0.018017579,0.8865324705839157,937.5227663199996,4.514687,465
262,-0.0038440991,21.05508,536576,0.0037782383,536576,1246.736911535263,1230.05,0.04584961,0.9220645874738693,923.3839853899999,4.5246344,419
263,-0.004653422,11.623777,538624,0.0033637215,538624,1251.6220452785492,1236.79,0.038769532,0.8122334629297256,926.6828302099998,4.5345564,440
264,-0.0022000428,10.289966,540672,0.0017084714,540672,1256.275236606598,1235.95,0.015673827,0.9111330509185791,921.34562274,4.537153,442
265,-0.0011430493,10.635267,542720,0.002096765,542720,1260.9004588127136,1235.89,0.019628907,0.7046971619129181,915.81568955,4.5384307,405
266,-0.004817378,17.680866,544768,0.0044390084,544768,1265.9566974639893,1221.48,0.057177734,0.4739200472831726,901.57632568,4.541218,392
267,-0.0019869981,22.603498,546816,0.0023789501,546816,1271.1785299777985,1184.81,0.02421875,0.7459456324577332,862.7679031500002,4.5438566,468
268,-0.0068957307,7.635051,548864,0.002310922,548864,1275.5483787059784,1181.47,0.02709961,0.9418979212641716,855.0697569200003,4.5411296,418
269,-0.0053626914,13.758451,550912,0.004167286,550912,1280.4427652359009,1160.25,0.047167968,0.9360372200608253,839.79486274,4.545725,438
270,-0.0036139195,12.671067,552960,0.0030195392,552960,1285.1148760318756,1159.17,0.03227539,0.8907153308391571,832.23626957,4.5542827,431
271,-0.00588883,6.0871305,555008,0.0063670375,555008,1289.8664724826813,1152.95,0.060791016,0.957201536744833,825.3907111599999,4.5560713,412
272,-0.004174272,11.538872,557056,0.004655538,557056,1294.828449010849,1152.95,0.053222656,0.92428819835186,820.2778564000001,4.543486,402
273,-0.00040041254,29.307058,559104,0.0019350685,559104,1299.9212300777435,1121.51,0.016210938,0.9033114090561867,787.7767623300002,4.528844,454
274,-0.00415003,14.138174,561152,0.0030637034,561152,1304.4297227859497,1101.3,0.025,0.9464469105005264,769.2048624800002,4.528075,422
275,-0.0031574212,20.972746,563200,0.0055813687,563200,1309.2755613327026,1101.3,0.06542969,0.8873701095581055,770.1953777599999,4.545165,408
276,-0.003333041,24.676598,565248,0.00378705,565248,1314.2870028018951,1105.36,0.040283203,0.9067021459341049,774.1117483500001,4.5470667,425
277,-0.004266241,29.663034,567296,0.0049299053,567296,1319.1011974811554,1081.01,0.05595703,0.9171328768134117,758.3951236500001,4.5354004,410
278,-0.007428147,9.289114,569344,0.003961134,569344,1324.0926401615143,1061.91,0.03364258,0.9689464196562767,739.7298897400002,4.5384617,443
279,-0.0070448304,4.9705663,571392,0.006076639,571392,1328.7077839374542,1061.79,0.074121095,0.9753250498324633,738.4575923500001,4.537293,434
280,-0.0012807737,18.65243,573440,0.001930659,573440,1333.4225618839264,1031.19,0.017919922,0.8056048899888992,707.5226658899999,4.5300303,470
281,-0.002110294,13.808474,575488,0.002202692,575488,1337.779999256134,1019.93,0.019580077,0.8888119608163834,695.43894829,4.5349603,463
282,-0.003033724,20.623291,577536,0.0073997965,577536,1342.2003984451294,1019.93,0.08520508,0.8710876554250717,694.6292622599999,4.540744,437
283,-0.004778121,8.33849,579584,0.002621324,579584,1346.8845546245575,1032.44,0.024951171,0.7747141271829605,702.3915157800001,4.5446405,418
284,-0.007819551,14.545672,581632,0.0077780606,581632,1351.774840593338,1029.74,0.084033206,0.7720250487327576,695.01341304,4.5466347,409
285,-0.0039392794,20.940762,583680,0.00282862,583680,1356.7736735343933,1012.77,0.030664062,0.8987710326910019,676.3117863499999,4.5495944,451
286,-0.002744225,19.327236,585728,0.0050799134,585728,1361.3139142990112,1028.54,0.058300782,0.9029133170843124,691.4745024599999,4.547797,424
287,-0.005923364,7.0132585,587776,0.0037160045,587776,1366.139543056488,1011.16,0.045410156,0.8378324955701828,675.06789939,4.5481877,427
288,-0.0038316022,12.569983,589824,0.0032274215,589824,1370.9331443309784,1009.56,0.031542968,0.8450933992862701,668.4124888800001,4.546342,445
289,-0.0053380695,14.153946,591872,0.004059564,591872,1375.5316798686981,994.89,0.046142578,0.839459165930748,653.9585760599999,4.547448,448
290,-0.0064882576,16.93665,593920,0.003518939,593920,1380.0980198383331,1003.96,0.042138673,0.8846357241272926,656.07421511,4.5525904,439
291,-0.0042706644,8.894697,595968,0.004631213,595968,1384.7572710514069,1014.62,0.05332031,0.9586379192769527,664.3261031999999,4.548152,460
292,-0.0036441293,14.0706,598016,0.0027512794,598016,1389.2091915607452,1016.59,0.02836914,0.9319571182131767,665.77627638,4.543364,430
293,-0.0021438922,19.711277,600064,0.0041826647,600064,1393.9636552333832,1032.31,0.05,0.8965104147791862,680.0031527700002,4.547685,423
294,-0.00017778443,38.017464,602112,0.0012367746,602112,1398.8049199581146,1039.3,0.008740234,0.7144278883934021,684.5084758900001,4.5550485,459
295,-0.0028621734,11.476064,604160,0.002368071,604160,1403.2649443149567,1046.87,0.02451172,0.9193062335252762,691.38195382,4.552226,440
296,-0.0017235009,24.137299,606208,0.0020187292,606208,1407.9191751480103,1066.23,0.017236328,0.9141617864370346,707.5808891899999,4.542678,421
297,-0.0064140237,15.010013,608256,0.0038631274,608256,1412.783677816391,1060.16,0.03793945,0.9459157586097717,704.0149176399999,4.5303044,422
298,-0.0016360714,19.691452,610304,0.0035980232,610304,1417.6350708007812,1067.22,0.04033203,0.8877452686429024,714.35429182,4.5289645,416
299,-0.0034662983,25.649286,612352,0.002983566,612352,1422.5536653995514,1061.17,0.035351563,0.9085818454623222,710.3949899300001,4.5370455,427
300,-0.0032435642,29.224564,614400,0.003024729,614400,1427.3423762321472,1077.73,0.03354492,0.8876964598894119,726.4195817099999,4.54879,436
301,-0.0024200086,19.411228,616448,0.004666419,616448,1432.0331990718842,1081.64,0.05708008,0.8927624747157097,730.64703039,4.562783,412
302,-0.005163015,23.353024,618496,0.0021506208,618496,1436.9966719150543,1086.47,0.02109375,0.7656284123659134,734.0313248699999,4.572498,485
303,-0.005143708,20.17407,620544,0.0059011043,620544,1441.215374469757,1102.93,0.078027345,0.8969083651900291,749.3127810099998,4.5704994,435
304,-0.004671156,9.770014,622592,0.0029062491,622592,1445.9235999584198,1104.77,0.03173828,0.8649632036685944,750.3348419699998,4.568362,447
305,-0.0025754997,17.38225,624640,0.0020432149,624640,1450.497905254364,1113.04,0.019824218,0.9099352434277534,752.4783206,4.562846,435
306,-0.0020737895,11.691182,626688,0.0021018786,626688,1455.1993305683136,1122.24,0.019140625,0.8028188496828079,758.7265348700001,4.5527453,471
307,-0.0005386789,19.897943,628736,0.0028374142,628736,1459.5459263324738,1122.24,0.033691406,0.8916774988174438,757.75939282,4.551318,437
308,-0.0052698725,7.315268,630784,0.002696969,630784,1464.2231874465942,1123.55,0.02841797,0.9647751562297344,758.4745393400002,4.559045,442
309,-0.006215264,33.19747,632832,0.0037340529,632832,1468.8546259403229,1139.18,0.04121094,0.8276317268610001,772.3789262700002,4.5606937,461
310,-0.0040924703,20.309088,634880,0.004559369,634880,1473.2941408157349,1139.18,0.049951173,0.908249206840992,776.9317623100001,4.568263,433
311,-0.004794702,20.61104,636928,0.00350869,636928,1478.0140380859375,1134.03,0.04082031,0.8156860917806625,768.39247053,4.5697756,415
312,-0.0010467375,20.195871,638976,0.003463608,638976,1482.9387137889862,1148.28,0.038232423,0.9066638946533203,782.0051921200002,4.5646405,415
313,-0.001891713,19.738285,641024,0.003166953,641024,1487.8628451824188,1149.77,0.034814455,0.9000655710697174,788.2943227100001,4.5522604,431
314,-0.0047394494,5.894669,643072,0.0044905622,643072,1492.609293460846,1146.31,0.049560547,0.9634875617921352,784.82140504,4.546344,410
315,-0.0035116475,22.670816,645120,0.0038618743,645120,1497.5989141464233,1159.44,0.042773437,0.8904969543218613,798.1932516,4.539349,415
316,-0.001905692,11.185746,647168,0.0030852095,647168,1502.5256912708282,1162.57,0.030908203,0.7286400496959686,796.28578732,4.5475965,444
317,-0.0010159116,10.573015,649216,0.00343766,649216,1507.134705543518,1178.03,0.037988283,0.8814451843500137,805.95325409,4.549807,416
318,-0.0020047848,18.35262,651264,0.0051783863,651264,1512.051052570343,1193.25,0.05703125,0.882488302886486,820.45621755,4.547991,430
319,-0.001588068,25.726643,653312,0.0018374113,653312,1516.8037929534912,1200.61,0.02060547,0.8222135156393051,825.9938041500001,4.545027,445
320,-0.004690686,19.733932,655360,0.0063742893,655360,1521.4006826877594,1215.26,0.081884764,0.9051535278558731,840.5532998800002,4.537825,423
321,-0.0044010156,19.315563,657408,0.004222776,657408,1526.2346215248108,1230.67,0.048193358,0.9005871117115021,854.9835698000003,4.5306916,388
322,-0.0015454005,20.557543,659456,0.002591546,659456,1531.5130848884583,1230.67,0.026757812,0.898613877594471,854.4132980700001,4.5219665,409
323,-0.0017588476,19.91113,661504,0.0050875186,661504,1536.516589164734,1245.7,0.047851562,0.8920430019497871,868.9711088700002,4.52013,422
324,-0.0024178254,28.295374,663552,0.0028904262,663552,1541.3617370128632,1231.94,0.028857421,0.8761085048317909,865.09601393,4.5195036,416
325,-0.0034394194,19.895725,665600,0.0058767525,665600,1546.2767980098724,1232.0,0.07338867,0.8974493145942688,870.76968565,4.5085983,426
326,-0.0043366454,17.800652,667648,0.0051155454,667648,1551.0805814266205,1246.41,0.053613283,0.8996852561831474,885.0191351,4.48658,432
327,-0.004149179,21.175072,669696,0.003010307,669696,1555.8111214637756,1247.74,0.02758789,0.8664005398750305,891.4796941500001,4.4751997,432
328,-0.0031539504,10.32723,671744,0.0038044094,671744,1560.5459015369415,1251.93,0.037988283,0.9510940760374069,894.0046689800001,4.464792,447
329,-0.0020733937,25.679691,673792,0.0032187286,673792,1565.118795633316,1264.16,0.033154298,0.9070432186126709,907.25051922,4.4690766,430
330,-0.0024738875,20.395586,675840,0.0041115102,675840,1569.874629497528,1267.5,0.046923827,0.9014737531542778,914.6340795799999,4.472808,417
331,-0.005721924,28.116901,677888,0.003083853,677888,1574.7760908603668,1274.31,0.025195312,0.8859663531184196,920.35505489,4.472122,423
332,-0.0041621304,27.560968,679936,0.004760799,679936,1579.609883069992,1272.22,0.056347657,0.9031698107719421,924.2636681800002,4.4755106,418
333,-0.0029124264,21.152348,681984,0.0042497106,681984,1584.5031356811523,1278.44,0.050976563,0.8770715519785881,931.0199257500003,4.480992,412
334,-0.002054143,20.115534,684032,0.0052073556,684032,1589.465970993042,1278.44,0.063085936,0.8735803961753845,936.8579647,4.4942083,410
335,-0.0018788269,20.35934,686080,0.0037451286,686080,1594.4578456878662,1278.44,0.042382814,0.8813381493091583,936.34076308,4.501594,419
336,-0.0072101406,19.830456,688128,0.007607455,688128,1599.3352453708649,1294.73,0.10048828,0.8761465176939964,952.19937569,4.4894667,403
337,-0.006055349,20.528141,690176,0.006512682,690176,1604.411690235138,1309.88,0.087841794,0.8816341459751129,967.0980818499999,4.4858217,425
338,-0.002285244,20.001976,692224,0.006031167,692224,1609.2311284542084,1325.24,0.072509766,0.8795028999447823,982.58915615,4.477401,408
339,-0.0010714682,20.051662,694272,0.0017147094,694272,1614.2435495853424,1342.7,0.018164063,0.8814410492777824,999.2444307200001,4.486828,411
340,-0.0047039716,11.6580715,696320,0.004956,696320,1619.223377943039,1327.86,0.05834961,0.8364731669425964,984.0733065900001,4.493814,461
341,-0.0038505986,12.159113,698368,0.0033255513,698368,1623.664565563202,1327.86,0.032226562,0.9330079555511475,979.3325795000002,4.486101,432
342,-0.0026091947,20.166803,700416,0.0037313532,700416,1628.3988680839539,1342.66,0.046875,0.897923581302166,993.4879149700001,4.49142,436
343,-0.0019047947,36.12589,702464,0.0011565238,702464,1633.0941970348358,1351.05,0.0107421875,0.7525198757648468,999.0644874999999,4.5033016,448
344,-0.004062087,20.266146,704512,0.008043063,704512,1637.6613674163818,1354.85,0.09189453,0.8766751810908318,1002.9887029,4.5097117,428
345,-0.003157632,19.722073,706560,0.004155857,706560,1642.4429693222046,1370.15,0.043847658,0.8570614457130432,1017.79578114,4.503215,422
346,-0.0033815291,19.939081,708608,0.0057353317,708608,1647.2895188331604,1370.27,0.0725586,0.8789270669221878,1018.9697293600002,4.496245,407
347,-0.0031839372,11.0534,710656,0.0028733027,710656,1652.3199212551117,1373.17,0.025244141,0.9182099029421806,1021.27347367,4.4936266,471
348,-0.0032265834,20.973324,712704,0.0040642275,712704,1656.6642305850983,1403.16,0.0375,0.8913770318031311,1047.1227845,4.5002246,446
349,-0.001535696,19.59151,714752,0.0013108596,714752,1661.2491254806519,1418.54,0.012597656,0.8692785948514938,1060.05737624,4.5146136,447
350,-0.0045769513,14.786688,716800,0.0025639064,716800,1665.8230187892914,1410.75,0.028173828,0.9462058432400227,1055.24653456,4.518994,451
351,-0.0011209975,29.404068,718848,0.0020751755,718848,1670.3629095554352,1411.46,0.020214844,0.8489240556955338,1057.24536384,4.527543,454
352,-0.00371715,24.529541,720896,0.0022579883,720896,1674.86767745018,1398.57,0.020458985,0.8945741057395935,1053.20763723,4.534438,437
353,-0.005412656,18.428694,722944,0.0082776155,722944,1679.5494356155396,1416.54,0.10268555,0.8826879411935806,1070.6831905799997,4.5264273,435
354,-0.0031916231,21.328897,724992,0.0030692802,724992,1684.254987001419,1402.8,0.02998047,0.9072485566139221,1059.41350146,4.509946,452
355,-0.0013545818,20.64426,727040,0.0019554556,727040,1688.78640127182,1402.8,0.0171875,0.8623259961605072,1059.59004507,4.503875,471
356,-0.0010279209,11.376318,729088,0.0038441427,729088,1693.1298966407776,1420.18,0.041796874,0.9077158272266388,1071.5068421,4.5017095,443
357,-0.0016036173,19.9964,731136,0.0028308213,731136,1697.743628501892,1420.18,0.030322265,0.8706650733947754,1077.09772037,4.5064626,412
358,-0.0031165194,25.597492,733184,0.0045404537,733184,1702.7034046649933,1419.56,0.05283203,0.9008760079741478,1082.72348186,4.519067,424
359,-0.0037565813,28.662638,735232,0.0037648838,735232,1707.5231986045837,1412.7,0.050390624,0.9013486579060555,1082.6608194399998,4.53126,438
360,-0.0014877764,6.7876673,737280,0.002043441,737280,1712.199404001236,1421.08,0.019140625,0.8942536413669586,1086.62543532,4.539903,466
361,-0.0040760683,6.156595,739328,0.004350324,739328,1716.5936210155487,1422.36,0.043896485,0.9637843407690525,1087.47738708,4.546063,421
362,-0.004739999,18.059025,741376,0.0053724316,741376,1721.4543824195862,1435.52,0.06567383,0.8853866308927536,1101.18576746,4.550235,417
363,-0.0036551717,39.779,743424,0.0022724292,743424,1726.3601875305176,1412.34,0.023535157,0.8031740039587021,1081.56432709,4.563118,453
364,-0.005385316,20.237675,745472,0.0045888037,745472,1730.8773756027222,1420.01,0.054003906,0.8930903002619743,1089.9020306699997,4.5664825,440
365,-0.006127653,4.790245,747520,0.0026142825,747520,1735.5281348228455,1405.51,0.02578125,0.9770465418696404,1076.55005468,4.570171,444
366,-0.004130156,38.054897,749568,0.002179783,749568,1740.1398768424988,1405.46,0.025585938,0.7871969193220139,1076.807331,4.577995,478
367,-0.001967023,19.950113,751616,0.0031842017,751616,1744.424901008606,1405.46,0.034375,0.8762564361095428,1076.6920976499998,4.5882707,428
368,-0.0021003385,20.080935,753664,0.0042548766,753664,1749.2072794437408,1420.91,0.053759765,0.8770362213253975,1092.7556476299999,4.592654,407
369,-0.0018570891,19.954914,755712,0.0028597373,755712,1754.2403771877289,1420.91,0.025976563,0.8784404322504997,1093.15398814,4.5823646,417
370,-0.001551863,7.2900124,757760,0.0032164212,757760,1759.1417844295502,1419.05,0.021728516,0.9619354084134102,1091.68168025,4.577476,416
371,-0.0026646757,28.42953,759808,0.0014002288,759808,1764.0621891021729,1419.69,0.013134765,0.8759582191705704,1092.7868833,4.5749483,434
372,-0.004049369,24.028273,761856,0.003103421,761856,1768.7772932052612,1431.63,0.03569336,0.9159575626254082,1104.93419356,4.578368,421
373,-0.0027464412,23.804913,763904,0.0036674563,763904,1773.63720703125,1430.69,0.038378906,0.9166625216603279,1105.46655544,4.5933447,398
374,-0.0070897676,9.450387,765952,0.00491655,765952,1778.7789435386658,1402.97,0.045214843,0.9651679955422878,1086.1391317999999,4.601714,450
375,-0.0025384207,24.622019,768000,0.0026697018,768000,1783.3252851963043,1389.34,0.028466797,0.8976056575775146,1079.0545488799999,4.6024466,464
376,-0.0024976744,23.018335,770048,0.005887513,770048,1787.7348215579987,1387.59,0.035791017,0.9267150238156319,1079.25113861,4.621229,440
377,-0.0061945575,10.597222,772096,0.0038273833,772096,1792.3808333873749,1391.4,0.041064452,0.9614347107708454,1081.32588629,4.650026,432
378,-0.00025922223,27.638397,774144,0.0013535587,774144,1797.1178653240204,1394.4,0.0125,0.880686417222023,1085.19885488,4.653989,460
379,-0.0032184273,19.686512,776192,0.0042682784,776192,1801.5624330043793,1394.4,0.049560547,0.8800493404269218,1090.84288428,4.6428614,436
380,-0.0042131487,21.178606,778240,0.0031490691,778240,1806.2533826828003,1413.24,0.03354492,0.8828514739871025,1107.64033174,4.634724,449
381,-0.00173904,10.551373,780288,0.0018290682,780288,1810.8098497390747,1402.68,0.016503906,0.9615462347865105,1096.19725294,4.6418176,448
382,-0.005305932,22.658726,782336,0.0050363885,782336,1815.3767268657684,1390.68,0.064941406,0.920861005783081,1085.20996432,4.655904,447
383,-0.0009734231,24.996016,784384,0.0027154968,784384,1819.9521493911743,1395.07,0.029833984,0.9139351844787598,1088.5414823600001,4.6677094,451
384,-0.0017853534,26.357666,786432,0.002292734,786432,1824.489688873291,1379.87,0.021289062,0.6245205998420715,1078.56638609,4.6678777,442
385,-0.0025518842,18.318642,788480,0.0014042001,788480,1829.1166141033173,1350.32,0.0126953125,0.8230702579021454,1053.4968047900002,4.6646624,482
386,-0.0026382576,8.99468,790528,0.00405242,790528,1833.3653018474579,1348.74,0.046240233,0.7670579999685287,1047.32737527,4.6642056,436
387,-0.002311327,11.655619,792576,0.0026134877,792576,1838.0627753734589,1343.55,0.02631836,0.7522239089012146,1039.4329950600002,4.669261,416
388,-0.0036302865,7.897447,794624,0.0036432073,794624,1842.975685119629,1337.17,0.027783204,0.9583703018724918,1030.61785087,4.6856413,421
389,-0.0030579972,37.831142,796672,0.0015133433,796672,1847.8317131996155,1307.84,0.011474609,0.6589520871639252,1001.5038279599999,4.701524,450
