policy_entropy,approxkl,ep_len_mean,ep_reward_mean,total_timesteps,n_updates,explained_variance,clipfrac,value_loss,policy_loss,serial_timesteps,time_elapsed,fps
1.6923859,0.0042564953,1567.15,1107.1493462999997,745472,364,0.826384887099266,0.048583984,12.107323,-0.0041845096,745472,1486.2777762413025,407
1.6913589,0.004755006,1558.95,1101.04359792,747520,365,0.9413765519857407,0.058691405,3.665182,-0.0050677145,747520,1491.3063962459564,465
1.681051,0.0059347423,1575.19,1113.5835208799997,749568,366,0.6736222207546234,0.076171875,12.033415,-0.0022414,749568,1495.705376625061,485
1.6708286,0.0041748667,1569.33,1111.5289189799998,751616,367,0.6989137232303619,0.0453125,18.59402,-0.0050278897,751616,1499.92466878891,481
1.6780555,0.0030253155,1569.33,1111.80194442,753664,368,0.5743282437324524,0.03227539,11.920242,-0.002642956,753664,1504.1777017116547,462
1.677762,0.0054346113,1569.33,1112.64243283,755712,369,0.7101976871490479,0.06669922,10.614757,-0.005407161,755712,1508.6050927639008,449
1.6774607,0.0062729507,1569.33,1114.2647338600002,757760,370,0.7304665744304657,0.073876955,10.173006,-0.0019443044,757760,1513.1632599830627,417
1.6783562,0.0044114194,1544.42,1096.5739359299998,759808,371,0.8278233855962753,0.043261718,14.143591,-0.0013898613,759808,1518.0752565860748,461
1.6907921,0.008888651,1544.42,1098.2965100299998,761856,372,0.590720534324646,0.10449219,12.344676,-0.0050864434,761856,1522.513887166977,467
1.7109159,0.004308461,1529.83,1088.36483025,763904,373,0.8866295143961906,0.05258789,10.644073,-0.003570566,763904,1526.8933584690094,480
1.7295796,0.0053592976,1523.01,1083.4970432199998,765952,374,0.8869609460234642,0.059326172,5.1902027,-0.005287365,765952,1531.1524090766907,492
1.7351468,0.0055736136,1520.05,1081.69548763,768000,375,0.8509737700223923,0.060791016,10.378756,-0.0041712997,768000,1535.3089246749878,445
1.7315928,0.0044629937,1500.82,1067.89467108,770048,376,0.8896009102463722,0.048095703,10.124459,-0.0041655363,770048,1539.9114537239075,456
1.72063,0.0057794717,1500.82,1069.30223797,772096,377,0.5048780739307404,0.06665039,16.364311,-0.0038896762,772096,1544.3941905498505,459
1.7084656,0.0075094886,1500.82,1070.3988357000003,774144,378,0.7334345579147339,0.10151367,11.764864,-0.007704909,774144,1548.8480505943298,491
1.7073803,0.0059556635,1500.82,1070.9398257900002,776192,379,0.7950355410575867,0.07241211,9.814562,-0.0042056227,776192,1553.0116639137268,463
1.7113825,0.005164725,1500.16,1071.00831119,778240,380,0.9456340223550797,0.054785155,2.803928,-0.0071903626,778240,1557.430986881256,472
1.7155306,0.007632292,1500.16,1071.9346492,780288,381,0.7220839560031891,0.096142575,9.542461,-0.0049279626,780288,1561.763206243515,481
1.7181919,0.005182121,1475.6,1055.38009822,782336,382,0.7159647643566132,0.060009766,24.66624,-0.001774104,782336,1566.0202078819275,482
1.7277285,0.004783224,1470.73,1052.56563291,784384,383,0.9226202964782715,0.054833986,4.7153773,-0.006007989,784384,1570.2673001289368,430
1.738252,0.006246862,1470.73,1054.0664714900001,786432,384,0.7177412807941437,0.079882815,11.222483,-0.004452608,786432,1575.0219626426697,469
1.736215,0.010924449,1470.73,1056.2731210900001,788480,385,0.6960775256156921,0.10322265,9.838845,0.0016439601,788480,1579.3836278915405,460
1.7382047,0.0073749335,1486.41,1067.9696596,790528,386,0.5550399422645569,0.08129883,12.170908,-0.003280518,790528,1583.8355989456177,459
1.7401928,0.0063314075,1486.41,1068.36277855,792576,387,0.738832026720047,0.085595705,12.047036,-0.0049728025,792576,1588.2936511039734,455
1.7418209,0.00529291,1481.51,1065.14119615,794624,388,0.8850954622030258,0.058642577,5.97193,-0.0051746205,794624,1592.7934544086456,417
1.7491356,0.0047089225,1481.08,1067.21022936,796672,389,0.7944878339767456,0.0519043,14.78553,-0.0030224866,796672,1597.7020618915558,466
1.7598165,0.0048009153,1499.89,1081.2606187500003,798720,390,0.6592387855052948,0.059033204,11.191578,-0.0031513635,798720,1602.0959131717682,459
1.7580013,0.004000991,1491.57,1076.5264321400002,800768,391,0.8854604810476303,0.040966798,12.021506,-0.0023973887,800768,1606.5489284992218,441
1.7568144,0.0051861396,1507.33,1088.4762561100001,802816,392,0.748425155878067,0.06318359,10.598158,-0.0030437184,802816,1611.1886944770813,481
1.7535576,0.006161656,1516.51,1096.73907755,804864,393,0.7547554075717926,0.07709961,10.761827,-0.0030248219,804864,1615.4470431804657,515
1.7625726,0.0063952804,1519.66,1099.02162886,806912,394,0.915155217051506,0.07773437,4.422202,-0.005440466,806912,1619.4183232784271,473
1.7765192,0.004278787,1531.78,1108.33779899,808960,395,0.8071994036436081,0.05229492,16.122925,-0.0035246424,808960,1623.7415387630463,467
1.7934666,0.007953381,1544.63,1118.72828092,811008,396,0.7193891406059265,0.09848633,9.382488,-0.0012517392,811008,1628.1211326122284,458
1.799823,0.004912128,1565.79,1134.1786748099998,813056,397,0.8032383322715759,0.051123045,16.899782,-0.0048562973,813056,1632.59308385849,495
1.8040497,0.0029918675,1553.13,1124.91972281,815104,398,0.9051499366760254,0.031298827,10.707408,-0.003428047,815104,1636.7241742610931,509
1.8140223,0.006601657,1554.14,1127.58729811,817152,399,0.5974249243736267,0.080078125,13.211725,-5.01581e-05,817152,1640.7405660152435,474
1.805402,0.007284987,1560.96,1131.51092858,819200,400,0.670814722776413,0.08862305,10.797772,-0.00423631,819200,1645.0577549934387,455
1.8025948,0.003671088,1562.87,1132.94712473,821248,401,0.8122313916683197,0.037890624,17.0435,-0.0023461715,821248,1649.5518207550049,419
1.8009615,0.006725315,1571.85,1140.02298341,823296,402,0.8180105686187744,0.08710937,7.5556855,-0.0041867234,823296,1654.432326555252,514
1.7986481,0.0050808475,1571.85,1139.08576941,825344,403,0.6606515049934387,0.05673828,10.962583,-0.003880103,825344,1658.4143991470337,484
1.8117149,0.0035124994,1571.85,1139.0764512699998,827392,404,0.7718179523944855,0.038427733,12.225565,-0.0011656701,827392,1662.6413388252258,500
1.8152692,0.0056765443,1571.85,1140.32168307,829440,405,0.7828380167484283,0.065136716,10.420895,-0.0011832794,829440,1666.7331438064575,498
1.8070133,0.004526631,1571.85,1147.26909074,831488,406,0.753029853105545,0.05258789,10.178412,-0.004169643,831488,1670.8413908481598,471
1.8029826,0.007591368,1556.79,1138.2009171299999,833536,407,0.7533739358186722,0.084228516,19.348152,-0.0029489747,833536,1675.1819565296173,480
1.8003111,0.005588614,1537.02,1123.9177021,835584,408,0.877630740404129,0.06123047,11.5217,-0.005199606,835584,1679.4451351165771,385
1.7914565,0.004516401,1492.9,1098.22045824,837632,409,0.8387456387281418,0.048095703,28.55968,-0.00029751324,837632,1684.760066986084,418
1.7892313,0.0032328325,1458.21,1074.24405283,839680,410,0.90068569034338,0.03227539,15.446167,-0.0046905847,839680,1689.6563668251038,466
1.7922525,0.0035498824,1464.04,1081.50349676,841728,411,0.6435892581939697,0.042626955,18.79096,-0.0015384407,841728,1694.0503134727478,463
1.790518,0.004244676,1473.9,1090.70833285,843776,412,0.8011613190174103,0.04799805,10.430664,-0.00073233905,843776,1698.471219778061,417
1.7888434,0.008123364,1473.9,1092.4688397700002,845824,413,0.7320276498794556,0.093652345,11.059017,-0.003345204,845824,1703.374011039734,377
1.7899458,0.0053597293,1490.26,1104.05410921,847872,414,0.7291183769702911,0.061523438,9.8780365,-0.0026919257,847872,1708.801654100418,407
1.7962353,0.010551063,1505.98,1114.71947905,849920,415,0.7177983224391937,0.112695314,9.65873,0.0005728205,849920,1713.832494020462,424
1.7933178,0.005642465,1510.74,1120.25580288,851968,416,0.9609825499355793,0.07114258,7.205701,-0.005668429,851968,1718.6607029438019,469
1.7987169,0.0059186895,1495.6,1111.33157517,854016,417,0.822863906621933,0.064404294,16.120813,-0.0031954113,854016,1723.0243620872498,431
1.8031698,0.003753043,1481.13,1102.43078211,856064,418,0.9134465456008911,0.045996092,7.193747,-0.004678508,856064,1727.7677583694458,495
1.8035238,0.0026983388,1496.86,1115.73404022,858112,419,0.8340775668621063,0.027734375,9.193068,-0.0028193663,858112,1731.9008831977844,425
1.8232737,0.0057021533,1470.82,1100.2647106400002,860160,420,0.8568652719259262,0.06757812,19.849743,-0.0032737223,860160,1736.7153804302216,462
1.8466905,0.0036712824,1463.0,1096.56423951,862208,421,0.8676964938640594,0.04296875,13.648901,-0.0052235615,862208,1741.1482377052307,470
1.8542566,0.005639662,1463.0,1096.23192793,864256,422,0.6716567873954773,0.06733398,9.821579,-0.0017425951,864256,1745.499376296997,412
1.846294,0.00426322,1463.0,1096.30538571,866304,423,0.7053869366645813,0.05292969,10.805318,-0.0021919054,866304,1750.4607405662537,427
1.8486195,0.006071483,1418.15,1066.56389775,868352,424,0.9468375965952873,0.058300782,12.36243,-0.004083182,868352,1755.2493460178375,406
1.861557,0.0038303528,1416.63,1067.04947378,870400,425,0.9021650031208992,0.040478516,6.6170616,-0.00082099566,870400,1760.2939298152924,484
1.8612454,0.004262232,1416.63,1066.62297175,872448,426,0.8586944490671158,0.04941406,9.438229,-0.003405293,872448,1764.5263574123383,448
1.8615412,0.006380855,1420.58,1071.83231551,874496,427,0.7675237357616425,0.08046875,15.414022,-0.003287734,874496,1769.0950112342834,430
1.8640997,0.0051947897,1425.48,1077.29125081,876544,428,0.8581869453191757,0.063085936,15.43582,-0.0037377328,876544,1773.8506169319153,390
1.8563474,0.0061293365,1425.48,1080.14379575,878592,429,0.8465645909309387,0.07451172,10.509353,-0.00095995545,878592,1779.093389749527,405
1.8443693,0.0065720617,1421.02,1077.4383355,880640,430,0.8640172481536865,0.075488284,10.615629,-0.0051648803,880640,1784.1495478153229,424
1.8427693,0.0038580303,1429.55,1085.2435826399999,882688,431,0.8698095381259918,0.04272461,7.8094697,-0.0022376576,882688,1788.9717288017273,499
1.8524601,0.0030542533,1418.05,1078.40194116,884736,432,0.8222349882125854,0.030615235,15.965889,-0.0018626709,884736,1793.0746607780457,468
1.8690382,0.006090899,1416.12,1078.46531867,886784,433,0.8622770458459854,0.06499024,14.322739,-0.0032166392,886784,1797.4430940151215,464
1.8814996,0.0058455216,1425.79,1087.88340709,888832,434,0.7921231389045715,0.07119141,10.433638,-0.0034954841,888832,1801.8490536212921,498
1.8983469,0.007351971,1428.63,1092.15082324,890880,435,0.841991975903511,0.08071289,17.178343,-0.0023394465,890880,1805.9580554962158,465
1.9488394,0.008838591,1395.62,1070.71264531,892928,436,0.9069213196635246,0.08339844,17.089306,-0.007956859,892928,1810.3558599948883,466
1.9792141,0.003652814,1390.92,1067.5100324,894976,437,0.9165652394294739,0.038867187,6.3884444,-0.0034353756,894976,1814.7509291172028,498
1.9777348,0.00468311,1387.15,1066.01797552,897024,438,0.8953018039464951,0.05390625,13.347794,-0.0016837927,897024,1818.8597056865692,459
1.986517,0.005516982,1358.08,1045.7279492900002,899072,439,0.9335973635315895,0.055029295,12.386336,-0.0005543331,899072,1823.3158361911774,420
1.9994911,0.0045715976,1369.42,1054.2378167900001,901120,440,0.8673791438341141,0.04975586,11.812116,-0.0019599465,901120,1828.183534860611,427
2.0056396,0.004520975,1364.71,1052.98134992,903168,441,0.9658178389072418,0.058300782,3.1909065,-0.007138712,903168,1832.977260351181,368
2.0164669,0.007254511,1368.87,1059.2322366800001,905216,442,0.9198343902826309,0.08549805,12.287073,-0.005606325,905216,1838.5431933403015,407
2.0259516,0.0032286062,1353.23,1052.52629523,907264,443,0.9262320250272751,0.035986327,13.67007,-0.002146779,907264,1843.5694482326508,426
2.0234427,0.005122755,1331.68,1039.6045574799998,909312,444,0.9001498967409134,0.059423827,13.109883,-0.002444941,909312,1848.3721241950989,430
2.0181127,0.0033534833,1342.68,1050.0359703399997,911360,445,0.9182296767830849,0.03461914,6.9926515,-0.0027896205,911360,1853.1283566951752,443
2.0100849,0.004206761,1324.34,1039.25596602,913408,446,0.9226722940802574,0.047167968,10.708014,-0.003309592,913408,1857.7463126182556,384
2.010605,0.00462664,1337.64,1049.15552786,915456,447,0.9008141979575157,0.053271484,10.228538,-0.001540398,915456,1863.0786712169647,329
2.0219934,0.0041457526,1336.81,1050.5015590799999,917504,448,0.9137976765632629,0.045458984,7.879422,-0.0064276056,917504,1869.2860305309296,360
2.0220504,0.0040956805,1338.61,1053.4105022400001,919552,449,0.8530086278915405,0.048828125,18.992746,-0.0043461453,919552,1874.9674685001373,317
2.0206428,0.004147401,1338.61,1053.86349119,921600,450,0.8509840667247772,0.04951172,9.872038,-0.0026420194,921600,1881.4093730449677,358
2.0245576,0.0035538026,1336.4,1054.29463159,923648,451,0.9115354940295219,0.04321289,8.392843,-0.004043528,923648,1887.1218948364258,322
2.025363,0.0067341165,1336.4,1054.44511813,925696,452,0.8690654337406158,0.08457031,12.421904,-0.007929491,925696,1893.4805192947388,363
2.0269864,0.0044511966,1320.48,1045.14259551,927744,453,0.9169469624757767,0.049560547,11.44327,-0.0035264674,927744,1899.1115820407867,394
2.0461078,0.0022719298,1306.21,1036.99949114,929792,454,0.9148068502545357,0.022216797,11.542042,-0.0034330743,929792,1904.303846359253,421
2.0652947,0.0026092716,1317.25,1046.70992321,931840,455,0.8931306526064873,0.027392577,16.560474,-0.0026241404,931840,1909.164179801941,408
2.0673175,0.003863481,1314.93,1044.9624582799997,933888,456,0.9269804581999779,0.048339844,8.906328,-0.004705216,933888,1914.1741602420807,414
2.072557,0.0038976208,1303.02,1037.2158999600001,935936,457,0.9160918891429901,0.038867187,12.750066,-0.0028401488,935936,1919.116724729538,367
2.0758672,0.0045146737,1282.68,1024.33274932,937984,458,0.8806040361523628,0.04916992,20.470259,-0.0030353284,937984,1924.6913003921509,390
2.0883775,0.00597679,1272.26,1019.09762408,940032,459,0.9456564784049988,0.064501956,5.089299,-0.007082469,940032,1929.9366359710693,412
2.0999384,0.005718559,1282.32,1030.40227324,942080,460,0.8757362142205238,0.05263672,22.341084,-0.007881886,942080,1934.9060356616974,406
2.1079717,0.0048228884,1279.15,1029.43100402,944128,461,0.9407258406281471,0.053369142,8.335608,-0.0070031905,944128,1939.941320180893,391
2.1092076,0.0052847723,1279.15,1030.6799645,946176,462,0.9216139391064644,0.062207032,8.6036625,-0.004833518,946176,1945.1769156455994,418
2.1169527,0.003566121,1271.71,1028.32272659,948224,463,0.8643336445093155,0.038867187,17.127323,-0.0028771295,948224,1950.0693690776825,382
2.128828,0.0034559548,1266.72,1024.6035940299998,950272,464,0.9674306064844131,0.035839844,5.1905766,-0.005812459,950272,1955.4237747192383,450
2.119716,0.0022895334,1258.73,1022.9635975,952320,465,0.9224059507250786,0.02109375,13.729396,-0.00094951096,952320,1959.9722745418549,439
2.1206276,0.0048302067,1247.54,1015.0322883599999,954368,466,0.9235213324427605,0.05722656,7.3746133,-0.0041943127,954368,1964.632376909256,452
2.1309786,0.004664991,1236.08,1009.48362538,956416,467,0.9360528513789177,0.049121093,11.99315,-0.005224498,956416,1969.161880493164,437
2.1552126,0.0055857105,1248.08,1021.2425868799999,958464,468,0.9506959095597267,0.060839843,5.055251,-0.0059756446,958464,1973.844251871109,470
2.1590636,0.00295293,1261.54,1035.16479427,960512,469,0.8704419732093811,0.027392577,11.754771,-0.0030748206,960512,1978.1958179473877,443
2.1596081,0.003311452,1272.92,1045.3102757699999,962560,470,0.9245425015687943,0.03310547,8.65156,-0.0048808125,962560,1982.8129708766937,454
2.198768,0.0032282271,1279.44,1055.5219174,964608,471,0.9153703302145004,0.04111328,10.626379,-0.008265285,964608,1987.321768283844,421
2.2308822,0.0024841838,1291.12,1065.3435016299998,966656,472,0.9319420158863068,0.026855469,8.701991,-0.0027595959,966656,1992.1797738075256,416
2.2503953,0.004016175,1300.0,1074.9964167,968704,473,0.8600590080022812,0.04838867,6.597982,-0.008289875,968704,1997.0954611301422,432
2.2546744,0.004338427,1310.5,1084.48355788,970752,474,0.8865070566534996,0.04897461,11.93926,-0.0020388593,970752,2001.8264107704163,448
2.2704568,0.00270318,1329.63,1103.8355017200001,972800,475,0.8772685378789902,0.028027344,14.784244,-0.005632304,972800,2006.3904211521149,446
2.2930236,0.005609147,1325.91,1103.36889699,974848,476,0.8584461361169815,0.07001953,7.77831,-0.002372094,974848,2010.9813661575317,424
2.3008687,0.004107878,1325.91,1107.10167808,976896,477,0.860965758562088,0.034521483,10.528668,-0.0035545328,976896,2015.8116211891174,433
2.309575,0.002943035,1310.31,1100.9034293100003,978944,478,0.9187340959906578,0.029443359,13.083015,-0.004398399,978944,2020.537146806717,431
2.3123388,0.0041809073,1309.53,1105.50638112,980992,479,0.9526089131832123,0.047314454,5.4300885,-0.0025446822,980992,2025.2818484306335,419
2.319287,0.005240238,1316.06,1112.36040019,983040,480,0.9064414128661156,0.059667967,6.8969398,-0.005019469,983040,2030.1702558994293,433
2.3307447,0.0062049003,1330.47,1127.45218591,985088,481,0.6410914361476898,0.07397461,12.697567,-0.004224268,985088,2034.898106098175,426
2.3512108,0.0062782154,1330.47,1133.14370747,987136,482,0.11326277256011963,0.08569336,18.783031,-0.005367338,987136,2039.697428703308,466
2.356966,0.00597117,1342.41,1145.0339520700002,989184,483,0.8148817270994186,0.0671875,10.490198,-0.0068801343,989184,2044.087079524994,403
2.3674185,0.0041712504,1354.89,1158.1812963300001,991232,484,0.900921992957592,0.03701172,7.0687056,-0.0018932337,991232,2049.161041021347,374
2.3826654,0.0041929306,1354.89,1161.8815019,993280,485,0.2725656032562256,0.042382814,17.016506,-0.001190752,993280,2054.6265938282013,433
2.391954,0.0039930106,1354.89,1166.26191266,995328,486,0.10750806331634521,0.045947265,18.655247,-0.0027414125,995328,2059.3511431217194,406
2.4010673,0.0045820572,1364.62,1178.57416641,997376,487,0.46242010593414307,0.05581055,15.0164995,-0.0021687585,997376,2064.3878271579742,429
2.4091175,0.005509383,1380.93,1195.6376363000002,999424,488,0.5812914073467255,0.07070313,16.247557,-0.0045681023,999424,2069.1519191265106,427
