value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
11.803652,462,0.02626953,0.002491113,358.71342158317566,178176,-0.003436374,6.31908,178176,0.794214740395546,87,800.2957903099999,1138.27
19.635479,489,0.008154297,0.0014601338,363.1450312137604,180224,4.0637202e-05,6.314656,180224,0.8806600123643875,88,800.2187109199999,1138.27
20.185833,498,0.041552734,0.0037308105,367.33022952079773,182272,-0.0040726163,6.3131533,182272,0.8846022561192513,89,816.6674134599998,1154.88
18.790976,527,0.020458985,0.002414919,371.436053276062,184320,-0.0021570488,6.3159695,184320,0.790855348110199,90,792.54309492,1126.91
19.637722,488,0.041552734,0.00347646,375.31927371025085,186368,-0.003927824,6.3185344,186368,0.8831076100468636,91,806.4871205200001,1140.11
12.928845,532,0.020996094,0.0020350409,379.5155942440033,188416,-0.0019355271,6.3241153,188416,0.7823822051286697,92,816.86833699,1155.76
19.613115,500,0.056103516,0.004309702,383.36402106285095,190464,-0.0021354095,6.3291645,190464,0.8901667892932892,93,820.8491817099999,1155.76
2.5355296,545,0.021191407,0.0020700782,387.4594054222107,192512,-0.0021256695,6.326064,192512,0.9608939327299595,94,820.23257052,1154.54
9.88785,484,0.03227539,0.0029495445,391.21384596824646,194560,-0.0063309073,6.3447704,194560,0.9440486580133438,95,815.15462302,1154.54
20.904322,457,0.005517578,0.0008981017,395.44099378585815,196608,-0.0020073806,6.3595257,196608,0.8786455616354942,96,815.1023091699999,1154.54
19.453377,452,0.043408204,0.0036759905,399.91380739212036,198656,-0.0033319835,6.3486204,198656,0.8957358822226524,97,826.37917923,1168.39
21.275139,452,0.016015625,0.0016959002,404.4355933666229,200704,-0.0035487302,6.3371058,200704,0.8582591265439987,98,826.4541967200001,1168.39
20.236637,472,0.035986327,0.0030160015,408.96688199043274,202752,-0.003250835,6.33596,202752,0.877914309501648,99,839.5766441000001,1183.91
22.48289,537,0.03046875,0.0023926976,413.30664920806885,204800,-0.00326625,6.3389874,204800,0.7377440631389618,100,837.01623278,1183.91
19.784184,496,0.01665039,0.0015701558,417.12267994880676,206848,-0.0032276292,6.3366733,206848,0.8641966730356216,101,848.5486283900002,1200.49
24.765839,509,0.02841797,0.002496729,421.2482135295868,208896,-0.0029763463,6.3343353,208896,0.8726510256528854,102,864.2994985500002,1219.76
19.202877,494,0.030712891,0.0030136085,425.27188634872437,210944,-0.0028120258,6.3351107,210944,0.8944418206810951,103,879.30908954,1237.5
19.392805,456,0.091748044,0.0069861254,429.4141938686371,212992,-0.0063102255,6.3350935,212992,0.891040176153183,104,895.61148428,1255.16
22.252413,509,0.041992188,0.0040174383,433.89983201026917,215040,-0.0031070774,6.332257,215040,0.9238178804516792,105,912.6753879699999,1274.11
13.995857,499,0.029736329,0.0024213302,437.9218487739563,217088,-0.005656699,6.324088,217088,0.8662688285112381,106,918.6270831399999,1283.25
9.015115,533,0.014355469,0.0015173802,442.0264263153076,219136,-0.0028686093,6.320932,219136,0.9450462833046913,107,920.62018719,1286.94
19.361418,443,0.07421875,0.006488913,445.86613726615906,221184,-0.004270278,6.312854,221184,0.8914574757218361,108,934.0586199499998,1302.46
19.274038,483,0.020166015,0.0026140963,450.481730222702,223232,-0.0017087376,6.302945,223232,0.8897259756922722,109,950.7460012299998,1320.27
28.642445,467,0.03652344,0.003916173,454.7161395549774,225280,-0.004126318,6.2985296,225280,0.9043043106794357,110,935.3174424199999,1307.3
7.5623374,506,0.005957031,0.0009268286,459.09694504737854,227328,-0.0010398136,6.309428,227328,0.9385579824447632,111,944.3983932699999,1320.24
17.190454,480,0.038867187,0.003431178,463.14033818244934,229376,-0.0028318474,6.3136606,229376,0.8976817056536674,112,959.3111856,1336.18
19.24175,499,0.050146483,0.004198621,467.3997337818146,231424,-0.0027270527,6.316815,231424,0.8603009432554245,113,975.1810716200001,1352.71
19.537384,511,0.038916014,0.00331018,471.49875712394714,233472,-0.0026267404,6.303046,233472,0.882487565279007,114,991.0657529000001,1370.48
24.821245,506,0.0076660155,0.0011609991,475.50370931625366,235520,-0.0013759583,6.3016424,235520,0.8966638222336769,115,1006.1533177599999,1387.22
19.40535,505,0.021972656,0.0021507412,479.55074524879456,237568,-0.0031955657,6.298509,237568,0.8845832198858261,116,1022.4641623,1405.24
19.556416,480,0.026855469,0.0027056874,483.60280752182007,239616,-0.0028053797,6.295411,239616,0.8718362301588058,117,1033.5672818,1415.62
18.700497,481,0.035205077,0.0033749237,487.8666603565216,241664,-0.003515559,6.2947073,241664,0.8709608614444733,118,1048.83074691,1431.04
18.213177,514,0.020019531,0.0022207152,492.1231255531311,243712,-0.0041111424,6.2736697,243712,0.8823056146502495,119,1062.9335926499998,1446.56
18.97176,502,0.03491211,0.0034607977,496.1079514026642,245760,-0.004304194,6.2536182,245760,0.8676576912403107,120,1077.62830266,1461.97
19.203434,497,0.072265625,0.006086836,500.18225264549255,247808,-0.0042072907,6.242767,247808,0.8711505681276321,121,1092.6755781,1477.0
19.19215,494,0.046191406,0.0036438243,504.2987697124481,249856,-0.0022182888,6.239595,249856,0.8835773840546608,122,1108.6390061700001,1493.24
19.324814,502,0.022753906,0.0023625137,508.43838810920715,251904,-0.0004801724,6.23801,251904,0.8765486106276512,123,1124.11493515,1508.79
19.888319,494,0.08876953,0.006537917,512.5144073963165,253952,-0.006071666,6.2279005,253952,0.8748001158237457,124,1136.39816169,1519.16
