value_loss,approxkl,explained_variance,ep_reward_mean,serial_timesteps,time_elapsed,ep_len_mean,fps,total_timesteps,n_updates,policy_loss,clipfrac,policy_entropy
20.876911,0.0047285957,0.8415517359972,1044.0731822500002,393216,918.430234670639,1398.42,474,393216,192,-0.002347159,0.053271484,5.2406306
8.592492,0.0026295453,0.9693758841603994,1044.44045062,395264,922.7450520992279,1399.09,465,395264,193,-0.004277715,0.02451172,5.2423315
24.64876,0.0020523248,0.7534662485122681,1046.44846416,397312,927.1493294239044,1405.16,485,397312,194,-0.003039372,0.022607422,5.246394
19.640055,0.009540116,0.8875911086797714,1062.13654237,399360,931.3714776039124,1420.7,427,399360,195,-0.003609581,0.11767578,5.245217
8.521242,0.003552962,0.9614088758826256,1048.01020726,401408,936.1607465744019,1405.47,454,401408,196,-0.0038595342,0.0340332,5.2365184
26.903696,0.001888575,0.8495146334171295,1047.25089423,403456,940.67138838768,1406.27,463,403456,197,-0.0015396565,0.017626952,5.240205
20.740528,0.005094086,0.877935141324997,1045.7358006900001,405504,945.0871098041534,1406.27,436,405504,198,-0.0054263417,0.06279297,5.2348986
19.542513,0.005387442,0.8802279978990555,1046.80134058,407552,949.7846953868866,1406.27,432,407552,199,-0.002321081,0.06689453,5.2374315
14.2217045,0.0048741796,0.788444310426712,1042.27532061,409600,954.5220942497253,1406.27,470,409600,200,-0.0063079586,0.06411133,5.2437797
14.744743,0.003402782,0.7527490854263306,1037.0683835,411648,958.873477935791,1406.27,469,411648,201,-0.0022597455,0.03769531,5.254592
19.504358,0.0070072757,0.8837104141712189,1039.8683362000002,413696,963.238623380661,1407.47,428,413696,202,-0.003809261,0.0987793,5.257367
20.02032,0.002523957,0.885154128074646,1045.0719144700001,415744,968.0185160636902,1407.47,433,415744,203,-0.0015678487,0.026220703,5.247376
19.967865,0.0055852123,0.8856674656271935,1045.3919297999998,417792,972.7433309555054,1407.47,428,417792,204,-0.0029431786,0.06621094,5.237695
13.198293,0.0048547103,0.8097370862960815,1054.61086172,419840,977.5217299461365,1421.25,460,419840,205,-0.0026874996,0.06323242,5.237864
20.111156,0.0026395225,0.8960734903812408,1059.1704817,421888,981.9650330543518,1421.25,419,421888,206,-0.0013376004,0.02368164,5.239293
19.854528,0.0042186934,0.8892314434051514,1063.91952426,423936,986.8514277935028,1421.25,435,423936,207,-0.0025724298,0.049804688,5.24119
23.92325,0.0048884377,0.9182529747486115,1051.1860603199998,425984,991.5590400695801,1403.15,445,425984,208,-0.004038046,0.052001953,5.2511296
7.168351,0.0033517312,0.9619812779128551,1040.7609765,428032,996.153804063797,1387.61,469,428032,209,-0.003224936,0.03803711,5.2579355
32.581886,0.0042464593,0.8598437458276749,1046.66604961,430080,1000.5123345851898,1398.0,434,430080,210,-0.0052927854,0.052734375,5.254769
11.048001,0.0057054455,0.963754165917635,1019.8209203299999,432128,1005.2225983142853,1364.67,449,432128,211,-0.007089193,0.04248047,5.2470903
35.304768,0.003926826,0.8726032823324203,1000.8871653299998,434176,1009.7814571857452,1333.61,467,434176,212,-0.004663185,0.0440918,5.2543893
5.0274024,0.0017501587,0.9781524799764156,990.7116652599999,436224,1014.1674582958221,1321.49,489,436224,213,-0.0014506504,0.017041016,5.254075
31.416916,0.0019104334,0.8322707563638687,965.9763395899998,438272,1018.3490281105042,1297.04,470,438272,214,-0.0007017507,0.018164063,5.2520843
13.449953,0.0045583313,0.9275282919406891,963.9892208599999,440320,1022.7064743041992,1297.04,471,440320,215,-0.0057040793,0.054492187,5.247838
19.593212,0.0053241993,0.8842870444059372,968.1703038799999,442368,1027.0463967323303,1297.04,441,442368,216,-0.0014955316,0.058447264,5.2415648
19.85549,0.0042273006,0.8743338733911514,969.2179672699999,444416,1031.687157869339,1297.04,441,444416,217,-0.0001677762,0.045996092,5.2271833
5.6315312,0.0040582446,0.9761674758046865,954.8983000399999,446464,1036.3304262161255,1282.47,453,446464,218,-0.0029352182,0.03676758,5.219936
19.925539,0.003987332,0.9002412185072899,954.4707073999998,448512,1040.8423705101013,1282.47,455,448512,219,-0.0022208672,0.04194336,5.219613
19.618122,0.0032251957,0.8971389904618263,954.77801768,450560,1045.334998369217,1282.47,440,450560,220,-0.0019096133,0.031347655,5.219659
24.714745,0.0060376897,0.902886152267456,976.3574312899998,452608,1049.9805102348328,1304.93,466,452608,221,-0.0056375656,0.08325195,5.2246537
19.986568,0.005822175,0.8747131675481796,976.2932858199998,454656,1054.3717815876007,1304.93,441,454656,222,-0.004367521,0.06875,5.224268
19.56148,0.002181315,0.8795459866523743,991.8574014900001,456704,1059.007349729538,1320.11,437,456704,223,-0.0002081299,0.018066406,5.21024
22.619892,0.0035338476,0.8451881408691406,1005.7274323199998,458752,1063.6859254837036,1337.67,471,458752,224,-0.003857347,0.038916014,5.213246
15.678658,0.0026319064,0.9178731739521027,1008.64632597,460800,1068.0345277786255,1341.91,481,460800,225,-0.0004898211,0.028125,5.224455
20.01872,0.0044783503,0.8894840702414513,1023.74390931,462848,1072.2951092720032,1356.26,451,462848,226,-0.0017544467,0.053466797,5.223534
21.603163,0.0033963404,0.8738567233085632,1024.66307632,464896,1076.8281183242798,1356.26,446,464896,227,-0.0022918736,0.04086914,5.2230425
21.857876,0.0043008234,0.8676583468914032,1037.59259833,466944,1081.4164571762085,1371.66,455,466944,228,-0.005659193,0.054638673,5.2250624
19.90577,0.004243521,0.8864329159259796,1052.2588330400001,468992,1085.9158136844635,1386.08,435,468992,229,-0.006603359,0.04868164,5.2309237
19.80944,0.0023314203,0.7147552669048309,1062.6089237400001,471040,1090.6170954704285,1401.29,478,471040,230,-0.0016403536,0.023779297,5.239938
24.419199,0.002594206,0.8124200254678726,1059.1337885399998,473088,1094.899912595749,1401.29,471,473088,231,-0.004336006,0.029589843,5.2358675
9.108089,0.003939766,0.9661095328629017,1063.2256113,475136,1099.2430956363678,1406.2,444,475136,232,-0.0020335808,0.03852539,5.228772
20.06573,0.00699821,0.8779962584376335,1064.1441183900001,477184,1103.8558070659637,1406.2,444,477184,233,-0.0035951477,0.0887207,5.2225957
20.094372,0.0072864043,0.8726740777492523,1075.20773538,479232,1108.4661748409271,1416.65,454,479232,234,-0.0030556205,0.09833984,5.2214136
20.131882,0.0060779885,0.8697179555892944,1075.34504047,481280,1112.9699702262878,1416.65,474,481280,235,-0.003830847,0.07397461,5.2260747
14.48406,0.0016746966,0.9429830051958561,1073.9570958,483328,1117.2825810909271,1416.37,471,483328,236,-0.0018157199,0.015185547,5.231699
20.039516,0.0035664886,0.8731409013271332,1089.0965119999998,485376,1121.6275370121002,1431.91,439,485376,237,-0.0022510297,0.039111327,5.2392054
14.162603,0.007898827,0.9054317027330399,1087.20830958,487424,1126.2917289733887,1431.91,444,487424,238,-0.009868598,0.08979492,5.251279
19.873451,0.0036939948,0.8778347373008728,1101.47041225,489472,1130.901512145996,1447.12,455,489472,239,-0.0024231593,0.04008789,5.238012
19.65761,0.00493934,0.8742379546165466,1114.6220099000002,491520,1135.3953974246979,1461.49,459,491520,240,-0.0029753102,0.061572265,5.2241297
20.986597,0.0051932717,0.8642002195119858,1129.1430799700001,493568,1139.850694179535,1476.23,448,493568,241,-0.003915921,0.06499024,5.235139
13.866495,0.0044813915,0.7878267616033554,1123.8109314,495616,1144.4149143695831,1476.23,464,495616,242,-0.0050642127,0.046240233,5.2455053
20.350847,0.005126898,0.8731959909200668,1140.47965816,497664,1148.8245475292206,1494.19,435,497664,243,-0.0030765147,0.06357422,5.2400784
19.7388,0.0024997208,0.8769251182675362,1142.83537986,499712,1153.5323898792267,1494.19,456,499712,244,-0.0010838434,0.02475586,5.2399616
19.474619,0.0026354527,0.8773907050490379,1153.72295545,501760,1158.0171036720276,1503.83,440,501760,245,-0.0010831559,0.030957032,5.2451105
15.40641,0.005821664,0.9039015173912048,1151.41016056,503808,1162.6628177165985,1503.83,446,503808,246,-0.006447422,0.06279297,5.2548714
19.934525,0.0034364418,0.864364966750145,1151.49740532,505856,1167.2515914440155,1503.83,435,505856,247,-0.0009571974,0.038476564,5.250476
20.251146,0.0033500777,0.8422742933034897,1152.08091493,507904,1171.9539861679077,1503.83,425,507904,248,-0.001646297,0.031201173,5.23678
20.424212,0.0034795336,0.86673204600811,1165.0785242499999,509952,1176.7700636386871,1515.13,452,509952,249,0.0002450131,0.03803711,5.2372494
15.328196,0.0033995453,0.7866641730070114,1173.9604712399998,512000,1181.2952377796173,1528.58,467,512000,250,-0.0028463032,0.03730469,5.247436
20.412136,0.0057560904,0.8635317981243134,1173.9467619899997,514048,1185.6829466819763,1528.58,452,514048,251,-0.0029432194,0.07285156,5.2500486
19.985191,0.0041382266,0.8832421153783798,1174.66132118,516096,1190.2115066051483,1528.58,460,516096,252,-0.0026577672,0.046679687,5.2461524
17.52659,0.004264138,0.8025219440460205,1170.11184031,518144,1194.6638536453247,1528.58,489,518144,253,-0.004382241,0.05126953,5.2531424
19.885841,0.0034931928,0.882856123149395,1181.97411841,520192,1198.8473987579346,1539.06,457,520192,254,-0.0014333815,0.025439452,5.2616754
20.253864,0.003956295,0.8632866144180298,1181.8104443500001,522240,1203.3230381011963,1539.06,448,522240,255,-0.0015967895,0.046826173,5.267272
20.170582,0.003952074,0.8567397743463516,1182.01784894,524288,1207.8873245716095,1539.06,442,524288,256,-0.0011756525,0.0421875,5.2693315
19.817719,0.0021033331,0.8838824331760406,1183.19862807,526336,1212.5152831077576,1539.06,447,526336,257,0.00029860775,0.021923829,5.265622
20.599394,0.0027493523,0.8691746592521667,1198.63132546,528384,1217.0948672294617,1554.84,441,528384,258,-0.001714829,0.022753906,5.272876
13.026297,0.0041287486,0.8086641877889633,1208.61480976,530432,1221.732548713684,1570.17,459,530432,259,-0.0018447621,0.04663086,5.280006
19.546215,0.002253202,0.8631658107042313,1222.9938037499999,532480,1226.1884379386902,1584.39,425,532480,260,-0.0026148374,0.020703126,5.2726417
19.718513,0.0058686184,0.8777158856391907,1237.20892828,534528,1230.9978432655334,1597.42,442,534528,261,-0.003910103,0.06899414,5.258733
19.783962,0.0031604418,0.8756519109010696,1236.7566796299998,536576,1235.6233170032501,1597.42,448,536576,262,9.574462e-05,0.034765624,5.251622
14.204512,0.0029539117,0.7879092544317245,1247.2731609,538624,1240.1929862499237,1612.91,462,538624,263,-0.0022639907,0.035058595,5.2475386
20.594162,0.0036884747,0.8634450137615204,1260.5509083599998,540672,1244.6226086616516,1625.65,437,540672,264,-0.0028969557,0.036621094,5.23301
20.86025,0.0021823118,0.8750619292259216,1260.8231160699997,542720,1249.3004488945007,1625.65,432,542720,265,-0.0009433193,0.018701172,5.225427
21.044304,0.0032621536,0.8513287901878357,1273.50473066,544768,1254.0361053943634,1641.07,448,544768,266,-0.0047577387,0.043017577,5.2334414
20.237143,0.00367379,0.8627506196498871,1273.7047103599998,546816,1258.604416847229,1641.07,443,546816,267,-0.0012427638,0.036865234,5.2316084
19.969707,0.0028815747,0.8730673640966415,1289.6688769599998,548864,1263.2252469062805,1656.72,435,548864,268,-0.00023475247,0.029638672,5.2262664
20.881784,0.0057201297,0.850464329123497,1288.89319322,550912,1267.9284312725067,1656.72,444,550912,269,-0.0058444412,0.07578125,5.228278
19.941051,0.007173557,0.859816700220108,1301.1258248299998,552960,1272.5399343967438,1669.16,450,552960,270,-0.0067910478,0.10151367,5.2312093
20.062057,0.004008518,0.878599539399147,1316.97802251,555008,1277.0821406841278,1684.5,429,555008,271,-0.00032501173,0.04248047,5.2339277
20.146046,0.0024942758,0.8744698315858841,1317.79851945,557056,1281.8560197353363,1684.5,457,557056,272,-0.002324389,0.029150391,5.2267814
19.880531,0.004223927,0.8772497549653053,1317.7402270100001,559104,1286.3352761268616,1684.5,445,559104,273,-0.001693761,0.050341796,5.230146
19.785412,0.0025436515,0.8815136477351189,1323.06741542,561152,1290.935195684433,1684.5,433,561152,274,-0.0001075221,0.02421875,5.238486
20.138195,0.004065655,0.8899218738079071,1337.8886634599999,563200,1295.6572110652924,1699.87,446,563200,275,-0.0033614375,0.048046876,5.238439
20.539127,0.004441707,0.8791294321417809,1353.8304800299998,565248,1300.243117570877,1717.74,429,565248,276,-0.0034474707,0.05102539,5.2323613
20.788578,0.0025823233,0.8737373352050781,1368.33147588,567296,1305.0088758468628,1733.04,444,567296,277,-0.0011704958,0.028808594,5.2358074
19.997616,0.0033678417,0.8764644339680672,1383.9117254,569344,1309.6138439178467,1748.43,412,569344,278,-0.00059185445,0.03676758,5.2378926
20.249025,0.0031907398,0.8889336958527565,1386.57785607,571392,1314.5758321285248,1748.43,417,571392,279,-0.00070162397,0.037988283,5.2343893
24.397215,0.0075990097,0.9040284156799316,1382.4537490999999,573440,1319.479143857956,1742.8,433,573440,280,-0.008758512,0.08642578,5.242656
13.787657,0.004056476,0.9529616832733154,1365.60345913,575488,1324.199535369873,1723.96,461,575488,281,-0.0046159094,0.037060548,5.2539144
20.041729,0.004305233,0.877991147339344,1382.4749810500005,577536,1328.6356019973755,1740.58,436,577536,282,-0.0009914362,0.05366211,5.2644744
27.17464,0.001468343,0.899905227124691,1380.1314675300005,579584,1333.3251395225525,1735.22,444,579584,283,-0.00055367034,0.012060547,5.279804
20.610325,0.0062020924,0.88102637976408,1379.8740653300003,581632,1337.9333765506744,1735.22,436,581632,284,-0.0021171083,0.08232422,5.28513
22.09581,0.0027824286,0.8750423118472099,1384.82537962,583680,1342.6260206699371,1735.22,458,583680,285,-0.0025009315,0.030322265,5.284043
7.525331,0.002768103,0.9644426964223385,1380.4646822000002,585728,1347.0944211483002,1726.56,461,585728,286,-0.00365702,0.02993164,5.281953
26.10846,0.0037602945,0.6813005208969116,1378.8618952600002,587776,1351.5288894176483,1726.56,469,587776,287,-0.0027726572,0.038867187,5.2739205
19.1796,0.0037608705,0.8818500936031342,1374.21931633,589824,1355.8921670913696,1726.56,445,589824,288,-0.0039587487,0.03540039,5.270838
20.13467,0.007519006,0.875813253223896,1374.7430846600002,591872,1360.4884417057037,1726.56,447,591872,289,-0.0044944715,0.10219727,5.271604
21.073483,0.0059082294,0.8666541427373886,1379.7124892400004,593920,1365.0649726390839,1726.56,436,593920,290,-0.0022535776,0.0675293,5.260392
31.504934,0.001764313,0.8766384348273277,1366.2324303500002,595968,1369.7524769306183,1711.4,459,595968,291,-0.00068864075,0.015917968,5.25447
19.979338,0.0033851746,0.8810896426439285,1366.8542652400001,598016,1374.2127990722656,1711.4,446,598016,292,-0.00043876487,0.03652344,5.24603
25.684378,0.0042980188,0.9056495204567909,1383.7048336899998,600064,1378.8012340068817,1728.38,456,600064,293,-0.0024816948,0.048535157,5.242121
29.313023,0.005477877,0.8913780376315117,1378.96787453,602112,1383.2902657985687,1719.08,460,602112,294,-0.0034729433,0.067871094,5.244255
6.1850724,0.0035585626,0.9058690965175629,1380.04492201,604160,1387.7348809242249,1720.35,472,604160,295,-0.003273509,0.03251953,5.254132
10.3895855,0.0048140935,0.9412724561989307,1391.70409705,606208,1392.0730440616608,1738.01,445,606208,296,-0.0059963097,0.04575195,5.2772346
20.052269,0.0037330277,0.8648576587438583,1392.08150198,608256,1396.6663177013397,1738.01,438,608256,297,-0.0018749032,0.041894533,5.2974014
20.386864,0.0058396785,0.8797631859779358,1406.7842023499998,610304,1401.3413226604462,1751.34,451,610304,298,-0.0042785592,0.0734375,5.2946253
20.054222,0.00360511,0.8847872838377953,1423.7358392299998,612352,1405.8753995895386,1769.07,429,612352,299,-0.0023475017,0.038720705,5.2992115
19.801012,0.003086687,0.8805203661322594,1437.3126738999997,614400,1410.6475234031677,1781.53,391,614400,300,-0.0006585711,0.029736329,5.3090024
39.103188,0.0023367032,0.7820065766572952,1437.8326789000002,616448,1415.8786799907684,1778.5,466,616448,301,-0.0013727464,0.022216797,5.305838
8.288775,0.0043331543,0.9572042748332024,1426.0356864300002,618496,1420.265219926834,1764.7,430,618496,302,-3.6868663e-05,0.035742186,5.3096848
20.215656,0.0039946386,0.8816459476947784,1426.35416987,620544,1425.0232417583466,1764.7,449,620544,303,-0.0009646396,0.049365234,5.324733
20.602133,0.0030247213,0.8664519935846329,1425.2838386800004,622592,1429.5832064151764,1764.7,454,622592,304,-0.0024181255,0.031054687,5.3333783
45.264286,0.0050635035,0.7724424749612808,1393.58291243,624640,1434.0925228595734,1730.62,459,624640,305,-0.0071096467,0.051953126,5.3363943
19.615612,0.0030086099,0.8881995975971222,1403.0958937300002,626688,1438.5530726909637,1739.96,436,626688,306,-0.0009822189,0.028125,5.35498
8.5562,0.0038213083,0.9597713984549046,1388.4116280599999,628736,1443.242003917694,1725.61,455,628736,307,-0.0030290282,0.03857422,5.369632
19.795145,0.0018309455,0.8854492232203484,1386.77733658,630784,1447.739887714386,1725.61,452,630784,308,-0.000101052006,0.01694336,5.365144
19.975147,0.0048266496,0.8909818902611732,1389.3200983200002,632832,1452.2666370868683,1725.61,446,632832,309,-0.002799317,0.05986328,5.369683
20.529783,0.005095943,0.9027579203248024,1402.56966204,634880,1456.8573424816132,1739.28,447,634880,310,-0.002720106,0.064941406,5.36873
20.245316,0.0054775607,0.9036507084965706,1416.2004700500004,636928,1461.437829732895,1754.45,431,636928,311,-0.0046730973,0.0647461,5.354484
23.254877,0.003492084,0.9189685881137848,1413.1608666900001,638976,1466.1818928718567,1752.22,469,638976,312,-0.001591177,0.04018555,5.356
20.53233,0.0055955686,0.8942527398467064,1412.8122980100004,641024,1470.548382282257,1752.22,440,641024,313,-0.001925713,0.06577148,5.364738
20.632835,0.0026675044,0.8959862515330315,1413.6474935900003,643072,1475.2024328708649,1752.22,434,643072,314,-0.0024791898,0.022851562,5.35252
20.2569,0.004489451,0.871570885181427,1413.4054980700007,645120,1479.920860528946,1752.22,434,645120,315,-0.001264954,0.050488282,5.3286867
34.269386,0.0025365658,0.8875356763601303,1404.26824677,647168,1484.6385617256165,1732.87,440,647168,316,-0.0026634126,0.027050782,5.3254786
20.016603,0.003563476,0.8873103186488152,1417.7667581300002,649216,1489.2912528514862,1745.81,421,649216,317,-0.0028588187,0.032568358,5.3359594
15.130472,0.0050225505,0.6860428750514984,1412.2904799300002,651264,1494.1492676734924,1745.81,462,651264,318,-0.003120599,0.062109374,5.33433
19.256325,0.003408712,0.6093206703662872,1407.1335354199996,653312,1498.5762362480164,1745.81,455,653312,319,-0.0014156256,0.035058595,5.3400793
15.220139,0.004795095,0.7227701246738434,1402.0165127499997,655360,1503.0734384059906,1745.81,475,655360,320,-0.0017874554,0.059423827,5.35167
20.678831,0.0039669457,0.8852641731500626,1401.5768693700002,657408,1507.3836874961853,1746.17,446,657408,321,-0.0029078585,0.047460936,5.3584123
20.806677,0.0027139192,0.878178596496582,1416.6764571900003,659456,1511.9729285240173,1761.65,430,659456,322,-0.0012716899,0.026953125,5.3595886
14.285797,0.0049735405,0.8032010644674301,1412.0561591700002,661504,1516.733490228653,1761.65,460,661504,323,-0.0045951717,0.05283203,5.366409
20.856007,0.003133551,0.8676043599843979,1411.95681219,663552,1521.18292593956,1761.65,454,663552,324,-0.0036602295,0.032177735,5.3627605
19.88876,0.0063188784,0.8743547350168228,1412.94936625,665600,1525.6908597946167,1761.65,464,665600,325,-0.0031414654,0.08339844,5.345984
9.943685,0.0066196634,0.7579655051231384,1409.04551817,667648,1530.098352432251,1761.65,465,667648,326,-0.004493448,0.07875977,5.345375
20.382679,0.0032694447,0.8559502214193344,1406.8193141299998,669696,1534.5041165351868,1761.65,459,669696,327,-0.002410053,0.03540039,5.346229
20.284443,0.004517163,0.8689950704574585,1411.22173218,671744,1538.9606640338898,1761.65,424,671744,328,-0.0017042536,0.049560547,5.3555846
11.609953,0.00649538,0.8484843075275421,1406.62096741,673792,1543.7851467132568,1761.65,412,673792,329,-0.0057794973,0.077539064,5.377693
28.163235,0.003410273,0.8858346194028854,1392.9015445999999,675840,1548.7556188106537,1745.29,390,675840,330,-0.0005709387,0.038232423,5.4033117
31.657455,0.0033987358,0.6349688470363617,1319.9666814699997,677888,1553.9955835342407,1662.75,423,677888,331,-0.002796969,0.036865234,5.418324
25.349445,0.00168058,0.7869248241186142,1261.8972369399999,679936,1558.833310842514,1596.77,458,679936,332,-0.001783511,0.016748047,5.424157
12.874822,0.0036168844,0.905794769525528,1259.6433544899999,681984,1563.296451330185,1596.77,428,681984,333,-0.0044604107,0.040380858,5.4242797
24.260948,0.005649003,0.903999999165535,1243.63909755,684032,1568.0816333293915,1580.94,397,684032,334,-0.005494476,0.070898436,5.4361486
4.349458,0.001587759,0.9737971760332584,1228.6667927300002,686080,1573.2306084632874,1565.51,358,686080,335,-0.0028434563,0.016162109,5.4494925
22.98612,0.0030826672,0.8405454605817795,1215.88477745,688128,1578.9505846500397,1549.04,346,688128,336,-0.0030177813,0.033203125,5.4603496
22.148575,0.003936391,0.7711938321590424,1184.31155117,690176,1584.8701312541962,1517.05,398,690176,337,-0.0034768574,0.041796874,5.4696746
20.921015,0.00387045,0.8754621520638466,1182.9194104,692224,1590.0058629512787,1517.05,365,692224,338,-0.005450896,0.039453126,5.466748
4.730581,0.0045777466,0.9748559668660164,1168.97885448,694272,1595.605022907257,1502.19,381,694272,339,-0.00647675,0.03569336,5.479146
35.307213,0.0034359987,0.7879713028669357,1145.02773448,696320,1600.980494260788,1476.31,380,696320,340,-0.00502279,0.04458008,5.491357
20.162088,0.0034803643,0.8810481950640678,1144.7430085899998,698368,1606.3632249832153,1476.31,373,698368,341,-0.001643301,0.032958984,5.486536
17.686985,0.007864665,0.8923874497413635,1145.16940265,700416,1611.8536822795868,1476.31,374,700416,342,-0.0064305454,0.10864258,5.4788227
20.716312,0.0019301896,0.8759250789880753,1142.9079516799998,702464,1617.3241155147552,1476.31,416,702464,343,-0.00082877587,0.020751953,5.4891653
27.537838,0.0052953255,0.8841050937771797,1127.1756861299998,704512,1622.2391831874847,1458.88,401,704512,344,-0.0033876512,0.067919925,5.4883094
7.250894,0.0020709953,0.9676100537180901,1110.4551962799999,706560,1627.3446867465973,1441.32,380,706560,345,-0.0026245029,0.017724609,5.479885
24.31924,0.0016274129,0.9144954159855843,1096.15172722,708608,1632.730711221695,1425.74,430,708608,346,-0.001751285,0.013085937,5.478874
20.08975,0.0034222666,0.8854393810033798,1097.4142535400001,710656,1637.4905469417572,1425.74,402,710656,347,-0.00299634,0.036474608,5.477181
25.71384,0.0022678091,0.8965796455740929,1082.21775319,712704,1642.5758452415466,1411.15,410,712704,348,-0.0036311783,0.020654297,5.4735036
20.510088,0.0034857553,0.8950400874018669,1081.5435020700002,714752,1647.57133436203,1411.15,312,714752,349,-0.0036309448,0.04140625,5.481014
2.177227,0.0076728202,0.9879858633503318,1083.98075387,716800,1654.115666627884,1414.06,341,716800,350,-0.0069515975,0.08339844,5.4745684
35.315334,0.0026325656,0.6910398006439209,1072.30787895,718848,1660.1122796535492,1404.97,474,718848,351,-0.0046591638,0.027294923,5.4637256
19.913084,0.0026248149,0.8756353259086609,1088.49471526,720896,1664.4304189682007,1421.25,427,720896,352,-0.0011663381,0.022900391,5.4531183
15.199564,0.003111752,0.7578564137220383,1083.15995055,722944,1669.2177047729492,1421.25,441,722944,353,-0.0034308457,0.033447266,5.434537
10.296228,0.0022157491,0.9441898316144943,1068.7729650800002,724992,1673.8519358634949,1406.27,402,724992,354,-0.0033900854,0.023242187,5.441079
38.601673,0.0030287849,0.8286657780408859,1039.4572108399998,727040,1678.9372053146362,1369.95,418,727040,355,-0.0032960952,0.03330078,5.440469
19.77103,0.0020019517,0.8929798901081085,1039.19733512,729088,1683.833446264267,1369.95,383,729088,356,-0.0017272303,0.01826172,5.4423256
9.406032,0.0038802866,0.9596951678395271,1024.71780794,731136,1689.1690018177032,1355.99,381,731136,357,-0.004512136,0.037744142,5.4465227
33.22799,0.003493658,0.8770096525549889,1009.03215744,733184,1694.540979385376,1340.5,416,733184,358,-0.0040091756,0.033935547,5.4406753
20.047188,0.0025252528,0.8785795718431473,1025.09918206,735232,1699.4619343280792,1357.16,410,735232,359,-0.0024929622,0.023535157,5.4456515
21.989126,0.0034559134,0.8414258360862732,1022.04958972,737280,1704.4475357532501,1357.16,428,737280,360,-0.002608971,0.038085938,5.449519
20.084536,0.003040669,0.8721685111522675,1036.2059732199998,739328,1709.2229244709015,1371.31,407,739328,361,-0.0016221044,0.033496093,5.4556813
15.640467,0.004068573,0.9225726798176765,1010.16399445,741376,1714.2486324310303,1340.5,419,741376,362,-0.00633465,0.03666992,5.4494452
19.92872,0.0049833576,0.8854252845048904,1009.5903903600001,743424,1719.1271731853485,1340.5,408,743424,363,-0.0027132896,0.062207032,5.453063
19.653545,0.0030247779,0.8833558410406113,1008.91403991,745472,1724.1385509967804,1340.5,393,745472,364,-0.0016017789,0.02631836,5.457994
25.941015,0.0031733264,0.8918860033154488,994.1176213899998,747520,1729.3464541435242,1326.55,414,747520,365,-0.0032928549,0.034765624,5.4616237
3.1001952,0.003104304,0.9836526811122894,994.9672950099998,749568,1734.290692806244,1327.69,394,749568,366,-0.0030632769,0.03378906,5.462931
12.278548,0.004799639,0.9285338222980499,1008.5835533299999,751616,1739.4781506061554,1341.43,356,751616,367,-0.006690757,0.056884766,5.4606953
17.571095,0.0027460116,0.8814108297228813,1019.74268878,753664,1745.2239108085632,1355.23,356,753664,368,-0.0023293057,0.030371094,5.4715834
28.379705,0.0019643684,0.8665555864572525,1005.6941861700002,755712,1750.9701216220856,1340.84,362,755712,369,-0.0027116612,0.019140625,5.485798
17.505184,0.0032233421,0.7498974800109863,1002.26816106,757760,1756.616861820221,1340.84,428,757760,370,-0.0021988875,0.03691406,5.4946795
19.5903,0.0065910416,0.8745283633470535,1017.82355189,759808,1761.3921482563019,1358.48,369,759808,371,-0.0044309176,0.07768555,5.4805136
19.705578,0.004656478,0.875170610845089,1032.6683972199999,761856,1766.9354486465454,1373.09,374,761856,372,-0.0034884377,0.059472658,5.4790807
19.803944,0.004202629,0.8825735151767731,1048.0003904899997,763904,1772.405404806137,1389.49,398,763904,373,-0.0037392073,0.044970702,5.4830885
19.635443,0.0037986096,0.8819160088896751,1047.8995394099998,765952,1777.5437686443329,1389.49,425,765952,374,-0.002095878,0.042041015,5.4659777
19.552544,0.0077067376,0.8861342892050743,1062.75731293,768000,1782.3595082759857,1403.84,408,768000,375,-0.00836677,0.08408203,5.469098
11.131864,0.004552369,0.9078442305326462,1058.5509764699998,770048,1787.3748219013214,1403.84,381,770048,376,-0.002753105,0.05444336,5.492874
30.386892,0.0039945017,0.9078931361436844,1029.01595907,772096,1792.7381927967072,1370.7,437,772096,377,-0.0027546226,0.041552734,5.4966474
19.766918,0.0048430893,0.8854084387421608,1030.1601507799999,774144,1797.4180700778961,1370.7,429,774144,378,-0.0023771732,0.05961914,5.4930344
15.59775,0.005856483,0.7215653359889984,1041.2646976699998,776192,1802.1821970939636,1387.23,442,776192,379,-0.004892509,0.0690918,5.4988885
19.536076,0.006542242,0.8792496398091316,1042.1428079999998,778240,1806.8121337890625,1387.23,371,778240,380,-0.006763368,0.085351564,5.510808
14.147235,0.003241932,0.8114965111017227,1038.6563144799998,780288,1812.3251602649689,1387.23,435,780288,381,-0.0029679127,0.038916014,5.524751
9.785772,0.0016672077,0.9270069897174835,1022.3118249300001,782336,1817.0234460830688,1369.64,450,782336,382,-0.0037605178,0.016796876,5.5334654
20.898281,0.0031940218,0.7340941429138184,1017.8105098500001,784384,1821.5750350952148,1369.64,444,784384,383,-0.0044191903,0.034765624,5.5285807
24.239914,0.0031054718,0.7629466950893402,1029.3978438900003,786432,1826.1787633895874,1384.91,447,786432,384,-0.0029042896,0.034521483,5.520995
13.857791,0.0015861623,0.7734320163726807,1040.67326541,788480,1830.7596039772034,1401.47,453,788480,385,-0.0022235003,0.0125488285,5.5164113
