serial_timesteps,ep_reward_mean,approxkl,clipfrac,time_elapsed,policy_entropy,fps,value_loss,ep_len_mean,policy_loss,explained_variance,n_updates,total_timesteps
2320384,974.81299845,0.004441702,0.055078126,4211.681677341461,5.296653,480,20.451212,1015.79,-0.003047715,0.1406172513961792,1133,2320384
2322432,955.3051790899999,0.0016441975,0.013085937,4215.948200464249,5.295373,470,41.88354,996.04,-0.0016345724,0.773396760225296,1134,2322432
2324480,955.22112721,0.0030877017,0.034277342,4220.300494670868,5.3038473,464,28.96249,995.7,-0.0017961807,0.5573628842830658,1135,2324480
2326528,955.29682321,0.0021437122,0.021435548,4224.70762181282,5.318124,475,20.019058,995.7,-0.0004427433,0.09677612781524658,1136,2326528
2328576,974.6091798199999,0.0032372288,0.03696289,4229.011952638626,5.329863,477,33.17026,1015.06,-0.0017135205,0.3338049650192261,1137,2328576
2330624,994.1989851199997,0.005731565,0.06894531,4233.306240558624,5.346804,473,19.936817,1034.91,-0.002702725,0.12899529933929443,1138,2330624
2332672,993.6723923200001,0.0015518131,0.010253906,4237.633745670319,5.3503995,479,43.337135,1034.23,-0.001448867,0.4411889314651489,1139,2332672
2334720,993.8170481100001,0.004323083,0.050927736,4241.901704788208,5.3466544,467,19.713428,1034.23,-0.0013345715,0.043742358684539795,1140,2334720
2336768,993.9753253,0.0033197668,0.034716796,4246.287153482437,5.3473043,492,19.929934,1034.23,-0.0015271122,0.055345237255096436,1141,2336768
2338816,993.8644040299998,0.00089445134,0.006689453,4250.445734500885,5.349532,477,31.38421,1033.78,-0.0015825012,0.371515154838562,1142,2338816
2340864,994.0831514999998,0.0046949345,0.058398437,4254.735491991043,5.355488,461,19.631159,1033.78,-0.0016533278,0.07789218425750732,1143,2340864
2342912,994.2129190299997,0.0024021103,0.021533202,4259.174938440323,5.3661356,448,22.089088,1033.78,-0.0025432522,0.08959692716598511,1144,2342912
2344960,974.84488782,0.0027107976,0.024023438,4263.740039110184,5.377209,467,58.618824,1013.99,-0.0035995569,0.7122505307197571,1145,2344960
2347008,994.4443719200001,0.003207213,0.03237305,4268.120627880096,5.3755717,463,19.870266,1034.17,-0.0006674316,0.13115936517715454,1146,2347008
2349056,974.6405904799998,0.0031022981,0.023486327,4272.539463043213,5.3580227,487,37.20545,1014.05,-0.0030054436,0.6502807140350342,1147,2349056
2351104,994.1447153899998,0.0047930973,0.040039062,4276.740026473999,5.3442473,477,34.460518,1033.67,-0.0016454908,0.26417839527130127,1148,2351104
2353152,1013.71161891,0.0032643252,0.031884767,4281.030179977417,5.3419046,462,19.673782,1053.43,-0.0015094193,0.04266023635864258,1149,2353152
2355200,993.89214865,0.004658979,0.047753908,4285.458911895752,5.3406725,461,29.42773,1033.18,-0.004131348,0.398984432220459,1150,2355200
2357248,994.9871875800001,0.0015319302,0.012744141,4289.9021525383,5.341261,455,57.98831,1034.83,-0.00055898866,0.584630697965622,1151,2357248
2359296,1014.51243906,0.0066684783,0.084375,4294.399842977524,5.342507,452,25.14217,1054.58,-0.004286295,0.6962265968322754,1152,2359296
2361344,1014.55918837,0.002265834,0.01640625,4298.923954248428,5.3441606,489,20.362505,1054.58,-0.0010572377,0.10226917266845703,1153,2361344
2363392,1014.6500698900002,0.0055319676,0.069970705,4303.1124539375305,5.3478556,467,19.668867,1054.58,-0.0025255992,0.05488210916519165,1154,2363392
2365440,1034.2765622499999,0.0034275223,0.037402343,4307.489879131317,5.348307,463,20.450693,1074.48,-0.0031239048,0.08546853065490723,1155,2365440
2367488,1034.4101046099997,0.0062782518,0.08198242,4311.908932685852,5.35016,479,20.000528,1074.48,-0.001486268,0.040025532245635986,1156,2367488
2369536,1034.5716838199999,0.0034464668,0.018164063,4316.181845903397,5.3633184,474,20.933826,1074.48,-0.002171833,0.26715224981307983,1157,2369536
2371584,1034.5161531499998,0.0020970185,0.018310547,4320.4955332279205,5.3623147,466,19.616629,1074.48,-0.00058338075,0.09945958852767944,1158,2371584
2373632,1015.0574555800001,0.0057869707,0.0519043,4324.882164239883,5.36516,491,28.598133,1054.66,-0.0015896799,0.5737046599388123,1159,2373632
2375680,956.6142832099999,0.0034089503,0.039990235,4329.05274271965,5.379342,515,78.61098,996.13,-0.0036105872,0.8106704205274582,1160,2375680
2377728,879.6602886600001,0.0018432379,0.017285157,4333.029438734055,5.4013333,504,48.25109,919.22,-0.0026067842,0.8267206251621246,1161,2377728
2379776,879.2820055100002,0.0020351433,0.01694336,4337.088662147522,5.405661,483,38.86953,920.25,-0.002806004,0.7209681570529938,1162,2379776
2381824,761.86718988,0.005205902,0.056689452,4341.3241267204285,5.4170303,492,88.23275,803.96,-0.0075689345,0.8184245973825455,1163,2381824
2383872,780.8539925100001,0.0018403645,0.017089844,4345.484153270721,5.43391,491,23.392803,823.75,-0.0023312424,0.6200125813484192,1164,2383872
2385920,779.41951658,0.0023764025,0.020996094,4349.653579711914,5.440871,473,34.402317,823.45,-0.0035739697,0.5997542142868042,1165,2385920
2387968,779.0806196600001,0.0029183435,0.03022461,4353.976526737213,5.45067,476,31.4258,824.85,-0.004154806,0.8764180764555931,1166,2387968
2390016,778.45799699,0.003034083,0.031884767,4358.27962064743,5.4573526,463,20.79454,824.85,-0.0035945433,0.3508352041244507,1167,2390016
2392064,796.6939474500002,0.0036747989,0.04296875,4362.700883388519,5.4604073,481,28.65886,845.03,-0.0038457694,0.7380009293556213,1168,2392064
2394112,815.72870793,0.0051878924,0.06538086,4366.9535212516785,5.4634066,475,20.053898,864.91,-0.003430698,0.4830648899078369,1169,2394112
2396160,815.8279735100001,0.0016448733,0.011035156,4371.262005567551,5.4613647,493,6.7986817,865.14,-0.0024706027,0.8642391860485077,1170,2396160
2398208,815.8826734400002,0.004032892,0.046923827,4375.410446405411,5.44765,438,20.23782,865.14,-0.002342636,0.11443090438842773,1171,2398208
2400256,835.3388913800002,0.005328019,0.066259764,4380.0786283016205,5.4454594,480,19.85928,884.87,-0.0015134739,0.06385153532028198,1172,2400256
2402304,854.88248578,0.0035317193,0.040771484,4384.345700263977,5.4466968,457,20.369415,904.67,-0.0019707875,0.3903571367263794,1173,2402304
2404352,873.93800407,0.0021181032,0.021728516,4388.820437431335,5.452104,493,21.814503,924.32,-0.0036391076,0.6685911118984222,1174,2404352
2406400,895.6219763500001,0.0016203213,0.01586914,4392.971778392792,5.4553165,474,37.76212,950.04,-0.0024559326,0.6563999950885773,1175,2406400
2408448,914.4317193200001,0.001662032,0.016455078,4397.290001153946,5.454976,479,19.975233,969.75,-0.0015668083,0.3671073913574219,1176,2408448
2410496,933.51132369,0.0019533955,0.0203125,4401.566224336624,5.4456525,490,20.160713,989.41,-0.0016915349,0.6217202246189117,1177,2410496
2412544,951.8084049800001,0.0054343482,0.06347656,4405.739883184433,5.436712,507,19.609354,1009.07,-0.0046380167,0.11518216133117676,1178,2412544
2414592,951.51890643,0.005440938,0.0675293,4409.773099184036,5.4213123,499,19.477528,1009.07,-0.0015378062,0.06406468152999878,1179,2414592
2416640,934.2796594900001,0.0023238063,0.022558594,4413.872772932053,5.4086714,486,32.989037,992.62,-0.0038407724,0.5774890780448914,1180,2416640
2418688,934.05246174,0.0052938797,0.064257815,4418.080603599548,5.407309,475,19.622515,992.62,-0.0025886623,0.08191531896591187,1181,2418688
2420736,934.1217656899998,0.00393098,0.044921875,4422.392619609833,5.398012,483,19.847517,992.62,-0.0020048146,0.05750149488449097,1182,2420736
2422784,953.7386706000002,0.0031945414,0.037402343,4426.6315574646,5.3947325,471,33.538197,1012.63,-0.003882784,0.4313804507255554,1183,2422784
2424832,973.47931228,0.00310385,0.031689454,4430.977473497391,5.396674,481,19.977823,1032.52,-0.001775696,0.4140598773956299,1184,2424832
2426880,973.0690989800001,0.0040499168,0.044042967,4435.227479696274,5.38984,489,20.02335,1032.52,-0.0026567017,0.32549506425857544,1185,2426880
2428928,992.4919001800002,0.004028517,0.046142578,4439.413039445877,5.3924527,453,19.946066,1052.53,-0.0011951389,0.05078607797622681,1186,2428928
2430976,992.4361602900001,0.0069210865,0.08461914,4443.934762239456,5.401492,451,19.671146,1052.53,-0.0056126444,0.06150025129318237,1187,2430976
2433024,992.4380961300002,0.0024944514,0.022216797,4448.473325014114,5.396892,470,20.44022,1052.53,-0.0020064944,0.02439427375793457,1188,2433024
2435072,1012.3000236400003,0.0028069243,0.030761719,4452.829425573349,5.394475,462,20.193714,1072.69,-0.0010986899,0.02162754535675049,1189,2435072
2437120,1012.2268010700001,0.0040428163,0.034570314,4457.261352300644,5.4035506,457,19.664547,1072.69,-0.0011253579,0.298137903213501,1190,2437120
2439168,1011.96386476,0.0038560708,0.04423828,4461.734680652618,5.397525,450,19.983109,1072.69,-0.0016088544,0.042699575424194336,1191,2439168
2441216,1032.13330732,0.0033045984,0.038476564,4466.283828496933,5.390103,465,30.02926,1093.31,-0.0035703494,0.5644557774066925,1192,2441216
2443264,1012.26680568,0.0012537367,0.009521484,4470.683198928833,5.3898153,472,32.501152,1073.57,-0.0016970958,0.4065777063369751,1193,2443264
2445312,1012.1368506199999,0.003408261,0.039697267,4475.0203058719635,5.3910913,509,19.777752,1073.57,-0.0023100763,0.0808267593383789,1194,2445312
2447360,1031.94678868,0.0045073493,0.053955078,4479.043303489685,5.3982673,488,19.637249,1093.77,-0.0023831257,0.07736045122146606,1195,2447360
2449408,1031.86262683,0.0039771018,0.045556642,4483.233938694,5.411731,491,19.93966,1093.77,-6.608432e-05,0.034536898136138916,1196,2449408
2451456,1031.78438697,0.004832477,0.06040039,4487.397701740265,5.41222,481,20.005909,1093.77,-0.002732227,0.02212589979171753,1197,2451456
2453504,1032.6928425699998,0.0034430127,0.03178711,4491.651616811752,5.4119954,483,36.66595,1095.33,-0.0040816576,0.5008789300918579,1198,2453504
2455552,1051.85396488,0.0049335337,0.06313477,4495.885495662689,5.41969,503,19.975264,1115.31,-0.0024571528,0.011118888854980469,1199,2455552
2457600,1071.42103622,0.005187326,0.064404294,4499.952052593231,5.427247,482,19.57761,1135.25,-0.0025462727,0.07272517681121826,1200,2457600
2459648,1091.0838786,0.0070183324,0.08774414,4504.197064399719,5.4268007,500,19.612375,1155.25,-0.005252456,0.09373527765274048,1201,2459648
2461696,1091.27946817,0.0025007566,0.019726563,4508.291654348373,5.4174633,471,19.865505,1155.25,-0.0015767623,0.3356965184211731,1202,2461696
2463744,1091.2721751499996,0.0029805647,0.027441407,4512.637234210968,5.413633,495,27.785025,1155.47,-0.0040311175,0.5370534658432007,1203,2463744
2465792,1110.9301134699997,0.0036243666,0.039453126,4516.77179145813,5.405248,492,20.033207,1175.42,-0.0029532167,0.3140133023262024,1204,2465792
2467840,1110.65500374,0.0015294221,0.011279297,4520.934077262878,5.3965416,457,20.05765,1175.42,-0.0010620224,0.3462793827056885,1205,2467840
2469888,1110.3114407,0.0036527705,0.04116211,4525.411146402359,5.3961153,462,34.222145,1175.4,-0.0019119224,0.41443365812301636,1206,2469888
2471936,1090.1355097599999,0.004829806,0.03017578,4529.835765361786,5.4014544,514,42.19815,1155.54,-0.00115998,0.4881358742713928,1207,2471936
2473984,1109.50605635,0.004888693,0.058789063,4533.819886922836,5.403992,475,19.713737,1175.31,-0.0044979407,0.05999809503555298,1208,2473984
2476032,1129.13103838,0.0027585025,0.02836914,4538.124874830246,5.393293,456,19.624256,1195.15,-0.0018859018,0.12011474370956421,1209,2476032
2478080,1147.9808988000002,0.0018830274,0.017529298,4542.610734701157,5.39753,487,19.699978,1213.73,-0.0010936155,0.032082974910736084,1210,2478080
2480128,1148.0594806200002,0.0012052925,0.009863282,4546.812038421631,5.4020395,452,30.35108,1213.76,-0.0026326526,0.42037826776504517,1211,2480128
2482176,1128.0839238400001,0.0016956078,0.0125488285,4551.3364453315735,5.406163,450,35.77644,1193.53,8.4119696e-05,0.20404911041259766,1212,2482176
2484224,1128.09122396,0.0018751062,0.015673827,4555.885595798492,5.41213,462,19.70018,1193.53,-0.001617444,0.1310197114944458,1213,2484224
2486272,1128.05208245,0.004121524,0.03696289,4560.31325507164,5.412589,474,20.349636,1193.53,-0.002562312,0.27545005083084106,1214,2486272
2488320,1108.5024437,0.0041210456,0.038623046,4564.627874135971,5.410796,507,31.534079,1174.17,-0.005563383,0.5285418927669525,1215,2488320
2490368,1108.63450858,0.0030474367,0.033691406,4568.66108751297,5.41199,465,19.668835,1174.17,-3.1476888e-05,0.042399048805236816,1216,2490368
2492416,1128.2255260700001,0.0060687354,0.075732425,4573.056963920593,5.409091,442,19.581293,1193.99,-0.003915533,0.054736971855163574,1217,2492416
2494464,1128.0239007999999,0.0035475492,0.028759766,4577.688563108444,5.4028616,467,20.463886,1193.99,0.00036317573,0.40382546186447144,1218,2494464
2496512,1147.30187262,0.002927888,0.029785156,4582.069931983948,5.3966265,431,19.769495,1213.58,-0.0028529665,0.33115100860595703,1219,2496512
2498560,1147.30187262,0.0036129523,0.043017577,4586.813848972321,5.398354,458,0.6527745,1213.58,-0.0044854535,0.9401817917823792,1220,2498560
2500608,1167.29641233,0.0026246957,0.022265624,4591.2808310985565,5.401814,496,13.658644,1234.07,-0.0043209204,0.737981379032135,1221,2500608
2502656,1186.6558811500001,0.0023863974,0.023632813,4595.405227422714,5.408441,480,19.547821,1253.93,-0.0006887993,0.37298721075057983,1222,2502656
2504704,1205.9551935400002,0.004233085,0.0484375,4599.66743516922,5.400908,474,19.749722,1273.7,-0.0016301178,0.36144018173217773,1223,2504704
2506752,1225.37259805,0.0012863025,0.011083985,4603.984293460846,5.3920345,443,19.563662,1293.77,-0.0006561487,0.08724832534790039,1224,2506752
2508800,1245.20178036,0.0016001441,0.017138671,4608.599106788635,5.3928895,439,45.797874,1313.55,-0.0030633472,0.47455525398254395,1225,2508800
2510848,1263.1128708300002,0.004395506,0.04111328,4613.263835430145,5.3923693,477,43.311424,1330.86,-0.005032777,0.4942355751991272,1226,2510848
2512896,1282.70124347,0.0037715125,0.045214843,4617.5518889427185,5.38425,462,19.77013,1350.69,0.0005690305,0.3206669092178345,1227,2512896
2514944,1283.33348963,0.003622823,0.044287108,4621.981710910797,5.377754,473,19.650618,1350.69,-0.0010588297,0.0423511266708374,1228,2514944
2516992,1302.84403743,0.0045609265,0.05961914,4626.308773994446,5.37886,468,19.92036,1370.12,-0.002772401,0.06882691383361816,1229,2516992
2519040,1322.37110736,0.003751643,0.04633789,4630.679425239563,5.3921084,479,20.171885,1389.71,-0.0027927167,0.3704480528831482,1230,2519040
2521088,1323.1645659199996,0.0028456165,0.027978515,4634.947974205017,5.400693,474,59.299248,1389.77,-0.004210353,0.4934190511703491,1231,2521088
2523136,1342.8086535699997,0.0052618966,0.056152344,4639.267726182938,5.4010787,488,20.407715,1409.36,-0.0071748793,0.47272151708602905,1232,2523136
2525184,1361.85877876,0.0032204974,0.038378906,4643.462938785553,5.3987827,474,19.655958,1429.03,-0.0016031899,0.07182681560516357,1233,2525184
2527232,1381.4009814599997,0.0035035075,0.036572266,4647.776409864426,5.4038825,478,34.785805,1448.43,-0.003917613,0.3520660996437073,1234,2527232
2529280,1400.9041768099999,0.0058217756,0.07402344,4652.058021306992,5.4098105,442,19.451942,1468.55,-0.0036282956,0.0691608190536499,1235,2529280
2531328,1420.46630152,0.0024009184,0.024023438,4656.690643072128,5.412826,452,19.823645,1488.16,-0.0012022757,0.04518234729766846,1236,2531328
2533376,1386.1794375200002,0.0014175011,0.013378906,4661.220470666885,5.409194,477,72.987785,1450.7,-0.0020371084,0.44489938020706177,1237,2533376
2535424,1405.7749730000003,0.006532222,0.08125,4665.510938882828,5.410344,466,19.270338,1470.31,-0.0013248803,0.06595367193222046,1238,2535424
2537472,1425.3836282000002,0.0050135124,0.059423827,4669.901871681213,5.4135675,497,19.941868,1489.85,-0.005360245,0.1357250213623047,1239,2537472
2539520,1444.8746175700005,0.003197953,0.033691406,4674.018575429916,5.4150553,500,19.440966,1509.52,-0.0012841148,0.06968796253204346,1240,2539520
2541568,1445.4690758300003,0.0027637572,0.026660156,4678.112704992294,5.407612,490,19.999023,1509.52,-0.0007380793,0.0488775372505188,1241,2541568
2543616,1447.16419764,0.0027501485,0.02998047,4682.290016889572,5.4095807,476,35.36918,1509.48,-0.002503495,0.25028759241104126,1242,2543616
2545664,1447.9015503000003,0.0024538287,0.020214844,4686.590334177017,5.4127135,469,19.990486,1509.48,-0.0014415187,0.04286611080169678,1243,2545664
2547712,1447.9503475000001,0.0027094756,0.027685547,4690.952886581421,5.416007,459,32.321884,1509.33,-0.0025802522,0.437441885471344,1244,2547712
2549760,1448.1125509300002,0.0056023207,0.055419922,4695.415154218674,5.414069,472,20.046585,1509.33,-0.0023809178,0.2849051356315613,1245,2549760
2551808,1447.8507218,0.0038342904,0.038330078,4699.750301599503,5.405225,462,20.05917,1509.33,-0.0034557625,0.2750629782676697,1246,2551808
2553856,1448.10086945,0.0042891544,0.050634764,4704.179399967194,5.407761,467,19.90336,1509.33,-0.0019213632,0.07423043251037598,1247,2553856
2555904,1449.8281111199997,0.0020001552,0.019482423,4708.557773113251,5.4156003,482,19.838928,1509.33,-0.0005773218,0.05394482612609863,1248,2555904
2557952,1465.7036396999997,0.006374395,0.07915039,4712.800483226776,5.4140096,474,19.67856,1523.17,-0.003820616,0.048742711544036865,1249,2557952
2560000,1449.59009555,0.0031101755,0.03100586,4717.118101358414,5.413434,470,36.98782,1506.96,-0.0025857496,0.557572603225708,1250,2560000
2562048,1449.4260403299998,0.0036136373,0.04169922,4721.470056772232,5.415564,461,20.564627,1506.96,-0.0026776113,0.5365947782993317,1251,2562048
2564096,1449.63058774,0.004484621,0.046728514,4725.907452821732,5.4288187,471,20.619535,1506.96,-0.0038544883,0.36168622970581055,1252,2564096
2566144,1430.7954412000004,0.0065471358,0.049462892,4730.2480137348175,5.4358435,497,10.685968,1488.22,-0.010847591,0.7458928525447845,1253,2566144
2568192,1370.0845583300002,0.0030724553,0.029150391,4734.36795592308,5.4325013,497,75.688416,1425.9,-0.0026577904,0.6100661158561707,1254,2568192
2570240,1351.1991656500002,0.0027567046,0.030029297,4738.484018087387,5.448356,483,36.543705,1406.15,-0.004423618,0.19786691665649414,1255,2570240
2572288,1351.18756414,0.003486473,0.03984375,4742.724809885025,5.4624496,482,19.65297,1406.15,-0.001438785,0.03983491659164429,1256,2572288
2574336,1331.6040359600001,0.0038982728,0.04575195,4746.968184709549,5.4641466,487,29.521814,1386.24,-0.0010204541,0.49189943075180054,1257,2574336
2576384,1312.44076673,0.003926811,0.04140625,4751.173629760742,5.469158,486,32.52828,1366.5,-0.0044148625,0.3654274344444275,1258,2576384
2578432,1312.3643266999998,0.0023217674,0.023730468,4755.385976076126,5.471729,481,19.833866,1366.5,-0.001772587,0.03514575958251953,1259,2578432
2580480,1312.4141695299998,0.0041060573,0.031591795,4759.642893791199,5.4746447,482,40.678566,1366.13,-0.003699345,0.5695357620716095,1260,2580480
2582528,1312.3406758499998,0.006440168,0.07885742,4763.885024547577,5.480487,492,19.770382,1366.13,-0.0030860992,0.09510892629623413,1261,2582528
2584576,1312.3111582799997,0.0035660367,0.041894533,4768.045058727264,5.480889,493,19.741032,1366.13,-7.726102e-05,0.07953089475631714,1262,2584576
2586624,1312.30020697,0.00297324,0.032470703,4772.192488908768,5.477075,464,19.741955,1366.13,-0.0026880472,0.04329800605773926,1263,2586624
2588672,1312.4641890999999,0.0027146998,0.029003907,4776.603809833527,5.490199,466,20.115631,1366.13,-0.0014282868,0.08327329158782959,1264,2588672
2590720,1312.44852135,0.004032937,0.05029297,4780.998495817184,5.4952955,474,19.737307,1366.13,-0.0029149945,0.03315919637680054,1265,2590720
2592768,1331.3138988,0.0024546538,0.027734375,4785.315313100815,5.499856,484,19.997194,1384.43,-0.0009366119,0.08386671543121338,1266,2592768
2594816,1331.8497867400001,0.003594248,0.04135742,4789.54057765007,5.502706,480,19.909763,1384.43,-0.0015828175,0.04167354106903076,1267,2594816
2596864,1331.9832429699998,0.0029623378,0.03364258,4793.806228876114,5.509531,490,19.867239,1384.43,-0.0004967289,0.03303033113479614,1268,2596864
2598912,1332.0995455599998,0.003898393,0.04272461,4797.982146263123,5.5135508,464,19.781797,1384.43,-0.0018781179,0.05201220512390137,1269,2598912
2600960,1332.16115805,0.002601743,0.028515626,4802.394603729248,5.51615,484,19.664597,1384.43,-0.0014137657,0.09373748302459717,1270,2600960
2603008,1332.4372281400001,0.0051418645,0.06391601,4806.624046087265,5.520545,496,20.066906,1384.43,-0.0031231581,0.13789278268814087,1271,2603008
2605056,1351.9492281699997,0.0032631129,0.037597656,4810.750617980957,5.5277014,468,19.973724,1404.29,-0.002173502,0.020274102687835693,1272,2605056
2607104,1332.7575562999998,0.0017933002,0.01821289,4815.119382619858,5.519124,448,35.216076,1384.5,-0.003271243,0.3355185389518738,1273,2607104
2609152,1332.9030871299997,0.0035522855,0.04091797,4819.688662528992,5.524986,440,20.088593,1384.5,-0.00061578,0.0872880220413208,1274,2609152
2611200,1352.7990378199997,0.0023977242,0.023925781,4824.337688922882,5.526032,451,20.034527,1404.73,-0.0012793924,0.2614935040473938,1275,2611200
2613248,1353.80587518,0.0029645255,0.020507812,4828.875399589539,5.5299277,484,30.81222,1405.64,-0.0018820863,0.5336275100708008,1276,2613248
2615296,1373.5853604399997,0.0034977023,0.03984375,4833.100784540176,5.540679,484,19.959393,1425.92,-0.002121133,0.24112367630004883,1277,2615296
2617344,1373.63121109,0.0030839548,0.032226562,4837.3292100429535,5.5513635,487,19.761204,1425.92,0.00043881428,0.26995325088500977,1278,2617344
2619392,1373.44301643,0.0019943144,0.020117188,4841.53123998642,5.5589113,477,19.773043,1425.92,-0.00065077393,0.27137893438339233,1279,2619392
2621440,1373.2398214,0.0015092735,0.014746094,4845.824912309647,5.554355,471,19.837185,1425.92,-0.0020136351,0.3121427893638611,1280,2621440
2623488,1372.9751264000004,0.0053566983,0.066503905,4850.168282032013,5.5520964,470,19.70719,1425.92,-0.0020452798,0.23627769947052002,1281,2623488
2625536,1392.24283254,0.0040125116,0.046142578,4854.5228106975555,5.5572715,488,20.057272,1445.68,-0.0029166613,0.2631542682647705,1282,2625536
2627584,1392.03914366,0.003032522,0.029296875,4858.719345808029,5.5617704,496,20.482756,1445.68,-0.004828149,0.4752275347709656,1283,2627584
2629632,1371.6391276000004,0.0016848699,0.01225586,4862.842896461487,5.566703,479,43.14263,1425.67,-0.0014027252,0.5130786597728729,1284,2629632
2631680,1331.70872084,0.0021445998,0.019189453,4867.116929292679,5.5699124,481,48.937904,1384.68,-0.003617255,0.5983918607234955,1285,2631680
2633728,1312.1573559199999,0.0034917998,0.041552734,4871.366938591003,5.5636115,486,30.1683,1364.4,-0.0027579847,0.4370824694633484,1286,2633728
2635776,1312.16208092,0.0030936939,0.030957032,4875.578419685364,5.558337,467,19.983616,1364.4,-0.0031976863,0.27458828687667847,1287,2635776
2637824,1330.89204311,0.0023583986,0.023095703,4879.963243484497,5.5522337,477,19.680403,1383.36,-0.0014036711,0.09641849994659424,1288,2637824
2639872,1331.12679032,0.004955343,0.06694336,4884.254707098007,5.549941,490,20.139778,1383.36,-0.0026034191,0.1445346474647522,1289,2639872
2641920,1331.30584439,0.0051628603,0.06298828,4888.42817234993,5.5489984,494,19.881697,1383.36,-0.0011786434,0.03547358512878418,1290,2641920
2643968,1331.6647335300001,0.0026445077,0.027978515,4892.568233728409,5.546521,475,19.910604,1383.36,-0.00069599116,0.1254696249961853,1291,2643968
2646016,1331.58138555,0.004127474,0.05029297,4896.874617576599,5.5512877,481,19.899517,1383.36,-0.0035695285,0.10545194149017334,1292,2646016
2648064,1350.8950028900006,0.0065174936,0.075488284,4901.129017829895,5.5625052,468,19.756264,1403.27,-0.0014007549,0.0853089690208435,1293,2648064
2650112,1369.93909103,0.003007958,0.034179688,4905.502978086472,5.5685363,446,19.891363,1422.52,-0.002901205,0.07503938674926758,1294,2650112
2652160,1369.82072668,0.0037923302,0.04121094,4910.088687419891,5.5617356,479,19.581005,1422.52,-0.0033020019,0.035796165466308594,1295,2652160
2654208,1369.9534867900004,0.003051134,0.028125,4914.361705780029,5.548759,479,40.656513,1422.97,-0.004557723,0.5575050115585327,1296,2654208
2656256,1369.8267640100003,0.0042969286,0.051757812,4918.630187988281,5.546083,484,19.377205,1422.97,-0.0030666632,0.07652914524078369,1297,2656256
2658304,1369.4999433300002,0.0013686817,0.011376953,4922.8562541008,5.54796,462,21.038471,1422.97,-0.0016907655,0.37293440103530884,1298,2658304
2660352,1368.8169189099997,0.0072057927,0.084228516,4927.286764621735,5.5423603,474,19.538324,1422.97,-0.004049455,0.03962421417236328,1299,2660352
2662400,1369.02158053,0.0047883336,0.05883789,4931.607089042664,5.5400615,476,19.758802,1422.97,-0.0026631686,0.29881829023361206,1300,2662400
2664448,1388.2145894999996,0.002725671,0.023242187,4935.9104907512665,5.540172,500,19.538952,1442.64,-0.0020051461,0.3276017904281616,1301,2664448
2666496,1406.78394209,0.0028553386,0.029882813,4940.006645679474,5.531621,472,19.539005,1461.88,-0.0006813192,0.04942131042480469,1302,2666496
2668544,1425.8888147600003,0.008089834,0.09833984,4944.337510108948,5.5353017,475,19.629677,1481.45,-0.0031929582,0.044471025466918945,1303,2668544
2670592,1425.7506637200004,0.004527957,0.05913086,4948.644608259201,5.547136,463,19.64832,1481.45,-0.0010446642,0.05939590930938721,1304,2670592
2672640,1426.16993756,0.0022580442,0.021777343,4953.059641361237,5.548976,497,19.586954,1481.45,0.00021852748,0.02963799238204956,1305,2672640
2674688,1426.13766585,0.0018413973,0.017919922,4957.1780252456665,5.551091,486,19.66642,1481.45,-1.7612672e-05,0.027049362659454346,1306,2674688
2676736,1445.5394370600002,0.003112201,0.035009764,4961.387348890305,5.5428467,475,19.575499,1501.14,-0.000957435,0.104015052318573,1307,2676736
2678784,1445.7227155700002,0.006913416,0.0828125,4965.697898387909,5.532138,472,19.598053,1501.14,-0.0038227506,0.01947486400604248,1308,2678784
2680832,1445.6700428,0.0013264801,0.011083985,4970.0315890312195,5.5351286,455,19.45775,1501.14,-0.0010428305,0.04029202461242676,1309,2680832
2682880,1445.58749296,0.0030029,0.029101562,4974.531066417694,5.531312,455,19.482435,1501.14,-0.0013738689,0.032085955142974854,1310,2682880
2684928,1464.700006,0.006584798,0.086279295,4979.032703638077,5.526612,479,19.350971,1520.54,-0.004380605,0.04753214120864868,1311,2684928
2686976,1483.74940126,0.0048517203,0.051416017,4983.304704427719,5.532466,469,20.025784,1539.94,-0.0037164513,0.07479208707809448,1312,2686976
2689024,1502.6292206500002,0.0035320781,0.038427733,4987.664669752121,5.5385933,447,19.447231,1559.17,-0.0013430861,0.27302640676498413,1313,2689024
2691072,1481.64151915,0.0029132087,0.026123047,4992.246094942093,5.534409,461,46.487602,1538.03,-0.0020136237,0.3467000126838684,1314,2691072
2693120,1481.70418533,0.0053096213,0.06567383,4996.685801744461,5.5283337,489,19.28742,1538.03,-0.003464928,0.1059839129447937,1315,2693120
2695168,1481.6970918300003,0.004889085,0.052001953,5000.868918895721,5.5231733,482,19.205585,1538.03,-0.0011330663,0.22590690851211548,1316,2695168
2697216,1481.4741688900003,0.0040538292,0.046728514,5005.1107132434845,5.510611,475,19.085897,1538.03,-0.002657783,0.04612898826599121,1317,2697216
2699264,1480.8107521400002,0.004536708,0.049707033,5009.42110824585,5.506583,489,32.636776,1537.35,-0.0036024172,0.2753019332885742,1318,2699264
2701312,1481.1191461600001,0.005524662,0.06508789,5013.608998060226,5.5075245,460,38.058407,1538.13,-0.0058510946,0.3742717504501343,1319,2701312
2703360,1481.13704452,0.0035112712,0.03852539,5018.052778959274,5.506898,466,19.578596,1538.13,-0.0019355642,0.057032227516174316,1320,2703360
