approxkl,time_elapsed,clipfrac,policy_entropy,total_timesteps,serial_timesteps,fps,ep_reward_mean,value_loss,policy_loss,n_updates,ep_len_mean,explained_variance
0.004581173,1629.2632648944855,0.054882813,4.9143114,776192,776192,497,738.18195351,14.917738,-0.0077447416,379,1160.23,0.8116864264011383
0.004078137,1633.376591205597,0.048095703,4.914708,778240,778240,466,753.1658565900003,14.345909,-0.0045414343,380,1178.01,0.9175515547394753
0.0024275517,1637.7670061588287,0.02836914,4.9211893,780288,780288,470,758.9712456800002,8.950293,-0.00269927,381,1186.99,0.8359163105487823
0.0038414777,1642.122969865799,0.04169922,4.9362345,782336,782336,486,767.61572091,9.61892,-0.005712707,382,1197.78,0.9002001881599426
0.0028774,1646.3364615440369,0.029296875,4.9545603,784384,784384,465,776.50916173,13.194262,-0.0063078604,383,1206.69,0.8977771922945976
0.0021310535,1650.739462852478,0.021044921,4.955444,786432,786432,470,779.89904693,8.207181,-0.003275392,384,1211.8,0.8621981889009476
0.0031019836,1655.0957522392273,0.03828125,4.9544096,788480,788480,468,784.3920746999997,7.9970613,-0.0035320278,385,1220.6,0.827666774392128
0.0033561694,1659.4705429077148,0.039355468,4.948187,790528,790528,478,788.5589551200001,9.851836,-0.0040021096,386,1227.86,0.77597376704216
0.0049890303,1663.7491807937622,0.05732422,4.945931,792576,792576,477,795.1877384300001,8.558486,-0.0031309843,387,1239.09,0.7629296183586121
0.0035283952,1668.0385015010834,0.040380858,4.9614916,794624,794624,460,794.3065122099999,9.315362,-0.0042219297,388,1242.49,0.9334135502576828
0.0030353183,1672.4913425445557,0.033984374,4.9732065,796672,796672,514,801.5197678500001,30.290014,-0.006637615,389,1248.27,0.8152852654457092
0.0031581116,1676.4759013652802,0.03540039,4.97101,798720,798720,462,813.21697023,13.707347,-0.003699816,390,1260.32,0.9082971066236496
0.0011587049,1680.9015634059906,0.009033203,4.9643373,800768,800768,505,808.1665420400001,14.077173,-0.0021388752,391,1254.44,0.8721605688333511
0.002629598,1684.9552357196808,0.02836914,4.9592237,802816,802816,453,810.8653069900001,11.421862,-0.0040519973,392,1256.73,0.9230374842882156
0.002481453,1689.4752349853516,0.023535157,4.940624,804864,804864,465,817.0891855599999,17.702515,-0.003443271,393,1262.31,0.887874148786068
0.0028292045,1693.8789620399475,0.028808594,4.927625,806912,806912,485,829.1677624800001,13.566922,-0.004672892,394,1278.77,0.8107263743877411
0.004223277,1698.0996901988983,0.038427733,4.928147,808960,808960,475,828.1521448200001,11.342194,-0.005569047,395,1274.53,0.9262441247701645
0.0017571732,1702.4096398353577,0.016162109,4.934794,811008,811008,516,812.3942324200001,13.080478,-0.0039501614,396,1256.49,0.879394456744194
0.002935268,1706.3768696784973,0.0296875,4.9423914,813056,813056,484,821.6513468700001,16.693884,-0.0040081735,397,1265.94,0.8836293071508408
0.0018794235,1710.6078996658325,0.01875,4.951729,815104,815104,491,819.32011218,11.571632,-0.0045466847,398,1265.48,0.8813800513744354
0.0020054923,1714.7710604667664,0.020458985,4.9575353,817152,817152,478,823.3582776700001,14.889481,-0.003708591,399,1274.4,0.6020106971263885
0.0031546769,1719.0524785518646,0.032958984,4.9528856,819200,819200,484,822.29314115,6.81487,-0.0043564597,400,1272.18,0.9262368530035019
0.0024651387,1723.2802608013153,0.02602539,4.951318,821248,821248,483,828.6544544099999,12.219986,-0.0032046153,401,1281.02,0.8657476603984833
0.0035753888,1727.515783548355,0.03959961,4.959115,823296,823296,471,831.9148103,13.154585,-0.004946914,402,1284.15,0.6945622265338898
0.001671977,1731.8587930202484,0.016992187,4.9661484,825344,825344,489,846.6702904399998,21.279533,-0.0036002472,403,1305.5,0.8145019710063934
0.0030816935,1736.0392100811005,0.03793945,4.9858446,827392,827392,512,850.08188568,12.772691,-0.008093555,404,1310.26,0.9167228490114212
0.0034094912,1740.037239074707,0.03466797,5.0003433,829440,829440,476,837.0164361300001,4.847308,-0.0052346117,405,1292.64,0.9398970529437065
0.00326223,1744.3356368541718,0.036474608,4.998807,831488,831488,483,848.6700737299999,10.031801,-0.004165643,406,1309.01,0.8120990097522736
0.0028402628,1748.573170185089,0.032226562,5.0139685,833536,833536,469,855.84223472,10.144291,-0.0050308784,407,1320.72,0.8710455149412155
0.0046715876,1752.9323420524597,0.055859376,5.015333,835584,835584,491,854.0546058200001,14.465845,-0.005661439,408,1318.46,0.923684686422348
0.0030476989,1757.099483013153,0.0328125,5.0095153,837632,837632,474,853.97717432,12.011012,-0.003070937,409,1318.46,0.8096019476652145
0.0033037164,1761.419454574585,0.034375,5.0087376,839680,839680,485,852.16328632,2.1248832,-0.00746424,410,1314.78,0.9649552367627621
0.0043650595,1765.6345520019531,0.053613283,5.0226393,841728,841728,481,862.0849623,13.232416,-0.0046318453,411,1329.84,0.832650288939476
0.0014374044,1769.884400844574,0.0140625,5.037607,843776,843776,489,850.2349325999999,16.995106,-0.00392921,412,1314.68,0.8168131560087204
0.0018113374,1774.06702709198,0.017333984,5.0384035,845824,845824,480,836.0726573399999,14.810428,-0.0020958262,413,1296.98,0.8103851526975632
0.0025792704,1778.3324337005615,0.031152343,5.0384936,847872,847872,488,828.4092336099997,8.547406,-0.0042779027,414,1289.63,0.9319563582539558
0.003213867,1782.52938914299,0.03852539,5.0513544,849920,849920,481,828.6931133499999,16.557331,-0.004079062,415,1292.6,0.8009273260831833
0.00380177,1786.7871866226196,0.043847658,5.0576773,851968,851968,457,836.9810734399999,7.528511,-0.0073400056,416,1305.35,0.9177606478333473
0.0034228656,1791.2603571414948,0.03955078,5.062779,854016,854016,457,848.79546033,15.136642,-0.0049174456,417,1319.28,0.7502471804618835
0.0049626203,1795.7369844913483,0.058740236,5.0790477,856064,856064,467,841.06841961,17.981644,-0.0078088804,418,1309.9,0.876055896282196
0.00089036545,1800.1169040203094,0.0058105467,5.093739,858112,858112,471,828.2105394599998,15.243243,-0.0015635081,419,1292.27,0.9145065248012543
0.0018996557,1804.465561389923,0.018554688,5.0968413,860160,860160,479,819.6366490999999,5.843651,-0.0038204012,420,1281.33,0.9244398102164268
0.003250599,1808.7385110855103,0.035107423,5.098207,862208,862208,489,818.3098691099999,10.229702,-0.0052210307,421,1281.33,0.8370130956172943
0.0035540909,1812.9238374233246,0.03491211,5.095662,864256,864256,461,822.9853978799999,10.6863,-0.003036601,422,1289.05,0.9258732423186302
0.004237599,1817.3597795963287,0.046972655,5.096898,866304,866304,473,827.6316362999999,12.553,-0.003746587,423,1293.4,0.8271504789590836
0.0015442685,1821.6858205795288,0.015429688,5.099272,868352,868352,461,829.66437217,17.318783,-0.0021473414,424,1293.91,0.8958418369293213
0.004835903,1826.121976852417,0.049951173,5.0868692,870400,870400,463,819.3352879299999,5.372555,-0.004749312,425,1278.69,0.9073124453425407
0.001997302,1830.5441706180573,0.021484375,5.073709,872448,872448,513,802.5987738,24.663584,-0.0031754863,426,1261.18,0.7224562168121338
0.0021076899,1834.5318341255188,0.022021484,5.071324,874496,874496,477,811.7452338500001,3.9840362,-0.0030868321,427,1272.2,0.9644469060003757
0.0073638125,1838.821767091751,0.08359375,5.0824447,876544,876544,447,818.1287467399999,10.483068,-0.00614399,428,1281.53,0.9011089950799942
0.0035419632,1843.3948802947998,0.041064452,5.0790586,878592,878592,466,829.7876566599999,17.283178,-0.0039004548,429,1293.08,0.8684046715497971
0.0017655417,1847.789635181427,0.016015625,5.069501,880640,880640,494,833.0353505999998,14.602534,-0.0020007559,430,1296.44,0.7961401045322418
0.0025152324,1851.9344685077667,0.029345702,5.069353,882688,882688,484,831.0531906399998,25.239048,-0.003656193,431,1296.35,0.8394425064325333
0.0015342516,1856.1636295318604,0.014453125,5.0642633,884736,884736,471,828.13542402,3.4523964,-0.003955686,432,1291.12,0.9652721136808395
0.001661668,1860.5112812519073,0.01826172,5.054743,886784,886784,473,833.9322788899999,18.264967,-0.0019635374,433,1298.56,0.7850838452577591
0.004184462,1864.833164691925,0.043603517,5.05029,888832,888832,455,848.6635623999999,14.925578,-0.0058517926,434,1320.54,0.8152199536561966
0.0032525,1869.332819700241,0.038867187,5.0454216,890880,890880,482,860.55584811,14.26594,-0.0023820007,435,1336.18,0.8217724412679672
0.0030983246,1873.5748102664948,0.035351563,5.046241,892928,892928,480,870.54182472,9.374403,-0.0046257293,436,1351.09,0.8942174166440964
0.003964604,1877.8365602493286,0.046777345,5.063119,894976,894976,465,885.7178214300001,12.497438,-0.0047142855,437,1369.06,0.9062689542770386
0.005363679,1882.238386631012,0.06586914,5.08227,897024,897024,473,898.77814359,5.57083,-0.010206564,438,1384.65,0.9488569833338261
0.0021524013,1886.5628128051758,0.021533202,5.085648,899072,899072,497,899.8992312399998,6.327697,-0.002802662,439,1386.07,0.9415427260100842
0.0025255163,1890.6836249828339,0.028515626,5.081382,901120,901120,477,903.42704264,13.377733,-0.002070947,440,1387.6,0.8754533305764198
0.003235846,1894.9760847091675,0.032080077,5.075738,903168,903168,485,896.48696964,14.4238405,-0.005024232,441,1374.71,0.9065278545022011
0.004003058,1899.1972138881683,0.04091797,5.0771036,905216,905216,471,890.01290565,12.28933,-0.0034741028,442,1364.7,0.8874506950378418
0.0026731745,1903.5408070087433,0.031103516,5.079501,907264,907264,494,864.44012123,18.006023,-0.003725193,443,1323.92,0.8579148501157761
0.006303695,1907.680691242218,0.06586914,5.1044755,909312,909312,470,867.52564729,5.891498,-0.0053207017,444,1328.76,0.9020769223570824
0.0040363823,1912.0322709083557,0.049121093,5.118429,911360,911360,484,865.9619006500001,9.942962,-0.0069556115,445,1328.76,0.8883913680911064
0.003400134,1916.259013414383,0.037353516,5.116671,913408,913408,472,849.97304822,6.278536,-0.005738054,446,1305.39,0.9636203348636627
0.003807955,1920.5969588756561,0.04584961,5.115142,915456,915456,490,843.55117673,6.8453903,-0.004380457,447,1298.85,0.8771071285009384
0.0023198822,1924.7740411758423,0.02446289,5.1097517,917504,917504,488,852.0719369,8.337875,-0.005132393,448,1311.44,0.8782139271497726
0.0028994277,1928.9633927345276,0.034570314,5.1033325,919552,919552,472,852.7481637900001,12.16699,-0.0033963756,449,1311.44,0.827593594789505
0.003358194,1933.3025200366974,0.03725586,5.103547,921600,921600,505,853.4728947599999,13.5299425,-0.006927309,450,1311.44,0.8380617201328278
0.0010313264,1937.3560898303986,0.007470703,5.1019607,923648,923648,489,843.6151267,22.281422,-0.0035061643,451,1293.94,0.8423887193202972
0.002976003,1941.5394253730774,0.036376953,5.1025143,925696,925696,467,841.4934641499999,19.882935,-0.0033431984,452,1293.94,0.804790660738945
0.0020833455,1945.9195539951324,0.020751953,5.107428,927744,927744,498,850.63338269,17.220016,-0.0021657024,453,1307.95,0.789623349905014
0.0021759549,1950.0273509025574,0.022216797,5.108135,929792,929792,485,848.71620474,10.177191,-0.0017289484,454,1307.95,0.9183155298233032
0.004116158,1954.2447137832642,0.052783202,5.113768,931840,931840,468,855.8254752500001,10.58341,-0.0059386594,455,1319.58,0.87049899995327
0.0021343932,1958.6184256076813,0.02084961,5.1217165,933888,933888,454,832.53673629,17.154455,-0.0055341693,456,1292.06,0.8544460386037827
0.0039133346,1963.120459318161,0.044677734,5.1210995,935936,935936,457,833.4490509,12.522486,-0.003691228,457,1292.06,0.8869689330458641
0.0042396546,1967.5995042324066,0.048535157,5.111701,937984,937984,472,835.9498200999999,9.839055,-0.002618561,458,1299.79,0.8049400299787521
0.0030145098,1971.938535451889,0.031347655,5.1150846,940032,940032,494,847.43218851,8.352263,-0.00394326,459,1314.41,0.9139135181903839
0.0027685899,1976.0809988975525,0.027685547,5.1176834,942080,942080,489,852.2422124899998,12.944391,-0.005029711,460,1322.65,0.7223968505859375
0.002783067,1980.262615442276,0.027148437,5.119443,944128,944128,476,839.4560319099999,11.396047,-0.005484594,461,1308.45,0.885144367814064
0.004583009,1984.5583403110504,0.05078125,5.136007,946176,946176,475,825.8165731500002,16.322657,-0.008307317,462,1289.51,0.8449689000844955
0.00416929,1988.863517522812,0.051513672,5.144761,948224,948224,477,822.1793833200002,9.065208,-0.006682911,463,1285.29,0.9305636137723923
0.0032195332,1993.1525247097015,0.036816407,5.152526,950272,950272,479,803.4788841300001,17.142889,-0.0026500642,464,1259.05,0.8295698016881943
0.0037353926,1997.4273991584778,0.04272461,5.1742144,952320,952320,497,808.69185601,12.044703,-0.0072571225,465,1267.11,0.8607192486524582
0.0020379773,2001.5450494289398,0.021582032,5.1934204,954368,954368,477,815.9652691399999,17.448837,-0.0037336412,466,1277.35,0.8407489061355591
0.0027469315,2005.8303971290588,0.028466797,5.188173,956416,956416,479,814.9769162200002,10.27389,-0.0039876234,467,1277.4,0.9031506106257439
0.0021261645,2010.1061561107635,0.020947266,5.181857,958464,958464,481,815.0341994300001,17.294365,-0.0045924643,468,1277.4,0.7351466119289398
0.002535634,2014.3620080947876,0.027539063,5.186162,960512,960512,505,804.9279016099999,15.851341,-0.0027585584,469,1263.17,0.8007543385028839
0.0023160465,2018.4121344089508,0.02421875,5.1880655,962560,962560,475,805.2858654300002,17.349558,-0.0041984427,470,1265.43,0.8148443549871445
0.0032702554,2022.7159748077393,0.035595704,5.190874,964608,964608,490,805.1430412400001,10.017053,-0.0018262208,471,1265.43,0.783674567937851
0.0047844467,2026.8929417133331,0.05698242,5.2002172,966656,966656,471,807.3500269000001,13.632663,-0.004809581,472,1266.37,0.9016353636980057
0.0047566947,2031.2375268936157,0.055419922,5.222244,968704,968704,461,814.64348908,4.0267935,-0.0100979535,473,1275.48,0.9748273566365242
0.0031000252,2035.6798701286316,0.029736329,5.236074,970752,970752,465,817.4851408000001,6.178782,-0.0022700473,474,1274.41,0.9454712197184563
0.0032740026,2040.0831518173218,0.03203125,5.2390356,972800,972800,446,830.1156933100001,11.3366375,-0.003688569,475,1289.31,0.854819655418396
0.002340535,2044.6708540916443,0.02421875,5.234229,974848,974848,426,842.1009012300002,18.355389,-0.001750801,476,1307.22,0.8128570914268494
0.0027729152,2049.4755482673645,0.029541016,5.2375455,976896,976896,446,844.5564857200001,6.7772036,-0.0020619878,477,1305.58,0.9230602979660034
0.0027728316,2054.0653064250946,0.031884767,5.2500405,978944,978944,473,851.7855662100003,16.524563,-0.0034295958,478,1317.57,0.8052725940942764
0.0027361654,2058.3924379348755,0.031933594,5.265498,980992,980992,472,863.51069221,9.209356,-0.0021659867,479,1333.22,0.8753325343132019
0.0039506163,2062.7273285388947,0.045703124,5.273332,983040,983040,459,861.5879362300001,8.75803,-0.004026945,480,1333.22,0.7941306084394455
0.0030393035,2067.1864635944366,0.029736329,5.2781353,985088,985088,474,850.7869366399999,10.114559,-0.0038320764,481,1317.11,0.9343638047575951
0.0029641122,2071.5043132305145,0.035205077,5.2862206,987136,987136,459,850.7820310299999,9.762768,-0.0037286454,482,1317.11,0.7740255743265152
0.0045272303,2075.9663820266724,0.049951173,5.293494,989184,989184,485,862.63493693,9.443469,-0.0032604137,483,1336.0,0.8525037169456482
0.0031690847,2080.1815371513367,0.03701172,5.3004885,991232,991232,459,862.6003502799999,8.541194,-0.004502938,484,1336.07,0.8272100687026978
0.002717565,2084.6395795345306,0.028564453,5.3120265,993280,993280,480,860.4286927200001,15.298685,-0.0045179874,485,1338.04,0.8203525543212891
0.0037805613,2088.8991882801056,0.043115236,5.3177366,995328,995328,473,871.9379548900001,10.759469,-0.0033219066,486,1355.93,0.9241073653101921
0.0046960358,2093.2255737781525,0.035839844,5.319479,997376,997376,477,874.60172422,4.3489065,-0.006033921,487,1354.66,0.9503771103918552
0.0014902418,2097.51136136055,0.014257813,5.31815,999424,999424,471,874.3038380400001,9.48172,-0.0014700312,488,1354.66,0.8305955082178116
