total_timesteps,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed,explained_variance,clipfrac,fps,value_loss
395264,1.7979386,-0.0034645856,0.0017209623,193,395264,520.51800269,964.22,804.6054940223694,0.8484129905700684,0.014404297,502,11.931875
397312,1.8054383,-0.0046366146,0.0051649953,194,397312,510.8951303499999,945.07,808.6823754310608,0.863489955663681,0.06069336,482,8.0081215
399360,1.8134434,-0.0024325836,0.0028872262,195,399360,501.75245999000003,924.81,812.9232304096222,0.821911096572876,0.028271485,489,13.486692
401408,1.8163891,-0.0015165905,0.004543863,196,401408,488.37707432999997,897.31,817.1102287769318,0.7741449028253555,0.056396484,501,12.78522
403456,1.8164278,-0.0017331897,0.0035380158,197,403456,464.16059655000004,851.93,821.1934244632721,0.830759659409523,0.035791017,477,12.426469
405504,1.8042704,-0.002306348,0.003516928,198,405504,450.83399873,827.04,825.4828944206238,0.8322882503271103,0.037744142,503,13.502254
407552,1.8012342,-0.0021162913,0.002995621,199,407552,422.38883215000004,776.18,829.5548284053802,0.8707866966724396,0.03237305,491,8.740916
409600,1.8070399,-0.0014038206,0.005133045,200,409600,427.4762792199999,783.48,833.7195074558258,0.8684270828962326,0.059228517,486,8.370108
411648,1.8030498,-0.0004703071,0.0036152,201,411648,424.4377963999999,777.01,837.9280209541321,0.8608606308698654,0.04135742,487,10.796964
413696,1.7960765,-0.0019448418,0.002795464,202,413696,423.04523893000004,772.91,842.1275863647461,0.822450578212738,0.026611328,486,14.843592
415744,1.791085,0.00070693274,0.0039426526,203,415744,423.82943142999994,773.32,846.3368275165558,0.8876430541276932,0.04296875,466,9.017233
417792,1.7919897,-0.0025797752,0.004074295,204,417792,424.2628246999999,773.51,850.7274582386017,0.8950052633881569,0.04477539,488,8.236761
419840,1.7919362,-0.0024432794,0.0045171278,205,419840,427.95022359,778.42,854.9204649925232,0.8773500546813011,0.04975586,494,7.5499926
421888,1.7915329,-0.0022063036,0.009842467,206,421888,416.90848232999997,758.12,859.0592572689056,0.8267204761505127,0.09604492,497,13.400681
423936,1.7843072,0.0001796507,0.006475127,207,423936,420.5953169199999,763.18,863.1776025295258,0.7116769552230835,0.065820314,475,14.751602
425984,1.7684189,-0.0021731188,0.0031006518,208,425984,423.1764924099999,766.37,867.4875392913818,0.8794694468379021,0.035839844,477,7.851632
428032,1.7542883,-0.0008557726,0.003910045,209,428032,425.30982268,768.54,871.7794184684753,0.8139063566923141,0.034423828,492,11.740045
430080,1.7469933,-0.0025566444,0.0052802498,210,430080,430.57346411000003,775.86,875.9411218166351,0.8982890546321869,0.064013675,492,4.407659
432128,1.7459996,-0.0028932218,0.007451949,211,432128,441.39519103000015,789.78,880.1042923927307,0.7563567012548447,0.08105469,481,11.0029545
434176,1.7428684,-0.0003180308,0.006330141,212,434176,445.53142272000014,795.56,884.3547449111938,0.863632932305336,0.0690918,500,5.084005
436224,1.7326167,-0.001400574,0.0045532663,213,436224,453.28266166000003,805.51,888.4457461833954,0.7148437201976776,0.05317383,492,14.534749
438272,1.7312164,-0.0036318898,0.004585887,214,438272,449.50705600000003,796.38,892.6012630462646,0.7879134267568588,0.05,477,13.414206
440320,1.7341163,-0.001597225,0.0070439116,215,440320,459.88182966,811.09,896.8922624588013,0.6740491688251495,0.08344726,468,10.617205
442368,1.7456267,-0.0070914254,0.009026217,216,442368,467.88597988000004,821.84,901.2656073570251,0.5958247780799866,0.0953125,494,10.268754
444416,1.7519575,-0.00237328,0.002416953,217,444416,436.28859954,768.92,905.4082033634186,0.7536228448152542,0.021582032,494,18.87673
446464,1.7549804,-0.0026978417,0.0051901992,218,446464,423.18711749,745.83,909.548425912857,0.8394956290721893,0.04951172,500,9.430643
448512,1.7576643,-0.004715259,0.0066950805,219,448512,432.00584728,758.38,913.6377213001251,0.9252773299813271,0.08618164,490,3.3905864
450560,1.7489275,-0.0012228289,0.006580816,220,450560,440.97281496000005,770.73,917.8158721923828,0.6644910871982574,0.07602539,480,9.27877
452608,1.7435395,-0.0007970119,0.0045663733,221,452608,450.40312527000003,784.49,922.0795862674713,0.6924686431884766,0.05029297,460,10.158084
454656,1.734713,0.004588184,0.0065965042,222,454656,453.57923353999996,785.21,926.5228805541992,0.7651313245296478,0.0671875,487,14.52504
456704,1.7226942,-0.001146185,0.0045845294,223,456704,456.67885558999996,788.93,930.7224283218384,0.7287893891334534,0.05131836,518,8.066121
458752,1.719622,-0.004295774,0.008617302,224,458752,462.28644255,794.73,934.6740236282349,0.7616216689348221,0.101904295,495,13.598767
460800,1.7206026,0.0006924422,0.005066868,225,460800,470.40986637000003,805.78,938.8118705749512,0.6871367394924164,0.05698242,494,9.4182
462848,1.7315851,-0.0011257823,0.0054617254,226,462848,473.6866858799999,808.6,942.9544117450714,0.7931240946054459,0.06416015,489,8.449798
464896,1.7575123,-0.0017442368,0.0071559497,227,464896,478.92827798999997,814.9,947.1348040103912,0.7671986669301987,0.085791014,495,8.452925
466944,1.7681806,-0.0016355788,0.0036942759,228,466944,485.0889387099999,822.85,951.2672958374023,0.6978580355644226,0.041748047,496,8.650459
468992,1.7668428,-0.00092233845,0.00611998,229,468992,494.96779194999993,837.06,955.3922917842865,0.7219962477684021,0.06977539,490,8.907927
471040,1.7652012,-0.00024200678,0.0035932735,230,471040,504.31018013999994,850.07,959.5676712989807,0.7206950485706329,0.04160156,487,7.5111322
473088,1.7663519,-0.0033938535,0.0051705306,231,473088,509.19734766,855.85,963.771491765976,0.7732698321342468,0.061181642,476,8.045552
475136,1.777368,-0.0027047559,0.008555571,232,475136,518.09137614,867.97,968.0740814208984,0.6581017673015594,0.087402344,506,11.351617
477184,1.7907639,-0.0018124186,0.006806097,233,477184,528.40020407,881.89,972.1181511878967,0.6517300605773926,0.07856445,492,11.299842
479232,1.7874668,-0.0015093293,0.006034111,234,479232,538.76021076,896.9,976.2792110443115,0.7035833597183228,0.06953125,499,7.572657
481280,1.7813677,-0.0008921834,0.0042681317,235,481280,548.03401699,909.9,980.3783695697784,0.7283153235912323,0.048291016,483,9.995618
483328,1.7742131,-0.0008900653,0.0066909967,236,483328,556.1243117800001,920.8,984.6159579753876,0.6635451018810272,0.07333984,465,7.6396956
485376,1.7530241,-0.0010758755,0.0072075487,237,485376,565.36536927,935.8,989.0202889442444,0.5770224034786224,0.08452149,514,10.436412
487424,1.7374942,-0.0050304173,0.007041356,238,487424,573.57734126,950.94,993.0053265094757,0.7442944645881653,0.09033203,505,7.1037903
489472,1.7331002,-0.0076465793,0.0092712995,239,489472,587.2156226799999,970.95,997.0588390827179,0.6912901699542999,0.1050293,488,14.596624
491520,1.7355621,-0.002129235,0.004853919,240,491520,595.96063387,983.38,1001.2488703727722,0.7636996805667877,0.05698242,484,8.416202
493568,1.7326826,-0.0015529976,0.006175396,241,493568,606.96778912,998.57,1005.4807267189026,0.795688733458519,0.075488284,496,8.081715
495616,1.730655,0.00014504782,0.0048230393,242,495616,614.54634155,1009.27,1009.6047551631927,0.8492756932973862,0.054296874,486,6.0397673
497664,1.7252004,-0.0025342698,0.006290821,243,497664,625.45120047,1024.0,1013.8189644813538,0.806732565164566,0.0803711,484,8.668718
499712,1.7267326,-0.0025727535,0.0065760217,244,499712,636.56171571,1039.61,1018.0493249893188,0.7813116312026978,0.0815918,507,9.965475
501760,1.7327852,-0.0010960524,0.0047829608,245,501760,642.4472388500001,1049.55,1022.0871729850769,0.7427392899990082,0.05629883,483,13.910332
503808,1.7319486,-0.0018891646,0.0037621018,246,503808,652.9716679300001,1064.45,1026.323076248169,0.7643478363752365,0.042041015,492,9.551863
505856,1.7346909,-0.0005246814,0.0070782504,247,505856,663.84239669,1080.06,1030.4835302829742,0.7332611680030823,0.08100586,484,10.116149
507904,1.7539942,-0.0047224252,0.00794612,248,507904,668.58689389,1084.94,1034.7077310085297,0.7473090291023254,0.08432617,504,21.44444
509952,1.7732023,-0.0057752663,0.0062219286,249,509952,678.40744165,1099.76,1038.7710227966309,0.7784378975629807,0.07729492,499,7.8999395
512000,1.7745521,-0.0021981823,0.0052474593,250,512000,689.1451270800001,1114.65,1042.8751583099365,0.7734639346599579,0.058398437,469,10.938891
514048,1.7724062,-0.0038554445,0.0058333967,251,514048,700.6857994499999,1130.97,1047.238416671753,0.7682295143604279,0.077539064,506,9.541437
516096,1.7733908,-0.0040174755,0.006073191,252,516096,710.56965089,1146.06,1051.2813205718994,0.7365690469741821,0.07358398,484,8.345147
518144,1.7749996,-0.0050379233,0.008454169,253,518144,720.73307661,1160.78,1055.5102484226227,0.7383479475975037,0.102832034,499,9.235092
520192,1.7646927,-0.0025807589,0.0077851713,254,520192,732.45873643,1177.41,1059.6101651191711,0.7994652539491653,0.095898435,504,9.049955
522240,1.7668165,-0.0047022486,0.006943798,255,522240,744.1669273599999,1192.25,1063.6739106178284,0.7511946111917496,0.06508789,502,12.370754
524288,1.773247,0.00045578778,0.00422215,256,524288,753.8616841300001,1206.6,1067.7496819496155,0.5859489738941193,0.04609375,496,12.387381
526336,1.7653567,-0.0013248741,0.004474563,257,526336,763.0758683600001,1219.24,1071.8755972385406,0.8867287188768387,0.050585937,510,5.142944
528384,1.749284,-0.0028786846,0.0077927234,258,528384,773.5836581500001,1233.66,1075.884675502777,0.7250286042690277,0.08618164,510,9.698009
530432,1.7518263,-0.0032234185,0.01055141,259,530432,784.8524782500001,1250.27,1079.900651216507,0.6874852776527405,0.13457032,491,11.510951
532480,1.7606771,-0.0059121046,0.0082004275,260,532480,795.6407244200001,1264.79,1084.069797039032,0.6054674685001373,0.095898435,498,19.190966
534528,1.7435048,-0.0018694162,0.0065028793,261,534528,808.09765642,1281.31,1088.177503824234,0.7920767515897751,0.066503905,494,8.313678
536576,1.7243038,-0.00030294375,0.0049227723,262,536576,819.7403913500001,1297.24,1092.3228876590729,0.7093705832958221,0.055859376,496,8.841289
538624,1.7267708,-0.0046009505,0.007982976,263,538624,830.5498087299999,1311.98,1096.4459943771362,0.7190101444721222,0.09648438,518,16.590586
540672,1.730273,-0.0020158226,0.0034106616,264,540672,832.5070194499998,1314.74,1100.397072315216,0.8117841929197311,0.037597656,490,6.4826064
542720,1.733963,-0.0031005149,0.0060302042,265,542720,835.7763528799999,1319.23,1104.5742027759552,0.835119366645813,0.068164065,499,6.5568643
544768,1.7392416,-0.0013461199,0.0056005316,266,544768,845.5379599599997,1332.98,1108.671906709671,0.6989453732967377,0.057128906,490,10.196384
546816,1.739431,-0.007211946,0.007707575,267,546816,854.8346166099999,1345.55,1112.847767829895,0.7820266038179398,0.09790039,475,8.881525
548864,1.744293,0.0010604402,0.0047426745,268,548864,867.0239547099997,1362.1,1117.1549291610718,0.6920529305934906,0.055126954,504,11.702306
550912,1.744056,-0.0015225082,0.0051096445,269,550912,877.9177154699998,1376.68,1121.2169783115387,0.7317170798778534,0.06098633,507,8.688648
552960,1.7481918,-0.0007161999,0.0055542043,270,552960,887.5474695099999,1390.64,1125.2556672096252,0.7048220634460449,0.06542969,506,10.267094
555008,1.7649488,-0.0037556267,0.005826689,271,555008,897.79173163,1403.73,1129.3018505573273,0.7240504622459412,0.07114258,492,9.262572
557056,1.784982,-0.0034070972,0.010369272,272,557056,911.38092708,1421.37,1133.4643580913544,0.6512250602245331,0.057861328,482,22.932709
559104,1.8026797,-0.0035086083,0.004555746,273,559104,916.91560901,1428.07,1137.7116482257843,0.6232308745384216,0.052490234,477,25.782742
561152,1.8160877,0.00018736835,0.0055681067,274,561152,926.6817292300001,1441.29,1142.0050539970398,0.7493067383766174,0.06777344,493,8.5355015
563200,1.8203766,-0.0019517174,0.006904,275,563200,936.7870697499998,1454.76,1146.1589658260345,0.7583518475294113,0.08735351,493,8.551836
565248,1.8418099,-0.004076342,0.006485252,276,565248,927.7969521900002,1439.79,1150.3089618682861,0.6772874593734741,0.07734375,476,20.847105
567296,1.863205,0.0034949123,0.0058159167,277,567296,909.3696224700001,1407.42,1154.6105613708496,0.6754458844661713,0.054248046,512,47.6993
569344,1.8706112,-0.0037277944,0.0048799803,278,569344,894.8834010200001,1386.11,1158.604262828827,0.7543316185474396,0.05356445,486,14.896337
571392,1.8713236,-0.002552804,0.0065697334,279,571392,894.63315534,1386.11,1162.8162932395935,0.7115960121154785,0.08408203,489,9.811438
573440,1.8593817,0.00013792176,0.0052836183,280,573440,898.5862268799999,1391.21,1167.0016632080078,0.696832686662674,0.060791016,491,10.063822
575488,1.8563249,-0.0036335867,0.0038369764,281,575488,898.8699478800002,1389.71,1171.1686928272247,0.7156806588172913,0.042773437,488,18.506968
577536,1.8552574,-0.0029335315,0.010216341,282,577536,894.1186757099999,1383.15,1175.3621852397919,0.7768199443817139,0.048779298,492,18.1655
579584,1.8516489,-0.0022544207,0.005475253,283,579584,873.5838777700001,1350.16,1179.5194902420044,0.7373019754886627,0.059472658,469,18.98935
581632,1.857083,-0.004055974,0.0056644855,284,581632,867.3105533399998,1339.47,1183.8836443424225,0.7012746334075928,0.06269531,500,43.08056
583680,1.8659286,-0.0020588827,0.009261928,285,583680,866.93983061,1339.47,1187.9771597385406,0.538031280040741,0.10883789,506,13.131674
585728,1.8768632,-0.0033245112,0.0048619406,286,585728,856.0263629599998,1323.45,1192.0203890800476,0.880488745868206,0.055371094,498,5.9049277
587776,1.8706907,-0.0024365438,0.007426318,287,587776,856.1611641999999,1323.45,1196.12890458107,0.7792321443557739,0.0871582,490,8.784629
589824,1.8644733,-0.006361045,0.006620352,288,589824,862.23114522,1332.27,1200.3052117824554,0.7411985397338867,0.071826175,497,21.477598
591872,1.8647182,-0.0004927238,0.0040888204,289,591872,864.61351186,1335.5,1204.4197540283203,0.7701752185821533,0.043017577,487,15.063281
593920,1.867515,-0.005153283,0.009044699,290,593920,851.1177616900001,1315.5,1208.6178448200226,0.771561324596405,0.10043945,503,12.919835
595968,1.8933357,-0.0035655096,0.0077825664,291,595968,850.91627423,1315.5,1212.6846284866333,0.6047200560569763,0.096142575,479,10.814245
598016,1.9075718,-0.0022911676,0.007463106,292,598016,838.4050338600001,1295.47,1216.9601497650146,0.7660798132419586,0.08730469,483,13.180704
600064,1.9101957,-0.0020736814,0.0063730255,293,600064,812.5363066400001,1255.62,1221.1954364776611,0.8120686560869217,0.06826172,476,15.151632
602112,1.9106188,-0.00146156,0.0036380563,294,602112,753.3067801799999,1159.35,1225.4942831993103,0.7744630128145218,0.038330078,506,32.722675
604160,1.9191923,-0.0041793785,0.008551776,295,604160,748.0012498699999,1150.46,1229.5369441509247,0.6943010091781616,0.09423828,513,14.597524
606208,1.9454359,-0.0051663807,0.008025103,296,606208,685.5358365500001,1058.49,1233.5224347114563,0.8400063812732697,0.07094727,499,20.495668
608256,1.9672773,-0.0047393735,0.005051614,297,608256,676.41059245,1041.49,1237.6266520023346,0.7964238971471786,0.061083984,482,18.554218
610304,1.9776652,-0.0021211572,0.004465432,298,610304,627.91790512,968.93,1241.8755404949188,0.7168424725532532,0.04873047,494,38.54592
612352,1.9878111,-0.005657998,0.005351284,299,612352,603.45519613,932.0,1246.0186762809753,0.9088405147194862,0.060546875,500,7.3190017
614400,1.9979916,-0.0014661674,0.002687221,300,614400,573.3479513,888.14,1250.1100182533264,0.7991625219583511,0.02631836,493,23.78294
616448,2.004022,-0.0022587297,0.0036245629,301,616448,573.4048853899999,888.12,1254.2645416259766,0.9362132549285889,0.041552734,495,3.1924007
618496,2.0095632,0.00092610624,0.004576126,302,618496,560.42577467,868.18,1258.400855064392,0.8012665212154388,0.049853515,473,12.23576
620544,2.0119314,-0.0052429247,0.005640003,303,620544,519.0594295299999,808.75,1262.7244002819061,0.8862511590123177,0.070410155,480,12.0919
622592,2.005546,-0.0018354363,0.0061751795,304,622592,530.6790813,825.4,1266.9860503673553,0.6828111708164215,0.06723633,488,13.581655
624640,1.9903076,-0.0065034134,0.0065435036,305,624640,509.62918648,794.18,1271.1796424388885,0.7112146615982056,0.07724609,487,25.425241
626688,1.9909939,-0.0027596368,0.0029955404,306,626688,466.29707202,731.85,1275.3786845207214,0.9119154885411263,0.030810546,490,10.053925
628736,1.9917943,-0.0019784148,0.0045934077,307,628736,461.14923285,724.34,1279.5563883781433,0.8764338046312332,0.052783202,479,6.8007555
630784,1.9915622,0.00083394104,0.006509735,308,630784,470.03777768,737.49,1283.8317332267761,0.7616779953241348,0.080517575,483,16.140497
632832,1.9946026,-0.0032858774,0.0041717864,309,632832,470.60027323,737.49,1288.0688989162445,0.7687702625989914,0.04873047,490,10.634519
634880,1.9953449,-0.0011910968,0.0041999347,310,634880,456.56134484999995,717.47,1292.2457420825958,0.7745112031698227,0.045410156,486,24.549469
636928,2.0058682,-0.0044078724,0.007012529,311,636928,466.6909938499999,731.7,1296.452434539795,0.7425772249698639,0.0758789,497,11.891445
638976,2.0064104,-0.0047603464,0.0060446085,312,638976,454.07196214,712.5,1300.5694637298584,0.8898318335413933,0.0753418,480,10.487574
641024,2.006742,-0.00588856,0.0092870565,313,641024,468.2144916199999,732.49,1304.8366231918335,0.7709743231534958,0.11044922,496,8.647703
643072,2.0144703,-0.0022157328,0.004518103,314,643072,481.0735335599999,751.5,1308.9608385562897,0.9339957609772682,0.054003906,487,3.4760475
645120,2.014784,-0.0028469781,0.00577465,315,645120,495.13423493999994,771.29,1313.1594977378845,0.7452881038188934,0.06914063,489,17.362078
647168,2.0205183,-0.0070879594,0.008153912,316,647168,508.1676755599999,791.33,1317.3442492485046,0.6014582514762878,0.097753905,484,10.38735
649216,2.0207536,-0.0014526475,0.00329567,317,649216,522.2377005,814.1,1321.569711446762,0.7784832417964935,0.036474608,495,18.714851
651264,2.0268886,-0.0032153544,0.006180075,318,651264,532.94028478,831.14,1325.7064549922943,0.6525937914848328,0.07744141,485,9.938555
653312,2.0321064,-0.005797179,0.006041632,319,653312,531.48570855,831.14,1329.9260439872742,0.6089110970497131,0.07392578,493,8.804046
655360,2.0161297,-0.0028077178,0.006491887,320,655360,518.9922377799999,812.97,1334.0736229419708,0.9178020656108856,0.074316405,480,4.7632914
657408,2.0046017,-0.0030124546,0.0044492553,321,657408,517.3642167099999,811.02,1338.3329470157623,0.7360413372516632,0.051708985,503,20.67678
659456,2.013607,-0.0030448842,0.0072565028,322,659456,531.08432171,831.01,1342.4019675254822,0.6602508723735809,0.08525391,499,11.6140995
661504,2.0135126,-0.0045974446,0.0040896893,323,661504,522.64475723,820.24,1346.504371881485,0.8566924780607224,0.04375,487,5.720477
663552,2.0178123,-0.001049838,0.0052292575,324,663552,536.33708043,840.26,1350.7095959186554,0.6998514831066132,0.060839843,494,9.644688
665600,2.0270605,-9.3378374e-05,0.0057187015,325,665600,549.8995273500001,860.3,1354.8532297611237,0.6922999620437622,0.06381836,475,13.316496
667648,2.0264332,-0.0005220395,0.0060870997,326,667648,550.7049792600001,860.3,1359.158759355545,0.720146656036377,0.07197265,491,10.470278
669696,2.0271456,-0.0027801709,0.004980294,327,669696,564.42086937,880.01,1363.3299384117126,0.7753725349903107,0.062158205,502,20.391075
671744,2.0405529,-0.00132189,0.004666156,328,671744,580.4565011899999,903.06,1367.4083380699158,0.8649219572544098,0.057373047,513,11.352793
673792,2.0532968,-0.0043825684,0.006413167,329,673792,593.6088936699999,923.04,1371.394021987915,0.6267384588718414,0.07314453,492,12.402743
675840,2.0570872,-0.005288616,0.0050585005,330,675840,594.56680465,923.77,1375.5553197860718,0.7262425720691681,0.055029295,498,15.322161
677888,2.0456662,-0.0011457477,0.0057272655,331,677888,581.43756895,904.66,1379.6677520275116,0.8148090541362762,0.06455078,477,11.835991
679936,2.037259,-0.003770079,0.009895916,332,679936,581.3680864300001,904.66,1383.954517841339,0.6287062466144562,0.12358399,485,10.267362
681984,2.0450652,-0.0018842632,0.005720759,333,681984,581.45450334,905.5,1388.1726355552673,0.7018694877624512,0.07138672,486,23.723127
684032,2.0576491,-0.0005728912,0.006722059,334,684032,593.3297778799999,922.21,1392.3862707614899,0.6815404295921326,0.074365236,481,8.95296
686080,2.0515265,-0.00069694675,0.0075958744,335,686080,593.8977688,922.21,1396.6432507038116,0.7559977471828461,0.0902832,504,8.998733
688128,2.04553,-0.0022542677,0.0073918896,336,688128,607.8769114499999,942.21,1400.6998646259308,0.7314243614673615,0.09428711,497,9.294668
690176,2.0496058,-0.00028211722,0.006660397,337,690176,608.59484786,942.21,1404.8208997249603,0.6757166683673859,0.08491211,494,12.03386
692224,2.0506964,-0.0029184902,0.004032283,338,692224,609.25772344,942.21,1408.962997674942,0.7112882435321808,0.041308593,508,10.174142
694272,2.0461206,-0.00062689825,0.0043576704,339,694272,623.52417499,962.24,1412.9877772331238,0.6657433807849884,0.05180664,483,11.465364
696320,2.0491793,-0.0024278287,0.005543451,340,696320,626.96494584,968.24,1417.2201745510101,0.741560310125351,0.063769534,492,22.62702
698368,2.060309,-0.001559245,0.0038945875,341,698368,614.9344443399999,952.35,1421.3782887458801,0.9533006139099598,0.04194336,496,2.155598
700416,2.0654702,-0.0020730312,0.005508745,342,700416,634.2979816399999,980.74,1425.5036878585815,0.7613736093044281,0.061279297,491,15.111876
702464,2.0627813,0.0004752917,0.002595377,343,702464,648.25752288,1000.65,1429.6691102981567,0.6941545903682709,0.022265624,474,12.663981
704512,2.0662897,-0.0018425813,0.0037255157,344,704512,650.15422352,1002.78,1433.9814989566803,0.6350885331630707,0.03691406,491,33.82325
706560,2.0771208,-0.0012773224,0.004107776,345,706560,662.45675785,1018.91,1438.1502258777618,0.7532372623682022,0.04501953,489,9.251918
708608,2.0839417,-0.0070162294,0.008427374,346,708608,676.7238395799999,1038.91,1442.3359863758087,0.6687090396881104,0.087207034,494,10.914798
710656,2.0814066,-0.00749231,0.0063686855,347,710656,685.8938159699999,1053.46,1446.479241847992,0.8358477354049683,0.068115234,498,14.743105
712704,2.102098,-0.0043300744,0.008799019,348,712704,679.60325111,1044.27,1450.5858075618744,0.9562225416302681,0.08457031,479,2.2145321
714752,2.1267784,-0.0022912265,0.003023866,349,714752,691.51690581,1062.1,1454.8577406406403,0.7243411540985107,0.034472656,479,13.828239
716800,2.1339908,-0.00694715,0.006356253,350,716800,692.5965395600001,1064.13,1459.1304032802582,0.7058991491794586,0.070458986,489,18.344118
718848,2.129813,-0.0016152018,0.0045593763,351,718848,705.2936531600001,1081.21,1463.3143441677094,0.6797129213809967,0.05126953,481,9.669191
720896,2.1294234,-0.002664379,0.008452861,352,720896,717.37468308,1098.35,1467.5674352645874,0.6422591507434845,0.09648438,482,10.379135
722944,2.1381586,-0.004318689,0.0056468556,353,722944,730.8612798700001,1118.44,1471.8116178512573,0.688953697681427,0.06914063,489,9.8734
724992,2.1407247,-0.0038662765,0.008582609,354,724992,742.4847974200001,1134.3,1475.9987270832062,0.7009322047233582,0.09067383,484,15.265775
727040,2.1408677,-0.0042742887,0.005946268,355,727040,756.22506337,1154.26,1480.2244634628296,0.6694130897521973,0.06914063,492,9.734896
729088,2.1540987,-0.002193876,0.0041076588,356,729088,756.06898831,1153.49,1484.384491443634,0.6057486534118652,0.051123045,487,21.30529
731136,2.1754408,-0.0028414633,0.0040502427,357,731136,769.77180855,1173.35,1488.5819518566132,0.784300297498703,0.048339844,496,14.039528
733184,2.1818218,-0.0039956816,0.0064494223,358,733184,776.0790976100001,1182.51,1492.711373090744,0.6528638303279877,0.081689455,488,10.773901
735232,2.1940224,-0.0032145302,0.0064076753,359,735232,763.71673984,1166.15,1496.9049849510193,0.713891476392746,0.07817383,480,15.809634
737280,2.1993272,-0.004444391,0.004869047,360,737280,778.0289339299999,1186.09,1501.1678628921509,0.7480364143848419,0.056347657,489,8.996256
739328,2.1827312,-0.0020926704,0.004604427,361,739328,791.81185769,1206.03,1505.349948644638,0.6526200771331787,0.044287108,489,10.412585
741376,2.1685567,-0.001689015,0.0051527857,362,741376,805.5589666299999,1225.99,1509.532225370407,0.6907100081443787,0.059521485,468,9.528896
743424,2.163756,-0.0039488818,0.007048144,363,743424,817.7265225100001,1242.52,1513.9018805027008,0.7413704991340637,0.08984375,498,9.033668
745472,2.161057,-0.002645739,0.0048905304,364,745472,831.8304823,1262.49,1518.0115966796875,0.7128782570362091,0.05366211,476,11.021288
747520,2.153277,-0.0013763488,0.0057876334,365,747520,832.30830248,1262.49,1522.3066873550415,0.6989668905735016,0.06293945,491,9.077004
749568,2.157232,-0.00094421423,0.0055629862,366,749568,831.5928226400001,1262.49,1526.4728055000305,0.6494010090827942,0.06455078,467,9.792642
751616,2.1727908,-0.002123252,0.006481877,367,751616,841.1353922600002,1276.34,1530.858255147934,0.5747969448566437,0.074365236,469,9.380196
753664,2.1811776,-0.0029725502,0.0073155486,368,753664,854.1926713500002,1296.28,1535.2176861763,0.5415003001689911,0.09003906,475,10.387735
755712,2.1838377,-0.0013620082,0.0049140984,369,755712,859.07502863,1302.16,1539.5273160934448,0.8603736460208893,0.053759765,503,5.7996206
757760,2.1870625,-0.0008374054,0.0032606542,370,757760,861.0867483900001,1304.41,1543.5978598594666,0.48009902238845825,0.035888672,481,11.42085
759808,2.2028894,-0.0037300438,0.0063216225,371,759808,876.5346274100001,1328.16,1547.8527064323425,0.6415359377861023,0.073876955,490,24.14069
761856,2.2252932,-0.0049494063,0.0033972461,372,761856,869.31628113,1318.42,1552.0283811092377,0.802017092704773,0.03730469,488,17.049503
763904,2.2426562,-0.002537097,0.0040018274,373,763904,868.7559705700002,1318.42,1556.2232983112335,0.6993836760520935,0.045996092,482,9.151009
765952,2.2387643,-0.0015877029,0.004342477,374,765952,869.41372311,1318.42,1560.4707562923431,0.6642497777938843,0.050341796,512,11.688373
768000,2.2292302,-0.0039635682,0.004722064,375,768000,881.5646117900001,1335.32,1564.4659204483032,0.7081200182437897,0.055908203,497,9.462956
770048,2.2197146,-0.003601294,0.009455402,376,770048,894.77087307,1355.38,1568.583706855774,0.6032918989658356,0.112695314,498,8.701871
772096,2.2155938,-0.007236436,0.0053288685,377,772096,904.5540308600002,1368.34,1572.6935274600983,0.8265350311994553,0.057373047,503,7.834339
774144,2.2092595,-0.0058855987,0.004160444,378,774144,906.23482803,1370.49,1576.7633595466614,0.6868451833724976,0.048193358,508,20.487295
776192,2.2148037,-0.001487571,0.0048885336,379,776192,904.11595891,1367.29,1580.7948229312897,0.7974243462085724,0.053027343,487,13.367312
778240,2.2327209,-0.005251298,0.005559324,380,778240,901.65512337,1363.74,1584.9999039173126,0.9415300600230694,0.06601562,503,2.5671713
780288,2.2585316,-0.0056769038,0.0055475566,381,780288,893.93154453,1352.11,1589.0654113292694,0.7807033509016037,0.061083984,484,13.156893
782336,2.271978,-0.0012707411,0.0031896066,382,782336,882.0549283099999,1333.08,1593.2890515327454,0.7453641593456268,0.032666016,493,20.23663
784384,2.2684064,-0.0032286365,0.0052345158,383,784384,889.5896281999999,1343.37,1597.437697172165,0.8175045698881149,0.06044922,497,13.4952135
786432,2.2801828,-0.002761091,0.0035514638,384,786432,881.01726137,1326.25,1601.556277513504,0.7681471705436707,0.039453126,488,13.363863
788480,2.2892246,-0.0029550497,0.0029996447,385,788480,879.21441938,1324.16,1605.7463591098785,0.8356700390577316,0.030761719,512,15.120333
790528,2.3061461,-0.0012674956,0.0025647772,386,790528,870.1781437999999,1310.32,1609.7396063804626,0.7171161472797394,0.027636718,501,20.608751
792576,2.312859,-0.0022014244,0.008181604,387,792576,877.8935247800001,1321.09,1613.823757648468,0.6159955263137817,0.092285156,474,9.725897
794624,2.3094325,-0.00083978864,0.002759606,388,794624,858.2694020900002,1293.6,1618.1421093940735,0.7868866920471191,0.027441407,502,12.4506035
796672,2.3162313,-0.0011532849,0.004496203,389,796672,845.9630107300001,1276.85,1622.221230506897,0.805888369679451,0.051611327,491,12.136098
