serial_timesteps,policy_entropy,fps,total_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,value_loss,clipfrac,n_updates,ep_len_mean,ep_reward_mean
794624,4.591826,479,794624,1672.9092304706573,0.7656092494726181,0.0054631406,-0.006271018,14.935491,0.070654295,388,1414.57,897.9744896899999
796672,4.5969996,464,796672,1677.1826050281525,0.8157127946615219,0.0058838036,-0.0040642438,8.650851,0.07514648,389,1414.57,898.88905602
798720,4.5987425,504,798720,1681.5882587432861,0.8410061448812485,0.0020666874,-0.0017381292,11.467178,0.019970704,390,1432.36,911.59036032
800768,4.5940256,506,800768,1685.6479835510254,0.7920171469449997,0.0023011297,-0.0019202258,15.525693,0.023535157,391,1385.34,879.9097492000001
802816,4.5917993,495,802816,1689.6908586025238,0.864682748913765,0.0038591702,-0.0030784342,14.562647,0.041552734,392,1391.8,885.1665235699999
804864,4.5905905,465,804864,1693.8264780044556,0.7662278413772583,0.0028306483,-0.0041835727,10.805484,0.031884767,393,1407.64,895.9602382
806912,4.588026,494,806912,1698.2245545387268,0.8305889964103699,0.0033843494,-0.005065638,9.084244,0.037060548,394,1425.59,908.5298537699999
808960,4.588104,497,808960,1702.3662691116333,0.8534316122531891,0.0019419498,-0.0016707852,11.372844,0.014941406,395,1419.85,904.3633500799999
811008,4.5858355,489,811008,1706.4848551750183,0.8110262006521225,0.002557363,-0.002613142,15.633352,0.028955078,396,1403.35,891.98442809
813056,4.5928407,496,813056,1710.6655802726746,0.8432104885578156,0.004176619,-0.004151012,9.279573,0.048535157,397,1403.35,893.0270600399999
815104,4.5953035,496,815104,1714.7881751060486,0.8692709058523178,0.0031771038,-0.004266775,14.557196,0.038330078,398,1403.35,893.50925415
817152,4.5999236,506,817152,1718.9108984470367,0.9167758971452713,0.0033113174,-0.0032607154,5.2951193,0.03461914,399,1408.45,896.45956145
819200,4.6028333,480,819200,1722.9547090530396,0.8369263857603073,0.0032549673,-0.0017557733,14.748671,0.03984375,400,1418.51,903.7250538599999
821248,4.5998416,478,821248,1727.2209451198578,0.8480549454689026,0.0032177914,-0.0026627493,11.105135,0.033496093,401,1433.45,914.8198529699998
823296,4.6013846,489,823296,1731.5018770694733,0.8688861280679703,0.0052453196,-0.0048235203,8.5007,0.06743164,402,1449.06,926.7818672999998
825344,4.598115,462,825344,1735.6849694252014,0.9118601977825165,0.0026672012,-0.004680823,6.6035757,0.028320312,403,1448.93,927.6339416099999
827392,4.5979853,498,827392,1740.1153962612152,0.7896244525909424,0.0034825008,-0.0031130337,16.133816,0.038232423,404,1441.14,921.1984160999999
829440,4.5979767,474,829440,1744.2228150367737,0.8277181535959244,0.0031171204,-0.0037058883,11.093404,0.030078124,405,1459.06,933.99373077
831488,4.5967116,490,831488,1748.5439426898956,0.876437321305275,0.0029159102,-0.0031460493,12.942408,0.024560547,406,1435.91,918.4268410699999
833536,4.587204,472,833536,1752.718908071518,0.8310924619436264,0.003824662,-0.0055933227,10.360653,0.04121094,407,1444.32,925.14352111
835584,4.572345,462,835584,1757.053857088089,0.7831491231918335,0.006452594,-0.0033491682,11.764727,0.06669922,408,1459.49,935.30452726
837632,4.5798407,486,837632,1761.4863502979279,0.8526993989944458,0.0035716011,-0.005290388,18.509926,0.043359376,409,1394.78,886.83171942
839680,4.59389,472,839680,1765.6961929798126,0.8736772239208221,0.0026927183,-0.001979138,10.4417515,0.025976563,410,1394.78,886.5006886100001
841728,4.593086,490,841728,1770.0298054218292,0.8666470497846603,0.0020902655,-0.0021710587,9.778229,0.021630859,411,1394.78,885.93118201
843776,4.590151,485,843776,1774.207961320877,0.8591744750738144,0.002026738,-0.00441901,8.713931,0.020214844,412,1399.93,889.4295018199998
845824,4.590037,510,845824,1778.4307117462158,0.7915728390216827,0.0024929265,-0.0043894434,14.341092,0.026220703,413,1399.93,888.20909689
847872,4.5852523,492,847872,1782.4401051998138,0.8478697240352631,0.0018391998,-0.002123693,10.503337,0.015429688,414,1411.63,897.43729181
849920,4.588123,501,849920,1786.5977742671967,0.8269125521183014,0.00191469,-0.00039922362,11.000804,0.019921875,415,1427.58,908.71761801
851968,4.592553,485,851968,1790.6788725852966,0.8410375267267227,0.0030089177,-0.0029596048,11.863503,0.034472656,416,1427.58,908.9171530099999
854016,4.595866,467,854016,1794.8970549106598,0.8556271493434906,0.0033659555,-0.0041080895,14.45237,0.038867187,417,1424.3,906.64562783
856064,4.6126122,465,856064,1799.2818064689636,0.8412241041660309,0.005356127,-0.008711344,13.879877,0.06508789,418,1420.8,902.5600901699999
858112,4.623697,465,858112,1803.6828033924103,0.7817499786615372,0.0058222753,-0.00096648745,9.74596,0.0597168,419,1420.93,902.0583269299999
860160,4.6262345,466,860160,1808.0822596549988,0.8664703220129013,0.0026416164,-0.0019969745,9.354352,0.025927734,420,1420.93,902.30576169
862208,4.6144285,432,862208,1812.4755880832672,0.8534196764230728,0.0033809028,-0.001987657,11.363024,0.03305664,421,1422.26,903.9263721
864256,4.6127872,472,864256,1817.2115812301636,0.8630631566047668,0.0022177778,-0.0031836524,10.041262,0.02216797,422,1422.26,903.92728126
866304,4.6204815,490,866304,1821.5432291030884,0.851776123046875,0.0036928535,-0.0030636622,9.600665,0.035253905,423,1422.26,903.8357876399999
868352,4.619685,493,868352,1825.7201340198517,0.8107420206069946,0.0020465371,-0.002063585,11.22203,0.021240234,424,1422.26,903.82759701
870400,4.621907,467,870400,1829.873898267746,0.8307374864816666,0.0029923029,-0.00023001125,14.157847,0.033984374,425,1422.26,904.30493552
872448,4.6385374,483,872448,1834.2572243213654,0.7057423293590546,0.00499376,-0.001357171,11.790871,0.05546875,426,1422.26,902.5814448699999
874496,4.659993,452,874496,1838.490761756897,0.781742051243782,0.004336353,-0.0035943955,9.850866,0.051123045,427,1422.26,901.4771436300001
876544,4.6612353,475,876544,1843.015142917633,0.8042106330394745,0.004311192,-0.008117345,17.283398,0.0484375,428,1420.34,899.41913619
878592,4.650468,474,878592,1847.3216156959534,0.836930975317955,0.0037147566,-0.002403386,9.60314,0.04008789,429,1420.34,898.0868015299999
880640,4.646579,481,880640,1851.635056257248,0.8400092720985413,0.0028844525,-0.0038264468,9.680076,0.031884767,430,1420.34,897.4556726100001
882688,4.6509275,499,882688,1855.8912496566772,0.86930051445961,0.0021307743,-0.0029596598,9.796425,0.022021484,431,1420.34,897.2866792000002
884736,4.6568427,473,884736,1859.988224029541,0.8286459892988205,0.001701281,-0.001119866,12.365037,0.015283203,432,1433.29,907.3453559699999
886784,4.6668854,496,886784,1864.3105285167694,0.7934589087963104,0.0050064996,-0.0025285478,11.370226,0.059423827,433,1433.29,907.73836304
888832,4.6793785,483,888832,1868.4400753974915,0.8170013576745987,0.0028226874,-0.0030051104,13.251074,0.03330078,434,1446.74,918.0007020599999
890880,4.688484,486,890880,1872.6785206794739,0.8991367518901825,0.0025394063,-0.0019970774,11.031402,0.028808594,435,1437.06,911.0767634299998
892928,4.6954346,493,892928,1876.8862149715424,0.7667646259069443,0.0026826353,-0.001751376,12.731466,0.0296875,436,1438.05,911.29977941
894976,4.701294,460,894976,1881.0329849720001,0.9318006411194801,0.0030370473,-0.004325523,5.719899,0.03491211,437,1422.31,900.0464119299999
897024,4.6813717,489,897024,1885.4779980182648,0.8527606129646301,0.0026569786,-0.0038875628,10.420298,0.026123047,438,1422.31,900.8837586699999
899072,4.6734705,476,899072,1889.6633772850037,0.8878735154867172,0.0035563055,-0.0023379612,13.317381,0.041552734,439,1419.82,900.9248423099999
901120,4.674432,485,901120,1893.9584412574768,0.8483965545892715,0.0030551797,-0.005041157,11.645695,0.031640626,440,1419.82,902.9792781399999
903168,4.670201,479,903168,1898.1749200820923,0.8652502745389938,0.0045588478,-0.0020114023,9.665251,0.046142578,441,1437.47,914.7587238399999
905216,4.6747665,463,905216,1902.4499530792236,0.7720249444246292,0.006840182,-0.0026506062,10.706853,0.075732425,442,1437.47,916.1951752799998
907264,4.686387,460,907264,1906.8642539978027,0.7525986284017563,0.003902026,-0.000603507,11.060768,0.04121094,443,1451.34,925.2051561899998
909312,4.699356,467,909312,1911.315485239029,0.754143625497818,0.007911496,-0.004846375,10.454504,0.076416016,444,1451.34,924.0526707499998
911360,4.7102604,481,911360,1915.7002565860748,0.8226384669542313,0.004212258,-0.0005113827,10.333019,0.047167968,445,1451.34,923.2598249499999
913408,4.698707,478,913408,1919.9523255825043,0.8259809613227844,0.005603169,-0.0068931095,18.45157,0.059472658,446,1422.03,902.48965487
915456,4.6852903,486,915456,1924.234827041626,0.7926603108644485,0.006698745,-0.0070253247,15.737668,0.06923828,447,1404.38,888.9452615700002
917504,4.688382,471,917504,1928.4452543258667,0.8836205154657364,0.0028189935,-0.003004233,6.206979,0.030566406,448,1392.04,879.4266747200002
919552,4.688382,447,919552,1932.7910814285278,0.8327579200267792,0.002097826,-0.0023393603,16.231888,0.021289062,449,1397.71,883.19023325
921600,4.6913533,486,921600,1937.3726072311401,0.7207477688789368,0.0041727554,-0.002835661,12.1836,0.05126953,450,1397.71,884.22146221
923648,4.6887317,477,923648,1941.5812849998474,0.8159053474664688,0.0016064349,-0.0006109699,12.774843,0.013525391,451,1415.43,896.85745498
925696,4.67896,497,925696,1945.8680503368378,0.7722072303295135,0.0027572692,-0.0026362746,12.200679,0.032080077,452,1427.93,906.3286726999999
927744,4.67364,475,927744,1949.9839038848877,0.8498139828443527,0.0027126572,-0.004748788,16.404528,0.02841797,453,1431.31,908.97887827
929792,4.6786475,486,929792,1954.2909970283508,0.9216473326086998,0.0022375197,-0.0027086728,5.827798,0.023779297,454,1428.43,907.5332724300001
931840,4.6750546,485,931840,1958.5050203800201,0.807377889752388,0.001958172,-0.0015671023,12.05377,0.018115234,455,1446.38,920.4205791700001
933888,4.6735315,478,933888,1962.7253069877625,0.7581483274698257,0.0027058248,-0.0005810077,14.334963,0.027636718,456,1464.06,933.1785817199999
935936,4.6662426,475,935936,1967.0070929527283,0.8275931477546692,0.0026703002,-0.002452507,12.579188,0.027832031,457,1481.9,946.30367784
937984,4.669404,474,937984,1971.3113751411438,0.8933193534612656,0.0030372986,-0.00069703336,7.07061,0.033154298,458,1497.98,957.9989270699999
940032,4.680914,479,940032,1975.628288269043,0.8449391722679138,0.0034750537,-0.002193104,10.797666,0.035742186,459,1515.7,970.60059056
942080,4.6801405,468,942080,1979.9005393981934,0.8220730721950531,0.0020280674,-0.0016459521,18.737118,0.02216797,460,1517.77,973.5550421799999
944128,4.680398,476,944128,1984.2705647945404,0.8368948698043823,0.002786321,-0.0024061364,12.148478,0.029785156,461,1517.77,974.6215171299998
946176,4.68516,491,946176,1988.5706820487976,0.8329088985919952,0.0045160176,-0.0045544477,13.170412,0.053125,462,1535.38,987.6717205999998
948224,4.684288,490,948224,1992.7360575199127,0.8484653234481812,0.0027785564,-0.0020024097,11.684766,0.026708985,463,1553.01,1000.8268888299999
950272,4.6788735,483,950272,1996.9128959178925,0.8316450119018555,0.0035112198,-0.0039310073,19.07628,0.038330078,464,1552.75,1002.1577391799999
952320,4.6874213,498,952320,2001.1523931026459,0.8018174469470978,0.0032265962,-0.0012733217,13.287486,0.033935547,465,1552.75,1002.7842959899999
954368,4.6860056,490,954368,2005.2614114284515,0.7537090182304382,0.0021649413,-0.001629654,11.744933,0.024121094,466,1552.75,1002.3289426199999
956416,4.6672225,491,956416,2009.4367897510529,0.8532472252845764,0.0023633344,-0.0038380653,9.971704,0.023095703,467,1566.74,1013.40075305
958464,4.657928,512,958464,2013.6001424789429,0.7345918118953705,0.0032565866,-0.0019602068,13.521393,0.03671875,468,1584.34,1025.8777539
960512,4.673037,480,960512,2017.6007113456726,0.8684923499822617,0.003647641,-0.004195386,8.653617,0.037988283,469,1599.45,1037.1682508400002
962560,4.6827106,493,962560,2021.8673021793365,0.8439862579107285,0.0053441413,-0.0037994296,9.25997,0.057275392,470,1599.45,1037.59260546
964608,4.6837506,489,964608,2026.0191338062286,0.845519945025444,0.002417569,-0.0010834218,9.628397,0.025732422,471,1617.33,1050.74236304
966656,4.6900306,464,966656,2030.2016386985779,0.7929662317037582,0.0024499246,-0.0010704424,14.372487,0.027978515,472,1617.33,1051.6532080900001
968704,4.690295,479,968704,2034.607984304428,0.8364844918251038,0.0030659377,-0.0013553153,12.423638,0.034716796,473,1617.33,1051.80169941
970752,4.678346,485,970752,2038.8777046203613,0.8972221612930298,0.0027188116,-0.0024260692,8.046957,0.02836914,474,1618.19,1052.63135286
972800,4.668889,472,972800,2043.094919681549,0.820405438542366,0.0031695545,-0.0013158704,13.354292,0.036816407,475,1629.22,1061.4737854900002
974848,4.67168,459,974848,2047.4282839298248,0.7369330823421478,0.0043253414,-0.0016023882,15.216585,0.05332031,476,1629.22,1062.94186432
976896,4.6712084,467,976896,2051.886645555496,0.8072250634431839,0.0060133035,-0.004561472,10.301008,0.06762695,477,1647.08,1074.82330344
978944,4.679977,491,978944,2056.270205974579,0.8225129395723343,0.0043426375,-0.0018525881,10.1513195,0.048876952,478,1647.08,1074.18122485
980992,4.687434,509,980992,2060.438554763794,0.8054594248533249,0.0026627562,-0.0021040335,14.312729,0.026367188,479,1647.08,1074.45939439
983040,4.682787,490,983040,2064.461237192154,0.8421254456043243,0.0014989577,-0.00029416056,10.391415,0.012646484,480,1664.93,1087.61300355
985088,4.6840677,501,985088,2068.641499519348,0.776051327586174,0.004293814,-0.0017614926,12.709333,0.048876952,481,1677.73,1098.5397129300002
987136,4.68629,497,987136,2072.7251138687134,0.7767562121152878,0.00480323,-0.0054057413,11.219855,0.05546875,482,1677.73,1097.95986812
989184,4.672656,488,989184,2076.8399651050568,0.768393486738205,0.002717017,-0.0019564528,12.585089,0.027050782,483,1685.59,1103.6059520000001
991232,4.6703506,496,991232,2081.0363569259644,0.7375733256340027,0.0028100496,-0.0028503633,21.951733,0.031396486,484,1670.36,1092.0866850500001
993280,4.685787,499,993280,2085.159245491028,0.8483825027942657,0.0052979225,-0.0020520543,12.222225,0.05683594,485,1670.55,1092.14689318
995328,4.698426,500,995328,2089.260721921921,0.8541189730167389,0.004034019,-0.0032228667,9.628384,0.04536133,486,1670.55,1092.53930697
997376,4.713599,497,997376,2093.3510348796844,0.7594486773014069,0.0045391833,-0.0044951616,11.255114,0.044189453,487,1688.14,1104.89063731
999424,4.722052,470,999424,2097.4676728248596,0.7741991281509399,0.0037471694,-0.0030437384,10.23036,0.04121094,488,1688.14,1104.5447373199997
