policy_entropy,n_updates,approxkl,value_loss,clipfrac,total_timesteps,serial_timesteps,explained_variance,ep_reward_mean,fps,time_elapsed,ep_len_mean,policy_loss
2.1375098,256,0.0048670596,6.484647,0.056591798,524288,524288,0.8031470626592636,524.95587054,288,1868.694563627243,955.53,-0.00376236
2.1354373,257,0.0038065526,7.875552,0.04423828,526336,526336,0.8045304268598557,527.1649338799999,299,1875.7991302013397,955.53,-0.00066139584
2.12249,258,0.0042828647,8.0067835,0.049072266,528384,528384,0.7229071259498596,536.0804809699999,281,1882.6478288173676,971.0,-0.0011026947
2.1156888,259,0.0049547674,10.063277,0.060839843,530432,530432,0.5858535766601562,544.69075887,288,1889.9270231723785,983.67,-0.0057946034
2.1038916,260,0.0031148284,9.393435,0.030078124,532480,532480,0.6258442997932434,554.81441549,285,1897.0325467586517,998.95,-0.002028074
2.096789,261,0.003858532,8.469042,0.04091797,534528,534528,0.7640721350908279,565.45415165,285,1904.2062015533447,1015.36,-0.0012317223
2.0943928,262,0.005305737,19.790928,0.06035156,536576,536576,0.6568044722080231,572.1833145,292,1911.3897604942322,1027.16,-0.0040016137
2.1031995,263,0.005862952,11.906998,0.0690918,538624,538624,0.76663738489151,579.02675084,297,1918.3828494548798,1039.53,-0.0027355622
2.1050727,264,0.0050873,9.695157,0.064208984,540672,540672,0.797410175204277,587.3627544499999,294,1925.2635562419891,1054.24,-0.005410305
2.1019177,265,0.005184385,11.636895,0.05722656,542720,542720,0.7644288092851639,587.1485081899999,296,1932.2142436504364,1055.14,-0.0056123356
2.0915341,266,0.0053756875,14.786402,0.05444336,544768,544768,0.7191190421581268,599.9478085000001,271,1939.1118438243866,1075.08,-0.0016861012
2.087233,267,0.0077419356,10.315924,0.07602539,546816,546816,0.7147361636161804,583.5493246000001,239,1946.6487848758698,1047.47,-0.006520222
2.0900733,268,0.006063919,9.513954,0.075976565,548864,548864,0.4318313002586365,593.9542532400001,256,1955.2097868919373,1064.38,-0.0013567832
2.088765,269,0.008178293,7.387603,0.10209961,550912,550912,0.771037369966507,604.80486956,281,1963.1860699653625,1081.37,-0.003150814
2.1011155,270,0.005008829,12.942731,0.05683594,552960,552960,0.6920575797557831,599.56588883,246,1970.4750406742096,1068.72,-0.0029141374
2.1009336,271,0.00409294,9.099302,0.046972655,555008,555008,0.6167309582233429,609.4467014400001,235,1978.7878305912018,1084.27,-0.0018792236
2.092257,272,0.0040991595,7.486285,0.04506836,557056,557056,0.75022754073143,619.8625974400001,237,1987.4855523109436,1100.34,-0.00023120028
2.0867815,273,0.0060292557,7.342659,0.07558594,559104,559104,0.8084322810173035,621.37846696,227,1996.1029286384583,1100.34,-0.0052358964
2.0875182,274,0.004351769,10.190275,0.048583984,561152,561152,0.7844307571649551,630.50895371,283,2005.1077811717987,1115.15,0.00056805764
2.0860128,275,0.0055723316,18.039743,0.05522461,563200,563200,0.6760366559028625,638.5912679200001,272,2012.3261647224426,1128.28,-0.0013054339
2.078182,276,0.008728437,9.041151,0.10053711,565248,565248,0.7414872348308563,645.67056257,264,2019.8472638130188,1138.99,-0.0028319792
2.0697505,277,0.00520433,10.061822,0.06069336,567296,567296,0.7469502389431,654.2668105600001,280,2027.6010472774506,1150.88,-0.00048006716
2.0701325,278,0.010828181,8.27522,0.12460937,569344,569344,0.7509701699018478,664.0019678100001,280,2034.8960552215576,1164.4,-0.0028783549
2.0798657,279,0.0077629723,6.7784967,0.09726562,571392,571392,0.30840516090393066,669.28998114,292,2042.2060978412628,1179.85,0.00079846074
2.085337,280,0.0031123036,4.5325556,0.032226562,573440,573440,0.883511446416378,673.75655926,263,2049.219722032547,1188.32,-0.0013963034
2.0882087,281,0.0030688385,9.412882,0.03330078,575488,575488,0.7339622378349304,682.8573711799999,267,2057.0054881572723,1200.74,-0.00050455943
2.0862143,282,0.004007164,9.523773,0.048095703,577536,577536,0.7395816743373871,692.2553024199999,281,2064.67253446579,1214.0,-0.0017036591
2.0860894,283,0.004707423,16.490425,0.05263672,579584,579584,0.6363307237625122,703.0724122199999,278,2071.95326256752,1231.09,-0.0048311357
2.09508,284,0.0061574704,10.279219,0.07290039,581632,581632,0.6053495407104492,714.06306107,269,2079.2968606948853,1246.89,-0.0046746447
2.0896473,285,0.009155555,10.319489,0.09077148,583680,583680,0.6072305738925934,724.76002066,262,2086.8977887630463,1261.29,-0.0022604235
2.0973186,286,0.0062736673,8.629662,0.059570312,585728,585728,0.7782943099737167,724.40589573,263,2094.714875459671,1260.49,-0.0036536194
2.107212,287,0.0036264807,9.676172,0.041503906,587776,587776,0.5833593308925629,734.63292552,279,2102.5024259090424,1275.99,-9.131636e-05
2.1151433,288,0.007892153,5.217212,0.08544922,589824,589824,0.8774321004748344,739.9828818700001,289,2109.8434553146362,1288.38,-0.007114763
2.1154678,289,0.003180499,18.467833,0.033837892,591872,591872,0.5816907584667206,758.6180471300001,276,2116.917183637619,1314.6,-7.325355e-05
2.1198413,290,0.0045745107,7.191636,0.053613283,593920,593920,0.7671924233436584,764.2241063100003,287,2124.327877521515,1324.12,-0.0055235834
2.1296782,291,0.0029535636,8.26204,0.031542968,595968,595968,0.8042327016592026,774.2290756500001,282,2131.44052195549,1340.6,-0.0010281791
2.1386504,292,0.003726231,16.668705,0.044384766,598016,598016,0.6920145452022552,770.45149095,284,2138.6876044273376,1332.51,-0.0024054586
2.1376452,293,0.0038844566,7.2493963,0.043359376,600064,600064,0.812629371881485,778.60617524,277,2145.897789478302,1347.78,-0.0030229555
2.1328034,294,0.0039154286,12.062542,0.04399414,602112,602112,0.7887316644191742,783.05857678,279,2153.282082557678,1350.97,-0.0018046291
2.1411932,295,0.0032908923,8.517508,0.037353516,604160,604160,0.804840698838234,791.9234112200002,281,2160.601230621338,1363.05,-0.0009915871
2.135246,296,0.0039772894,6.775284,0.042382814,606208,606208,0.7754195481538773,799.7710457900002,286,2167.877824783325,1377.32,-0.004073097
2.1295638,297,0.0045969854,7.008622,0.05332031,608256,608256,0.8091723173856735,809.0124952400002,276,2175.0257670879364,1390.67,-0.0031864792
2.1324582,298,0.0040797507,5.603812,0.047265626,610304,610304,0.8617150783538818,814.9028054300002,277,2182.4210941791534,1398.88,-0.003218346
2.136933,299,0.0044136043,8.209911,0.051660158,612352,612352,0.7853710949420929,823.32771017,286,2189.810611963272,1411.11,-0.0023944576
2.1393952,300,0.0073495046,11.432204,0.08530273,614400,614400,0.6068585515022278,825.19932005,272,2196.9707641601562,1411.93,-0.00052959594
2.1424348,301,0.0053876,7.672728,0.051611327,616448,616448,0.8089564442634583,825.06916272,280,2204.4968712329865,1410.19,-0.0068427324
2.1311707,302,0.004127939,8.343199,0.050585937,618496,618496,0.7992365211248398,832.96726287,289,2211.793801546097,1422.32,-0.0016275856
2.129116,303,0.004228814,11.405832,0.049072266,620544,620544,0.5244692862033844,839.57106049,288,2218.8671362400055,1432.07,-0.00043204683
2.1300418,304,0.006716388,9.737052,0.08105469,622592,622592,0.645871490240097,841.8357095199998,285,2225.977614402771,1432.07,-0.0045753354
2.132862,305,0.0077285217,9.511553,0.09243164,624640,624640,0.6208743453025818,853.2146374899997,284,2233.146314382553,1449.73,-0.004029782
2.1405609,306,0.00441208,8.430949,0.053369142,626688,626688,0.722827821969986,864.2732527699998,277,2240.349315404892,1465.74,-0.0025184613
2.1430004,307,0.004749754,10.543399,0.05805664,628736,628736,0.6821614801883698,865.9367424499999,295,2247.7219750881195,1465.74,-0.0015000605
2.149611,308,0.0065827346,7.7430763,0.07905273,630784,630784,0.7277710139751434,876.35902654,287,2254.664134502411,1481.55,-0.0013328472
2.1611338,309,0.0057330853,10.568273,0.074316405,632832,632832,0.6733571887016296,885.16427071,286,2261.7928006649017,1493.66,-0.0038964346
2.1688645,310,0.0049581495,11.4116535,0.054541014,634880,634880,0.6197762787342072,888.61883121,276,2268.9419763088226,1498.6,-0.001228338
2.1743214,311,0.005081215,9.121931,0.058300782,636928,636928,0.7350962460041046,899.6090464200001,286,2276.3412535190582,1514.29,-0.0029116343
2.1703274,312,0.0048735244,11.391177,0.059912108,638976,638976,0.66665118932724,911.0018062,293,2283.4840519428253,1532.25,-0.003343755
2.1666973,313,0.0057677194,8.192457,0.07148437,641024,641024,0.6794060468673706,922.41455131,292,2290.4712533950806,1549.11,-0.0031541907
2.1736202,314,0.005634002,9.441114,0.06962891,643072,643072,0.8086725473403931,932.89981866,294,2297.4770126342773,1563.83,-0.004904689
2.1773949,315,0.00393786,9.267289,0.044628907,645120,645120,0.7194691598415375,943.6507037199999,288,2304.425731420517,1580.1,-0.0013528906
2.1811001,316,0.008076409,11.3525715,0.08427735,647168,647168,0.5393025875091553,953.8517689,280,2311.5339245796204,1595.56,-0.0022106282
2.1900175,317,0.0037690452,10.563982,0.042773437,649216,649216,0.6379671692848206,964.7569351699999,274,2318.83042883873,1611.26,-0.00049133686
2.1885161,318,0.0056995605,9.551762,0.06679688,651264,651264,0.6215981543064117,975.57703963,276,2326.2947862148285,1625.95,-0.0031020325
2.1917205,319,0.0068164887,8.196933,0.08071289,653312,653312,0.746522068977356,983.9266256799998,284,2333.6993749141693,1636.08,-0.0014632881
2.1996639,320,0.005189551,8.2078705,0.063085936,655360,655360,0.7715226411819458,992.1640665899998,289,2340.8930060863495,1646.66,-0.001066358
2.2071297,321,0.006061108,8.860544,0.07441406,657408,657408,0.7123683094978333,1001.2974061399998,287,2347.9677340984344,1659.64,-0.0027878939
2.2075658,322,0.004920221,10.712603,0.057910156,659456,659456,0.6944553256034851,1001.3084025399999,295,2355.0958635807037,1659.64,-0.0039563766
2.2131946,323,0.00872606,15.758769,0.06552734,661504,661504,0.6930900812149048,1006.1391007299999,286,2362.0239045619965,1665.84,0.0010754296
2.215633,324,0.0051969914,18.417282,0.05131836,663552,663552,0.626031756401062,1006.7279898,285,2369.1612026691437,1663.36,-0.0025412613
2.2129042,325,0.005868588,11.108165,0.066552736,665600,665600,0.6355177760124207,1017.1603828399999,297,2376.33572101593,1678.49,-0.0024212236
2.2087245,326,0.0052466127,10.047802,0.06196289,667648,667648,0.7102300524711609,1027.6288338099998,288,2383.221274137497,1693.51,-0.0019410303
2.207361,327,0.005026388,7.8311906,0.059570312,669696,669696,0.7973560988903046,1028.48853556,290,2390.3244936466217,1693.51,-0.00044376246
2.2082245,328,0.00458057,9.131643,0.05024414,671744,671744,0.82932348549366,1018.32978897,304,2397.3753192424774,1677.8,-0.00482871
2.2113576,329,0.0065554054,8.1973505,0.08081055,673792,673792,0.7852479368448257,1029.2887203100001,291,2404.105591773987,1693.0,-0.005639156
2.2187712,330,0.004938614,14.772801,0.045166016,675840,675840,0.7505830377340317,1027.18656261,296,2411.1371829509735,1685.83,-0.004324972
2.2426932,331,0.0070763766,8.516138,0.09077148,677888,677888,0.6617432236671448,1029.1581087799998,282,2418.0430824756622,1688.21,-0.0013516373
2.2306552,332,0.0039023184,8.964949,0.042089842,679936,679936,0.6660976707935333,1031.9751501699998,279,2425.281976222992,1688.21,-0.0007910438
2.2276397,333,0.0061141304,14.639613,0.068603516,681984,681984,0.7066507339477539,1021.6400807799998,278,2432.6190485954285,1671.19,-0.0025942107
2.2229395,334,0.009768478,9.634828,0.117041014,684032,684032,0.6427383124828339,1022.0632607599999,276,2439.985216140747,1671.19,-0.006156086
2.2182536,335,0.0046242974,8.718759,0.05356445,686080,686080,0.7439860999584198,1032.03147792,291,2447.3797311782837,1684.78,-0.001795525
2.2196362,336,0.003956554,10.22598,0.047558594,688128,688128,0.7027539014816284,1033.3123854199998,286,2454.410104036331,1684.78,-0.0011704981
2.2299194,337,0.0049342653,14.06086,0.057519533,690176,690176,0.7024314999580383,1021.1098497,288,2461.548040151596,1668.65,-0.0017003901
2.2277122,338,0.008111527,8.542836,0.09072266,692224,692224,0.7497948706150055,1021.5563587099999,286,2468.6550512313843,1668.65,-0.0020605184
2.234365,339,0.006337911,8.848563,0.075488284,694272,694272,0.7170216143131256,1023.90979275,290,2475.8041491508484,1668.65,-0.0021942523
2.2386703,340,0.00588432,11.596763,0.06743164,696320,696320,0.6591133773326874,1024.4669385700001,282,2482.866746902466,1668.65,-0.0017259929
2.2389219,341,0.0068816273,8.857502,0.055078126,698368,698368,0.751008152961731,1014.0216561000001,278,2490.113354921341,1653.3,-0.0043903203
2.243034,342,0.0035992754,10.623448,0.03857422,700416,700416,0.6162916123867035,1015.0969750700001,278,2497.4624767303467,1653.3,-0.0036192976
2.2464285,343,0.0035432,9.108114,0.04042969,702464,702464,0.7142908275127411,1016.8996001,290,2504.8216547966003,1653.3,-0.0007648697
2.2487836,344,0.0051194467,20.132954,0.053222656,704512,704512,0.46569597721099854,1027.73730123,284,2511.880832672119,1667.25,-0.0035892471
2.2579134,345,0.003920665,15.131577,0.045410156,706560,706560,0.6660679280757904,1029.00704797,290,2519.0731904506683,1665.8,0.00014834348
2.263674,346,0.0040929546,9.288137,0.04638672,708608,708608,0.614056408405304,1029.5502929499999,285,2526.135769367218,1665.8,-0.0026830896
2.2633715,347,0.0075931824,9.419488,0.09233399,710656,710656,0.7236396372318268,1039.03470858,293,2533.3121435642242,1678.47,-0.004445308
2.2559514,348,0.0033927977,16.644873,0.038867187,712704,712704,0.6608552932739258,1037.1300907999998,284,2540.299983024597,1674.95,-0.0025019154
2.2572823,349,0.002935179,10.208176,0.030371094,714752,714752,0.6408271491527557,1047.62411268,280,2547.494968891144,1690.28,-0.0006946788
2.256349,350,0.0031926627,28.06692,0.028076172,716800,716800,0.633350670337677,1039.19683888,289,2554.8027396202087,1675.3,-0.0020186543
2.256216,351,0.0042705364,9.48123,0.049951173,718848,718848,0.7222499549388885,1038.99311872,297,2561.8756263256073,1675.3,-0.002353743
2.2627494,352,0.0068954965,10.528931,0.083300784,720896,720896,0.7189634442329407,1049.2244772099998,281,2568.7577981948853,1687.95,-0.006384672
2.2641745,353,0.006555925,8.014872,0.08730469,722944,722944,0.7369343638420105,1050.0291095999999,290,2576.0292506217957,1687.95,-0.005576489
2.2685256,354,0.007309115,8.4634075,0.09189453,724992,724992,0.7513405978679657,1050.9889991599998,279,2583.0727908611298,1687.95,-0.006218034
2.2736084,355,0.0052212803,11.4599695,0.06352539,727040,727040,0.6421528160572052,1051.49328499,290,2590.391590356827,1687.95,-0.0024085275
2.2795863,356,0.005052424,10.360146,0.059667967,729088,729088,0.6506116986274719,1052.5678824099998,279,2597.4412319660187,1687.95,-0.0013002864
2.2701075,357,0.007959096,9.715143,0.0824707,731136,731136,0.7298324704170227,1057.34697759,297,2604.7720901966095,1694.75,-0.0029146685
2.2590609,358,0.0054348526,14.494489,0.049462892,733184,733184,0.738010436296463,1053.52221273,287,2611.6678829193115,1687.37,-0.00244283
2.2636266,359,0.0041688443,8.228346,0.047167968,735232,735232,0.6935579180717468,1054.21791403,285,2618.796181201935,1687.37,-0.0005024199
2.2647483,360,0.0036802143,8.789689,0.04082031,737280,737280,0.6621629297733307,1054.48881809,284,2625.975310087204,1687.37,-0.0018121172
2.2718515,361,0.0038585358,15.903145,0.04482422,739328,739328,0.6333156526088715,1046.9749186,284,2633.169734954834,1668.45,-0.0053198235
2.2909985,362,0.005528557,24.814299,0.06567383,741376,741376,0.6123368144035339,1033.16096039,288,2640.365296602249,1646.94,-0.004713801
2.305233,363,0.0055460073,10.661006,0.06694336,743424,743424,0.6518355011940002,1033.64481599,281,2647.464590549469,1646.94,-0.0033671851
2.3096578,364,0.0059508216,8.466743,0.0637207,745472,745472,0.7871879786252975,1032.66741299,289,2654.7298877239227,1645.8,-0.005652941
2.3116515,365,0.006694621,9.318408,0.080566406,747520,747520,0.7289469838142395,1032.5744863400002,295,2661.799423456192,1645.8,-0.0015297408
2.311042,366,0.003832033,15.224806,0.046289064,749568,749568,0.7212424576282501,1033.17989809,296,2668.7304203510284,1646.39,-0.00058119226
2.3223214,367,0.0023303765,17.998037,0.023242187,751616,751616,0.6111443042755127,1026.84712172,291,2675.6469988822937,1631.68,-0.0013222151
2.3239179,368,0.008517281,8.890467,0.11103515,753664,753664,0.7196231782436371,1026.3055765899999,283,2682.6711757183075,1631.68,-0.002672293
2.327985,369,0.004336126,11.082079,0.051367186,755712,755712,0.5839441120624542,1029.20519709,285,2689.890625476837,1636.36,-0.00084624504
2.3369966,370,0.005225936,5.5007815,0.057421874,757760,757760,0.8394364714622498,1030.27196714,285,2697.0558042526245,1636.59,-0.0068043866
2.337176,371,0.0061457674,9.537617,0.07333984,759808,759808,0.669087141752243,1031.23443862,290,2704.2358577251434,1636.59,-0.0008510474
2.3295116,372,0.0037768546,18.37634,0.042626955,761856,761856,0.6872216165065765,1037.97640259,287,2711.2960698604584,1645.16,-0.0012336975
2.3280542,373,0.005819387,7.257556,0.068554685,763904,763904,0.7321199178695679,1045.81825953,281,2718.408276319504,1656.74,-0.0023327773
2.326743,374,0.0066315285,10.266919,0.08266602,765952,765952,0.6343725621700287,1048.2863053899998,285,2725.695449590683,1656.74,-0.0012187087
2.3314557,375,0.005275487,15.190915,0.065136716,768000,768000,0.699142575263977,1044.23258963,293,2732.872151374817,1649.85,-0.00486474
2.3457742,376,0.0041072215,11.544485,0.051074218,770048,770048,0.589306116104126,1044.56684834,284,2739.865164041519,1649.85,-0.002033182
2.3444123,377,0.0054983045,8.077995,0.068115234,772096,772096,0.7672973722219467,1047.39564586,290,2747.0610694885254,1649.85,-0.001697295
2.3409534,378,0.004027493,15.951213,0.04033203,774144,774144,0.7383703291416168,1036.79369232,294,2754.1135306358337,1633.49,-0.0026538514
2.3455968,379,0.0053180037,7.4404364,0.06147461,776192,776192,0.7843993157148361,1031.03530639,289,2761.060925722122,1624.95,-0.0064625493
2.3592768,380,0.0047027506,9.002962,0.055371094,778240,778240,0.7926319241523743,1031.25881426,289,2768.140564441681,1624.95,-0.0026515007
2.3627195,381,0.004969277,18.665625,0.0609375,780288,780288,0.6160617768764496,1032.9062011100002,286,2775.2273495197296,1625.89,-0.003300522
2.3542218,382,0.0045730257,8.426119,0.05258789,782336,782336,0.7846124023199081,1034.31709514,287,2782.3739008903503,1625.89,-0.002295608
2.3467727,383,0.004082215,10.07545,0.049560547,784384,784384,0.7333870232105255,1034.6284819500002,295,2789.507123708725,1625.89,-0.0032854062
2.3389668,384,0.004276494,9.035309,0.050195314,786432,786432,0.7838081568479538,1036.03143479,296,2796.4481070041656,1625.89,-0.0009289986
2.3338103,385,0.0048083067,11.017004,0.053369142,788480,788480,0.6717759072780609,1036.18140296,296,2803.3665697574615,1625.89,0.0006694162
2.3410892,386,0.0031162617,9.596178,0.035546876,790528,790528,0.6535384356975555,1037.03088127,292,2810.2710435390472,1625.89,-0.0010768863
2.3417692,387,0.008688494,10.891618,0.081689455,792576,792576,0.6492944359779358,1037.51917729,288,2817.2683007717133,1625.89,-0.005430219
2.3461103,388,0.0042493525,10.541662,0.04926758,794624,794624,0.7199898958206177,1037.05770712,289,2824.3659982681274,1625.89,-0.0025845133
2.3524315,389,0.0046405396,9.947059,0.057617188,796672,796672,0.5558888614177704,1035.26910757,282,2831.44363117218,1625.89,-0.0020354688
2.3666713,390,0.007229966,8.597729,0.09267578,798720,798720,0.8071269392967224,1035.8021655700002,278,2838.6915295124054,1625.89,-0.0038899127
2.3774772,391,0.0066583767,15.656389,0.075488284,800768,800768,0.5439227521419525,1022.7381207000002,291,2846.0393800735474,1608.18,-0.001126479
2.3907566,392,0.0059821885,9.893682,0.072460935,802816,802816,0.6149384081363678,1022.7343907000001,275,2853.075528383255,1608.18,-0.0021741963
2.4017024,393,0.0052280677,9.404551,0.047021486,804864,804864,0.791968584060669,1011.3510674100002,292,2860.5013053417206,1590.9,-0.0046183374
2.3963432,394,0.0026869238,12.695532,0.027392577,806912,806912,0.6284672319889069,1012.63819729,294,2867.5006353855133,1590.9,-0.0004310504
2.3945937,395,0.0050502834,9.21997,0.061083984,808960,808960,0.6100523769855499,1013.0005558999999,271,2874.463704109192,1590.9,-0.0019699226
2.3956013,396,0.00576025,32.841137,0.066992186,811008,811008,0.5874817967414856,966.2850543700001,286,2882.018301486969,1522.45,-0.0033830716
2.4046533,397,0.0050823065,13.170285,0.05805664,813056,813056,0.7657046616077423,969.6207676199999,281,2889.1613342761993,1527.16,-0.005033441
2.4048147,398,0.003157755,5.045632,0.033740234,815104,815104,0.8700229376554489,957.5829841900002,287,2896.4330632686615,1510.36,-0.0033666703
2.400238,399,0.0033220302,15.779432,0.037109375,817152,817152,0.7479317486286163,952.1603448900001,295,2903.547535419464,1501.14,-0.004553922
2.401729,400,0.0037775368,10.15067,0.04633789,819200,819200,0.6972951292991638,952.6023763200002,290,2910.4684398174286,1501.14,-0.0010200649
2.4011464,401,0.00528756,10.148767,0.06347656,821248,821248,0.7144061625003815,952.2817828000002,296,2917.512883901596,1501.14,-0.0044455533
2.411873,402,0.0047003957,12.368204,0.056640625,823296,823296,0.7416656017303467,952.1987557699999,281,2924.431318283081,1500.15,-0.0037694364
2.424283,403,0.004877654,9.54424,0.06035156,825344,825344,0.6627878546714783,951.9729517500001,282,2931.7002096176147,1500.15,-0.0019217171
2.4327705,404,0.006113007,13.655444,0.07104492,827392,827392,0.7663318365812302,951.8920667200001,290,2938.9565331935883,1499.5,-0.0035715227
2.4517436,405,0.0048471233,11.37985,0.05708008,829440,829440,0.5823943018913269,951.6072718000001,296,2945.9967737197876,1499.5,-0.0010380864
2.4568083,406,0.005249021,10.355391,0.059667967,831488,831488,0.6190255582332611,951.8781905400001,281,2952.910538673401,1499.5,-0.0033874582
2.463163,407,0.0039005645,17.662727,0.045800783,833536,833536,0.6960442662239075,954.8603756099999,287,2960.184114933014,1502.12,-0.0012640024
2.4765513,408,0.0042453906,9.732174,0.049804688,835584,835584,0.6427562534809113,955.2767448899999,285,2967.3172841072083,1502.12,-0.0012598161
2.5006356,409,0.010682867,9.142431,0.12568359,837632,837632,0.6337844729423523,954.95902896,279,2974.497572660446,1502.12,-0.0053124903
2.5200763,410,0.0037176032,4.530366,0.04008789,839680,839680,0.8885852843523026,945.2420131100001,295,2981.8286414146423,1485.18,-0.0029232027
2.5280006,411,0.0047303336,18.436903,0.048583984,841728,841728,0.6532248854637146,953.4377914000002,292,2988.753588914871,1496.94,-0.0038074064
2.5328152,412,0.006957081,8.94948,0.08457031,843776,843776,0.7077621519565582,952.29291737,278,2995.7481133937836,1496.94,-0.0062568025
2.5406988,413,0.004382584,9.295259,0.053710938,845824,845824,0.7213848531246185,951.5822693,284,3003.102434396744,1496.94,-0.0029744753
2.5493064,414,0.007162957,9.204687,0.09453125,847872,847872,0.7483758628368378,963.07771187,290,3010.290718793869,1512.29,-0.0037497617
2.55397,415,0.0066722236,7.1307983,0.07768555,849920,849920,0.773851677775383,956.2849138500002,289,3017.334050655365,1504.31,-0.0072474494
2.5558124,416,0.002400327,8.4662075,0.024267578,851968,851968,0.7222169637680054,955.62788606,291,3024.402244567871,1504.31,-0.0014542284
2.5576646,417,0.0034779354,9.848598,0.03881836,854016,854016,0.6497770845890045,955.16311497,286,3031.4371349811554,1504.31,-0.0025571715
2.550632,418,0.0023055538,12.398014,0.019873047,856064,856064,0.5414949357509613,967.3222959700001,285,3038.588100671768,1521.8,4.8685528e-05
2.5567603,419,0.0031831514,8.460676,0.03466797,858112,858112,0.7331568896770477,968.05761241,287,3045.7596871852875,1521.8,-0.0020152226
2.5618212,420,0.004209956,15.458267,0.045458984,860160,860160,0.7470570206642151,972.60252134,291,3052.889460325241,1526.4,-0.005833714
2.5527878,421,0.0036876232,10.374069,0.03828125,862208,862208,0.6418965458869934,972.93683974,290,3059.918253183365,1526.4,-0.0031361997
2.537644,422,0.007743261,9.530644,0.100976564,864256,864256,0.6234211325645447,973.3760392500001,284,3066.9684448242188,1526.4,-0.004922783
2.5253186,423,0.0039266087,8.94753,0.046240233,866304,866304,0.7593493163585663,986.8237038100001,282,3074.1768634319305,1545.62,-0.002342791
2.5145757,424,0.0050257607,12.082354,0.05317383,868352,868352,0.6164970993995667,985.8666133500001,282,3081.4204137325287,1545.62,-0.0023516861
2.5149946,425,0.006876054,14.305118,0.060498048,870400,870400,0.7832298278808594,984.81038992,300,3088.6642034053802,1544.15,-0.007090331
2.5189488,426,0.007417734,12.082329,0.0987793,872448,872448,0.6385020911693573,996.3692714299999,280,3095.478823900223,1559.45,-0.007019748
2.5196512,427,0.003764651,10.507391,0.040283203,874496,874496,0.5451776683330536,1007.9949556099999,285,3102.7718942165375,1576.93,-0.00077718095
2.5161574,428,0.0035974204,10.514784,0.039013673,876544,876544,0.6467122435569763,1009.15533004,282,3109.948337316513,1576.93,-0.0017448924
2.5163724,429,0.0043397406,8.761961,0.04975586,878592,878592,0.7124311923980713,1009.0821192999999,283,3117.208715200424,1576.93,-0.0018982945
2.5140262,430,0.005282531,9.3825245,0.0647461,880640,880640,0.6821421980857849,1009.34599995,294,3124.438358068466,1576.93,-0.0024341315
2.5165455,431,0.0051645013,9.822102,0.061621092,882688,882688,0.6969016194343567,1009.8231285600002,295,3131.397072315216,1576.93,0.0005078972
2.5111454,432,0.0077620335,9.470797,0.09272461,884736,884736,0.6494832038879395,1009.9811000200002,285,3138.3283970355988,1576.93,-0.004609385
2.514767,433,0.0056634857,12.245637,0.068310544,886784,886784,0.6659674942493439,1010.4684129100001,288,3145.4923810958862,1576.93,-0.0051574116
2.5201883,434,0.005409153,9.293071,0.06542969,888832,888832,0.7093760967254639,1010.83595408,288,3152.5945172309875,1576.93,-0.0027031545
2.522918,435,0.0056497557,11.25465,0.07075195,890880,890880,0.6550884544849396,1023.04058803,290,3159.6979398727417,1593.75,-0.0022253804
2.5198915,436,0.0065825344,5.2889366,0.059814453,892928,892928,0.8694365173578262,1021.77859794,295,3166.751744747162,1591.62,-0.009190034
2.5212903,437,0.0034647982,28.402674,0.036474608,894976,894976,0.7201120257377625,999.3959978300002,292,3173.6840806007385,1559.6,-0.0018791126
2.528912,438,0.0059288107,19.558426,0.064697266,897024,897024,0.7304531335830688,997.5196046300001,286,3180.694344997406,1555.31,-0.00633398
2.525557,439,0.0035653051,6.153483,0.035986327,899072,899072,0.8606685698032379,986.2009628499999,286,3187.852447748184,1539.94,-0.0011695956
2.5228183,440,0.0042170594,37.199158,0.05102539,901120,901120,0.6452015340328217,958.1130326,291,3195.0080058574677,1496.39,-0.0052544447
2.5316525,441,0.0076612392,8.325058,0.097314455,903168,903168,0.6617591083049774,958.8768275900001,285,3202.03129863739,1496.39,-0.0049031796
2.5434453,442,0.0018180845,15.387024,0.016357422,905216,905216,0.7441810369491577,951.1696014900001,286,3209.211604118347,1483.69,-0.001553411
2.5403543,443,0.0033554968,10.705986,0.035302736,907264,907264,0.69942906498909,951.6021143500001,285,3216.3584389686584,1483.69,-0.0016729443
2.5327172,444,0.0040229475,12.172045,0.0418457,909312,909312,0.6980058252811432,951.8484763199999,295,3223.5387349128723,1483.69,-0.00075284403
2.5227923,445,0.005568333,11.192045,0.0640625,911360,911360,0.653194397687912,963.8861525299998,280,3230.465340614319,1500.38,-0.0020361051
2.5220277,446,0.005103755,10.870332,0.061279297,913408,913408,0.6381543874740601,968.3884289199999,289,3237.7655053138733,1506.39,-7.464037e-05
2.5282464,447,0.003958878,9.769041,0.048193358,915456,915456,0.7103981971740723,968.2613878699999,284,3244.8352987766266,1506.39,-0.0029700282
2.5277593,448,0.006618312,8.380438,0.06137695,917504,917504,0.7096977233886719,956.00800703,286,3252.0251953601837,1489.58,-0.006408973
2.5333388,449,0.0038964532,9.21044,0.043359376,919552,919552,0.7713056951761246,965.95122336,287,3259.1621963977814,1507.02,0.00021783062
2.5406766,450,0.0060789883,12.172537,0.07304688,921600,921600,0.365769624710083,966.4328771300002,269,3266.2847423553467,1507.02,-0.0027604313
