value_loss,ep_len_mean,time_elapsed,policy_entropy,total_timesteps,ep_reward_mean,serial_timesteps,fps,explained_variance,policy_loss,clipfrac,approxkl,n_updates
5.449719,1316.03,853.9019703865051,1.6322222,399360,741.91541506,399360,449,0.8569131046533585,-0.003423056,0.08828125,0.007840024,195
7.9846687,1332.16,858.458238363266,1.641737,401408,753.2532701199999,401408,455,0.636834055185318,-0.0017663168,0.07944336,0.006573697,196
22.548855,1345.69,862.958655834198,1.6420395,403456,762.65310218,403456,454,0.6369729936122894,-0.0035839814,0.0828125,0.007058642,197
7.835883,1361.42,867.4629919528961,1.6466621,405504,772.8421742099999,405504,466,0.698813796043396,0.0001660098,0.059033204,0.004900233,198
9.454924,1376.52,871.8527407646179,1.6579998,407552,782.51105026,407552,433,0.6472716927528381,-0.0006219342,0.076611325,0.0063336478,199
8.122877,1392.85,876.5818445682526,1.6609014,409600,793.76152386,409600,476,0.7217507660388947,-0.0011387881,0.09233399,0.0073761293,200
10.599817,1406.98,880.8813855648041,1.6558968,411648,803.8414026999999,411648,483,0.6857585310935974,-0.003140043,0.07119141,0.0059812195,201
9.532049,1422.14,885.1168103218079,1.6549768,413696,815.80651287,413696,419,0.6954470872879028,-0.0011825564,0.05625,0.0051735374,202
15.629407,1430.42,889.9940395355225,1.6516857,415744,822.55954092,415744,313,0.6769051253795624,-0.005948226,0.076171875,0.008367803,203
8.498971,1442.69,896.5186905860901,1.652458,417792,832.21546078,417792,331,0.7304441332817078,-0.0005094122,0.09760742,0.008050529,204
8.585693,1454.08,902.691223859787,1.6557066,419840,842.0877176099999,419840,452,0.7644508630037308,-0.0034014438,0.091796875,0.0076827416,205
10.183025,1469.3,907.2164506912231,1.6568794,421888,853.8022030399999,421888,357,0.6761383712291718,-0.0031053748,0.063769534,0.0056652147,206
5.9568434,1475.54,912.9522671699524,1.6573503,423936,857.98715803,423936,385,0.8732261508703232,-0.0030459769,0.072021484,0.0060092867,207
8.444958,1488.06,918.2638680934906,1.6672455,425984,868.0233479399998,425984,356,0.7214348018169403,-0.00712452,0.12719727,0.010209775,208
16.340302,1502.98,924.0102620124817,1.6814038,428032,879.9506190699999,428032,390,0.6501251757144928,-0.0059825843,0.052441407,0.0058105523,209
7.978025,1499.81,929.2560775279999,1.6795334,430080,878.3178861199999,430080,501,0.7282934486865997,-0.0001248501,0.06616211,0.005848293,210
25.65332,1501.41,933.3378088474274,1.6806791,432128,883.51740128,432128,497,0.6865405440330505,-0.0035258315,0.06508789,0.007915941,211
10.317926,1515.57,937.4565706253052,1.685023,434176,894.4277646299998,434176,381,0.6538755595684052,-0.0007836438,0.056396484,0.004968179,212
11.3914585,1505.45,942.8307545185089,1.6886059,436224,889.24008984,436224,365,0.7902857959270477,-0.0077720745,0.048876952,0.0046938425,213
9.960836,1514.42,948.4330217838287,1.6971302,438272,896.36608134,438272,487,0.5887917876243591,-0.0019970876,0.04951172,0.0042029065,214
13.867261,1519.39,952.6310150623322,1.7006544,440320,902.4397955399999,440320,481,0.7348118126392365,-0.004049671,0.07563476,0.006415627,215
10.24109,1518.73,956.8849833011627,1.7128346,442368,901.69268843,442368,476,0.8251985013484955,-0.0041858554,0.058984376,0.0056482996,216
13.727402,1520.18,961.184718132019,1.7104075,444416,905.2566619999999,444416,468,0.7414995729923248,-0.004249937,0.08388672,0.0065444866,217
14.473096,1511.79,965.5580143928528,1.7077926,446464,902.12695871,446464,429,0.712747186422348,-0.0026705873,0.051757812,0.004126453,218
8.641023,1511.79,970.3317883014679,1.7165906,448512,904.94862716,448512,411,0.7468415796756744,-0.0005433294,0.06411133,0.0052407314,219
8.5433445,1519.05,975.3135437965393,1.7174551,450560,912.1096536999999,450560,391,0.7249801158905029,-0.0003486235,0.053222656,0.004492393,220
15.803169,1521.9,980.5426235198975,1.7138374,452608,916.7754110799999,452608,496,0.7224937975406647,-0.0028087865,0.05908203,0.004983569,221
9.7254505,1534.83,984.664998292923,1.7152294,454656,927.00083497,454656,447,0.7530510574579239,-0.00052973285,0.049316406,0.004077117,222
9.687544,1538.59,989.242002248764,1.7223794,456704,930.75339942,456704,490,0.7319345474243164,-0.006906676,0.09301758,0.0073847705,223
15.473935,1520.79,993.4168322086334,1.7366831,458752,921.5416372800003,458752,395,0.7555924654006958,-0.002647412,0.079833984,0.007391504,224
21.751465,1480.57,998.5969378948212,1.7409309,460800,899.5291535599999,460800,391,0.730305016040802,-0.00032293383,0.050341796,0.004434333,225
7.2959304,1466.97,1003.835467338562,1.7461666,462848,891.6724899799999,462848,446,0.7879607528448105,-0.0020633459,0.058496095,0.00473868,226
18.04823,1431.19,1008.4208874702454,1.7632357,464896,874.0921483300001,464896,485,0.7813208103179932,-0.003404374,0.06123047,0.0053159036,227
11.44497,1431.19,1012.6382648944855,1.7760283,466944,875.0773466400001,466944,468,0.6356551945209503,-0.00011938474,0.040478516,0.0037557115,228
19.252188,1417.31,1017.0113716125488,1.7768501,468992,868.2739574599999,468992,462,0.7746558040380478,-0.0029583701,0.04838867,0.004129259,229
8.966627,1420.79,1021.4423968791962,1.7831762,471040,873.1503926499998,471040,458,0.724947452545166,-0.0025756382,0.06977539,0.0055409484,230
14.844088,1420.21,1025.9134891033173,1.7966388,473088,873.7896658599999,473088,458,0.6959459185600281,-0.0008220117,0.069970705,0.0060692173,231
16.264833,1402.96,1030.3843445777893,1.8036225,475136,864.6057557800002,475136,431,0.7413344979286194,-0.0022819676,0.057910156,0.005044554,232
24.326878,1347.83,1035.1358423233032,1.7930527,477184,832.3108113299999,477184,462,0.7290185391902924,-0.0014325912,0.06733398,0.0062138075,233
17.094719,1331.0,1039.56605386734,1.7926286,479232,822.2223979199999,479232,453,0.7394941449165344,-0.0021477113,0.047949217,0.0042091543,234
14.36738,1313.88,1044.080391407013,1.7930149,481280,811.8562881800001,481280,405,0.7544886767864227,-0.00160763,0.06171875,0.0058908793,235
8.850799,1299.44,1049.1361992359161,1.7970054,483328,803.21331559,483328,452,0.8014869093894958,-0.0052494095,0.08676758,0.007857578,236
10.836275,1299.44,1053.6619672775269,1.8022852,485376,804.25517522,485376,473,0.7479116022586823,-0.001592778,0.071826175,0.005657294,237
31.162695,1275.58,1057.9872057437897,1.8063204,487424,790.14559004,487424,463,0.5775877237319946,-0.00025709107,0.048828125,0.004427506,238
5.941252,1281.36,1062.4067785739899,1.8066685,489472,794.44893744,489472,442,0.8433205187320709,-0.001973759,0.047070313,0.0044001085,239
18.372658,1296.6,1067.0355854034424,1.8053558,491520,805.3474698400001,491520,462,0.6534901261329651,-0.0022175305,0.06362305,0.0050786035,240
13.257886,1303.65,1071.4603004455566,1.8116429,493568,809.61488053,493568,470,0.7176138162612915,-0.006371908,0.0980957,0.008524717,241
38.067543,1196.09,1075.8177859783173,1.8192657,495616,740.6012178699998,495616,442,0.4345707893371582,-0.0026139547,0.068359375,0.005543372,242
24.612514,1126.58,1080.4488332271576,1.8097855,497664,697.0791671599999,497664,454,0.6739805638790131,-0.0024582113,0.059326172,0.005444726,243
40.295845,1001.67,1084.9552927017212,1.8196234,499712,616.30515772,499712,436,0.7237201929092407,-0.0039092046,0.076855466,0.0066055455,244
52.433502,824.71,1089.6518833637238,1.8387487,501760,499.23307116999996,501760,399,0.5058018267154694,-0.003487131,0.060302734,0.0049017803,245
30.556894,732.22,1094.7808554172516,1.8351929,503808,436.89992261,503808,459,0.6830527186393738,-0.0019112211,0.04873047,0.004261124,246
13.3660145,747.04,1099.2420346736908,1.8332716,505856,446.82832673999997,505856,455,0.7961887866258621,-0.002903228,0.0734375,0.0058292644,247
28.718075,677.18,1103.7426776885986,1.8362831,507904,399.6809852199999,507904,462,0.7587146013975143,-0.0068956995,0.046435546,0.0051714377,248
8.382963,692.58,1108.1732993125916,1.8381764,509952,409.60811070999995,509952,445,0.702617347240448,-0.0031921621,0.06743164,0.005430385,249
5.0041757,692.99,1112.7733886241913,1.8325663,512000,410.03863327999994,512000,469,0.8659782707691193,-0.0020506862,0.06635742,0.005814886,250
28.458164,657.55,1117.135163784027,1.8280585,514048,384.68414292,514048,446,0.6082260608673096,-0.008193111,0.058496095,0.00486962,251
30.038986,577.51,1121.7180514335632,1.8377972,516096,328.5156925499999,516096,468,0.6183196902275085,-0.0055763894,0.06318359,0.005281239,252
13.249346,585.41,1126.0881614685059,1.8584251,518144,333.24508442,518144,463,0.727862685918808,-0.005653664,0.07900391,0.006308218,253
21.10253,561.5,1130.512214422226,1.8722748,520192,317.17210750000004,520192,478,0.7522453516721725,-0.0013483966,0.06928711,0.006087041,254
10.320032,569.26,1134.7888569831848,1.8787785,522240,322.19275998,522240,424,0.7385012805461884,-0.0020848168,0.07861328,0.0061839577,255
10.687565,588.97,1139.6123249530792,1.8774965,524288,332.86352297999997,524288,397,0.8241240978240967,-0.005795974,0.07001953,0.006020374,256
10.198431,588.97,1144.7667195796967,1.8892696,526336,332.21126503,526336,400,0.6509208381175995,-0.0032797395,0.06362305,0.005237588,257
29.494938,561.74,1149.879718542099,1.9105364,528384,312.69308020999995,528384,405,0.6738070845603943,-0.004757667,0.05517578,0.0048842225,258
9.819784,577.66,1154.936891078949,1.9132965,530432,323.62291318999996,530432,426,0.7130630016326904,-0.002877609,0.06538086,0.005273914,259
9.374113,577.66,1159.7416059970856,1.9046199,532480,323.27614525999996,532480,461,0.7546389549970627,-0.0015248815,0.09555664,0.007916443,260
9.778528,594.91,1164.1834177970886,1.906504,534528,334.92936583000005,534528,437,0.710163414478302,-0.0007543084,0.049365234,0.004077077,261
4.441958,607.27,1168.8604567050934,1.921932,536576,343.46565684999996,536576,394,0.900435633957386,-0.004949542,0.033837892,0.0032436897,262
13.985268,622.89,1174.0490186214447,1.9357603,538624,354.76193980999994,538624,390,0.71795853972435,-0.00540986,0.07290039,0.0062846923,263
9.025797,642.88,1179.2946832180023,1.93841,540672,367.96105753000006,540672,423,0.6854436993598938,-0.0020179972,0.05805664,0.004759201,264
8.796072,642.88,1184.1355519294739,1.9371626,542720,368.1429303000001,542720,435,0.7772554755210876,-0.002258669,0.0390625,0.0035715196,265
11.325156,659.71,1188.8402450084686,1.9409196,544768,380.01994492000006,544768,448,0.6113130450248718,-0.0027887505,0.08178711,0.006558378,266
4.496966,645.59,1193.4059200286865,1.9471724,546816,370.6665756800001,546816,439,0.9031296819448471,-0.0021094831,0.071875,0.0057229125,267
10.392301,659.1,1198.0651659965515,1.9595902,548864,380.12077781000005,548864,434,0.7467373609542847,-0.0021125614,0.08701172,0.0067219995,268
10.294984,673.54,1202.776091337204,1.9574487,550912,390.16745373000003,550912,474,0.7012086808681488,-0.0038741708,0.08432617,0.00677566,269
5.003646,673.54,1207.0962445735931,1.959102,552960,387.31125834,552960,478,0.8859124332666397,-0.0019420966,0.0546875,0.0046687657,270
10.432589,673.54,1211.373122215271,1.9541743,555008,386.84064573,555008,442,0.6199041903018951,-0.0020313286,0.050976563,0.0045351246,271
11.165388,689.43,1216.0004348754883,1.9491068,557056,397.75943954999997,557056,461,0.5889523923397064,-0.001080602,0.049365234,0.004339922,272
16.93653,711.19,1220.4420173168182,1.9601943,559104,411.98359682999995,559104,435,0.6996012628078461,-0.007307262,0.07670899,0.006033591,273
19.098185,719.51,1225.1472582817078,1.9661436,561152,418.77771085999996,561152,412,0.687311977148056,-0.0037208435,0.06928711,0.0062693604,274
11.060492,719.51,1230.1077167987823,1.9562263,563200,419.5937065199999,563200,378,0.6246331334114075,-0.0024441048,0.051757812,0.004788095,275
9.165819,733.6,1235.5197191238403,1.9467065,565248,429.0866601199999,565248,428,0.6900259256362915,-0.0013615463,0.07329102,0.0061107283,276
10.0214405,733.6,1240.297152519226,1.9459074,567296,430.7735505499999,567296,408,0.707880437374115,-0.0037426658,0.08359375,0.0064286804,277
15.3489,752.0,1245.306563615799,1.9494873,569344,443.20892216,569344,438,0.7264516353607178,-0.0038336385,0.051416017,0.004668053,278
8.87061,767.23,1249.9809594154358,1.9412498,571392,453.84112804999995,571392,487,0.7210921049118042,-0.0021277443,0.05625,0.004761667,279
5.8343153,776.47,1254.1847150325775,1.937575,573440,459.77411780999995,573440,464,0.8525709956884384,-0.0013640414,0.045996092,0.004569793,280
14.742441,797.85,1258.5968034267426,1.9303335,575488,474.07932192,575488,465,0.6850578188896179,-0.0046574,0.084179685,0.007750556,281
15.429937,822.62,1262.999002456665,1.9183648,577536,491.3540753500001,577536,472,0.7160046696662903,-0.0019601223,0.057763673,0.0048608975,282
4.4326,818.8,1267.3300347328186,1.9167988,579584,489.43785945999997,579584,476,0.8976168930530548,-0.00650899,0.06020508,0.0051510674,283
18.816645,847.41,1271.6314508914948,1.9172481,581632,508.58473791000006,581632,419,0.60688716173172,-0.001178052,0.060791016,0.004982072,284
6.328247,857.17,1276.5188846588135,1.9161034,583680,515.51174479,583680,457,0.8419446796178818,-0.00622354,0.07319336,0.0068539283,285
22.166973,860.55,1280.9994411468506,1.9127781,585728,518.87810724,585728,466,0.6696195304393768,-0.0010936668,0.03671875,0.0033211522,286
8.575002,878.47,1285.3940320014954,1.9115648,587776,531.1277828799999,587776,462,0.6914145648479462,-0.0022944822,0.10805664,0.009823243,287
8.7956505,896.42,1289.822671175003,1.903058,589824,543.61570416,589824,390,0.7328226864337921,-0.0012889153,0.08486328,0.006719189,288
20.797913,920.22,1295.062830209732,1.8991238,591872,558.83056042,591872,452,0.5593347549438477,-0.003396667,0.07529297,0.0060648364,289
7.806121,940.24,1299.591852426529,1.894902,593920,570.6788908,593920,438,0.7070645689964294,-0.0011105672,0.09887695,0.007739175,290
11.144649,960.18,1304.2577619552612,1.8988243,595968,584.18973677,595968,488,0.6367969512939453,-0.0019449883,0.08203125,0.007200756,291
9.023283,976.5,1308.4470546245575,1.9108372,598016,594.9317891200001,598016,435,0.7250613272190094,-0.0060578175,0.072753906,0.0056520896,292
9.386976,996.39,1313.1461334228516,1.9234791,600064,608.77171745,600064,460,0.7549777626991272,-0.0029844407,0.06928711,0.006254437,293
9.5524235,1016.31,1317.5917348861694,1.9176203,602112,622.48366818,602112,451,0.7178665995597839,-0.000761999,0.04790039,0.004443403,294
12.35941,1034.06,1322.1268258094788,1.911804,604160,633.9398591199999,604160,457,0.6166605353355408,-0.0060086227,0.12685546,0.009411564,295
10.5794735,1054.04,1326.6009407043457,1.915762,606208,647.2586081899999,606208,471,0.6999993324279785,-0.0013311116,0.06523438,0.005569015,296
6.6236396,1057.87,1330.9444596767426,1.9262766,608256,649.2357480999999,608256,494,0.8113476485013962,-0.0022323898,0.085595705,0.007379043,297
38.58651,1084.96,1335.0844609737396,1.938627,610304,667.75137027,610304,455,0.5572827160358429,-0.005504114,0.09804688,0.008683464,298
6.732562,1090.46,1339.582011461258,1.9582465,612352,670.61762152,612352,484,0.7784682661294937,-0.0027210223,0.0680664,0.0056061503,299
10.820011,1107.19,1343.8125467300415,1.9660509,614400,682.13023562,614400,477,0.7140851020812988,-0.0016931081,0.07583008,0.006163371,300
9.489092,1127.07,1348.1020233631134,1.9709234,616448,695.5367389099999,616448,480,0.6615906953811646,0.00043920585,0.05283203,0.0045948843,301
11.0139675,1147.02,1352.3617651462555,1.9701672,618496,708.5712522299999,618496,460,0.6243428289890289,0.0016629433,0.09272461,0.0076858075,302
27.425442,1168.81,1356.805104970932,1.9709514,620544,723.52518075,620544,477,0.6684804260730743,-0.0055170013,0.05415039,0.007062357,303
9.803502,1168.81,1361.0990853309631,1.9788606,622592,723.3086781500001,622592,458,0.5786101520061493,-0.0019854275,0.07114258,0.0057429536,304
10.439387,1186.72,1365.5660269260406,1.9820055,624640,735.98901221,624640,462,0.706402599811554,-0.0037649036,0.10336914,0.008378384,305
8.861808,1203.02,1369.9926342964172,1.9977729,626688,746.6788415500002,626688,439,0.5774461328983307,-0.0014356847,0.10292969,0.008431582,306
6.6733985,1222.96,1374.653956413269,2.0170732,628736,760.5793171,628736,436,0.8223771899938583,-0.00437351,0.06435547,0.0053352504,307
10.876368,1238.82,1379.3415176868439,2.024819,630784,772.1639257899999,630784,434,0.6404620409011841,-0.0055235294,0.07280274,0.006076834,308
11.016428,1258.77,1384.0599746704102,2.0282483,632832,785.9751526099999,632832,474,0.7126011252403259,0.0004147594,0.040283203,0.0038910606,309
6.280689,1257.28,1388.377590894699,2.0289104,634880,784.91911706,634880,459,0.7592213600873947,0.0017416949,0.06923828,0.005823234,310
29.593353,1258.81,1392.8308491706848,2.0270262,636928,785.28563713,636928,478,0.6722228527069092,-0.003565404,0.05078125,0.0049842875,311
18.62406,1258.34,1397.1158089637756,2.0235152,638976,785.8249026400001,638976,400,0.6023668944835663,-0.0023386553,0.07114258,0.006143392,312
15.111911,1274.5,1402.234433889389,2.0283856,641024,797.2852052599999,641024,470,0.6857587099075317,-0.0019694497,0.048193358,0.0042241514,313
16.419792,1283.16,1406.5843238830566,2.0290465,643072,802.1071011000001,643072,420,0.6798827052116394,-0.005706685,0.06743164,0.0053209243,314
7.3699327,1285.05,1411.458122253418,2.0208116,645120,803.57588967,645120,468,0.7905226051807404,-0.003742832,0.06728516,0.005746898,315
17.750256,1308.54,1415.831396818161,2.022408,647168,817.6953988600002,647168,450,0.8057936728000641,-0.0020203362,0.03769531,0.0033719647,316
12.893007,1305.21,1420.3794205188751,2.039071,649216,817.95529,649216,423,0.7666419446468353,-0.005131169,0.054833986,0.005605281,317
12.324753,1325.1,1425.210443019867,2.0518427,651264,830.16217307,651264,499,0.5904751718044281,-0.002142335,0.039990235,0.0038152714,318
14.129239,1346.97,1429.3092081546783,2.0609086,653312,844.3782310899999,653312,490,0.7879085540771484,-0.003796531,0.059228517,0.005383328,319
10.835138,1363.21,1433.4861595630646,2.0730052,655360,855.2778116399999,655360,444,0.6009548902511597,-0.00020540117,0.0902832,0.007886946,320
11.840392,1383.07,1438.0894510746002,2.0789015,657408,869.3177249499997,657408,434,0.6623956561088562,-0.0024927086,0.043847658,0.0040549496,321
11.735135,1360.44,1442.8012328147888,2.0699391,659456,857.3692844799998,659456,407,0.8429515361785889,-0.0024648523,0.06484375,0.0055131647,322
18.852913,1345.98,1447.8323349952698,2.0694067,661504,848.8788918599998,661504,460,0.7758159041404724,-0.005868195,0.049560547,0.004264907,323
8.985363,1362.54,1452.2835512161255,2.0684361,663552,859.9935342900001,663552,490,0.7018977105617523,-0.0021930481,0.06796875,0.005597778,324
14.271283,1368.43,1456.463579416275,2.0709062,665600,864.19532558,665600,480,0.8140873312950134,-0.007283547,0.03642578,0.0036599147,325
9.991073,1368.43,1460.7302021980286,2.078767,667648,864.2103719300001,667648,480,0.5617218017578125,-0.00067135773,0.08574219,0.0067779785,326
14.7106,1351.66,1464.994341135025,2.0883708,669696,853.45409155,669696,482,0.7906471639871597,-0.002042504,0.031298827,0.0029174765,327
7.404761,1341.06,1469.2405021190643,2.0828724,671744,846.06186626,671744,467,0.8057777583599091,-0.0048179426,0.040722657,0.00398203,328
10.026656,1341.06,1473.624641418457,2.0658937,673792,845.71086886,673792,459,0.6154616177082062,-0.001113706,0.029785156,0.0029663527,329
13.093668,1347.93,1478.077897310257,2.0608306,675840,848.6825106600002,675840,478,0.7209429144859314,-0.0013648946,0.07114258,0.0062618135,330
6.061573,1336.0,1482.3585088253021,2.0757165,677888,839.49949733,677888,449,0.7485703527927399,-0.0053628916,0.081445314,0.0076858876,331
15.883087,1337.26,1486.9177260398865,2.0914483,679936,838.9732428599999,679936,442,0.6788899898529053,-0.0046612616,0.05698242,0.0051515233,332
13.061168,1319.77,1491.5463817119598,2.1125004,681984,827.4857306499999,681984,461,0.74754399061203,-0.0028631142,0.05390625,0.004427299,333
20.466684,1287.59,1495.9853887557983,2.1192124,684032,808.0400930899999,684032,431,0.7584530413150787,-0.0009781063,0.029199218,0.002822825,334
18.96764,1255.6,1500.7369148731232,2.1249042,686080,785.4349211699998,686080,452,0.7820899039506912,-0.0030069028,0.044970702,0.0038979773,335
11.544997,1255.6,1505.2589764595032,2.1242743,688128,784.7186192300001,688128,424,0.6229248940944672,-0.00012519173,0.032226562,0.0032113916,336
9.577227,1255.6,1510.080528974533,2.1238303,690176,784.49495678,690176,495,0.6245333254337311,-0.0037281148,0.07675781,0.006636318,337
6.202883,1239.5,1514.2118816375732,2.127083,692224,773.1572873900001,692224,472,0.7969205230474472,-0.0025404112,0.043798827,0.0040248395,338
8.902462,1239.5,1518.5425918102264,2.1254492,694272,772.47130492,694272,457,0.489587664604187,-0.0014087228,0.0980957,0.007904481,339
19.823763,1232.17,1523.016649723053,2.127584,696320,766.5698157799999,696320,474,0.6881844103336334,-0.0014905988,0.05288086,0.0044959085,340
14.383512,1231.7,1527.3337304592133,2.1309972,698368,765.54779807,698368,453,0.7282621264457703,-0.003783989,0.053222656,0.0052692923,341
8.987232,1231.7,1531.8548550605774,2.139805,700416,765.3213905999999,700416,448,0.6546125113964081,-8.447552e-05,0.054638673,0.0045831664,342
9.180307,1240.4,1536.4191715717316,2.1305661,702464,771.5084306800001,702464,421,0.6227189898490906,-0.002224819,0.059912108,0.005106483,343
16.342264,1235.19,1541.2809700965881,2.119288,704512,766.6232298200001,704512,480,0.7865890711545944,-0.0026165757,0.033154298,0.0032700554,344
10.786162,1210.62,1545.544929742813,2.1163745,706560,748.7977365500001,706560,487,0.7984846532344818,-0.0015720368,0.022851562,0.002194013,345
10.432051,1228.6,1549.7460594177246,2.1192555,708608,760.2523867900002,708608,457,0.4427574872970581,-0.0029027977,0.09804688,0.008018365,346
8.545948,1245.16,1554.221751689911,2.124895,710656,770.5179262500001,710656,415,0.5943672955036163,-0.003275719,0.06967773,0.005363279,347
9.123259,1245.16,1559.1483376026154,2.1407723,712704,770.0193186,712704,454,0.5753047466278076,-0.0052409964,0.0894043,0.007027066,348
30.81985,1191.31,1563.653644323349,2.148234,714752,733.79152584,714752,457,0.624657392501831,-0.00292358,0.064453125,0.005679098,349
10.859464,1191.31,1568.1330742835999,2.1453958,716800,734.75391799,716800,478,0.6231082677841187,-0.0009772772,0.087207034,0.0066606714,350
20.816113,1124.7,1572.411955356598,2.145236,718848,689.3558598299999,718848,468,0.7574304491281509,-0.0037414618,0.041064452,0.0037697456,351
14.394002,1123.03,1576.7799110412598,2.154555,720896,687.5187119499999,720896,450,0.5772402584552765,-3.030479e-05,0.07768555,0.0063083903,352
19.10673,1123.43,1581.322895526886,2.1649315,722944,688.6761372199998,722944,471,0.8279979079961777,-0.0017699931,0.035498045,0.0032038775,353
5.543277,1135.75,1585.6655945777893,2.1830902,724992,698.2713208799998,724992,445,0.8400487303733826,-0.0045726304,0.033496093,0.0031195902,354
17.058584,1098.34,1590.2627656459808,2.1881843,727040,673.2581499899998,727040,435,0.7306835055351257,-0.0077705807,0.10546875,0.010495884,355
18.40645,1096.2,1594.9634976387024,2.1868825,729088,671.8623004499999,729088,449,0.5973320305347443,-0.0052137137,0.06538086,0.0055121747,356
10.424241,1098.4,1599.5228428840637,2.1914248,731136,673.20568353,731136,427,0.8558553904294968,-0.0031791993,0.058203124,0.005052938,357
14.186544,1082.53,1604.310070991516,2.1985736,733184,662.42731191,733184,423,0.6596984565258026,-0.0010025488,0.07539062,0.0066168522,358
9.997362,1058.78,1609.1450550556183,2.199387,735232,645.6618732899999,735232,446,0.8531490713357925,4.012218e-05,0.025390625,0.0027436728,359
12.84181,1032.26,1613.73544216156,2.2054124,737280,627.4654135100002,737280,480,0.8594890832901001,-0.0018181572,0.028173828,0.0027905956,360
9.188499,1032.26,1617.9994480609894,2.1977153,739328,629.56345114,739328,439,0.6982663869857788,-0.004372897,0.047021486,0.00445534,361
12.152499,1050.61,1622.6640255451202,2.1769364,741376,642.42265649,741376,490,0.7507225573062897,-0.0034466586,0.09091797,0.006804095,362
9.498621,1066.9,1626.8368768692017,2.1806307,743424,654.37903528,743424,434,0.6552545428276062,-0.0024291198,0.071826175,0.0060040015,363
9.278004,1069.33,1631.5465292930603,2.1816015,745472,657.18588514,745472,460,0.8571836650371552,-0.004145403,0.059521485,0.0049984204,364
14.269239,1059.5,1635.9905953407288,2.191225,747520,650.52714608,747520,495,0.8202513605356216,-0.0045422977,0.0418457,0.003589591,365
24.93872,1031.94,1640.121526002884,2.1912746,749568,633.0298952599999,749568,498,0.6997884511947632,-0.0031645254,0.05644531,0.0049250643,366
10.262045,1048.0,1644.233862400055,2.187375,751616,645.0281482,751616,486,0.8183250576257706,-0.0019920818,0.043847658,0.00412164,367
5.15822,1035.73,1648.441385269165,2.1829314,753664,635.1334469199999,753664,430,0.8616482317447662,-0.007759238,0.06533203,0.0056765946,368
22.641489,1023.75,1653.2027497291565,2.1810346,755712,626.4902165,755712,489,0.639789491891861,-0.0024322881,0.052246094,0.0045705754,369
4.4622874,1007.43,1657.3891100883484,2.1894422,757760,615.9504833499999,757760,502,0.8757517412304878,-0.0012767178,0.04272461,0.0037937718,370
16.80904,1002.77,1661.4625301361084,2.1870625,759808,610.8323780000001,759808,498,0.7360952198505402,-0.0047141397,0.054980468,0.0057471204,371
12.350019,1019.1,1665.5739426612854,2.1901624,761856,622.98407486,761856,505,0.644981861114502,-0.0017796408,0.06035156,0.005156532,372
9.295036,1036.19,1669.6231381893158,2.1865778,763904,635.7937538700002,763904,467,0.7222722470760345,-0.0016832899,0.04008789,0.0036675693,373
16.639254,1024.88,1674.0017807483673,2.1872633,765952,628.5503520199999,765952,475,0.7271339297294617,-0.0031772112,0.064697266,0.0053715194,374
10.812586,1038.46,1678.3133857250214,2.190536,768000,637.46418368,768000,447,0.5655063986778259,-0.0022699088,0.07172851,0.00777123,375
9.019147,1055.38,1682.8905947208405,2.1938746,770048,649.9675615199999,770048,495,0.734957367181778,-0.0022162492,0.093164064,0.0071545905,376
4.9069753,1051.91,1687.0238678455353,2.2083015,772096,648.1026222500001,772096,474,0.8839555457234383,-0.0042647207,0.04160156,0.0037008151,377
8.483298,1051.91,1691.3368382453918,2.2172773,774144,649.2083590000001,774144,466,0.7751534581184387,-0.0024774447,0.081445314,0.006477406,378
9.196006,1051.91,1695.7242782115936,2.2282043,776192,649.49490114,776192,475,0.5501141548156738,-0.0052662604,0.08657227,0.0070164343,379
10.895412,1077.34,1700.0325410366058,2.2442818,778240,666.6438234400001,778240,440,0.8357589542865753,-0.0018644597,0.047314454,0.004150967,380
11.455136,1077.34,1704.6789410114288,2.2581189,780288,667.12948367,780288,443,0.6663238704204559,-0.004390936,0.030126953,0.0030251602,381
10.862867,1064.44,1709.2938439846039,2.267901,782336,659.1369850100001,782336,439,0.8362080454826355,-0.0019871462,0.047167968,0.004095423,382
9.495847,1076.37,1713.9521629810333,2.2791085,784384,666.9650964699999,784384,418,0.5629128515720367,-0.0019284568,0.08017578,0.006640074,383
16.848354,1075.47,1718.8495519161224,2.2821426,786432,668.8116466099999,786432,452,0.7391580045223236,-0.005662317,0.057763673,0.005205645,384
4.864827,1064.02,1723.379060268402,2.2802186,788480,660.84571474,788480,491,0.9216809943318367,-0.0032169581,0.04145508,0.0038647235,385
17.023493,1070.23,1727.54692196846,2.2771766,790528,665.3108717299999,790528,468,0.690774142742157,-0.0014016244,0.034765624,0.0033074927,386
9.413779,1083.9,1731.9144229888916,2.281799,792576,671.8885921499999,792576,474,0.804869532585144,-0.003568276,0.04863281,0.004123775,387
12.945506,1094.77,1736.234061717987,2.2895558,794624,677.4385156200002,794624,483,0.8214718252420425,-0.00430387,0.06796875,0.005940848,388
7.864834,1072.69,1740.4663662910461,2.3020678,796672,663.26973018,796672,433,0.8769815638661385,-0.0044574025,0.04824219,0.0043626465,389
11.691782,1072.69,1745.1897187232971,2.308663,798720,663.82961435,798720,454,0.5426143705844879,-0.003325225,0.072070315,0.006524933,390
11.6185055,1088.79,1749.695646762848,2.3130596,800768,675.4788809300001,800768,474,0.6356410086154938,-0.0030470411,0.058740236,0.004796755,391
