n_updates,explained_variance,fps,ep_reward_mean,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,ep_len_mean,policy_entropy,value_loss
194,0.9288735911250114,571,1035.9855711,397312,693.6912643909454,0.0034927796,-0.006171939,0.040039062,397312,1565.57,5.783877,9.251173
195,0.8141249567270279,567,1035.3361920999998,399360,697.2778868675232,0.0046448815,-0.0029335364,0.05683594,399360,1565.57,5.786291,13.201489
196,0.9354757815599442,569,1034.44712428,401408,700.8862202167511,0.004326815,-0.010074813,0.043896485,401408,1563.14,5.781102,5.3755403
197,0.9159860759973526,580,1031.3550789399999,403456,704.4831054210663,0.0027025216,-0.0050776512,0.025732422,403456,1558.94,5.781193,5.3024263
198,0.9186815395951271,575,1031.20429548,405504,708.0124509334564,0.003069675,-0.0035255668,0.033984374,405504,1558.52,5.7805676,6.3787527
199,0.861928328871727,570,1036.02947071,407552,711.5708675384521,0.0020645559,-0.0015448494,0.01821289,407552,1564.11,5.7853904,16.098518
200,0.8717467486858368,561,1038.10970944,409600,715.1637246608734,0.004224927,-0.006245531,0.04448242,409600,1565.17,5.790814,16.87622
201,0.8339454680681229,556,1048.7718313199998,411648,718.8129417896271,0.0037352084,-0.0014912762,0.041552734,411648,1578.43,5.787717,14.155176
202,0.8786161094903946,567,1062.57910289,413696,722.4927883148193,0.0042150007,-0.0020286602,0.051123045,413696,1595.18,5.781163,10.478872
203,0.6391634047031403,554,1074.31763589,415744,726.1023788452148,0.008377353,-0.0045067724,0.09716797,415744,1613.1,5.803653,13.16272
204,0.8150694370269775,574,1072.1447860300002,417792,729.7964129447937,0.0016883487,-0.004725239,0.017431641,417792,1610.18,5.8248854,15.845039
205,0.8384111672639847,576,1071.13403292,419840,733.3589625358582,0.0018092438,-0.002216587,0.016601562,419840,1610.18,5.8086967,9.525545
206,0.8335869908332825,564,1070.4858628700001,421888,736.9099569320679,0.0018208108,-0.0028966109,0.020263672,421888,1610.18,5.7934704,9.5009365
207,0.7974313348531723,568,1071.2859357000002,423936,740.5379662513733,0.0035733846,-0.0036642351,0.03955078,423936,1610.18,5.7841253,15.37885
208,0.7819621413946152,561,1071.4730572699998,425984,744.1435279846191,0.005960703,-0.0059172586,0.07905273,425984,1610.18,5.7827353,9.852749
209,0.7912487387657166,583,1071.1491767699997,428032,747.7911443710327,0.0042530545,-0.004166706,0.049951173,428032,1610.18,5.7897353,14.943347
210,0.7964723110198975,570,1083.6008192299998,430080,751.2998723983765,0.0022121847,-0.0010577329,0.02265625,430080,1626.85,5.786714,11.797782
211,0.7349375188350677,564,1084.0284685399997,432128,754.8883769512177,0.0033216954,-0.004303272,0.038183592,432128,1626.85,5.7791038,15.18307
212,0.7587326467037201,581,1096.8354840599998,434176,758.5182204246521,0.0032282032,-0.003834861,0.036328126,434176,1643.43,5.782296,14.440989
213,0.7366673648357391,566,1107.2482682599998,436224,762.0424070358276,0.0044428273,-0.0014300415,0.053613283,436224,1657.53,5.8020825,13.262144
214,0.8532970249652863,560,1121.1108816099998,438272,765.6579008102417,0.0018769024,-0.0013024193,0.01953125,438272,1675.3,5.8120937,10.752968
215,0.7790997475385666,564,1121.83660727,440320,769.3096549510956,0.0037736923,-0.0027064118,0.044628907,440320,1675.3,5.8059115,15.675059
216,0.7296746373176575,560,1120.37533936,442368,772.9405057430267,0.0062702363,-0.0036547196,0.07866211,442368,1675.3,5.805225,9.676046
217,0.8867441937327385,564,1125.3322895000001,444416,776.5944051742554,0.0019465478,-0.0033345476,0.017529298,444416,1680.16,5.8141546,10.586069
218,0.7729061990976334,579,1125.0699122699998,446464,780.2228970527649,0.0028042526,-0.0040656165,0.02758789,446464,1680.16,5.8106422,11.464284
219,0.6259154975414276,572,1127.98369991,448512,783.7546637058258,0.0034680073,-0.0035320304,0.034228515,448512,1685.03,5.7965546,16.57928
220,0.8053629696369171,562,1129.55520651,450560,787.3306591510773,0.001578445,-0.0011602428,0.012451172,450560,1685.03,5.7852197,13.944971
221,0.7813761085271835,570,1132.82605715,452608,790.9694535732269,0.0027356704,-0.0025476487,0.031347655,452608,1689.11,5.7890706,11.271916
222,0.9036895334720612,572,1145.90749475,454656,794.561012506485,0.0035719182,-0.0029974994,0.034521483,454656,1706.92,5.7909317,6.903763
223,0.7862324565649033,578,1145.25022593,456704,798.1398561000824,0.004232887,-0.005412676,0.055908203,456704,1706.92,5.7843876,12.680799
224,0.7960590422153473,557,1149.47154638,458752,801.6814506053925,0.0038317894,-0.0068588937,0.04350586,458752,1712.78,5.777044,14.4302845
225,0.8194518685340881,572,1161.1423102,460800,805.3556778430939,0.0024845446,-0.0014105754,0.029199218,460800,1728.22,5.780303,11.771599
226,0.7358654141426086,566,1162.6102572099999,462848,808.9372215270996,0.0019072024,-0.0012768641,0.019970704,462848,1728.22,5.776019,14.966194
227,0.717950850725174,574,1174.3125970900003,464896,812.5526731014252,0.0032120708,-0.0017764674,0.036328126,464896,1744.94,5.7740884,13.11369
228,0.7967495024204254,569,1182.7481073400002,466944,816.1165385246277,0.0032214965,-0.002041142,0.031884767,466944,1755.1,5.764309,14.024014
229,0.8385876715183258,553,1192.4951603700001,468992,819.7125473022461,0.002728437,-0.0011065046,0.019824218,468992,1766.36,5.7456756,14.2487
230,0.8579395711421967,574,1195.53291384,471040,823.4135909080505,0.003727669,-0.004446553,0.04169922,471040,1768.85,5.744091,8.8060055
231,0.8507463037967682,570,1205.0697153,473088,826.9786550998688,0.0031272345,-0.0026115444,0.034423828,473088,1780.66,5.749684,12.700551
232,0.850820317864418,567,1218.7422619,475136,830.570469379425,0.0027108276,-0.002380265,0.032226562,475136,1798.26,5.745876,11.8053055
233,0.8337344825267792,569,1228.0553848,477184,834.1774787902832,0.0032385518,-0.0023998308,0.036376953,477184,1809.06,5.736703,12.377023
234,0.7921692579984665,558,1228.15560292,479232,837.7765095233917,0.0032791854,-0.0020274217,0.035546876,479232,1809.06,5.729851,13.220968
235,0.8653411865234375,566,1219.39760327,481280,841.4457941055298,0.0035759117,-0.0030566137,0.041259766,481280,1796.77,5.7494626,6.075225
236,0.7924485057592392,571,1220.5261908999998,483328,845.0593452453613,0.0043175705,-0.00242564,0.049804688,483328,1798.6,5.7584634,9.999812
237,0.745012640953064,558,1219.3105092699998,485376,848.6464166641235,0.0030116336,-0.0013375722,0.029833984,485376,1798.6,5.7477536,13.418123
238,0.7376517057418823,558,1228.70933393,487424,852.3113391399384,0.00484595,-0.00045180562,0.05673828,487424,1812.03,5.7462835,9.912431
239,0.7521264553070068,566,1227.34435088,489472,855.9759209156036,0.0059457375,-0.003945834,0.06547852,489472,1812.03,5.7609763,10.138352
240,0.6814889311790466,565,1225.25026669,491520,859.589218378067,0.0054362384,-0.00094394153,0.06123047,491520,1812.03,5.767538,11.867375
241,0.8367651104927063,562,1224.78537024,493568,863.2135050296783,0.0035972886,-0.0032299235,0.039453126,493568,1812.03,5.765297,12.044248
242,0.8155520856380463,567,1227.1055132899999,495616,866.8525817394257,0.003601178,-0.0022874253,0.041064452,495616,1812.03,5.770269,13.634569
243,0.8072129338979721,568,1228.89679063,497664,870.4589550495148,0.0038175608,-0.00510586,0.043408204,497664,1812.61,5.767872,9.869544
244,0.8512512594461441,562,1235.64708262,499712,874.0646502971649,0.0028470005,-0.003100939,0.030615235,499712,1822.27,5.7688956,15.683604
245,0.7545228898525238,565,1228.62883333,501760,877.7045469284058,0.0016957615,-0.0020590685,0.01484375,501760,1812.01,5.7764196,21.482643
246,0.9191572368144989,577,1226.34659869,503808,881.3244440555573,0.0028131458,-0.0026336971,0.030078124,503808,1809.08,5.770506,4.822817
247,0.8752894476056099,565,1227.10439308,505856,884.8735675811768,0.0035786033,-0.0025386997,0.04121094,505856,1809.08,5.769965,9.952228
248,0.8652704209089279,570,1218.9486291,507904,888.4970693588257,0.0032286015,-0.0040087784,0.04033203,507904,1796.08,5.7900815,15.68842
249,0.9390344545245171,573,1210.2161832000002,509952,892.0861711502075,0.0023023556,-0.0028499211,0.025,509952,1784.0,5.811106,4.660342
250,0.8566848188638687,577,1208.64878717,512000,895.6583199501038,0.0032091518,-0.0040028193,0.03515625,512000,1780.76,5.8224783,12.0560055
251,0.7460235953330994,564,1198.2764702499999,514048,899.2059621810913,0.0063689477,-0.007975718,0.076416016,514048,1766.28,5.8283367,20.381498
252,0.823275238275528,564,1198.2303124,516096,902.8331558704376,0.0012446636,-0.00089241064,0.011230469,516096,1766.28,5.838509,10.2769985
253,0.8003328144550323,566,1199.79607354,518144,906.4629912376404,0.0018175317,-0.0018835675,0.017675782,518144,1766.28,5.842885,13.081775
254,0.8824105784296989,556,1200.4804128099997,520192,910.0784294605255,0.0043179607,-0.004538042,0.050634764,520192,1766.28,5.834556,10.029735
255,0.7128480076789856,573,1211.9708757699998,522240,913.7614028453827,0.0027092267,-0.0018478684,0.032714844,522240,1781.77,5.83134,17.013302
256,0.8800439983606339,565,1204.0184628799998,524288,917.3320553302765,0.004119758,-0.0064139003,0.042138673,524288,1771.58,5.824284,9.47515
257,0.8884942829608917,573,1205.1695352899999,526336,920.9526677131653,0.004116657,-0.005290297,0.04902344,526336,1771.58,5.8116865,10.024504
258,0.8412657678127289,582,1203.74193299,528384,924.5227942466736,0.002467399,-0.0035989233,0.024902344,528384,1769.3,5.809222,9.318778
259,0.9463763758540154,568,1203.7737501899999,530432,928.0371778011322,0.003386533,-0.004839505,0.04018555,530432,1770.01,5.806872,4.6290717
260,0.7696283459663391,565,1203.6985564599997,532480,931.6431860923767,0.0024472193,-0.0025905226,0.025097657,532480,1770.01,5.801123,16.075459
261,0.762210801243782,571,1208.60184424,534528,935.2629737854004,0.002886118,-0.0027585714,0.033837892,534528,1776.58,5.79773,19.942394
262,0.7403065860271454,566,1208.04327497,536576,938.8486609458923,0.0028311566,-0.003809752,0.03286133,536576,1776.58,5.8034515,16.160624
263,0.8028443455696106,576,1184.22119081,538624,942.4669070243835,0.0026944515,-0.0059038615,0.022802735,538624,1741.99,5.8138776,21.475737
264,0.8285443633794785,561,1186.3527645200002,540672,946.0219497680664,0.003144538,-0.0032175481,0.038720705,540672,1743.16,5.8272696,12.930135
265,0.8727906346321106,573,1196.2042981,542720,949.6704711914062,0.0020162452,-0.0041539306,0.019384766,542720,1756.09,5.834615,8.7226925
266,0.8784272000193596,561,1203.7609939899999,544768,953.2435173988342,0.004139599,-0.0023918545,0.043896485,544768,1765.27,5.8346777,10.259058
267,0.7644798308610916,572,1193.36995258,546816,956.8902139663696,0.00288252,-0.004317319,0.030810546,546816,1751.09,5.8264937,18.886766
268,0.8298560380935669,561,1192.4783110199999,548864,960.4666838645935,0.0033398052,-0.0033932223,0.036230467,548864,1751.43,5.8199816,9.334842
269,0.8694803416728973,567,1178.6849299300002,550912,964.1142637729645,0.0036768462,-0.004399503,0.03100586,550912,1731.22,5.806979,15.11532
270,0.8584342896938324,566,1179.0718320899998,552960,967.7245182991028,0.003219456,-0.0024428456,0.03793945,552960,1731.22,5.796689,11.908823
271,0.8322996199131012,568,1183.2783710499998,555008,971.3413603305817,0.0028554588,-0.001944219,0.03251953,555008,1736.21,5.7957563,10.633404
272,0.9917648378759623,571,1183.2783710499998,557056,974.94158244133,0.0037635055,-0.003423861,0.03803711,557056,1736.21,5.7882795,0.42384535
273,0.9461694844067097,563,1183.06981329,559104,978.527923822403,0.0030484323,-0.0025922812,0.031201173,559104,1735.78,5.7737527,6.105283
274,0.8305270075798035,571,1182.2110724699999,561152,982.1612300872803,0.005022456,-0.004059364,0.051953126,561152,1735.78,5.7631087,9.909842
275,0.8668515384197235,574,1180.20652472,563200,985.7462465763092,0.0025086892,-0.0030018021,0.026464844,563200,1732.64,5.770034,14.292717
276,0.9014330506324768,563,1178.73889738,565248,989.3131494522095,0.0022390164,0.00045572798,0.021728516,565248,1731.55,5.7826586,8.628981
277,0.8927923366427422,571,1181.9033431300002,567296,992.9463813304901,0.0060238345,-0.008359988,0.06875,567296,1735.91,5.7843103,5.9498625
278,0.7558236420154572,565,1181.67267521,569344,996.5294342041016,0.002888558,-0.0026409675,0.030078124,569344,1735.91,5.776066,16.746296
279,0.8463036119937897,577,1189.67953639,571392,1000.1516585350037,0.0019986597,-0.0039885854,0.020947266,571392,1746.53,5.7772717,8.603357
280,0.7231789827346802,572,1191.8002197199999,573440,1003.6997270584106,0.0025610488,-0.0034747098,0.027490234,573440,1751.13,5.7820425,15.729054
281,0.8190097510814667,577,1191.2708210099997,575488,1007.2773087024689,0.0034258645,-0.0032686614,0.039746094,575488,1751.13,5.784992,9.906521
282,0.7850649803876877,570,1193.1551463299998,577536,1010.8232607841492,0.0030893725,-0.0016986219,0.032910157,577536,1753.56,5.781546,16.071936
283,0.7320022881031036,582,1198.83419587,579584,1014.4114258289337,0.0018351361,-0.0012159257,0.018310547,579584,1761.29,5.7855716,14.798933
284,0.8936708122491837,551,1199.7843469900001,581632,1017.9290046691895,0.0041730576,-0.0046148812,0.03754883,581632,1761.71,5.7810316,10.465913
285,0.8917830064892769,571,1200.19973672,583680,1021.6412780284882,0.0039499537,-0.003091621,0.044921875,583680,1761.71,5.7905674,7.8019257
286,0.7720786035060883,561,1209.51615479,585728,1025.226523399353,0.0024555984,-0.0022450618,0.025,585728,1774.11,5.7906656,15.282033
287,0.8654198348522186,567,1208.65984876,587776,1028.875249862671,0.0023282524,-0.002352784,0.021875,587776,1774.11,5.773164,9.279779
288,0.7564807236194611,587,1220.57039847,589824,1032.487416267395,0.0023511534,-0.0018044978,0.025878906,589824,1789.97,5.758253,15.04669
289,0.8401631712913513,555,1219.88168324,591872,1035.9749751091003,0.0023922822,-0.0021245203,0.024804687,591872,1789.97,5.7501655,12.837236
290,0.8441038578748703,564,1219.41907023,593920,1039.6616697311401,0.0036084156,-0.002546282,0.04169922,593920,1789.97,5.7536016,11.038422
291,0.831838920712471,571,1221.21723912,595968,1043.2893073558807,0.0033245082,-0.0016631164,0.04145508,595968,1789.97,5.75863,12.511055
292,0.8787989616394043,561,1228.7254925099996,598016,1046.8725471496582,0.0036115162,-0.0062087583,0.042919923,598016,1798.12,5.7722473,11.113304
293,0.8807526603341103,567,1234.4614056399998,600064,1050.5185415744781,0.0030776658,-0.003493859,0.034228515,600064,1805.76,5.784112,9.885036
294,0.7929575145244598,574,1235.5378357599998,602112,1054.1286413669586,0.0030197706,-0.0021573561,0.032470703,602112,1805.76,5.7660046,13.286062
295,0.7799479216337204,567,1236.2302563199999,604160,1057.6910245418549,0.0037385076,-0.0007737327,0.042675782,604160,1805.76,5.7479606,13.508131
296,0.8283077329397202,563,1230.3571341,606208,1061.301185131073,0.0025913431,-0.00320108,0.02993164,606208,1798.0,5.7348075,16.711687
297,0.8257153183221817,572,1230.11032867,608256,1064.9342393875122,0.004796283,-0.0024986505,0.04633789,608256,1798.0,5.729513,11.358362
298,0.8348322361707687,560,1230.3585294099998,610304,1068.5120375156403,0.0030450886,-0.00330497,0.030371094,610304,1798.0,5.726647,11.866096
299,0.8694483786821365,563,1230.86533193,612352,1072.1695399284363,0.004089529,-0.0023609812,0.04272461,612352,1798.0,5.734115,10.841509
300,0.8596547544002533,563,1230.566614,614400,1075.8027048110962,0.003983322,-0.0042106435,0.040380858,614400,1798.0,5.745858,11.409676
301,0.774827629327774,583,1230.2376792100001,616448,1079.4387438297272,0.0029447158,-0.0036066715,0.03227539,616448,1798.0,5.743084,11.679054
302,0.8765708953142166,570,1229.49420095,618496,1082.947241783142,0.0046708295,-0.004902079,0.052734375,618496,1798.0,5.739245,7.1855187
303,0.7699372321367264,572,1228.40588776,620544,1086.5347347259521,0.0028784527,-0.0015036387,0.025732422,620544,1798.0,5.749268,13.259303
304,0.8174866586923599,542,1230.68286392,622592,1090.1112945079803,0.00420126,-0.0030486523,0.04799805,622592,1798.0,5.762076,17.089613
305,0.7184872031211853,572,1229.31026971,624640,1093.88636469841,0.0035139914,-0.005624215,0.038769532,624640,1798.0,5.780154,15.709905
306,0.726740300655365,575,1228.58802175,626688,1097.4656207561493,0.0063144816,-0.0057373024,0.07167969,626688,1798.0,5.805581,13.20669
307,0.8118540793657303,563,1229.79871648,628736,1101.0244901180267,0.0036411725,-0.0012489163,0.042236328,628736,1798.0,5.812157,15.176775
308,0.7968142181634903,570,1228.55432644,630784,1104.6574833393097,0.0042149303,-0.003042935,0.05078125,630784,1798.0,5.81853,10.482767
309,0.7984721958637238,568,1228.8873612300001,632832,1108.2466628551483,0.0035459627,-0.0035282527,0.037988283,632832,1798.0,5.820504,14.32737
310,0.7581658214330673,567,1228.34735333,634880,1111.8476161956787,0.0027085438,-0.0030878286,0.032910157,634880,1798.15,5.813426,11.161728
311,0.8840461447834969,560,1228.91218461,636928,1115.458101272583,0.004091386,-0.0025632991,0.04736328,636928,1798.15,5.8138075,9.9855795
312,0.8629105091094971,566,1229.78972361,638976,1119.112551689148,0.007104101,-0.007656759,0.08115234,638976,1798.15,5.815582,10.658986
313,0.8575345575809479,565,1230.66020234,641024,1122.7271122932434,0.0028993166,-0.0027731892,0.031933594,641024,1798.15,5.813792,11.753088
314,0.7285279035568237,575,1229.91991205,643072,1126.3492543697357,0.004121836,-0.0037549078,0.0484375,643072,1798.15,5.813932,13.449008
315,0.8204668760299683,561,1230.6270184,645120,1129.906845331192,0.0025288058,-0.0035929312,0.026806641,645120,1798.15,5.814747,12.572648
316,0.7924998104572296,576,1229.93712023,647168,1133.5578334331512,0.0031694882,-0.0036003627,0.03666992,647168,1798.15,5.807643,11.894159
317,0.7341057658195496,571,1228.63931249,649216,1137.1104152202606,0.0025735223,-0.0020301044,0.027490234,649216,1798.15,5.8033953,17.786263
318,0.849658191204071,550,1229.7118980999999,651264,1140.693898677826,0.004625892,-0.002968638,0.05805664,651264,1798.15,5.801688,15.1228075
319,0.8521011620759964,557,1229.1595235799998,653312,1144.4170758724213,0.0031316574,-0.0027103515,0.032958984,653312,1798.15,5.8098426,11.193336
320,0.8466614335775375,558,1229.26446688,655360,1148.093511581421,0.0029821997,-0.0036500269,0.031933594,655360,1798.15,5.8186765,11.371685
321,0.9033970013260841,552,1229.89418036,657408,1151.7604577541351,0.0025413684,0.00027326442,0.02607422,657408,1798.15,5.8160195,9.970783
322,0.8241207748651505,565,1230.44863888,659456,1155.4704411029816,0.0031025656,-0.003140092,0.034570314,659456,1798.15,5.803956,14.182039
323,0.8544017970561981,558,1244.38978651,661504,1159.091856956482,0.0021928393,-0.00092766096,0.023144532,661504,1816.05,5.796138,13.241806
324,0.8267954587936401,557,1246.6363271799999,663552,1162.7566690444946,0.0026953837,-0.0021861163,0.02475586,663552,1816.05,5.78588,12.164574
325,0.7693466395139694,565,1246.24865602,665600,1166.429455280304,0.0053859884,-0.0028890935,0.06381836,665600,1816.05,5.7757916,9.7896595
326,0.7992005050182343,569,1246.5628189899999,667648,1170.0540096759796,0.002972441,-0.0024618153,0.029785156,667648,1816.05,5.7792063,10.293974
327,0.8108056634664536,564,1248.04917319,669696,1173.648980140686,0.0013954735,-0.00054526224,0.0086425785,669696,1816.05,5.7840366,13.115458
328,0.8365805447101593,573,1242.2070772,671744,1177.277452468872,0.0022198102,-0.0033333234,0.020458985,671744,1806.62,5.7892423,10.169763
329,0.7410103380680084,567,1243.3924797700001,673792,1180.8504288196564,0.0040828646,-0.0045652427,0.0484375,673792,1806.62,5.7892437,15.842554
330,0.8575827926397324,569,1243.55419749,675840,1184.4601457118988,0.006565823,-0.0057664043,0.07104492,675840,1806.62,5.7910967,9.720442
331,0.862004354596138,560,1242.53092166,677888,1188.0592377185822,0.0050670803,-0.0051743374,0.056640625,677888,1806.62,5.7937,10.492203
332,0.8013806492090225,567,1242.9894134600002,679936,1191.7123775482178,0.00645295,-0.0037804905,0.07460938,679936,1806.62,5.8037167,10.909143
333,0.8584538698196411,564,1255.4842886500003,681984,1195.3230564594269,0.003487521,-0.0030095181,0.04477539,681984,1823.33,5.806171,10.768637
334,0.7672238945960999,566,1255.8781159700002,684032,1198.951200723648,0.0028989422,-0.0016234294,0.029882813,684032,1823.33,5.810221,17.17789
335,0.8372001051902771,568,1268.7980012100002,686080,1202.5692703723907,0.0028295813,-0.0043621627,0.03364258,686080,1840.06,5.8253284,11.560298
336,0.752242237329483,566,1259.36189562,688128,1206.17147397995,0.002182121,-0.0023737238,0.022070313,688128,1826.3,5.837567,23.088858
337,0.8344558328390121,567,1257.98513217,690176,1209.7857840061188,0.005028217,-0.0013160689,0.055273436,690176,1826.3,5.849567,10.246273
338,0.9028042107820511,556,1269.29820965,692224,1213.3975236415863,0.0014469817,-0.0007780123,0.012451172,692224,1839.3,5.858003,8.679865
339,0.8366207927465439,562,1279.0882111499998,694272,1217.077968597412,0.003959315,-0.0031748195,0.04838867,694272,1851.38,5.867894,13.990987
340,0.8844424933195114,561,1272.0574725299998,696320,1220.7215683460236,0.0024155627,-0.0025002102,0.024658203,696320,1842.84,5.8662367,10.289423
341,0.739354819059372,563,1276.3075146399997,698368,1224.3673632144928,0.0029020864,-0.005874204,0.028515626,698368,1846.24,5.8625684,20.700655
342,0.860513225197792,570,1284.68983715,700416,1228.0002839565277,0.0032410938,-0.0049482933,0.03828125,700416,1858.29,5.863285,7.5326004
343,0.9296790733933449,564,1283.9994897699999,702464,1231.589805841446,0.0023507637,-0.0013707888,0.02265625,702464,1857.35,5.8574963,5.389566
344,0.8605792820453644,566,1256.28356475,704512,1235.2191655635834,0.0018233344,-0.002767087,0.020361328,704512,1821.85,5.8539,16.372105
345,0.8447701185941696,574,1248.38996217,706560,1238.8351063728333,0.0034237164,-0.004560199,0.03339844,706560,1811.78,5.847038,13.808868
346,0.8642200827598572,568,1238.27895642,708608,1242.400463104248,0.003295133,-0.0051409295,0.039697267,708608,1797.19,5.838513,14.231749
347,0.8943402022123337,562,1235.90330038,710656,1246.0046265125275,0.004579074,-0.006208292,0.0484375,710656,1792.73,5.8280954,8.140955
348,0.7362215518951416,573,1215.00551036,712704,1249.643147945404,0.0025680785,-0.0024983366,0.021875,712704,1763.93,5.8150764,27.226566
349,0.8150398433208466,559,1226.5834394199999,714752,1253.212159872055,0.0038431846,-0.002546902,0.046679687,714752,1778.36,5.807089,15.326856
350,0.8591942340135574,576,1230.3628525,716800,1256.8732516765594,0.0033727195,-0.0029920104,0.03237305,716800,1783.58,5.795039,13.432614
351,0.8742275387048721,572,1230.3565684399998,718848,1260.4272966384888,0.0031074132,-0.0016715759,0.032910157,718848,1783.58,5.784105,9.272544
352,0.8638526499271393,574,1230.9220679,720896,1264.0023093223572,0.0049546277,-0.0030557557,0.047607422,720896,1784.2,5.782775,10.192518
353,0.8098942786455154,569,1230.65944455,722944,1267.5651569366455,0.003152968,-0.0027064655,0.034277342,722944,1784.2,5.7794924,11.410376
354,0.9049734994769096,557,1228.12018029,724992,1271.1615951061249,0.003915484,-0.0032791104,0.043945312,724992,1778.48,5.778644,13.960093
355,0.819887787103653,569,1223.63630025,727040,1274.8374574184418,0.006057095,-0.0060559288,0.058251955,727040,1772.19,5.798889,15.793901
356,0.8617444783449173,575,1221.79425504,729088,1278.4339594841003,0.0033552516,-0.0030698208,0.035986327,729088,1769.89,5.815153,8.73323
357,0.872171476483345,572,1214.5706908799998,731136,1281.991486787796,0.0026175382,-0.0037803552,0.031152343,731136,1760.49,5.8135843,14.212774
358,0.9105108454823494,577,1210.84055711,733184,1285.5674707889557,0.004017745,-0.0046263705,0.04116211,733184,1754.9,5.8063364,6.7466288
359,0.8554770201444626,572,1218.2506236699999,735232,1289.1153602600098,0.0027329512,-0.004385137,0.03046875,735232,1765.5,5.795178,8.653651
360,0.9113856703042984,568,1214.6033501099998,737280,1292.6941826343536,0.0030279416,-0.0044040866,0.032666016,737280,1760.25,5.7901626,6.0776744
361,0.9456063471734524,563,1216.0240236,739328,1296.298067331314,0.0038932818,-0.0036124908,0.046044923,739328,1761.79,5.798869,6.390671
362,0.7072445452213287,564,1226.0509694099999,741376,1299.9300060272217,0.004233357,-0.0050674356,0.04975586,741376,1773.1,5.8157654,15.173944
363,0.8256568312644958,569,1226.3769011699997,743424,1303.555991411209,0.0033855382,-0.008615679,0.040527344,743424,1774.19,5.8261924,10.162207
364,0.846545547246933,558,1232.50572283,745472,1307.1543791294098,0.002711004,-0.0034843504,0.031542968,745472,1782.92,5.8325324,8.638918
365,0.8705211579799652,572,1226.2255052799999,747520,1310.8215885162354,0.0018586448,-0.0017015126,0.017773438,747520,1774.68,5.833392,12.338257
366,0.8388125449419022,568,1227.4063087299999,749568,1314.3989498615265,0.0031609968,-0.0027882606,0.036035158,749568,1774.68,5.834802,10.69648
367,0.8860297799110413,575,1224.4595286099998,751616,1318.0006222724915,0.0037980732,-0.0067882603,0.04453125,751616,1770.4,5.8316226,8.555407
368,0.8480658680200577,570,1224.73749813,753664,1321.5604555606842,0.00418148,-0.0034519017,0.039501954,753664,1770.4,5.8298755,11.625047
369,0.7365974187850952,583,1224.9594287700002,755712,1325.1488435268402,0.0023518992,-0.002177382,0.027197266,755712,1770.4,5.8459086,16.113506
370,0.8390928506851196,565,1225.6018593200001,757760,1328.6575841903687,0.0047639534,-0.0041112327,0.057763673,757760,1770.4,5.847048,14.036725
371,0.9143272712826729,570,1222.2648085199999,759808,1332.2784371376038,0.0031547106,-0.005725945,0.035205077,759808,1766.99,5.851514,6.3911314
372,0.8765234798192978,566,1222.37935486,761856,1335.870220899582,0.0042642285,-0.0064714714,0.05,761856,1766.99,5.861838,9.951959
373,0.8551803976297379,571,1222.9823784299997,763904,1339.4871637821198,0.0026672324,-0.0025710065,0.032324217,763904,1766.99,5.8808513,10.029922
374,0.8577509373426437,569,1222.92501877,765952,1343.0704636573792,0.0020395606,-0.0013033481,0.019482423,765952,1766.99,5.8905687,10.846081
375,0.914074145257473,569,1220.0219256399998,768000,1346.6666865348816,0.0040543145,-0.0047594383,0.039648436,768000,1762.25,5.8971424,8.825789
376,0.827887699007988,565,1219.8115455199998,770048,1350.261782169342,0.0029833508,-0.0032413497,0.032421876,770048,1762.25,5.900077,16.395922
377,0.8470097333192825,576,1220.12444787,772096,1353.8810865879059,0.0033376846,-0.0022212581,0.035253905,772096,1762.25,5.890794,11.88016
378,0.8380081057548523,575,1217.9486933300002,774144,1357.436117887497,0.0027405454,-0.003774874,0.027490234,774144,1760.09,5.8819027,10.925061
379,0.818845272064209,563,1222.35718697,776192,1360.996199131012,0.0046365247,-0.0019949689,0.05317383,776192,1765.26,5.878278,15.207962
380,0.7337686717510223,571,1221.89540014,778240,1364.629312992096,0.002031135,-0.002756931,0.019238282,778240,1765.26,5.87053,16.482254
381,0.8490669876337051,559,1213.271748,780288,1368.2136490345001,0.0030266482,-0.0013870592,0.034521483,780288,1752.17,5.8716764,17.739544
382,0.8656928539276123,556,1219.7570591200001,782336,1371.8750224113464,0.0032182902,-0.005860038,0.03540039,782336,1759.93,5.8882895,12.304861
383,0.8181356340646744,571,1219.76220789,784384,1375.5584778785706,0.0031232538,-0.0024341268,0.033496093,784384,1759.93,5.8845167,10.266571
384,0.8151236325502396,568,1219.5309742700001,786432,1379.143893480301,0.002553341,-0.0018352,0.029541016,786432,1759.93,5.8824854,14.143606
385,0.9096928685903549,551,1206.18718799,788480,1382.747920513153,0.004265745,-0.009092689,0.03930664,788480,1741.74,5.8949075,15.972128
386,0.9143908470869064,563,1197.8782679500002,790528,1386.4625532627106,0.004929994,-0.0074992254,0.04765625,790528,1728.8,5.897171,8.87832
387,0.8023360222578049,565,1198.05526503,792576,1390.0975105762482,0.0029088557,-0.001375553,0.02993164,792576,1728.8,5.8894587,15.730357
388,0.8333855867385864,573,1198.33586296,794624,1393.7204134464264,0.003393124,-0.0033540435,0.037402343,794624,1728.8,5.8904066,14.300565
