approxkl,serial_timesteps,explained_variance,ep_len_mean,policy_loss,time_elapsed,ep_reward_mean,total_timesteps,clipfrac,n_updates,value_loss,policy_entropy,fps
0.009657409,786432,0.9708702880889177,1561.85,-0.0061179483,5321.328039646149,1359.04987892,786432,0.09077148,384,5.171802,2.3937728,148
0.011617174,788480,0.962016936391592,1556.48,-0.0129926745,5335.125541448593,1353.80892775,788480,0.12368164,385,2.3741255,2.3904347,188
0.016293205,790528,0.9668094515800476,1556.48,-0.01092777,5345.968533039093,1353.8533125100003,790528,0.097314455,386,2.6222558,2.376985,179
0.010310436,792576,0.9620245285332203,1556.48,-0.0044367025,5357.378337860107,1353.1312734500002,792576,0.12363281,387,2.378758,2.367353,183
0.031005815,794624,0.962324995547533,1556.48,-0.011395708,5368.518080234528,1353.13075587,794624,0.13222656,388,2.3893483,2.3525503,172
0.014662048,796672,0.8840282931923866,1542.97,-0.00010897287,5380.423006057739,1345.9523476699999,796672,0.12045898,389,14.495883,2.350368,142
0.01201518,798720,0.9265966713428497,1519.31,-0.006271494,5394.7756633758545,1322.03579689,798720,0.09267578,390,10.968695,2.3695302,161
0.009899331,800768,0.4042671322822571,1392.3,-0.0041493075,5407.472637891769,1195.67779494,800768,0.10546875,391,79.090195,2.3869288,43
0.010391971,802816,0.988285506144166,1372.16,-0.0050057955,5455.000656843185,1176.89607815,802816,0.09462891,392,0.8445431,2.3885672,198
0.014284025,804864,0.960253931581974,1372.16,-0.0066076354,5465.333636522293,1176.9156738499998,804864,0.11762695,393,2.4749107,2.3705947,169
0.014621416,806912,0.9654478877782822,1354.37,-0.009302245,5477.3916120529175,1159.67247659,806912,0.11259766,394,5.701894,2.3714805,133
0.008494424,808960,0.957904938608408,1335.46,-0.0062163835,5492.715575933456,1140.35330667,808960,0.09243164,395,10.032061,2.3769822,145
0.007849385,811008,0.8526082038879395,1302.54,-0.007670601,5506.798448562622,1108.04555861,811008,0.08549805,396,32.85343,2.3815866,99
0.014936286,813056,0.96309894323349,1290.24,-0.0047810543,5527.309676170349,1096.03206251,813056,0.11352539,397,2.4044793,2.3586497,172
0.013331396,815104,0.9630129560828209,1307.18,-0.0055036205,5539.1779589653015,1112.85871876,815104,0.14111328,398,2.389009,2.3319566,167
0.014432927,817152,0.9594889543950558,1310.72,-0.0040841764,5551.3784346580505,1116.2822226600001,817152,0.13500977,399,2.4598687,2.3182735,177
0.011170543,819200,0.8304958939552307,1264.45,-0.009951488,5562.941823482513,1069.29121289,819200,0.108105466,400,29.310566,2.31007,86
0.012430472,821248,0.9363759309053421,1217.92,-0.005670662,5586.69806432724,1021.7602050799999,821248,0.12089844,401,13.945913,2.3192215,144
0.012396841,823296,0.9616000019013882,1225.08,-0.0044539757,5600.867050647736,1028.8513867199997,823296,0.12700196,402,2.3919098,2.3191864,189
0.02281706,825344,0.8733846545219421,1180.75,-0.0023719321,5611.6901071071625,984.6467792899999,825344,0.12104492,403,29.405888,2.3276334,74
0.01398168,827392,0.959092278033495,1167.36,-0.003442787,5639.005048274994,971.4286816399998,827392,0.14780274,404,2.5800612,2.3321142,190
0.012909001,829440,0.8635022938251495,1157.69,-0.012884227,5649.777894258499,969.24535938,829440,0.13540038,405,26.429693,2.3269684,99
0.008947136,831488,0.9885761123150587,1146.39,-0.0060734986,5670.407458782196,962.71299805,831488,0.07197265,406,0.89719266,2.3357015,204
0.013885966,833536,0.9591475054621696,1146.88,-0.0020714016,5680.41436123848,962.2076601599999,833536,0.11806641,407,2.513628,2.3286676,178
0.021021249,835584,0.9444834776222706,1140.9,-0.007956562,5691.868679285049,958.5136308599997,835584,0.11328125,408,7.8898582,2.3185658,121
0.019395914,837632,0.9628966152667999,1146.88,-0.011090179,5708.708475112915,967.5971718699999,837632,0.14594726,409,2.3444986,2.324876,168
0.0111628305,839680,0.86491259932518,1164.02,-0.0042024865,5720.854756593704,984.5052441400002,839680,0.11352539,410,17.081118,2.3484695,134
0.008977791,841728,0.9584445543587208,1167.29,-0.0036907806,5736.107195615768,987.4772304700001,841728,0.08305664,411,6.62426,2.3633404,145
0.010882895,843776,0.9599752984941006,1167.36,-0.002146829,5750.141233921051,987.68383008,843776,0.12456055,412,2.5868366,2.3445125,178
0.0093856575,845824,0.9612358920276165,1181.42,-0.002667916,5761.637521743774,1002.7764609400001,845824,0.103320315,413,2.4635603,2.3239367,177
0.015994802,847872,0.9599113278090954,1190.56,-0.008210806,5773.159836053848,1012.3182207,847872,0.12109375,414,6.0258317,2.320452,141
0.010183169,849920,0.9604058563709259,1170.57,-0.0057943584,5787.597148180008,992.8668984399998,849920,0.09926758,415,5.9518657,2.3195257,143
0.014247206,851968,0.9599275663495064,1167.36,-0.0055498397,5801.885837316513,994.2205039099997,851968,0.14023438,416,2.5355663,2.3026626,178
0.011773128,854016,0.9610868655145168,1167.36,-0.005563416,5813.351259469986,994.22016993,854016,0.12421875,417,2.3923268,2.280421,182
0.011753713,856064,0.8915232792496681,1153.34,-0.012641902,5824.576354265213,980.5565605600001,856064,0.11040039,418,20.90308,2.2776723,100
0.011663918,858112,0.9607768394052982,1146.88,-0.008548934,5844.960118532181,974.10683009,858112,0.13291016,419,2.380184,2.280614,183
0.014544318,860160,0.9600553624331951,1146.88,-0.0069722272,5856.131605625153,980.81733595,860160,0.1496582,420,2.4753232,2.2762816,178
0.011154914,862208,0.9621326141059399,1146.88,-0.0066823713,5867.595015048981,981.01383986,862208,0.12138672,421,2.3610132,2.265717,168
0.012938964,864256,0.9476759731769562,1129.05,0.001906563,5879.766604423523,964.71944143,864256,0.09052734,422,7.608896,2.2608752,153
0.010036992,866304,0.9598732329905033,1126.4,-0.0020453888,5893.072471141815,962.4680761899998,866304,0.10249023,423,2.5002627,2.2574482,178
0.012531193,868352,0.9603726863861084,1126.4,-0.009475226,5904.526759386063,963.30701955,868352,0.13295898,424,2.3967772,2.2458553,189
0.01497529,870400,0.9605294540524483,1126.4,-0.0067061717,5915.31156873703,963.3867656399998,870400,0.14658204,425,2.3860235,2.2442913,183
0.01956752,872448,0.9597638472914696,1144.06,-0.008503276,5926.462982416153,980.81302541,872448,0.128125,426,2.3892574,2.238765,189
0.017115463,874496,0.9594806022942066,1146.88,-0.010242235,5937.281027555466,984.3795547099998,874496,0.12924805,427,2.4829965,2.2138991,181
0.011176971,876544,0.9609330222010612,1146.88,-0.005201046,5948.59112906456,984.8375937699998,876544,0.11391602,428,2.4365182,2.1843474,178
0.012019904,878592,0.9156634137034416,1131.92,-0.0009098103,5960.065242290497,971.2557773700001,878592,0.096142575,429,16.919357,2.1789374,105
0.022146482,880640,0.9537624716758728,1108.66,-0.0017118562,5979.406634807587,948.35404495,880640,0.115234375,430,7.008078,2.1957922,149
0.012358006,882688,0.6276561915874481,1042.37,-0.004810457,5993.07097530365,884.0919668199999,882688,0.11992188,431,54.630287,2.2147238,45
0.015567762,884736,0.9690303318202496,1024.0,-0.0067095035,6038.345848798752,866.47849416,884736,0.12421875,432,1.8806337,2.217632,170
0.02904362,886784,0.9598419442772865,1038.03,-0.010946478,6050.365287303925,881.4371094,886784,0.14384766,433,2.4026835,2.2022202,190
0.013142785,888832,0.9602985493838787,1044.48,-0.003297509,6061.126057386398,888.9477773700002,888832,0.13388672,434,2.4178674,2.1885414,182
0.011200537,890880,0.9606007300317287,1044.48,-0.006605783,6072.358900547028,895.16150393,890880,0.11035156,435,2.4174752,2.1781478,179
0.016367914,892928,0.9607231691479683,1059.59,-0.010087892,6083.785431861877,911.00703909,892928,0.15141602,436,2.4178033,2.1593938,177
0.011200422,894976,0.9597003608942032,1064.96,-0.0047006635,6095.294538497925,916.4082695599999,894976,0.10991211,437,2.4178638,2.1342425,190
0.015315453,897024,0.9608300253748894,1064.96,-0.007620121,6106.050880432129,916.4199668299998,897024,0.14296874,438,2.400328,2.129015,181
0.016944515,899072,0.9621080979704857,1064.96,-0.012110422,6117.350730419159,916.9464414399997,899072,0.15908203,439,2.3874831,2.1232977,172
0.012442485,901120,0.9611265957355499,1064.96,-0.005282472,6129.207788467407,916.7531855799998,901120,0.13935547,440,2.381824,2.1131673,181
0.014757234,903168,0.9282311722636223,1061.62,-0.006533706,6140.491954565048,914.03079495,903168,0.112011716,441,9.828566,2.1111104,143
0.012357446,905216,0.9603038020431995,1064.96,-0.005304954,6154.794835805893,917.40558401,905216,0.1284668,442,2.3952117,2.1055117,195
0.017589405,907264,0.9622061401605606,1081.65,-0.010374912,6165.256488323212,934.2291406499999,907264,0.14873047,443,2.370464,2.08923,177
0.017454868,909312,0.9606637172400951,1085.44,-0.010375672,6176.806211948395,937.9565801,909312,0.14594726,444,2.3947034,2.0839667,205
0.012562098,911360,0.9611200094223022,1102.93,-0.006889987,6186.794035434723,955.2019882999999,911360,0.12680665,445,2.3853414,2.0663993,178
0.014842376,913408,0.9621126689016819,1120.26,-0.010682753,6198.266383886337,972.41309182,913408,0.14311524,446,2.3734381,2.047526,169
0.019119928,915456,0.9606119990348816,1137.9,-0.01140801,6210.385004997253,989.7677754099999,915456,0.16660157,447,2.3797543,2.0430582,182
0.012912539,917504,0.960945725440979,1155.64,-0.0034580503,6221.630918741226,1007.3172929899999,917504,0.13754883,448,2.3733537,2.0312395,190
0.017356632,919552,0.9608892761170864,1173.24,-0.009341064,6232.36509346962,1024.78377736,919552,0.13486329,449,2.3837585,2.025065,196
0.011952253,921600,0.9547631144523621,1190.94,-0.0009681081,6242.792805194855,1042.3259941499998,921600,0.11459961,450,2.6361296,2.0057259,176
0.019170031,923648,0.9551605470478535,1208.66,-0.002854722,6254.430982589722,1059.8455625099998,923648,0.1586914,451,2.7445087,1.983882,183
0.024571937,925696,0.9616999290883541,1228.8,-0.0088262465,6265.609043121338,1078.4479765699998,925696,0.15981445,452,2.3901944,1.9768623,185
0.014656571,927744,0.9603879526257515,1228.8,-0.0071752323,6276.673057079315,1078.63226173,927744,0.14628907,453,2.3786776,1.9692209,180
0.024409503,929792,0.9591957814991474,1228.8,-0.0037790232,6288.026181936264,1078.5521875099998,929792,0.15229492,454,2.446498,1.9543362,195
0.016040849,931840,0.8682064563035965,1232.17,-0.0026479536,6298.490464448929,1081.7709336,931840,0.13364258,455,16.498981,1.9481726,133
0.011344703,933888,0.9559645913541317,1246.28,-0.00038735374,6313.835855484009,1095.64337891,933888,0.119091794,456,2.4829097,1.9485382,204
0.023054255,935936,0.9592428393661976,1262.87,-0.0096105905,6323.872471570969,1112.4659843800002,935936,0.17856446,457,2.3952465,1.944294,196
0.020134257,937984,0.9606611058115959,1269.76,-0.0046438924,6334.293928861618,1119.0567734400001,937984,0.16796875,458,2.3796916,1.9411829,181
0.020270567,940032,0.960424866527319,1287.56,-0.0039173127,6345.598080158234,1136.68672657,940032,0.15029296,459,2.397037,1.9343216,197
0.017860645,942080,0.9596765488386154,1304.38,-0.0094230715,6355.9659786224365,1153.7412656400002,942080,0.16601562,460,2.4235017,1.9216702,175
0.046384834,944128,0.9552402012050152,1296.47,-0.016161257,6367.625370025635,1146.70438672,944128,0.16518554,461,11.291346,1.9221283,125
0.02023367,946176,0.9605411998927593,1290.24,-0.009199496,6383.887635707855,1140.59752344,946176,0.16972657,462,2.3746948,1.929087,181
0.01358058,948224,0.960872545838356,1290.24,-0.0038286657,6395.1861872673035,1140.5800761700002,948224,0.12451172,463,2.3650997,1.9313803,180
0.013933187,950272,0.956477515399456,1307.81,-0.0053393887,6406.518828392029,1157.96239648,950272,0.12963867,464,2.5147939,1.9173561,179
0.013197978,952320,0.9601957760751247,1322.69,-0.00080017775,6417.915847539902,1173.62893164,952320,0.14194337,465,2.365706,1.9072914,188
0.016839374,954368,0.9596934989094734,1339.24,-0.0028129453,6428.802801609039,1190.35559571,954368,0.16137695,466,2.367992,1.9184916,181
0.012728794,956416,0.956529051065445,1357.12,-0.002246776,6440.097850084305,1207.92875587,956416,0.13632813,467,2.496965,1.921835,178
0.017087633,958464,0.9378425516188145,1375.68,-0.0027979377,6451.573572397232,1225.7096523499997,958464,0.1140625,468,10.3984585,1.9285443,158
0.017628487,960512,0.9543832577764988,1388.78,-0.0020730793,6464.530350446701,1239.03632228,960512,0.16845703,469,2.498652,1.9395411,195
0.014152874,962560,0.9157842248678207,1377.2,-0.006209257,6474.997052431107,1228.5194648600002,962560,0.13598633,470,20.645905,1.9441757,95
0.013963023,964608,0.8387610018253326,1362.35,-0.004530953,6496.483966350555,1215.2661562800001,964608,0.12924805,471,32.864796,1.9529842,60
0.027975705,966656,0.9689585864543915,1361.5,-0.00782525,6530.067784070969,1214.31957228,966656,0.15444335,472,5.188345,1.9734848,155
0.012367619,968704,0.8923015892505646,1325.47,-0.007633523,6543.2501809597015,1179.70869144,968704,0.1319336,473,28.170141,1.9801509,77
0.014140954,970752,0.827060803771019,1245.76,-0.011286301,6569.759120225906,1101.4846621299998,970752,0.13891602,474,34.424583,1.9850552,56
0.014359216,972800,0.8870701417326927,1167.0,-0.008022751,6606.019510746002,1024.22708791,972800,0.1394043,475,26.632986,2.0042121,55
0.015976878,974848,0.8828269317746162,1043.75,-0.006928569,6643.21435713768,903.5782988200001,974848,0.15307617,476,23.512386,2.015617,54
0.010964543,976896,0.9032833129167557,977.68,-0.006716409,6681.014001369476,838.82860351,976896,0.12041016,477,19.233234,2.0152664,68
0.017033758,978944,0.8689983636140823,962.09,-0.009017091,6710.805993556976,823.6778613199999,978944,0.1451172,478,28.735382,2.0079665,61
0.020843428,980992,0.9396737404167652,836.91,-0.00800202,6744.28328204155,700.88064061,980992,0.16044922,479,13.85898,2.0194786,61
0.012083082,983040,0.9083152413368225,752.44,-0.010669751,6777.632605314255,617.56848437,983040,0.11557617,480,22.537403,2.032973,79
0.00952342,985088,0.8751872628927231,613.73,-0.005867826,6803.313121795654,481.24057811000006,985088,0.09560547,481,23.628485,2.0356553,64
0.014843372,987136,0.8998125568032265,491.1,-0.0015584877,6835.087710142136,361.50162108999996,987136,0.13515624,482,18.884714,2.038623,57
0.01624967,989184,0.9417257569730282,423.83,-0.0055520316,6870.667329072952,296.05871875,989184,0.13457032,483,13.930371,2.038923,69
0.012177115,991232,0.9396323636174202,356.98,-0.0012538303,6900.105398654938,229.83243944000003,991232,0.109277345,484,13.175917,2.0448022,105
0.0101061445,993280,0.8262078315019608,316.08,-0.008453808,6919.508061408997,189.96042967999998,993280,0.09882812,485,29.012335,2.0458724,60
0.016990786,995328,0.8385638296604156,307.5,-0.005878319,6953.3277769088745,181.37148241,995328,0.1116211,486,27.652103,2.0482514,50
0.028191512,997376,0.961598839610815,308.89,-0.010774125,6993.77437376976,182.01373632,997376,0.1975586,487,6.4282455,2.041514,199
0.02376152,999424,0.9593116231262684,324.76,-0.0024052197,7004.049574136734,197.64211132,999424,0.20034179,488,2.544261,2.0193944,177
