policy_entropy,time_elapsed,value_loss,approxkl,clipfrac,explained_variance,serial_timesteps,policy_loss,fps,total_timesteps,n_updates,ep_reward_mean,ep_len_mean
5.153352,1870.2687032222748,20.737965,0.0031951827,0.03491211,0.8650913834571838,800768,-0.003715451,462,800768,391,1159.15839929,1441.8
5.138685,1874.6971833705902,20.342714,0.0027546352,0.024169922,0.8200676590204239,802816,-0.002892219,452,802816,392,1173.2027143,1456.63
5.125118,1879.219506263733,19.426739,0.0057796612,0.07446289,0.8099449574947357,804864,-0.0053584212,435,804864,393,1189.17914672,1472.23
5.119604,1883.9249453544617,19.580996,0.0034420055,0.035791017,0.8595075905323029,806912,-0.00097533985,441,806912,394,1189.19707279,1472.23
5.127643,1888.5665323734283,13.367528,0.002498884,0.027832031,0.6691639423370361,808960,-0.0023432616,511,808960,395,1184.53159237,1472.23
5.1340823,1892.5726127624512,5.791211,0.00227634,0.022509765,0.879152923822403,811008,-0.0033825773,486,811008,396,1171.24094783,1460.25
5.1418214,1896.778771162033,19.345299,0.0025507815,0.028222656,0.4806753993034363,813056,-0.003878047,496,813056,397,1167.63105638,1460.25
5.148227,1900.9066824913025,20.147892,0.00210303,0.021582032,0.6715770661830902,815104,-0.0016113756,454,815104,398,1148.31674493,1445.16
5.153995,1905.408793926239,25.173903,0.0030100918,0.034326173,0.8785330057144165,817152,-0.0035020306,472,817152,399,1135.6364967099998,1429.66
5.1594844,1909.742313861847,6.569272,0.005784048,0.059765626,0.9589191153645515,819200,-0.008477295,440,819200,400,1121.0911468800002,1416.84
5.1657424,1914.3934450149536,25.627682,0.003035326,0.03803711,0.8806167244911194,821248,-0.004487266,477,821248,401,1139.37875065,1437.21
5.1553564,1918.6870210170746,19.499249,0.007336604,0.08476563,0.8473593890666962,823296,-0.010108742,498,823296,402,1153.22430431,1451.09
5.1386375,1922.7955935001373,19.965513,0.00221624,0.021337891,0.821066603064537,825344,-0.0010893316,488,825344,403,1168.6913634300001,1466.47
5.1459894,1926.9851415157318,20.259052,0.005366969,0.068603516,0.8154860287904739,827392,-0.0035780687,478,827392,404,1168.6205614899998,1466.47
5.128524,1931.266555070877,20.185627,0.004008062,0.043652344,0.7860941141843796,829440,-0.004366081,489,829440,405,1184.4942063899998,1482.22
5.098939,1935.454575061798,19.968779,0.0058806734,0.074121095,0.78482885658741,831488,-0.002438793,490,831488,406,1198.37392188,1494.45
5.0895405,1939.6297616958618,26.22408,0.004072734,0.036376953,0.87258580327034,833536,-0.0046399366,489,833536,407,1183.02080617,1475.74
5.0851793,1943.8123342990875,37.319252,0.0035863817,0.04145508,0.8758484944701195,835584,-0.006695186,530,835584,408,1149.58392402,1440.84
5.0896525,1947.6736407279968,6.6158752,0.0031501665,0.033837892,0.9731232728809118,837632,-0.0058062105,517,837632,409,1120.9238117700002,1407.44
5.099185,1951.6282653808594,32.159798,0.0017893258,0.017333984,0.8778994232416153,839680,-0.00279808,523,839680,410,1106.8941704000001,1392.21
5.108704,1955.5444748401642,22.393293,0.0036120694,0.039697267,0.8833849281072617,841728,-0.0026062243,497,841728,411,1119.4799543300003,1403.74
5.121867,1959.6584639549255,14.890663,0.0039887885,0.049853515,0.8439883589744568,843776,-0.00467577,568,843776,412,1072.79365879,1357.69
5.126422,1963.2616357803345,14.256658,0.0020930425,0.021484375,0.8367657214403152,845824,-0.0024307263,559,845824,413,1067.96286711,1354.43
5.1216516,1966.9197947978973,4.7055354,0.0023519457,0.025,0.9756919033825397,847872,-0.0069017434,510,847872,414,1053.42592796,1339.6
5.1144676,1970.9309523105621,36.728245,0.0016462862,0.016259765,0.7485002875328064,849920,-0.003425302,576,849920,415,1042.16639004,1325.68
5.1177473,1974.4853031635284,10.851643,0.0035457108,0.039648436,0.9575252272188663,851968,-0.0034074995,520,851968,416,1025.07155254,1307.99
5.117511,1978.4240200519562,24.170025,0.0023132088,0.023339843,0.8928971290588379,854016,-0.003861107,523,854016,417,1030.85758474,1311.35
5.118685,1982.3350398540497,20.086004,0.002907009,0.032128908,0.9041739404201508,856064,-0.0036590572,499,856064,418,1045.86085322,1326.57
5.1202607,1986.4318492412567,12.398916,0.0041458104,0.04433594,0.5724944472312927,858112,-0.00570993,568,858112,419,1055.99802138,1344.33
5.1151586,1990.0364620685577,20.929287,0.005634888,0.07529297,0.8461948782205582,860160,-0.0033944298,492,860160,420,1067.92158501,1357.88
5.1154714,1994.1955451965332,20.110104,0.0020139215,0.020410156,0.88304503262043,862208,-0.0016613498,478,862208,421,1070.09603451,1357.88
5.134169,1998.4795181751251,20.255186,0.006674641,0.08779297,0.8022949397563934,864256,-0.0024947254,483,864256,422,1082.8365517099999,1371.58
5.1423554,2002.7179675102234,21.293356,0.0030872636,0.03515625,0.8865950629115105,866304,-0.004301916,484,866304,423,1100.0859457899999,1388.86
5.132401,2006.9434180259705,1.2993375,0.0023710045,0.024658203,0.9893072219565511,868352,-0.0034945044,468,868352,424,1089.6740547,1375.16
5.112315,2011.3163893222809,13.108007,0.001571659,0.011962891,0.9120470657944679,870400,-0.001739385,531,870400,425,1092.3204967299998,1378.42
5.112065,2015.170613527298,20.982958,0.0037918326,0.04711914,0.8307741284370422,872448,-0.002244405,480,872448,426,1093.2142603599998,1378.42
5.117711,2019.4359183311462,20.074856,0.0030511618,0.03339844,0.8624845147132874,874496,-0.0012848221,485,874496,427,1094.07461947,1378.42
5.1240907,2023.6505625247955,22.299137,0.0033522658,0.039355468,0.9036348462104797,876544,-0.0046949564,497,876544,428,1099.33043105,1382.74
5.136842,2027.7698204517365,20.194996,0.0034522016,0.042529296,0.8638646751642227,878592,-0.0023783115,483,878592,429,1115.0747181299998,1399.65
5.1399174,2032.0041329860687,7.092721,0.0028227556,0.032226562,0.967723660171032,880640,-0.0048017832,528,880640,430,1118.0968691199998,1404.61
5.144264,2035.8836340904236,20.469572,0.002357904,0.025244141,0.8616543263196945,882688,-0.0018992614,513,882688,431,1128.99734301,1415.84
5.1306105,2039.8728730678558,19.968828,0.0026864975,0.026171874,0.8603784143924713,884736,-0.0028246632,511,884736,432,1127.43958466,1415.84
5.118844,2043.8746845722198,20.963428,0.0029134522,0.0296875,0.863448441028595,886784,-0.0043996843,472,886784,433,1127.17470773,1415.84
5.113549,2048.207310438156,21.529926,0.0025878553,0.027197266,0.8062906861305237,888832,-0.0039500296,519,888832,434,1126.9359963499999,1415.84
5.109123,2052.148905277252,21.911966,0.0012329735,0.00913086,0.7762191146612167,890880,-0.0016535275,500,890880,435,1127.64358042,1415.84
5.105438,2056.2384707927704,25.414362,0.004098826,0.04873047,0.8878467381000519,892928,-0.0042367266,514,892928,436,1109.5145323699999,1399.82
5.1020336,2060.223162174225,19.899073,0.0034266897,0.043066405,0.7859249413013458,894976,-0.0012462304,450,894976,437,1108.45122956,1399.82
5.10199,2064.7726242542267,19.657063,0.0046639913,0.055615235,0.8539643585681915,897024,-0.0030002214,321,897024,438,1111.95012514,1399.82
5.105406,2071.134983062744,20.1637,0.0027430998,0.027197266,0.8426985591650009,899072,-0.0027223488,403,899072,439,1112.0343048500001,1399.82
5.1087008,2076.2136340141296,25.316797,0.0029825869,0.031542968,0.865165114402771,901120,-0.0045282557,511,901120,440,1097.34403523,1389.31
5.112316,2080.2165949344635,6.6764655,0.0037506218,0.037744142,0.960527203977108,903168,-0.0047200113,494,903168,441,1096.22872569,1387.99
5.1156573,2084.355682373047,40.21005,0.0026445002,0.025683593,0.7582265138626099,905216,-0.003043675,554,905216,442,1065.6930917599998,1350.78
5.12322,2088.0520827770233,23.349936,0.006072466,0.05546875,0.8620927631855011,907264,-0.005233652,430,907264,443,1052.96720677,1330.93
5.1348753,2092.8087615966797,20.544374,0.003851192,0.0418457,0.7807489484548569,909312,-0.0016945861,554,909312,444,1009.9111295899999,1288.11
5.1383867,2096.5049452781677,8.527826,0.0023785105,0.026171874,0.852809727191925,911360,-0.0028488648,526,911360,445,1021.96058221,1307.96
5.134354,2100.3957953453064,15.418078,0.006545531,0.08491211,0.868461936712265,913408,-0.0065807523,481,913408,446,1021.4617393500001,1307.96
5.1310744,2104.652240037918,17.04272,0.0038478635,0.03959961,0.8640870451927185,915456,-0.0058765025,546,915456,447,991.0043718800001,1279.59
5.1384444,2108.3996815681458,20.623037,0.0036703865,0.042578124,0.8552966266870499,917504,-0.0041779326,477,917504,448,991.56217463,1279.59
5.1552835,2112.6867151260376,4.0319414,0.00306772,0.030419922,0.9791290853172541,919552,-0.0070649185,495,919552,449,977.4394916200002,1266.19
5.1627665,2116.8183872699738,20.434853,0.0024486769,0.02631836,0.8603365570306778,921600,-0.0020868569,490,921600,450,992.5114196800001,1282.17
5.1610236,2120.9969160556793,24.52896,0.0028034223,0.031054687,0.8952528834342957,923648,-0.003286122,519,923648,451,992.5484591700001,1283.62
5.1788807,2124.9406616687775,20.26292,0.0025484622,0.029638672,0.860971599817276,925696,-0.0037654117,495,925696,452,1007.81577441,1300.09
5.1875277,2129.070401906967,21.289625,0.0041849227,0.047265626,0.8751732707023621,927744,-0.0037212602,498,927744,453,1007.9859475899998,1300.09
5.1800737,2133.1755979061127,26.621643,0.0018263857,0.015478516,0.8556039929389954,929792,-0.0023024175,519,929792,454,1001.6425595699998,1293.44
5.175454,2137.119732618332,20.879175,0.002917144,0.032568358,0.8697971850633621,931840,-0.0018328537,495,931840,455,1000.3148393999999,1293.44
5.1725183,2141.2502830028534,20.163654,0.0037154767,0.041064452,0.8037967085838318,933888,-0.0038057815,477,933888,456,1000.5470042899999,1293.44
5.1764355,2145.5352754592896,11.929765,0.0034997896,0.03930664,0.6909140348434448,935936,-0.0065750717,482,935936,457,995.2050582299998,1293.44
5.1749516,2149.7759358882904,11.422224,0.0026612743,0.028955078,0.7180520594120026,937984,-0.0043746987,518,937984,458,983.97127496,1276.21
5.166175,2153.725261926651,10.478922,0.0028489677,0.027490234,0.9388415925204754,940032,-0.005400365,491,940032,459,992.1540263900001,1288.19
5.1690283,2157.89079618454,20.06798,0.0045385384,0.05263672,0.8686816394329071,942080,-0.004222268,478,942080,460,997.1537643199999,1288.19
5.184597,2162.171775817871,20.440521,0.0064142672,0.08647461,0.8054625988006592,944128,-0.0036941203,487,944128,461,1001.8579538699997,1288.19
5.1890726,2166.37681889534,20.29316,0.0028880206,0.029394532,0.8849816620349884,946176,-0.003159595,466,946176,462,1017.1215481799998,1303.28
5.1974134,2170.7670617103577,21.007607,0.0031903214,0.039453126,0.7136993408203125,948224,-0.006655211,508,948224,463,1018.5083841499999,1303.28
5.1974535,2174.794280767441,14.840655,0.0013643783,0.010107422,0.882829874753952,950272,-0.0022449358,534,950272,464,1032.15634828,1322.13
5.178993,2178.628956079483,19.42686,0.005105551,0.0647461,0.8615619838237762,952320,-0.0063674427,475,952320,465,1030.87927516,1322.13
5.1736975,2182.9391231536865,18.7736,0.0021599082,0.023779297,0.7535940110683441,954368,-0.0029735346,510,954368,466,1001.7982210899999,1293.36
5.1788993,2186.9475774765015,11.219418,0.0036282786,0.047705077,0.9250404685735703,956416,-0.00330132,492,956416,467,996.2731323200001,1293.36
5.178539,2191.105950117111,19.443163,0.0025101271,0.021679688,0.8767852634191513,958464,-0.0016716055,500,958464,468,995.9361282699999,1293.36
5.171743,2195.194444656372,19.80893,0.0046118647,0.058789063,0.8574351966381073,960512,-0.0065068477,480,960512,469,992.52744673,1293.36
5.172338,2199.457595348358,20.433207,0.004406662,0.050488282,0.8646826148033142,962560,-0.0029868353,507,962560,470,988.8900822899999,1293.36
5.173719,2203.4942207336426,19.566605,0.0037617893,0.04140625,0.8580557107925415,964608,-0.0033046652,482,964608,471,1004.86180207,1312.07
5.1771,2207.7412559986115,20.66236,0.0031169136,0.035839844,0.8532487601041794,966656,-0.003900217,483,966656,472,1000.5683930700001,1312.07
5.1821985,2211.9764676094055,22.439072,0.0025481286,0.02475586,0.9035318493843079,968704,-0.0021618712,462,968704,473,1018.63591809,1331.98
5.181241,2216.4069530963898,20.477129,0.0029060591,0.029345702,0.8582666665315628,970752,-0.0011021105,447,970752,474,1034.98525524,1349.35
5.168878,2220.981347799301,19.884989,0.0050823735,0.06196289,0.826386347413063,972800,-0.002517702,446,972800,475,1051.82811644,1366.58
5.154426,2225.5697281360626,20.038439,0.0033673607,0.036474608,0.8436019718647003,974848,-0.0024246105,432,974848,476,1068.0831123900002,1382.75
5.157002,2230.3039557933807,20.235859,0.0072537092,0.10058594,0.8598713129758835,976896,-0.004218938,469,976896,477,1067.36619031,1382.75
5.160661,2234.6713037490845,19.187786,0.0037583238,0.044873048,0.8474047482013702,978944,-0.0035010322,452,978944,478,1082.6213443899999,1398.26
5.1590395,2239.1946926116943,7.358448,0.001459722,0.012011719,0.9634739123284817,980992,-0.00052831473,478,980992,479,1084.60780247,1401.35
5.149903,2243.4756910800934,19.456501,0.0041770395,0.04921875,0.7964914292097092,983040,-0.0014355645,466,983040,480,1085.06726079,1401.35
5.1412573,2247.863874197006,19.331781,0.0041096536,0.05253906,0.8453959077596664,985088,0.00060324074,491,985088,481,1102.20694112,1418.88
5.145795,2252.027892112732,19.935604,0.0049637305,0.06694336,0.83948615193367,987136,-0.0021266814,494,987136,482,1117.97974874,1434.59
5.1477947,2256.1725990772247,24.72419,0.002611699,0.025097657,0.8841861188411713,989184,-0.0035987473,464,989184,483,1134.94799951,1450.94
5.1473017,2260.5848388671875,12.21669,0.0033391868,0.037109375,0.8847203105688095,991232,-0.0023606285,488,991232,484,1143.9496642400002,1464.63
5.1482177,2264.781660556793,29.236954,0.0047356603,0.051855467,0.8801436647772789,993280,-0.004964156,501,993280,485,1159.14825216,1477.71
5.1613693,2268.8658244609833,20.79301,0.0024812561,0.02451172,0.8522038757801056,995328,-0.0014901459,461,995328,486,1174.1176096800002,1492.54
5.169053,2273.3069932460785,9.250493,0.0042777127,0.054003906,0.6898209452629089,997376,-0.0026510744,503,997376,487,1169.9416728900003,1492.54
5.1644835,2277.377205848694,20.609581,0.0048039695,0.0574707,0.8447163999080658,999424,-0.0018764095,383,999424,488,1187.1684537400001,1510.15
