n_updates,explained_variance,fps,serial_timesteps,time_elapsed,approxkl,policy_loss,clipfrac,total_timesteps,policy_entropy,value_loss,ep_len_mean,ep_reward_mean
383,0.9180826395750046,551,784384,1366.0548899173737,0.0042873328,-0.0012539728,0.051123045,784384,7.116339,19.845453,1799.21,1370.9752657400002
384,0.9192739576101303,544,786432,1369.7680904865265,0.003206476,-0.001431749,0.031201173,786432,7.1258216,19.755184,1799.21,1371.01393812
385,0.9175018221139908,558,788480,1373.529764175415,0.003119154,-0.0017789274,0.032666016,788480,7.1245375,19.921467,1799.21,1370.5437236799996
386,0.9024106487631798,555,790528,1377.1944139003754,0.0035196848,-0.0021251256,0.03642578,790528,7.1327996,20.157398,1799.21,1373.8704725999999
387,0.9253908321261406,542,792576,1380.8811962604523,0.005038944,-0.002330366,0.06508789,792576,7.1493044,20.05347,1799.21,1374.4161886999998
388,0.9074527397751808,574,794624,1384.6584403514862,0.0025046202,-0.0011988982,0.024951171,794624,7.1514807,20.958286,1799.21,1374.0374449699998
389,0.9255690574645996,546,796672,1388.226146221161,0.0031874448,-0.001701154,0.029785156,796672,7.1379027,20.503841,1799.21,1372.99207529
390,0.9105688259005547,545,798720,1391.9730141162872,0.0041973153,-0.0013062238,0.050732423,798720,7.124788,20.06712,1810.67,1384.6756456
391,0.9165159687399864,568,800768,1395.730390548706,0.0024006085,-0.0016069809,0.023632813,800768,7.1202025,20.423271,1814.31,1389.3112731600004
392,0.8985190168023109,601,802816,1399.3348007202148,0.001659524,-0.0034374218,0.015429688,802816,7.1169233,25.053398,1803.51,1376.60070078
393,0.9237173050642014,557,804864,1402.7403371334076,0.008854497,-0.0060805697,0.04584961,804864,7.119092,25.647518,1789.47,1363.7665227300001
394,0.911772646009922,551,806912,1406.4166247844696,0.0033982317,-0.0021093194,0.035205077,806912,7.11644,20.047253,1789.47,1363.8934978000002
395,0.8760145977139473,589,808960,1410.1314125061035,0.0036168634,-0.0042123483,0.04111328,808960,7.110479,15.938205,1798.08,1370.6081288400005
396,0.9166577756404877,531,811008,1413.6063580513,0.0036815233,-0.0019716644,0.03754883,811008,7.086301,19.974094,1810.7,1384.02146361
397,0.9136978536844254,537,813056,1417.4635286331177,0.004664895,-0.0022419386,0.057763673,813056,7.070246,20.023907,1810.7,1384.62680719
398,0.9146489277482033,535,815104,1421.2713506221771,0.0017332782,-0.0004156527,0.015820313,815104,7.085275,19.923512,1810.7,1384.8805138000002
399,0.9805382657796144,566,817152,1425.0949323177338,0.002401032,-0.0029272703,0.027929688,817152,7.107255,4.962001,1809.65,1384.13139633
400,0.9118980318307877,539,819200,1428.7081735134125,0.004212542,-0.0018076433,0.049121093,819200,7.1145163,19.93445,1809.65,1388.4226147099998
401,0.9055360555648804,595,821248,1432.5062327384949,0.0020203772,-0.00026606204,0.02084961,821248,7.113002,24.18598,1797.16,1382.7897917200003
402,0.9067470580339432,548,823296,1435.9474506378174,0.0016189236,-0.0014740711,0.013671875,823296,7.1066666,25.569094,1784.74,1371.9184498500003
403,0.8101809620857239,632,825344,1439.680095911026,0.0021050174,-0.0001258079,0.022705078,825344,7.099289,17.492271,1784.74,1368.5160825300002
404,0.9647509455680847,612,827392,1442.9174795150757,0.001985074,-0.00041799108,0.01640625,827392,7.100737,8.353071,1773.92,1357.0191871300003
405,0.9032408446073532,525,829440,1446.263375043869,0.009415521,-0.0020963862,0.13442382,829440,7.105957,20.02367,1786.78,1369.9767562700001
406,0.9109090343117714,539,831488,1450.1646881103516,0.0028065704,-0.0014690866,0.032128908,831488,7.1079726,20.023098,1786.78,1371.1112879300001
407,0.9104593172669411,537,833536,1453.9637744426727,0.0060535474,-0.0035366144,0.08251953,833536,7.109201,20.051458,1786.78,1370.80271376
408,0.9131037443876266,540,835584,1457.7748537063599,0.0034523967,-0.0020711333,0.039208986,835584,7.1186357,19.851912,1786.78,1371.35600103
409,0.9140025973320007,535,837632,1461.5646731853485,0.007672227,-0.0042381203,0.09765625,837632,7.141542,19.735928,1786.78,1371.2648639699996
410,0.907017394900322,544,839680,1465.3903710842133,0.0093434015,-0.005366195,0.118896484,839680,7.1555624,19.943684,1800.13,1384.5344545499997
411,0.911742590367794,545,841728,1469.151783466339,0.004769555,-0.0018963838,0.052783202,841728,7.1647606,19.50665,1805.97,1390.5361128099998
412,0.9264508709311485,545,843776,1472.908403635025,0.007286653,-0.0040688547,0.10078125,843776,7.166784,20.172094,1819.85,1403.7758054400003
413,0.9143771901726723,541,845824,1476.6655383110046,0.0034695286,-0.001380189,0.040527344,845824,7.1672645,19.669666,1819.85,1403.3410267900001
414,0.9156710654497147,577,847872,1480.4465732574463,0.0035198766,-0.0043285964,0.044873048,847872,7.17866,26.667795,1818.83,1404.45481627
415,0.9093856737017632,526,849920,1483.990622997284,0.0029346636,-0.0007421259,0.03359375,849920,7.1884446,19.620869,1818.83,1404.89074105
416,0.8273133635520935,645,851968,1487.8794543743134,0.0027789834,-0.0011138336,0.027246093,851968,7.184747,14.626004,1818.83,1400.8382473000001
417,0.9173682183027267,526,854016,1491.0516636371613,0.002255134,-0.0005006386,0.021728516,854016,7.177018,19.943695,1818.83,1401.2316410700003
418,0.9586182199418545,590,856064,1494.9416756629944,0.002005397,0.0018743256,0.018310547,856064,7.1695204,9.540501,1806.53,1388.43828688
419,0.9123526960611343,540,858112,1498.40771818161,0.0068332143,-0.0045449184,0.088574216,858112,7.1629114,20.322866,1806.53,1387.26390154
420,0.917036272585392,540,860160,1502.1946234703064,0.004727448,-0.00298377,0.06367187,860160,7.163803,20.234234,1816.93,1397.5125282599997
421,0.9134745597839355,568,862208,1505.981142282486,0.0035363114,-0.0034945135,0.035742186,862208,7.1558313,20.07322,1816.93,1399.7030681599997
422,0.8755651712417603,613,864256,1509.5852913856506,0.0038993123,-0.0024531872,0.04477539,864256,7.153319,20.901062,1828.82,1411.1233877199995
423,0.9070278257131577,550,866304,1512.9215190410614,0.004254553,-0.0020780049,0.052783202,866304,7.1568613,20.048557,1828.82,1408.0362634499998
424,0.9108279943466187,542,868352,1516.645518541336,0.0044708187,5.7903585e-06,0.05317383,868352,7.157224,20.097397,1828.82,1408.6592613399998
425,0.9137077778577805,541,870400,1520.4202673435211,0.0046559838,-0.0008205832,0.056689452,870400,7.1518974,20.172613,1833.22,1415.09802743
426,0.9098812192678452,580,872448,1524.2020049095154,0.0018804257,2.0961696e-05,0.019384766,872448,7.1502066,27.965677,1819.46,1403.4625690900002
427,0.9092636629939079,532,874496,1527.7295460700989,0.0014787556,-0.00062131067,0.010644531,874496,7.156286,20.01273,1819.46,1404.25674146
428,0.9092631787061691,538,876544,1531.578722000122,0.0034403657,-0.0017748091,0.03701172,876544,7.1523895,20.047264,1830.42,1415.7736852900002
429,0.9169668778777122,559,878592,1535.383757352829,0.0024443227,-0.0020050446,0.025488282,878592,7.1598816,27.529087,1830.12,1415.7455708500001
430,0.9138239473104477,544,880640,1539.0462822914124,0.0042961654,-0.001179345,0.05356445,880640,7.1685514,20.04092,1830.12,1416.2335728499997
431,0.9159311950206757,539,882688,1542.8063628673553,0.0047722654,-0.0018397156,0.061425783,882688,7.1743517,20.150059,1830.12,1417.6161283499998
432,0.9097391739487648,549,884736,1546.6022222042084,0.0020595787,-0.00047885758,0.02080078,884736,7.179128,20.37926,1830.12,1418.37267834
433,0.9132894724607468,538,886784,1550.326987504959,0.0037547604,-0.00017364744,0.039941408,886784,7.166641,20.046238,1830.12,1418.93518774
434,0.8778097480535507,601,888832,1554.1331956386566,0.002298155,-0.0030231087,0.024658203,888832,7.1527467,21.064522,1830.12,1416.2332984800003
435,0.9159343987703323,540,890880,1557.5396721363068,0.0035818901,-0.0032838553,0.042529296,890880,7.168194,19.672987,1843.88,1429.78437003
436,0.962486919015646,599,892928,1561.3294789791107,0.0037395991,-0.0049305414,0.035546876,892928,7.194886,9.321244,1833.18,1420.0376869
437,0.8795258700847626,589,894976,1564.7447106838226,0.0014084713,-0.0010961621,0.013232422,894976,7.212176,31.11358,1838.12,1428.7837056699998
438,0.9143092781305313,541,897024,1568.2214546203613,0.0039225137,-0.0010690552,0.043066405,897024,7.2044625,19.806183,1838.12,1428.62738979
439,0.9153541326522827,537,899072,1572.007004737854,0.0040253806,-0.00030761524,0.046533205,899072,7.2064147,19.216618,1838.12,1428.9811037400002
440,0.909024104475975,551,901120,1575.821215391159,0.0034599365,-0.00088112213,0.040527344,901120,7.225404,19.870031,1838.12,1429.6546402000001
441,0.906148836016655,554,903168,1579.53382396698,0.0045581996,-0.0025252928,0.05444336,903168,7.228118,20.196585,1838.12,1429.7644142099996
442,0.9035458937287331,540,905216,1583.2257010936737,0.0036297236,-0.0017552145,0.046142578,905216,7.239167,20.149645,1850.18,1442.5936560399996
443,0.9101312533020973,544,907264,1587.017454624176,0.004486692,-0.0019577062,0.0574707,907264,7.2559724,19.686323,1850.18,1443.6191273699997
444,0.9091582149267197,556,909312,1590.7808389663696,0.0039205407,-0.0031028178,0.051123045,909312,7.258867,20.111599,1850.18,1443.62080392
445,0.9154638424515724,541,911360,1594.461064338684,0.0060910764,-0.0050411634,0.07714844,911360,7.257226,19.487873,1850.18,1444.61287556
446,0.9155626893043518,553,913408,1598.2431979179382,0.0027458048,-0.0009164211,0.033203125,913408,7.259454,19.900389,1850.18,1444.7857754699999
447,0.9148854315280914,571,915456,1601.9409697055817,0.0028315678,-0.0029846346,0.034716796,915456,7.271245,20.331783,1850.18,1443.79165
448,0.9501432813704014,608,917504,1605.5226798057556,0.001956751,-0.0015837053,0.020068359,917504,7.280992,10.860194,1848.78,1443.0036643000003
449,0.9131309911608696,591,919552,1608.8881859779358,0.0035050432,-0.006072457,0.044970702,919552,7.2842164,26.137241,1841.21,1434.97068804
450,0.9734024778008461,590,921600,1612.3503720760345,0.0020613226,-0.003530106,0.022070313,921600,7.2884016,6.6687875,1827.51,1422.0236336299997
451,0.9022595137357712,599,923648,1615.8187034130096,0.0034629635,-0.0035345305,0.041992188,923648,7.3021293,24.917744,1819.97,1413.0016996699999
452,0.9234681203961372,545,925696,1619.232521057129,0.004139413,-0.0031945154,0.048535157,925696,7.307564,20.135923,1819.97,1416.5094014
453,0.9619336202740669,640,927744,1622.986614704132,0.001629341,-0.0007649368,0.017480468,927744,7.2998314,5.774002,1810.94,1406.47746794
454,0.916701503098011,572,929792,1626.1835618019104,0.0032542641,-0.0020446521,0.03725586,929792,7.305668,20.501066,1810.94,1406.8688212299999
455,0.8416077494621277,639,931840,1629.7606296539307,0.0016935474,-0.0014824567,0.017333984,931840,7.301207,20.156425,1799.33,1393.31187409
456,0.919776476919651,634,933888,1632.963193655014,0.0021836746,-0.0028685995,0.023779297,933888,7.2909994,7.1580276,1793.86,1385.01418354
457,0.9145838171243668,562,935936,1636.1935060024261,0.0018779676,0.00026183765,0.017236328,935936,7.2912803,20.824375,1793.86,1385.3275031100002
458,0.9799669943749905,561,937984,1639.833881855011,0.001976583,-0.00080661866,0.018994141,937984,7.287271,5.5053053,1784.11,1375.5152061800002
459,0.876338005065918,611,940032,1643.4802632331848,0.0030135137,-0.0038478835,0.0421875,940032,7.284707,28.633167,1771.6,1362.9324450200002
460,0.9138322696089745,565,942080,1646.8276364803314,0.0038622518,-0.0018349374,0.04482422,942080,7.2818055,20.14938,1771.6,1362.6345336400002
461,0.9195259064435959,545,944128,1650.4495747089386,0.0019202835,-0.0010294778,0.015136719,944128,7.2709236,20.00901,1771.6,1363.2826422500002
462,0.8255757540464401,640,946176,1654.2011408805847,0.002332769,-0.0041967863,0.029541016,946176,7.256423,13.395983,1747.02,1338.6290054800002
463,0.9649112150073051,588,948224,1657.3972563743591,0.0020245463,-0.0015821524,0.020751953,948224,7.2376647,7.170535,1733.51,1325.88478882
464,0.9165966361761093,540,950272,1660.8800673484802,0.0030292114,-0.0009435352,0.035839844,950272,7.238073,19.904259,1733.51,1324.482003
465,0.917383037507534,549,952320,1664.6707665920258,0.0031421096,-1.2681517e-05,0.037402343,952320,7.2444277,19.917353,1733.51,1325.0995091799998
466,0.9133218303322792,552,954368,1668.3986277580261,0.0072243074,-0.003941172,0.099414065,954368,7.2556353,19.629522,1733.51,1325.1121742399998
467,0.8437052816152573,630,956416,1672.1042544841766,0.0010289223,0.0002712311,0.010351563,956416,7.2704225,24.819386,1749.71,1338.8856983800003
468,0.9099087193608284,563,958464,1675.353115081787,0.0032184918,-0.0007712435,0.0375,958464,7.2734556,20.011312,1749.71,1337.3541575800004
469,0.9143381044268608,534,960512,1678.9896175861359,0.0043649473,-0.0021651115,0.051416017,960512,7.274919,19.757433,1749.71,1337.37551687
470,0.9125664830207825,538,962560,1682.8223922252655,0.0027691084,-0.0023398194,0.031298827,962560,7.2765236,19.965954,1749.71,1337.85045928
471,0.91793592274189,548,964608,1686.6284654140472,0.0025187302,-0.0011578102,0.025097657,964608,7.2679543,19.8297,1749.71,1338.68346357
472,0.925966702401638,560,966656,1690.3650047779083,0.0017206591,-0.00058629346,0.018554688,966656,7.2707815,23.956945,1736.84,1325.7133837299998
473,0.9855569582432508,602,968704,1694.0166957378387,0.001971765,-0.0028455844,0.020996094,968704,7.2823577,3.6278293,1726.28,1315.60511303
474,0.9142967462539673,543,970752,1697.4155533313751,0.0025210627,3.7923885e-05,0.02475586,970752,7.281024,19.663052,1726.28,1315.98842259
475,0.8959716409444809,586,972800,1701.1842412948608,0.0017692655,-0.00047233346,0.016210938,972800,7.2791815,20.138351,1726.28,1315.79454178
476,0.8963126316666603,589,974848,1704.67911362648,0.0031225213,-0.00488384,0.035742186,974848,7.2772093,20.013882,1726.28,1314.22241066
477,0.9163269028067589,590,976896,1708.1514987945557,0.003416057,-0.004188099,0.032568358,976896,7.266629,24.988195,1723.65,1310.65031668
478,0.9103966504335403,545,978944,1711.622034072876,0.0039826613,-0.00077908207,0.048779298,978944,7.259575,19.409079,1737.69,1324.39824242
479,0.9086887612938881,551,980992,1715.3785259723663,0.003678935,0.00010688155,0.04550781,980992,7.2620378,19.961908,1737.69,1324.2586145800003
480,0.9805959220975637,556,983040,1719.0916097164154,0.0029139896,-0.0034663905,0.027050782,983040,7.2801957,4.8418584,1724.53,1313.6437569800003
481,0.9140773117542267,544,985088,1722.772394657135,0.0045672664,-0.0021951864,0.05649414,985088,7.2904754,20.021355,1724.53,1313.0082777
482,0.9254961833357811,546,987136,1726.5357315540314,0.0032572977,-0.00094513764,0.03413086,987136,7.290406,19.922955,1724.53,1311.7112182899998
483,0.9163036346435547,535,989184,1730.281922340393,0.0031612169,-0.0012598082,0.03569336,989184,7.3104067,20.000607,1724.53,1311.0176877299998
484,0.9021144583821297,576,991232,1734.109615802765,0.0015809468,-0.0012729198,0.015283203,991232,7.3218803,19.73036,1738.62,1324.77866825
485,0.9195743873715401,554,993280,1737.664755821228,0.0027673212,-0.0013206941,0.03339844,993280,7.3230653,20.31768,1738.62,1322.6890375400003
486,0.9131176993250847,582,995328,1741.361582517624,0.00328803,-0.0023570263,0.04111328,995328,7.3234076,20.153812,1738.62,1321.45397482
487,0.9188227280974388,552,997376,1744.8797490596771,0.0018981453,8.03162e-05,0.020458985,997376,7.3156953,20.09711,1751.11,1332.1018132200002
488,0.9249648004770279,535,999424,1748.5877521038055,0.004341398,-0.00376173,0.050488282,999424,7.30536,19.70957,1751.11,1331.07994596
