approxkl,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,explained_variance,serial_timesteps,ep_len_mean,ep_reward_mean
0.0042276485,164,840,0.052783202,-0.0021305066,7703.894466876984,19.899525,5.2122273,1720320,-0.0018284320831298828,1720320,1512.05,1489.4039405800002
0.001991293,159,841,0.01821289,-0.0010464275,7716.361669778824,19.989054,5.208804,1722368,-0.002071976661682129,1722368,1512.05,1489.5114723
0.0026446134,269,842,0.026953125,-0.0025652407,7729.218623161316,20.601002,5.203992,1724416,0.860157921910286,1724416,1504.55,1481.98057868
0.0044085504,194,843,0.059521485,-0.0037643586,7736.820724487305,19.86542,5.203073,1726464,0.005797088146209717,1726464,1504.55,1482.31144596
0.0024084938,170,844,0.025048828,-0.0065465285,7747.373792409897,2.6598892,5.204357,1728512,0.9655524082481861,1728512,1490.63,1468.3537229799997
0.0011516355,398,845,0.008837891,-0.0010677762,7759.394821166992,22.479952,5.2172437,1730560,0.805218517780304,1730560,1488.2,1466.28108487
0.003934764,439,846,0.043896485,-0.005608861,7764.538973093033,0.2448227,5.2189817,1732608,0.997885930351913,1732608,1486.26,1463.9213760899997
0.0022517438,212,847,0.018896485,-0.0003749941,7769.196762800217,19.767427,5.210803,1734656,0.004295766353607178,1734656,1486.26,1463.98438298
0.0026425,245,848,0.029589843,-0.0026304093,7778.852974653244,19.904926,5.2042527,1736704,-0.0012965202331542969,1736704,1500.28,1478.19896545
0.0017042639,441,849,0.012890625,-0.00057030626,7787.2043488025665,19.945843,5.212771,1738752,-0.006386399269104004,1738752,1500.28,1478.2956518100002
0.0017313476,224,850,0.013574218,-0.0022633679,7791.846016407013,20.600628,5.213256,1740800,0.061163246631622314,1740800,1500.28,1478.11959661
0.0011696888,279,851,0.008203125,-0.0014220795,7800.976040363312,22.140457,5.20883,1742848,0.8464393317699432,1742848,1491.81,1468.954067
0.003161823,442,852,0.03491211,-0.0027213949,7808.308350086212,13.181665,5.2112765,1744896,0.5926036238670349,1744896,1491.81,1468.7185865200001
0.005290727,441,853,0.062304687,-0.003070925,7812.939348936081,18.6366,5.2090025,1746944,0.11203247308731079,1746944,1493.62,1470.4666590200002
0.0055880547,454,854,0.07124023,-0.003259202,7817.575377464294,19.780436,5.2075076,1748992,0.014081239700317383,1748992,1493.62,1470.3824108400001
0.0042872895,442,855,0.048046876,-0.0018217701,7822.086126327515,19.61216,5.2039824,1751040,0.021438658237457275,1751040,1493.62,1470.23765556
0.0054288725,440,856,0.0637207,-0.00191643,7826.715030193329,19.925228,5.191035,1753088,0.013500988483428955,1753088,1507.01,1483.7186849800005
0.004374974,168,857,0.05317383,-0.0034392253,7831.36511516571,19.85931,5.1805696,1755136,-0.003829360008239746,1755136,1521.54,1498.2660251099996
0.003327256,451,858,0.02866211,-0.0008680432,7843.555716753006,18.598536,5.1715536,1757184,0.10885894298553467,1757184,1534.88,1511.49182229
0.0030017206,164,859,0.031591795,-0.001250414,7848.088279247284,19.944414,5.1738567,1759232,-0.007932901382446289,1759232,1534.88,1511.46376386
0.0042499364,155,860,0.05234375,-0.0023227644,7860.513746023178,19.88218,5.188758,1761280,-0.006831526756286621,1761280,1534.88,1511.23777494
0.0055463077,448,861,0.068847656,-0.003073149,7873.690448760986,18.808037,5.197434,1763328,0.056768953800201416,1763328,1551.68,1527.8669418999998
0.004220326,424,862,0.041796874,-0.0032267594,7878.258047819138,18.503132,5.188739,1765376,0.10049861669540405,1765376,1551.68,1527.5336923599998
0.004282509,404,863,0.050439455,-0.0027388285,7883.079901456833,19.907246,5.1770988,1767424,0.0052838921546936035,1767424,1561.66,1537.66819734
0.0038780142,416,864,0.043017577,-0.0018041739,7888.143803358078,19.972557,5.1759377,1769472,-0.004948139190673828,1769472,1561.66,1537.5815526299996
0.0065447427,406,865,0.09033203,-0.0074385963,7893.06519651413,0.0009421759,5.180862,1771520,0.5671373009681702,1771520,1561.66,1537.5815526299996
0.0052123563,412,866,0.058642577,-0.005905184,7898.103456258774,2.3235147,5.184224,1773568,0.0022314786911010742,1773568,1561.66,1537.6424721299998
0.0018209051,433,867,0.018115234,-0.0035697967,7903.0648465156555,8.765243,5.184747,1775616,0.9182207807898521,1775616,1581.95,1558.05363904
0.0012357956,211,868,0.009375,-0.00062821974,7907.7911813259125,19.839832,5.1964326,1777664,0.008854448795318604,1777664,1581.95,1558.1421414200001
0.0024067988,268,869,0.022949219,-0.002265167,7917.452178478241,25.966106,5.1984234,1779712,0.8850495368242264,1779712,1569.03,1544.9456236899998
0.0015093597,438,870,0.01328125,-0.0023604482,7925.072774171829,3.3065581,5.188855,1781760,0.9690412059426308,1781760,1553.78,1529.5496084699998
0.0021662302,419,871,0.020996094,-0.0009434506,7929.744090557098,20.100094,5.1862087,1783808,-0.009565234184265137,1783808,1567.87,1543.59088991
0.0040404275,179,872,0.05307617,-0.0029540197,7934.62543964386,19.986147,5.196002,1785856,-0.005476593971252441,1785856,1585.22,1560.89631434
0.0016139278,334,873,0.011083985,-0.0009799369,7946.066581726074,19.974163,5.2019634,1787904,-0.000861048698425293,1787904,1598.73,1574.55875862
0.0035125792,176,874,0.042675782,-0.0029474138,7952.1977779865265,20.234795,5.2083883,1789952,-0.03533196449279785,1789952,1613.65,1589.4724283099997
0.006482867,163,875,0.07949219,-0.0043481053,7963.789535999298,19.442677,5.212787,1792000,0.057810306549072266,1792000,1613.65,1589.31095815
0.0033980724,347,876,0.0340332,-0.0055978647,7976.282464027405,27.072653,5.2244964,1794048,0.8823243901133537,1794048,1627.92,1603.4769607800001
0.0024507926,171,877,0.021289062,-0.0014639685,7982.175166130066,2.7445297,5.225928,1796096,0.9746625404804945,1796096,1617.27,1592.6850803
