policy_loss,value_loss,explained_variance,time_elapsed,clipfrac,approxkl,policy_entropy,fps,n_updates,total_timesteps,serial_timesteps,ep_reward_mean,ep_len_mean
-0.002539268,11.147425,0.8086977452039719,1579.1114704608917,0.04140625,0.0038293763,3.0416207,399,344,704512,704512,588.72036574,952.56
-0.00069836807,10.800419,0.7993451058864594,1584.2389438152313,0.025830079,0.0024395967,3.0449083,414,345,706560,706560,588.38798314,952.56
-0.0033185843,9.877794,0.8302624374628067,1589.1856365203857,0.034082033,0.0030481252,3.0431428,410,346,708608,708608,587.4159966999999,952.56
-0.0019773492,10.62327,0.8938236907124519,1594.179038286209,0.032226562,0.002979876,3.0366995,410,347,710656,710656,567.4039378099999,923.96
-0.0034666911,9.491968,0.8387652039527893,1599.17196059227,0.06137695,0.005051383,3.0459125,423,348,712704,712704,566.65724869,923.96
-0.0026487133,25.544704,0.7760737538337708,1604.0055174827576,0.04824219,0.004627809,3.051344,420,349,714752,714752,565.9685307299999,924.38
-0.003437039,9.343415,0.8513431549072266,1608.877411365509,0.03779297,0.0037878961,3.050512,417,350,716800,716800,563.75731014,922.72
-0.0026878794,13.488951,0.8027608245611191,1613.7901499271393,0.041748047,0.0036144492,3.0488837,411,351,718848,718848,575.1030587,937.87
-0.0032537575,15.540361,0.8820434734225273,1618.7668752670288,0.043896485,0.004012318,3.0435054,434,352,720896,720896,575.5497305600001,938.65
-0.0037173044,8.6751,0.8348300158977509,1623.484390258789,0.04399414,0.0041088895,3.036254,417,353,722944,722944,585.81714875,953.14
-0.0031461336,10.348825,0.8019015938043594,1628.3881766796112,0.057275392,0.005189069,3.035022,410,354,724992,724992,598.2511586,971.08
-0.004147798,9.806608,0.8421177715063095,1633.3763628005981,0.046972655,0.0041044177,3.0408926,411,355,727040,727040,598.2263671699999,971.08
-0.0046562767,9.427587,0.820939838886261,1638.357079744339,0.07626953,0.007173428,3.0505953,419,356,729088,729088,611.24644877,988.24
-0.0016289853,18.325216,0.761989414691925,1643.2429509162903,0.042871095,0.003844253,3.0580993,408,357,731136,731136,627.02194364,1010.44
-0.0034445978,9.857027,0.7738226801156998,1648.2566378116608,0.0515625,0.0043239635,3.0644233,418,358,733184,733184,639.62521222,1027.59
-0.005220415,9.848586,0.8212754875421524,1653.1518423557281,0.051464844,0.00476605,3.0615172,404,359,735232,735232,652.98055058,1045.47
-0.005342802,5.9516354,0.8814457729458809,1658.219111442566,0.046484374,0.004465637,3.0592933,433,360,737280,737280,654.43878716,1045.71
-0.0050096586,15.1317425,0.810690313577652,1662.9456322193146,0.059033204,0.004936287,3.058484,419,361,739328,739328,665.21715666,1059.35
-0.0052341684,15.071754,0.7648637443780899,1667.8261647224426,0.044140626,0.0036371306,3.0651813,412,362,741376,741376,677.26892417,1077.6
-0.0035464005,8.751017,0.7914566546678543,1672.78888463974,0.07626953,0.0072674155,3.0841866,422,363,743424,743424,688.7758277500001,1094.71
-0.0026212714,11.699963,0.7769965976476669,1677.6350672245026,0.045166016,0.0038071093,3.0960345,426,364,745472,745472,691.22151513,1098.75
-0.00549796,10.818713,0.8198582082986832,1682.4321074485779,0.036035158,0.0038515262,3.0941858,432,365,747520,747520,704.2734282600001,1116.89
-0.003007664,11.115556,0.7779939770698547,1687.1717953681946,0.05214844,0.0046472084,3.0999303,419,366,749568,749568,716.1103542200002,1133.46
-0.002741233,13.222387,0.7132380604743958,1692.050410270691,0.042626955,0.003837613,3.112965,416,367,751616,751616,728.27963123,1150.37
-0.0030788248,9.713909,0.8368094265460968,1696.9633638858795,0.042236328,0.0037974287,3.1143174,428,368,753664,753664,740.64537379,1167.61
-0.0012407645,10.822282,0.8246052116155624,1701.74400472641,0.049707033,0.004427378,3.1028523,425,369,755712,755712,753.5864029700001,1184.79
-0.0022920906,11.444465,0.759545162320137,1706.5546827316284,0.048876952,0.004539649,3.100162,409,370,757760,757760,765.6318318000001,1201.83
-0.0023738171,10.596428,0.823946014046669,1711.5561537742615,0.025048828,0.0025360659,3.096685,427,371,759808,759808,778.6071362299999,1218.93
-0.0055900193,8.254248,0.857324555516243,1716.3500406742096,0.044189453,0.0041056545,3.081072,423,372,761856,761856,778.9104212000001,1219.65
-0.006360341,9.120406,0.794907882809639,1721.1888296604156,0.06967773,0.006153909,3.0690799,413,373,763904,763904,785.9824855699999,1230.75
-0.005861488,19.122133,0.789369523525238,1726.1440796852112,0.05292969,0.004884586,3.0663953,410,374,765952,765952,799.4442446399999,1248.33
-0.0020349245,12.068411,0.7919085621833801,1731.1380281448364,0.031054687,0.0030275867,3.0640845,418,375,768000,768000,812.28358494,1265.95
-0.0027830258,15.776171,0.82990562915802,1736.0378453731537,0.02758789,0.0028335727,3.0652664,425,376,770048,770048,822.6953965899999,1279.29
-0.0045294724,11.160887,0.7864097356796265,1740.849986076355,0.06660156,0.0056067957,3.0847917,419,377,772096,772096,835.1328461299998,1296.19
-0.0029123682,12.801471,0.7590937167406082,1745.7345809936523,0.047949217,0.004299041,3.0872524,415,378,774144,774144,844.8351027499998,1309.29
-0.005449746,6.639338,0.9218455404043198,1750.6651225090027,0.051074218,0.005187981,3.0855289,433,379,776192,776192,839.86707855,1302.45
-0.0042475886,7.7410116,0.8697170168161392,1755.3936755657196,0.052734375,0.0044245734,3.08726,424,380,778240,778240,850.1153307899999,1317.23
-0.0051418766,11.655229,0.5970522463321686,1760.219386100769,0.055078126,0.008379352,3.089538,422,381,780288,780288,855.93773256,1325.4
-0.0019309605,12.58457,0.7203390300273895,1765.0638704299927,0.01845703,0.002140746,3.0912485,426,382,782336,782336,855.1379695299999,1325.4
-0.0022280621,11.528622,0.7263944149017334,1769.865992307663,0.06479492,0.005710797,3.1020787,402,383,784384,784384,868.18519005,1343.49
-0.0015475642,10.665552,0.6130750179290771,1774.961015701294,0.04140625,0.003705543,3.1238499,373,384,786432,786432,873.6962004,1353.28
-0.0065667233,15.269345,0.8044519275426865,1780.4458527565002,0.04296875,0.0038036797,3.1283164,405,385,788480,788480,862.13858895,1340.32
-0.004751716,14.422022,0.7397802770137787,1785.502469778061,0.046679687,0.0043825973,3.1303835,333,386,790528,790528,874.4939261400001,1358.81
-0.002939644,11.812811,0.7746634781360626,1791.6357369422913,0.046777345,0.0041741733,3.1413376,413,387,792576,792576,886.98380515,1375.92
-0.005347795,9.086867,0.8543366342782974,1796.5866284370422,0.050634764,0.004416337,3.1323428,399,388,794624,794624,900.21881691,1393.76
-0.0025653131,8.550378,0.6449094712734222,1801.7177877426147,0.044287108,0.004062787,3.1248066,366,389,796672,796672,905.5090291100001,1403.11
-0.0046557803,8.842443,0.8165932446718216,1807.3120279312134,0.04916992,0.0040398682,3.1232467,378,390,798720,798720,911.14495163,1410.88
-0.0024860823,17.577394,0.790664866566658,1812.727452993393,0.028076172,0.0026719277,3.1203864,399,391,800768,800768,924.7184766700001,1428.87
-0.0038482677,12.389623,0.7543073445558548,1817.848384141922,0.053271484,0.004573289,3.1145086,384,392,802816,802816,933.1651772,1439.33
-0.004318626,8.7613535,0.8072348535060883,1823.1701574325562,0.046679687,0.0039394377,3.11465,401,393,804864,804864,940.4302833,1449.2
-0.0021835528,19.588411,0.7865197062492371,1828.2706634998322,0.04248047,0.0040929825,3.119165,396,394,806912,806912,941.3195226800002,1449.77
-0.004717065,5.8954167,0.8839132562279701,1833.433613061905,0.03178711,0.0028741686,3.137574,394,395,808960,808960,939.8885699300002,1448.77
-0.0054961243,11.729831,0.8006778955459595,1838.620881319046,0.042285156,0.0039185146,3.1524556,397,396,811008,811008,947.5880539600003,1458.82
-0.0018802835,9.664534,0.7473407089710236,1843.7794983386993,0.050390624,0.004304902,3.1535845,377,397,813056,813056,946.6518603200001,1458.82
-0.0010707635,10.147593,0.8236684650182724,1849.2014310359955,0.029150391,0.0027420896,3.1529999,404,398,815104,815104,960.19264951,1476.75
-0.005082163,19.379772,0.7406617403030396,1854.2634041309357,0.03334961,0.0032643005,3.143027,403,399,817152,817152,973.7175906,1495.05
-0.005734548,10.734987,0.7746943682432175,1859.3399572372437,0.05649414,0.004926172,3.141325,416,400,819200,819200,979.4111517700002,1502.63
-0.003982289,9.050919,0.7848676145076752,1864.2588319778442,0.056103516,0.0051945643,3.1442964,397,401,821248,821248,976.5856301600002,1500.09
-0.003915488,13.022936,0.7499130368232727,1869.4099609851837,0.036474608,0.0034512319,3.1495075,400,402,823296,823296,989.2833605000001,1517.19
-0.0039398475,12.740343,0.7359276711940765,1874.5283026695251,0.032421876,0.0029408298,3.1540933,400,403,825344,825344,999.5125748199998,1530.89
-0.0030403868,17.01499,0.7985709607601166,1879.6452350616455,0.019970704,0.0019076742,3.1583905,411,404,827392,827392,1000.3039017100001,1531.61
-0.0060224123,14.107401,0.7015238702297211,1884.6216568946838,0.05078125,0.004382346,3.1674871,385,405,829440,829440,999.9559971699999,1531.61
-0.006735231,16.606176,0.7713536322116852,1889.9294741153717,0.044042967,0.00404109,3.1802335,413,406,831488,831488,1001.03848251,1532.32
-0.004204729,14.102545,0.737456738948822,1894.8883678913116,0.039990235,0.0039264555,3.1853056,383,407,833536,833536,1002.22160707,1532.32
-0.0017454351,15.640465,0.6794205009937286,1900.231673002243,0.034570314,0.003099436,3.1830115,419,408,835584,835584,1015.2595861799999,1550.15
-0.004913536,7.456993,0.8957091420888901,1905.1136784553528,0.041064452,0.003797666,3.1887603,391,409,837632,837632,1015.9594660700001,1550.53
-0.00091654423,10.648881,0.7406078577041626,1910.3469791412354,0.0328125,0.0032997355,3.1848998,406,410,839680,839680,1015.23621624,1550.53
-0.0051183286,9.717604,0.8011807501316071,1915.3828167915344,0.062841795,0.005523408,3.1897779,401,411,841728,841728,1014.66101429,1550.53
-0.0044804113,11.500015,0.8027843683958054,1920.4868915081024,0.046679687,0.0041851727,3.2013073,381,412,843776,843776,1017.0003164700001,1553.88
-0.0040145284,9.307597,0.8103486597537994,1925.8492980003357,0.030371094,0.0029427,3.1978695,408,413,845824,845824,1026.01916707,1565.81
-0.0032239486,15.451139,0.8257521986961365,1930.862282037735,0.023291016,0.002164872,3.1950269,407,414,847872,847872,1025.7782483199999,1564.94
-0.003680795,9.053606,0.8329152911901474,1935.888878107071,0.0362793,0.0034319286,3.1947122,381,415,849920,849920,1015.1272337899999,1550.74
-0.0059337495,14.950122,0.8229755759239197,1941.2635188102722,0.036816407,0.0032990556,3.1883333,389,416,851968,851968,1014.4500587699999,1550.04
-0.0043133684,4.6223497,0.9163553267717361,1946.528004169464,0.026757812,0.0027297128,3.18287,385,417,854016,854016,1025.39863232,1565.22
-0.0038403266,15.218397,0.6892360746860504,1951.8428299427032,0.043310545,0.0039632777,3.1818368,384,418,856064,856064,1037.15743375,1581.89
-0.0013460384,12.468641,0.7377927601337433,1957.1713132858276,0.04091797,0.0038113245,3.185404,410,419,858112,858112,1037.5248462299999,1581.89
-0.0077759447,7.764716,0.8561701625585556,1962.1566338539124,0.037402343,0.003994032,3.1780038,402,420,860160,860160,1037.18918255,1581.31
-0.002966857,9.933253,0.8029866516590118,1967.2440638542175,0.040283203,0.0037125424,3.183213,403,421,862208,862208,1049.8526611500001,1598.51
-0.0041279034,11.393823,0.7812560796737671,1972.321668624878,0.046142578,0.0042381966,3.1869042,399,422,864256,864256,1051.1217367499999,1598.51
-0.0028551242,15.52318,0.6436975598335266,1977.4515347480774,0.037158202,0.003241426,3.187511,414,423,866304,866304,1051.91663684,1598.51
-0.006822222,10.226664,0.8161231428384781,1982.3910932540894,0.07036133,0.0058007077,3.1881661,396,424,868352,868352,1052.0227939899999,1598.51
-0.007456203,15.014305,0.8032198548316956,1987.5572652816772,0.048583984,0.005896435,3.190593,408,425,870400,870400,1057.1555027599998,1604.38
-0.005325726,20.107292,0.7349801063537598,1992.567307472229,0.030419922,0.002944545,3.1984267,411,426,872448,872448,1059.37988356,1606.49
-0.0030018492,13.499414,0.6809924244880676,1997.5395979881287,0.026220703,0.002614754,3.1890306,409,427,874496,874496,1059.2388973000002,1606.49
-0.0024277938,10.767233,0.7789523899555206,2002.5428850650787,0.020996094,0.0021806397,3.183723,381,428,876544,876544,1068.0222236400002,1617.9
-0.0049132654,12.353773,0.8138215690851212,2007.9124977588654,0.040722657,0.0038287095,3.1873784,383,429,878592,878592,1081.43960385,1634.92
-0.001599451,4.8386,0.9103416725993156,2013.2523486614227,0.050830077,0.0045829946,3.196705,402,430,880640,880640,1073.3976860399998,1622.9
-0.000572746,13.739438,0.7421939373016357,2018.3361251354218,0.05708008,0.005152736,3.1953578,396,431,882688,882688,1072.3940685300001,1622.9
-0.005844429,13.11673,0.8186076134443283,2023.5046293735504,0.037890624,0.0033949637,3.1964245,384,432,884736,884736,1085.45936818,1639.34
-0.0037011404,22.95065,0.6886603534221649,2028.8361744880676,0.04868164,0.004425684,3.1992404,402,433,886784,886784,1105.2932035,1665.8
-0.0053455755,10.403948,0.8415964543819427,2033.9272019863129,0.026806641,0.0027682718,3.2018821,395,434,888832,888832,1106.09804287,1665.8
-0.003537308,17.212353,0.828170657157898,2039.1093666553497,0.05810547,0.004622425,3.208578,407,435,890880,890880,1094.5999655599999,1648.02
-0.0032911492,9.568463,0.8357148468494415,2044.1303253173828,0.04897461,0.0041624233,3.215159,422,436,892928,892928,1094.63308291,1648.02
-0.0041420837,12.920918,0.8179926723241806,2048.983025074005,0.07416992,0.006450946,3.2036781,376,437,894976,894976,1096.59074688,1648.02
-0.0039919815,10.542982,0.8427680432796478,2054.4205734729767,0.045458984,0.004080389,3.1935694,407,438,897024,897024,1106.1476512300003,1659.63
-0.00237548,10.773534,0.8521961569786072,2059.451591491699,0.040478516,0.003598167,3.186049,375,439,899072,899072,1107.53124465,1659.63
-0.002972145,12.798725,0.8275706321001053,2064.9085199832916,0.06552734,0.0057462696,3.18285,402,440,901120,901120,1107.9115409400001,1659.63
-0.0035808184,22.123007,0.8499786108732224,2069.995503425598,0.059033204,0.0052291704,3.1720634,388,441,903168,903168,1095.5166979399999,1641.8
-0.0039405017,14.325815,0.8505137413740158,2075.2712621688843,0.05341797,0.0047815815,3.1595285,411,442,905216,905216,1092.09380737,1634.7
-0.0042857984,3.9521422,0.9312508553266525,2080.249579668045,0.04575195,0.0041824114,3.1549592,395,443,907264,907264,1081.5612499299998,1618.42
-0.0060048597,30.735409,0.6900556087493896,2085.432048559189,0.034082033,0.0034539248,3.1579196,394,444,909312,909312,1048.93333329,1570.94
-0.0063439077,14.985675,0.8508867174386978,2090.620693206787,0.04663086,0.0044027073,3.163774,403,445,911360,911360,1038.18769414,1555.45
-0.0035860308,9.744307,0.8450090140104294,2095.6969652175903,0.025634766,0.0027752218,3.1570764,397,446,913408,913408,1038.97743798,1555.45
-0.0045816386,8.636624,0.8845125138759613,2100.8514432907104,0.0328125,0.003490132,3.1439357,393,447,915456,915456,1033.62677074,1548.24
-0.006584575,12.79277,0.8744223713874817,2106.0574538707733,0.042919923,0.0039413464,3.1464524,400,448,917504,917504,1030.9333167,1542.33
-0.0011836227,12.496909,0.8130751848220825,2111.1666281223297,0.04243164,0.00378299,3.1511564,395,449,919552,919552,1031.36065801,1542.33
-0.0027780614,15.030096,0.8922233432531357,2116.347368478775,0.04560547,0.0041772923,3.154552,390,450,921600,921600,1031.90390307,1541.7
-0.0055512567,11.772756,0.9212993159890175,2121.598976612091,0.042138673,0.0040080408,3.1610303,384,451,923648,923648,1017.32718751,1521.9
-0.005087742,24.696354,0.7803975492715836,2126.9241194725037,0.03178711,0.0031443848,3.1716948,396,452,925696,925696,1010.19739875,1509.78
-0.003844412,15.429767,0.7778168469667435,2132.0853188037872,0.024853516,0.0024628425,3.175449,404,453,927744,927744,1024.6760842100002,1529.71
-0.0035418917,12.321905,0.8616989850997925,2137.1452367305756,0.08701172,0.008268343,3.1851249,414,454,929792,929792,1026.1073994600001,1529.71
-0.0062776865,4.2766194,0.9327832981944084,2142.087599992752,0.039746094,0.0035127096,3.1959207,413,455,931840,931840,1015.7805087200001,1515.54
-0.0017511975,15.443382,0.757712796330452,2147.035027742386,0.01484375,0.0016521536,3.205059,390,456,933888,933888,1016.6327547100002,1515.54
-0.0059254225,33.53233,0.6992887854576111,2152.2751042842865,0.037744142,0.0031374067,3.2083733,396,457,935936,935936,984.7675727999999,1464.9
-0.003928173,20.63697,0.7516884207725525,2157.4406023025513,0.033447266,0.003148216,3.2189229,399,458,937984,937984,949.2922585900001,1414.67
-0.0048628054,18.987223,0.8256144523620605,2162.568101167679,0.045556642,0.004141746,3.2290401,411,459,940032,940032,931.30042625,1390.85
-0.0052291593,13.237818,0.8861725255846977,2167.5426259040833,0.037597656,0.0042180307,3.2376351,401,460,942080,942080,922.21597186,1378.03
-0.00403434,6.9142084,0.8905415385961533,2172.6464223861694,0.03730469,0.0036823608,3.2343972,396,461,944128,944128,929.95052201,1388.6
-0.0023635565,11.666452,0.7695009261369705,2177.812994480133,0.038916014,0.003504889,3.2263424,407,462,946176,946176,940.7001699699999,1403.03
-0.007173485,29.89794,0.6914287805557251,2182.8418498039246,0.048779298,0.004016106,3.237102,409,463,948224,948224,879.1800289299999,1318.85
-0.00423568,11.80651,0.7178634405136108,2187.8478791713715,0.07128906,0.0065036775,3.2542987,386,464,950272,950272,889.65615613,1334.74
-0.005155156,13.922338,0.8389150500297546,2193.1424221992493,0.037109375,0.0032701083,3.263361,397,465,952320,952320,867.33528353,1302.6
-0.0055087404,9.613038,0.811207115650177,2198.2944655418396,0.10043945,0.008044852,3.2790565,396,466,954368,954368,866.8881577,1302.6
-0.004131964,38.30429,0.640367329120636,2203.4634160995483,0.038330078,0.0033579387,3.290638,401,467,956416,956416,828.0285025200001,1250.48
-0.0035692775,8.678194,0.9248015210032463,2208.564619779587,0.017431641,0.0015727726,3.3065033,416,468,958464,958464,801.6470594300001,1214.55
-0.0040445696,27.421335,0.7353671491146088,2213.487762928009,0.025097657,0.0025981355,3.3111138,396,469,960512,960512,782.7857850400001,1189.82
-0.005693108,3.9350495,0.957307331264019,2218.656018257141,0.029248048,0.0029351483,3.3077252,420,470,962560,962560,779.26402896,1184.1
-0.0048002927,18.659288,0.822667732834816,2223.5267231464386,0.04321289,0.0041334513,3.3111129,373,471,964608,964608,768.4035383500002,1169.4
-0.0028516226,11.889574,0.7470304667949677,2229.008777856827,0.042822264,0.0035939422,3.3159492,377,472,966656,966656,780.0550264400001,1187.4
-0.0061311945,10.769499,0.7846992015838623,2234.4279630184174,0.07993164,0.009130495,3.3240325,377,473,968704,968704,789.81131549,1201.6
-0.0052273986,14.847684,0.8354050666093826,2239.8540618419647,0.031982422,0.0029322219,3.328233,394,474,970752,970752,786.65882664,1197.52
-0.004779671,10.057824,0.8329373449087143,2245.0455553531647,0.038720705,0.0032821074,3.3346443,387,475,972800,972800,787.5727753399999,1199.15
-0.005839215,9.32041,0.8172831833362579,2250.3391819000244,0.051513672,0.005964058,3.3355212,386,476,974848,974848,784.0554330399999,1193.86
-0.0032557864,12.122494,0.7927075326442719,2255.641448020935,0.03618164,0.0033909,3.3301902,380,477,976896,976896,784.0299211399998,1193.86
-0.0054442063,22.204014,0.8062051683664322,2261.0312936306,0.04033203,0.003998627,3.3232486,369,478,978944,978944,761.70701638,1165.66
-0.0023654606,12.225806,0.8631788045167923,2266.5702188014984,0.01484375,0.0017925495,3.3222713,376,479,980992,980992,742.4710920299999,1140.32
-0.0036414978,9.377523,0.852386087179184,2272.0059518814087,0.0421875,0.0036394629,3.3288627,403,480,983040,983040,737.4840842899998,1134.19
-0.005154728,10.062319,0.8468658626079559,2277.081262588501,0.031103516,0.0031346946,3.3225923,422,481,985088,985088,745.7620443500001,1145.49
-0.0035239528,14.318501,0.8739937394857407,2281.929201602936,0.030273438,0.0027837888,3.3027778,416,482,987136,987136,743.1703703299999,1142.12
-0.0062258667,9.955999,0.8401680886745453,2286.851904153824,0.058544923,0.004839944,3.282742,412,483,989184,989184,743.6451495299999,1142.12
-0.006428238,19.013948,0.8617307096719742,2291.816655397415,0.05444336,0.0048472662,3.2849889,409,484,991232,991232,727.7467292600002,1120.83
-0.00713106,14.9640045,0.858618825674057,2296.8244528770447,0.04736328,0.0043841125,3.3038306,425,485,993280,993280,689.46216612,1069.52
-0.0018690625,14.525044,0.8761683627963066,2301.642058610916,0.02470703,0.0024388502,3.3065193,414,486,995328,995328,682.5802937100001,1060.53
-0.0069459365,16.24989,0.8277205377817154,2306.588861465454,0.04067383,0.0039492925,3.3061192,401,487,997376,997376,687.22656813,1067.85
-0.001191545,12.819801,0.7952837944030762,2311.69527220726,0.03779297,0.0031313736,3.3108406,408,488,999424,999424,687.02474718,1067.85
