total_timesteps,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps,time_elapsed,explained_variance,clipfrac,fps,value_loss,ep_len_mean,ep_reward_mean
786432,4.100305,-0.005341989,0.0035470421,384,786432,2129.803708076477,0.8952579498291016,0.037988283,353,13.803197,1737.26,1317.95548054
788480,4.088415,-0.0027732519,0.0038873162,385,788480,2135.5987133979797,0.8874366134405136,0.04526367,351,19.12872,1737.26,1321.32671452
790528,4.067307,-0.006587662,0.007672059,386,790528,2141.422268152237,0.9035469219088554,0.09321289,339,15.876722,1737.26,1326.3362782999998
792576,4.056119,-0.0019891036,0.0023412716,387,792576,2147.4503808021545,0.8990658596158028,0.01928711,351,15.673007,1737.26,1330.71883659
794624,4.047261,-0.0006939347,0.0018318346,388,794624,2153.2804498672485,0.8903673067688942,0.013525391,344,18.942696,1737.26,1335.7084392699999
796672,4.032336,-0.001894108,0.0019334352,389,796672,2159.2204246520996,0.8905593231320381,0.01826172,341,17.94057,1737.26,1340.8214993800002
798720,4.0194736,-0.0025640626,0.0038363463,390,798720,2165.216207742691,0.8813160732388496,0.044384766,332,21.113743,1737.26,1345.40951047
800768,4.0136995,-0.0041297353,0.0057098195,391,800768,2171.379005908966,0.9473835527896881,0.06499024,348,8.5356865,1737.15,1345.35926546
802816,4.0125756,-0.004275815,0.002918797,392,802816,2177.25107216835,0.7755253612995148,0.031298827,360,30.37833,1743.41,1349.8536820299998
804864,4.0143747,-0.0005460165,0.0027800663,393,804864,2182.939736843109,0.8010821789503098,0.028076172,391,13.809578,1743.41,1349.9679170299999
806912,4.01134,-0.0006145268,0.001790412,394,806912,2188.1756064891815,0.8041398823261261,0.016357422,391,19.34784,1755.82,1359.6688058899995
808960,4.0064993,-0.0028630667,0.0049294583,395,808960,2193.4043333530426,0.8812266513705254,0.05805664,333,18.816364,1755.82,1364.49115945
811008,4.001313,-0.005161417,0.004024972,396,811008,2199.544584274292,0.7991658747196198,0.047851562,383,10.977977,1742.04,1355.70048581
813056,4.00946,-0.0075951205,0.00400441,397,813056,2204.879467725754,0.8338980823755264,0.047070313,399,44.301285,1688.38,1309.7969293600001
815104,4.00745,-0.005350534,0.008777039,398,815104,2210.0053567886353,0.8967755809426308,0.109277345,361,20.006575,1688.38,1314.02869402
817152,4.0003767,-0.002168075,0.0035268287,399,817152,2215.667326450348,0.8755587115883827,0.04008789,372,20.457644,1695.09,1320.64051378
819200,4.001504,-0.00421038,0.0075376043,400,819200,2221.166236639023,0.8859722688794136,0.09584961,355,20.642235,1695.09,1323.8758721399997
821248,3.996486,-0.0030954618,0.0040422957,401,821248,2226.935610771179,0.8866628259420395,0.04550781,364,20.07877,1695.09,1324.7094024
823296,3.9870899,-0.0042404914,0.004942792,402,823296,2232.551649570465,0.9060911983251572,0.058007814,340,23.662079,1679.46,1310.9301462800001
825344,3.9938102,-8.330549e-05,0.0037993244,403,825344,2238.5682561397552,0.7408444583415985,0.03930664,389,14.129697,1687.76,1316.6065122900002
827392,3.9970615,-0.0046844413,0.005539144,404,827392,2243.824914455414,0.880349189043045,0.066503905,340,19.654055,1687.76,1318.21392087
829440,4.0034847,-0.0004160949,0.0031063324,405,829440,2249.834843635559,0.9787639155983925,0.029589843,348,4.241107,1669.72,1305.10899785
831488,4.022126,-0.0037924065,0.003074631,406,831488,2255.712791442871,0.7147965431213379,0.03720703,424,21.4688,1669.72,1308.0464795500002
833536,4.042489,-0.004443682,0.0020766505,407,833536,2260.5346817970276,0.3008253574371338,0.020214844,383,49.779476,1583.28,1223.72071975
835584,4.0560007,-0.0022262845,0.0028046682,408,835584,2265.873997449875,0.8773204758763313,0.031982422,361,27.274073,1583.52,1224.17883988
837632,4.0613346,-0.0027574394,0.004010736,409,837632,2271.5468530654907,0.8582582920789719,0.046435546,390,20.704632,1583.52,1223.78557401
839680,4.069684,9.98178e-05,0.0031778782,410,839680,2276.7908601760864,0.7096968591213226,0.035839844,387,13.359619,1583.52,1219.3558880199998
841728,4.073357,-0.0029240143,0.004675089,411,841728,2282.0717844963074,0.7685980498790741,0.053027343,404,10.694767,1583.52,1215.05615419
843776,4.086102,-0.0018605695,0.0043213116,412,843776,2287.1294050216675,0.7569582313299179,0.053710938,394,11.0778,1583.52,1211.20728443
845824,4.0882425,-0.002604336,0.002826936,413,845824,2292.3224923610687,0.8882416412234306,0.029150391,374,19.377972,1583.52,1214.6905898999998
847872,4.088035,-0.0032991406,0.0035267198,414,847872,2297.796053171158,0.8031820207834244,0.04243164,414,11.9039545,1583.52,1214.34753954
849920,4.0939837,-0.0018059751,0.002943498,415,849920,2302.736521959305,0.8870591446757317,0.031054687,380,19.952442,1583.52,1213.95817643
851968,4.10996,-0.00574404,0.005183085,416,851968,2308.122398376465,0.9593418426811695,0.0546875,379,8.217113,1565.82,1197.7112163
854016,4.1240034,-0.0026811445,0.0029552742,417,854016,2313.520993947983,0.8791707754135132,0.03046875,347,30.081753,1549.65,1184.22045598
856064,4.13119,-0.0053914404,0.004095478,418,856064,2319.418961763382,0.8678498417139053,0.04194336,375,32.448845,1515.37,1152.9065463
858112,4.139163,-0.0025749984,0.0033024955,419,858112,2324.8764736652374,0.7591473907232285,0.034375,404,19.26399,1512.95,1146.78980259
860160,4.1474037,-0.0050957263,0.0043803235,420,860160,2329.9408490657806,0.766861155629158,0.055273436,399,10.915998,1512.95,1142.06740662
862208,4.1501455,-0.0025843699,0.0034246962,421,862208,2335.0614104270935,0.7576867341995239,0.039355468,419,11.75881,1512.95,1136.4363840199999
864256,4.1526604,-0.0033430718,0.0048917164,422,864256,2339.9419128894806,0.7674301415681839,0.06113281,409,11.17848,1512.95,1130.7829363499998
866304,4.1522946,-0.0014966351,0.004057844,423,866304,2344.944628715515,0.8896502256393433,0.047509767,379,19.205097,1512.95,1131.68173787
868352,4.145696,-0.0020784223,0.0032403073,424,868352,2350.340319633484,0.8590248972177505,0.035595704,411,19.49709,1512.95,1128.74642471
870400,4.1482124,-0.006693053,0.0053778845,425,870400,2355.3124911785126,0.9325115978717804,0.054833986,409,16.082193,1502.91,1121.29631684
872448,4.143718,-0.0018444518,0.0030794071,426,872448,2360.316684484482,0.9614512510597706,0.029296875,364,7.2232094,1510.71,1128.96759693
874496,4.1448636,-0.0035244643,0.0027161394,427,874496,2365.939311504364,0.8111118823289871,0.030957032,415,26.17352,1498.88,1118.8832409099998
876544,4.1586666,-0.0023256224,0.0036782145,428,876544,2370.8660871982574,0.9120790287852287,0.042626955,359,23.886036,1493.71,1114.99775841
878592,4.1645536,-0.0016581205,0.0038995189,429,878592,2376.56782579422,0.8791330456733704,0.046240233,361,19.38795,1508.23,1129.45960807
880640,4.149829,-0.0035040695,0.0033948838,430,880640,2382.2284331321716,0.93260807543993,0.03720703,416,15.382341,1507.82,1133.19494057
882688,4.149947,-0.001369227,0.0032423467,431,882688,2387.1442954540253,0.8765996247529984,0.035253905,384,20.044691,1521.5,1146.5258930700002
884736,4.150476,-0.0012311572,0.0028091134,432,884736,2392.4726724624634,0.7427799105644226,0.029003907,409,11.207522,1521.5,1144.5847800000001
886784,4.146829,-0.002395661,0.003869751,433,886784,2397.4797456264496,0.8766440376639366,0.046679687,395,19.562767,1521.5,1143.2387570100002
888832,4.1452723,-0.002194902,0.0030650233,434,888832,2402.6625576019287,0.8925225883722305,0.032226562,366,19.824558,1521.5,1142.93627646
890880,4.1215677,-0.005392717,0.0051977895,435,890880,2408.2536091804504,0.9705979730933905,0.05234375,359,7.4688835,1505.14,1127.32001195
892928,4.1041183,-0.002288901,0.0021925366,436,892928,2413.954680919647,0.8710982501506805,0.022900391,394,27.477982,1507.49,1129.39387804
894976,4.09809,-0.005330338,0.0042241337,437,894976,2419.1467978954315,0.8962682783603668,0.045458984,372,28.527887,1491.38,1112.63612979
897024,4.092968,-0.004699546,0.0075959936,438,897024,2424.6398146152496,0.8918025344610214,0.097802736,365,19.673681,1491.38,1114.71886305
899072,4.0815077,-0.0014354023,0.0042950734,439,899072,2430.246844768524,0.8901906386017799,0.051171876,359,19.762531,1491.38,1114.6504458999998
901120,4.075842,-0.005603592,0.005525565,440,901120,2435.944678544998,0.8978943526744843,0.042871095,421,21.140648,1443.01,1069.5032946400001
903168,4.0643425,-0.0079487935,0.0055860686,441,903168,2440.8093247413635,0.8895237743854523,0.060302734,388,35.45879,1420.48,1051.22333046
905216,4.0650897,-0.005108997,0.0034276177,442,905216,2446.0879616737366,0.9709825981408358,0.027148437,372,6.0595436,1404.34,1037.05045413
907264,4.0838842,-0.0058458364,0.0036773458,443,907264,2451.590749979019,0.7875410169363022,0.043701172,395,44.433617,1395.21,1031.8009159
909312,4.09888,-0.0031724833,0.0027328092,444,909312,2456.764892101288,0.8825938850641251,0.030859375,436,14.719864,1363.42,1005.4157733500002
911360,4.1033883,-0.00088182837,0.0032624893,445,911360,2461.4620094299316,0.9018439799547195,0.035302736,415,12.48988,1363.42,1000.0890772200001
913408,4.100819,-0.005458911,0.0051002963,446,913408,2466.392690896988,0.9106864407658577,0.061621092,366,29.485607,1327.86,970.7593661000001
915456,4.0963364,-0.003157128,0.0037795275,447,915456,2471.9771270751953,0.8859413489699364,0.04160156,359,19.64559,1327.86,971.5956212200002
917504,4.081334,-0.002953045,0.0040035783,448,917504,2477.668229341507,0.8918535560369492,0.045800783,362,19.556925,1327.86,973.0308668399999
919552,4.0858955,-0.0010336263,0.003720337,449,919552,2483.319821357727,0.8872217014431953,0.043847658,358,19.460043,1327.86,974.2306319499999
921600,4.083352,-0.0017541345,0.0024208701,450,921600,2489.0325083732605,0.7828725576400757,0.02602539,401,21.219675,1327.86,971.98120015
923648,4.0848455,-0.0010740375,0.0025587408,451,923648,2494.1403708457947,0.7614742517471313,0.028857421,391,18.007118,1310.22,951.8490219299998
925696,4.090472,-0.0027972984,0.003126169,452,925696,2499.365522146225,0.7841343134641647,0.034716796,380,9.93469,1310.22,947.01261302
927744,4.092361,-0.001965675,0.0019197927,453,927744,2504.749514102936,0.9275314807891846,0.01845703,386,10.267622,1275.79,915.7162467100002
929792,4.0839458,-0.006261547,0.004975044,454,929792,2510.0440213680267,0.9622559659183025,0.046923827,345,6.2106295,1289.48,926.7384697100001
931840,4.0782113,-0.0057500373,0.005627948,455,931840,2515.9805541038513,0.8885069936513901,0.07050781,358,17.964087,1289.48,926.8839143800001
933888,4.0693808,-0.0070340494,0.0050878855,456,933888,2521.6953427791595,0.8946875706315041,0.054882813,366,19.186766,1297.03,936.0935188699998
935936,4.067928,-0.0044961297,0.0036512706,457,935936,2527.2856018543243,0.8048899620771408,0.039648436,390,18.991228,1314.75,952.21847802
937984,4.075127,-0.0018522091,0.007959684,458,937984,2532.5264377593994,0.8896384239196777,0.103759766,346,18.690311,1314.75,953.9259213999999
940032,4.0811305,-0.004649109,0.0045658285,459,940032,2538.4449894428253,0.8848254978656769,0.054492187,353,18.775524,1314.75,957.3757222599999
942080,4.077319,-0.004538982,0.0042056185,460,942080,2544.24458026886,0.9148678332567215,0.048876952,374,22.755444,1310.62,954.4788952299999
944128,4.0761647,-0.0017618245,0.0037308298,461,944128,2549.7136549949646,0.8783951848745346,0.04067383,358,19.681957,1310.62,957.80755374
946176,4.0717854,-0.00289155,0.004584662,462,946176,2555.419681072235,0.8868214190006256,0.054052733,363,20.257954,1328.72,974.62649056
948224,4.0765243,-0.003055341,0.0029876623,463,948224,2561.050384283066,0.8957382291555405,0.033740234,369,24.966162,1346.15,990.16082704
950272,4.081104,-0.0052303937,0.0026975328,464,950272,2566.59254693985,0.8720061779022217,0.028173828,378,20.814495,1363.95,1006.5517853199999
952320,4.0803823,-0.0035735318,0.0033767517,465,952320,2572.001349925995,0.8123636692762375,0.034814455,400,23.6926,1345.91,987.2199907999999
954368,4.0829644,-0.0051141875,0.0049699903,466,954368,2577.1124098300934,0.8751774579286575,0.06274414,382,20.89487,1345.91,984.18086886
956416,4.0812,-0.0061662705,0.0069934092,467,956416,2582.4675233364105,0.873162105679512,0.09296875,358,19.571949,1345.91,984.5944515900001
958464,4.093001,-0.003642622,0.0031010523,468,958464,2588.1837978363037,0.9096739813685417,0.032714844,357,23.72406,1343.73,983.10415664
960512,4.0987086,-0.0037163894,0.004237252,469,960512,2593.9150161743164,0.9046904817223549,0.048291016,382,27.211517,1330.77,974.76337108
962560,4.091926,-0.005288236,0.0024907957,470,962560,2599.2762203216553,0.7837816327810287,0.027441407,437,26.83135,1304.48,952.13712237
964608,4.0962276,-0.0013549358,0.0025380389,471,964608,2603.961222887039,0.8868216127157211,0.026708985,334,20.051373,1322.13,968.6888006900001
966656,4.108008,-0.003297447,0.0054509114,472,966656,2610.0847458839417,0.8753227889537811,0.063964844,339,27.048687,1337.67,983.2854349900001
968704,4.12187,-0.0016506829,0.0026257015,473,968704,2616.120596885681,0.8900489434599876,0.023925781,348,19.447197,1355.37,999.1701831500001
970752,4.1322136,-0.004987632,0.0063372366,474,970752,2621.995220899582,0.8817580416798592,0.08256836,312,20.121542,1355.37,1000.4210096000002
972800,4.142555,-0.0021813433,0.0054562907,475,972800,2628.54993224144,0.8867058604955673,0.0659668,362,20.502657,1373.04,1016.4050180900001
974848,4.1429586,-0.0052493536,0.006211069,476,974848,2634.209388256073,0.8817613497376442,0.07929687,314,18.90034,1373.04,1016.7997190500001
976896,4.1387343,-0.003516506,0.0021893647,477,976896,2640.7207498550415,0.933033287525177,0.02475586,329,8.061075,1365.09,1012.4630061200002
978944,4.1374736,-0.0067596314,0.0042893398,478,978944,2646.9281618595123,0.9127135276794434,0.04863281,389,24.294094,1348.52,1005.0534821900001
980992,4.145026,-0.004217058,0.0037766076,479,980992,2652.1921536922455,0.6831213533878326,0.04526367,416,22.180277,1348.52,1001.7495307099999
983040,4.1485786,-0.00069906795,0.003565463,480,983040,2657.110282421112,0.8891415297985077,0.04296875,397,20.279278,1348.52,1006.0831817899999
985088,4.147073,-0.0043353164,0.0046778116,481,985088,2662.2643492221832,0.8767223432660103,0.05883789,393,20.581984,1348.52,1006.97551867
987136,4.1562376,-0.0044012205,0.0041913763,482,987136,2667.465081691742,0.9021000489592552,0.051855467,400,19.434317,1366.22,1023.1236813600001
989184,4.160767,-0.0025836485,0.004440011,483,989184,2672.583400249481,0.8236714899539948,0.041748047,358,24.952724,1342.15,996.9371688900002
991232,4.1673503,-0.0040691234,0.0023090162,484,991232,2678.2934420108795,0.8812173008918762,0.023876954,375,24.065262,1310.73,978.65248146
993280,4.1728506,-0.0025506043,0.0021633648,485,993280,2683.752750635147,0.9544865563511848,0.021582032,366,12.694299,1279.75,958.4652970700001
995328,4.1743174,-0.0027795583,0.002067198,486,995328,2689.341467857361,0.9010544717311859,0.021337891,378,33.658318,1261.4,945.0411158900002
997376,4.1833816,-0.0036520376,0.002661231,487,997376,2694.750898838043,0.9404710121452808,0.029003907,430,21.552027,1209.66,901.66500593
999424,4.1936274,-0.0054643913,0.0040220837,488,999424,2699.5103991031647,0.9504499658942223,0.04243164,435,13.143697,1195.6,888.4400322700001
