n_updates,ep_reward_mean,time_elapsed,policy_loss,serial_timesteps,explained_variance,clipfrac,ep_len_mean,approxkl,value_loss,policy_entropy,total_timesteps,fps
383,817.38409303,2774.438337802887,-0.0024523532,784384,0.7495471239089966,0.041259766,1313.17,0.0037106737,11.036497,1.9708078,784384,287
384,828.03585492,2781.5623128414154,-0.0011868372,786432,0.49574339389801025,0.07543945,1333.17,0.0061911508,9.770444,1.9806083,786432,283
385,829.4950206399999,2788.791581392288,-0.002979068,788480,0.8159231543540955,0.091113284,1333.17,0.0071945414,8.880701,1.9923847,788480,281
386,828.3109799899997,2796.077832698822,-0.0020108302,790528,0.5601279139518738,0.048779298,1333.17,0.004013379,8.060706,1.9953668,790528,282
387,838.3165523799997,2803.3224222660065,-0.0043410975,792576,0.6356033384799957,0.09091797,1348.1,0.007689065,8.932015,2.0141616,792576,278
388,850.8387507499999,2810.6680278778076,-0.0012739783,794624,0.7299636006355286,0.06923828,1366.02,0.005720126,8.383993,2.0184798,794624,283
389,846.45782492,2817.8859980106354,-0.0018337717,796672,0.5947586297988892,0.057763673,1359.59,0.004843601,16.28441,2.0129359,796672,287
390,857.57195061,2825.012044429779,-0.0038352874,798720,0.6013408303260803,0.0815918,1377.98,0.0064577735,9.042224,2.0047395,798720,297
391,870.0403438100001,2831.9033377170563,-0.0048958734,800768,0.6806133091449738,0.038378906,1396.55,0.0036506676,10.437351,2.0010455,800768,290
392,882.50820559,2838.951874256134,-0.0021680263,802816,0.6989867389202118,0.05595703,1415.04,0.004928214,11.507151,1.9953806,802816,293
393,893.6918683800001,2845.931717157364,-0.00095932186,804864,0.6114339232444763,0.0809082,1431.65,0.00626491,9.443731,2.000213,804864,278
394,894.3815525900001,2853.2812757492065,-0.002047629,806912,0.7116870582103729,0.0680664,1431.65,0.006213853,11.813885,2.001823,806912,295
395,894.9146914400001,2860.220043897629,-0.0016146116,808960,0.6804541945457458,0.045458984,1431.65,0.0040568435,10.767715,2.0020757,808960,284
396,895.2673629000002,2867.4151916503906,-0.00081384124,811008,0.6021001636981964,0.059423827,1431.65,0.0048454856,9.861852,2.0002744,811008,277
397,906.32803861,2874.8088161945343,-0.0032947469,813056,0.7617380023002625,0.07358398,1447.31,0.0062973686,8.259085,1.9966202,813056,290
398,905.5220072400001,2881.8687875270844,-0.002635771,815104,0.6873775124549866,0.08071289,1447.31,0.007015587,8.838659,1.9906065,815104,286
399,912.7825998300001,2889.019479036331,-0.0018866785,817152,0.7025494873523712,0.068310544,1457.8,0.0060251253,11.2110195,1.9846175,817152,291
400,918.75533551,2896.054924726486,-0.0013359098,819200,0.6442387998104095,0.07919922,1467.18,0.0061094486,8.483197,1.9841944,819200,283
401,931.65145869,2903.2716529369354,-0.00040238694,821248,0.6676041781902313,0.06411133,1487.13,0.005923707,7.995614,1.9800074,821248,284
402,943.1055749799998,2910.4648509025574,-0.0022295634,823296,0.8004992753267288,0.046826173,1502.93,0.003870694,8.834409,1.9782486,823296,289
403,955.3462468199998,2917.5319600105286,0.0012714772,825344,0.6514549851417542,0.07070313,1522.96,0.0062555284,9.476857,1.9920723,825344,285
404,965.6313651899999,2924.7083280086517,-0.0024769008,827392,0.6168684363365173,0.08642578,1537.94,0.007465926,8.338866,2.0041304,827392,279
405,972.26989069,2932.0390453338623,-0.0019063862,829440,0.649874359369278,0.09477539,1546.26,0.007385622,10.9005375,2.006229,829440,281
406,973.65734789,2939.3217906951904,-0.0013389156,831488,0.9096463173627853,0.062451173,1549.16,0.005359139,3.9784336,2.0052342,831488,282
407,986.02503309,2946.5744342803955,-0.00303031,833536,0.5595669448375702,0.075732425,1569.08,0.006126923,10.710396,2.0232124,833536,289
408,998.49611062,2953.656130552292,-0.0048667146,835584,0.6506031453609467,0.09277344,1589.04,0.0076154666,8.29315,2.0533907,835584,291
409,1011.440569,2960.680119752884,-0.0025743614,837632,0.7206644713878632,0.07495117,1608.97,0.0059269797,8.768697,2.0657747,837632,289
410,1022.2904629099999,2967.7500743865967,-0.0025496786,839680,0.655053049325943,0.059570312,1623.89,0.0055500465,14.4770355,2.0745873,839680,279
411,1034.81709065,2975.0833761692047,-0.0035883687,841728,0.539917379617691,0.087695315,1643.83,0.007059952,9.009047,2.0929608,841728,268
412,1045.0663218,2982.7208774089813,-0.0017051653,843776,0.6112920939922333,0.04741211,1659.38,0.004199628,9.5892315,2.102829,843776,274
413,1046.55934349,2990.172609567642,-0.004145495,845824,0.6410934627056122,0.084667966,1659.38,0.0075430335,8.351837,2.1035593,845824,284
414,1059.5862524299998,2997.3699917793274,-0.0042987503,847872,0.7090142369270325,0.06225586,1679.37,0.005266955,10.364185,2.102461,847872,295
415,1064.66735456,3004.292799472809,-0.0028880574,849920,0.6283395886421204,0.04135742,1686.86,0.00387582,11.262373,2.098907,849920,282
416,1063.44343086,3011.5473849773407,-0.0067429533,851968,0.6982395350933075,0.08847656,1686.86,0.0071309307,9.648449,2.0977442,851968,286
417,1073.91932357,3018.685511827469,-0.0069576367,854016,0.734024852514267,0.111767575,1702.84,0.0091071,8.630343,2.0964706,854016,285
418,1076.55543014,3025.8680942058563,-0.0029502632,856064,0.6372379064559937,0.04921875,1706.76,0.0043268437,16.557484,2.103416,856064,283
419,1076.3561650400004,3033.1042544841766,-0.0017617898,858112,0.7115011513233185,0.08496094,1706.76,0.0071363086,8.368853,2.1100132,858112,289
420,1076.6067703800002,3040.1784374713898,-0.0025540714,860160,0.5267470180988312,0.05908203,1706.76,0.005162012,11.771224,2.113628,860160,279
421,1089.0848215800002,3047.5029122829437,-0.0031988309,862208,0.6591428816318512,0.07104492,1726.66,0.005807992,9.320571,2.115313,862208,275
422,1090.23308963,3054.9387102127075,1.5631096e-05,864256,0.5590914487838745,0.04663086,1726.66,0.0041919127,11.293629,2.1169794,864256,289
423,1103.7906732400002,3062.0089275836945,-0.00020936602,866304,0.5816777646541595,0.05644531,1746.72,0.00508047,11.643451,2.113109,866304,284
424,1099.67811203,3069.204022169113,-0.008248012,868352,0.7767674028873444,0.069970705,1738.55,0.006258288,11.531107,2.1122015,868352,286
425,1101.6913866900002,3076.363775253296,-0.0038807834,870400,0.7094368040561676,0.058300782,1742.62,0.0049798754,20.696627,2.1183774,870400,282
426,1088.7199523999998,3083.6258051395416,-0.0039514108,872448,0.7740901708602905,0.06967773,1724.6,0.0056803087,11.884861,2.1430414,872448,305
427,1098.42336596,3090.3222756385803,-0.0019631395,874496,0.7124667763710022,0.049707033,1737.28,0.004413354,8.823084,2.1489801,874496,285
428,1097.68576122,3097.502925634384,-0.004371688,876544,0.5323257446289062,0.09326172,1737.28,0.008370282,10.310387,2.1590374,876544,270
429,1098.57395178,3105.065394639969,-0.002781411,878592,0.6921736001968384,0.041503906,1737.28,0.0038962644,10.570981,2.1670117,878592,284
430,1099.58644191,3112.258680343628,-0.0045852032,880640,0.8532379418611526,0.043310545,1739.44,0.0038692667,6.3248143,2.165397,880640,291
431,1091.21279664,3119.2938628196716,-0.005353807,882688,0.7705119848251343,0.06523438,1727.17,0.005800276,12.662194,2.1617093,882688,292
432,1101.06511899,3126.284726858139,-0.0016809979,884736,0.7183696329593658,0.047802735,1740.81,0.0043172957,13.9279995,2.1624954,884736,285
433,1101.87875709,3133.4698531627655,-0.0035609168,886784,0.7345815896987915,0.07348633,1740.81,0.005814698,8.618498,2.1651416,886784,292
434,1110.55738327,3140.483494758606,-0.0043926975,888832,0.6922824084758759,0.05732422,1752.12,0.004788066,15.217867,2.176348,888832,294
435,1122.0391368199998,3147.42685008049,-0.00078651664,890880,0.6481373310089111,0.040478516,1768.81,0.0037318591,10.808928,2.18611,890880,285
436,1110.5101570499999,3154.604937314987,-0.0035951925,892928,0.7047534584999084,0.04453125,1749.26,0.0040183607,15.70706,2.1908014,892928,279
437,1123.6037792899997,3161.9258527755737,-0.0024037687,894976,0.6461019814014435,0.07397461,1769.17,0.005965286,8.76277,2.1987448,894976,289
438,1122.87134718,3169.011571407318,-0.0031824238,897024,0.6156224012374878,0.06591797,1769.17,0.005234545,8.785412,2.197487,897024,289
439,1128.8809107700001,3176.075904607773,-0.0016677821,899072,0.4756743311882019,0.06821289,1777.98,0.005750309,9.435881,2.2044775,899072,270
440,1115.24333479,3183.6508009433746,-0.002863145,901120,0.6704798638820648,0.057910156,1755.57,0.0055492343,20.18819,2.2176106,901120,283
441,1115.2506693999999,3190.880800008774,-0.0021334754,903168,0.47508180141448975,0.06748047,1755.57,0.0055216774,11.116113,2.2262568,903168,264
442,1079.3383364,3198.62371301651,-0.0075539425,905216,0.7471149265766144,0.06508789,1701.88,0.005310236,17.942575,2.2479875,905216,292
443,1079.1362625,3205.622709751129,-0.0030693049,907264,0.5369158685207367,0.067675784,1701.88,0.005487518,11.372189,2.2663765,907264,286
444,1062.72767724,3212.7722074985504,-0.0042287763,909312,0.7680681794881821,0.048828125,1674.27,0.0042966353,18.833817,2.2763457,909312,295
445,1063.84800926,3219.713198661804,-0.000739393,911360,0.5854955613613129,0.042626955,1674.27,0.003971338,11.469655,2.2964416,911360,289
446,1063.50776872,3226.791097640991,-0.0022582063,913408,0.6270868480205536,0.10112305,1674.27,0.009828363,8.730576,2.303679,913408,282
447,1045.3353068899999,3234.0334334373474,-0.0019051107,915456,0.784189447760582,0.046923827,1647.16,0.0041213324,11.023958,2.315763,915456,275
448,1045.73698078,3241.481508255005,-0.0012255461,917504,0.7329480648040771,0.03676758,1647.16,0.0035367757,8.924223,2.3347301,917504,289
449,1023.8430518000001,3248.54740524292,-0.0021939722,919552,0.5222279131412506,0.043164063,1615.02,0.003871226,24.580414,2.3542285,919552,283
450,1011.0998130399998,3255.7789599895477,-0.0020297135,921600,0.5689078271389008,0.043603517,1596.48,0.0037096634,14.856463,2.36959,921600,266
451,1006.7066600700001,3263.476769924164,-0.0011728216,923648,0.8328984826803207,0.04526367,1589.42,0.004117565,5.573804,2.377717,923648,279
452,997.1249810100002,3270.7989826202393,-0.0011018525,925696,0.5611765086650848,0.046582032,1574.17,0.0041914163,24.843557,2.3784015,925696,287
453,985.84868212,3277.929599761963,-0.0015551295,927744,0.6158427298069,0.04194336,1557.83,0.003905708,9.228607,2.3826873,927744,280
454,985.3582339400001,3285.2234802246094,-0.00072780054,929792,0.6087257862091064,0.05307617,1557.83,0.0048071174,9.979662,2.3869421,929792,285
455,975.32732574,3292.3963685035706,-0.006516549,931840,0.5135994851589203,0.09453125,1543.54,0.008788275,17.792454,2.3916037,931840,274
456,975.17887133,3299.8657796382904,-0.0025145777,933888,0.6446854174137115,0.043554686,1543.54,0.0037382804,10.167417,2.3980343,933888,278
457,962.7317526799999,3307.2301337718964,-0.007794579,935936,0.731608659029007,0.057666015,1523.61,0.0047926893,14.509329,2.4063,935936,295
458,962.7097210399999,3314.1645736694336,-0.0012043735,937984,0.7395914196968079,0.05883789,1523.61,0.004845465,8.900286,2.4142601,937984,291
459,954.58316968,3321.184873819351,-0.0062193894,940032,0.721829354763031,0.080517575,1508.81,0.0065288036,16.305618,2.414998,940032,293
460,934.3560275900002,3328.154911994934,-0.0056438837,942080,0.7105076313018799,0.039648436,1474.86,0.0036777318,22.075302,2.417107,942080,295
461,923.1929519800001,3335.0779819488525,-0.002666468,944128,0.4928553104400635,0.05390625,1456.71,0.0046717925,15.414258,2.4075415,944128,264
462,911.5924844000001,3342.823873758316,-0.004895621,946176,0.6207702159881592,0.042041015,1439.81,0.0036023334,16.60829,2.3945274,946176,280
463,911.39417988,3350.12384057045,-0.0013912899,948224,0.6513611674308777,0.052783202,1439.81,0.0044505917,10.83457,2.39969,948224,281
464,877.4990059300002,3357.395092487335,-0.005349084,950272,0.711185485124588,0.05078125,1388.6,0.004268502,22.274094,2.4126928,950272,288
465,864.80442977,3364.491586446762,-0.0058136554,952320,0.49382418394088745,0.0824707,1369.53,0.0068385573,16.57654,2.4293258,952320,280
466,865.9769015300001,3371.8066539764404,-0.0037027276,954368,0.7538993507623672,0.09023438,1369.53,0.0073909676,8.558996,2.452026,954368,294
467,854.8958366700001,3378.7717876434326,-0.0028077697,956416,0.8969511985778809,0.04711914,1352.27,0.004156361,4.294914,2.458058,956416,290
468,807.05547405,3385.8112647533417,-0.0016749768,958464,0.4912869334220886,0.040966798,1278.86,0.0035972223,42.531395,2.455817,958464,291
469,777.6982192999999,3392.8329813480377,-0.0025370454,960512,0.7549801021814346,0.038476564,1234.26,0.0033748834,17.86593,2.4725087,960512,285
470,755.7812593799999,3400.012272834778,-0.0055751493,962560,0.7182926535606384,0.030419922,1200.46,0.003207915,24.622036,2.4859834,962560,288
471,755.5501056799999,3407.100009202957,-0.0019189526,964608,0.5655448734760284,0.048291016,1200.46,0.0043919045,12.202168,2.4833672,964608,281
472,722.86987737,3414.375462293625,-0.003213595,966656,0.8238125741481781,0.029052734,1150.29,0.002822075,15.148763,2.485598,966656,301
473,712.08232602,3421.1645936965942,-0.0012547985,968704,0.7105295360088348,0.033984374,1132.97,0.003193314,19.987988,2.484116,968704,292
474,698.44733453,3428.1681554317474,-0.0026537715,970752,0.7041401863098145,0.05029297,1115.32,0.0044336068,15.307584,2.481071,970752,295
475,667.95262346,3435.110704421997,-0.0031951289,972800,0.8163503557443619,0.049902342,1071.01,0.0043868246,13.3459,2.4789202,972800,294
476,669.88931299,3442.0749690532684,-0.0008521456,974848,0.58986034989357,0.043847658,1076.44,0.003988862,14.806137,2.4789505,974848,295
477,670.6771773,3448.996236562729,-0.0030381226,976896,0.7191907167434692,0.053222656,1076.44,0.00462788,10.371646,2.483195,976896,289
478,681.1653411000001,3456.0598554611206,-0.0006117299,978944,0.3695935010910034,0.051416017,1093.43,0.0048902603,11.009788,2.486483,978944,284
479,692.5971483100001,3463.252406835556,-0.0037796025,980992,0.7418307662010193,0.0519043,1108.26,0.004287756,9.233306,2.4917586,980992,282
480,691.62020202,3470.495727777481,-0.00270681,983040,0.4418520927429199,0.062158205,1108.26,0.005085652,11.181296,2.499112,983040,293
481,690.08015061,3477.4820160865784,-0.0016413039,985088,0.6165843307971954,0.059765626,1107.0,0.0052305805,16.399221,2.5084572,985088,294
482,671.6732243900001,3484.4460587501526,-0.0032718529,987136,0.868367612361908,0.04091797,1079.89,0.0036589913,8.515177,2.5109878,987136,284
483,672.9384719000002,3491.6329855918884,-0.0013755781,989184,0.6897232234477997,0.034570314,1081.1,0.0032617245,15.677495,2.5162866,989184,284
484,662.76284304,3498.820121049881,-0.0022743277,991232,0.8367549479007721,0.034423828,1066.98,0.0034176093,9.395823,2.523836,991232,292
485,674.4034488700001,3505.831651687622,-0.0011802807,993280,0.7503721117973328,0.038867187,1083.87,0.00350709,10.476099,2.5215826,993280,293
486,674.4188421800001,3512.800407409668,-0.0017434882,995328,0.5108287632465363,0.05444336,1083.87,0.0045397333,12.012882,2.5152707,995328,286
487,673.9840871299999,3519.938496828079,-0.0033881266,997376,0.7390476167201996,0.052001953,1083.87,0.0046923463,9.487191,2.5137126,997376,280
488,677.3742704599998,3527.24294090271,-0.002686624,999424,0.7524661421775818,0.043066405,1091.2,0.0039308844,13.262227,2.5098228,999424,283
489,676.4442350999999,3534.473175048828,-0.0032350789,1001472,0.7484213709831238,0.07285156,1091.2,0.006169119,9.225073,2.4933321,1001472,285
490,689.6148860999998,3541.6427929401398,-0.0043594255,1003520,0.6001148521900177,0.082177736,1110.75,0.0072996966,10.834665,2.4848807,1003520,289
491,690.4373155499999,3548.7190601825714,-0.0032972456,1005568,0.7507432401180267,0.054638673,1110.75,0.004736663,9.844395,2.4902778,1005568,287
492,691.07539417,3555.838395357132,-0.002103475,1007616,0.6670955419540405,0.056152344,1110.75,0.004948506,10.931251,2.4971392,1007616,286
493,686.1700720199999,3562.988414287567,-0.0013120698,1009664,0.8926702588796616,0.05263672,1102.71,0.004792752,5.134241,2.4889753,1009664,287
494,687.29055805,3570.1223945617676,-0.0018420521,1011712,0.6638848781585693,0.05961914,1102.71,0.0050832466,8.799931,2.4952114,1011712,284
495,698.40076225,3577.3270349502563,-0.0033255056,1013760,0.7763022780418396,0.092285156,1120.68,0.0074121407,8.781832,2.5055516,1013760,272
496,709.86080142,3584.843195438385,-0.0050666383,1015808,0.726953387260437,0.074072264,1137.9,0.0057784836,8.408629,2.5057702,1015808,291
497,710.7149075899999,3591.864164829254,-0.0011217025,1017856,0.7514927387237549,0.036865234,1137.36,0.0036596041,15.019788,2.5048215,1017856,291
498,719.7845144700001,3598.8857984542847,-0.0034359873,1019904,0.8684748411178589,0.036865234,1151.29,0.0033669386,8.994944,2.5057096,1019904,284
499,705.6833766399999,3606.0840368270874,-0.002562046,1021952,0.8365578949451447,0.04169922,1133.03,0.003565332,9.963498,2.5100284,1021952,293
500,716.6556033100002,3613.0699598789215,-0.00201431,1024000,0.7461559772491455,0.087890625,1149.58,0.007246019,8.363877,2.4997818,1024000,296
501,729.43584751,3619.98299574852,-0.0022478628,1026048,0.6879903972148895,0.058447264,1168.21,0.005221001,10.724444,2.4975095,1026048,299
502,728.96797353,3626.828468799591,-0.0016163967,1028096,0.686297208070755,0.03666992,1168.21,0.0034340378,9.303995,2.4930475,1028096,289
503,729.7664000000001,3633.907360315323,-0.0016354077,1030144,0.7311798930168152,0.045166016,1168.21,0.0036185863,8.710404,2.486424,1030144,285
504,735.0820654200002,3641.084060192108,-0.0030762455,1032192,0.6174665689468384,0.044433594,1175.42,0.003828457,11.778468,2.4794266,1032192,286
505,748.06834711,3648.2303817272186,-0.0022210972,1034240,0.5670845210552216,0.03354492,1195.32,0.0031039335,10.524316,2.4827638,1034240,282
506,735.36385972,3655.482572078705,-0.005455842,1036288,0.7289082109928131,0.08681641,1177.58,0.0069243563,13.572947,2.4941802,1036288,285
507,747.5748150699999,3662.651158094406,-0.0015172405,1038336,0.7283858358860016,0.051123045,1193.81,0.0045220703,11.993395,2.4969382,1038336,288
508,759.1752684600001,3669.7545189857483,-0.0012514481,1040384,0.7484894394874573,0.031054687,1209.72,0.0032041944,9.844462,2.4982677,1040384,284
509,759.8698320500001,3676.9647002220154,-0.0055948263,1042432,0.7390128672122955,0.050976563,1209.19,0.004757794,15.735994,2.4977524,1042432,292
510,763.5677743500001,3683.9562418460846,-0.0042400206,1044480,0.6683424711227417,0.08657227,1216.25,0.0077887834,12.100419,2.4919248,1044480,283
511,762.5168039300002,3691.1719048023224,-0.0075407424,1046528,0.7771787345409393,0.08066406,1216.25,0.006433365,10.031959,2.4854157,1046528,286
512,764.4007057800002,3698.3241679668427,-0.004648802,1048576,0.8397751897573471,0.039794922,1220.17,0.0038300627,11.443871,2.488771,1048576,290
513,776.3060770999999,3705.3670048713684,-0.0045074397,1050624,0.6467153429985046,0.05053711,1236.51,0.0044128005,9.56306,2.4812977,1050624,277
514,776.5354946399999,3712.7475097179413,-0.0029618202,1052672,0.7268468141555786,0.050048828,1236.51,0.0044447724,8.962729,2.4645233,1052672,278
515,777.6318095800001,3720.1110899448395,-0.0029215957,1054720,0.7528076022863388,0.049853515,1236.51,0.0041533927,9.737278,2.4655385,1054720,288
516,789.81536387,3727.2182853221893,-0.003454464,1056768,0.562998354434967,0.04008789,1255.05,0.0037438658,11.206007,2.4609945,1056768,276
517,791.45315753,3734.6373949050903,-0.0041274587,1058816,0.759237214922905,0.051513672,1255.05,0.0045838235,10.909792,2.463043,1058816,285
518,791.1229102000001,3741.814195394516,-0.003242115,1060864,0.7508172988891602,0.051611327,1255.05,0.004461938,8.325653,2.4632335,1060864,294
519,805.12646378,3748.7782697677612,-0.0013680203,1062912,0.6723385453224182,0.06333008,1274.98,0.004885507,9.038964,2.464724,1062912,279
520,805.3074155899999,3756.0949668884277,-0.0030226721,1064960,0.7025749385356903,0.07924805,1274.98,0.006232296,8.6678705,2.4653556,1064960,286
521,792.7631089300002,3763.238692998886,-0.0057353294,1067008,0.7050269246101379,0.058447264,1258.01,0.0053573716,20.242336,2.4679198,1067008,292
522,804.7841441500001,3770.2491228580475,-0.0022042894,1069056,0.7167760729789734,0.043261718,1274.61,0.0041245557,11.379269,2.4642072,1069056,291
523,816.59319313,3777.2845084667206,-0.0016992701,1071104,0.7468129992485046,0.044384766,1291.96,0.0037817634,8.914806,2.4596033,1071104,295
524,817.3483232200001,3784.2138109207153,-0.0061995904,1073152,0.858647495508194,0.046191406,1293.12,0.004250483,10.173631,2.4762998,1073152,297
525,819.9915827299999,3791.0983085632324,-0.0040551447,1075200,0.6570182740688324,0.023388673,1293.42,0.002461238,19.80219,2.4829602,1075200,282
526,820.1618548299999,3798.3561601638794,-0.004667518,1077248,0.6430701017379761,0.057763673,1293.42,0.005678392,11.321571,2.482686,1077248,274
527,821.7176679399998,3805.828014612198,-0.004680692,1079296,0.7908198982477188,0.06992187,1295.42,0.006024689,14.422203,2.481231,1079296,297
528,832.1869091199998,3812.710399389267,-0.0004701716,1081344,0.7513759732246399,0.05366211,1311.75,0.0048947083,15.356137,2.4734783,1081344,285
529,822.4741613599998,3819.8795268535614,-0.0017784793,1083392,0.721235454082489,0.061083984,1297.94,0.0053585432,8.512253,2.4806504,1083392,288
530,820.4903645900001,3826.987882375717,-0.0070164925,1085440,0.6918654143810272,0.07910156,1297.0,0.006978581,13.914859,2.5061235,1085440,280
531,831.7524727800001,3834.279006958008,-0.0007689134,1087488,0.6796359419822693,0.04375,1314.26,0.004100756,8.847384,2.52138,1087488,290
532,833.2746605799999,3841.3343019485474,-0.004897183,1089536,0.7511487752199173,0.041894533,1319.0,0.0034637,14.4645815,2.5282977,1089536,282
533,844.7276551400001,3848.581656932831,-0.0017453078,1091584,0.596640944480896,0.069042966,1336.8,0.005870579,11.016058,2.5321407,1091584,289
534,857.01705368,3855.645413160324,-0.002815551,1093632,0.518818587064743,0.070166014,1356.69,0.0056200614,10.12414,2.5399995,1093632,278
535,868.9994223599999,3862.9946463108063,-0.0057779765,1095680,0.7153581380844116,0.07607422,1373.54,0.006138351,10.657676,2.5482445,1095680,280
536,880.65497354,3870.306877374649,-0.0014714627,1097728,0.6892050802707672,0.018554688,1389.34,0.001993528,12.366034,2.5485446,1097728,285
537,889.5074083300001,3877.483810901642,-0.004964874,1099776,0.6796480119228363,0.0637207,1401.44,0.0051247505,10.112654,2.547278,1099776,287
538,892.4413645599999,3884.61297416687,-0.0041436087,1101824,0.7065107524394989,0.045654297,1405.47,0.004100877,21.057203,2.5532262,1101824,297
539,902.86555278,3891.489497900009,-0.0064290846,1103872,0.6514243483543396,0.07402344,1419.4,0.008916681,16.75369,2.5705438,1103872,286
540,910.7440204199999,3898.646151781082,-0.0024059573,1105920,0.6810014247894287,0.037988283,1431.72,0.003854487,11.536757,2.5635056,1105920,286
541,910.8187593499999,3905.806449651718,-0.0020360393,1107968,0.6334040462970734,0.058984376,1431.72,0.005001762,10.650795,2.546084,1107968,294
542,909.6912437300001,3912.751690864563,-0.00915415,1110016,0.8439910560846329,0.059423827,1429.96,0.0048146425,9.967424,2.5626988,1110016,302
543,908.7193274700002,3919.5235512256622,-0.003690056,1112064,0.637715220451355,0.063964844,1427.76,0.0053217383,15.206041,2.578108,1112064,287
544,907.7321200800001,3926.638281106949,-0.0049143834,1114112,0.7432388067245483,0.033740234,1422.2,0.0036492452,16.525179,2.5745287,1114112,285
545,908.5407309999999,3933.810562849045,-0.0040065725,1116160,0.7744691222906113,0.033984374,1419.03,0.0036580383,25.49513,2.5784833,1116160,294
546,884.3408284199999,3940.770231485367,-0.0050756396,1118208,0.8532221913337708,0.04941406,1381.59,0.0042147744,12.8022175,2.581939,1118208,291
547,883.93137007,3947.78644490242,-0.0011602293,1120256,0.5479835569858551,0.081689455,1381.59,0.0069409907,11.254897,2.5875983,1120256,280
548,885.3236972,3955.08686876297,-0.0017999768,1122304,0.7367247641086578,0.039941408,1381.59,0.0033229527,8.453352,2.5917325,1122304,288
549,885.77745009,3962.178802251816,-0.004964142,1124352,0.7090625464916229,0.06201172,1381.59,0.0053320485,10.487512,2.5831883,1124352,283
550,898.6355427000001,3969.4090456962585,-0.0033190162,1126400,0.6800576150417328,0.04711914,1400.87,0.0043634735,11.926585,2.577379,1126400,286
551,909.1235098000001,3976.5593156814575,-0.002959208,1128448,0.6575100421905518,0.07724609,1417.07,0.0064943633,10.339827,2.573015,1128448,289
552,901.5910303599999,3983.639420747757,-0.0010794965,1130496,0.7483763992786407,0.036035158,1405.47,0.0032597906,21.674564,2.5690267,1130496,299
553,910.3111685599999,3990.472381591797,-0.0036718012,1132544,0.7350257635116577,0.03984375,1417.63,0.0035311026,17.797985,2.569446,1132544,302
554,909.9798845800001,3997.243400335312,-0.0015335862,1134592,0.6896611750125885,0.060546875,1417.63,0.0052617304,9.342947,2.5635085,1134592,288
555,896.4960115,4004.3382489681244,-0.0028973971,1136640,0.71026611328125,0.0453125,1398.38,0.0038281765,13.829109,2.5646658,1136640,290
556,897.68608038,4011.3821098804474,-0.006556445,1138688,0.7073904275894165,0.07744141,1398.38,0.006232289,11.883371,2.5671332,1138688,291
557,904.35474066,4018.4041244983673,-0.0040846765,1140736,0.8727749735116959,0.045458984,1407.45,0.0039247926,5.1784744,2.5639935,1140736,287
558,902.7502723700001,4025.522015094757,-0.0012594608,1142784,0.622942179441452,0.03642578,1407.45,0.0032731253,8.811682,2.56517,1142784,287
559,902.2965603299999,4032.651985645294,-0.0021038726,1144832,0.6021430194377899,0.059570312,1407.45,0.0049758162,10.839876,2.5616586,1144832,279
560,902.5511453899999,4039.971366882324,7.661675e-05,1146880,0.7371245920658112,0.014111328,1407.45,0.0017787268,11.162757,2.5549188,1146880,286
561,895.7754032399998,4047.1214950084686,-0.003539569,1148928,0.751770406961441,0.07124023,1396.29,0.0058494816,13.9191,2.5609329,1148928,286
562,885.33533297,4054.281756877899,-0.002268974,1150976,0.7482809722423553,0.027832031,1378.75,0.0026842128,14.493111,2.5695012,1150976,287
563,873.01196583,4061.4083485603333,-0.0053749224,1153024,0.6649261116981506,0.07851563,1359.72,0.0068132407,15.986638,2.5700803,1153024,285
564,871.8191243299999,4068.5906748771667,-0.0025879168,1155072,0.7643523663282394,0.03671875,1358.49,0.0034467194,16.926357,2.5757036,1155072,287
565,863.7174276200001,4075.7149310112,-0.0020405385,1157120,0.8922456726431847,0.029492188,1345.88,0.0027946415,4.8211956,2.579843,1157120,287
566,824.8277866899999,4082.839521884918,-0.0041115405,1159168,0.6964190006256104,0.038085938,1287.08,0.0035704344,30.550587,2.5773215,1159168,284
567,821.5871065599998,4090.044644355774,-0.0051927175,1161216,0.9089216068387032,0.055029295,1282.4,0.004702777,3.4599967,2.5737212,1161216,280
568,809.16917639,4097.346675157547,-0.001994835,1163264,0.7905044406652451,0.0359375,1263.19,0.00346119,16.812893,2.5712664,1163264,281
569,806.8676982500001,4104.612846851349,-0.004029477,1165312,0.8578904569149017,0.06088867,1261.51,0.005157958,4.9209247,2.5815556,1165312,288
570,794.6412339999999,4111.717569112778,-0.0031545118,1167360,0.7744304090738297,0.03720703,1246.94,0.0032924633,12.43193,2.588562,1167360,290
571,807.80611167,4118.774961948395,-0.0030492768,1169408,0.6903344690799713,0.06679688,1266.01,0.0055235466,9.863005,2.5914445,1169408,291
572,808.99338083,4125.813457489014,-0.0027706956,1171456,0.7000663876533508,0.07446289,1266.01,0.007014374,9.772382,2.593637,1171456,289
573,809.91532241,4132.895984649658,-0.0032155751,1173504,0.5690135955810547,0.03828125,1266.01,0.0036936323,11.231599,2.5927434,1173504,284
574,819.734027,4140.08543920517,-0.004585744,1175552,0.7819496691226959,0.069970705,1277.96,0.0059400806,8.570651,2.593483,1175552,280
575,818.1983156500002,4147.375617265701,-0.00536377,1177600,0.7326661944389343,0.04814453,1275.01,0.0046433522,13.906328,2.5929275,1177600,291
