clipfrac,explained_variance,serial_timesteps,fps,total_timesteps,policy_loss,approxkl,ep_reward_mean,time_elapsed,ep_len_mean,value_loss,n_updates,policy_entropy
0.05571289,0.8522234410047531,106496,412,106496,-0.0021978444,0.004522333,1161.6609850147056,237.58134126663208,1561.264705882353,18.193195,52,4.286355
0.08564453,0.8064988851547241,108544,406,108544,-0.0035350346,0.0066356016,1170.3771137826084,242.54901766777039,1568.3333333333333,19.945526,53,4.2850695
0.07626953,0.8648780733346939,110592,450,110592,-0.00581876,0.006121416,1178.5540721571426,247.58959674835205,1575.2,13.821543,54,4.2905283
0.10439453,0.7923150956630707,112640,420,112640,-0.006851806,0.008138643,1188.152504338028,252.13142490386963,1581.8732394366198,18.329987,55,4.3021445
0.035595704,0.8047769516706467,114688,430,114688,-0.0028263987,0.0031965051,1182.0688749452056,257.0043339729309,1570.4520547945206,29.213272,56,4.31475
0.051464844,0.8553334623575211,116736,440,116736,-0.0029876872,0.004185914,1189.6341031486488,261.7670841217041,1576.918918918919,19.049423,57,4.3252554
0.08852539,0.524785727262497,118784,424,118784,-0.0043888637,0.006910103,1190.8457967200002,266.4143326282501,1583.2133333333334,14.42985,58,4.3444724
0.07402344,0.6359162628650665,120832,448,120832,-0.0045334846,0.0061464654,1191.9090334473688,271.2355351448059,1589.342105263158,13.511726,59,4.3567057
0.022216797,0.8593837171792984,122880,435,122880,-0.002311532,0.002408451,1197.2748800909092,275.80335545539856,1595.3116883116884,20.292679,60,4.354066
0.102832034,0.76846644282341,124928,455,124928,-0.0029416159,0.007902433,1206.1087173076924,280.50435495376587,1601.128205128205,19.48516,61,4.3498425
0.05595703,0.9227880388498306,126976,436,126976,-0.006776364,0.0047964933,1199.2062564810128,285.00056982040405,1593.8101265822784,9.48586,62,4.3573585
0.04067383,0.8319526463747025,129024,430,129024,-0.0020488887,0.003633843,1206.6397465,289.69830226898193,1599.5,20.131748,63,4.37885
0.051367186,0.8438408821821213,131072,444,131072,-0.00089057005,0.0045531266,1214.2870755185186,294.45648527145386,1605.0493827160494,20.029455,64,4.3998065
0.026757812,0.6499231457710266,133120,442,133120,-0.0024609829,0.0026298503,1204.7679656626506,299.06603050231934,1598.3734939759036,21.200457,65,4.4125724
0.02421875,0.8438110202550888,135168,440,135168,-0.0015356734,0.002643202,1210.9565232500001,303.69749903678894,1603.7380952380952,20.002329,66,4.418864
0.03793945,0.8449010401964188,137216,434,137216,0.00050302705,0.0034329325,1218.0022498,308.34729623794556,1608.9764705882353,19.791533,67,4.445659
0.07749023,0.7546774595975876,139264,433,139264,-0.002111439,0.0063260705,1218.7831419767442,313.06598353385925,1614.093023255814,13.2796,68,4.4728785
0.02866211,0.8094084411859512,141312,401,141312,-0.0018706333,0.0030023577,1226.1918297011493,317.78648138046265,1619.0919540229886,20.232475,69,4.4808226
0.06870117,0.8172910809516907,143360,413,143360,-0.0046041594,0.005239348,1232.9303457840908,322.8892855644226,1623.9772727272727,19.768635,70,4.4842215
0.03354492,0.8337184637784958,145408,449,145408,-0.0014033485,0.0032198082,1239.7626936966292,327.84253764152527,1628.752808988764,19.658209,71,4.486855
0.030273438,0.8265044242143631,147456,448,147456,-0.0016095793,0.0028234876,1244.5012385666666,332.3952262401581,1633.4222222222222,20.625069,72,4.478929
0.046289064,0.6483778953552246,149504,468,149504,-0.0046235514,0.003899727,1246.5834707472527,336.95909810066223,1637.989010989011,20.039661,73,4.4789457
0.031884767,0.7149726152420044,151552,496,151552,-0.0030103582,0.0030113389,1248.6109085652172,341.3323609828949,1642.4565217391305,21.773485,74,4.4736238
0.04790039,0.9354176372289658,153600,443,153600,-0.0026255858,0.004294897,1239.0262162258064,345.461793422699,1631.3655913978494,8.04859,75,4.462513
0.03730469,0.8314377665519714,155648,434,155648,-0.00085350603,0.003553334,1245.2721913297871,350.07892179489136,1635.8085106382978,19.786919,76,4.4540057
0.046679687,0.8239743113517761,157696,459,157696,-0.0037082122,0.0040598838,1239.6980081250001,354.794864654541,1625.9895833333333,28.78165,77,4.4467854
0.050439455,0.8421768844127655,159744,455,159744,-0.001810577,0.0044220695,1243.1389737525774,359.25120544433594,1630.3505154639174,19.478205,78,4.4404345
0.030078124,0.9276036992669106,161792,455,161792,-0.004571893,0.0029491656,1244.4010239285715,363.74848556518555,1631.0510204081634,8.898309,79,4.4400196
0.022070313,0.8345113843679428,163840,468,163840,-0.0013598433,0.0020772056,1249.04758448,368.24973464012146,1633.14,27.144367,80,4.4538126
0.04116211,0.8135212808847427,165888,437,165888,-0.0029417954,0.0038423757,1259.0210001599999,372.6184928417206,1642.06,19.912243,81,4.464321
0.024023438,0.79655322432518,167936,449,167936,-0.0013059916,0.002555368,1271.9731917099998,377.2995367050171,1656.33,19.499205,82,4.464762
0.050878905,0.8099125176668167,169984,455,169984,-0.0026299185,0.004366585,1276.4916578,381.85234117507935,1659.13,19.391283,83,4.4650807
0.03701172,0.8177479058504105,172032,462,172032,-0.0014393348,0.0035831076,1293.22746454,386.35180044174194,1676.15,19.319221,84,4.4603868
0.09267578,0.7666330486536026,174080,442,174080,-0.0016281644,0.007719514,1295.48031565,390.7842903137207,1676.15,19.185127,85,4.457182
0.03413086,0.8522402495145798,176128,463,176128,-0.0017103571,0.0032001752,1299.06530934,395.4102268218994,1676.15,19.65688,86,4.4596276
0.062158205,0.8352113366127014,178176,449,178176,-0.0046523483,0.0053121387,1301.43565033,399.83322381973267,1676.15,19.340595,87,4.461042
0.059472658,0.8360590785741806,180224,477,180224,-0.0037124776,0.004886838,1302.60121806,404.3922686576843,1676.15,20.655142,88,4.471843
0.06074219,0.8290661126375198,182272,444,182272,-0.0024321326,0.0052383067,1306.1069589099998,408.68229699134827,1676.15,19.794846,89,4.472614
0.02861328,0.7527063339948654,184320,486,184320,-0.0016733233,0.00282018,1304.43377416,413.2900924682617,1676.15,21.972614,90,4.476076
0.0637207,0.7155859768390656,186368,482,186368,-0.0039067985,0.004953303,1302.56686247,417.50067615509033,1676.15,12.638881,91,4.4798613
0.048583984,0.7813369631767273,188416,465,188416,-0.00017546375,0.0044466686,1303.90196503,421.74325299263,1676.15,19.769876,92,4.4755464
0.024121094,0.8332062363624573,190464,472,190464,-0.0010255716,0.0024449427,1309.44367926,426.14740443229675,1676.15,19.386307,93,4.473946
0.045214843,0.8273365199565887,192512,452,192512,-0.0023840275,0.0041979644,1312.7771589000001,430.4868333339691,1676.15,19.584318,94,4.4933057
0.046679687,0.8436256051063538,194560,471,194560,-0.0028519412,0.004109321,1323.0814024000001,435.01342701911926,1685.82,19.827776,95,4.506362
0.054492187,0.8474402278661728,196608,456,196608,-0.002949692,0.004614856,1328.09629903,439.3561108112335,1685.82,20.004164,96,4.4979157
0.039160155,0.8363731652498245,198656,465,198656,-0.0024605058,0.0038180444,1329.7983216399998,443.8441581726074,1685.82,19.642075,97,4.4971757
0.03984375,0.8019725382328033,200704,480,200704,-0.0029027183,0.0035435942,1329.82359443,448.242084980011,1685.82,21.389116,98,4.499393
0.049560547,0.8186787515878677,202752,467,202752,-0.0013072524,0.0041901805,1342.0488425800002,452.5016260147095,1699.73,20.2104,99,4.502492
0.036865234,0.7987765371799469,204800,465,204800,-0.001352207,0.0031769585,1359.4934264199997,456.8802661895752,1717.39,19.786335,100,4.5072007
0.05673828,0.8272864073514938,206848,464,206848,-0.0031943992,0.004525122,1365.0748372699998,461.28350615501404,1717.39,20.11946,101,4.5258307
0.03828125,0.8260228484869003,208896,470,208896,-0.0032728028,0.0037658687,1379.6210836900002,465.6914794445038,1733.91,19.991972,102,4.5337934
0.101220705,0.8411765396595001,210944,459,210944,-0.00597746,0.008934769,1391.6018400599999,470.04893708229065,1747.21,20.446733,103,4.5376406
0.037109375,0.7978191375732422,212992,477,212992,-0.0037511815,0.0034236603,1395.7203808600002,474.50878071784973,1752.42,21.2037,104,4.543331
0.044921875,0.7563492804765701,215040,509,215040,-0.0027327863,0.0040449346,1399.7721185399998,478.80149102211,1761.43,20.986153,105,4.5389147
0.048193358,0.8233391642570496,217088,485,217088,-0.0039251074,0.0043698316,1410.9404943299999,482.81926560401917,1772.93,20.401775,106,4.5251184
0.050341796,0.803349956870079,219136,451,219136,-0.0022674548,0.004329554,1424.3891417500001,487.03514766693115,1786.21,19.298077,107,4.5035605
0.036572266,0.9104632884263992,221184,482,221184,-0.0024159993,0.0033825561,1415.6190640300001,491.57586455345154,1771.76,10.790117,108,4.5053005
0.04951172,0.857135608792305,223232,463,223232,-0.002744637,0.0045444937,1416.5374124,495.8214621543884,1771.76,19.65806,109,4.5051737
0.035546876,0.7923209518194199,225280,484,225280,-0.004302656,0.0031322506,1404.6483455100001,500.2375211715698,1756.41,39.03787,110,4.5014977
0.037890624,0.8624540567398071,227328,488,227328,-0.0029470557,0.0033726513,1414.3470998000003,504.46690225601196,1765.94,19.33376,111,4.50965
0.054003906,0.8238597959280014,229376,468,229376,-0.0028689927,0.0043517877,1414.4840217199996,508.6562280654907,1758.41,28.429752,112,4.5163107
0.023779297,0.8335978239774704,231424,457,231424,-0.0015883942,0.0024756244,1416.85151338,513.0299134254456,1758.41,19.87209,113,4.522718
0.03745117,0.8332703411579132,233472,461,233472,-0.0029218246,0.0036365404,1426.4324255699999,517.5073571205139,1766.33,20.581167,114,4.5355954
0.027734375,0.7902326881885529,235520,495,235520,-0.0046715694,0.0029096017,1415.51875477,521.9423363208771,1751.39,20.31461,115,4.5397935
0.016796876,0.8511829078197479,237568,476,237568,-0.0017205027,0.001938474,1401.2481375,526.0801446437836,1736.25,26.019312,116,4.5367513
0.03852539,0.8135103434324265,239616,463,239616,-0.0030979635,0.003691464,1417.33574559,530.374746799469,1754.34,19.62856,117,4.5428934
0.042236328,0.8592087477445602,241664,466,241664,-0.0028821682,0.0039936146,1428.59119977,534.7943303585052,1763.88,19.951454,118,4.552413
0.02709961,0.8549517244100571,243712,482,243712,-0.0041673137,0.002920766,1430.1920373999997,539.1811265945435,1763.88,21.135359,119,4.5632052
0.059423827,0.7618264257907867,245760,461,245760,-0.002402971,0.004660788,1430.1425002499998,543.4250044822693,1763.88,19.743353,120,4.5555787
0.026953125,0.8269370049238205,247808,465,247808,-0.0013309541,0.0026863622,1432.0529986299996,547.8680613040924,1763.88,20.830265,121,4.5529013
0.027441407,0.8239171802997589,249856,483,249856,-0.0005781696,0.0026234447,1436.6188338400002,552.268312215805,1767.98,20.047539,122,4.5508924
0.032666016,0.8326936066150665,251904,465,251904,-0.001712004,0.0031754025,1439.2183976600002,556.5089576244354,1767.98,19.937359,123,4.5462875
0.043066405,0.861574113368988,253952,487,253952,-0.0037274577,0.00397453,1443.65906311,560.9088442325592,1770.83,20.193432,124,4.5431814
0.03769531,0.8135195076465607,256000,451,256000,-0.0034996464,0.003493804,1443.65672831,565.112357378006,1770.83,19.800392,125,4.542699
0.06782226,0.8184579610824585,258048,462,258048,-0.0048872624,0.0061270543,1443.77573925,569.6559851169586,1770.83,19.522177,126,4.5341783
0.028027344,0.7619772106409073,260096,462,260096,-0.0014862486,0.002980029,1451.1808437899995,574.0826840400696,1775.37,19.755442,127,4.5264125
0.076220706,0.8551004379987717,262144,465,262144,-0.0070355684,0.006027371,1441.9849230699997,578.5103878974915,1759.02,27.322592,128,4.5280504
0.040722657,0.8019752204418182,264192,458,264192,-0.004131829,0.0036636419,1457.0511357399998,582.9060187339783,1773.22,18.87239,129,4.547786
0.058789063,0.7671176344156265,266240,456,266240,-0.0025660575,0.004765236,1463.6412554400001,587.3701338768005,1778.25,19.490154,130,4.5579066
0.03149414,0.8186502605676651,268288,465,268288,-0.0021207533,0.002889557,1478.1292961699999,591.8585340976715,1790.18,19.543884,131,4.5664234
0.014355469,0.7876288592815399,270336,455,270336,-0.00045265065,0.0016039198,1494.10415098,596.262729883194,1806.97,19.340603,132,4.5642004
0.018652344,0.8129074424505234,272384,491,272384,-0.00061325484,0.0019919698,1455.1307105800004,600.7626147270203,1764.18,48.557587,133,4.5714316
0.03017578,0.8123622834682465,274432,445,274432,-0.003660502,0.0027706623,1472.23304343,604.9315860271454,1781.87,19.45145,134,4.5803847
0.024316406,0.8547264635562897,276480,474,276480,-0.0024305682,0.0025699227,1473.6958092699997,609.5272586345673,1784.16,19.93446,135,4.579368
0.028710937,0.7195629179477692,278528,460,278528,-0.0037603236,0.0025781558,1433.2570877299995,613.8408770561218,1737.77,37.71173,136,4.5870347
0.039013673,0.8507872372865677,280576,427,280576,-0.00412246,0.003503038,1415.5248041700002,618.2843353748322,1717.84,25.176884,137,4.6061215
0.03491211,0.8944913223385811,282624,466,282624,-0.004651145,0.0034449336,1409.6454999200002,623.0764307975769,1712.96,13.311946,138,4.6125455
0.040966798,0.8376577645540237,284672,453,284672,-0.0041492907,0.0037216682,1387.7272315199998,627.4713163375854,1693.05,25.206928,139,4.6124387
0.05253906,0.8289727121591568,286720,444,286720,-0.0055804895,0.0043567326,1389.4435714100002,631.9839360713959,1695.53,29.193949,140,4.602902
0.04633789,0.8192176967859268,288768,433,288768,-0.0022170343,0.0043453993,1395.2344688500002,636.5933349132538,1695.53,19.33074,141,4.583902
0.015576172,0.8578507006168365,290816,429,290816,-0.002496218,0.001964903,1385.4597104900001,641.3135805130005,1678.18,27.735815,142,4.5806565
0.034521483,0.9012964889407158,292864,421,292864,-0.0055878395,0.0030254454,1368.65608356,646.0870156288147,1661.47,12.70298,143,4.593873
0.036230467,0.8361086994409561,294912,436,294912,-0.003984267,0.003236435,1365.8526609700002,650.9462609291077,1657.87,30.762897,144,4.610485
0.05356445,0.8171011358499527,296960,363,296960,-0.003989349,0.004495001,1365.64151572,655.635516166687,1657.87,20.306122,145,4.615683
0.026708985,0.8402816653251648,299008,394,299008,-0.003187171,0.002591051,1370.29777568,661.2662613391876,1657.52,30.353657,146,4.609779
0.044677734,0.8317903280258179,301056,410,301056,-0.004914095,0.004423546,1355.7830898900002,666.4605314731598,1641.89,31.810465,147,4.6095376
0.06762695,0.829478994011879,303104,392,303104,-0.0012027284,0.0054934667,1361.08610433,671.450856924057,1641.89,19.331917,148,4.6036744
0.028759766,0.9472032263875008,305152,368,305152,-0.005518273,0.0025141097,1344.94930152,676.6636397838593,1625.74,8.054009,149,4.6073146
0.024609376,0.860957071185112,307200,433,307200,-0.0026586647,0.002560314,1327.9429673,682.2249193191528,1610.25,30.272913,150,4.595997
0.046777345,0.8408710062503815,309248,390,309248,-0.00297895,0.004232747,1329.3808000199997,686.9551928043365,1610.25,21.41126,151,4.5894375
0.022949219,0.8666908591985703,311296,460,311296,-0.001642578,0.002484889,1319.5144556500004,692.1953167915344,1595.14,27.064907,152,4.591729
0.05131836,0.866802379488945,313344,444,313344,-0.00062265433,0.005221355,1333.2867739300002,696.6479487419128,1609.52,19.981314,153,4.5986257
0.05620117,0.8234829008579254,315392,420,315392,-0.0026198074,0.004926484,1331.33684946,701.2516951560974,1609.52,20.080574,154,4.5930233
0.047851562,0.8254086375236511,317440,464,317440,-0.0034132958,0.004631894,1331.76417819,706.1279230117798,1609.52,19.354643,155,4.568489
0.034960937,0.8467643111944199,319488,457,319488,-0.0023278922,0.0031277079,1333.81009751,710.541576385498,1608.53,28.291162,156,4.55091
0.022265624,0.8502584844827652,321536,465,321536,-0.0016512617,0.0022984832,1319.74980435,715.0143554210663,1594.29,28.854404,157,4.55637
0.027734375,0.9526072032749653,323584,457,323584,-0.0027091738,0.0027930897,1310.38131519,719.4145815372467,1584.12,7.448344,158,4.557895
0.034570314,0.886126421391964,325632,459,325632,-0.0036855768,0.0033562141,1294.2969829299998,723.8929846286774,1566.33,26.614786,159,4.559453
0.030664062,0.7687832117080688,327680,441,327680,-0.0011468765,0.0030225443,1294.83034978,728.3536355495453,1566.33,19.759937,160,4.5552464
0.06430664,0.8086402267217636,329728,447,329728,-0.0044160676,0.0051982133,1295.4572960599999,732.994074344635,1566.33,19.924068,161,4.5435944
0.027685547,0.8850031271576881,331776,449,331776,-0.0015969279,0.0027084125,1279.0056721899998,737.5734586715698,1549.41,27.42222,162,4.542585
0.080273435,0.853246659040451,333824,451,333824,-0.0026199406,0.006105343,1278.8012301899998,742.1287891864777,1549.41,20.361,163,4.544861
0.058789063,0.8487853407859802,335872,479,335872,-0.008435571,0.0046053515,1238.69501707,746.6665234565735,1497.99,42.394745,164,4.550987
0.038916014,0.8421659618616104,337920,453,337920,-0.003623315,0.0038177636,1239.46783695,750.9358758926392,1497.99,20.364336,165,4.5657372
0.03359375,0.8275385648012161,339968,433,339968,-0.0016370628,0.0031732451,1238.76059024,755.4521505832672,1497.99,20.999544,166,4.565797
0.0484375,0.8264561891555786,342016,466,342016,-0.0047220383,0.004092175,1239.34451668,760.1782433986664,1497.99,20.132635,167,4.572795
0.030908203,0.9058553352952003,344064,495,344064,-0.003716336,0.0027804258,1177.5935823,764.5732855796814,1429.65,25.432035,168,4.5888586
0.030859375,0.8822744637727737,346112,445,346112,-0.0005464759,0.0028204094,1144.67535388,768.7054631710052,1394.22,30.40359,169,4.5958586
0.044140626,0.9447575844824314,348160,438,348160,-0.007980723,0.004010679,1134.4834811800001,773.3011298179626,1384.14,7.4896975,170,4.6022773
0.0453125,0.8483572602272034,350208,409,350208,-0.0016973598,0.004043797,1136.62173286,777.9752271175385,1384.14,19.960604,171,4.612597
0.03017578,0.8107292950153351,352256,426,352256,-0.0012500968,0.0028645939,1112.6523699900001,782.9807281494141,1350.14,46.36741,172,4.6245923
0.04194336,0.8632996082305908,354304,402,354304,-0.0017709853,0.0038435138,1111.68045489,787.7803781032562,1348.46,27.692303,173,4.6241717
0.020214844,0.9303834587335587,356352,421,356352,-7.379781e-05,0.0020330916,1078.8270164300002,792.8741192817688,1312.44,19.651608,174,4.6288056
0.030664062,0.8089735209941864,358400,411,358400,-0.0024120372,0.0030062238,1040.0950309199998,797.7374632358551,1271.03,49.49061,175,4.6441917
0.053271484,0.8339738696813583,360448,373,360448,-0.002587602,0.004393614,1040.7949108100001,802.715249300003,1271.03,19.99532,176,4.645736
0.01430664,0.7863174229860306,362496,385,362496,-0.0010181065,0.0021708556,1058.49568225,808.1928150653839,1288.64,20.228561,177,4.6354823
0.021826172,0.9734990578144789,364544,397,364544,-0.003224193,0.0023970245,1059.0912983500002,813.5007090568542,1290.25,5.079096,178,4.6190453
0.015380859,0.8609557300806046,366592,439,366592,-0.0022384017,0.0016749974,1048.98161369,818.6492385864258,1274.63,31.783941,179,4.610038
0.042529296,0.8366613537073135,368640,398,368640,-0.0013697532,0.003582526,1048.81635364,823.3137807846069,1274.63,20.09201,180,4.6120877
0.04575195,0.7934363931417465,370688,374,370688,-0.0027608238,0.004184076,1050.67975706,828.4521565437317,1274.63,19.905193,181,4.613555
0.04536133,0.8434265702962875,372736,398,372736,-0.0022815033,0.0041424436,1052.98681641,833.9192004203796,1274.63,20.868624,182,4.604892
0.02631836,0.8419424742460251,374784,388,374784,-0.003037762,0.002816007,1050.72928351,839.0648148059845,1274.63,20.703703,183,4.592992
0.09345703,0.796345129609108,376832,402,376832,-0.004055315,0.0068786256,1053.44326211,844.3316485881805,1274.63,20.01466,184,4.5873957
0.048876952,0.7729226648807526,378880,410,378880,-0.0014017522,0.0044652037,1053.4533787599999,849.4216959476471,1274.63,19.95077,185,4.5754414
0.043066405,0.8611378967761993,380928,408,380928,-0.000792024,0.004297994,1054.64750018,854.4102907180786,1274.63,19.863731,186,4.562134
0.06293945,0.8202488720417023,382976,417,382976,-0.0050525987,0.0054641254,1056.68562093,859.422536611557,1274.63,19.967798,187,4.5640655
0.049072266,0.8217428028583527,385024,405,385024,-0.0022043032,0.004331555,1057.46654384,864.3291463851929,1274.63,19.987038,188,4.5596952
0.06010742,0.7928443849086761,387072,408,387072,-0.0032520816,0.005044703,1057.68503213,869.3776068687439,1274.63,20.989645,189,4.56203
0.18041992,0.8312378376722336,389120,406,389120,-0.008005906,0.013574501,1056.8363340999997,874.388396024704,1274.63,19.731514,190,4.5731797
0.08676758,0.8101793974637985,391168,402,391168,-0.002821457,0.006575921,1073.78483232,879.42809009552,1292.24,20.15106,191,4.5770974
0.07001953,0.8402598202228546,393216,452,393216,-0.0037364536,0.005285264,1073.3563631799998,884.520848274231,1292.24,20.433994,192,4.5743017
0.059375,0.739717960357666,395264,434,395264,-0.007892349,0.0054150256,1031.4330700399998,889.0483767986298,1253.33,27.192972,193,4.577062
0.052685548,0.9168543517589569,397312,411,397312,-0.00066147995,0.004396644,1015.8019931199998,893.765166759491,1238.51,10.206217,194,4.5818086
0.060791016,0.7563070058822632,399360,425,399360,-0.00075426965,0.0051385923,1032.9360964699997,898.7374634742737,1255.3,19.839191,195,4.577744
0.053027343,0.7354905903339386,401408,434,401408,-0.0069480524,0.0041251024,1038.9166068099998,903.5474843978882,1264.48,40.12581,196,4.578839
0.044042967,0.809869647026062,403456,412,403456,-0.0024863577,0.0041526253,1040.5098156899999,908.2661218643188,1264.48,19.911808,197,4.5724344
0.068164065,0.7927258908748627,405504,419,405504,-0.0026077493,0.0058347373,1056.3429755999998,913.2346019744873,1279.58,19.724903,198,4.5531073
0.051367186,0.8273410350084305,407552,401,407552,-0.005566061,0.0045464486,1074.0029544,918.11643242836,1297.25,20.333256,199,4.5377884
0.06523438,0.8009034544229507,409600,393,409600,-0.0007863528,0.0049713864,1088.37143497,923.2149155139923,1310.87,20.069256,200,4.535798
0.022558594,0.8226964175701141,411648,422,411648,-0.0010746081,0.002781326,1088.53039304,928.4280858039856,1310.87,20.286783,201,4.5419273
0.027636718,0.6803293526172638,413696,419,413696,-0.0018789159,0.002713293,1090.39833811,933.2756431102753,1317.92,22.054375,202,4.548097
0.089257814,0.8352183848619461,415744,414,415744,-0.0019984301,0.0062821796,1093.2412840000002,938.1634464263916,1317.92,20.024237,203,4.551107
0.07099609,0.6527230739593506,417792,436,417792,-0.0045466977,0.0060685677,1106.1495805,943.1080753803253,1337.83,14.14265,204,4.5537043
0.05644531,0.6057490408420563,419840,413,419840,-0.00076886086,0.0048574423,1100.75994047,947.7953395843506,1337.83,12.085201,205,4.557854
0.05673828,0.5300901830196381,421888,416,421888,-0.0027960336,0.004726931,1090.90450877,952.7536730766296,1332.02,20.773964,206,4.560882
0.06113281,0.4987594485282898,423936,398,423936,-0.0045002005,0.004908351,1085.4579646099999,957.6705749034882,1332.02,14.153946,207,4.5762753
0.035888672,0.8726302087306976,425984,408,425984,-0.004970017,0.003632895,1088.6759291699998,962.8165335655212,1336.92,21.82902,208,4.588799
0.045800783,0.8202144354581833,428032,426,428032,-0.0018372603,0.004163542,1054.65321102,967.8300995826721,1299.47,45.532307,209,4.6017714
0.044042967,0.8153139054775238,430080,430,430080,-0.0033123405,0.0035779797,1026.6874501999998,972.6350238323212,1270.1,34.31376,210,4.6108584
0.028271485,0.806757390499115,432128,424,432128,-0.0035920213,0.002592546,975.9141395099999,977.3942122459412,1210.57,40.203568,211,4.6126833
0.062060546,0.9027032628655434,434176,415,434176,-0.0067326957,0.006684152,941.9794534699998,982.2158176898956,1172.18,22.051777,212,4.614757
0.050976563,0.6400684714317322,436224,419,436224,-0.0038698227,0.0044684955,910.91622003,987.1412739753723,1138.44,26.614445,213,4.614922
0.06899414,0.8282907158136368,438272,400,438272,-0.0028202515,0.005449477,924.4745418499998,992.0206756591797,1156.18,19.884418,214,4.6200743
0.028222656,0.7776920646429062,440320,402,440320,-0.0017978208,0.002902842,940.14139946,997.1316168308258,1172.62,19.624563,215,4.6277604
0.028027344,0.8300204128026962,442368,441,442368,-0.0019274441,0.0026907956,926.10837841,1002.2162182331085,1158.78,36.714188,216,4.6296563
0.046435546,0.7156534492969513,444416,421,444416,-0.003358689,0.0039136456,892.2084471000001,1006.8568120002747,1124.98,11.643265,217,4.644961
0.05,0.8563035726547241,446464,427,446464,-0.004904146,0.0044098315,870.7843760300001,1011.712851524353,1106.77,28.58965,218,4.6573124
0.0637207,0.8119451999664307,448512,401,448512,-0.004293565,0.004961846,888.27474877,1016.5067529678345,1124.39,19.781843,219,4.6597147
0.1128418,0.8186435699462891,450560,406,450560,-0.00516612,0.008964425,905.5681777200002,1021.6144695281982,1142.22,19.64908,220,4.640823
0.08427735,0.7623211890459061,452608,400,452608,-0.0030784882,0.006300603,921.5463287299999,1026.6506071090698,1158.19,19.518383,221,4.62385
0.016113281,0.7490588426589966,454656,394,454656,-0.0018587759,0.0016882693,922.3656977900001,1031.7662677764893,1158.19,19.567123,222,4.633225
0.026660156,0.8326647728681564,456704,379,456704,-0.005221694,0.0028741392,907.58619842,1036.9545154571533,1141.96,36.74686,223,4.6428437
0.04741211,0.48199278116226196,458752,443,458752,-0.004495174,0.0038298317,848.4898712300002,1042.3578386306763,1078.04,59.876854,224,4.656361
0.0362793,0.8372259140014648,460800,386,460800,-0.00055074465,0.0034034238,864.44936478,1046.9733140468597,1094.15,19.731564,225,4.6527014
0.03959961,0.6038424968719482,462848,409,462848,-0.0033577483,0.0035785586,864.6201774599999,1052.2711896896362,1094.29,9.820845,226,4.6469116
0.047167968,0.9211803674697876,464896,408,464896,-0.0054899184,0.005149317,856.88837671,1057.2707240581512,1092.89,15.901983,227,4.6577854
