approxkl,ep_len_mean,fps,n_updates,clipfrac,policy_loss,time_elapsed,value_loss,policy_entropy,total_timesteps,ep_reward_mean,explained_variance,serial_timesteps
0.0009768656,1971.42,455,748,0.0077636717,-0.0013429968,3610.0306951999664,10.112279,6.968192,1531904,1946.4534918699999,0.9358544126152992,1531904
0.0017134898,1971.42,429,749,0.015234375,-0.00044925063,3614.5314435958862,20.32863,6.9901595,1533952,1946.3954540099999,0.0027250051498413086,1533952
0.0016297391,1971.42,438,750,0.012939453,-0.0013371622,3619.2996520996094,20.07893,6.9978685,1536000,1946.31011773,0.017080485820770264,1536000
0.0013744093,1956.45,473,751,0.0086425785,-0.0007459865,3623.9758310317993,27.214289,6.9906464,1538048,1930.2579893800005,0.849146768450737,1538048
0.0008225708,1951.67,473,752,0.004931641,-0.0014192476,3628.3030230998993,5.9628744,6.968023,1540096,1924.4659482299999,0.9701105281710625,1540096
0.0003491262,1946.99,430,753,0.00048828125,-0.00069197686,3632.625935792923,1.8014857,6.958129,1542144,1918.71247849,0.984737734310329,1542144
0.0018426342,1946.99,423,754,0.015820313,-2.8961524e-05,3637.378699541092,20.308071,6.9676423,1544192,1918.75727033,-0.0018982887268066406,1544192
0.002258875,1934.77,417,755,0.024267578,-0.0014037378,3642.211071252823,27.947678,6.984372,1546240,1905.5392862899994,0.8403856009244919,1546240
0.0011117544,1934.77,449,756,0.009570313,0.00010661983,3647.1223468780518,20.33756,6.9828596,1548288,1905.5829034799995,0.0010549426078796387,1548288
0.002159075,1934.77,439,757,0.021582032,-0.0012498003,3651.6795592308044,20.325092,6.980963,1550336,1905.60405038,0.00044673681259155273,1550336
0.0012504545,1934.77,439,758,0.009082031,-7.619998e-05,3656.3411514759064,20.170126,6.981383,1552384,1905.5882758899997,0.010445356369018555,1552384
0.0028306479,1924.47,433,759,0.030029297,-0.0018264048,3661.0018658638,24.980518,6.9809046,1554432,1894.8338841500001,0.7815482914447784,1554432
0.0027919512,1924.47,440,760,0.027685547,-0.00057300925,3665.730986595154,20.430426,6.980924,1556480,1894.81458923,-0.00812232494354248,1556480
0.00030897013,1914.44,462,761,0.002001953,-0.00053430174,3670.375620365143,6.902939,6.9850907,1558528,1882.7519615200001,0.9681512080132961,1558528
0.0039622476,1914.44,438,762,0.043652344,-0.0011506531,3674.8018395900726,20.325493,6.970792,1560576,1882.7744449600004,-0.002943754196166992,1560576
0.001001928,1877.73,448,763,0.009179687,-0.00059690967,3679.4736680984497,15.22245,6.9656715,1562624,1844.1009184000002,0.9464074298739433,1562624
0.0011097315,1877.73,436,764,0.009619141,-0.00045599643,3684.038506269455,20.353336,6.976626,1564672,1844.0492240999997,-0.009083271026611328,1564672
0.00058523973,1877.73,456,765,0.0048828125,-0.00087983004,3688.731470823288,7.7991457,6.9858384,1566720,1842.75130885,0.9427191242575645,1566720
0.0020773532,1877.73,435,766,0.019677734,-0.000662086,3693.220561027527,20.287973,6.985565,1568768,1842.7341813499997,0.000644385814666748,1568768
0.0013251669,1866.44,450,767,0.0109375,-0.00098936,3697.9276111125946,4.9372125,7.003212,1570816,1830.96001689,0.9483743645250797,1570816
0.00013897961,1866.44,449,768,0.0,-0.0006721333,3702.4766368865967,6.925321,7.006214,1572864,1830.16276142,0.9393502287566662,1572864
0.00394399,1866.44,449,769,0.046044923,-0.0059260493,3707.038085460663,15.1747465,6.9943833,1574912,1830.1090759200001,0.4352932572364807,1574912
0.0014532597,1866.44,452,770,0.012792969,0.0005576458,3711.592297077179,21.054739,6.9920073,1576960,1830.0732413699998,0.7592303454875946,1576960
0.00092193007,1866.44,472,771,0.0046875,-0.0005084697,3716.1230459213257,5.656436,6.9882293,1579008,1828.2362741000002,0.9707379080355167,1579008
0.00015980654,1861.59,472,772,0.000390625,-0.00058753917,3720.4599208831787,9.537744,6.975592,1581056,1821.02901052,0.956796582788229,1581056
0.00019644422,1842.1,452,773,0.0017089844,-0.00048071705,3724.7921075820923,10.118944,6.9671583,1583104,1799.3624271400001,0.9617678746581078,1583104
0.00013281699,1842.1,459,774,0.00024414062,-0.00013875338,3729.3152225017548,10.339583,6.967562,1585152,1796.6572562200004,0.9464662000536919,1585152
0.0018603917,1835.61,448,775,0.01826172,-0.0012123963,3733.774783849716,4.056258,6.961084,1587200,1789.7420921800003,0.9570059925317764,1587200
