fps,serial_timesteps,policy_entropy,clipfrac,explained_variance,approxkl,n_updates,policy_loss,total_timesteps,value_loss,time_elapsed,ep_len_mean,ep_reward_mean
281,397312,2.7273517,0.057958983,0.9051382839679718,0.0046396693,194,-0.0033692985,397312,9.827818,1535.1951878070831,1125.76,490.16735003
131,399360,2.7152498,0.078027345,0.8373551219701767,0.006666725,195,-0.003749365,399360,6.054391,1542.477939605713,1125.76,480.85515224000005
290,401408,2.7000582,0.036328126,0.9273485764861107,0.0031271582,196,-0.0037198984,401408,7.678851,1558.0174071788788,1125.74,488.69506344999996
122,403456,2.6918607,0.05859375,0.009721219539642334,0.005079504,197,-0.0011865499,403456,5.490649,1565.0697665214539,1145.77,491.18633982999995
131,405504,2.6782494,0.034326173,0.9056724160909653,0.0035008092,198,-0.0050595957,405504,4.9014626,1581.8294985294342,1161.38,491.93593307000003
397,407552,2.6679454,0.023974609,0.866563156247139,0.002848346,199,-0.007283403,407552,7.12212,1597.4437897205353,1165.68,493.7733213
411,409600,2.6654682,0.042822264,0.827304944396019,0.00405482,200,-0.0026276617,409600,12.962206,1602.5967688560486,1173.37,506.63609521000006
192,411648,2.6646848,0.038964845,0.9221306815743446,0.0035501947,201,-0.0043538176,411648,13.723526,1607.5713477134705,1179.22,510.02170129999996
188,413696,2.6720867,0.078710936,0.86518494784832,0.0057702996,202,-0.0070530237,413696,15.0345745,1618.2120983600616,1182.54,501.90296349999994
392,415744,2.6810603,0.03793945,0.7219957709312439,0.003335905,203,-0.0041271434,415744,8.242008,1629.1064360141754,1191.44,508.75457479
127,417792,2.6858077,0.059179686,0.8930496796965599,0.0067009134,204,-0.0050741625,417792,6.8817596,1634.3228905200958,1188.71,507.51377568
240,419840,2.6829493,0.018408203,0.883552111685276,0.0022683828,205,-0.004185316,419840,17.201399,1650.3934795856476,1173.96,499.51729742000003
139,421888,2.6677153,0.039404295,0.9422749131917953,0.0037657425,206,-0.0037820197,421888,4.0016813,1658.9086244106293,1173.96,499.27858436
404,423936,2.646233,0.059472658,0.7402958869934082,0.004829976,207,-0.0028485435,423936,8.258642,1673.6120676994324,1173.96,499.45102896000003
380,425984,2.6410358,0.044042967,0.5763850808143616,0.0038784803,208,-0.003679928,425984,14.365265,1678.6749255657196,1167.83,496.3387863699999
279,428032,2.6379077,0.046191406,0.8629736602306366,0.003908132,209,-0.0028719741,428032,15.473233,1684.0527782440186,1158.78,499.53464303999993
117,430080,2.6576371,0.06064453,0.02358853816986084,0.0050510317,210,-0.0006704683,430080,4.1299677,1691.368357181549,1178.77,502.87967464
135,432128,2.674441,0.03984375,0.7366891205310822,0.0053203288,211,-0.005610264,432128,11.387411,1708.8579776287079,1167.53,488.56552416
416,434176,2.6731882,0.036230467,0.9060487002134323,0.003147676,212,-0.003334477,434176,5.482801,1723.9533369541168,1158.45,491.51803989
393,436224,2.6706347,0.030908203,0.8183829635381699,0.003057383,213,-0.0022495568,436224,8.558968,1728.8669755458832,1160.3,492.7798808
479,438272,2.6727786,0.04477539,0.8362244963645935,0.003594273,214,-0.003989909,438272,12.499308,1734.0689806938171,1154.99,491.51514582000004
141,440320,2.6766734,0.14526367,-1.0802757740020752,0.011239877,215,-0.011333949,440320,5.6027102,1738.3396317958832,1139.43,490.13409816000006
392,442368,2.672203,0.025683593,0.9374487474560738,0.0025037038,216,-0.0031115012,442368,2.7301948,1752.844211101532,1159.46,493.45957665000003
377,444416,2.6668103,0.015966797,0.8086890876293182,0.0016197456,217,-0.0029862553,444416,10.833234,1758.0598983764648,1162.96,496.72837886
141,446464,2.6609318,0.046435546,0.9448457136750221,0.0045430316,218,-0.00056130474,446464,8.125346,1763.4897887706757,1177.72,507.01543085
256,448512,2.6540415,0.037060548,0.9806836564093828,0.0033583243,219,-0.0051379553,448512,2.4826157,1777.9392349720001,1177.72,498.92239608999995
389,450560,2.6490417,0.03100586,0.8259330838918686,0.0030604699,220,-0.0017826383,450560,10.4484005,1785.9148299694061,1177.72,508.23255729
397,452608,2.6457877,0.035888672,0.6996819972991943,0.0030555269,221,-0.005132432,452608,9.227333,1791.1704306602478,1177.72,507.73234528
420,454656,2.6407554,0.012792969,0.7003111839294434,0.0016796911,222,-0.0022129656,454656,12.114042,1796.3291759490967,1177.72,516.02812784
394,456704,2.633451,0.030566406,0.7556537389755249,0.002651121,223,-0.0036167149,456704,10.64197,1801.2032322883606,1177.72,524.1535198
418,458752,2.6368034,0.016992187,0.6992381513118744,0.001752503,224,-0.0031135697,458752,21.213215,1806.389332294464,1169.03,527.8263347500001
377,460800,2.6437054,0.082373045,0.7176280915737152,0.0066959425,225,-0.0074750753,460800,10.074743,1811.2854521274567,1169.03,536.56666407
174,462848,2.6565022,0.05605469,0.9482257068157196,0.005214664,226,-0.002381059,462848,10.249367,1816.7149708271027,1188.09,549.24909739
179,464896,2.6631951,0.06074219,0.9835637956857681,0.005096196,227,-0.003697491,464896,3.0152085,1828.4481015205383,1205.77,551.83534093
410,466944,2.660882,0.028466797,0.8832479566335678,0.0028630153,228,-0.0034740162,466944,5.6504297,1839.8376519680023,1213.63,557.7050690800002
432,468992,2.668124,0.026757812,0.7874095886945724,0.0026241764,229,-0.00244769,468992,12.020066,1844.8309526443481,1213.63,566.6817107200001
406,471040,2.6723561,0.05288086,0.8303486108779907,0.0045539644,230,-0.002379576,471040,8.426939,1849.567242383957,1223.71,573.00208621
414,473088,2.6682005,0.031884767,0.8548657298088074,0.0030761831,231,-0.0030376092,473088,9.2013445,1854.6026318073273,1241.49,583.8519455999999
265,475136,2.667824,0.047265626,0.9255547821521759,0.004142685,232,-0.0062370347,475136,10.547487,1859.5409178733826,1229.23,582.90162904
407,477184,2.669801,0.05239258,0.8182223290205002,0.0047890116,233,-0.0024379478,477184,8.171204,1867.2500293254852,1244.23,592.523758
391,479232,2.6616087,0.072753906,0.8693656921386719,0.0063005425,234,-0.0036200467,479232,8.684987,1872.273978471756,1264.3,604.78789255
204,481280,2.6611588,0.025537109,0.9531264305114746,0.0024385178,235,-0.0027972048,481280,9.4055805,1877.5069589614868,1264.3,604.4090796300001
132,483328,2.6950011,0.06889649,0.33946067094802856,0.0060009086,236,-0.0040867357,483328,12.301943,1887.546424627304,1279.53,603.67809395
128,485376,2.7202263,0.037060548,0.5560757219791412,0.003486488,237,-0.0023556366,485376,9.419035,1902.9844896793365,1248.93,590.9425486599999
214,487424,2.7151692,0.05239258,0.9873427478596568,0.0047171284,238,-0.0043259496,487424,2.3853173,1918.9613208770752,1254.55,586.95037469
392,489472,2.7098687,0.03203125,0.7784270942211151,0.0031095226,239,-0.0017821882,489472,9.066572,1928.50217628479,1254.55,595.71281773
396,491520,2.7142143,0.06044922,0.8441356271505356,0.0056468304,240,-0.0077695115,491520,9.311203,1933.724153995514,1271.83,606.4120868499999
383,493568,2.721593,0.04526367,0.8080883920192719,0.0044987192,241,-0.0033463123,493568,10.347254,1938.8843932151794,1285.36,614.24123901
180,495616,2.724584,0.04838867,0.9407320022583008,0.004438468,242,-0.003836862,495616,13.893308,1944.2273943424225,1285.37,614.3962943800001
315,497664,2.7310343,0.03339844,0.9757863134145737,0.0030668355,243,-0.002989509,497664,2.416883,1955.5777089595795,1296.41,614.77303854
123,499712,2.7583215,0.046972655,0.8705597072839737,0.004033587,244,-0.0032929517,499712,9.19697,1962.0657596588135,1316.42,626.6308820400001
