total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,ep_reward_mean,ep_len_mean,approxkl,n_updates,policy_entropy,explained_variance
403456,0.044384766,-0.0060162176,464,748.9875161647797,403456,13.214365,841.87917106,1247.88,0.004034897,197,4.2758765,0.8677376806735992
405504,0.047070313,-0.0023750316,509,753.3963665962219,405504,19.369751,857.92565298,1263.5,0.0042873886,198,4.2691703,0.8952445462346077
407552,0.055371094,-0.002913029,473,757.4174830913544,407552,19.616335,859.6842933,1263.5,0.0046703233,199,4.262934,0.8861439824104309
409600,0.04121094,-0.0029811147,504,761.740268945694,409600,17.780392,871.5313272600001,1281.85,0.0035778831,200,4.26632,0.7650992125272751
411648,0.12192383,-0.004617531,465,765.8057734966278,411648,19.582005,885.9191297199999,1295.65,0.008612054,201,4.2681894,0.8946600332856178
413696,0.030566406,-0.004354581,516,770.2071981430054,413696,20.961905,901.4249804099999,1313.74,0.0027985263,202,4.259348,0.8834723234176636
415744,0.050048828,-0.0019053112,483,774.1744344234467,415744,19.725874,916.7440813499998,1329.32,0.004303527,203,4.24894,0.8917104303836823
417792,0.045898438,-0.005011621,538,778.4081869125366,417792,22.96738,917.6999658899999,1331.95,0.0044347113,204,4.2502112,0.6684469878673553
419840,0.030615235,-0.0040338924,551,782.2087993621826,419840,20.47794,902.75333913,1313.95,0.0029532553,205,4.268857,0.7961580008268356
421888,0.018554688,-0.00072210195,480,785.9205827713013,421888,19.306683,907.7736477799999,1313.95,0.0021740792,206,4.275782,0.8925712630152702
423936,0.025878906,-0.004492704,532,790.1850440502167,423936,5.4503064,906.5555001799999,1311.43,0.0026231264,207,4.282323,0.9733067136257887
425984,0.054980468,-0.0032715532,501,794.0317788124084,425984,25.329983,919.18599426,1327.24,0.0043423013,208,4.2978454,0.9184641018509865
428032,0.04902344,-0.005497197,526,798.1163349151611,428032,30.189144,937.18667127,1348.3,0.0038624653,209,4.3080635,0.8897832855582237
430080,0.040283203,-0.0032116391,521,802.0095906257629,430080,23.184574,948.84962851,1362.26,0.0036484387,210,4.3017335,0.8815392404794693
432128,0.03178711,-0.0028170524,533,805.9391551017761,432128,18.665989,949.7452549999999,1365.37,0.002927733,211,4.2876415,0.6876876056194305
434176,0.04501953,-0.0025103495,483,809.7774195671082,434176,20.01926,962.68385012,1379.59,0.0038241434,212,4.287279,0.9196982905268669
436224,0.07265625,-0.0026911446,519,814.0169711112976,436224,19.729332,960.4232148699999,1379.59,0.0057657105,213,4.2870827,0.9049830362200737
438272,0.025341798,-0.0044738436,546,817.959869146347,438272,18.112919,946.25055997,1359.89,0.0029709996,214,4.288289,0.8056349158287048
440320,0.030664062,-0.0022944664,503,821.711056470871,440320,20.104012,950.9172728999998,1359.89,0.002676641,215,4.2965,0.9132912084460258
442368,0.03017578,-0.0032455195,535,825.7796723842621,442368,18.971355,953.6561253399999,1364.97,0.0030623649,216,4.3019648,0.7972628623247147
444416,0.04111328,-0.0048157102,524,829.6018469333649,444416,30.284552,944.8340962300001,1347.17,0.0038290988,217,4.296481,0.9009802788496017
446464,0.023486327,-0.0028911862,526,833.5057120323181,446464,11.663015,941.3142525200002,1342.54,0.0023780144,218,4.2984805,0.9396563433110714
448512,0.035888672,-0.003036475,519,837.3939039707184,448512,20.238829,940.9911702200002,1342.54,0.0032438126,219,4.3034496,0.8949090242385864
450560,0.035595704,-0.0023795802,490,841.3339557647705,450560,20.238972,951.2347000900002,1353.4,0.0035368789,220,4.3040485,0.9040300995111465
452608,0.034277342,-0.004272913,533,845.510347366333,452608,29.930134,953.1761714199998,1357.52,0.003300267,221,4.3045187,0.8819764107465744
454656,0.029394532,-0.004395812,524,849.3493225574493,454656,8.239948,943.1290068999999,1343.62,0.0036443037,222,4.306747,0.9575890824198723
456704,0.033935547,-0.002328256,498,853.2577986717224,456704,20.266495,956.9782248799999,1359.24,0.0036809933,223,4.29964,0.9120169579982758
458752,0.03237305,-0.0030905656,547,857.3670606613159,458752,34.509632,934.7546492799999,1325.62,0.0030926254,224,4.2980566,0.8335190415382385
460800,0.015039062,-0.003032893,539,861.1098687648773,460800,13.566278,928.6605400599999,1321.08,0.0014347174,225,4.3065233,0.937809631228447
462848,0.04448242,-0.002559275,465,864.9076488018036,462848,25.055151,921.9315222399999,1303.38,0.003797787,226,4.322343,0.9242247045040131
464896,0.046679687,-0.0014693828,480,869.3118226528168,464896,20.390774,923.59985758,1303.38,0.0037785892,227,4.3419275,0.9042088910937309
466944,0.020117188,-0.0019115504,496,873.5733976364136,466944,23.692635,912.71413993,1285.45,0.0020302818,228,4.358536,0.9222414270043373
468992,0.023535157,-0.0023856154,537,877.6969916820526,468992,20.600742,908.3516052,1285.45,0.0024988235,229,4.3649035,0.8451127707958221
471040,0.042626955,-0.0025176168,508,881.5108811855316,471040,20.250452,911.22313894,1285.45,0.0035122142,230,4.35698,0.8980540409684181
473088,0.07651367,-0.0041051353,511,885.5365750789642,473088,20.144932,911.2780578600001,1285.45,0.006174167,231,4.354703,0.9207549691200256
475136,0.08203125,-0.005526677,536,889.5422031879425,475136,24.134422,906.0372421499998,1285.08,0.0067271977,232,4.368961,0.7436445951461792
477184,0.06894531,-0.004875834,549,893.3590934276581,477184,15.114716,906.0025850000001,1285.08,0.0058942065,233,4.38848,0.7874258756637573
479232,0.05102539,-0.005893087,540,897.0854947566986,479232,11.819733,902.9678589600001,1285.08,0.004641012,234,4.3881903,0.8766931220889091
481280,0.11186524,-0.005806878,495,900.8786709308624,481280,19.816023,916.8779613,1298.54,0.008165402,235,4.3949776,0.8916827961802483
483328,0.07285156,-0.0046757646,505,905.0120873451233,483328,19.579998,931.6802377000001,1313.04,0.0059161657,236,4.398002,0.9060365557670593
485376,0.013623047,-0.0015639592,491,909.0610642433167,485376,20.477856,936.08756679,1313.04,0.0014191532,237,4.38857,0.904357336461544
487424,0.033203125,-0.0039395015,505,913.2290053367615,487424,19.41179,936.14413034,1313.04,0.0031166465,238,4.4058723,0.8975107297301292
489472,0.034228515,-0.004913462,509,917.2804851531982,489472,17.772337,936.5507640200001,1313.04,0.00328663,239,4.409919,0.9150776863098145
491520,0.02080078,-0.005311295,544,921.297345161438,491520,21.863781,907.88466515,1283.83,0.002008298,240,4.4032626,0.8583166897296906
493568,0.050146483,-0.0022175498,502,925.0563113689423,493568,20.074131,907.1666438599999,1283.83,0.0044619762,241,4.400063,0.8999051228165627
495616,0.027685547,-0.0025975069,485,929.1289138793945,495616,19.770464,921.82707771,1298.49,0.0026997898,242,4.3949747,0.9094812273979187
497664,0.06064453,-0.0040459908,506,933.3458778858185,497664,19.89403,936.0494667699999,1312.75,0.005061343,243,4.399797,0.8968154489994049
499712,0.04482422,-0.003522599,505,937.3888833522797,499712,28.11024,938.49299151,1309.85,0.0037198241,244,4.4020486,0.9165226891636848
501760,0.02890625,-0.0011758339,489,941.4426620006561,501760,19.705166,939.8409241999999,1309.85,0.0028763146,245,4.404594,0.9053203985095024
503808,0.027050782,-0.0026307097,505,945.6281731128693,503808,19.767015,939.6523692,1309.85,0.002805259,246,4.393037,0.9019148200750351
505856,0.020117188,-0.0038450963,501,949.6803755760193,505856,18.585653,953.65935012,1325.0,0.0021734885,247,4.3992643,0.8903184831142426
507904,0.03676758,-0.0036519647,519,953.7675530910492,507904,21.003155,967.3776181099998,1340.58,0.0035302122,248,4.4119797,0.8648462742567062
509952,0.05131836,-0.0041001365,489,957.7126381397247,509952,20.04211,981.8499615799999,1354.91,0.00451265,249,4.401293,0.8744555711746216
512000,0.03779297,-0.0072066663,503,961.9012613296509,512000,10.132084,972.6413335999999,1345.96,0.0034999289,250,4.3967075,0.934891402721405
514048,0.064404294,-0.0009111753,503,965.9694769382477,514048,19.748407,972.1965155700001,1345.96,0.0050302343,251,4.400847,0.8872294872999191
516096,0.0071777343,-0.002005304,527,970.0409684181213,516096,27.484335,971.94063232,1345.03,0.001007084,252,4.403833,0.8777157440781593
518144,0.01928711,-0.004737189,510,973.9253401756287,518144,11.807995,977.26531558,1352.35,0.0022270202,253,4.409819,0.9543867632746696
520192,0.023144532,-0.0014176673,489,977.9385817050934,520192,20.16755,977.42626398,1352.35,0.002427295,254,4.405908,0.8835493624210358
522240,0.064892575,-0.0034664634,490,982.1246531009674,522240,20.008724,990.4997596000001,1364.27,0.005003738,255,4.3967056,0.8952991887927055
524288,0.021582032,-0.0036764047,507,986.3027765750885,524288,31.88592,990.57775838,1364.41,0.0024241707,256,4.396882,0.8586875945329666
526336,0.03466797,-0.0016402254,451,990.3405702114105,526336,20.558336,1005.0392412799999,1380.04,0.0031956222,257,4.377933,0.8555372506380081
528384,0.033984374,-0.005121578,513,994.8807497024536,528384,26.792212,1004.2554491300001,1376.55,0.0032379888,258,4.3717966,0.9047267213463783
530432,0.029736329,-0.0051628686,536,998.8703725337982,530432,12.88146,1011.0047308200001,1386.35,0.0026122811,259,4.3746767,0.898663766682148
532480,0.0637207,-0.005886429,527,1002.6866793632507,532480,21.669262,1021.0778421800001,1399.05,0.005026922,260,4.374026,0.8409373462200165
534528,0.06020508,-0.004698981,521,1006.5722358226776,534528,18.29715,1021.3357912300003,1399.05,0.005017371,261,4.3703165,0.6847672164440155
536576,0.06196289,-0.0044770846,507,1010.5003373622894,536576,20.4505,1020.90456246,1399.05,0.005467689,262,4.3684483,0.8725003451108932
538624,0.07324219,-0.003208104,498,1014.5371992588043,538624,20.01777,1025.9206419,1399.05,0.006041176,263,4.372981,0.8821987211704254
540672,0.043408204,-0.0049936874,522,1018.6464238166809,540672,11.709701,1026.93971279,1396.18,0.0037021632,264,4.38172,0.943084605038166
542720,0.05683594,-0.008592917,538,1022.5684127807617,542720,12.501664,1010.82523258,1376.63,0.005926901,265,4.3823805,0.9337851107120514
544768,0.0690918,-0.003163139,489,1026.372720003128,544768,19.86613,1011.1807466,1376.63,0.0054533933,266,4.391347,0.8730415403842926
546816,0.024121094,-0.002397746,542,1030.5554270744324,546816,12.380439,1008.69180465,1370.73,0.0025089823,267,4.3994684,0.9011344909667969
548864,0.08530273,-0.005831189,502,1034.3295397758484,548864,14.507067,1003.6824789199999,1370.73,0.0070262193,268,4.403722,0.7850038409233093
550912,0.023974609,-0.005574394,512,1038.407695531845,550912,19.227377,979.5992088200001,1346.2,0.0025769765,269,4.4009523,0.8454904854297638
552960,0.037060548,-8.916653e-05,468,1042.4033296108246,552960,19.806175,996.1167622800001,1364.4,0.0034697694,270,4.4011593,0.8745926022529602
555008,0.074365236,-0.0029617785,482,1046.7726407051086,555008,19.779774,1011.4163828699999,1379.1,0.005990803,271,4.401066,0.8800463825464249
557056,0.027197266,-0.0017157051,487,1051.0184001922607,557056,19.61874,1026.81618903,1393.96,0.0029106247,272,4.396606,0.8737005144357681
559104,0.017236328,-0.00016375488,494,1055.2227218151093,559104,27.254297,1043.23997294,1410.02,0.0019428658,273,4.38362,0.8957334235310555
561152,0.038330078,-0.0003469432,483,1059.3647441864014,561152,19.711952,1058.6480128100002,1424.4,0.0035730456,274,4.3830442,0.874485582113266
563200,0.03930664,-0.0022446625,521,1063.5975279808044,563200,17.678967,1063.32680296,1430.36,0.0043421905,275,4.389997,0.911351390182972
565248,0.03769531,-0.0033214085,497,1067.5280015468597,565248,26.44555,1063.39047841,1429.25,0.0033066552,276,4.388516,0.900247260928154
567296,0.018652344,-0.002092369,478,1071.6440181732178,567296,19.862854,1080.87161435,1447.34,0.0022011206,277,4.38021,0.8665481358766556
569344,0.015039062,-0.000641988,490,1075.9266533851624,569344,19.950966,1084.39902554,1447.34,0.0016471051,278,4.3749976,0.8624632507562637
571392,0.024853516,-0.0022112597,457,1080.1013476848602,571392,19.82787,1101.7369068,1465.22,0.0024653224,279,4.377411,0.8903292194008827
573440,0.040380858,-0.0040249834,445,1084.5780532360077,573440,7.070182,1087.87661517,1451.2,0.0046399715,280,4.3943987,0.9625430852174759
575488,0.11601563,-0.0025510693,486,1089.1790821552277,575488,19.876879,1102.0783903899999,1463.59,0.008100155,281,4.4073033,0.868149146437645
577536,0.02631836,-0.001138231,493,1093.3916528224945,577536,29.165964,1108.39043791,1466.94,0.0025807885,282,4.4063406,0.8610426485538483
579584,0.09716797,-0.0039002418,495,1097.545316696167,579584,19.832886,1123.6704047199999,1481.75,0.0072490172,283,4.4108105,0.8767967149615288
581632,0.037402343,-0.0033147964,507,1101.6786603927612,581632,29.877497,1137.71489348,1493.79,0.0032803714,284,4.4224124,0.8911528438329697
583680,0.05654297,-0.003055662,508,1105.7134368419647,583680,32.60821,1126.87822725,1477.41,0.0046822936,285,4.4391623,0.8331456929445267
585728,0.04453125,-0.0060648643,537,1109.7392060756683,585728,14.837469,1126.7213895,1476.44,0.0038855579,286,4.4528,0.7982133477926254
587776,0.033984374,-0.0034995861,504,1113.5505819320679,587776,13.366857,1136.9656978,1491.55,0.003112456,287,4.4603653,0.9232885241508484
589824,0.034277342,-0.004853267,525,1117.6083781719208,589824,32.6262,1137.60481906,1490.89,0.0033196318,288,4.47398,0.8090620338916779
591872,0.03676758,-0.00097234437,483,1121.5066232681274,591872,13.899157,1136.77392035,1490.89,0.003359175,289,4.4880323,0.6473958492279053
593920,0.07368164,-0.004884272,492,1125.7426204681396,593920,9.401645,1134.4882435499999,1490.89,0.006168038,290,4.4934163,0.9450467973947525
595968,0.073632814,-0.0036374468,496,1129.8974006175995,595968,19.712643,1151.32792491,1508.7,0.0054739118,291,4.5079575,0.8821812495589256
598016,0.08710937,-0.0037848793,505,1134.019701242447,598016,19.721224,1168.2569623299999,1526.73,0.0069699315,292,4.5245867,0.8804838731884956
600064,0.012207031,-0.0026646273,514,1138.073410987854,600064,30.509445,1167.47741727,1523.95,0.0015641169,293,4.5330124,0.8770200163125992
602112,0.034716796,-0.0023192982,500,1142.0508124828339,602112,19.988544,1169.01794978,1523.95,0.0030615523,294,4.5355597,0.8920639380812645
604160,0.021337891,-0.0009103858,493,1146.142366886139,604160,20.037958,1169.84610226,1523.95,0.002292455,295,4.5345826,0.8956174999475479
606208,0.022558594,-0.0023381175,527,1150.2917234897614,606208,21.887867,1179.2797799,1534.1,0.0023263176,296,4.5280137,0.877581000328064
608256,0.04140625,-0.003502122,516,1154.1756587028503,608256,8.114145,1180.74609128,1535.9,0.0032969404,297,4.5301547,0.9546100273728371
610304,0.024902344,-0.0017621653,528,1158.1403777599335,610304,28.035446,1168.20682692,1521.92,0.002556432,298,4.542184,0.8838484659790993
612352,0.03364258,-0.004262097,514,1162.0132455825806,612352,32.99669,1177.49922221,1529.79,0.0029764099,299,4.548657,0.9019573032855988
614400,0.025927734,-0.0024066367,549,1165.9915404319763,614400,12.451144,1187.08478769,1544.31,0.0024393452,300,4.5572553,0.7813370078802109
616448,0.033154298,-0.003503501,495,1169.7180817127228,616448,20.445292,1188.24751191,1544.31,0.003307589,301,4.5540867,0.8917046412825584
618496,0.02216797,-0.005108759,517,1173.8524103164673,618496,9.298682,1174.75637757,1530.93,0.0023790873,302,4.543441,0.9636371619999409
620544,0.030957032,-0.0036155265,496,1177.812613248825,620544,31.100796,1178.02419984,1536.06,0.0026351905,303,4.5320644,0.8476038724184036
622592,0.04550781,-0.0026269762,500,1181.9394738674164,622592,25.433521,1168.2676930199998,1521.92,0.0042117205,304,4.5366116,0.8994169235229492
624640,0.030419922,-0.0046086367,405,1186.030305147171,624640,20.015646,1168.37674992,1521.92,0.0031728703,305,4.5399175,0.8830596506595612
626688,0.02055664,-0.0026648815,468,1191.081463098526,626688,23.379269,1152.18243904,1494.73,0.0019656518,306,4.537636,0.8907109722495079
628736,0.025292968,-0.003459825,395,1195.4521555900574,628736,20.51629,1155.71876712,1494.73,0.0024046758,307,4.5480523,0.8711307793855667
630784,0.011474609,-0.0033669663,416,1200.6300559043884,630784,22.138666,1114.47926482,1452.8,0.001613878,308,4.5485926,0.8544355928897858
632832,0.031835936,-0.002428635,420,1205.5539109706879,632832,19.609035,1115.2859355399999,1452.8,0.0028795712,309,4.5455027,0.8869351670145988
634880,0.03022461,-0.0027096441,428,1210.4229850769043,634880,19.681248,1115.5480326299999,1452.8,0.0031187297,310,4.5457172,0.893678143620491
636928,0.021191407,-0.00076487684,398,1215.2021162509918,636928,19.784492,1130.88396703,1468.23,0.002422302,311,4.54346,0.8795831501483917
638976,0.04345703,-0.0029274113,399,1220.3481879234314,638976,20.240503,1144.8135176499998,1482.01,0.0043747663,312,4.532067,0.8864981606602669
641024,0.026464844,-0.0058892407,422,1225.469101190567,641024,22.673002,1107.25648723,1442.17,0.0029851305,313,4.5319057,0.9124637395143509
643072,0.060253907,-0.004096359,419,1230.3132569789886,643072,20.923664,1107.1813624999998,1442.17,0.0053124856,314,4.5239716,0.8801600262522697
645120,0.058642577,-0.00475083,483,1235.1962695121765,645120,19.97747,1123.5399719700001,1457.89,0.0049981554,315,4.506812,0.8676445037126541
647168,0.055273436,-0.001827069,408,1239.4283587932587,647168,19.959627,1123.87613245,1457.89,0.0051383073,316,4.4925714,0.8735509663820267
649216,0.08061524,-0.0025661064,437,1244.4416599273682,649216,19.807278,1125.0291153599999,1457.89,0.006204768,317,4.4816465,0.8781976252794266
651264,0.0375,-0.0019872598,450,1249.1285700798035,651264,12.897052,1111.04851246,1443.01,0.0043073343,318,4.4823914,0.9256519675254822
653312,0.05332031,-0.003623272,468,1253.6784088611603,653312,20.659826,1112.27198058,1443.01,0.004800751,319,4.4798985,0.8785055801272392
655360,0.12021484,-0.008604917,508,1258.0485367774963,655360,4.4915385,1109.5239310099998,1440.05,0.008905357,320,4.456746,0.9679455943405628
657408,0.030566406,-0.0061693625,478,1262.0758752822876,657408,18.782835,1105.2020110499998,1433.39,0.0038538259,321,4.438675,0.9211049228906631
659456,0.05625,-0.003195181,463,1266.3548917770386,659456,20.306929,1104.55918217,1433.39,0.00475056,322,4.430413,0.8632349818944931
661504,0.046240233,-0.0012324599,479,1270.7703614234924,661504,19.74105,1120.0773163099998,1448.96,0.003801244,323,4.426693,0.8632095754146576
663552,0.08647461,-0.0042635156,483,1275.0408148765564,663552,20.211527,1131.8560733699999,1459.01,0.00657457,324,4.4339275,0.8717762529850006
665600,0.107666016,-0.007836943,496,1279.2756667137146,665600,20.047262,1145.83691473,1473.13,0.007991845,325,4.434926,0.8730629235506058
667648,0.040234376,-0.0022522304,503,1283.4058558940887,667648,19.98065,1145.31659756,1473.13,0.0038117096,326,4.422556,0.8803942576050758
669696,0.08476563,-0.0040617916,457,1287.4744346141815,669696,19.734766,1145.02075288,1473.13,0.0064135185,327,4.4091134,0.8691632300615311
671744,0.07070313,-0.0046646027,473,1291.9511618614197,671744,19.957706,1144.9006690600002,1473.13,0.005491051,328,4.40714,0.8779405280947685
673792,0.04575195,-0.0024179642,502,1296.2771062850952,673792,20.312971,1159.12095784,1487.37,0.003971752,329,4.419356,0.8685930967330933
675840,0.047949217,-0.0035849963,517,1300.357446193695,675840,43.14029,1143.78773001,1472.79,0.0039456068,330,4.433576,0.8055522441864014
677888,0.027246093,-0.0042411657,485,1304.3130021095276,677888,34.327816,1153.2471341,1479.73,0.0028719357,331,4.4329767,0.826765313744545
679936,0.069042966,-0.005415627,495,1308.5319111347198,679936,20.046375,1156.6329758400002,1479.73,0.005827005,332,4.4164963,0.8724993765354156
681984,0.06914063,-0.0010409283,450,1312.6653871536255,681984,19.837736,1162.3447568400002,1479.73,0.005273889,333,4.4110117,0.8740123957395554
684032,0.049316406,-0.0002504015,493,1317.2153856754303,684032,19.82227,1163.1967469400001,1479.73,0.004167075,334,4.412935,0.8793700486421585
686080,0.106054686,-0.003600515,443,1321.3686211109161,686080,20.310642,1164.1518941699999,1479.73,0.007416211,335,4.412649,0.8720910251140594
688128,0.09511719,-0.0037968303,450,1325.9819166660309,688128,20.042065,1170.51705926,1484.62,0.007865387,336,4.408855,0.8776553943753242
690176,0.01850586,-0.0024443134,432,1330.5290563106537,690176,8.938349,1168.7921440399998,1482.45,0.0020583202,337,4.408036,0.9482631869614124
692224,0.032470703,-0.00240027,405,1335.2649478912354,692224,20.307278,1177.27426876,1491.87,0.0028988684,338,4.4083343,0.8796685263514519
694272,0.044042967,-0.0051089437,471,1340.3119509220123,694272,38.17791,1169.03750609,1481.76,0.0043059955,339,4.412822,0.84646375477314
696320,0.08823242,-0.0044695903,433,1344.6551401615143,696320,19.593893,1181.07933148,1491.97,0.0068786354,340,4.416987,0.9034512713551521
698368,0.018017579,-0.00054862414,439,1349.3814175128937,698368,20.07418,1185.14543257,1491.97,0.0021563028,341,4.4214997,0.881549060344696
700416,0.07490234,-0.004083433,478,1354.0369455814362,700416,19.94756,1196.36134872,1501.66,0.00577713,342,4.417986,0.865703895688057
702464,0.054638673,-0.0023245015,466,1358.3170878887177,702464,19.620594,1211.54197481,1516.5,0.004704301,343,4.415164,0.8791751936078072
704512,0.053613283,-0.001234936,460,1362.7080488204956,704512,19.790918,1212.19300848,1516.5,0.00468231,344,4.412198,0.8971730172634125
706560,0.064257815,-0.0035791402,498,1367.1594574451447,706560,14.731618,1206.4244564599999,1516.5,0.0057099047,345,4.41694,0.7206467986106873
708608,0.059033204,-0.0022374038,503,1371.2713840007782,708608,13.015936,1201.07256308,1516.5,0.004916065,346,4.423917,0.8158342093229294
710656,0.07705078,-0.004904628,482,1375.3406312465668,710656,19.83087,1201.44916641,1516.5,0.006277919,347,4.442253,0.8841337040066719
712704,0.038867187,-0.009469659,515,1379.586181640625,712704,28.641119,1185.43515363,1500.55,0.004938331,348,4.4580555,0.901498906314373
714752,0.04121094,-0.0043446445,495,1383.5562353134155,714752,25.569708,1182.8943779200001,1496.52,0.003803825,349,4.473244,0.9054275080561638
716800,0.03955078,-0.003544268,482,1387.693691253662,716800,20.09325,1198.59317812,1512.21,0.0036795444,350,4.4953156,0.8750114142894745
718848,0.039404295,-0.0018209375,483,1391.9421112537384,718848,20.963688,1198.18051835,1512.21,0.0036597028,351,4.5024934,0.8856373205780983
720896,0.05961914,-0.0020493723,493,1396.174646139145,720896,19.930717,1197.1830604200002,1512.21,0.0051071662,352,4.511125,0.882339209318161
722944,0.029199218,-0.0016161788,504,1400.3250269889832,722944,20.398556,1196.9214215900001,1512.21,0.002852217,353,4.526306,0.886040061712265
724992,0.022802735,-0.0013031521,503,1404.3865168094635,724992,20.069632,1210.63428644,1526.23,0.002505346,354,4.5227957,0.8863770812749863
727040,0.0203125,-0.0022269953,500,1408.454309463501,727040,20.41544,1207.99806395,1526.23,0.0024054404,355,4.527421,0.8722379952669144
729088,0.03237305,-0.0018876384,498,1412.5434033870697,729088,20.2465,1208.00141765,1526.23,0.0029254523,356,4.517393,0.8784898445010185
731136,0.0680664,-0.004070017,511,1416.6545577049255,731136,20.30965,1219.8627392399999,1537.39,0.005579367,357,4.5177894,0.877079576253891
733184,0.015234375,-0.0001276831,466,1420.6588160991669,733184,20.19386,1219.64471251,1537.39,0.0018581052,358,4.5299244,0.8675669133663177
735232,0.021728516,-0.0005919913,502,1425.0464072227478,735232,31.25729,1221.3552794,1539.52,0.0024617182,359,4.530506,0.8780404031276703
737280,0.029882813,-0.0012930965,496,1429.1212739944458,737280,20.2204,1219.86296294,1539.52,0.0027711806,360,4.529191,0.8920080363750458
739328,0.02055664,-0.0028726286,515,1433.246902704239,739328,10.483951,1220.71486321,1541.04,0.0019596196,361,4.533858,0.9483242481946945
741376,0.01328125,-0.00046873646,482,1437.2226345539093,741376,20.130596,1235.00944712,1556.43,0.0017921499,362,4.5329237,0.8956509530544281
743424,0.051123045,-0.0013197666,486,1441.4661028385162,743424,19.930567,1240.1979723000002,1556.43,0.0043014293,363,4.5263915,0.8863367065787315
745472,0.015478516,-0.00184486,490,1445.677544593811,745472,20.531452,1240.54952084,1556.43,0.001813526,364,4.5295677,0.8822169154882431
747520,0.041796874,-0.0015989296,493,1449.8517298698425,747520,19.7569,1255.06000315,1572.69,0.0039194915,365,4.528844,0.8882443755865097
749568,0.041015625,-4.3717366e-05,490,1454.0041387081146,749568,19.847553,1260.6497104300001,1572.69,0.0033788322,366,4.515069,0.8877254202961922
751616,0.050390624,-0.0027684362,491,1458.1807210445404,751616,20.221212,1266.32503283,1572.69,0.0042572217,367,4.5062885,0.8752538040280342
753664,0.068603516,-0.0020302092,489,1462.345204591751,753664,19.986723,1265.1139767,1572.69,0.0054570236,368,4.506444,0.8800860121846199
755712,0.038330078,-0.004126423,492,1466.5285985469818,755712,19.950718,1265.5776825799999,1572.69,0.003619553,369,4.508378,0.884648010134697
757760,0.019238282,-0.0012248646,458,1470.6863858699799,757760,22.64407,1265.25797811,1572.69,0.0020316984,370,4.50993,0.8086787015199661
759808,0.04560547,-0.0033618223,517,1475.1577055454254,759808,10.564289,1272.51984732,1583.42,0.0050100745,371,4.5122538,0.7969128340482712
761856,0.036816407,-0.004548273,444,1479.11727309227,761856,11.510922,1267.58218093,1583.42,0.003772575,372,4.5069427,0.9313636347651482
763904,0.040722657,-0.00478811,457,1483.724185705185,763904,19.697668,1267.7572892,1583.42,0.003525332,373,4.509162,0.5582539141178131
765952,0.07373047,-0.004996216,457,1488.1965095996857,765952,12.374398,1265.20860471,1583.42,0.006710326,374,4.4905066,0.9212415367364883
768000,0.040722657,-0.00692675,486,1492.6716299057007,768000,20.315464,1279.13037563,1595.52,0.0036506015,375,4.470996,0.5497503876686096
770048,0.02236328,-0.0017786587,491,1496.8842332363129,770048,17.96455,1273.53607239,1593.29,0.0022284184,376,4.473949,0.7517576962709427
772096,0.029833984,-0.0027031451,477,1501.0506978034973,772096,16.75031,1269.6348565699998,1593.29,0.003273785,377,4.480995,0.8916786462068558
774144,0.031884767,-0.0010208332,491,1505.3428399562836,774144,20.223381,1286.6421542199998,1611.03,0.0029845943,378,4.476415,0.8733269572257996
776192,0.04921875,-0.0043796464,532,1509.5100054740906,776192,28.822947,1289.88902485,1608.68,0.0039840797,379,4.461266,0.8547568917274475
778240,0.032714844,-0.0021834304,448,1513.3600454330444,778240,27.94576,1288.65411172,1608.76,0.0029906188,380,4.4580207,0.8625266700983047
780288,0.0519043,-0.0029349937,501,1517.926589012146,780288,12.696152,1299.0984698999998,1624.33,0.004302285,381,4.459611,0.8769064322113991
782336,0.107226565,-0.00615801,448,1522.0087983608246,782336,18.480583,1300.37835945,1624.33,0.008064449,382,4.4662237,0.875374399125576
784384,0.03354492,-0.0008289716,416,1526.5792858600616,784384,19.499947,1313.3798582699999,1637.13,0.0031963517,383,4.463006,0.864564061164856
786432,0.034960937,-0.0013191372,443,1531.4939329624176,786432,19.527596,1313.98129271,1637.13,0.002940262,384,4.4551444,0.8858637288212776
788480,0.039501954,-0.0027189532,494,1536.1139078140259,788480,19.948595,1325.92555929,1651.27,0.0035578173,385,4.45706,0.8796719014644623
790528,0.0128417965,0.0004052272,479,1540.2560877799988,790528,19.39764,1326.1254201499999,1651.27,0.0016583626,386,4.4671526,0.8811785131692886
792576,0.035107423,-0.003754035,486,1544.5275695323944,792576,28.496618,1342.1604098700002,1668.18,0.009721977,387,4.4693627,0.8895160555839539
794624,0.05883789,-0.0036150522,502,1548.734075307846,794624,27.991268,1336.0357191400003,1660.53,0.0046425518,388,4.4687376,0.8801863417029381
796672,0.039648436,-0.003468531,502,1552.8075637817383,796672,8.292705,1335.5141805,1659.93,0.0044574733,389,4.4712577,0.958673007786274
798720,0.0390625,-0.002855062,505,1556.8801248073578,798720,19.452456,1348.5143904699999,1672.55,0.003736676,390,4.4636035,0.8805769756436348
800768,0.021826172,-0.00094509544,471,1560.9298331737518,800768,20.060024,1364.0217385299998,1687.81,0.0026759133,391,4.4574304,0.8670181334018707
802816,0.049609374,-0.0009884272,461,1565.2707662582397,802816,19.563845,1363.7342417299997,1687.81,0.004108508,392,4.4639974,0.8690342903137207
