time_elapsed,approxkl,value_loss,serial_timesteps,n_updates,policy_entropy,ep_reward_mean,ep_len_mean,clipfrac,policy_loss,total_timesteps,explained_variance,fps
1196.69043135643,0.003458552,30.246164,528384,258,6.718068,1195.91626413,1437.42,0.03696289,-0.0038582436,528384,0.8469939678907394,477
1200.9789023399353,0.001544666,28.197987,530432,259,6.71737,1196.7824646499998,1440.1,0.011425781,-0.0013960472,530432,0.8722422271966934,471
1205.3247816562653,0.004495047,19.714512,532480,260,6.7275567,1196.6265234399998,1440.1,0.055419922,-0.0049580005,532480,0.8375056385993958,446
1209.910160779953,0.0015854968,20.558681,534528,261,6.74292,1195.3602495,1440.1,0.01586914,-0.0012838764,534528,0.8490384668111801,439
1214.5672125816345,0.0028764878,20.102774,536576,262,6.7381682,1212.63590989,1457.25,0.029589843,-0.0008077679,536576,0.8461596518754959,453
1219.0865123271942,0.0031699184,20.657932,538624,263,6.737335,1214.2211723299997,1457.25,0.034863282,-0.0018758362,538624,0.8629601895809174,472
1223.4258408546448,0.003040033,16.796772,540672,264,6.7351007,1207.5457879399999,1457.25,0.036083985,-0.0029896027,540672,0.3593261241912842,469
1227.7844383716583,0.0021307548,19.772926,542720,265,6.7394853,1217.60094717,1474.22,0.023535157,-0.0007932341,542720,0.5298969745635986,466
1232.1706762313843,0.0022806632,31.171036,544768,266,6.7446914,1174.3012774799997,1428.87,0.02446289,-0.0022068776,544768,0.5435908436775208,532
1236.0188479423523,0.007570143,11.277008,546816,267,6.7447824,1181.4240763,1440.98,0.056152344,-0.002152748,546816,0.8910583034157753,485
1240.2359292507172,0.0039256173,29.00596,548864,268,6.7430215,1163.2201286999998,1421.91,0.042138673,-0.0031773932,548864,0.9212005957961082,476
1244.5305697917938,0.0020870778,20.947857,550912,269,6.7499213,1160.86722094,1421.91,0.02080078,-0.0017193357,550912,0.8775983452796936,481
1248.784443616867,0.0014981052,19.940567,552960,270,6.758204,1149.11675098,1410.26,0.014941406,-0.0001452532,552960,0.9009145498275757,488
1252.9765095710754,0.004040433,20.141796,555008,271,6.740884,1149.02126358,1410.26,0.042822264,-0.0026267322,555008,0.8328651636838913,426
1257.7815458774567,0.002572885,20.163624,557056,272,6.720015,1164.22814676,1425.29,0.02578125,-0.002337203,557056,0.880712203681469,446
1262.365961074829,0.002987866,20.479124,559104,273,6.704094,1162.38612235,1425.29,0.03305664,-0.00046341313,559104,0.8436627686023712,456
1266.8491237163544,0.0037252277,24.655254,561152,274,6.7069054,1144.47051989,1405.47,0.046923827,-0.0022917348,561152,0.8713920712471008,451
1271.3820152282715,0.0032912898,19.987183,563200,275,6.7067018,1144.4501193900003,1405.47,0.03305664,-0.0014687032,563200,0.8466840237379074,469
1275.7495384216309,0.0038264818,20.057304,565248,276,6.6990204,1160.2356899800002,1421.4,0.042578124,-0.0018235234,565248,0.8960813507437706,460
1280.2011759281158,0.008025507,19.899916,567296,277,6.7032485,1158.6720222400002,1421.4,0.10390625,-0.0025532893,567296,0.8365213721990585,422
1285.0461320877075,0.0019511183,20.395634,569344,278,6.7134843,1159.04512885,1421.4,0.016796876,-0.0010168253,569344,0.8489474803209305,461
1289.4874050617218,0.001439496,24.72211,571392,279,6.7171082,1159.8124583000001,1419.47,0.011865234,-0.001753583,571392,0.8467339873313904,460
1293.9369432926178,0.0036864143,23.990314,573440,280,6.7184305,1168.2652946700002,1423.34,0.040136717,-0.0009836737,573440,0.8513720482587814,457
1298.4140264987946,0.004432123,19.96892,575488,281,6.72378,1185.1604772800001,1440.31,0.0519043,-0.00104056,575488,0.82668037712574,446
1303.001620054245,0.0025985138,24.598156,577536,282,6.733668,1183.55175843,1434.63,0.025878906,-0.00013145598,577536,0.8612841069698334,439
1307.6630561351776,0.0037770607,19.887058,579584,283,6.734309,1183.58793291,1434.63,0.04477539,-0.0023924548,579584,0.8722601532936096,437
1312.3416650295258,0.0020429115,19.785994,581632,284,6.7393737,1198.1547730500001,1448.72,0.019482423,-0.0002791832,581632,0.8603952080011368,425
1317.156490802765,0.006127474,20.269766,583680,285,6.7493186,1198.1493505600001,1448.72,0.07285156,-0.0029926803,583680,0.8337792903184891,416
1322.0774819850922,0.004475048,27.854313,585728,286,6.7511168,1197.13956901,1447.55,0.055761717,-0.003515327,585728,0.8609924614429474,437
1326.7617387771606,0.0036007788,37.62512,587776,287,6.7561936,1197.1647943700002,1447.51,0.042285156,-0.002232288,587776,0.8243442922830582,441
1331.3983371257782,0.008785914,20.47618,589824,288,6.7686605,1214.5528026800002,1465.49,0.10756836,-0.007247216,589824,0.7790498286485672,426
1336.2051119804382,0.004097077,19.716993,591872,289,6.7739496,1214.7247970800001,1465.49,0.04873047,-0.0022135975,591872,0.8252834528684616,469
1340.564369916916,0.0038638054,11.561886,593920,290,6.7747946,1202.29896968,1454.95,0.04145508,-0.00472373,593920,0.921637125313282,506
1344.6113424301147,0.0067663863,20.180616,595968,291,6.788256,1216.7974550400002,1468.73,0.07910156,-0.0054771486,595968,0.8315170705318451,432
1349.347984790802,0.0031700574,28.306225,598016,292,6.797394,1220.9197899,1473.75,0.028466797,-0.003928134,598016,0.8450996279716492,457
1353.8213481903076,0.0027839516,19.826387,600064,293,6.789006,1221.04525674,1473.75,0.027539063,-0.0011413208,600064,0.8169464468955994,465
1358.2186880111694,0.0024597854,20.265514,602112,294,6.7876635,1237.8011205100001,1491.3,0.023876954,-0.003000539,602112,0.8765060901641846,478
1362.4984064102173,0.002451966,19.26604,604160,295,6.786073,1225.12438636,1479.54,0.025195312,-0.003049954,604160,0.9098576679825783,518
1366.4523775577545,0.0056252796,20.010096,606208,296,6.7914863,1226.8442842400002,1479.54,0.072070315,-0.002306865,606208,0.8141301423311234,447
1371.0253825187683,0.0066854977,19.663307,608256,297,6.7896147,1242.82608232,1495.11,0.08666992,-0.0012421149,608256,0.8154470175504684,461
1375.4604840278625,0.003278728,18.671381,610304,298,6.7886095,1261.10557937,1515.05,0.0418457,-0.0023523285,610304,0.8252516388893127,473
1379.7819015979767,0.002546203,36.538948,612352,299,6.802331,1259.0269001200002,1510.41,0.029003907,-0.0028696195,612352,0.8089380413293839,486
1383.98996758461,0.0033478294,19.66642,614400,300,6.8132353,1259.2427345700003,1510.41,0.038867187,-0.0005532815,614400,0.869344487786293,467
1388.3775463104248,0.0029841973,20.111872,616448,301,6.8049965,1259.28553276,1510.41,0.03676758,-0.0015343915,616448,0.871312603354454,475
1392.6821196079254,0.0032525964,20.190153,618496,302,6.809691,1258.34056407,1510.41,0.029638672,-0.0026557187,618496,0.8374192863702774,471
1397.0233135223389,0.0029105952,19.710672,620544,303,6.8026342,1274.50929065,1526.65,0.034570314,-0.0035548944,620544,0.8253760635852814,461
1401.4657819271088,0.002989757,19.83717,622592,304,6.8020334,1289.9894152,1542.15,0.031201173,-0.0011539191,622592,0.8189232349395752,458
1405.9315311908722,0.0036709993,19.954702,624640,305,6.804368,1307.5969327499997,1560.26,0.03769531,-0.0011177858,624640,0.858976885676384,451
1410.46826004982,0.003284032,19.94968,626688,306,6.8062415,1307.5477673300002,1560.26,0.023291016,-0.003110688,626688,0.8498776108026505,448
1415.036381483078,0.0019937074,3.3372536,628736,307,6.805703,1308.11304678,1561.04,0.015234375,-0.00397111,628736,0.9812217392027378,465
1419.4395685195923,0.0021087073,19.96671,630784,308,6.8111534,1323.2229962000001,1576.73,0.01928711,-0.00039205156,630784,0.8497139811515808,463
1423.8622653484344,0.002306785,20.146915,632832,309,6.821389,1323.3022961799998,1576.73,0.027001953,-0.0007163137,632832,0.8401892185211182,463
1428.2847828865051,0.0037349113,20.013235,634880,310,6.8312454,1340.40485244,1594.54,0.04121094,-0.0027041472,634880,0.8437574952840805,465
1432.689019203186,0.0023270452,20.137543,636928,311,6.839402,1340.0594715899997,1594.54,0.02055664,-0.0007434722,636928,0.8453171402215958,467
1437.071180820465,0.002026278,19.930977,638976,312,6.8505583,1354.87631945,1608.23,0.020654297,-0.00070874783,638976,0.8427478224039078,463
1441.490835905075,0.0016794639,20.21262,641024,313,6.8597336,1355.5364395999998,1608.23,0.015576172,-0.0012031752,641024,0.8638726472854614,445
1446.0928695201874,0.003189284,19.910679,643072,314,6.8621535,1371.44920548,1625.04,0.036572266,-0.0023405142,643072,0.8459879755973816,491
1450.2583317756653,0.006558294,20.252048,645120,315,6.8553023,1371.3571797999996,1625.04,0.08120117,-0.0045324913,645120,0.8283270001411438,478
1454.5367753505707,0.0029373902,30.638092,647168,316,6.8445807,1369.8810805699998,1621.94,0.019091796,-0.0026218384,647168,0.8591171354055405,491
1458.704968214035,0.0027458472,25.948114,649216,317,6.836126,1354.984055,1607.16,0.03046875,-0.0038445338,649216,0.8869952410459518,517
1462.6628246307373,0.0031425324,35.967033,651264,318,6.836835,1304.6609689000002,1551.33,0.03378906,-0.0020882427,651264,0.8908380717039108,505
1466.7187094688416,0.002195387,19.253456,653312,319,6.8356066,1304.7831052899999,1551.33,0.020703126,-0.0004680166,653312,0.8397486954927444,494
1470.8647565841675,0.0027824317,15.297272,655360,320,6.8379188,1296.3378125099998,1542.01,0.031396486,-0.0011807524,655360,0.8720188587903976,494
1475.0103268623352,0.001885005,18.94881,657408,321,6.833541,1309.44908178,1555.24,0.015966797,-0.0007379817,657408,0.8810180127620697,488
1479.2010161876678,0.0019797464,39.32053,659456,322,6.832103,1301.23323219,1547.18,0.019189453,-0.0011539799,659456,0.811941996216774,497
1483.3144478797913,0.0042936252,16.058216,661504,323,6.830664,1297.1115439199998,1544.11,0.051074218,-0.0059563043,661504,0.8646423816680908,427
1488.1096549034119,0.0038281854,18.881456,663552,324,6.820778,1296.10178827,1544.11,0.044042967,-0.0011837324,663552,0.7501527667045593,440
1492.7558817863464,0.005188615,18.215979,665600,325,6.8226347,1295.3926582,1544.11,0.0637207,-0.0016618269,665600,0.8131747245788574,451
1497.2901377677917,0.0024509134,19.3606,667648,326,6.8261576,1295.08852421,1544.11,0.024902344,-0.001965289,667648,0.8182047009468079,440
1501.9438428878784,0.0052998373,18.361244,669696,327,6.832942,1295.0456101500001,1544.11,0.0362793,0.0005194588,669696,0.8560947924852371,447
1506.522408246994,0.0026656957,19.879175,671744,328,6.829417,1292.8882189900003,1544.11,0.025488282,-0.003454284,671744,0.8182517439126968,465
1510.9217257499695,0.004565202,19.780272,673792,329,6.8247643,1308.8239584,1560.23,0.052197266,-0.0014322905,673792,0.822357714176178,456
1515.4120540618896,0.003867117,20.159573,675840,330,6.825301,1310.86348534,1560.23,0.047314454,-0.002083303,675840,0.7558237463235855,446
1519.9968025684357,0.0033811927,19.46696,677888,331,6.829768,1312.5982206500003,1560.23,0.037597656,0.0003680912,677888,0.7886747568845749,458
1524.4627134799957,0.0019695277,21.243574,679936,332,6.8345785,1312.6467137700001,1560.23,0.016064454,-0.00096375134,679936,0.84877510368824,436
1529.1574790477753,0.003068919,22.970867,681984,333,6.848021,1291.94055931,1545.24,0.035839844,-0.0013178078,681984,0.6470316052436829,503
1533.226283788681,0.0038373382,20.270863,684032,334,6.8348303,1308.0166963000001,1562.09,0.039990235,-0.0026673484,684032,0.8454427421092987,435
1537.9265367984772,0.0017201919,20.281237,686080,335,6.817566,1307.3383764199998,1562.09,0.018017579,-0.0005261243,686080,0.8558233082294464,409
1542.9339575767517,0.0077940812,20.883337,688128,336,6.817376,1321.2468644699998,1579.34,0.07910156,-0.0042867265,688128,0.8076052665710449,432
1547.6688997745514,0.0024245563,19.832941,690176,337,6.8249483,1321.83060286,1579.34,0.025048828,-0.00034843743,690176,0.7688672244548798,421
1552.5285620689392,0.0038295768,6.6110144,692224,338,6.8294954,1304.9426957300002,1561.34,0.038769532,-0.0045487657,692224,0.9675495736300945,452
1557.0600671768188,0.0043355282,20.19859,694272,339,6.8321114,1304.03077862,1561.34,0.05288086,-0.0016030536,694272,0.7699256837368011,425
1561.8706665039062,0.002194262,20.403538,696320,340,6.8329353,1305.62394214,1561.34,0.019189453,-0.0010824038,696320,0.8145267963409424,418
1566.7676553726196,0.0013622514,37.017944,698368,341,6.8399878,1302.23289242,1544.55,0.014892578,-0.0030636808,698368,0.8585650771856308,434
1571.4785268306732,0.0052406276,20.280666,700416,342,6.8580008,1318.57675624,1560.91,0.06171875,-0.0032149244,700416,0.8163551390171051,399
1576.5992410182953,0.0030434611,32.82885,702464,343,6.8760056,1327.04408992,1563.16,0.034472656,-0.0068408833,702464,0.8793845772743225,423
1581.4318311214447,0.0025140974,13.130076,704512,344,6.88918,1321.17869749,1559.46,0.02421875,-0.0037505743,704512,0.9437013603746891,467
1585.81436252594,0.0014167067,13.629938,706560,345,6.8996377,1311.7808909500004,1549.3,0.014453125,-0.000386969,706560,0.9339308738708496,511
1589.8190250396729,0.0035607785,19.624552,708608,346,6.9022574,1324.5414831400003,1560.93,0.04018555,-0.0010508662,708608,0.8550404906272888,477
1594.1108016967773,0.0027435054,23.529114,710656,347,6.901126,1326.88521756,1563.36,0.031152343,-0.0037886114,710656,0.8990466222167015,436
1598.8054473400116,0.0036696687,6.3501244,712704,348,6.895423,1312.4136812299998,1549.6,0.03286133,-0.002164372,712704,0.9516733735799789,476
1603.1058444976807,0.0047053876,21.2216,714752,349,6.8919535,1314.20452062,1549.6,0.05317383,-0.002942239,714752,0.5698300302028656,452
1607.6295313835144,0.005014201,10.993926,716800,350,6.8993263,1308.5650524100001,1549.6,0.02841797,-0.00583106,716800,0.9220368042588234,456
1612.1148421764374,0.0023754018,30.654179,718848,351,6.9076843,1294.36424989,1536.89,0.024609376,-0.000105123225,718848,0.8899401351809502,485
