value_loss,fps,clipfrac,approxkl,time_elapsed,serial_timesteps,policy_loss,policy_entropy,total_timesteps,explained_variance,n_updates,ep_reward_mean,ep_len_mean
19.06857,500,0.059765626,0.0049847146,202.25659489631653,102400,-0.0029329536,5.050502,102400,0.8774830177426338,50,1296.60020615873,1599.888888888889
30.871191,480,0.038867187,0.0032982542,206.35025215148926,104448,-0.00388696,5.0556555,104448,0.8669520616531372,51,1273.0409579242423,1575.121212121212
19.112759,484,0.06386719,0.005359074,210.614164352417,106496,-0.0065557742,5.0634584,106496,0.8911129534244537,52,1281.3795037761192,1582.1940298507463
18.872313,496,0.04018555,0.0112582985,214.83737897872925,108544,-0.011771754,5.071912,108544,0.9275309219956398,53,1251.4867178260868,1551.2608695652175
33.12731,519,0.013476563,0.0016226827,218.9652988910675,110592,-0.00061578077,5.0764375,110592,0.861523374915123,54,1234.3432297916668,1534.25
17.898111,544,0.025927734,0.002476697,222.90500497817993,112640,-0.0016554731,5.083224,112640,0.8699374943971634,55,1213.0668092297296,1513.8783783783783
19.122194,499,0.04248047,0.0038159825,226.66992044448853,114688,-0.000516354,5.0852423,114688,0.8754127249121666,56,1221.22040588,1521.0133333333333
19.303673,483,0.05102539,0.0049889525,230.77048230171204,116736,-0.005114362,5.0715404,116736,0.890806145966053,57,1228.8168543421052,1527.9605263157894
19.335615,540,0.03022461,0.0031877602,235.011004447937,118784,0.0023352937,5.066909,118784,0.8640942275524139,58,1194.7135695063291,1493.5696202531647
20.126781,476,0.08461914,0.0067005632,238.79976773262024,120832,-0.002836363,5.0786996,120832,0.87162846326828,59,1201.435789075,1500.5125
21.641672,503,0.033691406,0.0032464862,243.0965096950531,122880,-0.0035981114,5.077263,122880,0.8944718986749649,60,1209.2691931975307,1507.283950617284
20.458775,465,0.015820313,0.001652767,247.16296982765198,124928,-0.0015603469,5.0618286,124928,0.8932358622550964,61,1215.308663390244,1513.8902439024391
21.092245,487,0.034521483,0.0034703151,251.56537008285522,126976,-0.0030951146,5.053618,126976,0.8805139511823654,62,1221.8718966746987,1520.3373493975903
20.60323,488,0.05258789,0.0042174417,255.76645469665527,129024,-0.0028109949,5.063131,129024,0.8765009939670563,63,1227.3037550119047,1526.6309523809523
20.122036,507,0.05317383,0.004480457,259.96101689338684,131072,-0.0038691051,5.0704765,131072,0.8820273280143738,64,1234.068722835294,1532.7764705882353
28.45521,496,0.049951173,0.004624309,263.9996736049652,133120,-0.0027282254,5.06534,133120,0.8977328538894653,65,1229.0118621609192,1526.942528735632
20.02269,498,0.047851562,0.0039310106,268.1255235671997,135168,-0.0010624878,5.06412,135168,0.8807042092084885,66,1235.3104485454546,1532.875
28.724833,556,0.036083985,0.0039493246,272.2305021286011,137216,-0.0052596396,5.066256,137216,0.749771386384964,67,1193.6325802608696,1489.5978260869565
20.810333,496,0.049121093,0.0042779474,275.90843963623047,139264,-0.004260792,5.071,139264,0.8762863054871559,68,1199.1584583225806,1495.6129032258063
19.766735,471,0.018896485,0.0020983238,280.03718614578247,141312,-0.0020243493,5.066538,141312,0.8755774572491646,69,1205.345330148936,1501.5
19.780428,478,0.058203124,0.0050499947,284.3827886581421,143360,-0.004950638,5.050681,143360,0.8700720816850662,70,1211.5124829789474,1507.2631578947369
20.550076,488,0.029150391,0.0028438403,288.66703152656555,145408,-0.004100551,5.0329523,145408,0.8708664625883102,71,1217.2511169166667,1512.90625
19.913033,502,0.027880859,0.0025449516,292.8604836463928,147456,-0.002075845,5.019517,147456,0.8826682046055794,72,1222.9164971958764,1518.4329896907216
2.7415268,490,0.03251953,0.003296312,296.93532037734985,149504,-0.0038671568,5.0321035,149504,0.9866610318422318,73,1212.782320979592,1507.9591836734694
20.013613,449,0.025976563,0.0025570437,301.10796761512756,151552,-0.0023583812,5.052901,151552,0.7881884723901749,74,1218.5462983838383,1513.4242424242425
18.535093,500,0.039501954,0.0035274636,305.66909980773926,153600,-0.007753583,5.0636907,153600,0.924745224416256,75,1206.6486217199997,1501.34
19.922428,474,0.0690918,0.00553127,309.7674729824066,155648,-0.0044473647,5.072618,155648,0.8738540560007095,76,1207.59419214,1501.34
19.92561,472,0.03334961,0.0027744027,314.0826392173767,157696,-0.00085165293,5.068586,157696,0.8682837784290314,77,1207.7318302600002,1501.34
19.486599,468,0.06660156,0.005201938,318.42106771469116,159744,-0.004724248,5.0736356,159744,0.8663202673196793,78,1208.0023722,1501.34
20.660557,491,0.09072266,0.0071457364,322.79483699798584,161792,-0.0037160695,5.079652,161792,0.8559836447238922,79,1213.84643459,1501.34
25.922787,481,0.03364258,0.003112586,326.95970129966736,163840,-0.0048435517,5.08601,163840,0.901144228875637,80,1199.6556545899998,1485.91
20.4545,480,0.04321289,0.0039617363,331.21541571617126,165888,-0.0018169498,5.0904036,165888,0.8735492676496506,81,1200.28748985,1485.91
21.13018,487,0.016992187,0.0018852719,335.4821593761444,167936,-0.00066764734,5.083247,167936,0.8676455616950989,82,1201.09122672,1485.91
20.506622,461,0.036621094,0.004070089,339.68219804763794,169984,-0.0018681552,5.0788307,169984,0.8830927684903145,83,1218.0472321299997,1503.62
10.997913,506,0.06098633,0.004884091,344.12236642837524,172032,-0.004024003,5.090295,172032,0.77620430290699,84,1213.7751668199999,1503.62
11.582957,512,0.07675781,0.006963808,348.1643121242523,174080,-0.0055576786,5.095603,174080,0.9088718816637993,85,1208.6717307699998,1503.62
20.644749,506,0.017333984,0.0018283598,352.16222977638245,176128,-0.0015785599,5.091441,176128,0.8839626014232635,86,1208.92063285,1503.62
12.301727,517,0.07895508,0.006715864,356.2094314098358,178176,-0.0076620677,5.0978017,178176,0.715179443359375,87,1207.06347743,1503.62
10.562091,507,0.07172851,0.0058993986,360.1713843345642,180224,-0.0047645518,5.120297,180224,0.9204360246658325,88,1217.98614742,1520.31
20.147097,483,0.033447266,0.0032541167,364.20385241508484,182272,-0.0022668887,5.130432,182272,0.879954069852829,89,1218.96728356,1520.31
20.213135,475,0.048291016,0.003959122,368.44091725349426,184320,-0.0041158595,5.130369,184320,0.8718286156654358,90,1219.18800732,1520.31
20.167032,492,0.023925781,0.0024291826,372.74691128730774,186368,-0.001619827,5.128059,186368,0.8841050043702126,91,1236.10155872,1538.3
20.298452,507,0.02080078,0.0027303542,376.9083619117737,188416,-0.0024269011,5.116923,188416,0.8842942118644714,92,1250.61499273,1552.77
19.957176,487,0.1109375,0.0082611125,380.9469504356384,190464,-0.005804085,5.115513,190464,0.8766968324780464,93,1265.9783544599998,1569.42
