total_timesteps,clipfrac,policy_loss,fps,time_elapsed,serial_timesteps,value_loss,approxkl,n_updates,policy_entropy,explained_variance,ep_reward_mean,ep_len_mean
780288,0.0145019535,-0.006236087,473,1561.228184223175,780288,10.796171,0.0019044239,381,6.2947087,0.9350410252809525,1202.27843043,1539.88
782336,0.015966797,-0.0015943961,528,1565.5544307231903,782336,31.24976,0.0015033798,382,6.2966976,0.8074347376823425,1189.57244715,1525.83
784384,0.044287108,-0.0049486323,475,1569.4317185878754,784384,12.285719,0.0039103217,383,6.289651,0.8151053786277771,1200.6295892099997,1541.3
786432,0.05024414,-0.0034710548,478,1573.7418174743652,786432,11.202746,0.004310164,384,6.293182,0.9259340986609459,1211.14986261,1556.89
788480,0.035009764,-0.0039920053,514,1578.0269877910614,788480,35.85653,0.0032311354,385,6.3017473,0.8576379865407944,1198.13020009,1542.31
790528,0.058398437,-0.006618075,481,1582.0051937103271,790528,11.77446,0.004883165,386,6.311051,0.7393332421779633,1193.07947864,1542.31
792576,0.019189453,-0.0017951373,480,1586.2567245960236,792576,20.136166,0.0016802367,387,6.3145857,0.8820569217205048,1191.3684750300001,1542.31
794624,0.022900391,-0.002165293,480,1590.5237393379211,794624,19.641624,0.0025286505,388,6.307191,0.8753331452608109,1190.92357184,1542.31
796672,0.029248048,-0.0022167398,494,1594.7878518104553,796672,19.90821,0.0025971355,389,6.297674,0.8695539832115173,1205.90001503,1556.92
798720,0.016748047,-0.0058259577,550,1598.927741765976,798720,30.721762,0.0017460256,390,6.2950935,0.7565919756889343,1141.35720366,1490.87
800768,0.032714844,-0.0053376807,500,1602.6458277702332,800768,10.866237,0.002984092,391,6.294465,0.8204460442066193,1133.0616339,1486.88
802816,0.009423828,-0.0020919922,496,1606.7351658344269,802816,12.758519,0.0013318544,392,6.2943363,0.857071116566658,1127.3240336000001,1486.88
804864,0.039208986,-0.005466736,497,1610.860558271408,804864,27.173468,0.0039067967,393,6.305831,0.8770912364125252,1123.8794503500003,1471.56
806912,0.041308593,-0.0020472254,454,1614.9819753170013,806912,19.551159,0.0035469483,394,6.3160715,0.8731713891029358,1128.9496514000002,1471.56
808960,0.02626953,-0.0061385413,513,1619.4888491630554,808960,12.611473,0.0028337042,395,6.3156796,0.9556269943714142,1108.28737042,1439.5
811008,0.019628907,-0.0021065227,483,1623.476845741272,811008,29.291037,0.0019474147,396,6.317067,0.892031617462635,1112.7281894,1438.46
813056,0.041064452,-0.004665952,473,1627.7099766731262,813056,20.028526,0.003654732,397,6.3094273,0.8710534423589706,1125.5289403600002,1452.26
815104,0.036035158,-0.004079511,486,1632.0334296226501,815104,21.096184,0.0032005073,398,6.3040724,0.8861812353134155,1124.80739846,1452.26
817152,0.029150391,-0.003865822,433,1636.243520975113,817152,30.274506,0.0026576503,399,6.3014264,0.8799688592553139,1137.0763051000001,1464.47
819200,0.008251953,-0.001468369,504,1640.9736862182617,819200,17.552982,0.0009781136,400,6.309337,0.9213361293077469,1137.31820262,1464.57
821248,0.022460938,-0.0046732654,468,1645.0315396785736,821248,29.090597,0.002297576,401,6.3165636,0.9204321056604385,1138.2205698,1461.15
823296,0.030517578,-0.007703849,489,1649.4026083946228,823296,2.927611,0.002694369,402,6.3326693,0.9895455716177821,1127.4654937799999,1444.43
825344,0.03515625,-0.0030988352,452,1653.586106300354,825344,19.756123,0.0031630385,403,6.33781,0.8860558047890663,1132.1420314499999,1444.43
827392,0.014599609,-0.0024558548,501,1658.1085920333862,827392,20.0043,0.0017540467,404,6.3405447,0.8921442702412605,1132.27731311,1444.43
829440,0.02451172,-0.00065010024,453,1662.1967244148254,829440,20.203148,0.0023529767,405,6.339915,0.8970538228750229,1145.93822491,1459.05
831488,0.032568358,-0.004680174,483,1666.7156541347504,831488,19.595734,0.0030167932,406,6.340461,0.8897209912538528,1150.03500889,1459.05
833536,0.023535157,-0.0036417283,494,1670.9547398090363,833536,30.16181,0.0022855958,407,6.339265,0.8745301067829132,1153.76794348,1460.49
835584,0.0418457,-0.00405529,426,1675.0937893390656,835584,21.304878,0.003631791,408,6.3329005,0.872533306479454,1168.11638797,1474.81
837632,0.010449219,-0.0009487369,456,1679.897054195404,837632,20.296164,0.0013465972,409,6.3300915,0.8879691362380981,1165.86950893,1474.81
839680,0.015820313,-0.0013804701,487,1684.38152551651,839680,19.565807,0.0016351767,410,6.32226,0.8812035471200943,1171.0674278,1480.39
841728,0.030810546,-0.0030107112,497,1688.5839579105377,841728,25.540365,0.0027858063,411,6.3211613,0.9139572456479073,1170.0751409999998,1479.87
843776,0.02607422,-0.003928531,518,1692.7004895210266,843776,16.74104,0.0027683615,412,6.3288507,0.935058057308197,1141.8391615799999,1445.69
845824,0.019677734,-0.0022053912,538,1696.6489579677582,845824,28.010464,0.0018883727,413,6.3305,0.8739534765481949,1142.13037089,1449.69
847872,0.016601562,-0.0029614666,492,1700.455798625946,847872,29.296703,0.0017910025,414,6.339452,0.8948683217167854,1126.12839138,1434.14
849920,0.010986328,-0.0033287355,544,1704.6173470020294,849920,6.136995,0.0011685702,415,6.354603,0.9738876074552536,1097.7619975700002,1406.04
851968,0.018017579,-0.00243753,499,1708.3825187683105,851968,19.94096,0.0019480677,416,6.3578215,0.8798317313194275,1097.22066326,1406.04
854016,0.029394532,-0.0021916726,491,1712.4795887470245,854016,19.850246,0.0025076126,417,6.3517103,0.892114669084549,1102.56212866,1406.04
856064,0.012353515,-0.0013305929,502,1716.64493393898,856064,20.188929,0.0014611123,418,6.3431716,0.8855945691466331,1101.49476073,1406.04
858112,0.04506836,-0.004756372,485,1720.721640586853,858112,20.264965,0.003712461,419,6.332665,0.897216759622097,1106.4008802300002,1406.04
860160,0.024023438,-0.0040500006,497,1724.9425008296967,860160,20.47484,0.0021406643,420,6.3190126,0.8924516588449478,1105.144123,1406.04
862208,0.022070313,-0.005484208,476,1729.062795639038,862208,35.51882,0.0022011318,421,6.312275,0.8881873711943626,1073.1180865000001,1374.45
864256,0.013183594,-0.0010838623,496,1733.3571557998657,864256,20.415806,0.0013386522,422,6.3164163,0.877252846956253,1071.8317414900002,1374.45
866304,0.017675782,-0.0035989825,509,1737.4804944992065,866304,20.955038,0.0018367512,423,6.316132,0.8794950023293495,1085.1700606100003,1389.52
868352,0.017919922,-0.0032093618,499,1741.4979515075684,868352,4.314712,0.0017781507,424,6.3019285,0.9827390164136887,1084.13402562,1388.41
870400,0.020117188,-0.0031892743,506,1745.59778881073,870400,26.929586,0.0018542341,425,6.305051,0.8971611633896828,1078.83153016,1381.73
872448,0.039404295,-0.004256614,508,1749.6434659957886,872448,24.266357,0.0032551226,426,6.3084855,0.9202311635017395,1087.88729528,1390.46
874496,0.03618164,-0.003479713,480,1753.6745150089264,874496,22.847359,0.0032878153,427,6.308751,0.9078977629542351,1073.5719278099998,1376.54
876544,0.017041016,-0.003413589,553,1757.9418375492096,876544,21.984386,0.0019943584,428,6.3170114,0.7282500565052032,1027.2679346599998,1330.06
878592,0.038378906,-0.00429676,514,1761.6429932117462,878592,20.509354,0.0032138503,429,6.3061433,0.8989376425743103,1026.06482131,1330.06
880640,0.016259765,-0.0036085465,488,1765.6240463256836,880640,20.199383,0.0019311426,430,6.291531,0.8799365162849426,1040.6495843900002,1345.52
882688,0.029785156,-0.0028920067,487,1769.8176484107971,882688,19.94141,0.0026652515,431,6.2714596,0.8805171623826027,1040.26523873,1345.52
884736,0.015722657,-0.0026832721,508,1774.0199954509735,884736,21.167538,0.0018091131,432,6.24992,0.8956810906529427,1039.89297309,1345.52
886784,0.023828125,-0.0017810839,514,1778.0481226444244,886784,20.002117,0.0025000186,433,6.2432923,0.8880964815616608,1043.0550377700001,1345.52
888832,0.031591795,-0.008662846,513,1782.0258431434631,888832,7.147413,0.0029396373,434,6.2443857,0.9721556883305311,1026.65186229,1327.93
890880,0.013867187,-0.0010853804,506,1786.013039112091,890880,19.791075,0.0014936832,435,6.2625875,0.8883250057697296,1026.13674405,1327.93
892928,0.011474609,-0.0035356525,539,1790.054584980011,892928,35.14376,0.0012208098,436,6.270548,0.7803674936294556,1012.1799259400001,1317.44
894976,0.047851562,-0.0064676986,471,1793.849185705185,894976,5.10312,0.0045340983,437,6.2686543,0.9749192390590906,1014.2230266099999,1320.33
897024,0.032666016,-0.0036945585,433,1798.193942308426,897024,20.328152,0.0031851125,438,6.256398,0.8835394084453583,1013.2565833199999,1320.33
899072,0.03300781,-0.0032381334,451,1802.9153282642365,899072,27.218496,0.003040036,439,6.2338476,0.8915297463536263,1013.5728191399998,1320.93
901120,0.018310547,-0.001418667,465,1807.4559569358826,901120,20.584658,0.0018240365,440,6.2332,0.8976930975914001,1012.8441478199998,1320.93
903168,0.019628907,-0.0030709852,456,1811.8585722446442,903168,20.413164,0.0021597664,441,6.2352514,0.879223182797432,1015.2207456699997,1320.93
905216,0.025097657,-0.0011196611,469,1816.3416347503662,905216,20.224007,0.0022417773,442,6.2359967,0.8840595483779907,1026.5658800399997,1333.09
907264,0.05654297,-0.0054901885,484,1820.7023830413818,907264,19.970606,0.0048756427,443,6.2275105,0.8708221912384033,1025.7446002299998,1333.09
909312,0.039648436,-0.0035332453,494,1824.9269287586212,909312,19.656683,0.00385147,444,6.2156568,0.8712797611951828,1026.56239062,1333.09
911360,0.026855469,-0.0011089166,494,1829.0650610923767,911360,20.020754,0.0024822121,445,6.2068844,0.8679979294538498,1026.31788518,1333.09
913408,0.038427733,-0.0038114276,503,1833.2099509239197,913408,20.62398,0.0033489824,446,6.1982183,0.8790116310119629,1043.6036353299999,1351.07
915456,0.018994141,-0.0011014832,478,1837.2764506340027,915456,19.783947,0.0021645876,447,6.185931,0.8789471834897995,1059.6948401999998,1368.85
917504,0.02211914,-0.002583112,461,1841.5587437152863,917504,29.169348,0.002860639,448,6.175129,0.902579590678215,1079.05361397,1390.49
919552,0.049072266,-0.0030214945,436,1845.999287366867,919552,20.058956,0.0040665283,449,6.1757092,0.8703301846981049,1079.63383063,1390.49
921600,0.0715332,-0.0029593708,464,1850.6867644786835,921600,19.894594,0.0056693214,450,6.185198,0.8814101964235306,1093.96027381,1404.54
923648,0.07148437,-0.007801854,492,1855.0977442264557,923648,20.012691,0.006044063,451,6.1879854,0.8731085509061813,1098.2905405400002,1404.54
925696,0.022314453,-0.0056736963,469,1859.2553493976593,925696,7.9958916,0.0023807962,452,6.199545,0.9609017558395863,1090.1304151499999,1392.01
927744,0.03618164,-0.0016675697,475,1863.6194648742676,927744,19.991747,0.0030648946,453,6.200291,0.8802858144044876,1090.8211703400002,1392.01
929792,0.035595704,-0.00437968,489,1867.9284818172455,929792,22.302921,0.0036107309,454,6.1975584,0.8320411443710327,1105.49711065,1406.71
931840,0.02998047,-0.003627415,486,1872.11310338974,931840,29.77352,0.002695406,455,6.1995606,0.887527197599411,1093.2857326199999,1390.05
933888,0.021875,-0.005749268,447,1876.3252446651459,933888,8.45865,0.0024448999,456,6.199735,0.9591269306838512,1078.9429423499998,1376.08
935936,0.029443359,-0.0026938568,442,1880.9037914276123,935936,20.06215,0.002841199,457,6.2071934,0.8779389560222626,1079.06789585,1376.08
937984,0.02241211,-0.00030989523,459,1885.5311262607574,937984,20.32233,0.0021977015,458,6.2153068,0.8658096194267273,1094.41071491,1391.33
940032,0.028125,-0.003519733,511,1889.9891366958618,940032,22.040157,0.0027539125,459,6.2215314,0.6587122082710266,1109.39315965,1405.55
942080,0.0234375,-0.0052706907,515,1893.995181798935,942080,11.81724,0.0022731991,460,6.231637,0.9299723133444786,1121.33658038,1424.43
944128,0.02578125,-0.004352259,500,1897.965000629425,944128,14.001729,0.0025430971,461,6.2487917,0.920674130320549,1135.36445386,1440.88
946176,0.016845703,-0.0029752336,523,1902.054054260254,946176,31.117496,0.0017128953,462,6.2589006,0.7858829349279404,1133.1378452899999,1430.35
948224,0.05961914,-0.0057337107,491,1905.9662296772003,948224,13.693782,0.0048102625,463,6.2687883,0.7342882752418518,1127.12859853,1430.35
950272,0.0107421875,-0.000900165,492,1910.135864496231,950272,15.857387,0.0011601851,464,6.2751837,0.7344503402709961,1137.21567117,1445.67
952320,0.04575195,-0.0042937696,454,1914.291957616806,952320,13.357094,0.004226203,465,6.286195,0.7013369500637054,1131.80691404,1445.67
954368,0.040478516,-0.005957645,438,1918.8025856018066,954368,19.122215,0.0039751856,466,6.2991667,0.7602792680263519,1137.83034204,1454.89
956416,0.06328125,-0.0041825073,442,1923.4781517982483,956416,11.081246,0.0054311296,467,6.298716,0.7186513245105743,1132.0518229800002,1454.89
958464,0.05307617,-0.005737474,479,1928.1069295406342,958464,18.924242,0.004991319,468,6.3037763,0.878308080136776,1126.9372684100001,1454.15
960512,0.044433594,-0.007216853,479,1932.3820614814758,960512,23.510801,0.004609489,469,6.2901564,0.9158062860369682,1112.7763746199998,1438.86
962560,0.02607422,-0.0011678089,475,1936.6569607257843,962560,10.053823,0.0025475533,470,6.2676153,0.9459861069917679,1111.7728573699999,1437.69
964608,0.023730468,-0.0027094628,468,1940.9670798778534,964608,19.67937,0.0023666662,471,6.2617464,0.8784006088972092,1124.1612579799998,1449.35
966656,0.048535157,-0.0047975346,457,1945.3422622680664,966656,19.775913,0.003616107,472,6.267724,0.8760435357689857,1139.73628139,1465.25
968704,0.035791017,-0.004320398,489,1949.8148601055145,968704,29.012821,0.0034831848,473,6.2715807,0.7385155260562897,1140.37538852,1466.52
970752,0.045458984,-0.0041476246,508,1953.995992898941,970752,13.228871,0.0038174212,474,6.2728434,0.9216794073581696,1150.6319469799998,1482.15
972800,0.033154298,-0.0037970052,502,1958.0247912406921,972800,20.284815,0.0029904444,475,6.2674193,0.8624231070280075,1166.9013889199998,1498.87
974848,0.067919925,-0.0052269883,476,1962.101791381836,974848,10.345952,0.0058623343,476,6.27938,0.9429352134466171,1161.99440402,1498.87
976896,0.0637207,-0.004942665,463,1966.401002407074,976896,19.977293,0.0049274396,477,6.308088,0.8829546645283699,1162.28556551,1498.87
978944,0.034423828,-0.0040324843,443,1970.818696975708,978944,20.059008,0.0030067635,478,6.3217726,0.8825276643037796,1163.3432167800001,1498.87
980992,0.035107423,-0.0032809242,451,1975.441398859024,980992,21.692102,0.003081507,479,6.319701,0.8598251640796661,1164.52453826,1498.87
983040,0.034423828,-0.003322328,452,1979.974190235138,983040,19.835365,0.0028653874,480,6.322202,0.9115453436970711,1154.9563612400002,1493.45
985088,0.021337891,-0.0022972976,462,1984.503974199295,985088,19.795984,0.0022626137,481,6.3250194,0.8809845820069313,1155.2030129200002,1493.45
987136,0.039697267,-0.0044466797,514,1988.933780670166,987136,30.51027,0.0036371842,482,6.326373,0.874082624912262,1144.7776910700002,1481.92
989184,0.021337891,-0.0022985088,500,1992.91681432724,989184,20.070753,0.0022072787,483,6.3289957,0.8800790160894394,1144.71226649,1481.92
991232,0.045898438,-0.0007403845,523,1997.0123813152313,991232,11.664862,0.0041720835,484,6.331061,0.7422162294387817,1154.91894917,1497.67
993280,0.018017579,-0.005416921,493,2000.9267239570618,993280,10.084289,0.0020688304,485,6.3419957,0.9508256614208221,1154.17466937,1496.6
995328,0.02060547,-0.0037126746,489,2005.0805292129517,995328,34.499783,0.0020843642,486,6.3489523,0.7904703170061111,1154.3242524000002,1494.57
997376,0.06367187,-0.005669049,515,2009.263825893402,997376,10.821669,0.005050207,487,6.3464847,0.7346241176128387,1148.96814464,1494.57
999424,0.031982422,-0.0032802639,522,2013.241161108017,999424,18.971767,0.0025868893,488,6.360302,0.7166106402873993,1157.3905665300001,1507.85
1001472,0.02236328,-0.003627266,512,2017.1623418331146,1001472,9.936327,0.002174077,489,6.370895,0.9357209652662277,1161.9716799000003,1515.63
1003520,0.049853515,-0.005327509,509,2021.1557483673096,1003520,20.138998,0.003983003,490,6.367321,0.8841045722365379,1161.9018893900002,1515.63
1005568,0.06762695,-0.006414993,491,2025.176707983017,1005568,14.967977,0.0057805087,491,6.3785057,0.7923558801412582,1139.77015206,1496.75
1007616,0.03720703,-0.0018752314,441,2029.3422377109528,1007616,8.675604,0.0034092765,492,6.3960366,0.9494293071329594,1132.95279486,1494.45
1009664,0.034570314,-0.00419086,477,2033.98237991333,1009664,33.92356,0.0030946613,493,6.4045258,0.8795256838202477,1121.12333599,1482.3
1011712,0.020458985,-0.0022363071,479,2038.2740721702576,1011712,16.333935,0.002197646,494,6.4073143,0.9428744316101074,1103.59037671,1462.38
1013760,0.046875,-0.0034517006,425,2042.5487792491913,1013760,20.397228,0.0037060163,495,6.4234285,0.8813500478863716,1105.34096242,1462.38
1015808,0.055322267,-0.006687793,444,2047.3570277690887,1015808,9.803778,0.004882763,496,6.4258065,0.7337108552455902,1115.59638145,1478.04
1017856,0.024902344,-0.0024392994,458,2051.96426653862,1017856,20.962843,0.0027425287,497,6.431085,0.746618002653122,1097.46506526,1465.57
1019904,0.017333984,-0.0031052218,463,2056.432592391968,1019904,15.625514,0.001703036,498,6.4297233,0.7942712604999542,1084.21310625,1452.79
1021952,0.03359375,-0.002144095,473,2060.855611562729,1021952,9.004325,0.003109095,499,6.4274154,0.9114551320672035,1092.94961144,1466.71
1024000,0.09091797,-0.006133694,470,2065.178584575653,1024000,18.844072,0.007159627,500,6.424053,0.8879053518176079,1108.4822159599998,1482.23
1026048,0.022705078,-0.0020768135,464,2069.5291678905487,1026048,20.155468,0.002272065,501,6.420329,0.8983704894781113,1124.24607394,1497.97
1028096,0.053466797,-0.0055488697,500,2073.9405903816223,1028096,10.145746,0.004583002,502,6.414241,0.9189507961273193,1133.98400124,1513.2
1030144,0.018896485,-0.0011105393,448,2078.0332548618317,1030144,20.1318,0.0019828551,503,6.414628,0.8817554637789726,1149.25193278,1528.41
1032192,0.043847658,-0.002064326,457,2082.6040921211243,1032192,20.089725,0.003581083,504,6.398724,0.8838109821081161,1150.42616845,1528.41
1034240,0.012304688,-0.0021518774,486,2087.080283164978,1034240,27.058262,0.0013095263,505,6.3933315,0.9058315828442574,1134.305881,1510.83
1036288,0.012451172,-0.004645652,411,2091.2941768169403,1036288,30.403606,0.0017500693,506,6.399173,0.8720754534006119,1119.9308821900001,1494.79
1038336,0.011914062,-0.004282936,459,2096.2708072662354,1038336,5.1802998,0.0013194338,507,6.4021354,0.9786437805742025,1122.0438270500001,1497.78
1040384,0.01669922,-0.0035369222,461,2100.731204509735,1040384,31.995932,0.0016457792,508,6.393081,0.8712610900402069,1106.24915072,1479.3
1042432,0.041064452,-0.0031105469,439,2105.1665036678314,1042432,10.27939,0.004020161,509,6.3906302,0.897768571972847,1114.44526664,1492.45
1044480,0.014697266,-0.0032655206,482,2109.823084592819,1044480,25.404682,0.0016016975,510,6.388877,0.9125439673662186,1112.8037574000002,1489.42
1046528,0.01694336,-0.0025445393,509,2114.069970846176,1046528,23.081436,0.0018348319,511,6.3850465,0.7662541419267654,1080.23587226,1455.19
1048576,0.050878905,-0.0031953633,497,2118.0876338481903,1048576,19.253614,0.004710253,512,6.376945,0.7520115673542023,1043.75883843,1420.72
1050624,0.03857422,-0.004336172,489,2122.20201587677,1050624,11.16914,0.003305861,513,6.378175,0.8292974680662155,1012.88862993,1389.96
1052672,0.029150391,-0.0045019044,479,2126.3900508880615,1052672,9.222817,0.0023699338,514,6.392474,0.9549966529011726,1006.7949288599999,1389.96
1054720,0.022314453,-0.002233368,462,2130.6627237796783,1054720,24.622837,0.0019450488,515,6.393426,0.8908819258213043,991.03405818,1373.45
1056768,0.034375,-0.002945894,470,2135.0902540683746,1056768,10.740452,0.0033567026,516,6.3875203,0.7595022767782211,1000.22398836,1388.38
1058816,0.06918945,-0.0053024357,490,2139.4452674388885,1058816,19.08369,0.006644131,517,6.3922644,0.7155101895332336,978.7288241900002,1373.38
1060864,0.031884767,-0.0006532857,457,2143.6177990436554,1060864,19.929806,0.002782201,518,6.4061713,0.8896351903676987,978.6635219800003,1373.38
1062912,0.022900391,-0.0020157546,459,2148.0962891578674,1062912,20.063854,0.0024274033,519,6.3943963,0.8868812173604965,991.8858787200002,1385.91
1064960,0.041015625,-0.005803993,326,2152.557827949524,1064960,23.135782,0.004635946,520,6.38345,0.6915505230426788,949.44412526,1340.52
1067008,0.05283203,-0.0033744834,412,2158.8330039978027,1067008,10.301374,0.004224703,521,6.393531,0.821514680981636,959.3208115299999,1356.74
1069056,0.039355468,-0.004244499,496,2163.8008155822754,1069056,19.966656,0.0035747632,522,6.3879175,0.8847643435001373,975.2303111699998,1372.29
1071104,0.0496582,-0.0035502813,384,2167.9290657043457,1071104,20.181366,0.004390107,523,6.3751945,0.8837646245956421,989.6618311499999,1386.26
1073152,0.04116211,-0.00399857,411,2173.259683609009,1073152,19.729376,0.0036801337,524,6.3684244,0.8855200484395027,989.6051172799998,1386.26
1075200,0.039794922,-0.0035106516,491,2178.2366740703583,1075200,15.5240555,0.0035001717,525,6.3641615,0.7096656262874603,959.4757379700001,1356.99
1077248,0.029443359,-0.005053756,494,2182.4032571315765,1077248,24.055843,0.0023509809,526,6.3630266,0.8038814216852188,926.3706518500002,1318.99
1079296,0.02055664,-0.0026630298,432,2186.546859264374,1079296,25.441128,0.0019538512,527,6.3670187,0.9065733328461647,929.7239483499999,1316.49
1081344,0.033691406,-0.003483149,504,2191.2776470184326,1081344,3.972554,0.0034112409,528,6.3634715,0.9797176998108625,920.75892614,1302.24
1083392,0.04482422,-0.0026308629,468,2195.3346993923187,1083392,20.031878,0.0038393892,529,6.3588066,0.8801016286015511,925.87788668,1302.24
1085440,0.056005858,-0.002991813,484,2199.7069573402405,1085440,20.06096,0.004703656,530,6.3563256,0.8835014775395393,934.7728365300001,1307.36
1087488,0.08286133,-0.0036862474,489,2203.9347338676453,1087488,19.96552,0.006095002,531,6.3671675,0.8660832941532135,951.61470917,1325.08
1089536,0.024169922,-0.0037765529,482,2208.117873430252,1089536,21.33975,0.0021332845,532,6.376695,0.8112136870622635,957.6735198700002,1325.08
1091584,0.043261718,-0.0056977374,441,2212.363802909851,1091584,11.518881,0.003917914,533,6.3909583,0.9438646845519543,957.5696039499999,1325.08
1093632,0.043896485,-0.0030970068,423,2217.0043885707855,1093632,20.019161,0.0037660361,534,6.3976345,0.8881512507796288,974.19682304,1342.75
1095680,0.011962891,-0.0029277406,517,2221.841995239258,1095680,35.49944,0.0012851647,535,6.3947306,0.8232357501983643,976.3665690899999,1345.42
1097728,0.072216794,-0.007370462,449,2225.801892518997,1097728,20.222477,0.005550538,536,6.3961177,0.8840031251311302,976.5970938199998,1345.42
1099776,0.046728514,-0.003996959,482,2230.3551774024963,1099776,10.402491,0.0042161373,537,6.402738,0.7370724081993103,971.0157118499999,1345.42
1101824,0.01225586,-0.001647816,486,2234.6038494110107,1101824,20.373615,0.0016878315,538,6.3979406,0.8795958757400513,971.5409466699999,1345.42
1103872,0.010644531,-0.0027865192,514,2238.815065383911,1103872,38.26348,0.0011443575,539,6.3940644,0.5989539921283722,937.5406113199999,1301.04
1105920,0.046582032,-0.005572781,518,2242.797230243683,1105920,16.00359,0.0044193394,540,6.391727,0.7324871718883514,912.90506514,1279.9
1107968,0.06826172,-0.0045530493,493,2246.7446434497833,1107968,20.227804,0.005407793,541,6.383178,0.8822105526924133,913.0616856300002,1279.9
1110016,0.016162109,-0.0024250962,455,2250.8950202465057,1110016,15.723485,0.0017786229,542,6.3765273,0.8005289733409882,910.74941061,1276.35
1112064,0.020996094,-0.0032553375,495,2255.3928878307343,1112064,16.375755,0.0019999861,543,6.376368,0.9306481778621674,882.28541816,1249.04
1114112,0.103320315,-0.003850249,480,2259.529347896576,1114112,20.200563,0.007385902,544,6.383826,0.880696639418602,895.1307702700001,1260.57
1116160,0.032080077,-0.0032105432,485,2263.788501024246,1116160,20.03387,0.0030196807,545,6.388545,0.8908893167972565,895.10811502,1260.57
1118208,0.030419922,-0.0044716485,440,2268.0071539878845,1118208,22.419775,0.002853691,546,6.396465,0.7794032245874405,895.4263847400001,1261.44
1120256,0.027734375,-0.0017889679,459,2272.657002925873,1120256,19.646053,0.0029617127,547,6.405266,0.8890297040343285,895.3308610700001,1261.44
1122304,0.007519531,-0.0020392977,470,2277.110085964203,1122304,15.698214,0.0010180695,548,6.3997374,0.9433410502970219,897.47990964,1265.12
1124352,0.010986328,-0.0028298139,460,2281.459445953369,1124352,32.604744,0.0012148074,549,6.4091673,0.8835398703813553,895.18455531,1251.92
1126400,0.027539063,-0.005081085,453,2285.9050209522247,1126400,26.874674,0.0025204527,550,6.4203997,0.6803156435489655,867.0728786099999,1216.13
1128448,0.0362793,-0.0013717089,441,2290.4234359264374,1128448,20.520086,0.0031307607,551,6.422384,0.8831947669386864,884.5238771499999,1235.01
1130496,0.013232422,-0.0031215071,480,2295.060656785965,1130496,29.012268,0.0015077378,552,6.4258866,0.7157290875911713,860.6123734899998,1206.5
1132544,0.0362793,-0.00219368,408,2299.325806617737,1132544,20.129826,0.0033693477,553,6.417413,0.8735811561346054,877.7191774399997,1224.31
1134592,0.021240234,-0.0063502737,432,2304.34094953537,1134592,4.18781,0.001762476,554,6.410245,0.9805206824094057,878.2882763199999,1225.02
1136640,0.009521484,-0.0028197975,506,2309.079426765442,1136640,32.495667,0.00090251386,555,6.4134774,0.8565164357423782,860.54121969,1196.12
1138688,0.027246093,-0.0019146074,498,2313.120629787445,1138688,26.36916,0.0023975598,556,6.40927,0.9031749367713928,872.83275264,1206.36
1140736,0.022802735,-0.0016918952,514,2317.2317078113556,1140736,12.219556,0.001972629,557,6.406846,0.583574652671814,882.67823736,1222.66
1142784,0.008105469,-0.0021156713,522,2321.215231895447,1142784,24.57221,0.00081165915,558,6.408203,0.8123234361410141,857.1394419300002,1190.68
1144832,0.027636718,-0.003147298,509,2325.1322362422943,1144832,19.988514,0.0025382133,559,6.4094315,0.8886105120182037,857.2761441200003,1190.68
1146880,0.06342773,-0.0043439525,532,2329.149448633194,1146880,9.020343,0.0046817935,560,6.4141364,0.8330198228359222,857.1012426400001,1190.68
1148928,0.06591797,-0.007343424,500,2332.9989581108093,1148928,19.842358,0.005144359,561,6.4104753,0.8930728286504745,857.0244479100002,1190.68
1150976,0.006201172,-0.0014667719,449,2337.0873408317566,1150976,27.396297,0.00089499605,562,6.404603,0.8947397544980049,840.9684686200001,1174.12
1153024,0.042822264,-0.004053781,429,2341.647167444229,1153024,7.9670286,0.0035711632,563,6.3970137,0.8339660316705704,846.4651366699999,1182.78
1155072,0.026904296,-0.0036269228,426,2346.411966085434,1155072,9.459696,0.0025988205,564,6.3898573,0.9416344910860062,840.5031508699999,1182.78
1157120,0.042675782,-0.0017832881,469,2351.2134535312653,1157120,20.555923,0.003580043,565,6.3862844,0.8822633698582649,856.5594020099999,1198.82
1159168,0.03378906,-0.0031611144,464,2355.5790066719055,1159168,23.443632,0.0032038223,566,6.3789186,0.9204552918672562,854.0661529099999,1195.21
1161216,0.04321289,-0.0046254764,413,2359.9911069869995,1161216,20.353016,0.0035712465,567,6.3610034,0.8991587460041046,870.49922686,1212.08
1163264,0.04472656,-0.0041682026,495,2364.949798107147,1163264,8.917065,0.003846816,568,6.3528028,0.7100246250629425,880.27589054,1227.49
1165312,0.04799805,-0.0014200046,469,2369.085477590561,1165312,8.068382,0.0040880637,569,6.351783,0.9423819966614246,880.3943050200002,1227.49
1167360,0.018798828,-0.00090025214,482,2373.446188926697,1167360,20.41216,0.0022307253,570,6.3382688,0.8706047385931015,880.5630918800001,1227.49
1169408,0.031591795,-0.00389447,503,2377.694589138031,1169408,28.308996,0.002982548,571,6.3226824,0.9011798575520515,897.0510506200003,1243.71
1171456,0.03984375,-0.0033802043,493,2381.7656297683716,1171456,8.80021,0.0031011999,572,6.322837,0.7051304578781128,907.4731402700002,1260.26
1173504,0.02421875,-0.0034798034,488,2385.913572072983,1173504,18.245678,0.0024871177,573,6.318529,0.7855890542268753,897.47694924,1244.09
