n_updates,fps,explained_variance,approxkl,ep_reward_mean,policy_entropy,policy_loss,clipfrac,time_elapsed,serial_timesteps,ep_len_mean,total_timesteps,value_loss
384,428,0.9601729512214661,0.00068589865,1283.30595878,7.008181,-0.0006642663,0.0053710938,1924.056931734085,786432,1327.94,786432,7.491163
385,428,0.0006751418113708496,0.0010519258,1283.30073208,7.020289,0.00021839344,0.01118164,1928.8315589427948,788480,1327.94,788480,20.172462
386,408,0.8571839779615402,0.0028896763,1242.9513695099997,7.0188704,-0.0014409852,0.03251953,1933.609581708908,790528,1287.57,790528,27.572683
387,396,0.9824447426944971,0.0031954455,1232.0047387899997,7.0148,-0.0012654461,0.03378906,1938.6232953071594,792576,1278.02,792576,2.6316152
388,509,0.7976155281066895,0.0013758668,1252.51678599,7.0188622,-0.000795044,0.013671875,1943.7846012115479,794624,1298.66,794624,30.23458
389,453,0.9725022967904806,0.0028371704,1201.847443,7.0152335,-0.00091269455,0.0234375,1947.8022003173828,796672,1248.54,796672,4.8230023
390,444,0.695567786693573,0.003413193,1193.5875313400002,7.015249,0.00076517195,0.033984374,1952.3222568035126,798720,1238.2,798720,22.030725
391,466,-0.0017199516296386719,0.00059753674,1193.65330634,7.0225053,0.0007382053,0.0032714843,1956.9287736415863,800768,1238.2,800768,20.24812
392,404,0.008784115314483643,0.001787854,1194.04977777,7.024704,-7.3469724e-05,0.022021484,1961.3236720561981,802816,1238.2,802816,20.071735
393,393,0.0497707724571228,0.0020430454,1214.03241944,7.0255194,-0.0016031333,0.01796875,1966.3826959133148,804864,1258.32,804864,19.671995
394,353,-0.0017327070236206055,0.005406476,1214.1870501800001,7.0255156,-0.0024888471,0.06875,1971.5833880901337,806912,1258.32,806912,20.314013
395,390,-0.01364588737487793,0.001338745,1234.3706186000002,7.0247507,0.000986872,0.014697266,1977.3731679916382,808960,1278.52,808960,20.264257
396,404,0.8698336184024811,0.0021499018,1222.77306423,7.0180383,-0.0011402043,0.01640625,1982.6171610355377,811008,1267.62,811008,26.511372
397,366,0.0021319985389709473,0.0011854836,1231.35048062,7.012623,0.0012425998,0.009619141,1987.6753034591675,813056,1275.69,813056,20.146152
398,396,0.9358599558472633,0.0010688424,1241.25999118,7.0121145,-0.0015891681,0.010058594,1993.2658455371857,815104,1285.84,815104,6.6636033
399,442,-0.012724518775939941,0.0029572125,1261.3280543800001,7.014022,-0.00047101505,0.030664062,1998.427056312561,817152,1306.06,817152,20.226395
400,431,0.8187175840139389,0.0020649936,1243.45188149,7.025322,-0.0016362021,0.025146484,2003.0590245723724,819200,1288.44,819200,29.127783
401,392,0.6906503140926361,0.0024534215,1223.38704802,7.032908,-0.00097420474,0.0234375,2007.805307149887,821248,1268.25,821248,22.328983
402,372,0.8557951599359512,0.0040430566,1183.3973840200001,7.035753,-0.0012529239,0.048339844,2013.0251741409302,823296,1227.91,823296,25.738712
403,395,0.8810838907957077,0.00026734872,1188.93906444,7.032332,0.00010932811,0.001953125,2018.5278108119965,825344,1232.94,825344,21.703548
404,367,0.9554167315363884,0.0020045303,1174.55498296,7.020443,-0.00194881,0.016796876,2023.70973777771,827392,1220.1,827392,4.4950037
405,368,0.10704243183135986,0.0026109065,1174.5470998399999,7.0000772,-0.0014288763,0.027636718,2029.2866728305817,829440,1220.1,829440,18.78085
406,412,0.7151760160923004,0.002856529,1154.3484210999998,6.9924736,-0.0003215884,0.030517578,2034.8476433753967,831488,1199.88,831488,19.845448
407,419,0.030873119831085205,0.0012155505,1174.38918744,7.0010595,0.0005493016,0.009521484,2039.8121528625488,833536,1220.05,833536,19.828789
408,423,0.8010549545288086,0.0019784796,1170.20893859,7.007476,-0.0019629102,0.019091796,2044.7000167369843,835584,1215.55,835584,25.5575
409,329,0.008355557918548584,0.0021320567,1170.23807063,7.0101333,0.0001055539,0.01977539,2049.542239665985,837632,1215.55,837632,20.218668
410,356,0.010833263397216797,0.0021457328,1170.26438701,7.012216,-6.956498e-05,0.026220703,2055.7614934444427,839680,1215.55,839680,19.92007
411,319,0.032376766204833984,0.0004363559,1170.1151903399998,7.0210104,4.0757703e-05,0.0020996095,2061.513092517853,841728,1215.55,841728,19.999977
412,389,-0.0011240243911743164,0.004925634,1170.09428943,7.0291443,-0.0024960027,0.06342773,2067.927169084549,843776,1215.55,843776,20.431902
413,308,0.7842491120100021,0.0013884754,1183.4035665699998,7.0534425,-0.0016655682,0.012890625,2073.1888546943665,845824,1226.77,845824,26.839802
414,400,0.01207047700881958,0.0024092798,1186.2634392599998,7.081502,-0.0007768111,0.024902344,2079.8334515094757,847872,1226.77,847872,20.145988
415,414,-0.011703729629516602,0.0041952194,1188.41212065,7.0830526,-0.0017684819,0.050488282,2084.9485127925873,849920,1226.77,849920,20.381487
416,426,0.03616654872894287,0.00118997,1208.47573379,7.0787535,-0.0001770643,0.009179687,2089.8844175338745,851968,1246.91,851968,19.59712
417,386,-0.003481626510620117,0.0037488118,1228.5741677699998,7.077146,-0.004329805,0.045898438,2094.6822073459625,854016,1267.1,854016,20.289698
418,399,0.8034394979476929,0.0015520204,1190.11781937,7.084502,-0.00025201862,0.0125,2099.9856221675873,856064,1226.73,856064,24.73065
419,385,0.6852112412452698,0.002227041,1196.4609986500002,7.087767,-0.0007517869,0.021142578,2105.106306552887,858112,1229.01,858112,22.473925
420,390,0.6962285935878754,0.0050147404,1176.48995017,7.0913286,-0.00116335,0.06679688,2110.418682575226,860160,1208.86,860160,23.783274
421,467,0.8022854924201965,0.001033469,1200.58503708,7.1042185,-0.00019541071,0.007373047,2115.6655151844025,862208,1234.27,862208,27.42561
422,435,-0.0017997026443481445,0.0020459923,1204.5745062400001,7.1189356,-0.00069396954,0.02216797,2120.049315214157,864256,1237.44,864256,20.293438
423,473,0.7880064696073532,0.0004285369,1210.40438503,7.122033,0.00022571013,0.0018554687,2124.757586479187,866304,1244.28,866304,24.119755
424,448,0.9318252354860306,0.00012963635,1174.02144681,7.1214027,-5.298236e-05,0.0010253906,2129.085287809372,868352,1207.81,868352,20.976793
425,432,0.9614181257784367,0.002610297,1138.14615274,7.1170797,-0.0009904217,0.012451172,2133.6478264331818,870400,1172.88,870400,6.353804
426,381,0.9491297677159309,0.0013625346,1041.7763387,7.097478,-0.0003857095,0.00913086,2138.3884978294373,872448,1072.94,872448,19.103716
427,412,0.8536184430122375,0.0014350185,1036.7661371199997,7.090377,0.0002092414,0.010791016,2143.752019882202,874496,1067.48,874496,24.977083
428,414,0.8226774483919144,0.0038853537,1036.3178024899998,7.0801134,-0.0018341783,0.036376953,2148.7134685516357,876544,1067.48,876544,9.779329
429,433,0.8818295150995255,0.0033398229,999.3098458300001,7.0661592,-0.0021631687,0.04160156,2153.65803027153,878592,1030.96,878592,26.760334
430,441,0.7546218782663345,0.0030280785,1019.3696818200001,7.0604987,-0.0005759098,0.03388672,2158.3833305835724,880640,1051.17,880640,20.986889
431,419,0.9511467777192593,0.001043646,1005.1479389,7.044156,-0.0013813104,0.006787109,2163.0243763923645,882688,1038.97,882688,6.8860807
432,399,0.9817756935954094,0.0008222308,1006.36408584,7.026593,-0.0014030656,0.006982422,2167.90576672554,884736,1043.62,884736,4.9292774
433,428,0.8746592402458191,0.003302255,1008.04598591,7.030053,-0.0015566968,0.043115236,2173.0296239852905,886784,1046.2,886784,27.268307
434,460,0.9764267653226852,0.0016300235,998.5990313099999,7.027996,-0.00041126498,0.014990235,2177.8084893226624,888832,1037.62,888832,4.0653105
435,356,0.7156969606876373,0.0029288938,1003.55165561,7.0216637,0.00017416987,0.03203125,2182.2596685886383,890880,1040.46,890880,22.025875
436,370,-0.00030291080474853516,0.005618488,1003.5196328300001,7.027163,-0.0017969375,0.075488284,2188.0012662410736,892928,1040.46,892928,20.183714
437,361,0.8612816631793976,0.001811812,1003.08776673,7.039266,-0.00063294556,0.01118164,2193.5307314395905,894976,1040.46,894976,8.6170635
438,303,0.8057337999343872,0.00076958106,1023.24645551,7.0357637,0.0004319326,0.0045898436,2199.2034680843353,897024,1060.79,897024,26.073818
439,342,0.29641419649124146,0.0021819025,1033.9819542300002,7.029603,-0.0008957945,0.024267578,2205.943936109543,899072,1070.34,899072,17.584644
440,344,0.00599515438079834,0.00072467024,1033.97635769,7.022494,0.00027380604,0.0024902343,2211.9246776103973,901120,1070.34,901120,20.059795
441,375,0.07447892427444458,0.0008548759,1048.2160790799999,7.037885,0.0006022634,0.006787109,2217.876667022705,903168,1083.03,903168,19.217022
442,334,0.7464785277843475,0.0026211506,1058.6818478,7.0441613,-0.0011079363,0.028271485,2223.331963300705,905216,1092.79,905216,19.854397
443,338,0.0029895901679992676,0.0034264263,1078.72406886,7.0421576,-0.00021681609,0.037060548,2229.449956178665,907264,1113.0,907264,20.129368
444,344,0.004718899726867676,0.0033501505,1078.68662987,7.046067,-0.00018201082,0.03378906,2235.5044465065002,909312,1113.0,909312,20.177912
445,416,-0.0014061927795410156,0.002690412,1098.7919443099997,7.0531554,-0.00012398828,0.030126953,2241.448539495468,911360,1133.19,911360,20.192333
446,378,0.009287893772125244,0.005912453,1098.77552152,7.060608,-0.002116634,0.07714844,2246.36225438118,913408,1133.19,913408,20.029772
447,319,0.009065508842468262,0.0012849543,1098.7322351,7.064162,0.00031351222,0.004833984,2251.779473543167,915456,1133.19,915456,19.896656
448,325,0.028412938117980957,0.0029188425,1098.71930759,7.068961,-0.0004480662,0.032568358,2258.1905241012573,917504,1133.19,917504,19.667622
449,328,0.7385737597942352,0.0036690217,1078.50448361,7.0761538,-0.0016654341,0.04501953,2264.4896636009216,919552,1113.08,919552,21.60828
450,324,0.011604070663452148,0.0015281842,1078.4945490500002,7.0833473,-0.0010444215,0.013818359,2270.718904018402,921600,1113.08,921600,20.280148
451,317,0.008216321468353271,0.0031505376,1090.4724719800001,7.0788856,-0.0013850486,0.034375,2277.036199569702,923648,1124.04,923648,20.377018
452,327,0.7971687614917755,0.0016227558,1078.11559865,7.0872703,-0.0013251432,0.015576172,2283.482631444931,925696,1110.68,925696,25.765629
453,307,-0.0022469758987426758,0.0022778749,1078.1421272300001,7.0933213,0.0006225927,0.02470703,2289.7327120304108,927744,1110.68,927744,20.46879
454,306,0.0016811490058898926,0.0018511435,1078.0459162500001,7.114877,-0.0007087012,0.02060547,2296.3866996765137,929792,1110.68,929792,20.441961
455,344,0.857454925775528,0.0013800061,1096.6115832500002,7.138427,-0.0021122922,0.011230469,2303.074107170105,931840,1130.87,931840,17.50496
456,300,-0.010763406753540039,0.004570025,1114.69783998,7.155876,-0.0011076585,0.062060546,2309.027812719345,933888,1148.44,933888,20.495136
457,331,0.9320148900151253,0.0006473392,1113.90146918,7.1722,-0.0015111426,0.005517578,2315.852388858795,935936,1148.44,935936,8.785837
458,281,0.9469962976872921,0.0007873742,1104.9122980000002,7.178776,-0.0010815642,0.0030273437,2322.0272550582886,937984,1140.62,937984,7.8969955
459,314,0.2780459523200989,0.00018271687,1125.0394438100002,7.178665,-9.344751e-05,0.0005371094,2329.2939109802246,940032,1160.77,940032,36.32237
460,303,0.1654566526412964,0.0010701981,1144.72900065,7.1748514,-0.0009306363,0.013085937,2335.8087491989136,942080,1180.93,942080,21.417864
461,308,0.10619115829467773,0.0037326019,1164.63500255,7.172227,-0.0019622506,0.04863281,2342.560932636261,944128,1201.13,944128,18.791943
462,352,-0.003542184829711914,0.0024691161,1165.5134847299998,7.1788664,-0.000326376,0.02319336,2349.194972753525,946176,1201.13,946176,20.165876
463,319,0.8702703565359116,0.0018179262,1180.96882641,7.176992,-0.00073985494,0.02060547,2355.0024042129517,948224,1214.26,948224,30.485851
464,339,0.8077248632907867,0.0015591591,1180.9079581899998,7.1686006,-0.001572725,0.019580077,2361.409278869629,950272,1214.26,950272,9.421204
465,341,0.7994417250156403,0.00060580473,1189.7277127999996,7.163686,-0.0007411693,0.0053222654,2367.446652173996,952320,1225.4,952320,32.267483
466,329,0.9392387978732586,0.0005142131,1163.1679827399998,7.1683946,-0.00036191326,0.0026855469,2373.447500228882,954368,1199.76,954368,14.070108
467,326,0.9567296579480171,0.0044936994,1146.67041673,7.1556005,-0.0021714778,0.048193358,2379.6654753684998,956416,1183.61,956416,5.140233
468,311,0.6703207194805145,0.0031304366,1145.53064894,7.1294923,-0.0055595147,0.026367188,2385.943140268326,958464,1183.61,958464,17.233763
469,358,0.8290450423955917,0.001456332,1114.22001052,7.12267,-0.0022085758,0.017138671,2392.517651081085,960512,1155.04,960512,39.055378
470,314,0.9527084529399872,0.00044676702,1118.8644096899998,7.1107492,-0.0012809107,0.0020996095,2398.238596200943,962560,1161.09,962560,4.066289
471,330,0.49381548166275024,0.00051519147,1118.7878604799998,7.0954247,-0.0005262697,0.0035644532,2404.744693994522,964608,1161.09,964608,27.261301
472,398,0.7687233984470367,0.0002747755,1104.8569807699998,7.090617,-0.000723134,0.0028320313,2410.942783355713,966656,1149.61,966656,27.235352
473,327,0.9567537680268288,0.003616089,1071.9712723300001,7.076677,-0.0025081192,0.043115236,2416.0858414173126,968704,1119.49,968704,4.465657
474,333,0.2753812074661255,0.0022517934,1091.9117229400001,7.0542555,-0.00055266113,0.02368164,2422.3306250572205,970752,1139.65,970752,16.441675
475,278,0.8685197830200195,0.0016015293,1071.76904111,7.040226,7.404131e-05,0.0126953125,2428.467311859131,972800,1119.49,972800,27.88562
476,360,0.0920252799987793,0.0047594095,1071.62448267,7.0481377,-0.0011275604,0.055664062,2435.818014860153,974848,1119.49,974848,18.323244
477,312,0.7123329639434814,0.0017228283,1087.54049671,7.05811,0.0004934281,0.015966797,2441.494257926941,976896,1134.34,976896,21.93541
478,318,0.9350183755159378,0.0018693827,1069.7028814,7.062977,-0.0026101908,0.017333984,2448.0420627593994,978944,1115.8,978944,14.752306
479,282,-0.011129379272460938,0.0021121828,1086.7457558,7.0725327,-0.0011587719,0.02055664,2454.480449438095,980992,1131.89,980992,20.11839
480,360,0.005548238754272461,0.0015449653,1106.8605444300001,7.0878057,0.0005817249,0.012890625,2461.7278802394867,983040,1152.09,983040,19.942066
481,333,0.6776956021785736,0.0025954805,1127.05289211,7.092125,-0.0009194078,0.022753906,2467.4118616580963,985088,1172.3,985088,24.976727
482,343,0.000249326229095459,0.0023011276,1138.4613669,7.091512,-0.00028168486,0.01953125,2473.555918455124,987136,1182.38,987136,20.050377
483,344,0.01036226749420166,0.005045993,1154.1757763599999,7.0945487,-0.0014090256,0.06298828,2479.521876811981,989184,1197.11,989184,19.735498
484,328,0.002954840660095215,0.0047432845,1174.34071486,7.0944147,-0.0009083611,0.056933593,2485.4719138145447,991232,1217.31,991232,20.18456
485,374,0.8868409469723701,0.0013890467,1179.40862325,7.093409,-0.0015272548,0.010839844,2491.701839208603,993280,1223.6,993280,34.182873
486,357,0.9548081941902637,0.0010986222,1143.1667418499999,7.0862937,-0.0025276286,0.007519531,2497.1700491905212,995328,1187.71,995328,18.351854
487,347,0.6831860244274139,0.0030061256,1143.33125671,7.0798407,0.00020612392,0.030517578,2502.897962331772,997376,1187.75,997376,23.454168
488,358,0.02349752187728882,0.001952005,1160.52533262,7.077188,0.0005410276,0.015234375,2508.7963814735413,999424,1204.13,999424,19.826506
