value_loss,fps,clipfrac,approxkl,time_elapsed,ep_len_mean,serial_timesteps,policy_loss,ep_reward_mean,policy_entropy,total_timesteps,explained_variance,n_updates
12.1293745,517,0.045166016,0.0039970176,1031.0614998340607,1539.41,563200,-0.00012316315,932.9865533599998,1.942592,563200,0.6598822176456451,275
10.058355,575,0.06196289,0.0051666475,1035.0218930244446,1547.43,565248,-0.004129071,939.6165758299999,1.9464424,565248,0.694601982831955,276
11.81803,555,0.07734375,0.006854283,1038.5825870037079,1557.05,567296,-0.0047230264,946.85928781,1.9584792,567296,0.6528127491474152,277
9.77819,542,0.03569336,0.0033611848,1042.27094912529,1565.45,569344,-0.001520463,953.30875424,1.9657781,569344,0.7019124627113342,278
8.808449,561,0.095898435,0.007248922,1046.0496990680695,1565.45,571392,-0.0068570795,955.5009419400001,1.9726286,571392,0.7162121832370758,279
12.118628,553,0.046777345,0.0041104206,1049.698976278305,1576.08,573440,-0.0045178924,961.8253177799999,1.9847858,573440,0.7954267263412476,280
8.624445,537,0.07709961,0.0063368827,1053.3994286060333,1576.08,575488,-0.0048789736,962.90515137,1.9898384,575488,0.7222387194633484,281
10.355024,553,0.036865234,0.003473247,1057.210741519928,1576.08,577536,-0.0017974621,964.4988387799999,1.9820713,577536,0.692201167345047,282
15.753853,563,0.04086914,0.0038051265,1060.9141669273376,1559.0,579584,-0.0032510404,955.6084367899998,1.9859283,579584,0.7412974238395691,283
19.890057,557,0.043164063,0.0039066942,1064.5475640296936,1543.67,581632,-0.007125082,947.4084276799999,2.0014749,581632,0.7471369504928589,284
7.1744146,550,0.059912108,0.0050251563,1068.2208225727081,1530.29,583680,-0.0046066227,939.16106829,2.0184226,583680,0.7799102663993835,285
9.440979,551,0.056591798,0.004875835,1071.9416570663452,1530.29,585728,-0.00057695183,940.8249686999999,2.0241692,585728,0.6639900803565979,286
15.63795,540,0.057861328,0.005215795,1075.656063079834,1516.05,587776,-0.0048645553,932.0228547699999,2.0202842,587776,0.7108808755874634,287
11.224066,550,0.043945312,0.0039844764,1079.4479534626007,1516.05,589824,-0.0030920194,932.9599138499999,2.0296316,589824,0.6813201606273651,288
10.067365,549,0.06416015,0.005478691,1083.1707644462585,1516.05,591872,-0.0011787608,933.3841594899999,2.034174,591872,0.6091293096542358,289
10.696339,561,0.06298828,0.005073883,1086.9005784988403,1516.05,593920,-0.0060909847,933.4598311899999,2.0271971,593920,0.6784541308879852,290
11.013401,547,0.054345705,0.004541062,1090.5454671382904,1516.05,595968,-0.0031291246,934.1130419800002,2.0236962,595968,0.5235646367073059,291
7.7521195,538,0.05629883,0.005137221,1094.2866141796112,1516.05,598016,-0.002469221,935.4802100200001,2.0111349,598016,0.7354713380336761,292
22.05741,583,0.037988283,0.003427377,1098.0919694900513,1480.65,600064,-0.0036735933,915.0193067499999,2.018135,600064,0.7459065914154053,293
20.763737,552,0.055322267,0.0053607603,1101.6026051044464,1457.54,602112,-0.0070106173,901.16243383,2.0296829,602112,0.6661286056041718,294
25.140928,553,0.0484375,0.004131499,1105.3073348999023,1432.93,604160,-0.0028963995,886.4599584800002,2.036632,604160,0.7034716904163361,295
4.8091555,544,0.050683595,0.004311786,1109.0090594291687,1422.49,606208,-0.0011736716,879.9469459600001,2.0404224,606208,0.8626387417316437,296
12.008792,561,0.052441407,0.004432159,1112.7739925384521,1422.49,608256,-0.00089913065,881.13485661,2.030661,608256,0.6089828610420227,297
8.707739,559,0.087890625,0.007868176,1116.421959400177,1422.49,610304,-0.002628113,882.1718397400001,2.022066,610304,0.7183623611927032,298
12.496811,546,0.08125,0.007041457,1120.0851984024048,1441.44,612352,-0.0033506448,895.30881728,2.0262043,612352,0.4583057165145874,299
13.190819,556,0.040527344,0.003560641,1123.8359665870667,1457.41,614400,-0.0029232774,906.5172615,2.0396574,614400,0.7531939148902893,300
8.452323,556,0.07006836,0.005653308,1127.5210132598877,1459.83,616448,-0.0016824852,909.3866618699999,2.0502658,616448,0.6253558397293091,301
8.012694,566,0.07197265,0.006088956,1131.2035989761353,1459.83,618496,-0.0050714063,910.5616821,2.0624957,618496,0.720339298248291,302
10.878415,565,0.053466797,0.004711239,1134.8162882328033,1477.62,620544,-0.0022739198,922.45670597,2.0653605,620544,0.6536897718906403,303
15.767657,566,0.059814453,0.0048223217,1138.438328742981,1472.17,622592,-0.003759332,921.68934544,2.0672655,622592,0.6864797472953796,304
8.539316,492,0.047070313,0.0042439527,1142.0530891418457,1472.17,624640,-0.0014887376,922.9634552499998,2.0778558,624640,0.7621266543865204,305
9.431094,407,0.03725586,0.0034382544,1146.2077927589417,1484.22,626688,-0.0016650751,931.44447995,2.0702229,626688,0.6403502821922302,306
8.912428,403,0.055419922,0.0046040365,1151.2352600097656,1484.22,628736,-0.0044220244,932.8148444,2.0613208,628736,0.7515836954116821,307
8.8785515,502,0.046191406,0.004094738,1156.31152009964,1495.54,630784,-0.0027645107,940.83317746,2.0538747,630784,0.7420849800109863,308
15.926669,529,0.06889649,0.0056167967,1160.3885159492493,1498.65,632832,-0.0059320107,944.4677510199998,2.0621574,632832,0.6929992139339447,309
5.1291237,449,0.06743164,0.0058327825,1164.2560575008392,1495.52,634880,-0.0049605197,943.05357366,2.0791228,634880,0.8736629635095596,310
12.628129,474,0.056396484,0.0047978098,1168.816794872284,1495.52,636928,-0.0013015335,944.41247944,2.0847096,636928,0.7009289264678955,311
7.5123453,500,0.038769532,0.0037991174,1173.129981994629,1505.1,638976,-0.0029963579,951.4467038800001,2.0895374,638976,0.8009580820798874,312
4.5604334,471,0.05234375,0.0044677113,1177.2220950126648,1496.96,641024,0.00012919317,946.3818232000002,2.100616,641024,0.8844423145055771,313
19.160597,522,0.05341797,0.0047147,1181.570460319519,1504.58,643072,-0.0040493156,952.3789841000001,2.1104136,643072,0.6720077395439148,314
9.77043,564,0.053955078,0.004485372,1185.4926445484161,1519.73,645120,-0.0031335247,963.1264557999999,2.1121967,645120,0.7114546597003937,315
10.258459,553,0.057714842,0.004825863,1189.1189634799957,1519.66,647168,-0.004257748,963.5145380900001,2.1140454,647168,0.8326411992311478,316
9.796119,562,0.078466795,0.0066908807,1192.8195605278015,1530.97,649216,-0.0029769964,971.9974491600002,2.1211226,649216,0.7485121488571167,317
12.849103,540,0.072265625,0.005901309,1196.459878206253,1535.66,651264,0.00024619576,976.1568065300002,2.125226,651264,0.562794029712677,318
8.304694,544,0.067675784,0.0053047175,1200.2523906230927,1550.06,653312,-0.0015977791,986.0333198300001,2.132797,653312,0.7272298336029053,319
10.248845,535,0.075732425,0.0062593846,1204.0107929706573,1551.48,655360,-0.003161645,988.0221336300002,2.136231,655360,0.6735658943653107,320
8.818696,527,0.07998047,0.0066427374,1207.8324053287506,1551.48,657408,-0.003546934,988.43845551,2.1483445,657408,0.7013473510742188,321
21.32401,558,0.049853515,0.0042301132,1211.7120716571808,1493.73,659456,-0.004963446,950.27183163,2.1701713,659456,0.7575120478868484,322
6.8266706,545,0.06113281,0.005378651,1215.37655210495,1491.59,661504,-0.0048404476,949.2777134799998,2.189189,661504,0.8456684947013855,323
5.867236,549,0.054980468,0.0048303725,1219.129008769989,1487.01,663552,-0.003441143,947.3008981299998,2.1976511,663552,0.8651949316263199,324
10.485823,541,0.036083985,0.003373209,1222.8558263778687,1501.75,665600,-0.00046653728,957.6597954099999,2.1939313,665600,0.6894812881946564,325
8.797098,543,0.06728516,0.0055041653,1226.6439089775085,1501.75,667648,-0.0037114453,961.02526444,2.1975405,667648,0.771097719669342,326
10.792651,542,0.06850586,0.0074135484,1230.4133937358856,1501.75,669696,-0.0020976006,962.1782621399999,2.2032201,669696,0.7288078665733337,327
14.320185,545,0.056640625,0.0047808117,1234.1899032592773,1483.23,671744,-0.003504747,951.35293857,2.2083447,671744,0.716435968875885,328
9.042809,580,0.06572266,0.005610957,1237.945382118225,1483.23,673792,-0.0025463654,951.25969143,2.207768,673792,0.8187301158905029,329
25.802567,585,0.04321289,0.0043124417,1241.4726827144623,1446.29,675840,-0.00095598504,926.7581415599999,2.1985736,675840,0.6956598162651062,330
17.228128,534,0.111132815,0.009228492,1244.9715976715088,1431.7,677888,-0.0019743708,917.17628585,2.2177272,677888,0.684686541557312,331
5.129258,553,0.041503906,0.004924902,1248.803833246231,1424.24,679936,-0.0064713694,913.7768675600001,2.236211,679936,0.9025005847215652,332
8.982856,554,0.032177735,0.0030650906,1252.5038816928864,1424.24,681984,-0.0029631613,914.53690555,2.2362547,681984,0.8246138691902161,333
9.309334,566,0.04892578,0.0043037077,1256.200254201889,1424.24,684032,-0.0043595005,913.3257819900001,2.2298636,684032,0.7774646133184433,334
9.937823,546,0.07124023,0.005882174,1259.8186795711517,1442.06,686080,-0.0012104424,924.1336390700001,2.2264235,686080,0.7200305163860321,335
13.608447,565,0.045898438,0.004081261,1263.567794084549,1442.06,688128,7.373454e-05,924.3777072,2.2289028,688128,0.6762464344501495,336
9.968813,524,0.04550781,0.0037008885,1267.1917839050293,1442.06,690176,-0.0010984552,922.12878516,2.2347524,690176,0.6665052771568298,337
10.371294,524,0.076855466,0.0061856518,1271.0951488018036,1442.06,692224,-0.003063581,921.1186171699999,2.2505262,692224,0.6664245128631592,338
23.753933,531,0.06601562,0.0056321807,1275.0029034614563,1405.0,694272,-0.0033520325,893.4668304699999,2.2722137,694272,0.7146982550621033,339
4.4106016,538,0.04194336,0.003560781,1278.8600199222565,1386.43,696320,-0.0025980175,880.8426768899999,2.2920277,696320,0.895313173532486,340
20.028378,541,0.045898438,0.003929314,1282.6653826236725,1390.86,698368,-0.0061076777,882.5264874299996,2.2996635,698368,0.7484745383262634,341
26.649944,512,0.044287108,0.0037892957,1286.4487841129303,1380.88,700416,-0.003701121,875.6120161800001,2.3058517,700416,0.7213435173034668,342
12.822548,541,0.046582032,0.0045646587,1290.444410085678,1356.6,702464,-0.0051907003,857.02344164,2.3125055,702464,0.7306298911571503,343
9.759119,501,0.040380858,0.0035827688,1294.2243514060974,1356.6,704512,-0.0028916898,855.62224858,2.323563,704512,0.6172592043876648,344
9.101512,522,0.041503906,0.0035610604,1298.3119835853577,1356.6,706560,-0.004162242,854.51569136,2.3268688,706560,0.7316180765628815,345
10.135426,499,0.121240236,0.009475192,1302.23028922081,1360.72,708608,-0.006195047,857.0585206200002,2.3355691,708608,0.5595146715641022,346
10.22254,518,0.12558594,0.010298821,1306.3350703716278,1374.98,710656,-0.0074962312,865.92039652,2.3540378,710656,0.6302815675735474,347
23.745068,559,0.045800783,0.0037928212,1310.2866685390472,1339.32,712704,-0.004576455,840.93032124,2.3561852,712704,0.6824442446231842,348
9.846593,536,0.047802735,0.0044859885,1313.9453115463257,1354.07,714752,-0.005125872,851.0238124000002,2.358367,714752,0.6719005405902863,349
10.989336,535,0.027636718,0.003031789,1317.761782169342,1369.21,716800,-0.00024493123,861.8120364300001,2.3605633,716800,0.7025363147258759,350
10.187277,548,0.028076172,0.0027763029,1321.5902626514435,1385.79,718848,-0.0029243524,872.7182791099999,2.357943,718848,0.5948599874973297,351
10.100923,512,0.04008789,0.003946092,1325.3229093551636,1394.38,720896,-0.00040711657,878.3000292199999,2.3645787,720896,0.6730765998363495,352
8.543607,550,0.05,0.004428762,1329.3193490505219,1407.76,722944,-0.0011752702,887.48659372,2.360084,722944,0.7739719152450562,353
10.364117,547,0.028027344,0.002822273,1333.041878938675,1407.76,724992,-0.002298135,887.5141930799999,2.3519492,724992,0.6490576565265656,354
9.209143,552,0.061425783,0.004899204,1336.7857027053833,1400.12,727040,-0.0030589858,881.9724368499999,2.3431797,727040,0.7152946591377258,355
10.453794,527,0.03701172,0.0035095934,1340.4928839206696,1414.36,729088,-0.0012297711,891.44356174,2.3400984,729088,0.7308600842952728,356
8.407198,539,0.06010742,0.0050693788,1344.3785243034363,1414.36,731136,-0.0018946755,891.2235043799999,2.338038,731136,0.7613961100578308,357
8.112616,551,0.07285156,0.006175759,1348.1747469902039,1414.36,733184,-0.001773841,891.0572209100001,2.3232543,733184,0.7402472794055939,358
8.8157425,547,0.05595703,0.004553112,1351.8857858181,1414.36,735232,-0.0035686314,891.9788468300001,2.3032732,735232,0.7479652166366577,359
8.715238,549,0.041064452,0.00361658,1355.6299788951874,1414.36,737280,-0.002383856,892.5759753300002,2.3053088,737280,0.7838099151849747,360
8.676904,535,0.059179686,0.005300336,1359.3562915325165,1414.36,739328,-0.002150849,893.4538997000001,2.3061488,739328,0.8206397444009781,361
8.713671,555,0.043896485,0.0038699792,1363.1777215003967,1418.15,741376,-0.0014291318,896.0813486000002,2.3034587,741376,0.7993630021810532,362
8.642761,556,0.05214844,0.004462578,1366.867868900299,1434.56,743424,-0.0030925635,907.6593577500003,2.3078222,743424,0.7789535373449326,363
12.256849,545,0.05288086,0.0050099827,1370.549043416977,1453.21,745472,-0.00095758063,919.9410377600002,2.3108716,745472,0.6152752041816711,364
8.1479435,505,0.071875,0.006090287,1374.3040125370026,1469.54,747520,-0.0032669392,931.90806216,2.307841,747520,0.7783891409635544,365
9.319057,532,0.07670899,0.0065088877,1378.355226278305,1478.91,749568,-0.00398078,938.7032993600001,2.32946,749568,0.6989473402500153,366
12.856616,542,0.062597655,0.005669781,1382.2029354572296,1495.61,751616,0.0008440021,950.0604000200001,2.3477817,751616,0.6076970398426056,367
6.5526915,509,0.0659668,0.005885556,1385.981469154358,1509.01,753664,-0.0068664677,959.0955762500001,2.3510253,753664,0.7904068529605865,368
8.554802,574,0.04868164,0.0040342095,1390.0046956539154,1522.81,755712,-0.0032061446,968.2291486900003,2.3578343,755712,0.7545865923166275,369
16.07989,571,0.026464844,0.0027525907,1393.5719740390778,1539.22,757760,-0.0018405812,979.54696658,2.3500748,757760,0.6658574640750885,370
10.596809,540,0.07807617,0.006537112,1397.1575605869293,1554.9,759808,-0.004371396,989.8258094400001,2.348703,759808,0.6149977743625641,371
9.086802,547,0.047802735,0.004877397,1400.9477243423462,1559.21,761856,-0.0070931637,993.0326060099999,2.3505511,761856,0.7576726824045181,372
16.532562,541,0.061816406,0.0050080367,1404.6899592876434,1542.76,763904,-0.0050088256,980.8941071900001,2.356709,763904,0.6576864719390869,373
11.241031,547,0.058984376,0.005133587,1408.4704496860504,1542.76,765952,-0.0028190534,980.52222108,2.3543057,765952,0.5567944347858429,374
8.550596,562,0.0574707,0.004795906,1412.2127556800842,1542.76,768000,-0.003007249,981.71684158,2.3626983,768000,0.7494059801101685,375
10.251647,562,0.036035158,0.0033839613,1415.8575494289398,1540.17,770048,-0.0021556127,980.6845066100001,2.3579566,770048,0.8364768177270889,376
8.557686,531,0.055322267,0.0047565894,1419.5012092590332,1540.17,772096,-0.0008235667,981.1573106500001,2.3537712,772096,0.6752223372459412,377
16.504868,544,0.02602539,0.0025144813,1423.356157541275,1527.74,774144,-0.002273964,973.6577356200002,2.35893,774144,0.8029372245073318,378
10.005512,540,0.04067383,0.0036427975,1427.1183772087097,1527.74,776192,-0.0015973251,974.7858397300002,2.3678818,776192,0.6664640307426453,379
7.794182,538,0.051855467,0.0044893026,1430.9083909988403,1514.37,778240,-0.0032663005,965.1175669900002,2.372805,778240,0.8639591783285141,380
12.506908,549,0.057177734,0.004720806,1434.7119760513306,1514.37,780288,-0.0021579494,965.10609865,2.3689888,780288,0.49053341150283813,381
15.291023,545,0.02890625,0.0028401974,1438.436516046524,1506.84,782336,-0.0035163593,960.9222629799999,2.364099,782336,0.7498072385787964,382
9.107887,544,0.059179686,0.004943009,1442.1930503845215,1522.44,784384,-0.002936243,971.3243034000001,2.3648956,784384,0.7030201852321625,383
12.894209,546,0.051757812,0.0044421633,1445.9582169055939,1525.57,786432,-0.0030182875,973.82921699,2.3639457,786432,0.6646724045276642,384
9.923185,530,0.034423828,0.003158101,1449.7094106674194,1525.57,788480,-0.00040643552,974.5528507000001,2.3658762,788480,0.7149758338928223,385
10.282518,548,0.061083984,0.005170613,1453.5681405067444,1526.9,790528,-0.0030882792,976.3638364100001,2.364397,790528,0.7252441048622131,386
10.373808,539,0.053955078,0.004583138,1457.3047714233398,1535.04,792576,-0.00046533658,981.83103184,2.3597732,792576,0.7394144535064697,387
6.0981355,560,0.035839844,0.003249223,1461.1039369106293,1519.72,794624,-0.004090353,970.9245488099998,2.3673143,794624,0.8588193207979202,388
23.343655,554,0.05810547,0.0051772343,1464.7614209651947,1507.5,796672,-0.0034453715,962.4087766099999,2.3835535,796672,0.7079247832298279,389
10.137129,536,0.033691406,0.0031430926,1468.4541108608246,1524.99,798720,-0.0015610888,974.8859252999998,2.38403,798720,0.7015827596187592,390
9.402259,539,0.047753908,0.004527607,1472.2702052593231,1524.99,800768,-0.0015089664,975.78904237,2.3794842,800768,0.7273075878620148,391
12.72346,550,0.07583008,0.006266135,1476.0644972324371,1524.99,802816,-0.0037255436,976.953404,2.373238,802816,0.6317487061023712,392
4.580405,555,0.044384766,0.0039727148,1479.7869181632996,1522.65,804864,-0.0011091525,976.2415084599999,2.3673217,804864,0.8968894630670547,393
5.069165,561,0.06958008,0.0058556045,1483.475566148758,1506.36,806912,-0.001042926,965.18004158,2.3813436,806912,0.8637323379516602,394
10.684642,542,0.08232422,0.0074368953,1487.1215023994446,1506.36,808960,-0.0019187846,965.4948224699999,2.40249,808960,0.5134608149528503,395
14.383621,550,0.044970702,0.0040874714,1490.900493144989,1509.93,811008,-0.003921433,967.6196782100001,2.413482,811008,0.7654496729373932,396
19.707964,480,0.031445313,0.003088769,1494.6208572387695,1524.95,813056,-0.0012547865,978.41065841,2.419352,813056,0.6120568811893463,397
11.557031,504,0.051855467,0.0046497094,1498.8809306621552,1527.09,815104,-0.0021868455,980.0800987599999,2.41967,815104,0.6666560173034668,398
17.245396,540,0.068310544,0.005594807,1502.9407901763916,1526.39,817152,-0.0031456135,979.0792934700002,2.432549,817152,0.6717786192893982,399
10.328565,542,0.06411133,0.0050820326,1506.7298262119293,1526.39,819200,-0.0050686887,979.2251076800001,2.4465406,819200,0.6581663489341736,400
15.664311,561,0.064013675,0.005122049,1510.5072507858276,1506.4,821248,-0.0063443845,965.80232805,2.4499626,821248,0.7076648771762848,401
12.02178,523,0.075,0.006034293,1514.1550767421722,1524.92,823296,-0.005307774,979.0976362599998,2.450566,823296,0.6515630483627319,402
11.622431,512,0.022216797,0.0023027707,1518.0710299015045,1524.92,825344,-0.0002980427,979.33998421,2.4536471,825344,0.7204374074935913,403
10.332087,462,0.053125,0.0044357483,1522.0690097808838,1524.92,827392,-0.0029177628,979.3180687500001,2.4601276,827392,0.744883120059967,404
