policy_loss,n_updates,serial_timesteps,explained_variance,clipfrac,policy_entropy,fps,total_timesteps,ep_reward_mean,time_elapsed,value_loss,ep_len_mean,approxkl
-0.0034768742,31,63488,0.1253751516342163,0.045556642,1.5436385,495,63488,259.90408368627453,127.29459190368652,1.465014,1218.9803921568628,0.0039057888
-0.0049315295,32,65536,0.12358057498931885,0.055615235,1.5440788,479,65536,264.5172265576923,131.42649269104004,1.558871,1234.9423076923076,0.004603472
-0.0018427431,33,67584,0.08052611351013184,0.059033204,1.5403585,496,67584,269.0344284528302,135.69761633872986,1.2369264,1250.301886792453,0.0050113765
-0.004426913,34,69632,-0.07579898834228516,0.06411133,1.537001,486,69632,267.76547492857145,139.82309699058533,2.1521144,1240.1964285714287,0.005131121
-0.0018725151,35,71680,0.12970483303070068,0.032714844,1.5403948,493,71680,271.972351122807,144.030846118927,1.4775726,1254.3859649122808,0.0030931218
-0.002945569,36,73728,0.09334683418273926,0.051416017,1.5367448,478,73728,276.6616825344828,148.178236246109,1.8847668,1268.0862068965516,0.0046149613
-0.0024328786,37,75776,0.022064626216888428,0.046923827,1.5254595,493,75776,276.1790492033898,152.45511937141418,1.5145283,1263.2372881355932,0.004093293
-0.0015227615,38,77824,0.17974478006362915,0.027490234,1.518664,468,77824,280.1180278333333,156.60911965370178,1.6829237,1276.3333333333333,0.0027568573
-0.004697376,39,79872,0.2207542061805725,0.05620117,1.5150206,485,79872,284.7845167704918,160.9801926612854,1.7220738,1289.0,0.004659996
-0.003955819,40,81920,0.18856209516525269,0.08232422,1.5076253,463,81920,289.16231624193546,165.19726300239563,2.018684,1301.258064516129,0.006108844
-0.0015719462,41,83968,0.0336766242980957,0.037353516,1.5170804,471,83968,289.9286347076923,169.61973476409912,2.8703828,1291.6615384615384,0.0032797973
-0.0045948764,42,86016,0.224418044090271,0.038330078,1.528988,480,86016,293.30554725757577,173.9667317867279,1.1119382,1303.1363636363637,0.0036871843
-0.0019072574,43,88064,0.21823585033416748,0.036621094,1.5290002,484,88064,297.2985422835821,178.23271250724792,1.5856489,1314.2686567164178,0.0035427467
-0.0029075546,44,90112,0.18554705381393433,0.030419922,1.5201781,467,90112,300.7728872352941,182.4621720314026,1.334994,1325.0735294117646,0.003075196
-0.0020330278,45,92160,0.22547876834869385,0.04638672,1.5129745,477,92160,304.3558492173913,186.8408980369568,1.6455835,1334.623188405797,0.004461187
-0.0010805249,46,94208,0.07144469022750854,0.022509765,1.507041,471,94208,308.6933603285715,191.13060116767883,1.8838665,1344.8285714285714,0.0025020295
-0.0028848094,47,96256,0.19546473026275635,0.057519533,1.5085227,470,96256,311.75458653521133,195.47817015647888,1.7179092,1351.4084507042253,0.005116965
-0.0027635554,48,98304,0.09484612941741943,0.05986328,1.5241257,477,98304,315.5123585833333,199.83245134353638,1.4896603,1361.0972222222222,0.0047954815
-0.0010919272,49,100352,0.024769484996795654,0.03666992,1.5389587,472,100352,319.6488978356164,204.11981391906738,1.7308525,1370.5205479452054,0.0034684546
-0.0024278755,50,102400,0.05485326051712036,0.066308595,1.5472374,457,102400,323.0731226621622,208.45088171958923,1.4706094,1379.6891891891892,0.005368871
-0.0008432035,51,104448,0.07965952157974243,0.0328125,1.5531785,501,104448,328.21363034666666,212.9285545349121,3.005182,1388.6133333333332,0.002910172
-0.0013873668,52,106496,0.09318161010742188,0.04135742,1.5668525,452,106496,332.27607988157894,217.01326417922974,1.7559261,1397.3026315789473,0.0036681597
0.0008697178,53,108544,0.05305200815200806,0.016845703,1.5802156,472,108544,336.3652636233766,221.53750920295715,2.0089502,1405.7662337662337,0.0019656504
-0.00046979316,54,110592,0.05876612663269043,0.027001953,1.5916512,452,110592,340.69879003846154,225.8716287612915,2.206921,1414.0128205128206,0.0025454615
-0.0038049668,55,112640,0.11471492052078247,0.07705078,1.6069787,462,112640,345.1577406835443,230.3992338180542,2.5695703,1422.0506329113923,0.0057856124
-0.0002998102,56,114688,0.010279357433319092,0.03984375,1.612107,483,114688,350.10226055,234.82878160476685,2.8411534,1429.8875,0.0038086143
-0.0043185907,57,116736,0.10157757997512817,0.057519533,1.6074321,460,116736,354.25840054320986,239.06207489967346,2.1379013,1437.530864197531,0.0046086097
-0.0011254146,58,118784,0.07041960954666138,0.035839844,1.6014392,467,118784,358.3068487317073,243.51128959655762,2.139296,1444.9878048780488,0.0032008186
-0.0014991744,59,120832,0.07546848058700562,0.054785155,1.5910889,457,120832,361.74718474698795,247.89013814926147,1.6806219,1452.2650602409637,0.004572707
-0.0020784826,60,122880,0.07669085264205933,0.060302734,1.5899274,468,122880,365.9090886428571,252.36878895759583,2.4627128,1459.3690476190477,0.0048645465
-0.0010432057,61,124928,0.05320465564727783,0.03276367,1.5921154,483,124928,369.8608887294118,256.741108417511,2.2278347,1466.3058823529411,0.003091778
-0.003537103,62,126976,0.039348065853118896,0.05,1.5782459,473,126976,373.5386338255814,260.9749102592468,1.9401327,1473.0813953488373,0.00503645
-0.0012211346,63,129024,0.07073938846588135,0.044921875,1.5723816,468,129024,376.87779977011496,265.29930114746094,1.7112019,1479.7011494252874,0.0039628367
-0.0025701679,64,131072,0.0652308464050293,0.035253905,1.5733443,463,131072,380.5517044090909,269.6679186820984,2.0232913,1486.1704545454545,0.0033924791
-0.00016129311,65,133120,0.08038926124572754,0.04145508,1.5769439,460,133120,384.4195326292135,274.08785223960876,2.3117826,1492.4943820224719,0.0035678581
0.0001885995,66,135168,0.06256276369094849,0.03618164,1.5831583,449,135168,388.0230010555556,278.53529238700867,2.2993648,1498.6777777777777,0.0032141875
-0.0011778793,67,137216,0.034776508808135986,0.031298827,1.5814815,491,137216,391.33787012087913,283.0945496559143,2.0152323,1504.7252747252746,0.003044249
-0.0016533481,68,139264,0.051265716552734375,0.05029297,1.5781476,459,139264,394.55467321739127,287.25796914100647,2.1645255,1510.641304347826,0.004442108
-0.0025690678,69,141312,0.0892331600189209,0.045410156,1.577734,466,141312,398.3445571505376,291.7176322937012,2.5390382,1516.4301075268818,0.0038181983
-0.0026231164,70,143360,0.13057184219360352,0.053955078,1.5811435,479,143360,402.26923509574465,296.10505652427673,2.8334413,1522.095744680851,0.0044884435
-0.0033614947,71,145408,0.09428441524505615,0.064892575,1.5783703,477,145408,405.86945006315784,300.3806965351105,2.4301715,1527.6421052631579,0.0054830657
-0.0032886849,72,147456,0.10994774103164673,0.056884766,1.5864818,461,147456,409.64603822916666,304.67240500450134,2.4572194,1533.0729166666667,0.0048090043
-0.0027663335,73,149504,0.08757400512695312,0.046923827,1.5949408,471,149504,412.920146814433,309.1134264469147,2.2451687,1538.3917525773195,0.0042169406
-0.0016630612,74,151552,0.08424270153045654,0.042333983,1.5918148,466,151552,416.5652984591837,313.45701241493225,2.5578485,1543.6020408163265,0.00386575
0.0009114988,75,153600,0.07204121351242065,0.02055664,1.5975125,459,153600,420.15237131313137,317.84790778160095,2.6938224,1548.7070707070707,0.0022030156
-0.0036052712,76,155648,0.10575973987579346,0.05126953,1.5951474,461,155648,423.51987276000006,322.3127920627594,2.3717184,1553.71,0.0045723533
-0.0033435165,77,157696,0.13511252403259277,0.05732422,1.5912228,475,157696,430.35757361000003,326.7551996707916,2.4460442,1569.14,0.0046091313
-0.00031117146,78,159744,0.06986159086227417,0.030566406,1.5982144,473,159744,436.23926986000004,331.0602014064789,2.551738,1580.78,0.002878027
-0.0025527473,79,161792,0.0985175371170044,0.039941408,1.604681,473,161792,443.40570842,335.3829848766327,2.8507323,1597.44,0.0037932708
-0.003409958,80,163840,0.14816629886627197,0.07788086,1.60875,464,163840,450.04848691,339.706778049469,2.1891942,1614.67,0.0061197393
-0.0025305452,81,165888,0.15690737962722778,0.054101564,1.6158867,470,165888,455.9391248199999,344.117467880249,2.3525195,1628.4,0.0045919744
-0.0015336812,82,167936,0.20450550317764282,0.024169922,1.6255503,461,167936,462.69328404999993,348.47329688072205,2.2278385,1644.96,0.0026159603
-0.0028552902,83,169984,0.15673869848251343,0.036376953,1.6316483,468,169984,469.17637638999986,352.9075949192047,2.4416552,1660.15,0.0033652715
-0.00069729146,84,172032,0.18542206287384033,0.01850586,1.6431017,481,172032,475.73052901999995,357.280232667923,2.6314225,1674.13,0.0019974501
-0.00075726595,85,174080,0.16788208484649658,0.0359375,1.6434004,463,174080,481.79969943999987,361.53373312950134,2.5261993,1686.67,0.0037117735
-0.002026159,86,176128,0.18538552522659302,0.047949217,1.6428038,439,176128,488.3648115,365.950891494751,2.4703164,1703.46,0.0040326947
-0.0029345131,87,178176,0.1730417013168335,0.053710938,1.6458356,483,178176,494.94475997999996,370.6096742153168,2.477143,1720.07,0.004707704
-0.0020644772,88,180224,0.2132638692855835,0.05283203,1.6436771,466,180224,500.9115731,374.8487946987152,2.3244917,1734.72,0.0044667902
-0.0015372721,89,182272,0.2144526243209839,0.033154298,1.643643,484,182272,504.67043713,379.2380292415619,2.5786128,1734.72,0.0032594968
-0.00034248008,90,184320,0.14434802532196045,0.043554686,1.6470085,444,184320,511.71944118,383.4652678966522,2.3131099,1753.53,0.003913299
-0.0029717716,91,186368,0.3252202272415161,0.0440918,1.6520967,465,186368,519.88022993,388.0711908340454,2.7912831,1772.49,0.0038450076
-0.0010488115,92,188416,0.23032349348068237,0.039697267,1.6613973,466,188416,527.63955394,392.47599363327026,2.6481128,1791.08,0.0036172837
-0.0011059962,93,190464,0.20005017518997192,0.020751953,1.6639494,464,190464,535.35482934,396.8713822364807,3.1441422,1808.75,0.0023341943
-0.0014347278,94,192512,0.3695524334907532,0.055322267,1.6579107,467,192512,540.73794392,401.28432846069336,2.8058066,1815.07,0.0048655486
-0.0046425364,95,194560,0.2991081476211548,0.04741211,1.6594989,454,194560,548.05107959,405.6677544116974,2.863727,1830.87,0.004146146
-0.0034073994,96,196608,0.28922075033187866,0.05908203,1.6678088,489,196608,556.3365359000001,410.1794538497925,3.598758,1848.7,0.0048749307
-6.862644e-05,97,198656,0.3518325090408325,0.028710937,1.6720276,487,198656,562.98602435,414.3630950450897,5.886435,1861.25,0.0029913294
-0.0008747956,98,200704,0.28567975759506226,0.013085937,1.6619068,486,200704,571.87173798,418.5646986961365,4.751712,1879.68,0.0018687437
-0.0028483034,99,202752,0.3440648317337036,0.034082033,1.6531079,493,202752,576.7579856,422.77889704704285,6.1811633,1875.08,0.0033562905
-0.003910247,100,204800,0.3051496148109436,0.039501954,1.658508,463,204800,584.40687149,426.9278540611267,5.5260305,1890.96,0.0033783957
-0.0015413155,101,206848,0.3297228217124939,0.03017578,1.6702063,471,206848,574.64894443,431.3457100391388,13.209162,1814.86,0.0028076556
-0.005009716,102,208896,0.45699018239974976,0.04550781,1.6737804,496,208896,564.9874940499999,435.68915343284607,8.964434,1750.87,0.0038130481
-0.0022158392,103,210944,0.5113960802555084,0.032324217,1.6820481,485,210944,569.75475895,439.8163034915924,4.637708,1749.06,0.0030043214
-0.0020270697,104,212992,0.46986788511276245,0.027734375,1.677487,486,212992,565.0948537699999,444.0335249900818,7.9274087,1707.99,0.0030656343
-0.0037614156,105,215040,0.5210259258747101,0.0359375,1.6666439,490,215040,555.20807436,448.24576234817505,8.218158,1648.88,0.0035308818
-0.0020193118,106,217088,0.5623036026954651,0.036572266,1.6629763,472,217088,549.29986824,452.42577171325684,6.981486,1606.54,0.0035818368
-0.0024328534,107,219136,0.5720732808113098,0.031689454,1.6573269,498,219136,539.901123,456.75870060920715,9.23395,1548.72,0.002974636
-0.002539723,108,221184,0.6699055433273315,0.07036133,1.6610396,502,221184,538.08037375,460.86638593673706,5.4559,1534.57,0.005992397
-0.0075312173,109,223232,0.449731707572937,0.028759766,1.6646398,468,223232,540.8971885199999,464.94203782081604,9.442488,1513.75,0.0031371177
-0.0007891327,110,225280,0.5492187142372131,0.033203125,1.6580727,484,225280,544.34797208,469.3111894130707,6.0081415,1506.55,0.003330319
-0.0029261522,111,227328,0.3965880870819092,0.04399414,1.6471555,493,227328,549.21192797,473.53988099098206,4.7331,1506.55,0.003795239
-0.00087478914,112,229376,0.7009070813655853,0.025146484,1.6458174,472,229376,547.16989071,477.6897761821747,2.954577,1493.96,0.0027067033
-0.0023653482,113,231424,0.4309273958206177,0.03803711,1.6464742,442,231424,551.5292468499999,482.0278944969177,4.0512705,1493.96,0.0035559845
-0.002029486,114,233472,0.4456217885017395,0.033984374,1.6417944,452,233472,558.8737065,486.6608889102936,6.645147,1500.15,0.0033235017
-0.0020744908,115,235520,0.576898068189621,0.01977539,1.6408011,462,235520,559.85804498,491.1874797344208,6.102626,1489.18,0.002202651
-0.0020304376,116,237568,0.6815024018287659,0.076660156,1.6531798,468,237568,557.4593213100001,495.6137022972107,3.4331722,1476.18,0.0060320655
-0.00417482,117,239616,0.535541296005249,0.04897461,1.6612209,465,239616,546.63097452,499.98681807518005,13.305339,1413.6,0.004302926
-0.0043133544,118,241664,0.6942095756530762,0.055371094,1.6572015,490,241664,537.03567006,504.3835437297821,7.5855036,1372.06,0.0044614025
-0.004564925,119,243712,0.6053451299667358,0.044921875,1.6527926,463,243712,517.8760001100001,508.5620150566101,9.457847,1307.66,0.0040137875
-0.0016269463,120,245760,0.7123485207557678,0.04453125,1.6527388,477,245760,520.83161647,512.9776463508606,4.632078,1306.57,0.003840147
-0.0014865278,121,247808,0.6768448352813721,0.037109375,1.6544403,470,247808,510.98684024999994,517.2635960578918,7.9709105,1266.6,0.0034209199
-0.0037370138,122,249856,0.7122320830821991,0.043652344,1.6541191,498,249856,506.22758471000003,521.6172654628754,5.327641,1244.45,0.0038755138
-0.0018643166,123,251904,0.6186086237430573,0.046679687,1.660579,495,251904,506.1326444600001,525.7229762077332,7.980918,1229.68,0.0044068233
-0.0029448208,124,253952,0.5722589194774628,0.055908203,1.6770102,500,253952,502.24267619000005,529.8598806858063,8.017658,1209.18,0.004764417
-0.0009777094,125,256000,0.45127570629119873,0.051757812,1.6939771,502,256000,492.27119680000004,533.956348657608,11.320203,1170.18,0.004367308
-0.0015740959,126,258048,0.6927031576633453,0.04536133,1.7031759,483,258048,492.6906341900001,538.0329411029816,4.00974,1165.55,0.0039946632
-0.002956417,127,260096,0.490445613861084,0.08500977,1.7004251,465,260096,485.95592454999996,542.268417596817,6.5998564,1142.93,0.006607966
-0.000793381,128,262144,0.5835937559604645,0.028076172,1.6910979,485,262144,481.11436015000004,546.6641688346863,6.5786347,1123.38,0.002785961
-0.0029613995,129,264192,0.6854204833507538,0.06660156,1.6802986,492,264192,482.51003913,550.8827171325684,5.1624575,1120.12,0.0053551
-0.0050122216,130,266240,0.6621479988098145,0.053613283,1.6704639,496,266240,482.52045409,555.0429403781891,4.958085,1115.45,0.0045204656
-0.0068606124,131,268288,0.7321590185165405,0.07700195,1.6673021,463,268288,482.20661076,559.1668338775635,3.875814,1109.22,0.0062391786
-0.002948671,132,270336,0.721369594335556,0.06040039,1.6556679,473,270336,484.34956619,563.5871891975403,4.0364857,1108.91,0.005333596
-0.0037072264,133,272384,0.6593391299247742,0.07084961,1.6453273,470,272384,486.84954218000007,567.9119238853455,5.0909333,1108.91,0.0057572266
-0.0003175963,134,274432,0.6354296505451202,0.05053711,1.6489795,485,274432,488.2340239,572.26740026474,8.3633175,1102.35,0.0045415955
-0.0017675369,135,276480,0.7052350640296936,0.046777345,1.6481072,499,276480,482.1865320700001,576.4860000610352,6.951857,1079.25,0.0040778182
-0.0028507859,136,278528,0.7209733724594116,0.050488282,1.6508669,467,278528,478.09541908000006,580.5881803035736,7.2048683,1061.5,0.0044423025
-0.0011456594,137,280576,0.7685356736183167,0.03725586,1.652137,476,280576,477.25511558000005,584.9664931297302,4.808418,1054.23,0.0033759058
-0.0002500885,138,282624,0.6674722135066986,0.049951173,1.6422869,478,282624,480.33943454000007,589.2685606479645,6.4119196,1054.23,0.0044063916
-0.0015934927,139,284672,0.7043644189834595,0.050927736,1.6370077,489,284672,481.61576895999997,593.5512027740479,9.742336,1043.15,0.0047346884
1.324332e-05,140,286720,0.7043814361095428,0.034423828,1.6405966,494,286720,476.7154707,597.7342352867126,8.671492,1022.21,0.0032238185
