n_updates,fps,explained_variance,approxkl,policy_entropy,clipfrac,policy_loss,time_elapsed,serial_timesteps,total_timesteps,value_loss,ep_len_mean,ep_reward_mean
237,340,0.7994483411312103,0.0035900183,4.5828204,0.04145508,-0.0030782379,1228.8288736343384,485376,485376,21.349194,1341.61,1331.6983891399996
238,307,0.7005362212657928,0.0016822077,4.570948,0.0109375,0.000769852,1234.8433496952057,487424,487424,19.343594,1361.83,1351.5047827999997
239,390,0.12827932834625244,0.0022852528,4.5657043,0.020166015,-0.00011582506,1241.5030772686005,489472,489472,17.833933,1361.83,1351.10270477
240,401,0.8051524460315704,0.0046868566,4.560138,0.053515624,-0.0014311181,1246.7462236881256,491520,491520,21.394642,1341.61,1330.5133928300002
241,391,0.05662524700164795,0.0011929339,4.546897,0.0089355465,-0.0012592098,1251.849190711975,493568,493568,18.702803,1341.61,1330.1421506400004
242,371,0.040239036083221436,0.0041035535,4.5420036,0.04897461,-0.00033828948,1257.086373090744,495616,495616,19.038828,1341.61,1329.7720561100002
243,379,0.808306559920311,0.0041305823,4.5572896,0.053271484,-0.0029807638,1262.5937254428864,497664,497664,21.309055,1341.6,1329.4216253100003
244,358,0.07072311639785767,0.0022791687,4.5538726,0.021826172,-0.00017405498,1267.992152929306,499712,499712,18.522049,1341.6,1329.07791455
245,411,0.6945135593414307,0.0038587213,4.5427985,0.04638672,-0.00019367733,1273.7093946933746,501760,501760,19.964275,1321.38,1308.58986741
246,378,0.699817031621933,0.0026124832,4.5507317,0.030712891,-0.00046084408,1278.6879341602325,503808,503808,20.266294,1301.17,1288.16353882
247,401,0.1384149193763733,0.0014529411,4.560249,0.014111328,0.0004866097,1284.1057496070862,505856,505856,17.933125,1321.37,1307.99492282
248,403,0.06844711303710938,0.0027465043,4.5555987,0.025244141,-0.0013713645,1289.2059972286224,507904,507904,18.753899,1321.37,1307.7122390400002
249,465,0.09247082471847534,0.004814649,4.5469046,0.056347657,-0.0010456708,1294.282393693924,509952,509952,18.364965,1321.37,1307.44547424
250,441,0.7983703017234802,0.0025855515,4.554906,0.024804687,-0.00016925011,1298.686138868332,512000,512000,22.481894,1280.93,1266.8582968100002
251,453,0.0430869460105896,0.002220792,4.5676355,0.022558594,-6.953212e-05,1303.3313162326813,514048,514048,19.305487,1280.93,1266.5851267300002
252,441,0.691279262304306,0.003035087,4.583968,0.027148437,-0.00019322112,1307.8500452041626,516096,516096,20.709974,1260.71,1246.2613847999999
253,447,0.027822554111480713,0.003071695,4.586121,0.035498045,0.00028108625,1312.4927337169647,518144,518144,19.231768,1260.71,1246.0356289299998
254,429,0.1060861349105835,0.0032740938,4.587349,0.035546876,0.00020267605,1317.070140838623,520192,520192,18.366856,1280.92,1265.8791498599999
255,414,0.07609587907791138,0.0011300667,4.5937204,0.0052734376,0.0008509254,1321.8394393920898,522240,522240,18.634083,1280.92,1265.59744774
256,404,0.07707059383392334,0.001414979,4.605298,0.0108886715,0.00022611037,1326.7768907546997,524288,524288,18.739117,1280.92,1265.3183886800002
257,392,0.09906309843063354,0.0068769627,4.615876,0.09165039,-0.005135901,1331.8465209007263,526336,526336,18.444057,1280.92,1265.02195067
258,411,0.6934802830219269,0.003319654,4.619464,0.032910157,0.00058282964,1337.0674421787262,528384,528384,20.568579,1280.9,1264.7382596800003
259,432,0.02597641944885254,0.009418474,4.621243,0.12651367,-0.0009210634,1342.0397946834564,530432,530432,19.522099,1280.9,1264.4869633600001
260,455,0.014939844608306885,0.0033257648,4.616472,0.030957032,-0.00077084696,1346.7786629199982,532480,532480,19.774536,1301.12,1284.42767984
261,460,0.6881724894046783,0.0033024163,4.611829,0.035205077,-0.0014664646,1351.2737166881561,534528,534528,21.289547,1301.11,1284.2764544600002
262,422,0.022132813930511475,0.0019254215,4.618523,0.01508789,0.00089591136,1355.7194385528564,536576,536576,19.657478,1301.11,1284.11398729
263,404,0.8641467541456223,0.0019411411,4.6266975,0.016113281,-0.0004197304,1360.5686450004578,538624,538624,28.400827,1240.5,1223.4509934799999
264,453,0.02102452516555786,0.002925706,4.6296463,0.026708985,-0.0008678576,1365.628556728363,540672,540672,19.547794,1260.71,1243.44207369
265,413,0.017517805099487305,0.00343683,4.6298895,0.038183592,-0.00038244243,1370.1443722248077,542720,542720,19.608753,1260.71,1243.25230437
266,402,0.019198477268218994,0.0022760544,4.6325445,0.01850586,0.00016004503,1375.1036834716797,544768,544768,19.577156,1260.71,1243.0890846
267,423,0.7995388060808182,0.003467835,4.6382813,0.040478516,0.00019615082,1380.1973586082458,546816,546816,22.982857,1260.71,1242.9269293599998
268,433,0.0181543231010437,0.0031109466,4.6459017,0.038232423,-0.0013819553,1385.0334198474884,548864,548864,19.63949,1280.93,1262.97743449
269,426,0.06055474281311035,0.0040723057,4.6482916,0.05214844,-0.0031594723,1389.7617263793945,550912,550912,18.90644,1301.11,1282.94342787
270,437,0.7001174688339233,0.0031501688,4.65112,0.03959961,-0.0018389297,1394.569053888321,552960,552960,20.01795,1280.89,1262.550712
271,440,0.701524406671524,0.0044799875,4.6483455,0.05961914,-0.0019491963,1399.2521677017212,555008,555008,19.70855,1301.07,1282.46254998
272,387,0.19033342599868774,0.0028484245,4.6483974,0.03100586,-0.0005005676,1403.899846315384,557056,557056,17.299341,1301.07,1282.18409764
273,378,0.85446697473526,0.0016884828,4.6478925,0.01430664,-0.00034058932,1409.1796786785126,559104,559104,22.560608,1301.05,1281.93989204
274,436,0.1533985733985901,0.0016095368,4.643214,0.015429688,-0.00031801077,1414.5937855243683,561152,561152,17.648794,1301.05,1281.7491764499998
275,423,0.705424040555954,0.0019533902,4.6379137,0.016601562,0.00021602419,1419.2839620113373,563200,563200,19.598148,1280.83,1261.46507823
276,444,0.810323566198349,0.00039370017,4.6408167,0.0019042969,-0.00011861491,1424.1227231025696,565248,565248,21.252178,1260.62,1241.32042901
277,429,0.85049007833004,0.0032953895,4.652361,0.037353516,-0.0013718063,1428.7296209335327,567296,567296,23.684643,1240.4,1221.20566076
278,433,0.06753534078598022,0.0019224759,4.6621747,0.012451172,-0.0005883022,1433.4937233924866,569344,569344,18.917229,1240.4,1221.1193136699999
279,398,0.6959624290466309,0.0028954702,4.663635,0.030078124,-0.0017123362,1438.2217392921448,571392,571392,20.842716,1220.19,1201.02304492
280,398,0.12936824560165405,0.0015136172,4.6610847,0.015380859,1.5707425e-05,1443.3615536689758,573440,573440,18.38126,1220.19,1200.98907338
281,370,0.2729373574256897,0.0016821049,4.65706,0.014453125,-0.0009473072,1448.501990556717,575488,575488,16.77849,1220.19,1200.9284511399999
282,406,0.14911812543869019,0.003535315,4.671466,0.039648436,-0.0029441342,1454.0363657474518,577536,577536,20.285326,1240.4,1220.77854388
283,415,0.04286855459213257,0.0058423807,4.6890664,0.08022461,-0.002826417,1459.0725357532501,579584,579584,19.384155,1240.4,1220.72336931
284,410,0.8909491524100304,0.003952757,4.704316,0.04560547,-0.0019867478,1463.996797323227,581632,581632,27.776962,1159.55,1140.92103336
285,439,0.02382028102874756,0.0025672554,4.712928,0.019824218,-0.00096994534,1468.9847784042358,583680,583680,19.70322,1159.55,1141.02571725
286,436,0.6838627755641937,0.0024693129,4.7111144,0.021142578,-0.00046813692,1473.6421718597412,585728,585728,21.907259,1159.56,1141.17040369
287,422,0.007599532604217529,0.001718061,4.714157,0.013818359,-1.5274674e-05,1478.3313233852386,587776,587776,20.005306,1159.56,1141.3472074800002
288,435,-0.004148721694946289,0.0026409565,4.714922,0.025488282,-0.0006770423,1483.1770768165588,589824,589824,20.1581,1159.56,1141.54809939
289,446,0.00397723913192749,0.0038618043,4.7165833,0.041308593,-0.0013900182,1487.878357887268,591872,591872,20.093227,1159.56,1141.82529188
290,466,-0.0032024383544921875,0.0011426073,4.7303567,0.008300781,-0.00011452586,1492.4678769111633,593920,593920,20.030018,1179.76,1161.9240975399998
291,414,0.7984229028224945,0.00063683087,4.75963,0.0053710938,-0.00096218474,1496.8547213077545,595968,595968,23.466713,1199.97,1182.0043713799998
292,424,0.8663176894187927,0.0013448464,4.775932,0.011474609,-0.00036314965,1501.8018333911896,598016,598016,27.760132,1159.54,1142.72753078
293,450,-0.0033150911331176758,0.0028364307,4.78951,0.028759766,-0.0010050719,1506.6247160434723,600064,600064,20.075222,1159.54,1143.0700252299998
294,429,0.009576559066772461,0.0025665723,4.8001356,0.031542968,0.00034828877,1511.1670877933502,602112,602112,19.8064,1179.76,1163.2283086399998
295,433,0.004193603992462158,0.00089453923,4.8140826,0.004638672,-0.000403806,1515.9305574893951,604160,604160,20.044973,1199.98,1183.3905528100001
296,417,0.004624843597412109,0.0039991834,4.8190794,0.044628907,-0.0006910033,1520.6517663002014,606208,606208,20.032572,1199.98,1183.77768252
297,369,0.6787767112255096,0.001496584,4.8337574,0.015576172,-0.00058670074,1525.5580041408539,608256,608256,22.001347,1199.97,1184.1395945400002
298,443,-0.004654645919799805,0.0054982416,4.8487053,0.07011719,-0.0034448714,1531.1058304309845,610304,610304,20.218376,1199.97,1184.5303858000002
299,413,0.6861186921596527,0.0014848335,4.8503566,0.013720703,-0.00054654124,1535.7233626842499,612352,612352,21.66746,1220.17,1204.6965665799999
300,418,0.8036130368709564,0.0018774255,4.846068,0.016601562,-0.001143168,1540.6716802120209,614400,614400,23.259792,1179.75,1165.3415482999999
301,437,-0.0022897720336914062,0.005318069,4.8482738,0.06738281,-0.0030058562,1545.572755098343,616448,616448,20.212036,1199.96,1185.50851313
302,452,0.6683086454868317,0.002609125,4.8590155,0.027734375,-0.00042291646,1550.2530164718628,618496,618496,22.839869,1199.96,1185.85197464
303,405,0.871746301651001,0.0012400929,4.8581495,0.009960937,0.00012591307,1554.7837936878204,620544,620544,27.140163,1159.55,1146.5468471
304,341,0.690690279006958,0.001461604,4.8421082,0.012597656,-0.00022475133,1559.8295543193817,622592,622592,21.49017,1139.34,1127.01157696
305,417,0.002480149269104004,0.00096609024,4.8341527,0.0065429686,0.00031774805,1565.8193500041962,624640,624640,19.911337,1139.34,1127.33563111
306,368,0.8505237251520157,0.0011232204,4.836929,0.012890625,-0.00023636993,1570.7239482402802,626688,626688,24.29285,1119.13,1107.6879996100001
307,409,0.010555028915405273,0.004711333,4.835471,0.058251955,-0.00055748166,1576.283763408661,628736,628736,19.615646,1139.35,1127.81234731
308,431,0.6890027225017548,0.0008580574,4.8447185,0.005078125,-0.00018171186,1581.2845470905304,630784,630784,21.157131,1119.14,1108.16728764
309,415,-0.015638351440429688,0.006075774,4.846315,0.07241211,-0.003752689,1586.0260226726532,632832,632832,19.80456,1119.14,1108.39398455
310,415,0.7543583810329437,0.0056672962,4.826673,0.06928711,-0.0050354027,1590.959817647934,634880,634880,0.004730171,1119.14,1108.39398455
311,397,0.9286401122808456,0.007968269,4.822033,0.10727539,-0.008025255,1595.8903496265411,636928,636928,3.754666,1098.93,1088.74885032
312,392,0.6922339498996735,0.0014742081,4.8160214,0.01040039,-5.5876037e-05,1601.0390558242798,638976,638976,20.58675,1098.93,1088.9289277200003
313,386,0.8431706577539444,0.0018216909,4.8121758,0.01953125,-4.444602e-05,1606.2597506046295,641024,641024,24.810562,1058.5,1049.11707562
314,436,0.01740175485610962,0.0016487824,4.8069735,0.012939453,-0.00022274363,1611.5534718036652,643072,643072,19.552399,1058.5,1049.16161897
315,404,0.6883179247379303,0.0038915449,4.812219,0.044189453,-0.002314488,1616.243391752243,645120,645120,21.122427,1058.49,1049.22346836
316,394,0.6925873756408691,0.0058149565,4.8138533,0.083740234,-0.004665211,1621.301739692688,647168,647168,20.981392,1078.68,1069.26932166
317,414,0.8116815388202667,0.0052127666,4.8109646,0.06889649,-0.005120289,1626.4941866397858,649216,649216,21.79539,1058.48,1049.3371574700002
318,351,0.8080521523952484,0.0019051477,4.811924,0.01665039,5.035206e-05,1631.4370381832123,651264,651264,21.689137,1038.27,1029.33743063
319,382,0.6975498795509338,0.0016575869,4.8097105,0.010986328,6.742299e-05,1637.2661471366882,653312,653312,20.128977,1038.26,1029.28169788
320,412,0.6965790092945099,0.0028480273,4.809147,0.030273438,4.44773e-05,1642.6172568798065,655360,655360,20.084175,1018.04,1009.2888966399997
321,413,0.12319618463516235,0.0035432703,4.812604,0.03540039,-0.0017724788,1647.5874018669128,657408,657408,18.287174,1038.26,1029.26626928
322,433,0.8018131405115128,0.0019263536,4.830124,0.0171875,-0.0007717201,1652.544447183609,659456,659456,22.304056,1018.04,1009.4284379600001
323,393,0.07246071100234985,0.0011219493,4.843571,0.01040039,3.2807977e-05,1657.2689361572266,661504,661504,18.922092,1018.04,1009.5063311500002
324,371,0.21367061138153076,0.0018488334,4.844916,0.017480468,-0.00017268532,1662.4729018211365,663552,663552,17.058624,1038.26,1029.45361221
325,414,0.6993108987808228,0.0021895168,4.8453937,0.016308594,-0.0014135516,1667.9926128387451,665600,665600,20.230497,1058.48,1049.42001277
326,421,0.05918759107589722,0.00252106,4.84627,0.031396486,-0.0010760966,1672.9366919994354,667648,667648,18.88424,1058.48,1049.4599163100002
327,433,0.1326615810394287,0.0039131446,4.8406277,0.038623046,-0.0019186776,1677.7926425933838,669696,669696,17.961573,1058.48,1049.50416482
328,390,0.13452482223510742,0.003817852,4.8271904,0.043115236,-0.000680811,1682.5182654857635,671744,671744,18.038284,1078.7,1069.4612977800002
329,339,0.10766160488128662,0.0025597694,4.8252635,0.02626953,0.0014382212,1687.7574110031128,673792,673792,18.659199,1078.7,1069.4844045
330,384,0.8501732647418976,0.0052956315,4.833649,0.063085936,-0.0011373924,1693.7888941764832,675840,675840,23.092484,1078.69,1069.49436185
331,436,0.697608083486557,0.0048252153,4.843608,0.061767578,-0.0016060161,1699.1128215789795,677888,677888,20.696384,1098.91,1089.45357246
332,454,0.046625733375549316,0.0029057462,4.8587966,0.03276367,0.00037352132,1703.8034389019012,679936,679936,19.331547,1098.91,1089.5040774800002
333,442,0.028155267238616943,0.005462802,4.8713045,0.06333008,-0.0029506017,1708.310139656067,681984,681984,19.60819,1098.91,1089.5453499500002
334,452,0.7106915414333344,0.0053361305,4.877231,0.06958008,-0.002107412,1712.937046289444,684032,684032,20.2841,1098.92,1089.5982052400002
335,398,0.8951201811432838,0.0030372157,4.8779073,0.030615235,-0.001059985,1717.4647660255432,686080,686080,25.814178,1038.26,1029.7716777300002
336,409,0.02392035722732544,0.0023648958,4.872871,0.024902344,-0.00073007995,1722.6096444129944,688128,688128,19.499645,1058.48,1049.7709496300001
337,426,0.03374367952346802,0.0022672876,4.8729053,0.021777343,0.00041253003,1727.6134271621704,690176,690176,19.608086,1078.7,1069.7677987700001
338,442,0.06595337390899658,0.0035441474,4.8832827,0.044384766,-0.003653091,1732.413807630539,692224,692224,19.14198,1098.92,1089.79784412
339,383,0.14996111392974854,0.004948886,4.877551,0.059375,-0.00056582794,1737.0435950756073,694272,694272,18.286058,1098.92,1089.76652078
340,391,0.6906455457210541,0.0047119586,4.871089,0.061279297,-0.0005689881,1742.3806030750275,696320,696320,21.273008,1098.91,1089.76006915
341,366,-0.0012993812561035156,0.0025054843,4.866901,0.0234375,-0.00060909835,1747.6158001422882,698368,698368,20.244041,1098.91,1089.7699055
342,412,0.6878568828105927,0.0030405691,4.860879,0.029394532,-0.00075375405,1753.2053921222687,700416,700416,21.562386,1078.69,1069.6637811199998
343,452,0.012064993381500244,0.0017443439,4.854644,0.014746094,-6.326764e-05,1758.1712174415588,702464,702464,20.049374,1078.69,1069.64597013
344,377,0.688438206911087,0.003539351,4.8523445,0.039746094,-0.0013685494,1762.699095249176,704512,704512,21.410862,1078.69,1069.66520565
345,432,2.3543834686279297e-05,0.0045192456,4.857179,0.053808592,-0.0005941895,1768.1184270381927,706560,706560,20.176455,1098.9,1089.75130796
346,404,0.01252526044845581,0.002307889,4.875203,0.024560547,0.00035748878,1772.8556048870087,708608,708608,19.97297,1098.9,1089.7414496400002
347,419,0.028003931045532227,0.0033646196,4.8777046,0.03671875,-0.00024898484,1777.9162440299988,710656,710656,19.695187,1119.13,1109.87421252
348,389,0.8002885729074478,0.0021264553,4.8782935,0.018994141,-0.0020525842,1782.7982015609741,712704,712704,23.252893,1139.32,1129.9500911100001
349,418,0.6908036172389984,0.0026060813,4.884197,0.03022461,-0.0002383998,1788.0612330436707,714752,714752,21.599955,1119.11,1109.75497495
350,371,0.6839064955711365,0.0045892554,4.8786545,0.05986328,-0.001360852,1792.9526553153992,716800,716800,21.870203,1098.89,1089.53832922
351,353,0.001589655876159668,0.0044377674,4.8734083,0.05644531,-0.00030129962,1798.4665591716766,718848,718848,20.352757,1098.89,1089.53296332
352,373,0.013400912284851074,0.0028023035,4.8764043,0.028320312,6.365721e-05,1804.256868839264,720896,720896,20.246288,1119.11,1109.71561703
353,384,0.8651546090841293,0.0027644369,4.8809366,0.030810546,-0.00030934467,1809.7424430847168,722944,722944,28.872223,1078.69,1069.43243749
354,404,-0.003988385200500488,0.0041467524,4.8888407,0.050146483,-0.0021261482,1815.0665791034698,724992,724992,20.389763,1098.9,1089.61830987
355,445,0.6877616941928864,0.0019254026,4.8952208,0.019140625,0.0004302868,1820.1266431808472,727040,727040,21.79907,1078.68,1069.4576745
356,433,-0.0013724565505981445,0.0032147001,4.8902617,0.034716796,-0.0009664543,1824.7285039424896,729088,729088,20.337305,1098.9,1089.6559100600002
357,454,-0.002624988555908203,0.002827482,4.8961535,0.027636718,-0.00041647456,1829.4517731666565,731136,731136,20.285564,1098.9,1089.66655633
358,456,-0.0004055500030517578,0.00397669,4.9054246,0.04375,-0.0014289664,1833.9593665599823,733184,733184,20.22844,1119.1,1109.84121458
359,411,0.8351166397333145,0.004854357,4.9105196,0.057666015,-0.0016603876,1838.4460582733154,735232,735232,26.694424,1119.08,1109.8581931500003
360,461,0.0011507272720336914,0.0028862415,4.9195433,0.027001953,-0.00017901028,1843.4264888763428,737280,737280,20.05756,1139.29,1130.01950648
361,362,0.0064879655838012695,0.0067729913,4.932702,0.08632813,-0.0022714227,1847.861866235733,739328,739328,20.006384,1139.29,1130.0160271299999
362,414,-0.001667022705078125,0.004014288,4.9324903,0.047021486,-0.0025131437,1853.51886343956,741376,741376,20.229977,1139.29,1130.04107727
363,411,0.6889965534210205,0.0051766844,4.924922,0.06826172,-0.0023048955,1858.4553515911102,743424,743424,21.644497,1159.5,1150.2310477
364,436,-0.0017709732055664062,0.0042045456,4.9290595,0.05,-0.0014936725,1863.4365570545197,745472,745472,20.137867,1179.72,1170.42801791
365,421,-0.00022280216217041016,0.0055108014,4.9280868,0.07446289,-0.0036273766,1868.1236581802368,747520,747520,20.028013,1179.72,1170.49995554
366,436,-0.003474712371826172,0.003812038,4.940266,0.0418457,-0.0017861497,1872.9782078266144,749568,749568,20.044361,1179.72,1170.56739079
367,454,-0.0016937255859375,0.004009283,4.952607,0.04765625,-0.00019695894,1877.673761844635,751616,751616,20.05206,1199.93,1190.75126851
368,438,-0.0012804269790649414,0.0017341666,4.9574804,0.012939453,0.00057236286,1882.18447971344,753664,753664,20.010643,1199.93,1190.8212536100002
369,424,0.6877944767475128,0.00418018,4.9584203,0.047460936,-0.0006157859,1886.851976633072,755712,755712,21.258827,1199.92,1190.8886335000002
370,325,0.01916569471359253,0.0049402486,4.9577465,0.058447264,-8.623164e-05,1891.6785130500793,757760,757760,19.602688,1199.92,1190.98075902
371,423,-0.0007700920104980469,0.0034116912,4.959735,0.039697267,9.628651e-05,1897.9692528247833,759808,759808,19.965496,1220.14,1211.1688474
372,408,0.005649566650390625,0.002094389,4.965024,0.020263672,0.0005138889,1902.8047199249268,761856,761856,19.955301,1220.14,1211.32666577
373,324,0.8007449954748154,0.003815045,4.9778013,0.04609375,-0.0011457133,1907.8203721046448,763904,763904,22.966824,1240.35,1231.52225669
374,372,-0.0040798187255859375,0.0012226924,4.986773,0.0038085938,0.00010483419,1914.1309466362,765952,765952,20.095032,1240.35,1231.6541562400002
375,327,-0.00620579719543457,0.0033966799,4.9825463,0.03652344,0.0007060338,1919.6276292800903,768000,768000,20.013521,1240.35,1231.7887023100002
376,406,0.6942998766899109,0.0045761503,4.97383,0.052978516,-0.00046397588,1925.8747038841248,770048,770048,21.312756,1240.36,1231.9249947800001
377,395,-0.003942131996154785,0.002865354,4.983535,0.029296875,0.0005286728,1930.907704591751,772096,772096,19.89731,1260.57,1252.11453609
378,348,0.8470380902290344,0.0014475924,4.9867043,0.01015625,-0.00034560327,1936.0800414085388,774144,774144,24.421875,1240.33,1232.21442708
379,374,-0.0017493963241577148,0.0050499258,4.9845624,0.061523438,-0.0013875572,1941.955600976944,776192,776192,19.901203,1260.56,1252.42111842
380,377,0.8529993742704391,0.0017298253,5.003367,0.017431641,-0.00072918524,1947.4202857017517,778240,778240,23.576889,1240.33,1232.6148584700002
381,411,0.895554393529892,0.003158824,5.0222507,0.035351563,-0.0007566892,1952.8388974666595,780288,780288,26.721802,1199.97,1192.8985294
382,419,0.6648120582103729,0.004278389,5.0131483,0.050878905,-0.0014501835,1957.8137369155884,782336,782336,25.470158,1179.87,1173.25289216
383,433,-0.009207844734191895,0.0014650382,5.0226316,0.010791016,5.1591494e-05,1962.698237657547,784384,784384,20.051365,1200.08,1193.4413460800001
384,379,-0.0016219615936279297,0.008245969,5.0398464,0.109472655,-0.0031131327,1967.4191863536835,786432,786432,19.940586,1200.08,1193.68154404
385,446,0.8152873814105988,0.0027267388,5.053814,0.02475586,-0.00021151328,1972.8218924999237,788480,788480,22.790268,1159.69,1154.07601137
386,386,-0.0022281408309936523,0.0038259248,5.075914,0.04057617,-0.0022731654,1977.4084589481354,790528,790528,20.02069,1159.69,1154.30363105
387,359,-0.0018777847290039062,0.0041008997,5.0920343,0.045654297,-0.00027531834,1982.7046012878418,792576,792576,20.008642,1179.91,1174.49851154
388,352,-0.0025299787521362305,0.0025893182,5.0871816,0.023974609,-0.00025081093,1988.4071125984192,794624,794624,19.938051,1200.13,1194.68170849
389,376,0.0004483461380004883,0.0013421451,5.0974054,0.010302735,-0.00026650733,1994.2137768268585,796672,796672,19.900698,1220.35,1214.87861249
390,420,0.0076514482498168945,0.0028490382,5.1108007,0.02734375,-0.0014285574,1999.6546502113342,798720,798720,19.73936,1220.35,1215.11475206
391,343,0.805893748998642,0.0034888852,5.1089892,0.039501954,-0.0010904539,2004.5300788879395,800768,800768,22.304844,1200.12,1195.26935487
392,339,0.8031081855297089,0.0054882276,5.108089,0.074072264,-0.003010528,2010.4938626289368,802816,802816,22.726803,1179.88,1175.42400049
393,372,0.6825867593288422,0.008224498,5.112097,0.11967774,-0.004839546,2016.531278371811,804864,804864,21.37318,1200.09,1195.59560729
394,389,0.6881813406944275,0.0065244744,5.116868,0.082373045,-0.0015963621,2022.0373330116272,806912,806912,21.778625,1220.29,1215.73124844
395,408,-0.0013952255249023438,0.0056505697,5.134725,0.071777344,-0.0014998436,2027.3015081882477,808960,808960,20.300587,1240.5,1235.85348992
396,398,0.8928988426923752,0.0034327782,5.15009,0.038916014,0.00064672856,2032.3132724761963,811008,811008,27.30568,1159.63,1155.92774244
397,400,0.9745413046330214,0.0067160963,5.155815,0.0894043,-0.0034692665,2037.4471015930176,813056,813056,1.3451922,1139.44,1135.88846077
398,341,0.0002872347831726074,0.0025582637,5.1364813,0.022705078,-0.00033172895,2042.567100763321,815104,815104,19.674011,1139.44,1135.92604493
399,411,0.0060498714447021484,0.0026182816,5.124801,0.027001953,-0.0012156422,2048.559162378311,817152,817152,19.67256,1159.66,1156.04021027
400,407,-0.0016416311264038086,0.007255663,5.1211486,0.09702148,-0.0051151444,2053.533899307251,819200,819200,19.789173,1159.66,1156.0660587
401,367,0.8133290559053421,0.009959048,5.1192355,0.14638671,-0.0061545656,2058.5620789527893,821248,821248,22.275936,1139.46,1136.00590513
402,340,0.6881514489650726,0.0049426514,5.1205807,0.05908203,-0.0016968122,2064.142915248871,823296,823296,21.696995,1119.24,1115.8922256699998
403,391,0.8046288341283798,0.010040551,5.122143,0.14545898,-0.0039178818,2070.1625802516937,825344,825344,22.982384,1119.24,1115.93521696
404,422,0.00026297569274902344,0.0038446554,5.126808,0.043847658,-0.001126066,2075.3884658813477,827392,827392,20.358177,1119.24,1115.98284496
405,317,0.7089103758335114,0.002350246,5.13263,0.021386718,-0.000620789,2080.2389647960663,829440,829440,21.637877,1119.26,1116.0400948200001
406,379,0.6866468787193298,0.0037141286,5.1452284,0.043261718,-0.0013885343,2086.695179462433,831488,831488,21.656385,1119.26,1116.0775392100002
407,390,0.002136528491973877,0.0032939091,5.150986,0.036816407,-0.0011987302,2092.094869852066,833536,833536,20.12042,1119.26,1116.0912607100001
408,398,0.6858197152614594,0.0029023108,5.1471696,0.027050782,-0.0008155407,2097.3334443569183,835584,835584,21.615875,1119.24,1116.05492
409,415,0.6878480315208435,0.003502888,5.150673,0.038330078,-0.0011853139,2102.469465494156,837632,837632,21.655886,1139.45,1136.2382298700002
410,354,0.009990930557250977,0.0026960974,5.163636,0.03276367,0.00035588784,2107.399044275284,839680,839680,20.091087,1159.67,1156.44295573
411,413,0.6941210031509399,0.00390094,5.1643667,0.0440918,-0.0019190352,2113.1728072166443,841728,841728,21.64509,1139.46,1136.22266103
412,404,0.8565921038389206,0.004001615,5.16363,0.048583984,-0.0009329906,2118.1205308437347,843776,843776,24.489864,1099.07,1095.86216694
413,455,0.6966791749000549,0.009470573,5.15812,0.13007812,-0.0050250175,2123.180288553238,845824,845824,21.54488,1099.08,1095.8448761799998
414,424,0.706250011920929,0.003770445,5.159484,0.042626955,5.107693e-05,2127.678031206131,847872,847872,21.693901,1119.33,1116.0381254699998
415,409,0.0012993812561035156,0.0038587484,5.167778,0.052197266,-0.00069919636,2132.4988963603973,849920,849920,20.23969,1119.33,1116.02171245
416,396,0.019708633422851562,0.0042843623,5.1778116,0.054003906,-0.0033742827,2137.5054738521576,851968,851968,19.85092,1119.33,1115.9883615400001
417,422,0.6876331865787506,0.0024929827,5.17887,0.02236328,2.7671467e-05,2142.672839164734,854016,854016,21.7552,1099.12,1095.73523288
418,407,-0.0006847381591796875,0.002401508,5.1709533,0.025146484,-0.0025113958,2147.516569375992,856064,856064,20.225754,1119.34,1115.8905544099998
419,401,0.0023503899574279785,0.0035622984,5.169928,0.03803711,-0.0013671701,2152.54856467247,858112,858112,20.163675,1119.34,1115.82598519
420,371,0.006014108657836914,0.0011877265,5.1830215,0.007714844,-0.00031753164,2157.6468527317047,860160,860160,20.108295,1119.34,1115.79470175
421,354,0.001409292221069336,0.0056686737,5.1814046,0.068847656,-0.0032760077,2163.153616666794,862208,862208,20.16837,1119.34,1115.76796641
422,372,0.6967644095420837,0.00072988716,5.184447,0.004248047,6.751767e-05,2168.9351925849915,864256,864256,21.614513,1099.14,1095.56553782
423,378,-0.0020009279251098633,0.0025279182,5.1973896,0.02602539,-0.0011572299,2174.427933216095,866304,866304,20.194593,1099.14,1095.54003833
424,354,0.8041092455387115,0.002941202,5.2042913,0.030859375,-0.0013862466,2179.845091342926,868352,868352,22.978596,1078.92,1075.3545033
425,350,0.0054773688316345215,0.004479351,5.2112,0.05834961,-0.0017950643,2185.616683483124,870400,870400,20.144886,1078.92,1075.3398744
426,366,0.010019063949584961,0.0044737733,5.2165556,0.05415039,-0.0012011167,2191.46816778183,872448,872448,20.040836,1078.92,1075.3112035
427,375,0.04069429636001587,0.0037985642,5.231639,0.051367186,-0.0018814275,2197.0545723438263,874496,874496,19.799421,1099.15,1095.47756412
428,368,-0.0090559720993042,0.0024188997,5.2369256,0.028857421,-0.0005436993,2202.5149867534637,876544,876544,20.544779,1119.36,1115.6578700399998
429,347,0.8094144463539124,0.003626079,5.2331,0.04321289,-0.0023671556,2208.0673656463623,878592,878592,23.21607,1078.95,1075.30832092
