serial_timesteps,ep_len_mean,clipfrac,explained_variance,value_loss,ep_reward_mean,n_updates,approxkl,time_elapsed,policy_entropy,policy_loss,fps,total_timesteps
520192,934.17,0.056347657,0.8005840182304382,18.083092,532.9939014099999,254,0.0050687836,1500.066281080246,1.8924841,-0.0036343765,251,520192
522240,927.89,0.048095703,0.6548869013786316,28.157307,531.83131104,255,0.003985613,1508.195434808731,1.916391,-0.0029739202,249,522240
524288,927.75,0.05625,0.4738594889640808,14.294098,532.57263791,256,0.004645274,1516.4019403457642,1.9260708,-0.000908214,218,524288
526336,941.27,0.06391601,0.5389041900634766,7.3378334,541.59813678,257,0.0051090326,1525.782173871994,1.9320571,-0.00038872383,200,526336
528384,958.19,0.10478516,0.5042807161808014,7.2211328,552.32717362,258,0.008998046,1536.0210468769073,1.9399601,-0.0029646799,212,528384
530432,962.23,0.051757812,0.5287401080131531,7.2218704,554.5699161600002,259,0.0048666834,1545.6483459472656,1.9422871,-0.0020100353,213,530432
532480,962.23,0.07075195,0.5204797983169556,9.073526,555.3999035300001,260,0.0058063874,1555.2346622943878,1.9459145,-0.0017677279,248,532480
534528,979.39,0.055371094,0.5357573926448822,8.415088,566.3237946500001,261,0.004526178,1563.4865577220917,1.9507294,-0.0001624948,242,534528
536576,979.65,0.07607422,0.8081424683332443,4.7490187,565.7660147900001,262,0.0069518276,1571.9310636520386,1.953899,-0.0048419936,250,536576
538624,984.33,0.057373047,0.5045099556446075,8.94335,568.89527418,263,0.0050172145,1580.098465681076,1.9610269,-0.0008104414,260,538624
540672,1000.49,0.071582034,0.5501427054405212,7.3557487,579.35118928,264,0.0059234654,1587.9538938999176,1.9578083,-0.00096011057,234,540672
542720,999.42,0.048535157,0.7547700256109238,6.397604,578.7750873199999,265,0.00456025,1596.695228099823,1.9646227,0.0032318153,254,542720
544768,1015.48,0.054638673,0.5762679576873779,16.062426,589.6101680099999,266,0.0045565795,1604.748649597168,1.9749691,-0.0029019914,269,544768
546816,1031.3,0.076855466,0.6749091744422913,7.6698823,600.71632084,267,0.0060143066,1612.3437433242798,1.9784594,-0.0024377361,257,546816
548864,1046.58,0.064697266,0.685265839099884,7.311723,611.06607977,268,0.0052904254,1620.3041763305664,1.9705544,-0.00035529005,263,548864
550912,1057.44,0.055273436,0.7420703768730164,14.770632,619.2288413999999,269,0.0047817267,1628.0642368793488,1.9649044,-0.00068319374,261,550912
552960,1056.75,0.055664062,0.9656029492616653,0.5686246,619.03880096,270,0.0048160343,1635.8886859416962,1.961326,-0.0040955236,274,552960
555008,1043.35,0.06499024,0.8062514811754227,8.737788,608.97009382,271,0.0054277643,1643.363792181015,1.9609957,-0.0025105623,268,555008
557056,1039.31,0.027929688,0.6462067067623138,14.4600935,606.54060332,272,0.0026646114,1650.9994349479675,1.9632568,-0.0034874019,274,557056
559104,1050.82,0.06298828,0.7350497245788574,7.6857133,614.36753597,273,0.0052283457,1658.4699218273163,1.960482,-0.0010247029,277,559104
561152,1048.19,0.068359375,0.6278309524059296,14.445536,612.46304595,274,0.005833817,1665.8567175865173,1.9526039,-0.0049157613,273,561152
563200,1061.21,0.09326172,0.7218931317329407,7.7571945,620.8345780300001,275,0.007575392,1673.3325605392456,1.9586697,-0.0049716113,275,563200
565248,1075.38,0.11010742,0.6849741041660309,8.913501,630.8311455999999,276,0.008856553,1680.7814095020294,1.9657539,-0.004904351,277,565248
567296,1075.38,0.04584961,0.7017727792263031,8.961423,632.0190542899999,277,0.0042229546,1688.1687891483307,1.9608831,-0.0005001882,274,567296
569344,1090.63,0.07324219,0.6588536202907562,10.379788,642.60559072,278,0.005882838,1695.6218929290771,1.9708792,-0.0036672284,283,569344
571392,1090.63,0.05961914,0.5617320537567139,10.922282,643.95364524,279,0.0053793034,1702.8450729846954,1.9734529,-0.0018326187,280,571392
573440,1090.63,0.061914064,0.6737122535705566,8.098657,644.69943318,280,0.0050580823,1710.158370256424,1.962857,0.0003296286,273,573440
575488,1108.32,0.043261718,0.7229107618331909,8.12359,656.44338437,281,0.0040991614,1717.6360201835632,1.9584506,-0.003031686,277,575488
577536,1126.07,0.07954101,0.6307264566421509,8.771769,667.7951377600001,282,0.0063749864,1725.0251684188843,1.952417,-0.002738117,272,577536
579584,1134.49,0.06704102,0.7650715112686157,9.102587,671.0834820599999,283,0.011988437,1732.5292887687683,1.9650667,-0.00464109,283,579584
581632,1147.23,0.048046876,0.7049279808998108,8.010125,679.3686135699999,284,0.004502288,1739.7487647533417,1.9724395,-0.0017936991,279,581632
583680,1147.23,0.036132812,0.6328552663326263,9.8650465,679.9105866599999,285,0.0032354791,1747.074506521225,1.9785659,-0.004130244,277,583680
585728,1163.57,0.10039063,0.6020238995552063,10.867766,690.73677992,286,0.007385989,1754.4428117275238,1.9812768,-0.004161014,280,585728
587776,1180.45,0.09243164,0.5177944898605347,11.17419,701.7687030699999,287,0.0083042625,1761.7348330020905,1.9823097,-0.001992668,272,587776
589824,1180.45,0.0734375,0.6127564311027527,9.288059,702.2410068100002,288,0.0059199478,1769.2401328086853,1.9902948,-0.003067667,275,589824
591872,1197.3,0.04741211,0.6089377403259277,10.328273,713.5758293700002,289,0.004242956,1776.685958623886,2.0022132,-0.00030785883,272,591872
593920,1197.3,0.049609374,0.6771884560585022,8.51514,714.3463736900001,290,0.0041633868,1784.211138010025,2.0069337,0.00011217336,273,593920
595968,1214.05,0.095458984,0.7072274386882782,8.182777,726.10387334,291,0.007521241,1791.6878323554993,2.0082958,-0.0033965674,278,595968
598016,1231.63,0.07373047,0.8157573789358139,10.993293,737.51735644,292,0.005976931,1799.0351996421814,2.0202703,-0.0052130963,282,598016
600064,1220.87,0.04799805,0.847957044839859,6.1481395,730.2913952900001,293,0.005018165,1806.2867803573608,2.0327566,-0.0035327964,282,600064
602112,1243.75,0.05756836,0.639472633600235,10.893469,740.8643868,294,0.005116733,1813.5436580181122,2.047242,-0.0050456068,280,602112
604160,1260.68,0.07792969,0.6185041666030884,6.291585,747.2181832800001,295,0.006525,1820.8578097820282,2.060144,-0.005520432,292,604160
606208,1277.52,0.035888672,0.7516338527202606,7.788677,759.08578277,296,0.0034340743,1827.8551268577576,2.052526,-0.0011202442,279,606208
608256,1295.24,0.069970705,0.6860460340976715,8.044917,770.67522697,297,0.005717274,1835.1744112968445,2.050704,-0.0041865716,284,608256
610304,1312.21,0.051074218,0.636250913143158,10.882999,782.5154365799999,298,0.0047756033,1842.3798971176147,2.0534956,-0.0011529772,274,610304
612352,1329.89,0.04838867,0.619355320930481,10.77879,794.61851253,299,0.004807666,1849.842788219452,2.05345,-0.005271851,283,612352
614400,1347.69,0.072216794,0.6564610004425049,9.692755,806.5068318900001,300,0.0061983857,1857.0601058006287,2.0531998,-0.0032019138,271,614400
616448,1364.89,0.04453125,0.6737602651119232,10.3614025,818.52275263,301,0.0037905332,1864.6173868179321,2.0568473,-0.0033497023,281,616448
618496,1366.01,0.04633789,0.7238724529743195,9.624083,820.9774138500001,302,0.0041818563,1871.8909735679626,2.056311,0.0002802173,269,618496
620544,1382.7,0.061621092,0.7207395434379578,10.673296,832.65937887,303,0.005198865,1879.495159626007,2.0536685,-0.0021671108,280,620544
622592,1399.89,0.050732423,0.6316592395305634,10.7133465,844.2115664099998,304,0.00485557,1886.7950854301453,2.0603843,-0.0013578334,282,622592
624640,1399.89,0.08432617,0.6252426505088806,9.858976,845.2889031399999,305,0.007027636,1894.03373837471,2.069173,-0.0021930158,273,624640
626688,1408.37,0.06704102,0.8578470200300217,5.8271837,850.84506634,306,0.0059829955,1901.5198349952698,2.0779243,-0.0031975326,279,626688
628736,1423.69,0.0715332,0.9115709885954857,5.2288485,859.91486458,307,0.0062124087,1908.85582113266,2.075725,-0.003636832,277,628736
630784,1442.52,0.08017578,0.7581196874380112,15.05755,872.1714144700001,308,0.0077702263,1916.2371366024017,2.063579,-0.004002708,277,630784
632832,1454.87,0.08095703,0.6910945773124695,10.407499,879.8220033000001,309,0.006345055,1923.6115391254425,2.0657985,-0.009655113,286,632832
634880,1464.07,0.08300781,0.7294005155563354,9.605825,886.1878392699998,310,0.0066784048,1930.7728185653687,2.0588224,-0.0046018604,273,634880
636928,1480.07,0.08710937,0.6649263501167297,9.257542,896.6086144399998,311,0.0073851654,1938.2638039588928,2.0535862,-0.0004165015,265,636928
638976,1496.5,0.05214844,0.681289792060852,9.982534,908.0019612499999,312,0.00442051,1945.9905054569244,2.0666041,-0.0014970943,267,638976
641024,1508.46,0.051660158,0.6590353548526764,10.62928,916.11732752,313,0.004782346,1953.6387958526611,2.074039,-0.0019297808,280,641024
643072,1511.48,0.07358398,0.6752984821796417,10.36205,919.25839128,314,0.006477433,1960.9473428726196,2.0676663,-0.002630834,276,643072
645120,1511.48,0.062451173,0.6498134732246399,10.604689,920.3888356699998,315,0.0054166513,1968.346352338791,2.0613973,-0.0045366273,279,645120
647168,1528.73,0.042822264,0.6476562321186066,11.379208,931.80009664,316,0.0039710784,1975.6655263900757,2.0559475,-0.0024636616,283,647168
649216,1532.26,0.07792969,0.7716309130191803,7.0642037,933.10558456,317,0.00635584,1982.8913657665253,2.043894,-0.004109771,285,649216
651264,1540.89,0.05649414,0.7899122983217239,8.187502,939.95926181,318,0.0048889755,1990.073823928833,2.044816,-0.001525217,277,651264
653312,1540.89,0.048339844,0.7826684713363647,8.121899,940.35801723,319,0.004196848,1997.4625127315521,2.0433688,-0.005366563,282,653312
655360,1557.97,0.10019531,0.6618784666061401,8.899294,950.99585619,320,0.0073364936,2004.7142646312714,2.0403135,-0.006676039,285,655360
657408,1559.75,0.105810545,0.7084088921546936,16.010654,952.6661063900001,321,0.011411661,2011.8811123371124,2.058612,-0.0065570446,278,657408
659456,1576.96,0.06977539,0.5609665215015411,11.866469,964.2901849600001,322,0.005903912,2019.247942686081,2.078336,-0.0015881382,271,659456
661504,1576.96,0.082617186,0.6839383542537689,10.114518,965.84831179,323,0.007448691,2026.802619934082,2.074348,-0.0017865231,282,661504
663552,1594.08,0.09428711,0.6633805632591248,10.050287,977.46897018,324,0.012259615,2034.0579504966736,2.0733223,-0.0061722826,282,663552
665600,1594.08,0.101416014,0.5356653034687042,11.865043,978.1728590300002,325,0.008783549,2041.314201116562,2.0747066,-0.0019843823,266,665600
667648,1610.43,0.04638672,0.604390412569046,10.870927,989.2497974000001,326,0.004308441,2048.989490509033,2.0745282,-0.0017737115,269,667648
669696,1626.92,0.05595703,0.7143255472183228,9.533001,1001.00960668,327,0.0046853395,2056.5930812358856,2.0671093,-0.0033034296,279,669696
671744,1626.92,0.05810547,0.6394792795181274,11.72921,1003.18077167,328,0.004899561,2063.9096217155457,2.0673525,-0.0021217805,284,671744
673792,1605.6,0.042138673,0.8275704681873322,11.523207,989.05481154,329,0.0048238076,2071.1150953769684,2.0664217,0.0015199282,282,673792
675840,1605.6,0.10444336,0.6937086284160614,8.852637,990.63293828,330,0.008528339,2078.3532733917236,2.059831,-0.0035598371,269,675840
677888,1605.6,0.08588867,0.624631255865097,9.538874,992.3233262699999,331,0.007005777,2085.967406272888,2.0615952,-0.0045193,271,677888
679936,1622.92,0.069970705,0.789209708571434,13.232518,1004.5413783800001,332,0.0060028564,2093.50954079628,2.0733056,-0.0055084107,283,679936
681984,1621.17,0.045410156,0.8958175927400589,5.119803,1003.1502373399999,333,0.004341287,2100.7309210300446,2.0801196,-0.0026260274,280,681984
684032,1630.73,0.06040039,0.7267981469631195,8.802316,1010.56943313,334,0.005389065,2108.024836540222,2.0708666,-0.00020275032,275,684032
686080,1650.77,0.050390624,0.5684697031974792,36.408115,1024.65221216,335,0.0047299904,2115.447461128235,2.064611,-0.0023923242,277,686080
688128,1666.85,0.05810547,0.7089696526527405,9.824604,1036.3247794099998,336,0.004648514,2122.838138103485,2.069326,-0.00415343,292,688128
690176,1668.17,0.05834961,0.8432438969612122,5.9763746,1037.14605105,337,0.006343099,2129.8523280620575,2.0722249,-0.0031102463,289,690176
692224,1670.38,0.038623046,0.738430380821228,16.134493,1039.8832444400002,338,0.0033600074,2136.931296825409,2.0781763,-0.0027138158,290,692224
694272,1686.39,0.047460936,0.7499370872974396,9.169773,1051.37375562,339,0.0043595764,2143.9846663475037,2.089648,-0.0003994531,295,694272
696320,1668.92,0.06274414,0.7428834736347198,16.861864,1042.8504406300003,340,0.0055831885,2150.9060530662537,2.094254,-0.008258945,291,696320
698368,1668.92,0.048095703,0.7481826543807983,8.627802,1044.90603095,341,0.0042353594,2157.9418857097626,2.089427,-0.00035981004,288,698368
700416,1668.92,0.07084961,0.7420788109302521,8.791918,1046.3428837800002,342,0.0059289904,2165.036170244217,2.0797741,-0.002705314,287,700416
702464,1668.92,0.064257815,0.7473299503326416,9.259348,1048.152283,343,0.0056971563,2172.1707043647766,2.0750136,-0.00059524673,263,702464
704512,1655.4,0.051660158,0.7283693253993988,15.644014,1040.7627297,344,0.004677353,2179.9519691467285,2.0677764,-0.0026583152,279,704512
706560,1655.4,0.07514648,0.5832704901695251,12.323055,1041.9069533699999,345,0.006496071,2187.2685067653656,2.066388,-0.00085429446,276,706560
708608,1672.4,0.07148437,0.7073709070682526,12.179732,1054.80698201,346,0.0060085435,2194.6631524562836,2.070911,-0.0055790907,272,708608
710656,1672.4,0.0753418,0.722181648015976,9.932814,1056.4009271200002,347,0.006018556,2202.1685767173767,2.0693533,-0.0034820419,254,710656
712704,1690.12,0.064257815,0.6565407514572144,10.481299,1069.0318527600002,348,0.006663327,2210.2307801246643,2.072655,-0.0026149661,266,712704
714752,1673.36,0.048876952,0.7387807965278625,16.022757,1059.16347541,349,0.004292834,2217.915636062622,2.0752597,-0.002994138,278,714752
716800,1646.84,0.054052733,0.7943716645240784,13.385099,1041.28801602,350,0.0049705207,2225.2648510932922,2.0824785,-0.004742684,284,716800
718848,1648.15,0.09047852,0.7564212679862976,13.973018,1043.52131042,351,0.007830268,2232.477797269821,2.0929594,-0.007747351,283,718848
720896,1661.55,0.06635742,0.7315232753753662,11.519698,1053.94473303,352,0.005190192,2239.7081096172333,2.0933766,-0.002218605,278,720896
722944,1664.8,0.059033204,0.7410810589790344,17.057976,1057.22041167,353,0.005820605,2247.0504698753357,2.1065865,-0.002639068,282,722944
724992,1664.8,0.07265625,0.6904727518558502,11.410826,1058.369999,354,0.006445574,2254.3021972179413,2.1135085,-0.0020596848,280,724992
727040,1665.15,0.031445313,0.7209683060646057,15.803838,1059.57117937,355,0.003203509,2261.599212408066,2.1234221,-0.004223264,272,727040
729088,1630.99,0.037841797,0.852015346288681,10.434187,1036.75378626,356,0.0032397222,2269.1059284210205,2.1450295,-0.0053193523,267,729088
731136,1630.99,0.061425783,0.7090400457382202,9.880334,1037.24359417,357,0.0051664035,2276.7689604759216,2.1463084,-0.00082631083,276,731136
733184,1563.49,0.05703125,0.6515198945999146,39.200882,992.75804718,358,0.005332733,2284.181893825531,2.1446288,-0.00587985,279,733184
735232,1553.95,0.048291016,0.7907538115978241,13.090645,988.82243234,359,0.0052484716,2291.5195231437683,2.158256,-0.0020683757,278,735232
737280,1477.47,0.044628907,0.6920443177223206,29.037548,938.97549533,360,0.0047040232,2298.872726202011,2.1686895,-0.0060475124,282,737280
739328,1444.14,0.04863281,0.8151048272848129,11.446163,916.75545185,361,0.005461147,2306.113011598587,2.1998842,-0.008194285,267,739328
741376,1429.73,0.033740234,0.6986662149429321,21.748825,906.8653365299999,362,0.0031702928,2313.759119749069,2.2188218,0.00010939811,274,741376
743424,1440.49,0.05908203,0.6981087625026703,10.550955,915.8647429699998,363,0.0053803534,2321.218894004822,2.2115474,-0.0023344618,276,743424
745472,1440.49,0.04799805,0.7788582444190979,9.388408,920.0661443799997,364,0.0041393787,2328.6347410678864,2.2045927,-0.002276778,275,745472
747520,1404.51,0.049804688,0.7142533361911774,17.911097,901.1885344599999,365,0.0044367164,2336.0790841579437,2.205496,-0.003369984,285,747520
749568,1386.83,0.051171876,0.7403963804244995,15.737137,888.5739723,366,0.004350955,2343.2503774166107,2.2009354,0.00013109432,279,749568
751616,1351.66,0.0421875,0.7499100267887115,21.099674,865.2153754099999,367,0.003947182,2350.5679609775543,2.205101,-0.0043109907,279,751616
753664,1351.66,0.060839843,0.7275825440883636,9.838587,865.6589233,368,0.00532358,2357.8925125598907,2.2186017,-0.0017031519,272,753664
755712,1317.23,0.05961914,0.8066626489162445,11.594907,841.9918571900001,369,0.0057088872,2365.402153491974,2.2320173,-0.010903746,276,755712
757760,1316.34,0.035009764,0.6939891874790192,17.276299,841.66856069,370,0.0032164971,2372.796522140503,2.2364638,-0.0028897293,278,757760
759808,1318.68,0.045654297,0.6115096509456635,11.718386,844.40906653,371,0.0043623107,2380.1521356105804,2.2442095,-0.0013675014,273,759808
761856,1315.68,0.045166016,0.7584148645401001,14.083806,842.8815641799998,372,0.0037849217,2387.635134935379,2.253406,-0.003011432,269,761856
763904,1315.68,0.043066405,0.7635677307844162,9.150876,844.26022824,373,0.0037758339,2395.2256996631622,2.2552838,0.0011486139,273,763904
765952,1315.68,0.07236328,0.5722260475158691,12.725807,845.0136073699999,374,0.0054473123,2402.7014350891113,2.2507818,-0.0038642667,279,765952
768000,1315.68,0.04506836,0.6526272594928741,11.086956,845.91429166,375,0.0042304406,2410.035288333893,2.2465367,-0.00096950185,271,768000
770048,1315.68,0.054492187,0.5220141112804413,12.736921,845.39248687,376,0.0046858056,2417.5689821243286,2.2391834,-0.00086475676,265,770048
772096,1315.68,0.061816406,0.7084445655345917,10.617485,846.34908428,377,0.00537676,2425.2830154895782,2.2355342,-0.0046377634,278,772096
774144,1315.68,0.047070313,0.612482339143753,13.207098,847.1201998299999,378,0.004558343,2432.6345348358154,2.2429836,8.028482e-05,279,774144
776192,1315.68,0.06542969,0.6888833045959473,10.351109,848.0554744400001,379,0.0056349183,2439.969808101654,2.2456708,-0.0013622942,275,776192
778240,1315.68,0.038183592,0.7222295105457306,11.322636,848.8034991599999,380,0.003343869,2447.4164237976074,2.2445982,-0.0042753117,278,778240
780288,1315.68,0.07773437,0.6336472630500793,10.084711,850.94993731,381,0.0065145358,2454.761124610901,2.2500777,-0.0019008934,267,780288
782336,1315.68,0.067675784,0.7129534780979156,9.297686,850.2390020500002,382,0.005142498,2462.4238126277924,2.2468114,-0.0025044666,287,782336
784384,1315.68,0.05253906,0.6816133260726929,10.472269,851.66916845,383,0.004472306,2469.5428881645203,2.247907,-0.0029477233,283,784384
786432,1315.68,0.065136716,0.7806775122880936,8.683729,853.2883346700002,384,0.005074134,2476.760484457016,2.2432418,-0.0028995976,288,786432
788480,1315.68,0.051464844,0.7673949301242828,8.470316,854.1845205100002,385,0.004513465,2483.857077360153,2.2330146,-0.002584549,286,788480
790528,1325.23,0.05703125,0.8761555626988411,5.819479,860.9953978100001,386,0.004928444,2490.999847173691,2.227033,-0.0055691316,284,790528
792576,1325.23,0.053369142,0.7520195692777634,9.178035,861.37388277,387,0.0044923797,2498.206878900528,2.235372,-0.005645192,282,792576
794624,1325.23,0.051708985,0.6594357490539551,11.861563,861.4836873600001,388,0.0046618455,2505.459552049637,2.2364113,-0.004031487,287,794624
796672,1325.23,0.043261718,0.7590826451778412,8.558717,861.9576461399998,389,0.003937925,2512.591658115387,2.21551,-0.0038850573,287,796672
798720,1324.37,0.050683595,0.8778117001056671,5.5387044,862.1091087199998,390,0.004438771,2519.7061586380005,2.197815,-0.0038527977,284,798720
800768,1324.37,0.037597656,0.7275269329547882,12.241681,863.1671415999999,391,0.0038526722,2526.915852546692,2.1932662,-0.00083583005,285,800768
802816,1324.37,0.035449218,0.7284569144248962,11.833221,863.20235748,392,0.003304237,2534.090284347534,2.2002704,-0.001546493,283,802816
804864,1324.37,0.06669922,0.6377718150615692,12.079411,862.87603768,393,0.005237133,2541.317305326462,2.2044878,-0.0028931398,284,804864
806912,1340.96,0.12338867,0.7475844621658325,8.88819,874.80381763,394,0.011371667,2548.527966737747,2.2076716,-0.009770891,292,806912
808960,1356.76,0.08344726,0.7356608211994171,9.537315,886.4922189999999,395,0.0072201327,2555.5421028137207,2.205306,-0.0012517406,287,808960
811008,1356.76,0.045996092,0.6211104393005371,13.191632,887.3508443299999,396,0.003890932,2562.6580390930176,2.1968126,0.00015513685,286,811008
813056,1356.76,0.058203124,0.731804370880127,9.184235,887.2470022399998,397,0.0048537087,2569.8156187534332,2.2010322,-0.0009282354,282,813056
815104,1356.76,0.051464844,0.7720135301351547,9.314379,887.9994537899998,398,0.0048232945,2577.0664913654327,2.194873,-0.002143387,287,815104
817152,1373.39,0.07763672,0.6946133375167847,9.980465,900.1414024599998,399,0.006038091,2584.192813873291,2.1871665,-0.0022731184,284,817152
819200,1384.61,0.06577148,0.782600075006485,8.901841,909.0326801499999,400,0.0054434687,2591.3939604759216,2.1825693,-0.0042131385,283,819200
821248,1382.08,0.068847656,0.9045087993144989,4.406343,907.03395082,401,0.0058700885,2598.615844964981,2.1761553,-0.005059263,288,821248
823296,1382.08,0.054541014,0.7067352533340454,9.587965,907.1452916300001,402,0.0048402273,2605.724083662033,2.163952,-0.0005806752,287,823296
825344,1398.47,0.048339844,0.7274434268474579,8.792266,918.6716239600001,403,0.0042216917,2612.854505300522,2.1595051,-0.004230005,287,825344
827392,1414.0,0.06459961,0.9159714505076408,3.8182316,929.5852141500001,404,0.0053446484,2619.96813249588,2.1688151,-0.004969117,279,827392
829440,1431.67,0.065625,0.7040673494338989,9.234655,942.1678199400002,405,0.0057716174,2627.2951481342316,2.1748338,-0.002487404,284,829440
831488,1446.04,0.039501954,0.6079021692276001,13.092394,952.6246510400001,406,0.0037681244,2634.494307041168,2.1860962,-0.003744974,280,831488
833536,1446.04,0.03671875,0.7519185096025467,8.963075,952.5093364400002,407,0.0033894791,2641.785443544388,2.194551,-0.0011018319,289,833536
835584,1462.57,0.072753906,0.6707492768764496,12.291319,964.8697639000001,408,0.005992602,2648.8623344898224,2.1946564,-0.0027728204,278,835584
837632,1460.33,0.035791017,0.5842126607894897,22.047863,963.7754885900001,409,0.0033060503,2656.2194628715515,2.1980138,-0.0035082116,288,837632
839680,1447.2,0.046826173,0.7821018844842911,12.475644,954.19434018,410,0.0040515503,2663.3295772075653,2.1962223,-0.002919519,282,839680
841728,1447.17,0.05834961,0.8328513354063034,6.782313,954.22736087,411,0.006996351,2670.5906524658203,2.1964326,-0.004297138,280,841728
843776,1401.34,0.055419922,0.7223356366157532,27.519695,920.6426718199999,412,0.0045603956,2677.8940150737762,2.2022347,-0.0032850434,297,843776
845824,1415.09,0.093847655,0.648754894733429,11.618828,931.1676002099998,413,0.0079260925,2684.7706804275513,2.2049396,-0.002292781,287,845824
847872,1398.51,0.05205078,0.8966711759567261,5.1280055,919.68767098,414,0.0044054715,2691.8836693763733,2.2083492,-0.005463154,280,847872
849920,1398.51,0.07900391,0.7214947938919067,12.018319,919.2013038500002,415,0.006297643,2699.179813861847,2.2122784,-0.0033607888,286,849920
851968,1398.51,0.06484375,0.5406130254268646,13.725204,919.34710067,416,0.0060159243,2706.3360257148743,2.1997724,-0.0041615334,290,851968
854016,1398.51,0.062451173,0.718654453754425,8.697424,918.9623088100001,417,0.00551964,2713.3748445510864,2.195325,-0.0021848027,286,854016
856064,1398.51,0.06533203,0.6456279754638672,12.208512,918.23623835,418,0.005864111,2720.5154490470886,2.1976,-0.0018328376,287,856064
858112,1415.27,0.07241211,0.7470437586307526,9.358391,930.49099042,419,0.005792056,2727.638566017151,2.1967487,-0.00494468,286,858112
860160,1432.73,0.05229492,0.7823146134614944,9.041639,942.7961881099999,420,0.004425169,2734.7753908634186,2.2074287,-0.003456258,290,860160
862208,1450.5,0.060595702,0.7031932771205902,11.206809,956.02592758,421,0.0049814796,2741.817654132843,2.2111354,-0.0019424051,290,862208
864256,1450.5,0.08779297,0.6490044295787811,10.855227,956.7110757600001,422,0.0065186284,2748.8717584609985,2.2044199,-0.004434425,291,864256
866304,1466.83,0.05419922,0.6675010025501251,10.039658,967.5407853300001,423,0.0047566234,2755.8900606632233,2.2069376,-0.0002228637,275,866304
868352,1451.51,0.04824219,0.7966088801622391,13.343079,955.1617387399998,424,0.004219654,2763.3256363868713,2.2054162,0.00057479227,286,868352
870400,1466.07,0.081933595,0.7613753378391266,9.477552,965.9960096899999,425,0.0067136064,2770.471421957016,2.203811,-0.0036526907,279,870400
872448,1447.66,0.03696289,0.6899279057979584,18.575954,953.32503906,426,0.0035138563,2777.800998210907,2.2151177,-0.0029515228,288,872448
874496,1464.36,0.0881836,0.577114999294281,12.198259,964.6994773800001,427,0.008763639,2784.90455698967,2.2141135,-0.004026524,283,874496
876544,1480.95,0.06621094,0.6457142531871796,10.6803,975.5100588,428,0.0056778826,2792.125886440277,2.2142935,-0.0051996065,274,876544
878592,1498.52,0.058496095,0.54108726978302,10.570765,986.9323415499998,429,0.0048745917,2799.5921635627747,2.22579,-0.0015200411,249,878592
880640,1498.52,0.072070315,0.5682842135429382,9.930574,985.3414147900002,430,0.0063944445,2807.8126962184906,2.226996,-0.0027189008,240,880640
882688,1498.52,0.10610352,0.593338668346405,9.887219,984.17564947,431,0.008485316,2816.3463966846466,2.2221203,-0.0076873354,254,882688
884736,1516.33,0.07729492,0.6431260108947754,9.789265,995.40297525,432,0.0063245646,2824.3979206085205,2.2228022,-0.0021407083,227,884736
886784,1534.09,0.066503905,0.6468630731105804,9.978142,1006.7555888000002,433,0.0058834255,2833.3851075172424,2.2369368,-0.002645237,233,886784
888832,1548.31,0.06611328,0.5125086307525635,10.5676365,1016.1678996600001,434,0.005527769,2842.1733379364014,2.2485633,-0.002912062,240,888832
890880,1566.02,0.053125,0.7026817798614502,8.889331,1027.5264467,435,0.0048583057,2850.69811296463,2.2474418,-0.0030514547,222,890880
892928,1576.51,0.048535157,0.6342745423316956,10.156502,1034.45466084,436,0.0041474192,2859.9201657772064,2.2492104,-0.0022894829,251,892928
894976,1593.91,0.061816406,0.6755824089050293,9.109437,1045.69972585,437,0.0053261635,2868.0760152339935,2.246408,-0.0031886292,248,894976
897024,1607.43,0.037109375,0.7741123884916306,14.740442,1055.5627657999999,438,0.0040333355,2876.315028190613,2.245069,-0.0013398377,269,897024
899072,1623.9,0.042285156,0.6854552030563354,9.871337,1066.77150863,439,0.0040142764,2883.9261355400085,2.2488017,-0.003090275,273,899072
901120,1625.1,0.046289064,0.8751569092273712,5.787944,1067.5219441899999,440,0.0049021356,2891.4186398983,2.2502923,-0.0058955243,268,901120
903168,1642.9,0.020361328,0.6650169789791107,12.395892,1080.6500771099998,441,0.00212454,2899.0504484176636,2.2489789,-0.0016006759,271,903168
905216,1660.14,0.05673828,0.6825994849205017,17.933544,1092.4300555,442,0.005088748,2906.606769800186,2.2486854,-0.0021676994,253,905216
907264,1660.14,0.06943359,0.7170569598674774,9.802107,1091.60662621,443,0.005864032,2914.673950433731,2.2514093,-0.0031741422,255,907264
909312,1677.81,0.0984375,0.5129417181015015,11.859049,1104.2079574499999,444,0.0076856627,2922.68271112442,2.2541878,-0.003985311,257,909312
911360,1672.77,0.075488284,0.797720193862915,13.379964,1100.4233123899999,445,0.006355527,2930.6300761699677,2.2569833,-0.004306567,264,911360
913408,1672.77,0.026464844,0.7245033383369446,9.927818,1100.44420279,446,0.002702656,2938.367060661316,2.2633936,0.0009522863,262,913408
915456,1684.99,0.071777344,0.7871925383806229,13.842035,1110.55450873,447,0.005980406,2946.1715199947357,2.2571259,-0.007393903,258,915456
917504,1684.84,0.04863281,0.8083318918943405,13.530452,1112.36712767,448,0.0040374845,2954.0990328788757,2.2632854,-0.0012401701,260,917504
919552,1684.71,0.06064453,0.7919016033411026,13.848455,1112.4734642,449,0.005257281,2961.959319591522,2.266471,-0.0035991196,269,919552
