fps,ep_reward_mean,approxkl,serial_timesteps,policy_loss,value_loss,clipfrac,total_timesteps,n_updates,time_elapsed,policy_entropy,ep_len_mean,explained_variance
535,640.46149337,0.002512439,403456,-0.003762915,11.417498,0.027392577,403456,197,840.6840522289276,1.7117472,892.01,0.8222290873527527
503,650.78843436,0.0045912666,405504,-0.0045213304,10.836068,0.05341797,405504,198,844.5101306438446,1.7006333,906.56,0.6243123114109039
522,670.3080257599999,0.0038698483,407552,-0.003540968,14.895845,0.04018555,407552,199,848.5801424980164,1.6825196,933.05,0.7721001952886581
452,670.51765095,0.004098711,409600,-0.002608321,33.206337,0.0484375,409600,200,852.4996304512024,1.692654,931.09,0.7905013412237167
495,672.75581451,0.0023332725,411648,-0.0021968738,17.91311,0.020703126,411648,201,857.0312008857727,1.708465,934.36,0.8080883622169495
501,678.4191896000001,0.005152026,413696,-0.0014242977,12.304669,0.06391601,413696,202,861.1685955524445,1.7059634,941.2,0.8685227930545807
511,686.29680869,0.0032926109,415744,-0.004322036,5.093635,0.03466797,415744,203,865.255716085434,1.6999744,951.71,0.8654251247644424
507,702.37151375,0.004066077,417792,-0.00590811,14.842336,0.04423828,417792,204,869.2590708732605,1.6881946,973.27,0.8914165794849396
517,711.6457640499998,0.0034525576,419840,-0.003405864,10.794604,0.037353516,419840,205,873.298994064331,1.6775284,983.84,0.9099905490875244
502,718.563767,0.0019777236,421888,-0.003033854,13.237429,0.017480468,421888,206,877.2608118057251,1.6743895,993.15,0.8458170294761658
507,729.17858125,0.002832946,423936,-0.0039005291,12.294214,0.03149414,423936,207,881.3403642177582,1.6722078,1007.05,0.8663184344768524
491,719.3498106600001,0.005301668,425984,-0.005575291,5.7036295,0.0647461,425984,208,885.3742156028748,1.6737659,993.13,0.9121506586670876
494,736.14150423,0.0034883495,428032,-0.0010528865,22.432858,0.037353516,428032,209,889.538215637207,1.6678305,1013.9,0.7884136289358139
496,749.4308204199999,0.0050313864,430080,-0.004619981,10.132213,0.058544923,430080,210,893.6816418170929,1.6636837,1031.46,0.8270955979824066
475,748.7733544399999,0.0069587613,432128,-0.0009106784,9.611836,0.08120117,432128,211,897.8051564693451,1.653272,1031.46,0.8023258298635483
502,758.37519663,0.007241008,434176,-0.008653758,8.42459,0.08823242,434176,212,902.1112196445465,1.6315473,1043.73,0.86721071600914
504,753.24518876,0.0062944824,436224,-0.002079669,6.5882006,0.068310544,436224,213,906.1883833408356,1.6180856,1035.9,0.9061435386538506
468,756.14785554,0.0040458394,438272,-0.0018735623,24.374775,0.0440918,438272,214,910.2491276264191,1.6153103,1034.82,0.8419132381677628
485,753.8890083999999,0.0028006667,440320,-0.0048440443,7.73084,0.028320312,440320,215,914.6200375556946,1.6207697,1029.88,0.9443894326686859
491,764.90052967,0.006275161,442368,-0.002206179,13.079167,0.079394534,442368,216,918.8376841545105,1.6208436,1042.19,0.8159549683332443
479,769.3833105700002,0.0029354081,444416,-0.0024816166,8.699038,0.030712891,444416,217,923.0040740966797,1.6204859,1046.73,0.9075591042637825
501,782.6271454400002,0.003663443,446464,-0.0001949409,10.249876,0.035986327,446464,218,927.2781479358673,1.6115558,1061.91,0.8297261446714401
462,802.26712741,0.0039054963,448512,-0.00092357874,28.97102,0.044287108,448512,219,931.3647179603577,1.6254036,1083.85,0.8612282127141953
466,806.2586262199999,0.0028263726,450560,-0.0032236848,16.234299,0.029248048,450560,220,935.7892909049988,1.6449077,1086.71,0.8914474472403526
493,819.8495116199998,0.0057815253,452608,-0.0062709264,10.204142,0.07109375,452608,221,940.1781327724457,1.6470747,1103.33,0.8744194656610489
509,833.72182741,0.0037071407,454656,-0.0026825161,13.128596,0.04091797,454656,222,944.3323450088501,1.6464803,1120.04,0.7874953895807266
495,844.9659722700001,0.005025512,456704,-0.003520367,10.68101,0.057128906,456704,223,948.3515412807465,1.6501805,1135.22,0.7925969362258911
474,854.0599058500001,0.0034522575,458752,-0.0016367635,10.032935,0.037109375,458752,224,952.4819416999817,1.6397741,1147.41,0.7919829189777374
469,868.1988462900001,0.0062902854,460800,-0.002234389,9.022972,0.07080078,460800,225,956.7972321510315,1.6206133,1163.27,0.9074621945619583
489,879.9270912300001,0.0044436892,462848,-0.00260237,10.379343,0.046679687,462848,226,961.1573119163513,1.6022899,1178.97,0.8847163915634155
461,887.8831808200001,0.008386486,464896,-0.0007169694,8.800275,0.10112305,464896,227,965.3426213264465,1.596298,1189.04,0.8846426978707314
485,882.2973984200001,0.0055013928,466944,-0.006087422,19.052055,0.054638673,466944,228,969.7836036682129,1.586039,1177.22,0.8863973319530487
475,891.1412112899999,0.006438049,468992,-0.0057307207,8.275984,0.07124023,468992,229,973.9993963241577,1.5909108,1185.75,0.9149264767765999
509,903.6842130699999,0.0056045605,471040,-0.0009775521,14.3134,0.067675784,471040,230,978.3063020706177,1.6016467,1200.74,0.7208055853843689
483,917.6579789699999,0.003564794,473088,-0.004165301,19.143932,0.034960937,473088,231,982.3239283561707,1.6010367,1218.26,0.7670026868581772
483,930.3572384299998,0.0043799994,475136,-0.004187443,24.419779,0.04824219,475136,232,986.5591208934784,1.5958159,1234.54,0.7080523669719696
498,930.8411287399998,0.006391113,477184,-0.0037007413,13.152779,0.07084961,477184,233,990.7935702800751,1.6011442,1231.13,0.8935445845127106
473,930.6309109099999,0.004199833,479232,-0.0015792714,21.539045,0.03857422,479232,234,994.9010231494904,1.6257674,1225.49,0.8750806078314781
480,935.2584400500001,0.0017670135,481280,-0.002029019,8.528485,0.013574218,481280,235,999.2304606437683,1.6389507,1229.75,0.9080948308110237
461,920.82804224,0.006876168,483328,-0.0065418556,19.755135,0.072216794,483328,236,1003.4941701889038,1.6516135,1201.72,0.897085577249527
502,922.7565673800001,0.0044834763,485376,-0.00540286,21.52446,0.049707033,485376,237,1007.9365210533142,1.6615222,1201.72,0.7256972193717957
467,930.4540065000001,0.0044801417,487424,-0.0021386405,16.438328,0.049804688,487424,238,1012.009218454361,1.6596119,1207.04,0.8228703588247299
488,924.3030001399999,0.004342505,489472,-0.0022148227,10.532709,0.051074218,489472,239,1016.3940839767456,1.6589361,1196.42,0.8903213664889336
467,918.9255138999999,0.0036441896,491520,-0.004378084,18.780857,0.03769531,491520,240,1020.5832154750824,1.6596133,1182.78,0.838688388466835
456,893.3092590899998,0.0048171044,493568,0.0010766343,9.38925,0.04824219,493568,241,1024.9664857387543,1.6880734,1140.83,0.9653660133481026
467,896.1473213,0.0036896828,495616,-0.0030863155,8.556133,0.035302736,495616,242,1029.4490194320679,1.704283,1139.66,0.9299261644482613
502,898.60613031,0.0028580786,497664,-0.0027674497,13.98109,0.023828125,497664,243,1033.827777147293,1.7014301,1139.66,0.8192072808742523
496,912.6047152799999,0.0035294846,499712,-0.0030591667,20.016674,0.039257813,499712,244,1037.903844833374,1.7026955,1156.57,0.7810338735580444
482,909.98841177,0.0028204545,501760,0.00029114325,16.110914,0.02578125,501760,245,1042.0295679569244,1.7074511,1147.16,0.8636302649974823
474,911.38129007,0.0039942777,503808,-0.0040550185,15.280377,0.043164063,503808,246,1046.2741622924805,1.7072737,1147.16,0.8713422268629074
462,923.7264696699998,0.0059897495,505856,-0.007224766,9.571318,0.050634764,505856,247,1050.5890848636627,1.7153308,1157.91,0.9414010122418404
466,937.3525861699999,0.0044698147,507904,-0.0022011201,11.047793,0.04814453,507904,248,1055.0179553031921,1.7228949,1173.69,0.8639406114816666
451,932.68615705,0.00472203,509952,-0.0029449337,9.222681,0.055126954,509952,249,1059.405786037445,1.7147038,1164.97,0.9181224703788757
499,943.5219261899999,0.0035568222,512000,-0.0016925537,10.160962,0.03930664,512000,250,1063.94793343544,1.7121814,1177.27,0.8700577914714813
460,952.30829538,0.0049484475,514048,-0.001585811,20.673513,0.052685548,514048,251,1068.0523309707642,1.7242419,1185.62,0.8307645320892334
473,961.8284755400001,0.008115959,516096,-0.0063297884,19.1726,0.10239258,516096,252,1072.4962792396545,1.7344996,1194.65,0.7410975992679596
464,964.6157117099999,0.005506045,518144,-0.0050387713,19.158854,0.0519043,518144,253,1076.8239352703094,1.7487237,1192.94,0.8428202718496323
458,973.4263960199999,0.0044706604,520192,-0.0033786502,11.622156,0.05024414,520192,254,1081.2344579696655,1.7762616,1199.02,0.9148271456360817
466,973.8841919099999,0.005673993,522240,-0.004439978,7.0017676,0.070458986,522240,255,1085.7005922794342,1.7858613,1194.97,0.934894934296608
461,978.4912821500001,0.0044211317,524288,0.0011040787,15.002683,0.047021486,524288,256,1090.0945744514465,1.8180748,1196.49,0.8968060836195946
465,978.5550639100001,0.003963612,526336,-0.004824706,7.565829,0.04042969,526336,257,1094.5291767120361,1.8600895,1191.55,0.9326153844594955
466,990.0636903100001,0.0040912237,528384,-0.0033151638,18.827162,0.04042969,528384,258,1098.9251368045807,1.8807576,1200.01,0.880004994571209
443,1006.9566493099999,0.0060072457,530432,-0.0036332265,13.060072,0.0765625,530432,259,1103.3149709701538,1.8965877,1216.78,0.772932842373848
476,1019.97490265,0.0028624348,532480,-1.1896668e-05,14.00341,0.02890625,532480,260,1107.9373519420624,1.9155813,1230.14,0.9014107212424278
456,1025.61411608,0.005382723,534528,-0.0020568527,4.298408,0.046289064,534528,261,1112.2359266281128,1.9390173,1234.68,0.9560622088611126
449,1041.6220409500002,0.0024696079,536576,-0.0032704112,12.844162,0.026367188,536576,262,1116.7240903377533,1.9502605,1250.1,0.9176546409726143
461,1051.24107221,0.0032911054,538624,-0.0040286295,7.5770063,0.0340332,538624,263,1121.2780261039734,1.9622633,1260.96,0.9375564754009247
459,1051.04967197,0.006722059,540672,-0.009608548,10.955999,0.046777345,540672,264,1125.714081287384,1.9766245,1257.01,0.9303249567747116
443,1051.8794092399999,0.0015194705,542720,-0.0012909088,9.925558,0.014746094,542720,265,1130.1726529598236,1.9838448,1254.79,0.927530400454998
481,1069.1285579,0.0041808668,544768,-0.0023892722,21.024864,0.045166016,544768,266,1134.7915806770325,1.9922934,1273.53,0.8357312977313995
449,1072.7502762899999,0.0056436504,546816,-0.0032886553,9.563042,0.065820314,546816,267,1139.0494468212128,2.010172,1275.26,0.9294544458389282
444,1076.1290619499998,0.0047772587,548864,-0.004270883,6.7101083,0.053466797,548864,268,1143.601645708084,2.0240479,1277.78,0.9026209115982056
463,1089.7574101399998,0.0040750983,550912,-0.0012042262,18.092922,0.04536133,550912,269,1148.207712173462,2.0421376,1287.9,0.8610610812902451
472,1097.66474959,0.002202347,552960,-0.002597512,11.152746,0.021972656,552960,270,1152.6284322738647,2.0573387,1294.69,0.8879315927624702
472,1109.28718016,0.002396913,555008,-0.0020571915,8.2301,0.019580077,555008,271,1156.9591777324677,2.0624824,1307.68,0.9306118488311768
478,1118.6150871,0.0035315633,557056,-0.0034332462,9.534997,0.0362793,557056,272,1161.2938632965088,2.0724452,1316.75,0.9149653911590576
436,1114.97799311,0.00319601,559104,-0.0032069844,15.2932415,0.028564453,559104,273,1165.57124710083,2.0871165,1308.69,0.8846949562430382
446,1119.91860547,0.0035780785,561152,-0.0031256364,10.433995,0.03696289,561152,274,1170.261159658432,2.1021101,1308.31,0.9202227294445038
466,1122.6541947,0.0018615167,563200,-0.0026439452,11.496131,0.01484375,563200,275,1174.8491568565369,2.1177747,1308.31,0.9159871563315392
444,1122.94641744,0.005501163,565248,-0.0003250228,8.798422,0.06040039,565248,276,1179.2379353046417,2.127684,1306.41,0.9048950299620628
423,1126.5788954700001,0.0021840415,567296,-0.0030139028,14.077456,0.026708985,567296,277,1183.8428361415863,2.1504166,1308.42,0.9180200323462486
457,1133.24591935,0.0042164936,569344,-0.0041445782,6.7530365,0.04477539,569344,278,1188.6783831119537,2.185168,1315.7,0.9350693747401237
457,1147.5707014399998,0.0011595137,571392,-0.00092547724,18.489864,0.009912109,571392,279,1193.156399488449,2.1983137,1331.15,0.8844779282808304
468,1152.9302862099998,0.0030935782,573440,-0.00416894,7.5060434,0.036035158,573440,280,1197.62859582901,2.2277887,1335.99,0.9131326228380203
448,1157.97604167,0.004742086,575488,-0.00465445,12.130911,0.054541014,575488,281,1202.0045704841614,2.2634058,1337.48,0.8687179088592529
445,1163.9845676,0.0034663025,577536,-0.00136135,7.941587,0.035791017,577536,282,1206.567417383194,2.2809515,1343.54,0.9183007925748825
452,1150.9934579600001,0.0009495899,579584,-0.0012209243,13.385195,0.007080078,579584,283,1211.1624372005463,2.2810254,1326.08,0.9252666980028152
451,1154.5666944900001,0.0036884672,581632,-0.0031736693,7.9169245,0.03955078,581632,284,1215.6928036212921,2.2805724,1329.95,0.9405901990830898
446,1164.13299606,0.00826293,583680,-0.0063262125,7.7294374,0.11323242,583680,285,1220.23175740242,2.269914,1340.49,0.7483426034450531
450,1184.01229619,0.003140465,585728,-0.0027734903,18.053791,0.03515625,585728,286,1224.8171129226685,2.2640316,1358.85,0.7570350468158722
460,1198.2496329800001,0.0023533034,587776,-0.0006560401,13.840128,0.023535157,587776,287,1229.3662731647491,2.2675784,1371.83,0.5048139095306396
456,1210.10240944,0.002531987,589824,-0.0032305494,7.459295,0.025878906,589824,288,1233.8185336589813,2.276187,1383.71,0.91986233741045
433,1213.95545799,0.0052935006,591872,-0.0058300383,15.154889,0.062451173,591872,289,1238.301036119461,2.281858,1383.71,0.4105489253997803
395,1217.69491421,0.0031101813,593920,-0.0011405954,17.860044,0.031201173,593920,290,1243.03004860878,2.2942026,1383.71,0.18808388710021973
423,1222.57742001,0.0022777757,595968,-0.0022555832,7.973535,0.021630859,595968,291,1248.206330537796,2.3129315,1383.71,0.8328152745962143
459,1224.17024288,0.0023734109,598016,-0.0028776538,7.526015,0.023339843,598016,292,1253.0408444404602,2.3258152,1381.05,0.9151315167546272
434,1227.18232958,0.005123135,600064,-0.0020034807,17.935236,0.058691405,600064,293,1257.4972026348114,2.3364837,1381.05,0.22713744640350342
451,1233.26078312,0.0030454001,602112,-0.0051706983,5.7864256,0.028173828,602112,294,1262.2143590450287,2.3344758,1383.16,0.9401181004941463
416,1234.0844175500001,0.0033758618,604160,-0.006559361,4.893402,0.037353516,604160,295,1266.7476179599762,2.3412979,1379.3,0.9101085811853409
455,1246.45930764,0.004470216,606208,-0.002870181,7.486602,0.050634764,606208,296,1271.6646518707275,2.353459,1391.52,0.8365345001220703
449,1258.9500153499998,0.0048734425,608256,-0.003339711,11.010698,0.055908203,608256,297,1276.1656007766724,2.35403,1403.16,0.7712748050689697
449,1272.87940026,0.0036089637,610304,-0.0010338317,9.22418,0.04086914,610304,298,1280.7272837162018,2.355199,1416.63,0.8113483488559723
434,1281.3996778699998,0.0022995714,612352,-0.00034607973,7.5295844,0.021142578,612352,299,1285.2827157974243,2.355471,1425.06,0.8477658927440643
451,1284.87087546,0.002197634,614400,5.9627822e-05,15.3007765,0.018603515,614400,300,1290.0014071464539,2.3554578,1425.06,0.4309489130973816
442,1288.9982449499998,0.008278273,616448,-0.0043789535,20.081274,0.11630859,616448,301,1294.5406441688538,2.3514297,1425.06,-0.000577092170715332
439,1294.1605847499998,0.0035633682,618496,-0.00090758427,18.655743,0.03793945,618496,302,1299.1674942970276,2.3604121,1425.06,0.1378328800201416
408,1309.9969158499998,0.0019943577,620544,0.00014066478,20.189697,0.016503906,620544,303,1303.8244934082031,2.3733,1440.27,0.006631970405578613
430,1318.10181454,0.005458153,622592,-0.004168486,20.235434,0.06865235,622592,304,1308.8344259262085,2.3837197,1446.54,0.05632209777832031
456,1336.00470448,0.0024988607,624640,7.200765e-06,28.361584,0.025341798,624640,305,1313.5936131477356,2.3946986,1462.97,0.5977795124053955
441,1350.59040183,0.0020365738,626688,0.00044513773,11.919499,0.01694336,626688,306,1318.0807106494904,2.4003587,1477.23,0.6719033718109131
440,1365.8522156799997,0.0038885935,628736,-0.0026903239,18.310883,0.043896485,628736,307,1322.7204720973969,2.4111018,1491.97,0.15591943264007568
415,1378.6229142500001,0.0032658945,630784,-0.00091969327,15.854993,0.03413086,630784,308,1327.373824596405,2.4188545,1504.26,0.35809701681137085
436,1379.9906651799997,0.0031153215,632832,-0.004885776,12.491776,0.031640626,632832,309,1332.3075065612793,2.4234002,1504.5,0.8834328874945641
446,1390.5257172599997,0.0014725152,634880,-0.0008040083,6.477637,0.013183594,634880,310,1336.9970266819,2.4238944,1515.32,0.958725530654192
447,1401.5400969799998,0.0033711575,636928,-0.0055658454,5.2265873,0.033691406,636928,311,1341.579801082611,2.4329307,1526.47,0.961562130600214
441,1405.0469467899998,0.0012962908,638976,0.00014993412,18.738392,0.0105957035,638976,312,1346.1607415676117,2.451077,1526.47,0.12875932455062866
465,1407.2053023899996,0.005815526,641024,-0.0032699679,9.286867,0.06821289,641024,313,1350.7996277809143,2.4648995,1526.47,0.7599887251853943
447,1417.4776856099998,0.0027029975,643072,-0.007898124,5.031182,0.020214844,643072,314,1355.203420162201,2.4790044,1536.2,0.9558654725551605
440,1419.2628947399996,0.0016716819,645120,-0.0041975314,2.1033676,0.015380859,645120,315,1359.776275396347,2.4779642,1534.78,0.980061449110508
437,1433.4570009499994,0.0056127314,647168,-0.0043767863,19.21109,0.0746582,647168,316,1364.4281499385834,2.4759474,1548.42,0.09355670213699341
434,1446.8589933599994,0.006377502,649216,-0.0024193854,19.375746,0.08227539,649216,317,1369.1102561950684,2.48426,1561.33,0.07770657539367676
442,1460.9783542999999,0.0019999566,651264,0.00031818668,1.6477331,0.011914062,651264,318,1373.8243191242218,2.470824,1575.26,0.986294636502862
436,1476.0934322299997,0.005545405,653312,-0.003684396,6.634145,0.065136716,653312,319,1378.4480199813843,2.468041,1590.09,0.8600031435489655
433,1477.0470617499998,0.001973598,655360,-0.003020246,3.7562256,0.008398438,655360,320,1383.1432151794434,2.4592013,1588.89,0.9752257391810417
433,1479.6056337400003,0.0037837445,657408,-0.0021094088,18.879591,0.04736328,657408,321,1387.862876176834,2.450863,1584.85,0.854976236820221
430,1490.5534935300002,0.0046088686,659456,-0.0034244824,11.234053,0.053955078,659456,322,1392.5922169685364,2.4527576,1595.33,0.6580676734447479
424,1496.5437593800004,0.004602795,661504,-0.0026938305,1.6048498,0.05654297,661504,323,1397.350660085678,2.4543657,1600.87,0.9850117322057486
440,1500.5588670900001,0.005882838,663552,-0.002864391,13.647202,0.078271486,663552,324,1402.179744720459,2.4540203,1600.87,0.5179149806499481
437,1507.0802465900001,0.0045105424,665600,-0.009115535,3.4744594,0.046289064,665600,325,1406.8279612064362,2.459163,1607.39,0.9763795994222164
477,1514.2768508899999,0.0018767199,667648,-0.0023182263,12.571254,0.018994141,667648,326,1411.5147964954376,2.4623518,1617.08,0.9379600286483765
440,1517.36475799,0.0030028985,669696,-0.00070851686,13.836073,0.031542968,669696,327,1415.8008952140808,2.473382,1617.08,0.5101751983165741
447,1528.3979472800002,0.0021968693,671744,-0.00299531,11.59128,0.023730468,671744,328,1420.455913066864,2.4759088,1629.09,0.9102779030799866
432,1532.1712220599998,0.0037277513,673792,-0.0005524057,20.436865,0.03730469,673792,329,1425.0369725227356,2.4728675,1629.09,0.0006375908851623535
431,1536.14120092,0.0015015141,675840,-0.00022646741,20.39431,0.011474609,675840,330,1429.7752623558044,2.48707,1629.09,-0.00024902820587158203
428,1544.11178966,0.0037195783,677888,-0.0024398349,3.6223416,0.04111328,677888,331,1434.5213265419006,2.4981086,1636.71,0.968471847474575
424,1539.9975457299997,0.005573175,679936,-0.008354764,2.9262843,0.057275392,679936,332,1439.2967989444733,2.4779727,1630.52,0.975443422794342
422,1548.9865597199998,0.0025494022,681984,-0.0023580766,4.144762,0.027392577,681984,333,1444.1193718910217,2.450731,1639.23,0.9616127349436283
449,1560.13400925,0.0053425217,684032,-0.0018882075,19.650003,0.06586914,684032,334,1448.962562084198,2.4426696,1649.62,0.06225109100341797
442,1571.17512521,0.0026616503,686080,-9.357756e-05,16.543701,0.028271485,686080,335,1453.518093585968,2.4563081,1660.71,0.3298616409301758
425,1580.60385324,0.0061411774,688128,-0.0014940744,19.861671,0.0796875,688128,336,1458.1507992744446,2.459325,1669.46,0.01435244083404541
444,1586.0043713700004,0.0023010552,690176,0.00046259267,17.37387,0.020458985,690176,337,1462.9597878456116,2.4613776,1674.35,0.2609574794769287
435,1593.8751514100002,0.0025613816,692224,-0.0019894098,19.961264,0.023632813,692224,338,1467.5720889568329,2.468246,1679.82,0.03286933898925781
444,1605.1773216899996,0.0036995928,694272,-0.00045004627,20.262575,0.0421875,694272,339,1472.2741289138794,2.467875,1690.39,-0.01281285285949707
427,1610.6257636199996,0.0019716653,696320,-0.0015450206,17.958239,0.01845703,696320,340,1476.8811655044556,2.4760041,1695.33,0.1928466558456421
444,1619.29614385,0.0070282756,698368,-0.00306142,19.596766,0.08842774,698368,341,1481.672735452652,2.4924865,1703.42,0.019222617149353027
437,1630.11198867,0.0035487865,700416,-0.0024947645,17.704885,0.042138673,700416,342,1486.277575969696,2.501625,1713.73,0.24724876880645752
426,1641.50332512,0.004415533,702464,-0.0011775864,20.414032,0.051660158,702464,343,1490.9562153816223,2.502069,1724.39,-0.006944775581359863
442,1642.0101684000003,0.0048930743,704512,-0.0015030202,20.292675,0.06352539,704512,344,1495.7542753219604,2.502999,1724.39,-0.006928682327270508
440,1654.12696131,0.0035892148,706560,-0.0008506235,20.107908,0.03857422,706560,345,1500.382796049118,2.515326,1735.81,0.012460827827453613
448,1664.31448541,0.0050228015,708608,-0.00235709,20.36239,0.060498048,708608,346,1505.0356032848358,2.5276637,1745.17,-0.0021485090255737305
433,1674.0307403000002,0.0033362762,710656,-0.0010874289,19.922688,0.035351563,710656,347,1509.5976552963257,2.5308988,1754.32,0.028079092502593994
433,1680.8701353100003,0.008197847,712704,-0.003321556,18.519749,0.1125,712704,348,1514.318449497223,2.53557,1760.7,0.13446152210235596
424,1688.50663533,0.0030753212,714752,-0.0016698813,18.202831,0.031298827,714752,349,1519.0424733161926,2.5442104,1766.83,0.18814098834991455
417,1696.19093559,0.0018092154,716800,2.8586248e-06,19.916813,0.012988281,716800,350,1523.866816997528,2.5544603,1772.54,0.029756903648376465
430,1707.8990650500002,0.0014465083,718848,0.00019638352,20.00045,0.008105469,718848,351,1528.77370262146,2.5642152,1783.72,0.028404295444488525
428,1718.4790128700004,0.003625815,720896,-0.0015414399,20.235027,0.038085938,720896,352,1533.5285284519196,2.5769439,1793.64,0.01145172119140625
393,1723.76635812,0.0024519789,722944,-0.00028825033,20.363184,0.018847656,722944,353,1538.311407327652,2.5786839,1795.86,0.0030429959297180176
411,1731.28446705,0.003409675,724992,-0.001865455,20.361961,0.03461914,724992,354,1543.5167791843414,2.5727634,1801.94,0.007978260517120361
425,1738.46400329,0.0035122856,727040,-0.00044088057,20.353535,0.036328126,727040,355,1548.494821548462,2.5759454,1807.49,-0.005841374397277832
421,1750.9473718699999,0.005041875,729088,-0.0010355957,20.24083,0.0647461,729088,356,1553.3094997406006,2.5844448,1819.78,-0.012053132057189941
440,1762.8153308200003,0.0048762057,731136,-0.0020659468,19.80174,0.05605469,731136,357,1558.1744446754456,2.598832,1831.06,0.03233480453491211
438,1775.15009547,0.0019492289,733184,0.0005554875,20.257162,0.017675782,733184,358,1562.8221218585968,2.6133022,1843.29,-0.0018614530563354492
438,1776.7172762900002,0.0058674715,735232,-0.0015184109,20.249557,0.07758789,735232,359,1567.4941415786743,2.6220856,1843.29,-0.0032958984375
434,1787.2965098200002,0.0026570917,737280,-0.0010361832,20.18668,0.026611328,737280,360,1572.1612002849579,2.6259212,1853.67,-0.0022580623626708984
458,1789.6986238300003,0.0039022106,739328,-0.0008177656,20.132607,0.043896485,739328,361,1576.8776745796204,2.640509,1853.67,-0.0028225183486938477
435,1792.6657755900003,0.0043970174,741376,-0.0018286929,19.783596,0.055273436,741376,362,1581.340451002121,2.6574569,1853.67,0.026432514190673828
443,1799.9333332300002,0.004009894,743424,-0.0009990088,19.846733,0.049951173,743424,363,1586.0466809272766,2.671686,1860.24,0.019457578659057617
440,1808.0138895000005,0.003514471,745472,-0.0011581244,18.887348,0.040283203,745472,364,1590.6611232757568,2.695992,1866.22,0.09925693273544312
439,1818.2973122800001,0.0021551452,747520,-0.0007147744,17.630611,0.01845703,747520,365,1595.3081164360046,2.7142322,1875.87,0.2124091386795044
418,1826.4908807600004,0.003518397,749568,-0.0010421355,17.73904,0.03730469,749568,366,1599.9717898368835,2.7292204,1883.52,0.23393481969833374
426,1834.2769894100004,0.0024292022,751616,-0.00037672117,20.136978,0.019042969,751616,367,1604.8689639568329,2.7403421,1891.08,0.0013932585716247559
431,1837.5064422200005,0.0037385584,753664,-0.0009970352,19.836773,0.041064452,753664,368,1609.6662788391113,2.7545266,1891.08,0.024680256843566895
440,1844.3139502300003,0.0032230332,755712,-0.0006748285,19.750229,0.035498045,755712,369,1614.4113273620605,2.7729156,1896.58,0.05433201789855957
428,1854.67829232,0.0043656905,757760,-0.0015590524,20.326494,0.047802735,757760,370,1619.0642595291138,2.7914295,1905.5,-0.024636268615722656
430,1860.3326212900004,0.0032208953,759808,-0.0006052713,19.878088,0.03017578,759808,371,1623.843891620636,2.7951257,1909.66,0.03457832336425781
431,1868.81781649,0.0017303156,761856,-0.0016464305,20.01839,0.013427734,761856,372,1628.5963175296783,2.7964835,1916.96,0.024026691913604736
439,1877.39895056,0.0039342763,763904,-0.0014012267,20.389063,0.045458984,763904,373,1633.3387959003448,2.8028738,1923.26,-0.006929755210876465
435,1883.9550293800003,0.0040442185,765952,-0.00036296397,20.20626,0.042675782,765952,374,1638.00448179245,2.8002343,1929.34,0.002900362014770508
408,1893.2022176500002,0.0030035449,768000,-0.0018780514,20.156942,0.029052734,768000,375,1642.7055623531342,2.8014696,1937.73,0.010411679744720459
433,1899.5286671600002,0.0017549137,770048,0.00043401736,20.237284,0.014746094,770048,376,1647.7213175296783,2.8100839,1943.74,0.0021672844886779785
440,1908.03703519,0.005871689,772096,-0.0012960539,20.290373,0.075683594,772096,377,1652.4446516036987,2.8207965,1951.97,-0.00785362720489502
433,1914.4252699600004,0.0036889468,774144,-0.0014482994,20.228079,0.03857422,774144,378,1657.0958836078644,2.8211339,1957.26,-0.0036172866821289062
411,1923.35658739,0.0042620357,776192,-0.0014686153,20.02113,0.044140626,776192,379,1661.8184106349945,2.8331332,1964.74,-0.0007561445236206055
416,1934.01696913,0.0023870675,778240,-0.0007776915,20.094757,0.018994141,778240,380,1666.7982938289642,2.8434134,1974.72,0.0036644339561462402
427,1947.7113957699999,0.00564272,780288,-0.0023847944,20.290401,0.072509766,780288,381,1671.7209706306458,2.8407524,1987.51,-0.001908421516418457
433,1952.6805157599997,0.0030389598,782336,-0.00055326265,20.147173,0.030761719,782336,382,1676.515487909317,2.8278086,1990.55,-0.009793758392333984
436,1952.7207047399997,0.004452168,784384,-0.00081831246,20.082775,0.04433594,784384,383,1681.2416460514069,2.823888,1990.55,-0.0034025907516479492
432,1960.7540634999998,0.003647792,786432,-0.0006559257,20.146608,0.040478516,786432,384,1685.9316952228546,2.828995,1998.42,-0.002718210220336914
437,1960.8541923900002,0.0030760684,788480,-0.0009379333,20.022385,0.028515626,788480,385,1690.6719505786896,2.8202024,1998.42,0.0011707544326782227
426,1964.27838486,0.006618742,790528,-0.0020528338,19.962475,0.08823242,790528,386,1695.358729839325,2.8135676,2000.52,0.004871964454650879
453,1964.3928047400002,0.0022998895,792576,0.00030943874,20.004864,0.01640625,792576,387,1700.1633870601654,2.8162615,2000.52,0.007185697555541992
447,1964.48696498,0.0038673053,794624,-2.3102562e-05,20.323223,0.03754883,794624,388,1704.675835609436,2.8130503,2000.52,-0.009718656539916992
415,1964.91432172,0.0044072685,796672,-0.002743223,20.392769,0.04848633,796672,389,1709.2541689872742,2.8147223,2000.52,0.0018208622932434082
