serial_timesteps,policy_loss,policy_entropy,n_updates,total_timesteps,approxkl,time_elapsed,value_loss,fps,explained_variance,clipfrac,ep_len_mean,ep_reward_mean
395264,-0.0050229076,5.117061,193,395264,0.004036835,868.1191322803497,16.686007,454,0.803957462310791,0.044921875,1706.71,1164.07740947
397312,-0.008099677,5.1197023,194,397312,0.004373042,872.6299638748169,11.75675,467,0.8516622334718704,0.055078126,1706.71,1164.4873840999999
399360,-0.0026477734,5.1248226,195,399360,0.0043602847,877.0114178657532,16.092138,430,0.8462556302547455,0.05024414,1706.71,1164.6846130699998
401408,-0.00090820156,5.1345167,196,401408,0.0034577097,881.7699446678162,11.8429165,469,0.8335449397563934,0.033984374,1706.71,1166.1725266799997
403456,-0.0032762375,5.141449,197,403456,0.0036932942,886.1297149658203,13.018692,458,0.7746037989854813,0.042529296,1706.71,1165.85361997
405504,-0.0014335709,5.1525803,198,405504,0.0038430064,890.595062494278,13.264427,440,0.8490730226039886,0.044287108,1714.58,1170.91010766
407552,-0.006549845,5.1639905,199,407552,0.0035363182,895.2398738861084,14.615446,439,0.8738139271736145,0.039404295,1726.14,1180.2876817099998
409600,-0.0038706507,5.1767225,200,409600,0.0033482327,899.898978471756,20.800966,439,0.8402750641107559,0.040625,1708.93,1168.03309679
411648,-0.0049744686,5.1864758,201,411648,0.0051980754,904.5617644786835,7.7098417,435,0.9310585036873817,0.05805664,1708.93,1170.32222905
413696,-0.0030443976,5.17824,202,413696,0.0042055915,909.2678775787354,6.9550524,462,0.9363146796822548,0.04663086,1704.55,1168.59029921
415744,-0.0014489715,5.164199,203,415744,0.0032271922,913.6954836845398,11.693377,451,0.7048890292644501,0.036035158,1707.42,1168.85393862
417792,-0.0014497681,5.161536,204,417792,0.0027395268,918.2333400249481,12.173468,463,0.8954834491014481,0.028955078,1695.38,1161.2737991200001
419840,-0.006552843,5.164309,205,419840,0.0041542137,922.6508202552795,11.449405,448,0.8556506931781769,0.04135742,1684.57,1153.7501868299998
421888,-0.0036218301,5.165119,206,421888,0.003279737,927.2172861099243,15.665072,454,0.7772712409496307,0.03671875,1684.57,1155.43458713
423936,-0.0030906769,5.1631913,207,423936,0.003470977,931.7208805084229,11.479469,440,0.8795126304030418,0.043164063,1687.23,1156.8575212700002
425984,-0.0047233016,5.1697884,208,425984,0.0045244405,936.3737235069275,15.295782,454,0.8450020253658295,0.053955078,1697.21,1166.1024133500002
428032,-0.0025548306,5.1549063,209,428032,0.00471774,940.8802618980408,7.2785597,431,0.9500183649361134,0.04916992,1701.14,1168.6119057399999
430080,-0.0012102557,5.139554,210,430080,0.0032631215,945.6243252754211,19.367275,444,0.8846636340022087,0.034863282,1699.12,1170.17043895
432128,-0.0015000885,5.1438875,211,432128,0.003523097,950.2314529418945,11.242624,430,0.8760264664888382,0.040527344,1699.12,1170.93783484
434176,-0.004335408,5.1482825,212,434176,0.003574346,954.988041639328,10.491177,453,0.8399450927972794,0.046777345,1699.12,1169.34166408
436224,-0.004374566,5.146358,213,436224,0.002773521,959.502286195755,16.026524,447,0.867469996213913,0.027978515,1685.63,1160.1310047299999
438272,-0.0004358829,5.131473,214,438272,0.0038707643,964.0761048793793,12.232714,439,0.9094497933983803,0.043408204,1685.63,1162.47338645
440320,-0.0025455665,5.122997,215,440320,0.0032485854,968.7331318855286,15.107109,440,0.7417507469654083,0.034814455,1692.82,1166.74432281
442368,-0.0024002744,5.1268344,216,442368,0.0032107811,973.3819770812988,11.455365,449,0.7883541882038116,0.038085938,1692.82,1166.4186199099997
444416,-0.002093028,5.131253,217,444416,0.0036530546,977.9397072792053,12.208439,451,0.759645402431488,0.04296875,1692.82,1164.39135137
446464,-0.006192492,5.128818,218,446464,0.0045589358,982.4788475036621,17.599463,462,0.7596666216850281,0.05131836,1692.82,1164.19203274
448512,-0.002742075,5.128375,219,448512,0.0029770406,986.9036860466003,11.335152,438,0.8239647895097733,0.03364258,1692.82,1163.4122361099999
450560,-0.0013080395,5.128502,220,450560,0.0029997122,991.5751547813416,12.990873,432,0.8383144587278366,0.034228515,1705.73,1172.28449425
452608,-0.0042611277,5.128421,221,452608,0.0044967933,996.3141026496887,13.625143,433,0.8904618173837662,0.05263672,1705.73,1174.0360275699998
454656,0.00045454176,5.1265554,222,454656,0.004233043,1001.0387809276581,6.5171075,441,0.895157977938652,0.0484375,1691.66,1163.2118137999996
456704,-0.003729903,5.1323385,223,456704,0.0050344337,1005.6737215518951,21.639584,474,0.8026720136404037,0.05214844,1684.72,1157.3519568099998
458752,-0.00526112,5.13667,224,458752,0.0029159288,1009.9946200847626,7.388349,464,0.8938895836472511,0.033935547,1691.9,1163.8805018499997
460800,-0.0035513085,5.136291,225,460800,0.003238377,1014.400621175766,11.667601,456,0.85502128303051,0.036376953,1691.9,1162.6654022599998
462848,-0.0036011941,5.1379476,226,462848,0.00527732,1018.8879127502441,12.962889,454,0.6930684447288513,0.06137695,1699.54,1168.2764718399999
464896,-0.005726797,5.1472206,227,464896,0.0037144516,1023.3978564739227,14.000262,452,0.7813293039798737,0.042578124,1713.68,1178.6533351799999
466944,-0.0015559703,5.1638536,228,466944,0.0051888265,1027.9242351055145,10.831852,420,0.91762575507164,0.056884766,1713.68,1177.3765889099998
468992,-0.0039441185,5.1790495,229,468992,0.0035903652,1032.799931049347,7.8976617,441,0.9221071898937225,0.039111327,1709.95,1177.2817819999998
471040,-0.004447794,5.175004,230,471040,0.0039813397,1037.4371209144592,9.030933,442,0.8640638887882233,0.044921875,1709.95,1178.1623374299998
473088,-0.004377396,5.1685905,231,473088,0.004691543,1042.0642654895782,20.940609,462,0.7877184152603149,0.04897461,1702.72,1172.49721951
475136,-0.005359358,5.1608114,232,475136,0.0061192024,1046.493884563446,10.233633,442,0.8430785536766052,0.06552734,1712.39,1178.2547619199997
477184,-0.002320223,5.157923,233,477184,0.0036304495,1051.1206114292145,11.309264,460,0.8293687850236893,0.03828125,1730.16,1191.6154258199997
479232,-0.0024404514,5.151953,234,479232,0.0028929391,1055.5654201507568,17.383413,439,0.787218376994133,0.032324217,1732.34,1192.9998672999998
481280,-0.004630299,5.1412606,235,481280,0.0049553486,1060.2266819477081,13.933049,442,0.8863826170563698,0.054101564,1736.25,1196.5633571899998
483328,-0.003968558,5.129365,236,483328,0.0058000274,1064.8554170131683,6.3586287,425,0.9414511993527412,0.06928711,1750.02,1206.8959729299997
485376,-0.0050880164,5.126698,237,485376,0.0033962782,1069.6671006679535,8.188633,446,0.9116242453455925,0.038769532,1745.81,1206.72309636
487424,-0.0006559372,5.134946,238,487424,0.0017159227,1074.2544102668762,12.177904,473,0.8452306240797043,0.014941406,1755.95,1213.97711976
489472,-0.001702421,5.1353025,239,489472,0.0047283685,1078.5761909484863,22.0573,452,0.866310641169548,0.05698242,1755.41,1215.03738105
491520,-0.002138591,5.136928,240,491520,0.0042008553,1083.1015224456787,6.4636946,422,0.9469268918037415,0.047851562,1749.75,1211.9328344
493568,-0.0049389796,5.133152,241,493568,0.003976815,1087.9500992298126,23.44995,439,0.816638246178627,0.04941406,1737.01,1202.6432820199998
495616,-0.0046204,5.125398,242,495616,0.0036671222,1092.6157538890839,5.977971,437,0.9388436526060104,0.04111328,1736.03,1202.4559317899998
497664,-0.0029460217,5.120881,243,497664,0.0027953498,1097.2981729507446,19.942287,464,0.7710260152816772,0.03178711,1726.33,1197.3659002799998
499712,-0.0024088752,5.1208487,244,499712,0.0028947152,1101.7047007083893,18.082493,440,0.7976627796888351,0.027832031,1726.33,1197.9882532099998
501760,-0.0020148926,5.1080503,245,501760,0.0068754964,1106.3556060791016,10.8903055,428,0.9092610031366348,0.07475586,1726.33,1199.57448779
503808,-0.0032149586,5.105256,246,503808,0.0049049244,1111.1373310089111,13.609108,430,0.8851831406354904,0.049462892,1726.66,1201.41069179
505856,-0.0025567936,5.109457,247,505856,0.003376975,1115.8936591148376,18.671612,438,0.822998046875,0.03955078,1726.66,1201.66576207
507904,-0.0032203875,5.106757,248,507904,0.0039891163,1120.5679333209991,12.974443,440,0.9163039326667786,0.04067383,1711.79,1192.74914622
509952,-0.005196033,5.1035414,249,509952,0.003599864,1125.2149856090546,16.264713,426,0.8326362818479538,0.043359376,1711.79,1191.6369586000003
512000,-0.0038847595,5.09354,250,512000,0.0038506854,1130.016590833664,6.488219,451,0.9278915748000145,0.04135742,1703.09,1186.47717068
514048,-0.0025125896,5.0767927,251,514048,0.00369151,1134.5510404109955,11.476381,453,0.8778748586773872,0.043554686,1703.09,1187.62077353
516096,-0.0011481817,5.071664,252,516096,0.0027896883,1139.0629358291626,14.16732,435,0.84598109126091,0.031054687,1703.09,1187.77603543
518144,-0.0038382348,5.0724773,253,518144,0.004434637,1143.761890411377,14.746755,435,0.9230675920844078,0.045410156,1693.09,1180.16747772
520192,-0.0024508615,5.071546,254,520192,0.004782447,1148.4599545001984,16.533735,439,0.8053885698318481,0.05913086,1693.09,1180.1758344099999
522240,-0.0027018809,5.081788,255,522240,0.005482127,1153.1226239204407,9.376658,441,0.9201901257038116,0.06523438,1693.09,1180.9322354600001
524288,-0.002638351,5.0863776,256,524288,0.003666656,1157.7648446559906,11.276337,444,0.8964819610118866,0.043261718,1709.72,1195.8300947000002
526336,-0.0058614877,5.083555,257,526336,0.004250614,1162.3781108856201,21.039137,453,0.7948391437530518,0.047753908,1695.38,1183.23645457
528384,-0.0019899737,5.0914807,258,528384,0.0017609,1166.8993363380432,7.2093024,448,0.9384015053510666,0.015380859,1696.67,1184.23600024
530432,-0.0066461256,5.100835,259,530432,0.0029467768,1171.4695208072662,9.231962,467,0.8467463403940201,0.030908203,1684.67,1176.30545719
532480,-0.0025542402,5.107955,260,532480,0.002060702,1175.8487541675568,23.096478,466,0.7601583003997803,0.017236328,1669.87,1165.62672606
534528,-0.0031789537,5.1139836,261,534528,0.0038815856,1180.2368438243866,8.7775955,435,0.9333818703889847,0.04633789,1669.87,1168.7315687599998
536576,-0.004141276,5.122886,262,536576,0.0041802675,1184.9391059875488,14.634453,437,0.8734815269708633,0.043603517,1658.54,1161.56489429
538624,-0.0025624712,5.1346173,263,538624,0.0023343815,1189.6216280460358,5.181639,449,0.9626692458987236,0.02631836,1652.85,1156.63905621
540672,-0.0056508244,5.1546326,264,540672,0.003684648,1194.1789569854736,11.882071,437,0.9007971212267876,0.04448242,1666.46,1169.18704203
542720,-0.002288288,5.164563,265,542720,0.0023315947,1198.8569045066833,10.193804,463,0.9229435175657272,0.021728516,1659.6,1165.8559299
544768,-0.0006778445,5.16186,266,544768,0.002448999,1203.2748999595642,20.369999,459,0.7813645303249359,0.025292968,1677.32,1179.4796891899998
546816,-0.0038657878,5.1481185,267,546816,0.004610672,1207.7346534729004,20.36363,453,0.8993525132536888,0.04526367,1680.35,1181.79608345
548864,-0.0015815122,5.1395392,268,548864,0.0035059955,1212.2552847862244,13.27076,448,0.858317106962204,0.04018555,1680.35,1182.2183379299997
550912,-0.004488602,5.1385484,269,550912,0.0026815445,1216.8250472545624,8.750174,475,0.8919950947165489,0.02836914,1680.29,1182.5777014599998
552960,-0.006277422,5.162723,270,552960,0.0071943263,1221.1352107524872,11.626831,459,0.7552583515644073,0.091992185,1680.29,1180.6214949999999
555008,-0.0034684432,5.1686807,271,555008,0.0036471654,1225.5948808193207,8.838099,463,0.8267266005277634,0.039648436,1680.29,1179.7416085999998
557056,-0.0022355684,5.155509,272,557056,0.0028065979,1230.010288476944,18.557528,461,0.817071869969368,0.025537109,1680.29,1181.3952963
559104,-0.0017478028,5.1508636,273,559104,0.0029834807,1234.4477589130402,15.739122,451,0.8580018579959869,0.034228515,1682.42,1180.33671131
561152,-0.0048668906,5.1510124,274,561152,0.003895757,1238.985540151596,18.179628,440,0.7359411418437958,0.04448242,1687.77,1186.01963099
563200,-0.005550691,5.1485853,275,563200,0.005537062,1243.6359493732452,9.062021,451,0.8401348143815994,0.05703125,1682.53,1180.88535192
565248,-0.0038262499,5.139101,276,565248,0.006187937,1248.176836490631,10.04799,462,0.9075722172856331,0.07333984,1682.53,1181.35254387
567296,-0.0038687165,5.1382947,277,567296,0.003891278,1252.6071133613586,24.290648,468,0.7403222918510437,0.046972655,1668.94,1169.7513813300002
569344,-0.0025794501,5.129826,278,569344,0.005155864,1256.9758021831512,9.849151,437,0.917498029768467,0.052685548,1668.94,1171.12132921
571392,-0.0031680607,5.1230617,279,571392,0.003025444,1261.662173986435,9.9639635,453,0.8700911104679108,0.03149414,1664.06,1168.2344535700001
573440,-0.0029793156,5.119532,280,573440,0.003500883,1266.173950433731,12.68134,438,0.895390585064888,0.040771484,1664.06,1169.04219595
575488,-0.0020130351,5.1218033,281,575488,0.0031033107,1270.846355676651,16.084267,455,0.8156703561544418,0.033740234,1666.37,1169.2319536200002
577536,-0.0038939682,5.1328554,282,577536,0.0021821307,1275.344203710556,18.470448,481,0.7930461764335632,0.01977539,1656.98,1160.6765947699998
579584,-0.0011969745,5.1421094,283,579584,0.0032180431,1279.5951752662659,10.191944,443,0.9200156033039093,0.03696289,1647.5,1152.7025648899998
581632,-0.002011362,5.1585383,284,581632,0.003967509,1284.2142055034637,6.54164,448,0.9584461152553558,0.04482422,1644.78,1153.46395926
583680,-0.0021879827,5.17347,285,583680,0.0032620113,1288.783215045929,17.080353,452,0.8499103933572769,0.035205077,1656.32,1163.99031431
585728,-0.0024057475,5.1769586,286,585728,0.0033110152,1293.3117566108704,11.735113,477,0.8232893943786621,0.036230467,1667.13,1171.9960600599998
587776,-0.0035141748,5.171491,287,587776,0.0030107475,1297.5989527702332,7.773987,465,0.9058678895235062,0.034521483,1667.11,1171.62520867
589824,-0.004403814,5.17731,288,589824,0.003254331,1301.9950394630432,14.191022,437,0.9083835333585739,0.036572266,1654.29,1162.6070659
591872,-0.0037406657,5.1892495,289,591872,0.00373145,1306.6730153560638,8.635032,467,0.8848840817809105,0.04609375,1649.93,1158.4533624599999
593920,-0.002916091,5.1883197,290,593920,0.0023426632,1311.0545101165771,4.4007015,454,0.92397041618824,0.022949219,1636.6,1146.3191003299999
595968,-0.0068566278,5.199483,291,595968,0.004223748,1315.5574440956116,13.190552,420,0.9326673448085785,0.04868164,1645.84,1151.9316231900002
598016,-0.0023235108,5.213948,292,598016,0.0031471166,1320.4240803718567,8.59628,453,0.9326907843351364,0.032714844,1641.74,1151.6216168800001
600064,-0.0039994274,5.2081404,293,600064,0.0029800022,1324.943921804428,14.927597,464,0.7446529865264893,0.033203125,1649.59,1155.26630748
602112,-0.004462596,5.211945,294,602112,0.004488828,1329.3502299785614,17.122112,439,0.9244824275374413,0.05102539,1641.52,1148.37694112
604160,-0.002358431,5.234215,295,604160,0.0030748372,1334.0162131786346,7.492369,447,0.9470581114292145,0.033251952,1635.12,1145.96066306
606208,-0.0024480713,5.2471433,296,606208,0.0024489816,1338.5971920490265,7.130313,440,0.9047299176454544,0.025976563,1626.26,1141.3958699099999
608256,-0.003567376,5.2543044,297,608256,0.0035944306,1343.2468132972717,12.908773,450,0.8382962495088577,0.041992188,1626.26,1140.80934944
610304,-0.0058092703,5.2613792,298,610304,0.004864582,1347.7952089309692,12.382827,432,0.6857847273349762,0.054394532,1626.26,1141.19325674
612352,-0.0035225027,5.2628627,299,612352,0.00504647,1352.5295104980469,11.497765,447,0.8355638384819031,0.048095703,1626.26,1139.7614263999997
614400,-0.0031723466,5.2626476,300,614400,0.003556976,1357.103313922882,11.688524,447,0.7424057424068451,0.042578124,1626.26,1139.8558049399999
616448,-0.0034663454,5.2804036,301,616448,0.0043658414,1361.6778621673584,15.141263,439,0.8131067603826523,0.053808592,1621.77,1134.19259376
618496,-0.0017502445,5.296452,302,618496,0.003852461,1366.340317249298,8.877243,441,0.866692453622818,0.04633789,1618.84,1132.34100824
620544,-0.004216252,5.311101,303,620544,0.0050181397,1370.9748373031616,10.792798,429,0.7256827652454376,0.062207032,1627.33,1137.0975573800001
622592,-0.0040468047,5.3291073,304,622592,0.0033736508,1375.744642496109,17.937681,469,0.8339650332927704,0.041015625,1629.59,1136.89938562
624640,-0.0033095968,5.333123,305,624640,0.0026818304,1380.1093254089355,12.669046,451,0.76866315305233,0.030566406,1629.59,1135.83504912
626688,-0.0027848869,5.3373756,306,626688,0.0019556605,1384.6434531211853,10.442736,468,0.8278946876525879,0.019384766,1629.59,1136.5679712799997
628736,-0.003910103,5.3418303,307,628736,0.0023706227,1389.0134241580963,11.290741,467,0.8737455755472183,0.02602539,1619.32,1130.2549554799998
630784,-0.0045200363,5.339952,308,630784,0.0036695562,1393.397423028946,14.776492,457,0.8587593138217926,0.03828125,1623.05,1130.4859330999998
632832,-0.0038236934,5.340299,309,632832,0.0039273766,1397.8713796138763,11.5226,457,0.8542967438697815,0.047070313,1623.05,1131.87439774
634880,-0.0047375495,5.3384056,310,634880,0.0047558704,1402.3533368110657,10.1584015,443,0.7666106224060059,0.05673828,1623.05,1131.55853471
636928,-0.0020147427,5.3443956,311,636928,0.0045242063,1406.9701132774353,9.810846,446,0.7323621511459351,0.055615235,1630.28,1134.9938119899998
638976,-0.0035246585,5.3526793,312,638976,0.0018643446,1411.5617046356201,15.894963,425,0.8691626638174057,0.018652344,1616.06,1123.9357726499998
641024,-0.0035169185,5.349089,313,641024,0.0032998666,1416.3732554912567,5.8888845,427,0.9147805497050285,0.03803711,1607.64,1118.55073204
643072,-0.0023393512,5.3451433,314,643072,0.003557679,1421.161227464676,9.335169,467,0.8588329404592514,0.038769532,1617.99,1124.4376382199998
645120,-0.0019983244,5.34931,315,645120,0.0032759714,1425.5448741912842,17.119717,458,0.6927466094493866,0.036035158,1627.86,1131.27226288
647168,-0.006637485,5.3466005,316,647168,0.004591115,1430.0126934051514,8.946865,457,0.7723093926906586,0.054589845,1633.02,1132.97227273
649216,-0.0011068212,5.345729,317,649216,0.003074152,1434.4884865283966,11.714318,454,0.8956701084971428,0.03364258,1637.23,1132.3494809000001
651264,-0.0028086836,5.345814,318,651264,0.0025163074,1438.992974281311,17.54091,447,0.8735562264919281,0.026464844,1630.69,1129.21279173
653312,-0.0023009642,5.3487988,319,653312,0.004295931,1443.5680356025696,9.502192,455,0.7756988555192947,0.047216795,1642.95,1136.13009986
655360,-0.0040898127,5.361631,320,655360,0.0033248444,1448.0662548542023,14.103518,464,0.8838145434856415,0.038085938,1634.1,1128.37370998
657408,-0.0049999207,5.3851714,321,657408,0.0030602966,1452.478247642517,12.2277975,467,0.8759347423911095,0.035253905,1633.91,1127.88005867
659456,-0.0037691314,5.3898144,322,659456,0.0017778485,1456.861160993576,6.671121,456,0.8986104354262352,0.016162109,1633.24,1125.61562237
661504,-0.0070179314,5.3850513,323,661504,0.0030900636,1461.3485553264618,8.294397,478,0.8675619512796402,0.03300781,1642.55,1132.15331173
663552,-0.0038029074,5.380145,324,663552,0.0023930653,1465.6262421607971,17.389355,471,0.7893503159284592,0.024951171,1602.61,1098.01111206
665600,-0.0024176897,5.3846846,325,665600,0.0033638135,1469.971107006073,11.903921,478,0.8549065142869949,0.037597656,1602.61,1097.3735296
667648,-0.0039990754,5.389747,326,667648,0.003861301,1474.2579534053802,11.363611,451,0.9092253968119621,0.0453125,1600.41,1095.0293674
669696,-0.0039636446,5.3913183,327,669696,0.002844231,1478.79918050766,6.6726418,463,0.9305731430649757,0.031396486,1594.38,1090.8100796299998
671744,-0.001893582,5.396004,328,671744,0.0042360295,1483.21719288826,6.557746,433,0.9475936144590378,0.04536133,1602.9,1099.5585211899997
673792,-0.004036923,5.399857,329,673792,0.0030840465,1487.9432890415192,9.465101,467,0.9048648998141289,0.026220703,1590.23,1088.94296096
675840,-0.0033403407,5.396814,330,675840,0.0028726042,1492.3261024951935,13.288706,465,0.7640352249145508,0.029345702,1590.23,1085.4700483
677888,-0.0019082658,5.3893747,331,677888,0.0019659528,1496.7253708839417,6.299979,460,0.9379533194005489,0.01845703,1602.4,1095.6422572099998
679936,-0.0052860333,5.3830714,332,679936,0.0024379133,1501.1762170791626,9.695489,483,0.9098830670118332,0.025634766,1575.96,1073.7537027600001
681984,-0.0025694375,5.391531,333,681984,0.0034423652,1505.4102416038513,11.357606,470,0.9307717531919479,0.03251953,1553.54,1055.20062238
684032,-0.0042941472,5.4008684,334,684032,0.003135924,1509.7622056007385,25.54439,483,0.7467322647571564,0.028857421,1526.5,1036.73628292
686080,-0.0044167875,5.404861,335,686080,0.0038226843,1513.9956691265106,12.81426,462,0.8859601318836212,0.047167968,1502.9,1017.36876907
688128,-0.0029431547,5.3994136,336,688128,0.0017578283,1518.4203424453735,23.61284,460,0.8080200254917145,0.016357422,1471.15,990.3522032599999
690176,-0.0019510817,5.4007783,337,690176,0.0029340344,1522.8721492290497,10.335272,436,0.9174311980605125,0.03227539,1456.37,978.9845048900002
692224,-0.0031907982,5.410338,338,692224,0.003169254,1527.567619562149,16.21829,459,0.9018022865056992,0.03359375,1427.14,954.1321238099997
694272,-0.0035763339,5.418935,339,694272,0.0018870378,1532.0211992263794,17.057579,462,0.8682003021240234,0.018066406,1399.2,935.2898538599999
696320,-0.0018753636,5.4219484,340,696320,0.0025407476,1536.4482645988464,12.076376,469,0.8337750136852264,0.02626953,1378.32,917.30580549
698368,-0.004619912,5.429138,341,698368,0.0031673566,1540.8113107681274,15.409414,485,0.8558246046304703,0.03388672,1339.47,886.1558218399998
700416,-0.0013338435,5.43807,342,700416,0.00254624,1545.0289595127106,7.111766,502,0.9553272537887096,0.024658203,1331.92,880.6951436200001
702464,-0.0034528177,5.440656,343,702464,0.0042163515,1549.1083390712738,8.444023,436,0.9516091756522655,0.045214843,1321.63,872.92020842
704512,-0.0034850095,5.4403067,344,704512,0.003951594,1553.8035383224487,4.447634,480,0.9511258639395237,0.042138673,1315.97,867.1592931600001
706560,-0.004777538,5.431096,345,706560,0.0021069967,1558.0677633285522,28.404495,473,0.8100184947252274,0.022216797,1305.52,859.82631807
708608,-0.0059166015,5.427882,346,708608,0.0037943735,1562.3912823200226,4.5584497,463,0.9572861678898335,0.04160156,1301.82,857.6023080599998
710656,-0.0021239165,5.423272,347,710656,0.0039865067,1566.8115491867065,12.423398,477,0.8290362060070038,0.046826173,1315.68,866.65289658
712704,-0.0014409339,5.422353,348,712704,0.0021136105,1571.1042757034302,16.289093,472,0.8135058134794235,0.022460938,1309.71,857.6531767500002
714752,-0.0024864743,5.4364777,349,714752,0.0018658219,1575.4360270500183,10.713084,459,0.9332119300961494,0.019482423,1290.86,842.09606378
716800,-0.006528051,5.4506717,350,716800,0.004855857,1579.8900790214539,9.687124,454,0.9178277626633644,0.06064453,1287.63,840.90608525
718848,-0.0033822272,5.461632,351,718848,0.003049334,1584.4030992984772,10.7847395,465,0.8975569754838943,0.0359375,1292.25,844.9625073400001
720896,-0.004163859,5.4704375,352,720896,0.0040362934,1588.80717253685,9.678141,447,0.9042272940278053,0.04824219,1297.66,848.7111925100002
722944,-0.0014662179,5.4801435,353,722944,0.0021390403,1593.3804671764374,9.9712105,456,0.8758653253316879,0.023583984,1302.02,851.91525013
724992,-0.0030134027,5.4811277,354,724992,0.0029463135,1597.8684825897217,10.350583,465,0.8704653084278107,0.034521483,1315.35,862.8603833400001
727040,-0.0026374087,5.474866,355,727040,0.0034109442,1602.270595550537,16.681614,452,0.8782618418335915,0.03701172,1307.93,856.3959196599999
729088,-0.005976513,5.493469,356,729088,0.004978805,1606.8006553649902,4.8880525,459,0.8774461150169373,0.05419922,1296.89,846.84525082
731136,-0.0018172223,5.5114746,357,731136,0.002871565,1611.2609350681305,16.253035,465,0.7616720050573349,0.031591795,1282.38,833.3289778799999
733184,-0.0069897277,5.517757,358,733184,0.003593972,1615.657808303833,16.58704,474,0.6755620837211609,0.042773437,1299.93,844.8764650899998
735232,-0.0018463593,5.5224977,359,735232,0.0029643741,1619.971867799759,9.329363,465,0.91839699447155,0.03227539,1304.26,846.7102733899998
737280,-0.0056922818,5.5210752,360,737280,0.0037522092,1624.3767023086548,12.605436,475,0.8397345989942551,0.042382814,1313.12,853.4544331599998
739328,-0.0037821096,5.513777,361,739328,0.0046847095,1628.6804146766663,14.14951,458,0.8095608800649643,0.054541014,1297.31,840.83873683
741376,-0.0005437097,5.514625,362,741376,0.0024127807,1633.1459729671478,9.12051,449,0.8685400933027267,0.026708985,1297.31,841.17026635
743424,-0.0058217812,5.5117984,363,743424,0.0034384977,1637.701421737671,17.823982,427,0.8823318183422089,0.041796874,1285.73,835.92635432
745472,-0.0040978882,5.5053816,364,745472,0.0039294893,1642.4873640537262,11.716023,456,0.8933756649494171,0.047802735,1303.43,849.3370571400001
747520,-0.001245179,5.4978952,365,747520,0.0045016054,1646.9787290096283,17.399168,450,0.8509995937347412,0.05234375,1306.36,855.43465389
749568,-0.0047114384,5.489211,366,749568,0.0025748408,1651.5213861465454,17.568235,469,0.8479029536247253,0.027685547,1269.46,831.9106204200001
751616,-0.0048049814,5.4721823,367,751616,0.0051791556,1655.882131576538,10.647937,423,0.9241911768913269,0.05053711,1269.46,835.3396145900001
753664,-0.0015591348,5.459086,368,753664,0.00235093,1660.7230107784271,16.947428,454,0.7910173535346985,0.025048828,1269.46,835.0510036900002
755712,-0.0026922845,5.454623,369,755712,0.003776101,1665.2277011871338,11.297547,450,0.8456438928842545,0.035107423,1279.73,842.4556518500001
757760,-0.0019235533,5.452098,370,757760,0.0031461816,1669.7710404396057,17.766018,449,0.8730549961328506,0.03227539,1279.73,843.2155658200002
759808,-0.0040090233,5.453959,371,759808,0.0050787935,1674.3308284282684,18.833498,459,0.8216315656900406,0.06342773,1279.73,841.2621201900001
761856,-0.0031962371,5.452216,372,761856,0.0029576176,1678.7870573997498,12.689914,465,0.876844696700573,0.033203125,1279.73,843.3869492700002
763904,-0.0037909492,5.4444056,373,763904,0.0062093497,1683.1893446445465,10.310296,443,0.9312981963157654,0.06386719,1279.73,847.4588195900001
765952,-0.0023683074,5.441124,374,765952,0.0026489745,1687.8030524253845,16.598028,447,0.8931309729814529,0.027978515,1275.9,846.5008656000001
768000,-0.0018793974,5.4388614,375,768000,0.0026535438,1692.380854845047,18.206854,459,0.8540883660316467,0.02866211,1284.32,852.9162322700001
770048,-0.0016651053,5.444488,376,770048,0.004399658,1696.844845533371,8.600988,451,0.9443360455334187,0.04018555,1265.39,841.6100943100001
772096,-0.0038355398,5.449481,377,772096,0.002047204,1701.382926940918,10.050324,475,0.8964212313294411,0.017871093,1265.39,843.9601385000001
774144,-0.005279726,5.446449,378,774144,0.004507939,1705.6948192119598,8.259191,468,0.8625806272029877,0.04511719,1250.71,833.9823101300001
776192,-0.006036408,5.4391236,379,776192,0.004378848,1710.0670201778412,12.958156,449,0.8619273155927658,0.053466797,1250.71,831.3628690100002
778240,-0.0026917297,5.4206343,380,778240,0.004222625,1714.6249973773956,9.696196,475,0.8414588421583176,0.040966798,1252.82,832.9630127300002
780288,-0.0034410853,5.413447,381,780288,0.0062650344,1718.9293105602264,10.191542,438,0.7556253373622894,0.07504883,1252.82,833.11868413
782336,-0.0026300235,5.4136896,382,782336,0.0032243156,1723.5992786884308,21.123785,455,0.7940466701984406,0.034570314,1262.18,837.7504379100002
784384,-0.002316534,5.4148564,383,784384,0.0027974877,1728.099613904953,15.131805,469,0.8039099723100662,0.027783204,1275.54,846.4772594400002
786432,-0.0024842906,5.4131474,384,786432,0.0036081981,1732.4667901992798,16.584372,463,0.9011045321822166,0.03666992,1264.8,840.2829934000001
788480,-0.0025551862,5.427121,385,788480,0.004506876,1736.8881659507751,11.032694,444,0.9140495955944061,0.05253906,1260.32,838.3602809500002
790528,-0.0019684113,5.442967,386,790528,0.0036213796,1741.4961636066437,6.167461,462,0.894532598555088,0.043847658,1272.22,846.21868705
792576,-0.0017335175,5.4419203,387,792576,0.0022613846,1745.9241735935211,18.764212,460,0.7790157347917557,0.02265625,1284.32,855.37095076
