serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,policy_loss,ep_reward_mean,ep_len_mean
397312,194,0.9038361310958862,5.449237,397312,509,25.431042,0.0012391957,0.0077636717,746.5189950466156,-0.0013843814,1008.67562363,1373.94
399360,195,0.9558192379772663,5.4414554,399360,527,12.626396,0.00094656774,0.006640625,750.542626619339,-0.002204711,994.7206995899999,1357.51
401408,196,0.9050827771425247,5.4411635,401408,517,29.192297,0.0019808798,0.0203125,754.4283230304718,-0.0036323573,983.32653505,1338.84
403456,197,0.8909864947199821,5.444612,403456,514,20.691387,0.0043963054,0.046728514,758.3832318782806,-0.0032907117,987.8642664199999,1338.84
405504,198,0.8767374083399773,5.4377317,405504,492,21.596226,0.00316341,0.038916014,762.365391254425,-0.0028124154,1002.2875541399999,1353.63
407552,199,0.876982606947422,5.427904,407552,504,19.699924,0.0060623013,0.06552734,766.5220761299133,-0.0060223625,1017.8265307399997,1368.29
409600,200,0.9761982019990683,5.4391484,409600,497,4.405299,0.0025495135,0.024316406,770.5819752216339,-0.005320018,1016.72306081,1366.24
411648,201,0.7158015966415405,5.451485,411648,563,33.222927,0.0011312582,0.010986328,774.7040240764618,-0.0013245129,993.4181969700002,1335.31
413696,202,0.9841407779604197,5.4596353,413696,539,4.7931895,0.002041989,0.023632813,778.337574005127,-0.005964152,966.6268026500001,1307.19
415744,203,0.9065443128347397,5.46981,415744,538,22.940876,0.0018929911,0.018994141,782.1372444629669,-0.0026621036,952.2888361800001,1292.16
417792,204,0.8484810441732407,5.468653,417792,546,13.904863,0.0025631613,0.021972656,785.9377980232239,-0.005351205,952.43041889,1292.5
419840,205,0.8819017559289932,5.480263,419840,514,19.538162,0.004589638,0.058935545,789.6892282962799,-0.004032902,967.99295101,1308.04
421888,206,0.9791856575757265,5.4894257,421888,530,4.6143117,0.0023870443,0.02446289,793.6723921298981,-0.006133156,970.21973769,1311.77
423936,207,0.8755375519394875,5.489072,423936,504,20.06168,0.0031896061,0.034472656,797.5298326015472,-0.002081105,985.9837282599999,1327.4
425984,208,0.9050577580928802,5.4785767,425984,538,26.533176,0.00351778,0.043115236,801.5890254974365,-0.00561035,977.04294328,1313.08
428032,209,0.9814258739352226,5.4837437,428032,529,4.0947814,0.002522926,0.025439452,805.3960528373718,-0.0042197295,977.0832202500001,1313.68
430080,210,0.880608007311821,5.4873114,430080,520,19.926556,0.0044067777,0.05366211,809.2613959312439,-0.006857398,991.31617067,1328.33
432128,211,0.7660822570323944,5.494157,432128,542,21.097662,0.0029975907,0.034570314,813.1999471187592,-0.002538622,991.4066161800001,1328.33
434176,212,0.9270665273070335,5.4954844,434176,539,16.302822,0.0028815698,0.031054687,816.9732596874237,-0.0046385326,1001.61125259,1343.65
436224,213,0.9187488555908203,5.4886694,436224,538,24.623568,0.0028830231,0.035253905,820.7722289562225,-0.0058274446,986.01750074,1323.43
438272,214,0.8892473876476288,5.4899454,438272,509,20.582375,0.003485797,0.041894533,824.5725908279419,-0.0018700333,990.56170956,1323.43
440320,215,0.8938932418823242,5.488897,440320,501,19.65961,0.0035767655,0.04067383,828.5899982452393,-0.0022297197,1002.4298305799999,1334.35
442368,216,0.9526334851980209,5.4814024,442368,561,10.511611,0.0031196408,0.033740234,832.6720113754272,-0.0051005157,973.9170037700001,1306.09
444416,217,0.8921417221426964,5.4819007,444416,522,20.473234,0.005064907,0.05595703,836.318517446518,-0.0050680456,988.39365187,1321.75
446464,218,0.8648537695407867,5.4793973,446464,553,12.182319,0.0019463552,0.021289062,840.2389144897461,-0.0039093276,969.42119116,1307.23
448512,219,0.8921878635883331,5.4687796,448512,513,20.459663,0.0026414148,0.026806641,843.9370546340942,-0.001791687,969.5221944699999,1307.23
450560,220,0.8085501194000244,5.4659395,450560,545,10.589317,0.0045190374,0.053466797,847.9228527545929,-0.0056895996,979.04758057,1322.18
452608,221,0.8800644353032112,5.4744196,452608,509,20.715508,0.0051561305,0.06743164,851.6768743991852,-0.004631412,984.13945319,1322.18
454656,222,0.8791069537401199,5.4880986,454656,517,20.588562,0.003796915,0.04633789,855.6964831352234,-0.003771772,995.5090963700001,1331.86
456704,223,0.8889059573411942,5.488681,456704,513,20.033041,0.005439649,0.06333008,859.6551537513733,-0.0024494207,998.1006870900002,1331.86
458752,224,0.9042769819498062,5.4862204,458752,566,7.6441317,0.0014838089,0.015673827,863.644636631012,-0.002286015,986.2183526599999,1317.6
460800,225,0.727238118648529,5.486693,460800,559,23.50013,0.0038660108,0.031689454,867.2581288814545,-0.006440214,969.3642283799999,1297.83
462848,226,0.9892506189644337,5.4812846,462848,517,2.2823339,0.0043450715,0.04736328,870.9179952144623,-0.0065444834,960.1603749099999,1283.85
464896,227,0.8821140378713608,5.4796333,464896,546,29.624762,0.0032969634,0.038671874,874.8749535083771,-0.0050121965,938.28489099,1256.47
466944,228,0.9553963802754879,5.4884176,466944,573,6.698855,0.0029587508,0.03378906,878.6196086406708,-0.0051111486,895.0427808699999,1213.55
468992,229,0.8916313946247101,5.492671,468992,513,21.513348,0.004004937,0.04921875,882.1883053779602,-0.0034747082,909.1119986699999,1228.88
471040,230,0.8881224170327187,5.497241,471040,502,21.093073,0.0034831136,0.04248047,886.1743822097778,-0.0023192223,916.1201515999998,1233.32
473088,231,0.8955841884016991,5.496066,473088,485,19.953938,0.0024937934,0.025488282,890.2478213310242,-0.0032267035,929.4348515899999,1245.96
475136,232,0.9715359751135111,5.4914465,475136,499,6.6147475,0.0028313918,0.013183594,894.4638230800629,-0.0065172105,914.5025338899998,1231.75
477184,233,0.8794474378228188,5.481802,477184,555,29.486927,0.00089296105,0.008251953,898.5644857883453,-0.001434263,899.95711941,1216.15
479232,234,0.8766709938645363,5.4924135,479232,514,20.102514,0.0043553375,0.054345705,902.2533121109009,-0.005689622,914.66442308,1231.27
481280,235,0.9155582711100578,5.4948425,481280,509,23.206553,0.0031067035,0.029248048,906.231659412384,-0.004367236,903.86770545,1217.58
483328,236,0.8810364976525307,5.483632,483328,507,20.061512,0.0030386061,0.030859375,910.252326965332,-0.0020596464,918.34148301,1231.92
485376,237,0.9876843215897679,5.4786468,485376,538,2.8223138,0.001805126,0.013964844,914.2920506000519,-0.0046743033,919.1184070599999,1233.33
487424,238,0.887283019721508,5.467026,487424,512,20.155758,0.00653835,0.07919922,918.0953142642975,-0.004982824,919.6153688999999,1233.33
489472,239,0.820463553071022,5.4604177,489472,540,22.51154,0.001981784,0.02109375,922.0904722213745,-0.0012605211,935.0999961299999,1249.4
491520,240,0.8739716112613678,5.4664598,491520,515,20.147236,0.004236128,0.047705077,925.880167722702,-0.004246506,946.49927142,1265.71
493568,241,0.8774390369653702,5.463935,493568,513,20.128952,0.0058400617,0.07885742,929.8541955947876,-0.0048411572,952.3118246099999,1265.71
495616,242,0.8833085373044014,5.460932,495616,493,19.894358,0.0029219291,0.034228515,933.8392698764801,-0.0016415343,951.88555035,1265.71
497664,243,0.8443876504898071,5.453127,497664,543,22.48187,0.0018268919,0.019091796,937.9872279167175,-0.0037446984,951.5310445,1265.71
499712,244,0.8889425620436668,5.452282,499712,515,20.493774,0.0032269761,0.036816407,941.7570853233337,-0.0035167101,948.74819162,1265.71
501760,245,0.8658381253480911,5.4479394,501760,516,21.68809,0.0041758837,0.04897461,945.7324752807617,-0.0031874273,963.4427533999999,1281.07
503808,246,0.8381287753582001,5.4469995,503808,508,21.258581,0.004054451,0.04194336,949.6998302936554,-0.0038859337,978.2110799100001,1296.42
505856,247,0.8931376934051514,5.4486647,505856,493,27.29411,0.007410866,0.08598633,953.7254147529602,-0.0070560477,974.9628984100001,1296.24
507904,248,0.8747029304504395,5.441287,507904,506,19.918316,0.003992581,0.043066405,957.874819278717,-0.0035304495,990.7439177,1312.47
509952,249,0.8850276172161102,5.4326158,509952,504,19.71368,0.0027021188,0.028466797,961.9221103191376,-0.0034445252,1006.4734934100001,1328.0
512000,250,0.8729501217603683,5.428442,512000,498,19.630268,0.0048868344,0.059033204,965.9839179515839,-0.006134893,1021.45178125,1342.94
514048,251,0.8846677467226982,5.4222755,514048,511,19.763174,0.0014177148,0.012744141,970.0946979522705,-0.002166939,1037.3617727399999,1359.08
516096,252,0.8738044649362564,5.4253573,516096,509,19.869238,0.0041659204,0.05283203,974.0952634811401,-0.0020475574,1037.7621645099998,1359.08
518144,253,0.8737287670373917,5.4330134,518144,504,19.722656,0.001779285,0.017333984,978.1117899417877,-0.0017807751,1038.09349684,1359.08
520192,254,0.8743704557418823,5.4321775,520192,516,21.521885,0.003484223,0.03618164,982.1704037189484,-0.00538729,1053.18710723,1373.99
522240,255,0.9052562713623047,5.4357524,522240,555,10.663103,0.003986883,0.039355468,986.1352088451385,-0.0039101494,1063.6051658200001,1389.74
524288,256,0.8735996782779694,5.4301305,524288,520,20.408909,0.0013442882,0.011279297,989.8218524456024,-0.001627549,1077.64016091,1405.33
526336,257,0.8770060688257217,5.412628,526336,519,29.553135,0.005724679,0.049316406,993.7569723129272,-0.006987948,1082.9434526100001,1406.59
528384,258,0.7246390581130981,5.4103255,528384,536,11.228468,0.004634339,0.048583984,997.6991147994995,-0.0045338357,1076.99115199,1396.94
530432,259,0.6992775201797485,5.413597,530432,533,10.427909,0.0071465103,0.070166014,1001.5148687362671,-0.003040794,1087.18101753,1412.88
532480,260,0.8841404840350151,5.4164042,532480,504,20.315086,0.0032187172,0.03466797,1005.3545074462891,-0.0029289606,1097.4357683299997,1428.66
534528,261,0.8679365813732147,5.4020205,534528,497,19.176428,0.004562157,0.046484374,1009.4173891544342,-0.0029187007,1112.4575683799999,1444.41
536576,262,0.8773182258009911,5.3956604,536576,500,20.098227,0.004008271,0.04921875,1013.538022518158,-0.0031295836,1114.79322784,1444.41
538624,263,0.8750084415078163,5.409569,538624,517,30.78779,0.0009658301,0.0073242188,1017.6299891471863,-0.0028125548,1098.26867633,1427.75
540672,264,0.8623179197311401,5.4221606,540672,499,19.903383,0.0023736304,0.02841797,1021.5900614261627,-0.0024059438,1097.90382952,1427.75
542720,265,0.8748689144849777,5.4335756,542720,507,19.872347,0.002580308,0.028173828,1025.6885797977448,-0.0029410138,1114.1414483400001,1443.96
544768,266,0.8721018880605698,5.4472227,544768,524,21.120277,0.0023176398,0.023730468,1029.72700381279,-0.0031423874,1129.7101713999998,1459.32
546816,267,0.6766247749328613,5.4487896,546816,532,23.52757,0.002276869,0.023828125,1033.6347427368164,-0.0018266866,1127.6519836500001,1465.11
548864,268,0.6771305799484253,5.449944,548864,554,21.42517,0.002206342,0.024804687,1037.4824526309967,-0.0021449043,1133.73985806,1474.6
550912,269,0.8954241871833801,5.4585924,550912,555,6.622392,0.0032825656,0.03330078,1041.174631357193,-0.0017458426,1119.69598337,1460.22
552960,270,0.9441169276833534,5.4890985,552960,518,10.609823,0.0062936083,0.03793945,1044.8608260154724,-0.007723565,1114.88216285,1460.22
555008,271,0.8971791937947273,5.49665,555008,526,26.273518,0.00434807,0.049072266,1048.8141386508942,-0.0049983608,1115.48602765,1461.54
557056,272,0.8810342028737068,5.5027127,557056,514,19.305878,0.0030698727,0.034570314,1052.7030019760132,-0.0015800975,1115.19312598,1461.54
559104,273,0.8758487477898598,5.4992757,559104,509,20.155977,0.0044785514,0.053808592,1056.6812760829926,-0.0020730372,1130.6973654600001,1477.33
561152,274,0.9202760308980942,5.4960165,561152,530,23.694036,0.0028173462,0.02709961,1060.702020406723,-0.0054688053,1145.9165535500003,1492.42
563200,275,0.9102866351604462,5.5159416,563200,511,25.191711,0.0025693858,0.026904296,1064.565664768219,-0.0036130152,1159.7188021499999,1505.2
565248,276,0.7576977014541626,5.5277243,565248,539,14.280008,0.00274681,0.031884767,1068.5719876289368,-0.0036657173,1154.49772962,1505.2
567296,277,0.9503516405820847,5.530327,567296,513,9.438907,0.0013597832,0.014453125,1072.3663520812988,-0.0020587668,1154.91637151,1506.07
569344,278,0.8775655999779701,5.520753,569344,505,19.938297,0.0023576792,0.020996094,1076.3591983318329,-0.003023022,1159.1252413099999,1506.07
571392,279,0.8030937314033508,5.5016584,571392,538,23.929264,0.0015391742,0.013427734,1080.4086735248566,-0.001579633,1174.83815687,1521.84
573440,280,0.8394566774368286,5.4985647,573440,562,16.070623,0.0047728494,0.035986327,1084.2123188972473,-0.006166776,1169.92528063,1521.84
575488,281,0.8785363882780075,5.4957514,575488,513,19.269749,0.005086676,0.06416015,1087.8523347377777,-0.0058450163,1180.37433725,1534.33
577536,282,0.8025430142879486,5.4986877,577536,530,21.681198,0.0057327533,0.06147461,1091.8441591262817,-0.0029431144,1180.0107945,1534.33
579584,283,0.9346972703933716,5.4962115,579584,510,10.782051,0.0017622586,0.015332031,1095.7023932933807,-0.0025387187,1174.6729142400002,1534.33
581632,284,0.8093268424272537,5.4935083,581632,528,21.104828,0.0054244134,0.064208984,1099.7171878814697,-0.0035076893,1189.65853405,1548.55
583680,285,0.8964106291532516,5.5025024,583680,560,18.160408,0.002558225,0.029296875,1103.590435743332,-0.004804235,1200.7863662099999,1564.53
585728,286,0.8491515666246414,5.496036,585728,507,20.639797,0.0049981726,0.058447264,1107.2440621852875,-0.0043565496,1200.16514649,1564.53
587776,287,0.856296181678772,5.4819384,587776,507,20.413906,0.00394615,0.042138673,1111.2761709690094,-0.0034165024,1200.7310013800002,1564.53
589824,288,0.8788478225469589,5.46647,589824,518,20.206404,0.0022896696,0.020068359,1115.3150074481964,-0.0037666676,1205.7122256,1564.53
591872,289,0.8768529891967773,5.4644446,591872,523,20.141853,0.0023571942,0.023144532,1119.2632944583893,-0.002834633,1220.7420618100002,1580.17
593920,290,0.8807578831911087,5.461702,593920,504,19.552217,0.0032280344,0.03339844,1123.1723935604095,-0.0010296532,1221.11774016,1580.17
595968,291,0.8631570488214493,5.457876,595968,514,20.239132,0.003072506,0.034375,1127.2302100658417,-0.0017094435,1236.85899028,1595.88
598016,292,0.8750269487500191,5.4664907,598016,501,19.987097,0.0021276567,0.022607422,1131.2135365009308,-0.0026321174,1252.53828389,1611.63
600064,293,0.8733241409063339,5.4799953,600064,515,19.729536,0.005923674,0.076367185,1135.2946319580078,-0.0046807723,1252.6455281800002,1611.63
602112,294,0.8765992596745491,5.479531,602112,520,19.642824,0.0039604614,0.04609375,1139.2673616409302,-0.003240486,1252.67519564,1611.63
604160,295,0.8731936365365982,5.484434,604160,520,20.742567,0.004161605,0.051220704,1143.2028205394745,-0.005392849,1267.7795062799999,1627.23
606208,296,0.8770038932561874,5.510489,606208,501,19.675032,0.004984905,0.059423827,1147.1400091648102,-0.008653386,1280.6130047899999,1639.89
608256,297,0.8722043335437775,5.5249705,608256,516,19.815384,0.0016428046,0.013818359,1151.2272329330444,-0.002293627,1281.47247138,1639.89
610304,298,0.8777822256088257,5.5248003,610304,517,19.190779,0.0040894477,0.04350586,1155.1930847167969,-0.00048176263,1286.6753748699998,1639.89
612352,299,0.8837190642952919,5.5355177,612352,536,29.931995,0.0024401776,0.028222656,1159.14821600914,-0.0047198455,1287.49030989,1640.66
614400,300,0.8356255441904068,5.544188,614400,552,22.944477,0.0014447635,0.015478516,1162.9679675102234,-0.0020393988,1289.27769995,1640.66
616448,301,0.8825050517916679,5.5553026,616448,515,19.684927,0.0042536394,0.051074218,1166.679007768631,-0.0044278638,1288.7085714,1640.66
618496,302,0.8675671070814133,5.565654,618496,540,20.879276,0.0020886813,0.019335937,1170.648877620697,-0.002786683,1286.85333159,1640.66
620544,303,0.8768923878669739,5.5364685,620544,501,19.53947,0.0036132105,0.036230467,1174.44029378891,-0.0045284545,1286.8782258500003,1640.66
622592,304,0.8753662928938866,5.51638,622592,507,19.538868,0.0015573407,0.011425781,1178.524762392044,-0.0018361353,1301.3461945200002,1654.91
624640,305,0.8806441724300385,5.513496,624640,495,19.769163,0.0023341516,0.024316406,1182.5610580444336,-0.0021417825,1316.0836729000002,1669.22
626688,306,0.9401109218597412,5.524121,626688,528,14.096689,0.0027244962,0.026123047,1186.6973476409912,-0.0046127103,1306.4311864300003,1654.76
628736,307,0.8787805363535881,5.5292196,628736,483,20.234737,0.004541181,0.055273436,1190.5708570480347,-0.005056959,1320.4423180900003,1668.95
630784,308,0.8608714044094086,5.5250854,630784,535,21.911957,0.001573725,0.015625,1194.8112483024597,-0.0028545666,1334.79222868,1682.93
632832,309,0.9044692143797874,5.5306654,632832,539,24.268885,0.002297373,0.028271485,1198.6386880874634,-0.004139015,1330.87174195,1681.5
634880,310,0.876296877861023,5.5359197,634880,506,20.054632,0.0023311465,0.023339843,1202.43674826622,-0.0026290338,1344.28922796,1695.01
636928,311,0.8679846674203873,5.540851,636928,523,20.441525,0.0020411988,0.021289062,1206.4767010211945,-0.0020489509,1355.3748663,1707.61
638976,312,0.8531880974769592,5.540284,638976,522,20.190964,0.0048152874,0.061181642,1210.391910791397,-0.005050003,1369.6218083499998,1722.36
641024,313,0.8896105885505676,5.5434027,641024,512,19.809391,0.0020756908,0.02080078,1214.3141207695007,-0.0034847497,1385.3994944799997,1737.93
643072,314,0.8771840780973434,5.551212,643072,531,20.158588,0.0025785535,0.031396486,1218.3120830059052,-0.0034490111,1384.74388244,1737.93
645120,315,0.864212691783905,5.5594773,645120,514,20.249428,0.002015978,0.019677734,1222.1650278568268,-0.003157558,1384.51153207,1737.93
647168,316,0.9114535823464394,5.576969,647168,516,24.557701,0.00319026,0.034375,1226.1474766731262,-0.0038878075,1384.2359810099997,1737.48
649216,317,0.8732339143753052,5.595475,649216,513,17.993301,0.003179321,0.038623046,1230.109607219696,-0.0019390382,1384.5044032799997,1737.48
651264,318,0.8795567229390144,5.591344,651264,516,19.690865,0.0018034361,0.016259765,1234.1012835502625,-0.0023823737,1399.1588932199998,1752.44
653312,319,0.9652128294110298,5.585418,653312,520,7.7022347,0.0031603128,0.028320312,1238.0658717155457,-0.009347134,1399.7740549199996,1753.39
655360,320,0.8805718570947647,5.59896,655360,495,19.179955,0.0021324025,0.022021484,1242.0036399364471,-0.0030804826,1400.0698206700001,1753.39
657408,321,0.8248395323753357,5.6089406,657408,505,20.85553,0.0024333415,0.029736329,1246.140790939331,-0.0038558189,1400.19794666,1753.39
659456,322,0.9420668072998524,5.6187024,659456,523,10.975845,0.0028469875,0.025585938,1250.1913335323334,-0.002966748,1408.58489338,1767.08
661504,323,0.8494178354740143,5.624198,661504,543,35.49538,0.0032612584,0.02475586,1254.103351354599,-0.006341635,1395.2992353199998,1754.63
663552,324,0.7051871120929718,5.627243,663552,548,23.007483,0.00072397187,0.005566406,1257.8725426197052,-0.0028433015,1390.17680769,1754.63
665600,325,0.8077797591686249,5.6279516,665600,564,10.080195,0.0029588356,0.038671874,1261.605745792389,-0.0019135944,1389.3830742,1754.63
667648,326,0.9586418457329273,5.6342335,667648,523,8.176323,0.0026935425,0.019580077,1265.238968372345,-0.0069797365,1374.17442649,1740.37
669696,327,0.8707426339387894,5.638806,669696,541,24.815845,0.001567366,0.0125488285,1269.1532628536224,-0.0055229263,1359.1907412600003,1725.96
671744,328,0.8820838183164597,5.6422567,671744,541,26.047886,0.0023902168,0.02626953,1272.9386658668518,-0.0038532144,1344.5301634100001,1710.51
673792,329,0.9593491815030575,5.6425962,673792,557,3.1056633,0.0028355091,0.029052734,1276.723051071167,-0.0039569144,1330.4115579800002,1696.21
675840,330,0.936079703271389,5.6500864,675840,522,11.292515,0.0034490335,0.034375,1280.3953485488892,-0.006541277,1328.55945345,1696.21
677888,331,0.8839084655046463,5.6567698,677888,498,19.775494,0.0024392293,0.026220703,1284.3175764083862,-0.0015961755,1344.0473442300001,1712.83
679936,332,0.8859184607863426,5.663657,679936,507,19.684128,0.0034491555,0.039453126,1288.4287629127502,-0.001799969,1344.24561892,1712.83
681984,333,0.9066783934831619,5.6567907,681984,508,15.180199,0.003304685,0.034472656,1292.4638094902039,-0.006303107,1344.15545393,1712.83
684032,334,0.8982050940394402,5.6565113,684032,528,25.34386,0.0013625359,0.0125488285,1296.4892075061798,-0.0031385012,1328.94556483,1697.76
686080,335,0.906118743121624,5.65534,686080,523,27.806423,0.0016175157,0.0140625,1300.365359544754,-0.003696635,1297.4105994800002,1665.88
688128,336,0.8656853288412094,5.6530967,688128,528,17.222115,0.0027281377,0.02890625,1304.2764904499054,-0.0038467061,1294.9209916099999,1661.09
690176,337,0.9125755578279495,5.65038,690176,550,20.431204,0.002622391,0.027148437,1308.1520428657532,-0.0026337672,1277.33585241,1643.59
692224,338,0.8724284619092941,5.6565967,692224,581,10.754236,0.002798297,0.027978515,1311.8699991703033,-0.0050043236,1253.74726597,1608.43
694272,339,0.767243355512619,5.6644773,694272,572,23.48884,0.0010004992,0.0072265626,1315.3932645320892,-0.0016454665,1209.39610598,1565.73
696320,340,0.8927060216665268,5.6677446,696320,510,20.411196,0.004451076,0.05205078,1318.9712426662445,-0.0033332328,1224.5632182400002,1582.39
698368,341,0.9543246105313301,5.6620016,698368,524,8.229307,0.0022993896,0.018945312,1322.9811172485352,-0.003709834,1210.4274006800001,1569.31
700416,342,0.886997178196907,5.66536,700416,500,19.86772,0.006443677,0.08095703,1326.8895437717438,-0.008242576,1210.0688501900001,1569.31
702464,343,0.8596500754356384,5.67988,702464,558,25.374584,0.0007087503,0.004833984,1330.981300830841,-0.0022689877,1206.84759217,1563.13
704512,344,0.9744897950440645,5.674375,704512,504,3.9941788,0.0045742774,0.048535157,1334.6491074562073,-0.0051442543,1204.05807536,1559.18
706560,345,0.9094678312540054,5.6767817,706560,537,22.400028,0.0018423542,0.019384766,1338.712438583374,-0.0019350129,1213.78777684,1567.49
708608,346,0.8833688125014305,5.6805167,708608,536,23.906506,0.002488464,0.028857421,1342.5226261615753,-0.0032843999,1218.7739580200002,1567.79
710656,347,0.9097123295068741,5.683437,710656,518,17.187511,0.004036575,0.049072266,1346.3397397994995,-0.0056341416,1218.21356153,1567.79
712704,348,0.9811011794954538,5.703271,712704,500,3.8731506,0.0030526938,0.031591795,1350.2870502471924,-0.0027657703,1219.54612369,1570.03
714752,349,0.8889691382646561,5.7097683,714752,522,19.49093,0.0023987556,0.024023438,1354.3785514831543,-0.0051323823,1219.09798061,1570.03
716800,350,0.7236511707305908,5.7116575,716800,572,32.53872,0.0014351832,0.013720703,1358.299007177353,-0.0034787362,1207.05177689,1560.49
718848,351,0.8797194808721542,5.7150464,718848,512,19.869818,0.0039088344,0.047558594,1361.8771302700043,-0.005150642,1205.9306827899998,1560.49
720896,352,0.8894231393933296,5.7220645,720896,507,19.938463,0.003554934,0.03857422,1365.8725476264954,-0.0034864687,1221.0715029599999,1575.83
722944,353,0.8802734389901161,5.7218385,722944,513,21.180084,0.0011519807,0.009863282,1369.9067113399506,-0.0013179489,1225.17113628,1575.83
724992,354,0.8699565976858139,5.7191963,724992,515,20.736118,0.003524114,0.038232423,1373.898581981659,-0.004689642,1237.71184515,1589.99
727040,355,0.8861316293478012,5.7150583,727040,497,20.582033,0.0036541342,0.041064452,1377.869994878769,-0.0026464595,1238.86558964,1589.99
729088,356,0.888099767267704,5.705643,729088,517,19.801283,0.003840149,0.040283203,1381.9898538589478,-0.0040040324,1238.90254159,1589.99
731136,357,0.8798873424530029,5.703439,731136,573,16.916826,0.0016783137,0.015576172,1385.9451396465302,-0.0035343722,1203.0158864300001,1547.36
733184,358,0.8924473002552986,5.707816,733184,515,20.300724,0.0029637667,0.013574218,1389.5144851207733,-0.0019106604,1208.1386978900002,1547.36
735232,359,0.9829369429498911,5.716117,735232,510,4.0532084,0.0025932428,0.021435548,1393.4902551174164,-0.0057177753,1193.0308462300004,1533.17
737280,360,0.7115098834037781,5.718047,737280,566,22.457493,0.0014908519,0.014013672,1397.5020937919617,-0.0029801656,1196.9358639900001,1533.17
739328,361,0.808020606637001,5.7144475,739328,565,12.702879,0.0044676447,0.05444336,1401.1189193725586,-0.005386173,1206.4161178000002,1547.36
741376,362,0.8646780401468277,5.712531,741376,551,16.181997,0.002061158,0.02216797,1404.7396953105927,-0.0028124084,1195.1095031700002,1543.74
743424,363,0.8931209519505501,5.713129,743424,505,19.990402,0.0027747299,0.030078124,1408.4567024707794,-0.0011275675,1195.36219151,1543.74
745472,364,0.8950242474675179,5.7094774,745472,513,20.123346,0.0024850834,0.023291016,1412.5103709697723,-0.0010841078,1195.55477346,1543.74
747520,365,0.8868707194924355,5.6982446,747520,511,19.976086,0.001997833,0.018847656,1416.500864982605,-0.0026620296,1195.9637873,1543.74
749568,366,0.9699227195233107,5.691323,749568,533,7.264901,0.00209916,0.020214844,1420.5076143741608,-0.0044396077,1180.68578867,1529.23
751616,367,0.8788628578186035,5.6834154,751616,495,19.791925,0.0039161635,0.04575195,1424.3462522029877,-0.003344252,1179.4110906100002,1529.23
753664,368,0.8794551640748978,5.6797776,753664,516,20.038124,0.0033730231,0.03930664,1428.4788239002228,-0.0046185935,1179.9316272700003,1529.23
755712,369,0.8941037505865097,5.679022,755712,525,20.226822,0.0026787422,0.025976563,1432.4440732002258,-0.0019129964,1179.98448833,1529.23
757760,370,0.8940631598234177,5.684909,757760,539,27.104074,0.002043305,0.023388673,1436.343206167221,-0.004006923,1166.2815124499998,1516.03
759808,371,0.8944494128227234,5.6899056,759808,519,20.4417,0.0020323002,0.01977539,1440.1371262073517,-0.0038887195,1165.51070012,1516.03
761856,372,0.902902290225029,5.6945105,761856,524,20.410004,0.0031575833,0.030126953,1444.077186346054,-0.0028513558,1164.4726213,1516.03
763904,373,0.8371695429086685,5.696436,763904,558,15.251402,0.0019178351,0.021337891,1447.9789147377014,-0.0031632793,1159.43356249,1516.03
765952,374,0.8990520089864731,5.6862755,765952,527,19.832775,0.0038937263,0.04472656,1451.6463894844055,-0.0037080515,1172.25662455,1529.78
768000,375,0.9003725498914719,5.6755667,768000,518,21.39347,0.003984115,0.051416017,1455.5304231643677,-0.0044734846,1175.25321966,1529.78
770048,376,0.9656322337687016,5.675577,770048,531,7.682172,0.0014130365,0.012744141,1459.4832055568695,-0.0028114584,1165.25454304,1522.02
772096,377,0.8890242427587509,5.6809816,772096,507,19.668499,0.0032798878,0.03354492,1463.3398444652557,-0.002155743,1166.28536966,1522.02
774144,378,0.9108221307396889,5.680439,774144,514,20.047832,0.0026993942,0.029492188,1467.3723819255829,-0.002140086,1165.95475271,1522.02
776192,379,0.8812897577881813,5.660794,776192,510,19.906599,0.0022446509,0.021435548,1471.3524115085602,-0.001874144,1165.05225262,1522.02
778240,380,0.8872950077056885,5.647545,778240,518,20.770702,0.0041804994,0.04584961,1475.364235162735,-0.0052978066,1164.86990719,1522.02
780288,381,0.8829369992017746,5.65068,780288,507,19.639133,0.0027024127,0.028759766,1479.3163697719574,-0.0023824112,1179.7357203000001,1537.57
782336,382,0.8527617305517197,5.658925,782336,541,28.472965,0.0019447233,0.021826172,1483.3542325496674,-0.003661837,1164.2448705900001,1522.05
784384,383,0.882848359644413,5.672455,784384,495,20.473269,0.0079537295,0.1015625,1487.1380956172943,-0.0051499046,1165.8854169699998,1522.05
786432,384,0.893627293407917,5.6815763,786432,495,19.098095,0.0038186498,0.046972655,1491.2723603248596,-0.0026972718,1180.8617124099999,1537.35
788480,385,0.8881895542144775,5.685354,788480,514,18.755617,0.0022381025,0.024121094,1495.402937412262,-0.0016127601,1180.5463630499999,1537.35
790528,386,0.9246370270848274,5.7042913,790528,500,21.991283,0.0018299598,0.017773438,1499.3803417682648,-0.0017745408,1167.3311824000002,1521.66
792576,387,0.7317922115325928,5.7239046,792576,550,14.024823,0.0037088606,0.044384766,1503.4752416610718,-0.004865831,1161.77162689,1521.66
794624,388,0.9649755209684372,5.7248063,794624,536,7.178253,0.0014173893,0.011865234,1507.1937592029572,-0.0033142753,1153.86120681,1512.85
