ep_len_mean,total_timesteps,approxkl,ep_reward_mean,explained_variance,clipfrac,policy_entropy,n_updates,fps,value_loss,policy_loss,time_elapsed,serial_timesteps
870.5,2048,0.0047360123,479.045205,0.773855447769165,0.054394532,2.34862,1,473,14.778471,-0.0040209773,3.0994415283203125e-06,2048
957.0,4096,0.0031579123,539.39830525,0.758869856595993,0.035595704,2.3578124,2,462,15.2452135,-0.0015700627,4.32849907875061,4096
935.5,6144,0.0023202559,527.938939,0.830134317278862,0.021533202,2.3641346,3,428,11.962301,-0.001616233,8.759154319763184,6144
1008.75,8192,0.0020070227,578.324928,0.805903434753418,0.020703126,2.3691063,4,442,13.795,-0.0023808707,13.542640924453735,8192
1018.8888888888889,10240,0.0051727244,589.0595217777777,0.895274817943573,0.057617188,2.3611627,5,427,5.8228655,-0.003402227,18.172083616256714,10240
1032.5,12288,0.004692746,599.219329,0.9221110194921494,0.052001953,2.3575196,6,464,4.769997,-0.0018238176,22.963347673416138,12288
1124.909090909091,14336,0.0037142448,666.5119573636364,0.7750320732593536,0.039892577,2.3570004,7,477,11.497846,-0.0011265756,27.371642112731934,14336
1247.3846153846155,16384,0.0037743666,751.9564521538462,0.7394826412200928,0.041796874,2.3524904,8,473,17.070194,-0.003969271,31.661425590515137,16384
1304.642857142857,18432,0.003610203,795.4006277857143,0.7735828757286072,0.03730469,2.3500605,9,465,12.040179,-0.0013710852,35.988969564437866,18432
1354.2666666666667,20480,0.0042154817,831.2269302000001,0.7338289022445679,0.048291016,2.3434336,10,479,12.708323,-0.0021446128,40.387428522109985,20480
1397.6875,22528,0.0028978395,864.5379789374999,0.747492790222168,0.030712891,2.3435304,11,453,13.086212,-0.001396851,44.66077923774719,22528
1436.0,24576,0.0049580196,895.3439875882352,0.8440064042806625,0.059912108,2.3484106,12,454,9.172815,-0.0026205746,49.17898941040039,24576
1470.0555555555557,26624,0.0064486614,923.599915611111,0.8483735024929047,0.077783205,2.3481984,13,418,10.2878685,-0.005251831,53.68360662460327,26624
1500.5263157894738,28672,0.0061515765,947.975225736842,0.8607957661151886,0.072460935,2.3514752,14,423,8.554016,-0.0060246927,58.57814693450928,28672
1527.95,30720,0.004043694,968.1876169999999,0.8380364328622818,0.044287108,2.353418,15,457,8.660428,-0.0030967998,63.417219400405884,30720
1552.7619047619048,32768,0.0044301725,985.0193567619046,0.8114392906427383,0.050634764,2.3483834,16,471,9.660438,-0.002222954,67.89591217041016,32768
1575.3181818181818,34816,0.00569546,1000.4077159090907,0.7615092694759369,0.04926758,2.3496842,17,487,12.316111,-0.0028867845,72.24118542671204,34816
1595.9130434782608,36864,0.0029177498,1019.0800125217389,0.8324511647224426,0.028125,2.3448923,18,479,12.417482,-8.249319e-05,76.4468777179718,36864
1614.7916666666667,38912,0.0039233505,1032.6326056666664,0.8067040741443634,0.043603517,2.35018,19,486,10.486052,-0.0012182083,80.7140326499939,38912
1632.16,40960,0.0036897766,1047.6316045199999,0.8161662966012955,0.043310545,2.354976,20,461,12.984797,-0.0020491125,84.92601895332336,40960
1648.1923076923076,43008,0.003015371,1058.9641279230768,0.7907273769378662,0.032177735,2.3536048,21,437,11.875026,-0.0033121165,89.36566066741943,43008
1663.037037037037,45056,0.003987205,1070.208865185185,0.8215777277946472,0.047070313,2.3577437,22,438,11.705557,-0.0031691291,94.04982924461365,45056
1676.8214285714287,47104,0.0030904354,1081.3248150714285,0.7996631264686584,0.031152343,2.3516173,23,480,13.922885,-0.0021502625,98.72223711013794,47104
1689.655172413793,49152,0.003744981,1091.261939413793,0.7862614542245865,0.043554686,2.3487313,24,475,14.075438,-0.0026746613,102.98623275756836,49152
1701.6333333333334,51200,0.009205407,1100.1937560666668,0.7952675968408585,0.092236325,2.3463035,25,478,12.235095,-0.008714022,107.29089689254761,51200
1657.53125,53248,0.0037603346,1067.0536551874998,0.7839757949113846,0.04511719,2.3435147,26,472,16.603659,-0.0004513666,111.58377957344055,53248
1669.3939393939395,55296,0.0052104867,1076.9695785151514,0.810889407992363,0.056933593,2.3292756,27,480,13.003903,-0.0030787825,115.91598272323608,55296
1680.5588235294117,57344,0.0039220983,1086.4541809117645,0.8379040956497192,0.043115236,2.3206491,28,464,11.857445,-0.0019584156,120.18066787719727,57344
