policy_loss,n_updates,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,clipfrac,total_timesteps,value_loss,ep_len_mean,serial_timesteps,fps,approxkl
-0.0029595813,192,836.7805740833282,2.1625967,398.76096720000004,0.8339869379997253,0.05131836,393216,10.170496,772.99,393216,517,0.0043811933
-0.0047864993,193,840.7396147251129,2.1673102,390.90330517999996,0.8270241618156433,0.03779297,395264,8.902845,758.18,395264,481,0.0041755373
-0.0044225478,194,844.9941964149475,2.174581,389.69196657,0.91354950517416,0.055761717,397312,1.7822164,756.56,397312,499,0.004594775
-0.0037187517,195,849.0974872112274,2.1816506,385.7649019400001,0.867580235004425,0.026367188,399360,4.8884187,749.5,399360,449,0.0024385266
-0.0012372128,196,853.6504611968994,2.2001657,359.9731542,0.7468729615211487,0.03413086,401408,15.483118,701.44,401408,344,0.0030073773
-0.0039416417,197,859.5963377952576,2.2057476,341.76835837,0.7381284236907959,0.034472656,403456,15.244291,667.46,403456,337,0.0035641845
-0.003829879,198,865.659815788269,2.209759,338.90590382000005,0.8295456022024155,0.05546875,405504,6.974467,661.22,405504,419,0.0048065996
-0.006723066,199,870.5473163127899,2.2261589,314.35136794,0.8542113602161407,0.058984376,407552,9.7450695,618.87,407552,378,0.004817012
-0.0031656933,200,875.956271648407,2.2349308,308.05680117,0.8813809081912041,0.034082033,409600,6.105486,608.18,409600,390,0.0033247296
-0.0015943849,201,881.2072885036469,2.2269816,297.63099968,0.7885121405124664,0.030078124,411648,10.750811,589.85,411648,383,0.0028818452
-0.0027182489,202,886.552136182785,2.221504,286.67888523,0.8275121748447418,0.044042967,413696,9.551663,570.69,413696,351,0.004012434
-0.0027628439,203,892.3718016147614,2.2265284,289.12128024000003,0.8766084685921669,0.027441407,415744,7.113642,575.04,415744,496,0.0026529867
-0.0030276068,204,896.4958682060242,2.235085,286.92020066000003,0.8341655731201172,0.028271485,417792,10.1647,571.87,417792,503,0.0028620637
-0.0029869105,205,900.5636382102966,2.230061,288.25311636,0.9030596390366554,0.021777343,419840,7.3361654,573.89,419840,436,0.0024698735
-0.00459551,206,905.2567291259766,2.2296913,288.36054267,0.6505407989025116,0.04272461,421888,20.066982,574.95,421888,379,0.004118121
-0.0037890454,207,910.6520237922668,2.2356884,286.42836356,0.8011000603437424,0.051220704,423936,12.786865,571.17,423936,417,0.0041488307
-0.001960548,208,915.5574688911438,2.2304986,282.28473463000006,0.8081343322992325,0.03359375,425984,13.747523,563.08,425984,485,0.0031198096
-0.0030555672,209,919.7727861404419,2.2287898,279.1848174,0.9248342961072922,0.04892578,428032,5.989436,556.26,428032,492,0.0044301986
-0.0053945966,210,923.9303774833679,2.2286391,275.86282424,0.8188634365797043,0.046435546,430080,13.386198,549.3,430080,496,0.004291048
-0.0014275224,211,928.0541484355927,2.234961,277.24130347999994,0.8642151951789856,0.045703124,432128,10.683728,550.21,432128,430,0.0039366884
-0.0018879188,212,932.8101160526276,2.2394547,273.51661192999995,0.8647141605615616,0.04111328,434176,8.592939,543.82,434176,451,0.0034957516
-0.0021298376,213,937.3464579582214,2.2519975,276.67143308,0.9004097282886505,0.026806641,436224,5.5764933,549.87,436224,406,0.0026312708
-0.0035978134,214,942.3812327384949,2.262656,272.42543069,0.8441056311130524,0.039794922,438272,10.813489,540.45,438272,449,0.003595706
-0.004088265,215,946.9349846839905,2.2595193,272.19480341999997,0.8757745176553726,0.041064452,440320,7.2513733,539.64,440320,485,0.0040919622
-0.0035424847,216,951.1541872024536,2.2629128,266.44784974,0.7896497696638107,0.054785155,442368,16.484167,529.27,442368,482,0.005125219
-0.00370771,217,955.396778345108,2.272134,262.74273436,0.8273041993379593,0.05239258,444416,11.082295,522.91,444416,467,0.0046884874
-0.0039667557,218,959.7760391235352,2.2723145,261.68064224,0.9078693687915802,0.030615235,446464,5.1442404,520.24,446464,413,0.0030335807
-0.002116551,219,964.7340385913849,2.2706943,251.81803369000002,0.8774945065379143,0.045410156,448512,8.761427,500.89,448512,400,0.004056811
-0.0041132225,220,969.8531980514526,2.2718112,247.80036155,0.913181371986866,0.0362793,450560,7.338917,492.1,450560,488,0.0034476616
-0.005364625,221,974.0468196868896,2.277369,244.85267846000002,0.8914526179432869,0.054541014,452608,10.348078,486.01,452608,500,0.0048833475
-0.005118504,222,978.1419460773468,2.2871592,241.59290237000002,0.8947421461343765,0.05415039,454656,6.6567736,479.83,454656,489,0.004919541
-0.0021140932,223,982.3250842094421,2.2863138,239.91008825999998,0.8463720977306366,0.044921875,456704,8.236193,477.04,456704,462,0.0039952085
-0.0030708483,224,986.7531535625458,2.2755117,238.753172,0.9142437130212784,0.0296875,458752,6.8360367,474.09,458752,479,0.0030214312
-0.0034314203,225,991.026496887207,2.2667434,237.11154825000003,0.8230511546134949,0.023730468,460800,15.852033,468.17,460800,441,0.0025133234
-0.0021821472,226,995.666100025177,2.2652566,235.30399109,0.9104794412851334,0.017480468,462848,6.9794436,463.62,462848,463,0.0019243967
-0.005380092,227,1000.08092212677,2.2704146,236.24651945000002,0.9072057604789734,0.054736327,464896,6.705493,464.79,464896,450,0.004661105
-0.004192791,228,1004.6264944076538,2.284724,236.18210774999997,0.886515200138092,0.04042969,466944,10.093508,465.89,466944,467,0.003615642
-0.0038391843,229,1009.0090839862823,2.290733,234.70891156999994,0.8293934166431427,0.042822264,468992,13.070869,462.15,468992,390,0.0038307875
-0.0015412511,230,1014.2578504085541,2.2927651,237.43970577,0.8669786304235458,0.042333983,471040,9.096167,465.68,471040,474,0.0043342067
-0.0017633883,231,1018.5764453411102,2.2896724,245.22073911999996,0.8607397824525833,0.022021484,473088,9.197868,479.3,473088,480,0.0023565134
-0.0049284315,232,1022.8419237136841,2.2834547,247.95757714999996,0.9004568532109261,0.035449218,475136,4.7774878,484.23,475136,460,0.003107631
-0.0057061682,233,1027.2936525344849,2.2923973,256.22440524999996,0.9400563277304173,0.04560547,477184,4.934173,498.56,477184,475,0.0040400545
-0.0029132054,234,1031.5992794036865,2.2960048,259.9092369,0.8327213823795319,0.049316406,479232,11.275687,505.61,479232,502,0.0043466403
-0.0033158115,235,1035.6722810268402,2.2869654,261.37686110000004,0.8519900292158127,0.047802735,481280,10.207857,508.35,481280,500,0.0045983004
-0.0011407479,236,1039.763823747635,2.2898002,263.10794551,0.9299125000834465,0.04902344,483328,5.324696,511.69,483328,466,0.004420087
-0.0021685723,237,1044.1559598445892,2.2949386,262.89631342000007,0.8611049056053162,0.028125,485376,11.716608,510.74,485376,494,0.0028126573
-0.0027321195,238,1048.2970533370972,2.2882414,259.28607884999997,0.6894536316394806,0.035351563,487424,16.55347,504.06,487424,472,0.0034921523
-0.0031260834,239,1052.6357765197754,2.2741673,259.30497963,0.8947110027074814,0.05253906,489472,8.223575,504.42,489472,400,0.004508204
-0.0030969908,240,1057.7554733753204,2.279184,257.73541933,0.934631459414959,0.035205077,491520,5.385373,501.06,491520,431,0.0032910078
-0.0017334505,241,1062.4993410110474,2.2834363,261.34975890000004,0.8947480022907257,0.047705077,493568,8.037817,507.3,493568,451,0.0049427063
-0.00368547,242,1067.035259962082,2.2860818,265.27523415999997,0.8787872195243835,0.046435546,495616,8.614771,513.79,495616,479,0.004009719
-0.004269393,243,1071.3047852516174,2.2828932,262.93038236000007,0.8428560495376587,0.05698242,497664,9.756999,509.83,497664,478,0.005171526
-0.0045898133,244,1075.5824642181396,2.2804313,269.6424836300001,0.9351591020822525,0.0418457,499712,2.9123101,522.68,499712,467,0.0041505164
-0.0012740043,245,1079.961593389511,2.2704065,268.25447066,0.9122047647833824,0.05180664,501760,4.7953315,520.26,501760,489,0.0045459243
-0.005414564,246,1084.1447608470917,2.253885,282.50959339,0.8843046128749847,0.06123047,503808,5.7164736,545.39,503808,482,0.004886168
-0.0035967804,247,1088.3898754119873,2.2527938,286.04911776000006,0.8663174211978912,0.034326173,505856,7.747607,551.98,505856,496,0.003125526
-0.0017564392,248,1092.5118346214294,2.251972,293.19064248,0.8705021142959595,0.0069335937,507904,9.388169,563.33,507904,475,0.0010237221
-0.004076735,249,1096.8178117275238,2.2538376,295.24443314,0.9154311195015907,0.032421876,509952,5.975774,566.87,509952,469,0.0033567543
-0.0032791938,250,1101.1850669384003,2.2534149,302.55295714,0.9240469560027122,0.029052734,512000,5.599114,577.59,512000,428,0.002884065
-0.00391259,251,1105.9704141616821,2.2564855,310.76107480999997,0.8916275575757027,0.057617188,514048,6.6886187,592.24,514048,399,0.0048247185
-0.0038743992,252,1111.1014342308044,2.2561553,313.1385243799999,0.8689052909612656,0.054736327,516096,8.251009,596.11,516096,414,0.0045059887
-0.0025931993,253,1116.0419056415558,2.2602577,314.65712276,0.9264510869979858,0.038867187,518144,4.241464,599.36,518144,450,0.0035525933
-0.006232216,254,1120.5933957099915,2.2489476,318.73374926,0.9120859801769257,0.04941406,520192,7.083271,607.68,520192,441,0.0044728285
-0.0033869692,255,1125.232331752777,2.2287495,327.83398006999994,0.8683675825595856,0.034179688,522240,8.008967,624.12,522240,480,0.003346001
-0.0028809202,256,1129.4987499713898,2.238088,325.29280939999995,0.8568885326385498,0.034228515,524288,13.529663,621.87,524288,441,0.003064957
-0.0008687265,257,1134.1366605758667,2.2562413,319.23440581,0.7956543415784836,0.026464844,526336,18.92419,610.79,526336,394,0.002595757
-0.0060797976,258,1139.326122045517,2.277316,316.6294798800001,0.7912184298038483,0.06757812,528384,16.50401,606.63,528384,378,0.0056110183
-0.0011818684,259,1144.7388107776642,2.2875276,322.28891569,0.8487192541360855,0.009960937,530432,11.8245535,616.47,530432,437,0.0018416634
-0.0027848969,260,1149.4223899841309,2.2830172,326.18837415,0.8366361111402512,0.06328125,532480,8.265218,624.54,532480,469,0.0055087456
-0.008742056,261,1153.7816407680511,2.2861729,329.8242935100001,0.873803973197937,0.084375,534528,7.492723,631.33,534528,449,0.0065378943
-0.0026976373,262,1158.338704586029,2.2919736,334.74322448,0.7324205040931702,0.06542969,536576,12.94086,640.23,536576,474,0.0051554125
-0.003006805,263,1162.6540377140045,2.293384,335.21559869,0.898747131228447,0.038085938,538624,4.561575,641.18,538624,455,0.0035237619
-0.0019529623,264,1167.1476702690125,2.2854497,344.57580694000006,0.7891519963741302,0.05214844,540672,11.438782,656.02,540672,482,0.0047444026
-0.0004076141,265,1171.3968880176544,2.275846,349.42411287000004,0.779054269194603,0.02998047,542720,11.383951,664.05,542720,485,0.003067492
-0.003348346,266,1175.614441394806,2.265117,360.12920928,0.7555327415466309,0.030029297,544768,8.766361,682.06,544768,461,0.0027915738
-0.002722544,267,1180.0548305511475,2.2650914,366.72030913,0.6147445142269135,0.052734375,546816,13.996597,694.51,546816,472,0.0045032874
-0.005502359,268,1184.3939723968506,2.270482,363.37498122,0.8829247802495956,0.051171876,548864,4.3822966,688.35,548864,441,0.005057259
-0.002589953,269,1189.0304636955261,2.2681627,372.73838338,0.7279521524906158,0.058740236,550912,8.773116,704.67,550912,432,0.0048447032
-0.0028302255,270,1193.7640738487244,2.267651,390.08674979000006,0.7948918491601944,0.047753908,552960,12.463586,733.3,552960,407,0.004325146
-0.0028835286,271,1198.7877702713013,2.2590134,392.9999763100001,0.913354404270649,0.026806641,555008,5.0881805,738.05,555008,410,0.0029885345
-0.00071048166,272,1203.778305530548,2.252287,401.94942046999995,0.6343361735343933,0.028759766,557056,12.643221,753.26,557056,431,0.0029752874
-0.0033711873,273,1208.5213241577148,2.2496982,406.0768724400001,0.898566946387291,0.026416015,559104,6.2588625,759.68,559104,439,0.002813931
-0.0028870064,274,1213.1838347911835,2.2589014,416.71846441,0.8815140575170517,0.028759766,561152,6.441064,777.34,561152,493,0.0026935649
-0.00644439,275,1217.3327357769012,2.259109,419.24316851000003,0.9619482457637787,0.06591797,563200,1.3955268,781.8,563200,494,0.0053820647
-0.0028136168,276,1221.4783384799957,2.2605891,430.95513779,0.7792694121599197,0.04790039,565248,7.792198,801.69,565248,493,0.0041222167
-0.0027814964,277,1225.6251060962677,2.2614253,441.09000911000004,0.794045627117157,0.025341798,567296,9.824777,818.54,567296,451,0.00266417
-0.006758643,278,1230.1586499214172,2.2589962,446.3448652200001,0.9071087911725044,0.05205078,569344,5.9162073,828.7,569344,508,0.0046479856
-0.003173352,279,1234.1859376430511,2.2510457,455.9511008400001,0.8944128975272179,0.03666992,571392,5.245545,844.98,571392,418,0.0034543728
-0.0073561603,280,1239.079027414322,2.245228,464.16897446,0.8295824527740479,0.05102539,573440,8.992388,859.97,573440,461,0.004567667
-0.006297159,281,1243.5201473236084,2.239537,473.01083106000004,0.75323785841465,0.062304687,575488,8.236982,875.81,575488,459,0.0050504343
-0.006186211,282,1247.9737405776978,2.2325227,474.7871901500001,0.7710918486118317,0.054296874,577536,12.479616,879.25,577536,480,0.0047312547
-0.0045314147,283,1252.234755039215,2.218098,480.98382515,0.8627414107322693,0.055273436,579584,6.995002,890.56,579584,404,0.0049889376
-0.0024753439,284,1257.2988896369934,2.2125971,488.95188152,0.7431918084621429,0.07397461,581632,7.952497,903.37,581632,421,0.00605289
-0.0011032427,285,1262.160961151123,2.2103865,496.8018185099999,0.8295385539531708,0.06171875,583680,6.433606,917.42,583680,461,0.005016435
-0.0022905425,286,1266.6014695167542,2.2085865,503.98993134999995,0.7587138563394547,0.051220704,585728,13.930901,930.17,585728,456,0.0044843825
-0.0035404642,287,1271.083658695221,2.2122126,513.92744281,0.7677373290061951,0.046191406,587776,11.419802,947.77,587776,446,0.004084518
-0.00231187,288,1275.6744801998138,2.210124,517.7531025000001,0.8791241869330406,0.047705077,589824,5.5754175,954.14,589824,457,0.004099685
-0.0016337922,289,1280.1506688594818,2.2088823,525.08343907,0.7841420769691467,0.058398437,591872,8.04672,965.39,591872,480,0.0049066544
-0.0037000645,290,1284.4092419147491,2.2135236,532.67396355,0.7516563534736633,0.0730957,593920,7.521283,978.09,593920,441,0.006081688
-0.0038505099,291,1289.045223236084,2.216635,541.9229639,0.8895104750990868,0.04091797,595968,5.5336795,993.14,595968,501,0.0036281354
-0.0025931094,292,1293.1269063949585,2.224577,552.35897556,0.6645501255989075,0.057519533,598016,11.210161,1009.61,598016,503,0.004787039
-0.0048725926,293,1297.1940999031067,2.2333198,562.6835806,0.7710468173027039,0.091748044,600064,6.8814836,1026.63,600064,477,0.0072435
-0.002207428,294,1301.4878506660461,2.22446,572.34832459,0.7983953356742859,0.054296874,602112,8.050859,1042.85,602112,464,0.00518913
-0.0049362024,295,1305.899077653885,2.2299392,580.17929851,0.8178962469100952,0.050048828,604160,9.960104,1056.16,604160,469,0.0042124987
-0.0036059562,296,1310.2606341838837,2.2438536,584.6781014,0.7331965565681458,0.043945312,606208,9.853521,1062.1,606208,477,0.004066905
-0.0030962548,297,1314.5547773838043,2.2461045,593.8747503099999,0.8040869832038879,0.048291016,608256,8.660053,1076.73,608256,512,0.0041635325
-0.0062310677,298,1318.5526850223541,2.246804,603.3621560799999,0.8382541835308075,0.047167968,610304,4.989496,1093.41,610304,479,0.0043445523
-0.0033310975,299,1322.8254234790802,2.2395244,613.43949694,0.782877191901207,0.05629883,612352,8.736885,1109.78,612352,497,0.005009136
-0.0005264104,300,1326.9460859298706,2.2311044,615.53734582,0.787868082523346,0.04506836,614400,8.567772,1113.49,614400,455,0.0039577484
-0.0041461578,301,1331.4491486549377,2.2289262,617.68608944,0.7680059373378754,0.068554685,616448,8.005302,1116.02,616448,482,0.0062535494
-0.0031168447,302,1335.6910774707794,2.2361503,626.77446267,0.7918062657117844,0.081689455,618496,7.4297934,1130.87,618496,410,0.0061752023
-0.004527803,303,1340.686410665512,2.2479022,634.49672186,0.7528999149799347,0.055126954,620544,9.6707325,1142.22,620544,424,0.0046090498
-0.005371269,304,1345.5139963626862,2.2571688,640.7879077700001,0.7845271974802017,0.06948242,622592,8.280493,1151.32,622592,455,0.005563739
-0.0049018087,305,1350.0070476531982,2.2619772,651.32016473,0.8522116094827652,0.08139648,624640,6.6334734,1167.84,624640,489,0.00677765
-0.002876692,306,1354.1951582431793,2.2653155,657.67544845,0.722914069890976,0.06914063,626688,10.081763,1178.32,626688,497,0.0056366017
-0.0051160143,307,1358.31014585495,2.2703264,667.30603404,0.7862545549869537,0.058886718,628736,9.85396,1193.75,628736,483,0.005132642
-0.0063698767,308,1362.5470299720764,2.291952,676.90799404,0.8241271078586578,0.043066405,630784,6.3717103,1209.18,630784,445,0.0038540238
-0.007751762,309,1367.1475176811218,2.3059878,678.06407385,0.7787263691425323,0.05834961,632832,12.943151,1209.33,632832,468,0.0047681094
-0.0038039095,310,1371.5207364559174,2.302038,686.77548251,0.7349607348442078,0.04560547,634880,9.750055,1223.49,634880,416,0.004154016
-0.002665137,311,1376.434583902359,2.2924416,693.2619658899999,0.6601914465427399,0.060791016,636928,10.291984,1234.63,636928,499,0.0049964
-0.0011819791,312,1380.53804397583,2.2849112,699.1998082200001,0.8062325716018677,0.047265626,638976,8.472174,1243.32,638976,454,0.004312229
-0.0026274929,313,1385.0422234535217,2.2795975,709.1398775999999,0.8331624865531921,0.053369142,641024,7.4365783,1259.29,641024,429,0.0045769843
-0.0037845173,314,1389.8101465702057,2.2774453,714.5306953300002,0.7526940703392029,0.049804688,643072,9.090494,1266.43,643072,501,0.00430821
-0.0030595248,315,1393.8938484191895,2.2800748,724.55241117,0.8636784255504608,0.053759765,645120,7.0851197,1281.06,645120,501,0.0044859303
-0.002573707,316,1397.9768376350403,2.2734494,733.9340782699999,0.7657032907009125,0.042871095,647168,9.07882,1294.91,647168,457,0.0041530263
-0.00060852617,317,1402.4518048763275,2.2694254,740.39861461,0.7488037943840027,0.06621094,649216,12.776815,1304.46,649216,464,0.0061693788
-0.0018627628,318,1406.859159708023,2.2758572,750.8933376,0.6263910233974457,0.07490234,651264,10.752569,1319.85,651264,412,0.006510022
-0.0016747434,319,1411.8280873298645,2.2858539,751.4352752100001,0.8880942091345787,0.050830077,653312,5.233575,1320.26,653312,476,0.0043390607
-0.0042583197,320,1416.1277694702148,2.282537,756.8695146,0.707822859287262,0.057861328,655360,9.966286,1326.06,655360,501,0.004925416
-0.00718475,321,1420.2104182243347,2.2837873,765.4699434,0.8552951067686081,0.07128906,657408,5.335237,1336.92,657408,462,0.0061843107
-0.004656339,322,1424.6348595619202,2.284648,781.68202373,0.6203594505786896,0.044287108,659456,25.262625,1362.02,659456,501,0.0038746367
-0.0028376249,323,1428.7160003185272,2.2880552,789.0976024000001,0.8594886213541031,0.044384766,661504,6.7304926,1372.27,661504,479,0.00397719
0.0010023605,324,1432.9863183498383,2.296892,793.93985006,0.6378769874572754,0.030322265,663552,22.597424,1381.5,663552,490,0.0029780795
-0.0013555649,325,1437.1615040302277,2.3023975,804.8081786500001,0.850487470626831,0.039111327,665600,9.906255,1398.43,665600,471,0.0033883569
-0.004899053,326,1441.508151769638,2.3031905,804.96015748,0.8050097227096558,0.05708008,667648,10.752256,1398.02,667648,474,0.0047418093
-0.003388177,327,1445.8209919929504,2.3014283,814.9172164900001,0.7293185591697693,0.046142578,669696,12.599998,1414.31,669696,461,0.0040749935
-0.003782415,328,1450.2609705924988,2.2967935,827.5123333500001,0.7634555995464325,0.051367186,671744,6.8292913,1433.0,671744,449,0.0042789443
-0.004606071,329,1454.8175706863403,2.292802,833.46378402,0.7631456106901169,0.039111327,673792,8.0285425,1440.85,673792,489,0.00365172
-0.0037329968,330,1459.0035660266876,2.3067808,838.5808475400001,0.7407984733581543,0.039160155,675840,17.127295,1448.71,675840,438,0.0034550973
-0.006804224,331,1463.6748430728912,2.3373048,847.84809731,0.8128582090139389,0.051367186,677888,10.997661,1460.62,677888,470,0.004991476
-0.0028506413,332,1468.0290305614471,2.3547907,855.70255669,0.700267493724823,0.034423828,679936,10.157846,1471.35,679936,456,0.0030762746
-0.0053904327,333,1472.513864517212,2.3572288,846.011657,0.7593522369861603,0.036035158,681984,15.92301,1453.48,681984,478,0.0031671138
-0.002392271,334,1476.7915675640106,2.375174,846.51593249,0.8268326967954636,0.05644531,684032,9.390808,1452.32,684032,480,0.004839977
-0.0031114528,335,1481.0568680763245,2.3811917,855.0920252000001,0.7094573974609375,0.08017578,686080,8.400973,1464.42,686080,466,0.006499735
-0.003205099,336,1485.4437775611877,2.3805296,856.31589916,0.8110331445932388,0.06894531,688128,7.9109373,1464.42,688128,464,0.0056031644
-0.0010790969,337,1489.8536174297333,2.384637,861.6499626599999,0.6292079389095306,0.059472658,690176,9.038326,1474.89,690176,461,0.0051937453
-0.005203487,338,1494.2921032905579,2.3837183,862.70088531,0.7397421598434448,0.06601562,692224,8.371354,1474.89,692224,456,0.005366587
-0.0030677612,339,1498.7782573699951,2.3841841,863.9973200999999,0.6845112442970276,0.061816406,694272,7.234137,1474.89,694272,419,0.0050500906
-0.0037703621,340,1503.662441253662,2.3978639,873.39994116,0.5767008066177368,0.10424805,696320,7.255061,1493.72,696320,440,0.0092497645
-0.0018865466,341,1508.3074712753296,2.4063852,885.5831457,0.7260063290596008,0.031103516,698368,8.716469,1513.63,698368,490,0.002870508
-0.0039952653,342,1512.4855260849,2.3987317,886.32968737,0.7397487759590149,0.04111328,700416,9.844205,1513.63,700416,509,0.0038094495
-0.00077469123,343,1516.5036370754242,2.3954058,887.0953386799999,0.6939500272274017,0.04477539,702464,9.393965,1513.63,702464,466,0.003958242
-0.0038473425,344,1520.8905668258667,2.3979135,888.8777905,0.8453241884708405,0.06416015,704512,5.9039216,1515.56,704512,461,0.0063063353
0.0003666907,345,1525.3314037322998,2.3982625,900.6357547399998,0.8477228879928589,0.0647461,706560,6.4666443,1534.04,706560,467,0.0061819744
-0.0037802737,346,1529.7165141105652,2.3978715,904.5065374199999,0.801130473613739,0.06547852,708608,8.225749,1541.34,708608,484,0.0057072965
-0.0035774037,347,1533.9419541358948,2.3901813,905.13904724,0.7746766656637192,0.04458008,710656,10.253587,1541.34,710656,472,0.0039551174
-0.0045057177,348,1538.2768318653107,2.3708138,911.5104455999998,0.7238690257072449,0.06552734,712704,10.500884,1550.72,712704,480,0.005784904
-0.0016697018,349,1542.5364260673523,2.35068,919.0765236499997,0.76405268907547,0.057373047,714752,8.90371,1562.51,714752,487,0.00484733
-0.005430635,350,1546.7358746528625,2.354052,919.8383276699999,0.7492218911647797,0.07509766,716800,11.175966,1564.23,716800,478,0.0062684
-0.0038081561,351,1551.020016670227,2.3554866,928.6533346099998,0.8084175735712051,0.066259764,718848,8.068699,1577.41,718848,442,0.0052424283
-0.0012246035,352,1555.6469597816467,2.3435688,936.95480464,0.7888097316026688,0.03022461,720896,9.475048,1589.4,720896,472,0.0029433242
-0.0005279245,353,1559.9863543510437,2.3403893,937.18549193,0.7751610577106476,0.071875,722944,9.433078,1589.4,722944,465,0.005580692
-0.003189889,354,1564.3859901428223,2.3389654,936.86812643,0.809436246752739,0.043359376,724992,8.4401045,1589.4,724992,435,0.0037042643
-0.0035446188,355,1569.0944874286652,2.343528,941.7293548800001,0.7906179279088974,0.055126954,727040,9.10224,1595.95,727040,438,0.004628575
-0.002027122,356,1573.7690091133118,2.3585346,950.7232586499999,0.7262231111526489,0.054345705,729088,10.110785,1608.48,729088,463,0.00482007
-0.0031954467,357,1578.1876049041748,2.3711848,952.1600344199999,0.6652094423770905,0.070654295,731136,9.845752,1608.48,731136,464,0.00688905
-0.00038862618,358,1582.5937592983246,2.372987,956.0512666699999,0.8026548624038696,0.064208984,733184,7.8749495,1613.39,733184,467,0.005599198
-0.002275923,359,1586.9778323173523,2.3669093,965.0173031099998,0.6942277550697327,0.070214845,735232,7.8420105,1625.04,735232,520,0.006182564
-0.0036482294,360,1590.9128012657166,2.364632,966.1617572600001,0.8333601206541061,0.054833986,737280,7.1042747,1625.04,737280,454,0.0046393825
-0.002701025,361,1595.4193634986877,2.36938,972.48341258,0.7358078360557556,0.04838867,739328,8.044691,1636.88,739328,457,0.004286319
-0.003980732,362,1599.8929703235626,2.3751469,983.916754,0.8541380763053894,0.039794922,741376,7.1591253,1654.57,741376,499,0.0037281632
-0.002188654,363,1603.993323802948,2.3809056,992.02900768,0.7259085178375244,0.052783202,743424,9.297367,1666.28,743424,481,0.0046631405
-0.0032878462,364,1608.245454788208,2.3809922,997.44281725,0.563220739364624,0.09125976,745472,10.563565,1676.79,745472,497,0.008624533
-0.006288518,365,1612.3630788326263,2.3639717,1006.01102658,0.8245667070150375,0.08710937,747520,8.842358,1687.92,747520,436,0.0071534244
-0.0013658525,366,1617.0544192790985,2.3451474,1007.2260683100003,0.7863840162754059,0.030908203,749568,8.0418415,1687.92,749568,483,0.0031545025
-0.0025649585,367,1621.2920515537262,2.3474953,1010.1930139400002,0.607164055109024,0.03857422,751616,8.992763,1690.9,751616,469,0.0035789777
-0.0016657363,368,1625.651239156723,2.3484693,1015.7726383500002,0.79812853038311,0.033154298,753664,7.917372,1698.05,753664,486,0.0032625988
-0.0029141065,369,1629.8601553440094,2.3464627,1024.02573834,0.7415580749511719,0.047949217,755712,7.732807,1708.26,755712,515,0.0042796563
-0.0041082106,370,1633.83491396904,2.3499098,1031.64734844,0.6383594572544098,0.048046876,757760,10.935537,1717.58,757760,487,0.004381013
-0.005523778,371,1638.0339193344116,2.3540132,1036.9133250599998,0.7184803485870361,0.08549805,759808,8.84174,1722.28,759808,474,0.007067566
-0.006389197,372,1642.3542592525482,2.3551967,1039.81844357,0.8382820338010788,0.08149414,761856,7.441388,1730.11,761856,474,0.0071789785
-0.0054183933,373,1646.6710872650146,2.3674748,1037.91096904,0.533349335193634,0.07705078,763904,8.013094,1730.11,763904,475,0.006244188
-0.0044734166,374,1650.976397037506,2.3811388,1038.87530618,0.8190029263496399,0.03828125,765952,8.933426,1730.11,765952,499,0.0033925618
-0.002298052,375,1655.075053691864,2.3685071,1031.38500639,0.9055081307888031,0.03149414,768000,5.155904,1718.94,768000,459,0.0035633768
-0.0056058313,376,1659.539141178131,2.3591573,1032.15133401,0.8776010274887085,0.049804688,770048,6.4187737,1718.94,770048,513,0.004394249
-0.002304465,377,1663.528787612915,2.364678,1032.09472942,0.6510175168514252,0.06298828,772096,10.5540495,1718.94,772096,426,0.006026151
-0.0034030485,378,1668.3327369689941,2.372594,1033.9957005899998,0.7487354874610901,0.063085936,774144,12.015534,1718.94,774144,437,0.005632234
-0.007642098,379,1673.0131659507751,2.3713186,1032.3369333599999,0.8506077378988266,0.0831543,776192,7.1608377,1718.94,776192,441,0.007843346
-0.0040422445,380,1677.6534631252289,2.3766272,1034.2512940299998,0.7983001321554184,0.07119141,778240,10.948312,1718.94,778240,455,0.00623688
-0.0020667282,381,1682.1469135284424,2.379694,1034.71928313,0.7781032025814056,0.027783204,780288,9.391624,1718.94,780288,435,0.0026112008
-0.0015218137,382,1686.854740858078,2.3804867,1036.1135220999997,0.761388823390007,0.05620117,782336,8.853327,1718.94,782336,501,0.004597771
-0.0026600515,383,1690.9376006126404,2.3827167,1036.9329214,0.7909034639596939,0.046728514,784384,8.901682,1718.94,784384,466,0.0043982496
-0.00430184,384,1695.3312084674835,2.3775325,1037.6267379199999,0.8512260466814041,0.07265625,786432,8.10076,1718.94,786432,488,0.005692487
-0.0052844863,385,1699.523999929428,2.3794634,1037.94184388,0.7737983465194702,0.0659668,788480,8.919332,1718.94,788480,489,0.0051090517
-0.0051221205,386,1703.7078981399536,2.3825264,1038.77738268,0.7877540588378906,0.09858398,790528,8.118023,1718.94,790528,437,0.009151154
-0.004792624,387,1708.3942999839783,2.392995,1038.50323091,0.7593308836221695,0.064892575,792576,10.7204895,1718.94,792576,453,0.0056204307
-0.0048027146,388,1712.9091866016388,2.398633,1036.24937563,0.8703325837850571,0.058447264,794624,5.744088,1718.94,794624,521,0.0047377427
-0.00086984236,389,1716.8345246315002,2.4040754,1036.4536994199998,0.7032586932182312,0.04321289,796672,12.062958,1718.94,796672,481,0.0037222735
