serial_timesteps,n_updates,explained_variance,policy_entropy,total_timesteps,fps,value_loss,approxkl,clipfrac,time_elapsed,policy_loss,ep_reward_mean,ep_len_mean
798720,390,0.8835624232888222,4.5759044,798720,484,19.871525,0.006965311,0.087402344,1601.7422292232513,-0.007428379,853.0995865399999,1238.28
800768,391,0.8922667801380157,4.558431,800768,477,20.297304,0.0022665518,0.020703126,1605.965584039688,-0.001585002,859.0397664799999,1238.28
802816,392,0.9096856862306595,4.56079,802816,494,27.627289,0.00491525,0.053369142,1610.2514657974243,-0.0055125193,858.5371164100001,1239.14
804864,393,0.9655367136001587,4.5670195,804864,510,8.640964,0.0015335697,0.013720703,1614.3909149169922,-0.0042638546,848.32874753,1223.39
806912,394,0.9166328385472298,4.5692554,806912,501,22.057299,0.0021079094,0.019482423,1618.4051723480225,-0.0030013404,832.7876711799998,1209.46
808960,395,0.8825201392173767,4.567662,808960,495,20.554422,0.0034701135,0.039404295,1622.486082792282,-0.0044540986,831.55338529,1209.46
811008,396,0.8963819444179535,4.5680265,811008,496,18.545656,0.0043246597,0.053466797,1626.6234412193298,-0.0041964753,841.20343582,1219.21
813056,397,0.9021475091576576,4.5736556,813056,480,21.100025,0.0033611157,0.035058595,1630.752186536789,-0.0035394076,841.1434061900001,1219.21
815104,398,0.9579155035316944,4.570181,815104,503,9.341468,0.0034128402,0.03754883,1635.0161168575287,-0.008356344,826.33732491,1204.2
817152,399,0.8872472271323204,4.550741,817152,464,20.987791,0.0059286044,0.082373045,1639.083955526352,-0.005232764,825.43868191,1204.2
819200,400,0.9065499678254128,4.55482,819200,472,26.16661,0.003201637,0.035839844,1643.4954805374146,-0.00428369,809.0487314,1189.64
821248,401,0.898783914744854,4.546376,821248,481,20.14706,0.0030829948,0.029736329,1647.8301842212677,-0.0037743535,821.20805517,1201.55
823296,402,0.8893674463033676,4.533895,823296,474,20.280354,0.0036588002,0.04111328,1652.0862576961517,-0.0022397586,835.9461465899999,1217.08
825344,403,0.8918090686202049,4.533776,825344,487,20.234327,0.0038891877,0.043261718,1656.3984167575836,-0.0026067316,851.5366895599999,1232.76
827392,404,0.884964220225811,4.540068,827392,479,20.498272,0.0071357796,0.08862305,1660.5966711044312,-0.0059285862,851.1028809300001,1232.76
829440,405,0.9003992602229118,4.546729,829440,474,19.703243,0.003095468,0.03173828,1664.8646385669708,-0.0030991514,866.1567916700001,1248.19
831488,406,0.9182397127151489,4.552619,831488,494,24.296156,0.0060126055,0.07241211,1669.177463054657,-0.009402712,864.9565162500002,1247.42
833536,407,0.8958495184779167,4.5695386,833536,496,20.075787,0.0044592423,0.05283203,1673.3185505867004,-0.0031753308,863.8089112800001,1247.42
835584,408,0.9725868571549654,4.5676446,835584,494,6.0564475,0.002188481,0.018310547,1677.444518327713,-0.0022340005,848.5054210000001,1232.68
837632,409,0.8892851322889328,4.564641,837632,483,19.9354,0.0026357453,0.028759766,1681.5854847431183,-0.0016986511,854.0268416199999,1232.68
839680,410,0.8809000849723816,4.5622187,839680,484,20.351187,0.0024727327,0.027197266,1685.8206984996796,-0.0022954533,854.2345818200001,1232.68
841728,411,0.8890817388892174,4.558044,841728,490,20.703545,0.004765378,0.05522461,1690.0447742938995,-0.0063059567,859.7840484200002,1232.68
843776,412,0.883173294365406,4.5582933,843776,491,20.074396,0.0027666455,0.029101562,1694.2221024036407,-0.0025515282,864.0830733600001,1232.68
845824,413,0.8763854429125786,4.5576563,845824,464,20.352207,0.004781551,0.056640625,1698.3883521556854,-0.0026613916,863.8470351999999,1232.68
847872,414,0.870455726981163,4.565512,847872,496,20.272766,0.003760852,0.044433594,1702.7949376106262,-0.0034794542,878.00887055,1246.41
849920,415,0.8783510848879814,4.579959,849920,483,19.792997,0.003028948,0.036230467,1706.9174363613129,-0.0024943831,878.0976104,1246.41
851968,416,0.8791799917817116,4.58764,851968,526,30.302027,0.002104197,0.0234375,1711.1528782844543,-0.0047677485,858.9962930099999,1227.58
854016,417,0.8908306434750557,4.6016417,854016,474,19.982014,0.0035716582,0.03930664,1715.0430028438568,-0.0055888267,874.2459032099998,1243.03
856064,418,0.8802893310785294,4.611562,856064,492,20.521223,0.0027631302,0.030517578,1719.3569176197052,-0.0022019458,879.1252510399999,1243.03
858112,419,0.891252189874649,4.619155,858112,483,19.861355,0.0013000527,0.0125488285,1723.5195825099945,-0.00082405424,884.4712146499999,1243.03
860160,420,0.8899199888110161,4.6175575,860160,491,26.431005,0.0041029835,0.05024414,1727.7550554275513,-0.004914003,898.1933540699999,1257.3
862208,421,0.8885476738214493,4.6159143,862208,482,20.049435,0.0027369037,0.028271485,1731.9233558177948,-0.0029264565,903.1956728999999,1257.3
864256,422,0.977949496358633,4.6123133,864256,505,5.32675,0.0017859243,0.013916016,1736.1642735004425,-0.003717576,900.2862326999998,1253.93
866304,423,0.8792411461472511,4.612235,866304,486,31.707859,0.0017296964,0.016259765,1740.216544866562,-0.002304926,915.70454934,1269.65
868352,424,0.854003518819809,4.614259,868352,542,20.46781,0.0013620649,0.013867187,1744.4262351989746,-0.0032775912,897.6400231,1247.29
870400,425,0.8866889551281929,4.60496,870400,479,19.838789,0.005424343,0.0715332,1748.2000939846039,-0.0037954536,911.5769280699999,1261.32
872448,426,0.8920704126358032,4.61402,872448,475,19.806086,0.0062517277,0.07763672,1752.4729113578796,-0.005819247,923.5807049299999,1272.47
874496,427,0.887154795229435,4.6291103,874496,462,19.875278,0.0027371473,0.027148437,1756.78444314003,-0.0029521899,928.88171396,1272.47
876544,428,0.8401621580123901,4.6392913,876544,510,16.770517,0.004568346,0.05908203,1761.2135293483734,-0.0073373793,902.7452702800001,1241.41
878592,429,0.9581397138535976,4.6613655,878592,500,12.115337,0.0027409454,0.03100586,1765.2257874011993,-0.007949553,901.7261042599999,1239.14
880640,430,0.8852614760398865,4.67257,880640,476,20.437162,0.0034060762,0.04194336,1769.3214910030365,-0.0059772395,916.2868600500001,1253.74
882688,431,0.8669480383396149,4.671553,882688,519,36.30701,0.0007783134,0.006298828,1773.6179735660553,-0.0031085694,928.6975393299998,1264.49
884736,432,0.8972570151090622,4.682939,884736,480,19.780495,0.003894729,0.050341796,1777.5602679252625,-0.0013394776,943.75618456,1279.19
886784,433,0.953114703297615,4.678003,886784,474,8.635019,0.0039431234,0.040380858,1781.8232848644257,-0.0055803144,944.64079848,1280.08
888832,434,0.8781602680683136,4.6527643,888832,494,20.501453,0.005364962,0.06567383,1786.1390872001648,-0.006350711,959.36920295,1294.54
890880,435,0.8807449638843536,4.641817,890880,471,20.355612,0.0035078537,0.038916014,1790.2834515571594,-0.0020774936,974.53910783,1309.39
892928,436,0.8697431236505508,4.6429677,892928,471,20.210728,0.0048565804,0.061621092,1794.625072479248,-0.001873831,989.3911420400001,1323.84
894976,437,0.8772603422403336,4.6429763,894976,491,34.992847,0.0017395122,0.017578125,1798.9671370983124,-0.0017706975,995.6457579700001,1326.93
897024,438,0.9005131870508194,4.6423254,897024,496,33.54959,0.0039645554,0.049902342,1803.1332154273987,-0.0053388746,1007.4255948699999,1335.03
899072,439,0.8799841850996017,4.652172,899072,481,20.279581,0.0025443784,0.025537109,1807.257566690445,-0.0014419481,1022.77005903,1349.75
901120,440,0.9454431459307671,4.65759,901120,503,9.665792,0.001601394,0.015820313,1811.5099647045135,-0.0031495928,1025.5864554999998,1353.16
903168,441,0.890186071395874,4.6570687,903168,516,24.743824,0.0017832149,0.017578125,1815.5759575366974,-0.0032772091,1038.9277144999996,1365.1
905216,442,0.8924882337450981,4.656993,905216,486,19.487698,0.003514822,0.039355468,1819.5388116836548,-0.003697763,1038.5636174899998,1365.1
907264,443,0.8874157518148422,4.6532784,907264,486,20.461739,0.0050096894,0.062109374,1823.7498006820679,-0.005152414,1053.1029628699998,1380.75
909312,444,0.9557917825877666,4.658333,909312,476,8.390158,0.003328114,0.029052734,1827.963321685791,-0.0053933994,1053.4035835299999,1380.96
911360,445,0.8814403712749481,4.66829,911360,484,19.910732,0.004185682,0.050488282,1832.2634789943695,-0.0025452399,1057.78240579,1380.96
913408,446,0.8058788925409317,4.66972,913408,525,33.36746,0.0013849925,0.0140625,1836.4890780448914,-0.0052475412,1063.5595435900002,1379.63
915456,447,0.9021266847848892,4.6821713,915456,506,27.533182,0.00408023,0.047802735,1840.3838772773743,-0.005079087,1076.1970869699999,1391.47
917504,448,0.7806358933448792,4.707056,917504,535,21.861769,0.0027107424,0.028564453,1844.4317681789398,-0.0059296275,1063.76981454,1376.3
919552,449,0.9806794337928295,4.725645,919552,507,4.524202,0.001841769,0.013232422,1848.257645368576,-0.0032421337,1061.9717048699997,1373.85
921600,450,0.9103801771998405,4.7307982,921600,509,24.614355,0.003016153,0.037402343,1852.2960665225983,-0.0029964135,1076.81918686,1387.57
923648,451,0.9022967964410782,4.7362423,923648,504,26.283697,0.0034255628,0.0418457,1856.3183131217957,-0.0048808455,1066.0365342899997,1372.27
925696,452,0.8991242274641991,4.7391076,925696,495,31.357641,0.001979127,0.019140625,1860.3754806518555,-0.0029022575,1050.15323793,1351.52
927744,453,0.9474978148937225,4.7360196,927744,524,9.78426,0.0027907772,0.028515626,1864.5078449249268,-0.0047357813,1030.271296,1321.87
929792,454,0.8857179209589958,4.73385,929792,480,19.770853,0.0038277593,0.042138673,1868.4128923416138,-0.0012583744,1038.45355874,1328.96
931840,455,0.8896183669567108,4.7326994,931840,486,20.028063,0.0024483986,0.02241211,1872.6783697605133,-0.0021380796,1039.21757392,1328.96
933888,456,0.8817184492945671,4.737998,933888,470,20.244228,0.0013439534,0.009765625,1876.8881952762604,-0.0007235911,1038.9128774600001,1328.96
935936,457,0.9156479984521866,4.7472076,935936,460,24.779045,0.0020801784,0.021484375,1881.2422459125519,-0.0022215985,1039.51649421,1328.08
937984,458,0.8905282244086266,4.760095,937984,477,19.53152,0.0025973911,0.024658203,1885.6914472579956,-0.0010997013,1055.15355134,1343.65
940032,459,0.8943227231502533,4.77732,940032,480,20.868366,0.0026806223,0.02758789,1889.980343580246,-0.004122314,1069.77137072,1359.53
942080,460,0.8992528319358826,4.7814026,942080,475,21.633705,0.002189823,0.020996094,1894.2453281879425,-0.001222375,1068.82559698,1359.53
944128,461,0.842687800526619,4.7766576,944128,539,14.240395,0.0034009921,0.036132812,1898.5532727241516,-0.008853803,1022.1465147700001,1309.18
946176,462,0.8034302145242691,4.7846384,946176,518,11.2793255,0.0029056026,0.02626953,1902.351357460022,-0.005394616,1010.9524479700001,1300.17
948224,463,0.9107408672571182,4.7835684,948224,490,20.33944,0.0024233065,0.023583984,1906.3037388324738,-0.0020031987,1010.09037633,1300.17
950272,464,0.8261280804872513,4.781527,950272,543,13.201269,0.0028650328,0.029443359,1910.4837834835052,-0.0074713803,981.7385758300001,1273.33
952320,465,0.7447511851787567,4.793747,952320,526,17.07217,0.0027141932,0.029296875,1914.2538421154022,-0.0045063873,921.0050666100001,1211.77
954368,466,0.8807207494974136,4.792018,954368,529,10.016316,0.0007548331,0.005517578,1918.1439714431763,-0.001092893,905.9167654599999,1195.8
956416,467,0.9018315672874451,4.791167,956416,529,10.990193,0.000954375,0.009863282,1922.0098948478699,-0.0025979315,868.18608215,1164.0
958464,468,0.9447627812623978,4.7939234,958464,515,10.220453,0.0019774414,0.019970704,1925.8791313171387,-0.0033896505,838.9340520000001,1133.24
960512,469,0.9678327739238739,4.791997,960512,491,7.209256,0.002956872,0.026660156,1929.850513458252,-0.005330111,831.5787784500001,1128.29
962560,470,0.8795194774866104,4.781448,962560,492,27.964697,0.004023821,0.042041015,1934.0145769119263,-0.004657455,816.91879391,1115.62
964608,471,0.921249084174633,4.777096,964608,454,25.038986,0.0026414222,0.027978515,1938.1737837791443,-0.0026930145,828.98571596,1127.49
966656,472,0.9706554785370827,4.7802534,966656,508,8.005352,0.0020391475,0.017480468,1942.6812880039215,-0.0056040026,799.892083,1097.39
968704,473,0.9118802845478058,4.776925,968704,499,23.41192,0.0015683373,0.014111328,1946.7127888202667,-0.0022957395,784.8398353900001,1083.32
970752,474,0.8931895270943642,4.767252,970752,485,20.542261,0.003994236,0.043847658,1950.813313484192,-0.0039851973,797.74287676,1098.26
972800,475,0.8941818699240685,4.7465796,972800,482,20.046482,0.0026102639,0.023876954,1955.0343160629272,-0.0011895004,798.24935759,1098.26
974848,476,0.9069397673010826,4.741959,974848,484,19.973507,0.0029170043,0.027392577,1959.2853105068207,-0.0022198756,812.7159822799999,1112.63
976896,477,0.8983989953994751,4.7412057,976896,486,20.028868,0.003641251,0.045166016,1963.5163934230804,-0.0031662695,812.42593482,1112.63
978944,478,0.8962214663624763,4.739188,978944,489,20.086885,0.0044453833,0.05678711,1967.7308304309845,-0.005446584,827.7702720699999,1128.72
980992,479,0.8972680494189262,4.7317114,980992,499,20.466005,0.0029036829,0.028857421,1971.9182217121124,-0.0037020266,841.7726735800002,1143.16
983040,480,0.8658542931079865,4.728471,983040,502,20.762442,0.0018046156,0.01977539,1976.0176239013672,-0.0029318458,853.7744102300002,1158.66
985088,481,0.9590519852936268,4.7342176,985088,501,11.142124,0.0024625969,0.028027344,1980.094332933426,-0.0047880844,862.7690845500001,1167.23
987136,482,0.8842955306172371,4.7408347,987136,485,20.582737,0.005260569,0.06499024,1984.1804547309875,-0.003079528,862.5235175200002,1167.23
989184,483,0.8887913674116135,4.7332363,989184,484,20.122377,0.0026294973,0.026757812,1988.399322271347,-0.0030337812,862.94698042,1167.23
991232,484,0.8926538378000259,4.7356343,991232,485,20.144686,0.006413775,0.08549805,1992.6305644512177,-0.004114653,863.44573326,1167.23
993280,485,0.9642280228435993,4.727629,993280,482,7.1366906,0.0017202694,0.0140625,1996.8458352088928,-0.002000582,863.6361023900001,1167.52
995328,486,0.8675733655691147,4.7204328,995328,511,22.397284,0.0018613022,0.01586914,2001.0886573791504,-0.0032771733,879.3770323900001,1183.1
997376,487,0.8817298710346222,4.716405,997376,478,20.159382,0.0036931592,0.040380858,2005.0963888168335,-0.0004882434,891.8632406600002,1197.4
999424,488,0.9003262370824814,4.7122827,999424,510,27.030771,0.0036588875,0.042773437,2009.378339767456,-0.0032047622,907.3318067200003,1213.03
1001472,489,0.8837944716215134,4.705886,1001472,483,20.548162,0.0037663497,0.043115236,2013.3925018310547,-0.0025413479,924.1139809700003,1230.74
1003520,490,0.8728749603033066,4.7053223,1003520,508,21.254484,0.003723091,0.042236328,2017.6303613185883,-0.003940937,924.2129494700001,1230.74
1005568,491,0.8822173029184341,4.702282,1005568,496,29.743235,0.0023864899,0.02109375,2021.6560294628143,-0.002962786,922.9404703499999,1231.74
1007616,492,0.8920644149184227,4.7069216,1007616,480,19.773987,0.005400369,0.06845703,2025.7835853099823,-0.0019496545,937.9177888400002,1246.94
1009664,493,0.8799800723791122,4.6991177,1009664,464,19.70333,0.003293333,0.033837892,2030.0466403961182,-0.0018940581,937.5090421499999,1246.94
1011712,494,0.8912893533706665,4.698626,1011712,490,28.112644,0.00587391,0.07460938,2034.4529519081116,-0.0049260226,937.3468403600001,1246.73
1013760,495,0.8700856566429138,4.712184,1013760,495,19.933071,0.0028489116,0.029833984,2038.627100944519,-0.0024039762,935.1512375299999,1246.73
1015808,496,0.9315347671508789,4.7044263,1015808,485,11.384666,0.004133929,0.048339844,2042.7580320835114,-0.0036720813,934.3485693700001,1246.73
1017856,497,0.8833611980080605,4.694511,1017856,497,20.495604,0.0032089003,0.031201173,2046.9800987243652,-0.0017730326,933.2266346600002,1246.73
1019904,498,0.956930123269558,4.6916857,1019904,472,8.199847,0.0025827615,0.023974609,2051.0994946956635,-0.005938213,934.8012341,1249.17
1021952,499,0.8883449360728264,4.682124,1021952,463,20.78539,0.001995927,0.015820313,2055.436430454254,-0.0008344869,949.7636424400001,1264.31
1024000,500,0.872591033577919,4.6792965,1024000,473,33.393593,0.0033410843,0.035546876,2059.8513605594635,-0.003429989,949.33094127,1265.26
1026048,501,0.8841730207204819,4.6940303,1026048,480,20.049381,0.0058224713,0.06254883,2064.176260471344,-0.0033798057,966.7316585199999,1284.03
1028096,502,0.8866723328828812,4.7028513,1028096,481,20.177505,0.0024359378,0.023974609,2068.440268754959,-0.0008651954,966.81522659,1284.03
1030144,503,0.8684883117675781,4.697112,1030144,489,20.084457,0.006603821,0.08803711,2072.696809053421,-0.0019864845,978.9735151599999,1294.91
1032192,504,0.8839412331581116,4.7019167,1032192,506,29.81424,0.0022215664,0.0234375,2076.8844788074493,-0.005924442,978.1561585599999,1292.83
1034240,505,0.7687683403491974,4.7078047,1034240,519,27.461462,0.0018907401,0.016503906,2080.9265456199646,-0.0025948714,951.0943680199998,1264.42
1036288,506,0.8876983672380447,4.7077746,1036288,468,20.233805,0.0015630523,0.012402344,2084.866465330124,-0.0015671902,952.30999335,1264.42
1038336,507,0.96274134516716,4.7175126,1038336,490,7.320384,0.0034104914,0.03540039,2089.2360644340515,-0.009834581,937.1737500799998,1250.02
1040384,508,0.8806431889533997,4.7325764,1040384,489,19.929451,0.006293895,0.08662109,2093.4150273799896,-0.0021595797,952.09753812,1265.24
1042432,509,0.7819994240999222,4.739513,1042432,521,27.569357,0.002330502,0.024902344,2097.6004388332367,-0.0046272045,953.19303073,1265.28
1044480,510,0.8769427016377449,4.7387986,1044480,520,26.80865,0.0014873001,0.015771484,2101.528908967972,-0.002139734,964.7480943800001,1281.18
1046528,511,0.8998357430100441,4.7489567,1046528,479,25.464035,0.003698587,0.04057617,2105.4675917625427,-0.0029946903,980.24894404,1297.41
1048576,512,0.8819175586104393,4.7662086,1048576,482,20.018034,0.006166611,0.07519531,2109.7395997047424,-0.0038200964,995.5285730099998,1312.73
1050624,513,0.8830935060977936,4.769875,1050624,470,20.275646,0.0039475104,0.04838867,2113.982741832733,-0.003602627,1010.19049724,1328.17
1052672,514,0.9847228657454252,4.762121,1052672,473,3.489692,0.0030243373,0.03173828,2118.332593202591,-0.004240329,994.6670288199999,1312.65
1054720,515,0.939523734152317,4.770538,1054720,486,16.410969,0.0033722576,0.033837892,2122.6583659648895,-0.0067242375,991.2907588600001,1309.41
1056768,516,0.9592226929962635,4.7772093,1056768,474,8.081424,0.0024840613,0.02631836,2126.8721129894257,-0.006136709,1004.92354361,1323.76
1058816,517,0.9013456702232361,4.7861223,1058816,509,27.584848,0.0033726569,0.038330078,2131.1921763420105,-0.006410764,1008.0304269600002,1326.16
1060864,518,0.9361811876296997,4.8111143,1060864,510,19.80791,0.0019441284,0.022314453,2135.2133445739746,-0.007568554,997.11961161,1312.68
1062912,519,0.9090616554021835,4.812197,1062912,516,9.944722,0.0029767877,0.029248048,2139.2293031215668,-0.005161148,989.8426614200001,1306.14
1064960,520,0.8826850801706314,4.80455,1064960,520,15.549524,0.0014268078,0.013623047,2143.1975586414337,-0.0036757048,970.05394539,1291.66
1067008,521,0.9817911684513092,4.809989,1067008,487,3.6731274,0.0033572684,0.030761719,2147.132387161255,-0.007976809,954.6091585899999,1276.22
1069056,522,0.8601384162902832,4.8097563,1069056,512,27.700115,0.0020525898,0.022216797,2151.336287498474,-0.003905598,942.3744894199999,1261.98
1071104,523,0.9248396456241608,4.826223,1071104,486,24.305817,0.0026745836,0.026416015,2155.332596063614,-0.0040679653,958.19131445,1279.23
1073152,524,0.8586179465055466,4.8470216,1073152,523,13.600291,0.0012376609,0.011914062,2159.5405147075653,-0.0034869213,954.3249542499999,1271.94
1075200,525,0.9548458755016327,4.844703,1075200,506,8.86828,0.0029855256,0.034570314,2163.4550783634186,-0.0044151405,941.3109009699999,1258.09
1077248,526,0.8762866631150246,4.8335977,1077248,478,32.319866,0.003424373,0.03955078,2167.497044801712,-0.0035387229,952.96358635,1267.53
1079296,527,0.9850774658843875,4.8220897,1079296,462,3.829071,0.006242255,0.052246094,2171.780246734619,-0.007358874,952.3564897400001,1267.01
1081344,528,0.9214227274060249,4.812413,1081344,506,23.656261,0.002001195,0.018017579,2176.211228609085,-0.0020465734,968.1307470800001,1282.94
1083392,529,0.9015250205993652,4.8071465,1083392,486,20.18803,0.006020827,0.082128905,2180.254097223282,-0.004804356,982.6567101100002,1297.79
1085440,530,0.9078243970870972,4.8030853,1085440,487,29.6724,0.0016070487,0.012988281,2184.466732740402,-0.0020303396,992.6433608000001,1304.52
1087488,531,0.9803560469299555,4.787649,1087488,485,5.3924594,0.001564468,0.013427734,2188.669510602951,-0.0018958083,988.8913284500002,1298.3
1089536,532,0.7539290934801102,4.7786455,1089536,525,37.756718,0.0017243493,0.018994141,2192.890542268753,-0.0040247855,993.2581487199999,1301.0
1091584,533,0.990803636610508,4.7778363,1091584,480,1.8348198,0.005458892,0.057421874,2196.7895460128784,-0.009396492,979.3656547199998,1285.59
1093632,534,0.8933953493833542,4.770873,1093632,517,28.134655,0.0016361292,0.015380859,2201.053540468216,-0.0030320634,979.79289646,1285.48
1095680,535,0.9084248393774033,4.759307,1095680,500,17.737953,0.005619512,0.07094727,2205.0134007930756,-0.0052487208,994.8046330000001,1300.87
1097728,536,0.9378522112965584,4.7555056,1097728,493,24.041834,0.004349669,0.050390624,2209.104964733124,-0.0063021807,993.5737947800001,1297.6
1099776,537,0.7579264640808105,4.7596664,1099776,537,16.78478,0.0018748634,0.016845703,2213.2577843666077,-0.0047532273,932.9701412299999,1232.79
1101824,538,0.9105319976806641,4.762846,1101824,530,10.87962,0.0025603482,0.028710937,2217.0694620609283,-0.004794133,902.01682658,1200.97
1103872,539,0.8357293605804443,4.76632,1103872,527,15.738528,0.001240439,0.010449219,2220.930121898651,-0.0006603886,887.9797905,1188.37
1105920,540,0.9069985821843147,4.7639704,1105920,519,14.187399,0.0020499404,0.01977539,2224.8114676475525,-0.005171609,864.82166628,1168.29
1107968,541,0.9819826297461987,4.763257,1107968,501,5.3927407,0.002128573,0.020507812,2228.7577550411224,-0.004006557,847.5582027900001,1150.43
1110016,542,0.8955802991986275,4.7567554,1110016,460,29.728348,0.0013855072,0.012060547,2232.842205286026,-0.0016203432,818.1496945900002,1118.68
1112064,543,0.9285704717040062,4.7549415,1112064,485,23.058783,0.0031651247,0.03227539,2237.287549972534,-0.0023672644,816.72170787,1117.02
1114112,544,0.9029848203063011,4.757229,1114112,499,19.930061,0.002692647,0.027880859,2241.5079724788666,-0.0021103567,816.7185172200001,1117.02
1116160,545,0.9037522375583649,4.752825,1116160,547,9.00247,0.0020333538,0.021191407,2245.6078085899353,-0.0045571425,805.1149266500001,1103.94
1118208,546,0.8001746088266373,4.7469373,1118208,503,23.041647,0.0014976502,0.015673827,2249.3518970012665,-0.0028260087,816.37167055,1119.34
1120256,547,0.7984387129545212,4.7417207,1120256,522,22.75248,0.0018164515,0.01826172,2253.4205524921417,-0.0029224795,812.70163569,1119.34
1122304,548,0.8924382701516151,4.7387447,1122304,510,20.402905,0.0023296794,0.025585938,2257.3415529727936,-0.0048752734,792.44545189,1103.94
1124352,549,0.9008375182747841,4.73965,1124352,489,25.363127,0.0035726323,0.040380858,2261.352043390274,-0.002558229,796.6378994800001,1107.07
1126400,550,0.8750348836183548,4.728415,1126400,494,19.883982,0.0035227959,0.036132812,2265.5354034900665,-0.0014650101,797.82962654,1107.07
1128448,551,0.8881703987717628,4.7265315,1128448,498,21.92983,0.0049374793,0.052685548,2269.682955980301,-0.006406378,798.1536972800001,1107.07
1130496,552,0.9466040879487991,4.725593,1130496,529,7.4065313,0.001827006,0.015771484,2273.79035449028,-0.002699863,797.39867864,1106.37
1132544,553,0.8815970942378044,4.7298527,1132544,476,19.994816,0.0071399123,0.0953125,2277.657433271408,-0.005343379,795.0354816400001,1106.37
1134592,554,0.9023154526948929,4.737871,1134592,495,27.658869,0.0025319166,0.028173828,2281.958345413208,-0.0011430869,795.6395151300002,1106.57
1136640,555,0.8954548239707947,4.748969,1136640,487,20.663692,0.005786029,0.07001953,2286.095801115036,-0.0046246257,795.2388602200002,1106.57
1138688,556,0.8845861256122589,4.7629213,1138688,481,21.984251,0.002803222,0.029589843,2290.30029296875,-0.0021375997,794.8077913800001,1106.57
1140736,557,0.8935660347342491,4.75949,1140736,487,20.309565,0.002174593,0.01665039,2294.553030729294,-0.0014235522,794.06837141,1106.57
1142784,558,0.8968743979930878,4.7589073,1142784,497,20.016773,0.007478447,0.10073242,2298.7539360523224,-0.0075055673,793.31658087,1106.57
1144832,559,0.8930580765008926,4.7774653,1144832,479,20.44876,0.0032467626,0.03779297,2302.871807575226,-0.0041987887,807.85562347,1121.49
1146880,560,0.8919716477394104,4.7764378,1146880,488,21.345688,0.0029123346,0.028125,2307.1450135707855,-0.0027707296,821.46224364,1135.13
1148928,561,0.6867704391479492,4.7743516,1148928,515,21.294317,0.0029442129,0.030078124,2311.334537267685,-0.004536526,828.5976001500001,1147.23
1150976,562,0.8917714953422546,4.769034,1150976,479,19.962734,0.0045344154,0.050097656,2315.306377887726,-0.0032122799,828.4914776099998,1147.23
1153024,563,0.7378280460834503,4.768685,1153024,520,11.893419,0.0033659642,0.038671874,2319.576644420624,-0.0023377463,837.7218499399999,1161.63
1155072,564,0.8786705136299133,4.769473,1155072,492,20.93039,0.0030965903,0.032910157,2323.5156829357147,-0.00097541884,837.3071341,1161.63
1157120,565,0.8985141143202782,4.768732,1157120,482,20.468027,0.0038792256,0.045703124,2327.6714470386505,-0.0052008945,836.28261348,1161.63
1159168,566,0.9575313255190849,4.781234,1159168,502,7.672963,0.0030539955,0.035009764,2331.9152228832245,-0.0072909533,845.2238745000001,1172.7
1161216,567,0.9243344366550446,4.788165,1161216,487,12.188339,0.0030227385,0.031591795,2335.9941363334656,-0.004055199,846.8038094799999,1171.19
1163264,568,0.93089809268713,4.7947273,1163264,500,12.136017,0.0044591194,0.047460936,2340.195093154907,-0.0053920494,858.9916714099999,1185.53
1165312,569,0.8782996833324432,4.7997317,1165312,474,20.69956,0.0024747634,0.025878906,2344.287352323532,-0.0019266816,859.5071652999999,1185.53
1167360,570,0.8841843232512474,4.814531,1167360,472,19.967754,0.0024134114,0.025830079,2348.605781316757,-0.00279552,873.5946082699999,1199.28
1169408,571,0.881949320435524,4.8202486,1169408,479,20.34894,0.0032099343,0.03461914,2352.9383351802826,-0.004340484,873.5257991699999,1199.28
1171456,572,0.8861749842762947,4.830014,1171456,455,19.554989,0.006189144,0.080126956,2357.2108132839203,-0.0035143911,873.6610169299998,1199.28
1173504,573,0.9086215794086456,4.8365736,1173504,481,15.4391985,0.0016185375,0.013134765,2361.703356742859,-0.0029044114,887.50909336,1214.8
1175552,574,0.8886764943599701,4.828764,1175552,468,20.020683,0.0035520638,0.038085938,2365.9613258838654,-0.0031090768,891.2379936599999,1218.11
1177600,575,0.877704530954361,4.824873,1177600,507,21.65107,0.0036115167,0.037744142,2370.3361008167267,-0.0045352406,906.34895937,1233.49
1179648,576,0.8799499347805977,4.8268533,1179648,491,20.302767,0.0033887147,0.037841797,2374.3743720054626,-0.0039826054,905.2464505700002,1234.44
1181696,577,0.8806514739990234,4.8356733,1181696,490,20.512867,0.0036631532,0.044287108,2378.5410459041595,-0.003370383,905.49420937,1234.44
1183744,578,0.891031064093113,4.8469973,1183744,475,34.262737,0.004189263,0.04663086,2382.7165570259094,-0.009431405,912.28039178,1243.22
1185792,579,0.8864570930600166,4.851829,1185792,493,19.968683,0.0029161128,0.028320312,2387.022219657898,-0.0032134943,927.5431874599999,1259.55
1187840,580,0.9396582841873169,4.843051,1187840,496,10.627263,0.0046660085,0.04511719,2391.170789003372,-0.007808715,943.3455942999999,1277.19
1189888,581,0.9826718345284462,4.840171,1189888,503,4.328298,0.0026998897,0.024121094,2395.2940752506256,-0.0020996432,934.9602424500001,1268.32
1191936,582,0.8493929505348206,4.838326,1191936,512,29.387842,0.0035260126,0.039111327,2399.360390663147,-0.008149688,938.7119021399999,1267.63
