value_loss,approxkl,explained_variance,serial_timesteps,time_elapsed,fps,total_timesteps,n_updates,policy_loss,clipfrac,policy_entropy,ep_reward_mean,ep_len_mean
16.007708,0.0028888485,0.812898114323616,167936,351.01381063461304,486,167936,82,-0.0036453977,0.031396486,3.0899348,495.09125514000004,859.95
12.669043,0.0068945102,0.8813447952270508,169984,355.2209827899933,480,169984,83,-0.0057444694,0.06665039,3.101155,495.83547441,859.84
10.471819,0.004016901,0.8106889575719833,172032,359.4823839664459,470,172032,84,-0.0036811072,0.044189453,3.112299,506.9288995200001,875.81
8.627621,0.0050249444,0.7472659647464752,174080,363.83393239974976,447,174080,85,-0.0028606262,0.0625,3.1239035,505.48383983,875.81
10.3470125,0.005478519,0.8083920925855637,176128,368.41068267822266,487,176128,86,-0.007203526,0.06611328,3.1326382,518.16941206,893.72
17.669115,0.0030947276,0.7912605702877045,178176,372.6154155731201,474,178176,87,-0.0022524514,0.031982422,3.1425707,519.9219815,896.21
20.634407,0.004019375,0.8093366771936417,180224,376.92931938171387,479,180224,88,-0.0020660607,0.04345703,3.1604617,520.54630256,896.02
30.844738,0.0038090355,0.6071364879608154,182272,381.2035114765167,490,182272,89,-0.0038309756,0.041552734,3.1685026,524.4221638500001,901.91
23.772205,0.0054434435,0.7420009672641754,184320,385.3797640800476,474,184320,90,-0.0030324955,0.057763673,3.1703997,516.8083165099999,888.8
8.79962,0.0032091415,0.8533055335283279,186368,389.6995062828064,466,186368,91,-0.0032573745,0.03354492,3.1774411,517.57895478,889.75
16.892302,0.0040125763,0.8110539466142654,188416,394.0876123905182,482,188416,92,-0.002511942,0.043896485,3.1661158,518.1406472699999,889.24
25.281124,0.0051203165,0.7355085909366608,190464,398.33703660964966,479,190464,93,-0.0065137893,0.055322267,3.164885,534.5522259400001,912.14
22.700182,0.0033843252,0.7384504973888397,192512,402.60451912879944,470,192512,94,-0.0037466828,0.03540039,3.182823,514.39135711,880.58
31.603449,0.0056312038,0.6033124923706055,194560,406.9576416015625,488,194560,95,-0.0046738107,0.057910156,3.1960163,503.4573101600001,863.18
27.558634,0.0033622552,0.553094744682312,196608,411.1517379283905,491,196608,96,-0.0016376115,0.035742186,3.2062478,494.31742159000004,848.89
11.772909,0.00295168,0.8538032621145248,198656,415.3211386203766,470,198656,97,-0.0017129325,0.028320312,3.214292,504.14530256,862.72
29.364044,0.0026734173,0.6069854497909546,200704,419.67345428466797,493,200704,98,-0.0013646017,0.029736329,3.2273781,506.22091936000004,864.89
20.792822,0.0022260826,0.7546055316925049,202752,423.82254457473755,501,202752,99,-0.0023564354,0.021923829,3.242845,513.2840920599999,875.33
7.9658403,0.0036164373,0.9136887490749359,204800,427.90893745422363,487,204800,100,-0.004745596,0.039208986,3.2379246,518.98080065,882.29
15.4044285,0.003251431,0.8578128516674042,206848,432.11020374298096,482,206848,101,-0.0007278811,0.034082033,3.2233067,492.58778623,843.14
3.7001789,0.0038473574,0.935745432972908,208896,436.3565499782562,475,208896,102,-0.0031028285,0.04111328,3.2207973,500.26511829,853.88
12.367267,0.0035493732,0.8951739892363548,210944,440.663378238678,493,210944,103,-0.0056260293,0.036621094,3.2201228,505.50364219999994,860.55
13.662908,0.0023332564,0.8653981685638428,212992,444.8133728504181,473,212992,104,-0.0006255322,0.023730468,3.2199745,504.86464658,857.77
6.631784,0.0026750949,0.9353246986865997,215040,449.1402516365051,471,215040,105,-0.0039732633,0.029541016,3.2258573,503.66448242999996,855.85
11.754011,0.0033642924,0.7083685100078583,217088,453.4881045818329,465,217088,106,-0.0018699259,0.037744142,3.232689,516.52883533,872.98
4.862159,0.004299699,0.9600714519619942,219136,457.885262966156,477,219136,107,-0.0017612355,0.049316406,3.229503,515.4222192599999,871.3
13.1119795,0.0031782023,0.849304586648941,221184,462.1783003807068,487,221184,108,-0.0024314933,0.03100586,3.231013,524.6807438699999,883.55
21.638672,0.0038264194,0.8090758323669434,223232,466.37933349609375,500,223232,109,-0.0032544783,0.03779297,3.229697,510.62648675,864.62
9.921509,0.0063024224,0.8158388286828995,225280,470.4685027599335,493,225280,110,-0.0062016575,0.076416016,3.2402394,522.6604533999999,879.85
6.9179587,0.0027045591,0.9276802092790604,227328,474.62082266807556,494,227328,111,-0.0012065967,0.029736329,3.2549007,505.3291951,855.26
11.2680645,0.0050990465,0.9022764414548874,229376,478.76362681388855,488,229376,112,-0.0006173408,0.055322267,3.2556617,494.40251578999994,838.09
18.625652,0.003871569,0.7953249961137772,231424,482.9573452472687,502,231424,113,0.00014044871,0.036328126,3.264689,460.91927329000004,789.87
5.921755,0.003859487,0.8832431361079216,233472,487.0340120792389,458,233472,114,-0.002728732,0.038085938,3.2612271,449.0861457599999,772.92
9.903219,0.0050153374,0.7914952784776688,235520,491.50248765945435,490,235520,115,-0.008375215,0.05292969,3.2600193,448.7491908500001,772.92
16.946323,0.0065042027,0.6932069659233093,237568,495.67904591560364,482,237568,116,-0.0050043906,0.07368164,3.2653117,437.93130256000006,757.14
8.936124,0.00432963,0.7746102958917618,239616,499.9255497455597,453,239616,117,-0.0022324494,0.046142578,3.2643986,447.54036498999994,772.29
15.419632,0.0039123246,0.8384023606777191,241664,504.43906807899475,478,241664,118,-0.0038883365,0.040136717,3.259327,436.5834962199999,756.24
17.427937,0.0038163825,0.8059222400188446,243712,508.7231466770172,497,243712,119,-0.002037339,0.042285156,3.254641,438.5570661899999,758.33
11.4224825,0.004288837,0.7200618982315063,245760,512.8393633365631,474,245760,120,-0.0023659416,0.04736328,3.2573628,437.7624698299999,758.33
10.470242,0.0063592466,0.7350434064865112,247808,517.1592209339142,472,247808,121,-0.0001568138,0.07304688,3.2623687,449.77494422999996,775.47
13.627739,0.0036078196,0.817557081580162,249856,521.498685836792,465,249856,122,-0.0017900458,0.037646484,3.2577865,439.50664563000004,758.5
10.93963,0.003952211,0.8579244315624237,251904,525.9028608798981,475,251904,123,-0.0040472606,0.043896485,3.2677188,430.81340387000006,746.21
24.089605,0.0038967903,0.7409830093383789,253952,530.2068276405334,496,253952,124,-0.0024227654,0.035449218,3.2652059,429.74297520000005,745.63
10.28592,0.0050128694,0.8063069880008698,256000,534.3340826034546,475,256000,125,-0.003004533,0.053027343,3.2517543,440.68242857000007,760.59
6.4744277,0.0041789613,0.9224880039691925,258048,538.642035484314,475,258048,126,-0.0047915475,0.042675782,3.2416508,442.45395742,763.0
13.806219,0.004263516,0.8098026067018509,260096,542.946558713913,480,260096,127,-0.00209199,0.04345703,3.2218957,462.32045182999997,790.01
11.479275,0.006352529,0.6969611644744873,262144,547.2079458236694,473,262144,128,-0.0038624879,0.07607422,3.2197437,473.15319947999996,806.48
10.411844,0.0066225855,0.6412326395511627,264192,551.5333135128021,438,264192,129,-0.00040464645,0.08486328,3.2226188,484.48773611999997,824.55
10.001026,0.0076716146,0.7309262454509735,266240,556.2045862674713,454,266240,130,0.00021504941,0.08085938,3.21698,495.7758757,841.48
8.913588,0.008643081,0.7159755825996399,268288,560.7157466411591,473,268288,131,-0.0045839036,0.099853516,3.233583,507.14055154,858.55
6.545924,0.0037078864,0.885352373123169,270336,565.0458438396454,475,270336,132,-0.0030470006,0.039941408,3.2543697,520.11562892,876.22
11.662973,0.004275563,0.7345462143421173,272384,569.3565368652344,492,272384,133,-0.002897646,0.040039062,3.2492137,532.3147407,894.12
11.584406,0.0031927004,0.7377572059631348,274432,573.5116498470306,480,274432,134,-0.0029951253,0.03173828,3.247541,545.0632996200001,912.11
12.156126,0.0038750495,0.7448469400405884,276480,577.7714326381683,467,276480,135,-0.0051493235,0.041503906,3.2427502,554.15299353,925.08
5.6396685,0.004636804,0.9062283784151077,278528,582.1562936306,453,278528,136,-0.003830479,0.054492187,3.2508972,558.29141802,930.9
19.082722,0.005688385,0.7619251012802124,280576,586.6756730079651,433,280576,137,-0.0066639013,0.064697266,3.2734017,545.6700440600001,915.66
10.133951,0.0060792537,0.6633592844009399,282624,591.4026780128479,433,282624,138,-0.00015307756,0.06728516,3.2928479,556.29858398,932.61
10.939188,0.005545593,0.7014544010162354,284672,596.1223540306091,448,284672,139,-0.0049685226,0.06679688,3.294447,564.9210221100001,945.96
8.654021,0.0035942649,0.8231584280729294,286720,600.6890821456909,465,286720,140,-0.0016526245,0.042919923,3.308517,576.4990513,962.97
15.321655,0.0042255786,0.7962429225444794,288768,605.0869817733765,469,288768,141,-0.003054795,0.04663086,3.3098502,576.23578914,962.83
7.824167,0.005955971,0.7929577827453613,290816,609.44939494133,457,290816,142,-0.00043747164,0.06821289,3.3054109,583.4532405699999,974.54
10.106974,0.0034260228,0.7505073994398117,292864,613.9240169525146,458,292864,143,-0.0031681382,0.040039062,3.3076026,594.11070909,991.5
7.2425146,0.0024987557,0.892327606678009,294912,618.3865950107574,483,294912,144,-0.0035385191,0.023974609,3.3083694,603.1188204599999,1003.71
9.401061,0.0033018128,0.7763502895832062,296960,622.6207828521729,475,296960,145,-0.0032974102,0.03701172,3.305719,616.7158582799999,1023.55
16.10029,0.004995636,0.8040914535522461,299008,626.9288158416748,500,299008,146,-0.0069507994,0.060058594,3.3042006,628.52534237,1041.54
14.882731,0.0036502169,0.8569176346063614,301056,631.0200934410095,495,301056,147,-0.0062632062,0.0421875,3.2974758,641.4156187299999,1059.4
16.205906,0.0041119577,0.8220732063055038,303104,635.1509213447571,493,303104,148,-0.0023364208,0.04638672,3.299249,654.28607031,1077.42
11.591658,0.0056578913,0.791122168302536,305152,639.3043620586395,479,305152,149,-0.0044261115,0.06499024,3.31666,666.7143591299999,1094.5
11.812878,0.0031904415,0.8088710457086563,307200,643.5726971626282,454,307200,150,-0.001199131,0.03413086,3.3216217,679.12791912,1111.21
15.557867,0.0042901384,0.8341630101203918,309248,648.084929227829,494,309248,151,-0.005505372,0.051367186,3.3191674,691.03642827,1127.78
11.754808,0.0031941123,0.8283416777849197,311296,652.2295730113983,491,311296,152,-0.0005670729,0.033251952,3.3251007,697.3966316800002,1135.34
8.894846,0.004166544,0.8143842667341232,313344,656.3953015804291,469,313344,153,-0.0034247555,0.04951172,3.323758,707.09680699,1149.19
9.601706,0.004206058,0.878177210688591,315392,660.7585217952728,499,315392,154,-0.00069634744,0.046777345,3.3233514,720.2225411899999,1166.23
11.599867,0.006125671,0.7858648598194122,317440,664.8572723865509,465,317440,155,-0.0041670683,0.07368164,3.3180084,731.7135055499999,1182.5
9.546656,0.003221529,0.8099090158939362,319488,669.2571630477905,482,319488,156,-0.0015853094,0.0328125,3.309978,744.0337698399998,1199.54
11.156553,0.005383399,0.8837443292140961,321536,673.5032336711884,464,321536,157,-0.008662093,0.056005858,3.2970512,744.22922369,1199.93
12.986031,0.006113559,0.7885079681873322,323584,677.912834405899,490,323584,158,-0.00546014,0.074365236,3.2902126,757.19687852,1216.89
12.468219,0.0044548423,0.787689745426178,325632,682.0870368480682,474,325632,159,-0.0037412364,0.052441407,3.2870412,769.17418747,1233.14
11.65703,0.0028196895,0.7812021225690842,327680,686.4064993858337,463,327680,160,-0.0009818568,0.03017578,3.2900848,782.17888357,1251.03
12.245472,0.0043926165,0.8058584332466125,329728,690.827810049057,493,329728,161,-0.003957297,0.050048828,3.2973206,791.80617745,1263.34
10.997154,0.0051646787,0.7448069155216217,331776,694.9783730506897,436,331776,162,-0.0030162681,0.06459961,3.305645,802.7857631499999,1278.43
22.887478,0.0045855874,0.8116419762372971,333824,699.6724588871002,457,333824,163,-0.0012495284,0.054003906,3.3170567,803.1294603899997,1278.53
13.200621,0.0043725288,0.8397221714258194,335872,704.1478128433228,480,335872,164,-0.008712638,0.04975586,3.3238568,809.4423653700001,1287.91
11.310429,0.00437678,0.7861118465662003,337920,708.4149458408356,467,337920,165,-0.00080941495,0.048046876,3.314509,814.67709333,1294.42
9.46616,0.004744337,0.8300820291042328,339968,712.7986373901367,492,339968,166,-0.003448359,0.056933593,3.2985168,821.93784321,1303.96
12.25719,0.004848056,0.7553014606237411,342016,716.9597573280334,466,342016,167,-0.004601979,0.05986328,3.2885432,835.2068246100002,1322.39
7.829301,0.004476489,0.8700693845748901,344064,721.351556301117,484,344064,168,-0.0026891225,0.049365234,3.2858505,836.89210555,1324.33
12.668428,0.0042037736,0.7828235775232315,346112,725.5796844959259,469,346112,169,-0.0005027081,0.04345703,3.2705529,841.7173387999999,1330.88
9.616289,0.008047026,0.8337355852127075,348160,729.9400908946991,461,348160,170,-0.007245274,0.100976564,3.2603264,854.6350094099997,1347.89
12.085647,0.0049998234,0.8252770751714706,350208,734.3748013973236,470,350208,171,-0.0051224013,0.058496095,3.2710662,861.5807549399999,1357.42
14.822771,0.0035382162,0.7030483186244965,352256,738.7268064022064,479,352256,172,-0.001239865,0.04121094,3.2772603,863.9343013699998,1359.6
9.13121,0.005805709,0.8457506746053696,354304,742.9966530799866,473,354304,173,-0.0033663518,0.07539062,3.2819831,876.2526934900001,1376.6
17.19384,0.0031668656,0.801484540104866,356352,747.3268902301788,492,356352,174,-0.002806421,0.03276367,3.2860572,875.9302333700001,1376.93
14.361816,0.005977679,0.7457301318645477,358400,751.4848823547363,471,358400,175,-0.003438168,0.070898436,3.2933354,888.1685165299999,1394.04
11.879576,0.0052466905,0.7937377244234085,360448,755.8348650932312,453,360448,176,-0.005338145,0.060791016,3.293784,888.04676638,1394.04
11.233362,0.004682088,0.792487382888794,362496,760.3532774448395,485,362496,177,-0.00031575977,0.054345705,3.2824852,900.7161298299999,1411.96
13.029482,0.0063197115,0.6777891516685486,364544,764.5706431865692,466,364544,178,-0.00060585607,0.07109375,3.2798595,901.11477495,1411.96
10.634246,0.0067034154,0.7704634815454483,366592,768.958399772644,436,366592,179,-0.0032594476,0.08798828,3.2892551,912.75366092,1429.16
17.667675,0.0041455743,0.7686908543109894,368640,773.6470680236816,477,368640,180,-0.006709376,0.045898438,3.328609,924.7176685900001,1445.38
20.491154,0.0040698955,0.7558473199605942,370688,777.9337165355682,489,370688,181,-0.0014725648,0.04482422,3.3529334,927.7427641600001,1450.41
8.950415,0.0037056443,0.8393614143133163,372736,782.1155469417572,487,372736,182,-0.0017684909,0.04248047,3.3560913,929.5300073300001,1453.16
9.554621,0.0049960897,0.8525325208902359,374784,786.3132333755493,438,374784,183,-0.0039717867,0.06074219,3.3605523,929.55094604,1453.16
9.659757,0.005173373,0.8236506283283234,376832,790.9806566238403,429,376832,184,-0.0010319839,0.06040039,3.358617,942.1521838900001,1470.33
12.650152,0.0037711312,0.7494466006755829,378880,795.7521045207977,394,378880,185,-0.0037552803,0.041894533,3.3625913,951.6417849299999,1483.35
9.124034,0.005165261,0.8708591014146805,380928,800.9484775066376,441,380928,186,-0.0032752703,0.050390624,3.351905,963.4439376599998,1499.23
11.140642,0.0021142468,0.821792796254158,382976,805.5899040699005,419,382976,187,-9.236033e-05,0.020117188,3.330211,976.3594999299999,1516.32
13.568823,0.003432411,0.7330354452133179,385024,810.4714646339417,430,385024,188,-0.002021233,0.034765624,3.32223,987.6180823499999,1532.33
10.402933,0.004380761,0.8067633807659149,387072,815.2262105941772,445,387072,189,-0.0017314259,0.05620117,3.325983,1000.4985115900001,1549.28
14.47598,0.0042895586,0.7016944885253906,389120,819.8201892375946,406,389120,190,-0.0027535341,0.05078125,3.3352878,1001.5599088700002,1549.28
11.987852,0.0041264156,0.7376418709754944,391168,824.8533146381378,434,391168,191,-0.0037556947,0.046826173,3.33472,1001.6471638800001,1549.28
11.635504,0.0033552393,0.886495053768158,393216,829.5649526119232,422,393216,192,-0.0020484314,0.037744142,3.3460853,1003.8106031500001,1548.81
6.626011,0.0043036984,0.8831181675195694,395264,834.4131379127502,416,395264,193,-0.0015449275,0.04838867,3.3550155,994.8506608700002,1535.9
21.417046,0.003995503,0.821304440498352,397312,839.3301155567169,424,397312,194,-0.0017789736,0.04501953,3.3532863,997.17485694,1538.9
12.187162,0.0049916813,0.8042926639318466,399360,844.1551306247711,429,399360,195,-0.006381324,0.05673828,3.364225,998.93329272,1538.9
10.032778,0.003558951,0.9071549251675606,401408,848.9245457649231,440,401408,196,-0.0021507859,0.0375,3.374438,975.46727064,1505.15
12.671512,0.005793736,0.7846622914075851,403456,853.5726308822632,425,403456,197,-0.0032035348,0.06225586,3.3890965,988.1903065099998,1522.12
10.579082,0.004301905,0.8062361180782318,405504,858.3906350135803,414,405504,198,-0.0038698732,0.0484375,3.3983016,999.61910528,1536.88
9.88468,0.0039566583,0.8453586846590042,407552,863.3293559551239,392,407552,199,-0.0046859914,0.04873047,3.3914769,1009.71612672,1551.47
15.099843,0.004348659,0.8023661375045776,409600,868.5535635948181,404,409600,200,-0.0014444146,0.049853515,3.39258,1023.8377892499999,1570.88
14.468397,0.0055772653,0.7453555762767792,411648,873.6169195175171,374,411648,201,-0.0063970303,0.062353514,3.404078,1034.87005585,1585.71
10.984179,0.0047565163,0.8156890124082565,413696,879.088353395462,346,413696,202,-0.0027928783,0.055078126,3.4047496,1042.1019330299998,1595.24
11.444623,0.005820793,0.7527689933776855,415744,884.9912974834442,394,415744,203,-0.006679383,0.06435547,3.3966422,1042.05601888,1595.24
11.725968,0.006067029,0.7625409215688705,417792,890.1847262382507,374,417792,204,-0.001969057,0.07143555,3.3890445,1052.67073013,1609.92
4.6269236,0.002965096,0.9310950562357903,419840,895.6472496986389,372,419840,205,5.549985e-05,0.028271485,3.3849654,1040.1126794299998,1593.18
10.736479,0.0042979703,0.8020879626274109,421888,901.1394236087799,405,421888,206,-0.0033830442,0.052441407,3.3810544,1045.53150014,1599.05
18.26013,0.005049021,0.777544304728508,423936,906.186532497406,317,423936,207,-0.0034127268,0.062304687,3.384219,1045.66787376,1595.34
5.8425303,0.003613136,0.9090364873409271,425984,912.6303520202637,410,425984,208,-3.6249462e-06,0.03720703,3.378102,1034.66368017,1578.67
17.187197,0.004501692,0.7500180900096893,428032,917.6144428253174,439,428032,209,-0.0012109571,0.052734375,3.3658328,1025.99850617,1564.97
11.926484,0.005845739,0.7546015232801437,430080,922.2722804546356,353,430080,210,-0.0015853798,0.06679688,3.36454,1026.78479693,1564.97
9.8024435,0.006228165,0.8356675654649734,432128,928.0661270618439,445,432128,211,-0.009357525,0.07099609,3.3656716,1026.70545927,1564.97
12.01256,0.004772933,0.7877627909183502,434176,932.6644685268402,487,434176,212,-0.0024210985,0.05756836,3.3735893,1027.68303981,1564.97
11.869351,0.003728735,0.7164139151573181,436224,936.867134809494,484,436224,213,-0.0031945002,0.040966798,3.3857932,1034.97713441,1575.31
16.403507,0.0040520635,0.7973675429821014,438272,941.0923116207123,502,438272,214,-0.002711671,0.04575195,3.3950856,1036.32537637,1575.28
11.370944,0.013621007,0.7214704751968384,440320,945.1674070358276,469,440320,215,-0.00537878,0.1194336,3.4161327,1047.3932944399999,1591.43
8.804402,0.003193345,0.8071987330913544,442368,949.5258629322052,486,442368,216,-0.0026574845,0.034716796,3.4354851,1049.09948143,1591.43
10.991331,0.0034300964,0.8079781532287598,444416,953.7372217178345,482,444416,217,-0.0031117364,0.036474608,3.4333122,1050.1653063499998,1591.43
9.890851,0.0044829636,0.805724248290062,446464,957.9842145442963,485,446464,218,-0.004384004,0.050878905,3.4361625,1050.44688262,1591.43
10.256802,0.00267725,0.7943666577339172,448512,962.2039229869843,434,448512,219,-0.0008622864,0.027392577,3.43474,1062.84732277,1608.56
9.466416,0.0055408804,0.8117852061986923,450560,966.9190917015076,406,450560,220,-0.0064074537,0.06728516,3.432303,1075.5495801799998,1625.7
14.893376,0.0055750133,0.7787280827760696,452608,971.9609696865082,426,452608,221,-0.004361696,0.06679688,3.4351227,1088.1036527299998,1641.65
7.885391,0.0058830166,0.8582828640937805,454656,976.765153169632,443,454656,222,-0.004179119,0.066552736,3.4444652,1087.8841303999998,1640.2
5.612628,0.0038002182,0.9135384187102318,456704,981.386905670166,376,456704,223,-0.00044842754,0.038330078,3.4537868,1084.4379751899999,1634.06
21.655415,0.0037677507,0.793379008769989,458752,986.8266589641571,405,458752,224,-0.0039541493,0.039794922,3.4528255,1064.39906458,1603.83
12.857931,0.0064700134,0.8611434251070023,460800,991.8740756511688,448,460800,225,-0.006893943,0.078027345,3.4544964,1064.4726314299999,1604.11
7.734069,0.0046627014,0.8583797067403793,462848,996.4449758529663,473,462848,226,-0.0028584667,0.050341796,3.4472516,1076.77368447,1621.08
11.636873,0.0062000416,0.7751377671957016,464896,1000.7735848426819,421,464896,227,-0.0029706538,0.072265625,3.438502,1076.6888791200001,1621.08
11.594195,0.0050700316,0.7494644820690155,466944,1005.629499912262,373,466944,228,-0.0006447156,0.057763673,3.4324005,1088.2042997600001,1636.87
9.423279,0.004828175,0.8100035488605499,468992,1011.109968662262,383,468992,229,-0.0025995981,0.05419922,3.4252667,1088.5593168600003,1636.87
14.523343,0.005263331,0.748947948217392,471040,1016.4447231292725,394,471040,230,-0.0052076327,0.064404294,3.41336,1088.8503175100002,1636.87
11.500904,0.003901299,0.7773814499378204,473088,1021.6431276798248,467,473088,231,-0.0032710223,0.04243164,3.4050992,1089.0451996900001,1636.87
12.374558,0.004342594,0.7845176309347153,475136,1026.0263068675995,475,475136,232,-0.0017111655,0.04941406,3.4006252,1101.7376350700001,1654.04
13.43696,0.004547081,0.7818674594163895,477184,1030.333649635315,469,477184,233,-0.0019177503,0.046728514,3.3899124,1101.3312374400002,1654.04
11.5041685,0.0043211253,0.8004976063966751,479232,1034.6942310333252,471,479232,234,-0.0046809553,0.04868164,3.3900673,1101.86211322,1654.04
14.243213,0.00530186,0.8342033326625824,481280,1039.0379548072815,496,481280,235,-0.0064137317,0.05673828,3.3899338,1086.12960687,1632.77
9.151207,0.004862372,0.8215092718601227,483328,1043.1643056869507,480,483328,236,-0.0030090718,0.05620117,3.3904011,1086.60299279,1632.77
12.19024,0.0038861628,0.7917743623256683,485376,1047.4309544563293,479,485376,237,-0.0014527164,0.04458008,3.395266,1098.8043594199999,1648.63
9.498541,0.008439124,0.7553931027650833,487424,1051.7010102272034,365,487424,238,-0.0013652367,0.10678711,3.3995907,1109.5931686099998,1665.41
14.788803,0.0029209668,0.7312260270118713,489472,1057.3009943962097,376,489472,239,-0.0016790275,0.02993164,3.3991024,1109.7483970499998,1665.41
16.801394,0.0066720485,0.736405074596405,491520,1062.7365934848785,392,491520,240,-0.003179615,0.07524414,3.3939023,1096.14156646,1648.68
9.08287,0.0043909196,0.9165677577257156,493568,1067.9598467350006,417,493568,241,-0.0025904216,0.051660158,3.3943563,1070.3401742899998,1613.7
16.92209,0.003920791,0.7996983528137207,495616,1072.8631381988525,424,495616,242,-0.0016055594,0.044970702,3.3981266,1071.3543623799999,1615.18
5.8688617,0.0046632094,0.904180645942688,497664,1077.6853120326996,434,497664,243,-0.0076300814,0.053369142,3.39655,1083.8029780799998,1631.77
10.178395,0.0042786216,0.8835829123854637,499712,1082.3949220180511,400,499712,244,-0.004051676,0.050341796,3.3956757,1085.6621774000002,1632.53
12.374135,0.008178052,0.7840465009212494,501760,1087.514898300171,412,501760,245,-0.0024724016,0.083789065,3.4092293,1098.9502742500001,1650.32
14.327901,0.007022032,0.7363978922367096,503808,1092.4801831245422,424,503808,246,-0.004309782,0.08344726,3.421674,1099.8411812200002,1650.32
23.56342,0.0033226833,0.8240562826395035,505856,1097.3050510883331,446,505856,247,-0.0039199055,0.037353516,3.4262447,1073.0688820100002,1613.84
22.918621,0.0052006682,0.7904284298419952,507904,1101.8874850273132,414,507904,248,-0.006482641,0.05756836,3.4390938,1010.7976571299998,1527.57
12.830133,0.0071958406,0.8753242194652557,509952,1106.8320469856262,404,509952,249,-0.007449423,0.07832031,3.4417152,993.7675768500001,1503.37
10.852139,0.0029622824,0.8158950805664062,512000,1111.8896181583405,447,512000,250,-0.0019499541,0.03173828,3.439778,993.9296256800001,1503.37
19.748575,0.0025893901,0.8051349967718124,514048,1116.4679820537567,416,514048,251,-0.0030180481,0.024121094,3.440918,982.14212714,1485.78
