policy_loss,n_updates,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,clipfrac,total_timesteps,value_loss,ep_len_mean,serial_timesteps,fps,approxkl
-0.0012899477,196,873.5785989761353,4.4841976,1017.14180404,0.8736661821603775,0.028125,401408,19.759853,1393.26,401408,459,0.0024867968
-0.0038500172,197,878.0352969169617,4.496209,1024.74242247,0.8386175334453583,0.023339843,403456,30.421774,1402.4,403456,483,0.002025259
-0.0017713174,198,882.2719867229462,4.505185,1041.42499937,0.8608767241239548,0.0680664,405504,19.34769,1420.25,405504,436,0.0052043316
-0.0037915763,199,886.9684808254242,4.5110865,1058.5481787600002,0.8669823557138443,0.045800783,407552,19.268642,1438.09,407552,474,0.0042564226
-0.0030686304,200,891.2887270450592,4.5170584,1075.69527074,0.8788872882723808,0.033935547,409600,20.029486,1456.27,409600,465,0.0035853863
-0.003362521,201,895.692540884018,4.518519,1086.31519377,0.8619588017463684,0.025341798,411648,17.260918,1471.97,411648,512,0.0023810226
-0.0015313878,202,899.6854994297028,4.5168486,1059.2028639700002,0.7806507796049118,0.016162109,413696,22.855833,1446.01,413696,516,0.0016044343
-0.0026189403,203,903.6498181819916,4.5153356,1053.56452396,0.7435030937194824,0.022265624,415744,17.822165,1437.34,415744,500,0.0021343492
-0.004662156,204,907.7446029186249,4.522448,1059.93774103,0.9028253331780434,0.027539063,417792,15.631543,1446.49,417792,502,0.002421764
-0.0039921906,205,911.8201022148132,4.5286403,1065.59160101,0.8688059449195862,0.10195313,419840,19.584122,1446.49,419840,479,0.0078060552
-0.0047664912,206,916.0955970287323,4.519891,1063.98169308,0.9038891494274139,0.043896485,421888,25.157356,1444.21,421888,471,0.0040965276
-0.0051944433,207,920.4372565746307,4.510913,1023.6858100700001,0.8243566751480103,0.030908203,423936,18.343061,1396.81,423936,514,0.002938148
-0.0028471535,208,924.4147200584412,4.519228,1021.2143334699998,0.7107581198215485,0.029199218,425984,31.333889,1391.83,425984,505,0.0026310994
-0.0016610634,209,928.4705169200897,4.525663,1021.79617054,0.7267403602600098,0.026904296,428032,10.650369,1391.83,428032,483,0.0024650518
-0.002831132,210,932.7046630382538,4.5325193,1033.7413981500001,0.8771683052182198,0.035546876,430080,20.802643,1405.66,430080,497,0.0034484598
-0.004806989,211,936.822377204895,4.5290155,1018.7701548500002,0.9262969195842743,0.022265624,432128,5.840817,1390.18,432128,503,0.0020977915
-0.0022680846,212,940.8881928920746,4.5224595,1019.13409477,0.9316859841346741,0.030712891,434176,12.215021,1390.18,434176,481,0.0028212075
-0.003743445,213,945.1381928920746,4.522229,998.9606423199999,0.8501309752464294,0.03828125,436224,36.84485,1354.73,436224,499,0.003254346
-0.0042820806,214,949.2352056503296,4.522845,968.47688249,0.8360724151134491,0.023291016,438272,17.513939,1322.69,438272,502,0.0023007118
-0.002585506,215,953.3106923103333,4.5144796,964.8823356300002,0.7388151288032532,0.016259765,440320,19.914593,1322.69,440320,492,0.001466751
-0.002872682,216,957.4700791835785,4.5136123,963.4926752900001,0.8943856433033943,0.02421875,442368,18.838259,1322.69,442368,473,0.0023393861
-0.0036842464,217,961.7927002906799,4.511533,961.7214616100001,0.8671630024909973,0.030029297,444416,20.449774,1322.69,444416,488,0.002643443
-0.0041677444,218,965.9867236614227,4.512992,965.3703377700002,0.8792859017848969,0.06015625,446464,18.338713,1322.69,446464,476,0.004730762
-0.005189365,219,970.2891314029694,4.521818,966.4380146700001,0.8880077227950096,0.06958008,448512,24.794338,1325.54,448512,452,0.006172628
-0.0028996472,220,974.8149793148041,4.5321584,951.8727511500002,0.9523112624883652,0.01015625,450560,5.409234,1311.25,450560,490,0.0011220664
-0.0026053842,221,978.9872949123383,4.532689,962.9817475500001,0.8448456823825836,0.014550781,452608,19.747404,1324.97,452608,484,0.0015265599
-0.0035726335,222,983.2139055728912,4.528982,973.5726973900001,0.93407341837883,0.037646484,454656,12.9400425,1340.57,454656,483,0.0036692624
-0.005451091,223,987.451976776123,4.5211363,959.9583115000001,0.9030913710594177,0.07353516,456704,24.280918,1326.38,456704,481,0.005810285
-0.00786207,224,991.702479839325,4.5208197,964.677224,0.8649814128875732,0.08862305,458752,20.511562,1326.38,458752,455,0.0072838976
-0.0030288058,225,996.2012350559235,4.5208707,977.6546104800001,0.869139239192009,0.031103516,460800,20.857677,1340.65,460800,477,0.0027171155
-0.0021143092,226,1000.4925634860992,4.5111165,981.3193362899999,0.8775307536125183,0.026464844,462848,20.016474,1340.65,462848,473,0.0025731043
-0.0032664519,227,1004.8156609535217,4.485297,980.83667863,0.882103718817234,0.06523438,464896,19.290771,1340.65,464896,474,0.0062107565
-0.0010825053,228,1009.1338331699371,4.478137,996.2479329100001,0.8788433000445366,0.02578125,466944,19.974903,1356.99,466944,458,0.002647282
-0.0028936318,229,1013.5975382328033,4.4732656,1001.1826190200002,0.8853455558419228,0.06801758,468992,19.486773,1356.99,468992,464,0.005307245
-0.0024021382,230,1018.0036273002625,4.469504,1001.36130119,0.8849119320511818,0.038378906,471040,19.953194,1356.99,471040,460,0.00335753
-0.0071684956,231,1022.4482872486115,4.4738545,1006.3080818599999,0.8800359293818474,0.068164065,473088,29.868946,1358.5,473088,478,0.0056178886
-0.0007142954,232,1026.7302100658417,4.468665,1009.2483923799998,0.8806986138224602,0.034765624,475136,20.598652,1358.5,475136,454,0.003456847
-0.0020623012,233,1031.2334160804749,4.4612484,995.1106648299999,0.9683307893574238,0.023486327,477184,7.1808357,1343.83,477184,478,0.0023346893
-0.0034209595,234,1035.511596441269,4.456209,994.8058083,0.8409398794174194,0.03540039,479232,21.482521,1343.83,479232,491,0.0030045947
-0.004949487,235,1039.6821069717407,4.4373293,991.36875602,0.8656027913093567,0.04790039,481280,20.665514,1343.83,481280,479,0.004326599
-0.0047991085,236,1043.9524793624878,4.411673,990.42846064,0.8691477924585342,0.05629883,483328,20.211462,1343.83,483328,459,0.0047552222
-0.0029628936,237,1048.4069294929504,4.404604,1005.3738345099998,0.8683522492647171,0.025390625,485376,20.196548,1358.99,485376,457,0.0025203596
-0.003988556,238,1052.8793425559998,4.403615,1018.98392208,0.8703540116548538,0.04892578,487424,19.650652,1373.27,487424,455,0.004230425
-0.0043925457,239,1057.3728880882263,4.4101157,1034.5517946599998,0.8613981306552887,0.07148437,489472,19.778519,1388.71,489472,448,0.0054194955
-0.004716696,240,1061.9370791912079,4.4142275,1030.7649646099999,0.8980359435081482,0.049560547,491520,26.239435,1374.31,491520,480,0.0042945924
-0.0029475212,241,1066.2041959762573,4.418483,1037.01888222,0.9117145389318466,0.019824218,493568,24.256168,1376.52,493568,468,0.0025870767
-0.0026843192,242,1070.5788927078247,4.414651,1051.5577141,0.8775417283177376,0.0390625,495616,21.35989,1393.38,495616,485,0.0036210723
-0.0020449925,243,1074.7951891422272,4.4106727,1055.44708455,0.8765145465731621,0.041308593,497664,20.374355,1393.38,497664,490,0.0033981476
-0.0041673845,244,1078.971706867218,4.4156156,1055.7664336700002,0.8776374533772469,0.0953125,499712,19.776237,1393.38,499712,452,0.0074020354
