serial_timesteps,total_timesteps,time_elapsed,fps,value_loss,policy_entropy,policy_loss,clipfrac,n_updates,ep_reward_mean,explained_variance,approxkl,ep_len_mean
401408,401408,934.7985377311707,466,15.372647,4.4281554,-0.0041031744,0.030859375,196,716.0684867899998,0.7231198847293854,0.0028110077,1207.69
403456,403456,939.1853547096252,448,12.129044,4.4385347,-0.0054390687,0.038671874,197,718.98918527,0.8331037163734436,0.0037480767,1217.11
405504,405504,943.75519490242,485,14.644053,4.445984,-0.001623031,0.027685547,198,719.6245395799998,0.7875735312700272,0.002809342,1218.11
407552,407552,947.9774799346924,467,6.547016,4.43452,-0.0058033844,0.08129883,199,719.75153734,0.7754712998867035,0.007358051,1218.11
409600,409600,952.3601920604706,470,13.315504,4.437606,-0.0029631231,0.024023438,200,719.6007042699999,0.8571280390024185,0.0023110076,1217.03
411648,411648,956.7176926136017,478,12.047859,4.446383,-0.0039695385,0.037841797,201,718.8546739600001,0.8823187127709389,0.0038401936,1215.43
413696,413696,960.994401216507,442,16.702522,4.446993,-0.008050593,0.05356445,202,712.9340259800001,0.8378717303276062,0.004423912,1209.04
415744,415744,965.6231989860535,487,6.7535157,4.456221,-0.0015495293,0.030419922,203,710.4695347,0.5827359557151794,0.0029206045,1209.04
417792,417792,969.8232905864716,454,10.79624,4.458706,-0.0028116931,0.028125,204,711.5864293700002,0.877097599208355,0.00262581,1211.49
419840,419840,974.3288128376007,466,12.416079,4.4650683,-0.0045779627,0.046777345,205,710.35864407,0.7928144484758377,0.0039384444,1211.49
421888,421888,978.7206218242645,491,11.577663,4.467139,-0.0022159661,0.027539063,206,710.7341330300001,0.7685002088546753,0.002716139,1211.49
423936,423936,982.8852691650391,432,17.966747,4.4691205,-0.006583658,0.058154296,207,708.89364236,0.8684500157833099,0.0051243654,1208.6
425984,425984,987.6241436004639,455,13.076277,4.4796185,-0.0036466557,0.023925781,208,710.88837605,0.8914886638522148,0.0025406994,1209.97
428032,428032,992.116613149643,416,13.8929615,4.4887514,-0.0018194554,0.015625,209,710.1136774200002,0.6852830648422241,0.0017470671,1209.97
430080,430080,997.0285978317261,426,11.200726,4.4885674,-0.0023862503,0.04091797,210,716.17920681,0.7724175155162811,0.0036303718,1219.2
432128,432128,1001.8345909118652,434,11.97552,4.4806423,-0.0030817606,0.029638672,211,718.6712329300001,0.8447225242853165,0.0027311663,1219.2
434176,434176,1006.5523114204407,504,10.883285,4.4746547,-0.004110479,0.037890624,212,717.0177799600001,0.7889711707830429,0.003269973,1219.2
436224,436224,1010.6119737625122,470,17.95583,4.4780664,-0.004395536,0.034375,213,723.2342011700001,0.8062284886837006,0.0033027958,1230.73
438272,438272,1014.9610404968262,464,8.636194,4.4843693,-0.0016687948,0.0440918,214,729.3037307999999,0.7976130396127701,0.0037696909,1238.66
440320,440320,1019.3735890388489,431,9.461561,4.4846797,-0.004621745,0.054736327,215,743.3213711400001,0.803609311580658,0.004458014,1258.38
442368,442368,1024.1249601840973,444,9.89461,4.4805865,-0.0014796273,0.021679688,216,744.26684008,0.8458937555551529,0.0021752757,1258.38
444416,444416,1028.732460975647,469,8.988022,4.475331,-0.004459902,0.035498045,217,753.7667213,0.8790923580527306,0.0030889441,1273.07
446464,446464,1033.0975694656372,498,16.172138,4.4739714,-0.0024060793,0.039208986,218,763.8898466400001,0.5819933116436005,0.0033814907,1285.66
448512,448512,1037.2091047763824,463,10.115654,4.473901,-0.0010323914,0.04453125,219,762.88838747,0.8432533740997314,0.0037961989,1285.66
450560,450560,1041.6272792816162,464,15.927559,4.4748206,-0.0030009665,0.030517578,220,771.6597594899999,0.8128248304128647,0.0027874191,1298.99
452608,452608,1046.0337448120117,465,14.054903,4.4610476,-0.0043335464,0.047753908,221,778.6835122699999,0.8004631996154785,0.0038836852,1308.74
454656,454656,1050.4351937770844,435,13.399118,4.447671,-0.0001476595,0.031201173,222,785.79853741,0.8719231933355331,0.0029308288,1318.54
456704,456704,1055.1347732543945,491,13.011572,4.4424763,-0.0019852028,0.02626953,223,796.42314306,0.8614095598459244,0.0026143026,1335.22
458752,458752,1059.3041908740997,483,13.724714,4.4472094,-0.0038902578,0.041796874,224,805.3795092699999,0.8141015022993088,0.0037868426,1347.68
460800,460800,1063.5418889522552,451,8.495321,4.4462385,-0.0018702664,0.04169922,225,816.7774439400001,0.9033205136656761,0.0035869353,1362.86
462848,462848,1068.076350927353,430,7.9308534,4.4397764,-0.004093629,0.023144532,226,821.36902994,0.7886771559715271,0.002462232,1372.87
464896,464896,1072.8348414897919,464,9.717746,4.4308643,-0.0047395253,0.05756836,227,830.3369043499999,0.595924973487854,0.005614397,1387.97
466944,466944,1077.2486400604248,421,3.9059367,4.42959,-0.005088939,0.06435547,228,838.9600302500003,0.9015657231211662,0.0055817263,1402.5
468992,468992,1082.1123750209808,403,15.998209,4.4266825,-0.0023428623,0.030566406,229,829.28912245,0.8131005465984344,0.0027460374,1387.0
471040,471040,1087.1856746673584,486,6.9022408,4.4228225,-0.0011284319,0.044628907,230,828.1015889699999,0.8015166521072388,0.0036377583,1387.0
473088,473088,1091.3960447311401,449,12.438845,4.427228,-0.0013248866,0.03725586,231,841.66642436,0.8336089700460434,0.0033111658,1406.73
475136,475136,1095.9511363506317,450,9.948622,4.427931,-0.0007247663,0.024121094,232,851.1101102599999,0.8689446300268173,0.0025292358,1419.33
477184,477184,1100.4984951019287,466,15.630594,4.4362555,-0.0057338323,0.039697267,233,845.7598291499999,0.8216925412416458,0.0036110573,1412.86
479232,479232,1104.8853380680084,440,13.836113,4.4440413,-0.0031383808,0.03857422,234,847.0656029699998,0.7934692949056625,0.004099358,1413.66
481280,481280,1109.5380470752716,436,10.524975,4.458331,-0.0063670822,0.0390625,235,837.7313437799997,0.8592981398105621,0.0035347152,1398.46
483328,483328,1114.232165813446,464,9.169644,4.4749265,-0.000998884,0.024023438,236,837.5584380899996,0.8835335150361061,0.002341633,1398.46
485376,485376,1118.637006521225,467,15.028933,4.4724464,-0.0042995093,0.028173828,237,844.8066254999999,0.8641847372055054,0.0025893594,1408.86
487424,487424,1123.0155811309814,454,8.257925,4.4639125,-0.0037537087,0.023535157,238,822.58750173,0.9315015077590942,0.0026322762,1378.41
489472,489472,1127.5196642875671,492,13.979907,4.449498,-0.0041371114,0.031201173,239,824.8539046299999,0.8256182223558426,0.0028292404,1378.71
491520,491520,1131.6773471832275,423,22.239897,4.442031,-0.0043782555,0.03540039,240,788.5060022999999,0.5823540091514587,0.0031869183,1328.1
493568,493568,1136.5194897651672,449,19.346382,4.437932,-0.0022620235,0.020654297,241,778.0043728899999,0.7636661678552628,0.0020127152,1312.61
495616,495616,1141.081264257431,385,12.642559,4.451846,-0.004219408,0.02734375,242,763.9952868699999,0.9055933728814125,0.0027095706,1288.97
497664,497664,1146.3940505981445,418,17.541414,4.4613886,-0.0017733544,0.014208985,243,754.45680357,0.8085602819919586,0.0014877554,1276.27
499712,499712,1151.284779548645,478,3.6737778,4.4675016,-0.004111781,0.033935547,244,741.5508464300001,0.9589452147483826,0.0031262715,1257.88
