policy_loss,serial_timesteps,fps,value_loss,explained_variance,n_updates,total_timesteps,approxkl,clipfrac,time_elapsed,policy_entropy,ep_reward_mean,ep_len_mean
-0.0032118838,794624,505,19.618603,0.8878086656332016,388,794624,0.0031964772,0.03178711,1505.5890481472015,6.004983,1151.97759947,1457.72
-0.003024958,796672,522,26.922907,0.9001429900527,389,796672,0.0023598736,0.02211914,1509.6388618946075,5.988986,1154.55469798,1459.33
-0.0037678375,798720,536,20.916224,0.8687968105077744,390,798720,0.0038234382,0.04472656,1513.562200307846,5.980004,1168.8556194,1473.1
-0.0033410774,800768,512,7.029321,0.9634119533002377,391,800768,0.0027879046,0.026123047,1517.378424167633,5.9920487,1160.6021087599997,1468.59
-0.0050184084,802816,531,24.343433,0.9077518656849861,392,802816,0.0041163974,0.04375,1521.3782861232758,6.0049906,1162.34298275,1469.8
-0.0028149695,804864,532,24.677763,0.9134446233510971,393,804864,0.0024290918,0.025048828,1525.2287991046906,6.0046873,1149.1356427100002,1454.4
-0.0021455819,806912,520,20.121206,0.8755429163575172,394,806912,0.0024505944,0.023291016,1529.0720365047455,6.0069017,1160.6352708600002,1464.44
-0.0043765986,808960,516,29.067617,0.8918058723211288,395,808960,0.005468565,0.07299805,1533.0060596466064,5.9999833,1162.0779012100002,1465.0
-0.0015995918,811008,538,20.323956,0.9047150686383247,396,811008,0.0019419877,0.015380859,1536.968685388565,5.995145,1118.88027713,1418.77
-0.002674032,813056,514,26.538584,0.9044635221362114,397,813056,0.002191766,0.019238282,1540.7737383842468,5.9995246,1104.88984457,1402.88
-0.0034128088,815104,558,17.18932,0.8482528030872345,398,815104,0.0011702405,0.008300781,1544.758305311203,5.9888163,1075.0771227599998,1372.91
-0.0034048609,817152,493,20.300406,0.8960714414715767,399,817152,0.004587122,0.055908203,1548.4239094257355,5.9812837,1075.55592907,1372.91
-0.0028417273,819200,490,4.8515882,0.9746561627835035,400,819200,0.0019770523,0.021582032,1552.570853471756,6.0022855,1075.2855276399998,1372.86
-0.0024037873,821248,511,20.395044,0.8741872161626816,401,821248,0.0031727287,0.036474608,1556.74555850029,6.0123777,1090.9322453199998,1387.89
-0.0030311358,823296,542,35.651268,0.8788294270634651,402,823296,0.0012164017,0.009228515,1560.750735759735,6.01447,1074.50403555,1368.86
-0.0021156003,825344,518,23.35591,0.925683356821537,403,825344,0.0020026253,0.018847656,1564.5267412662506,6.0236154,1086.93639676,1380.07
-0.0011032051,827392,546,20.694721,0.8518420159816742,404,827392,0.0005490217,0.0036132813,1568.4786281585693,6.0270567,1070.81837096,1363.48
-0.00074633275,829440,504,20.052156,0.8882126659154892,405,829440,0.0029931776,0.03237305,1572.2302379608154,6.0306306,1070.69253236,1363.48
-0.002874767,831488,567,30.043509,0.7646256387233734,406,831488,0.0015128573,0.014453125,1576.2907004356384,6.035475,1050.6443978099999,1339.92
-0.0037122697,833536,513,0.8219365,0.9957108600065112,407,833536,0.0039259163,0.04477539,1579.9013295173645,6.055475,1050.2438512200001,1339.11
-0.0023207783,835584,551,35.050583,0.683584988117218,408,835584,0.001296177,0.013134765,1583.8917918205261,6.066587,1049.6445692300001,1337.38
-0.0016518049,837632,524,7.4554276,0.9717477206140757,409,837632,0.0012318941,0.01118164,1587.6059663295746,6.06486,1040.2589359900003,1325.72
-0.005753507,839680,529,31.38795,0.9058152586221695,410,839680,0.0037164285,0.037646484,1591.5115139484406,6.066502,1022.7665839800002,1306.59
-0.0033713628,841728,493,25.579767,0.9105056449770927,411,841728,0.0040414133,0.03745117,1595.3784494400024,6.073029,1006.7118459400001,1288.92
-0.0016482866,843776,521,19.956503,0.8968654051423073,412,843776,0.0027023768,0.024609376,1599.52836227417,6.0738297,1007.0198995000001,1288.92
-0.003798229,845824,529,3.1402688,0.9857207788154483,413,845824,0.0020961866,0.019433593,1603.4547777175903,6.068818,991.1871589199999,1273.34
-0.0032432526,847872,518,19.936287,0.8657745867967606,414,847872,0.0045558875,0.05239258,1607.3226630687714,6.0596204,992.0735842699999,1273.34
-0.00487486,849920,537,24.638084,0.916678823530674,415,849920,0.0025493093,0.024902344,1611.2758045196533,6.0431643,962.15621339,1242.27
-0.0003116987,851968,503,22.370579,0.9316186979413033,416,851968,0.0013433916,0.009716797,1615.0850071907043,6.0456266,947.4880709599998,1226.9
-0.0029971167,854016,541,9.614433,0.965759489685297,417,854016,0.0011447354,0.010205078,1619.1565601825714,6.038864,919.71608255,1196.8
-0.0031577162,856064,515,20.773981,0.8790892362594604,418,856064,0.0037630685,0.0440918,1622.9400970935822,6.0258927,934.9355751199998,1212.04
-0.002895695,858112,535,31.176998,0.9019643813371658,419,858112,0.0021871503,0.021777343,1626.916630268097,6.0230107,919.13876668,1195.45
-0.00042150292,860160,511,19.727316,0.8962104469537735,420,860160,0.0034761527,0.03857422,1630.7399814128876,6.031964,921.5056374999999,1195.45
-0.0018327655,862208,559,13.180586,0.8655861765146255,421,862208,0.0013512311,0.0145019535,1634.7404880523682,6.0365744,913.6397656299999,1191.75
-0.0010609261,864256,518,19.945269,0.8845981732010841,422,864256,0.0027373892,0.03251953,1638.399938583374,6.039048,913.6225816400001,1191.75
-0.0024888278,866304,561,16.116163,0.8227917551994324,423,866304,0.0017042173,0.014697266,1642.3473176956177,6.041108,881.0488551899999,1158.05
-0.0033332154,868352,539,5.674182,0.9702103976160288,424,868352,0.0022936137,0.029394532,1645.9951326847076,6.047168,884.89249216,1164.03
-0.0046279696,870400,550,20.547144,0.8838304579257965,425,870400,0.0034512603,0.03959961,1649.793681383133,6.050688,884.1251606800001,1164.03
-0.0015299997,872448,553,20.764297,0.8914246410131454,426,872448,0.0013135216,0.013183594,1653.5173501968384,6.046811,896.1881021100002,1181.57
-0.002711414,874496,534,19.850554,0.8897088244557381,427,874496,0.0022132471,0.02470703,1657.2192001342773,6.041434,910.2507923100001,1195.58
-0.003536657,876544,530,11.38859,0.9340516030788422,428,876544,0.0024946716,0.025,1661.0523426532745,6.042743,920.9639058700002,1211.88
-0.0021806178,878592,530,21.243137,0.9151165261864662,429,878592,0.0020582809,0.02241211,1664.91463804245,6.0483193,906.06881453,1196.92
-0.003005181,880640,528,16.408777,0.8104970008134842,430,880640,0.0021432624,0.022802735,1668.777982711792,6.0478625,898.3229506899999,1193.87
-0.00038090683,882688,498,3.4414833,0.9830552991479635,431,882688,0.0027160025,0.027246093,1672.6535863876343,6.037036,897.3983315899999,1193.02
-0.002624544,884736,492,19.440063,0.8880104944109917,432,884736,0.005166987,0.06357422,1676.7624127864838,6.0224557,897.2819084399999,1193.02
-0.0032600663,886784,556,21.061287,0.7871497422456741,433,886784,0.0027868988,0.030029297,1680.9209570884705,6.011878,879.2474074099998,1173.98
-0.0015141065,888832,550,14.613864,0.8050952851772308,434,888832,0.0018306238,0.020166015,1684.6021437644958,6.0056877,858.3515280199998,1159.08
-0.0034832247,890880,534,9.056664,0.9504336155951023,435,890880,0.0026279383,0.029736329,1688.319585800171,6.002002,864.54622333,1168.92
-0.002259962,892928,524,20.168797,0.878902867436409,436,892928,0.002706243,0.030517578,1692.1488184928894,6.006484,864.2165730199999,1168.92
-0.0036502394,894976,541,10.2620535,0.7892719358205795,437,894976,0.0032795095,0.041552734,1696.054198026657,6.0174537,858.83776742,1168.92
-0.0030678513,897024,542,11.104429,0.7379251420497894,438,897024,0.0025069,0.030859375,1699.835263967514,6.0271673,867.30601018,1182.32
-0.0037416846,899072,532,10.445395,0.9433821141719818,439,899072,0.0027942907,0.027978515,1703.61097574234,6.0389667,875.3039339,1195.03
-0.0018256104,901120,547,31.356556,0.9017822816967964,440,901120,0.0023824584,0.024121094,1707.4574401378632,6.0442157,841.51289879,1161.81
-0.0042115673,903168,526,19.742163,0.8989090025424957,441,903168,0.0045199413,0.058496095,1711.2000150680542,6.046577,846.8661670299999,1162.62
-0.0051409504,905216,515,6.7961555,0.9798083789646626,442,905216,0.0034638718,0.030859375,1715.0940871238708,6.062625,824.61886782,1129.24
-0.005416156,907264,522,25.421244,0.9122749418020248,443,907264,0.002915415,0.028759766,1719.0669424533844,6.0634756,806.79200619,1111.45
-0.0009533869,909312,504,20.039846,0.9084143489599228,444,909312,0.0022707642,0.025048828,1722.9845674037933,6.0539694,821.1991297599999,1125.37
-0.0033596922,911360,507,22.833038,0.9236572980880737,445,911360,0.002257308,0.024267578,1727.042522907257,6.047675,813.8913914199999,1114.78
-0.0028879028,913408,527,24.838636,0.9225585088133812,446,913408,0.0025021476,0.028320312,1731.075454711914,6.05692,813.48199242,1115.95
-0.004532866,915456,543,10.811513,0.7516489326953888,447,915456,0.0052329693,0.0578125,1734.9587650299072,6.074929,807.8457707399998,1115.95
-0.00253285,917504,547,5.0541162,0.888206921517849,448,917504,0.003410146,0.037353516,1738.7297205924988,6.084791,807.6455033,1115.86
-0.004529585,919552,521,13.274551,0.9588448517024517,449,919552,0.0031272136,0.029541016,1742.4677765369415,6.0746164,784.7925437000001,1097.09
-0.0016281249,921600,513,19.643452,0.9065865948796272,450,921600,0.0027374297,0.030126953,1746.3964586257935,6.056128,798.3535597900002,1110.55
-0.0037197198,923648,527,24.143074,0.920890636742115,451,923648,0.004061382,0.04926758,1750.390674829483,6.053246,812.7776447000002,1124.81
-0.0037533287,925696,563,9.675753,0.89876689016819,452,925696,0.0018871755,0.020019531,1754.274150133133,6.04412,805.4598362400002,1117.02
-0.0031356798,927744,534,9.813084,0.9526324011385441,453,927744,0.0015153289,0.016113281,1757.909717798233,6.0362983,815.6035444000003,1132.91
-0.004238536,929792,545,27.356716,0.8542096465826035,454,929792,0.0034427023,0.0440918,1761.7406141757965,6.030516,831.09823848,1150.17
-0.0027755387,931840,555,14.029806,0.8589165359735489,455,931840,0.0018488566,0.018408203,1765.4936919212341,6.031401,841.7499303100001,1166.46
-0.0051476574,933888,536,25.93006,0.9109043180942535,456,933888,0.002210054,0.022216797,1769.1819620132446,6.0422983,842.3845482900001,1168.43
-0.004050757,935936,566,12.380076,0.7764555811882019,457,935936,0.0030579711,0.036816407,1773.002870798111,6.055215,852.8957993200003,1183.97
-0.0035218108,937984,543,20.674587,0.8599154353141785,458,937984,0.0020740828,0.025830079,1776.6166570186615,6.0561614,849.3180556600003,1183.97
-0.0020543574,940032,518,19.798954,0.8973272442817688,459,940032,0.0032497868,0.032958984,1780.3878848552704,6.0518427,848.5557552,1183.97
-0.0046604197,942080,558,11.440649,0.7516815513372421,460,942080,0.0065253773,0.07539062,1784.3368406295776,6.047417,857.95574244,1198.35
-0.004272306,944128,511,19.979513,0.8842224851250648,461,944128,0.0025973606,0.027441407,1788.0053176879883,6.0535316,875.2382873899999,1217.16
-0.002795665,946176,513,19.930767,0.8775419518351555,462,946176,0.006293159,0.084033206,1792.0123059749603,6.062737,891.7378197100002,1233.78
-0.004930647,948224,531,20.244768,0.8883582502603531,463,948224,0.0034454532,0.04086914,1795.9985313415527,6.068324,889.6391911900001,1233.78
-0.0027880429,950272,518,19.706196,0.88729577511549,464,950272,0.004366779,0.056152344,1799.8558378219604,6.069083,906.0462938700001,1250.42
-0.0033284847,952320,514,20.085934,0.8933266326785088,465,952320,0.005279003,0.064892575,1803.8042418956757,6.0665965,922.1005437000001,1266.69
-0.005471875,954368,520,20.572094,0.896258220076561,466,954368,0.0042555914,0.05756836,1807.7877123355865,6.0668116,936.96164374,1282.22
-0.0046076356,956416,515,5.440016,0.9780226517468691,467,956416,0.0032615936,0.03779297,1811.721108675003,6.074014,937.3559773100001,1283.22
-0.0026059374,958464,542,24.489273,0.9128771275281906,468,958464,0.0021214315,0.019482423,1815.6960999965668,6.0815496,935.071425,1279.84
-0.002371876,960512,544,21.703075,0.8631344735622406,469,960512,0.001765291,0.01821289,1819.4743015766144,6.0834856,948.1942628199998,1294.49
-0.0012331542,962560,520,20.365128,0.8995287343859673,470,962560,0.001695446,0.016064454,1823.2355275154114,6.078219,961.1891886199999,1313.11
-0.0021229193,964608,518,20.13301,0.879981055855751,471,964608,0.0034100618,0.040478516,1827.169016122818,6.075151,977.72320498,1330.96
-0.0049247807,966656,539,32.550564,0.9033555760979652,472,966656,0.0037901788,0.04433594,1831.1165826320648,6.088357,989.43315043,1341.76
0.002602703,968704,511,25.051891,0.9222885742783546,473,968704,0.0029210064,0.02607422,1834.9160556793213,6.1019297,988.6166306899999,1342.43
-0.002552642,970752,510,19.755678,0.8888128250837326,474,970752,0.0028677387,0.032226562,1838.9191949367523,6.108789,1005.99530799,1360.42
-0.0011164427,972800,554,12.351109,0.7668884992599487,475,972800,0.0012772253,0.012744141,1842.933880329132,6.113437,1015.8138472300001,1375.29
-0.0030077824,974848,548,16.948954,0.7633890807628632,476,974848,0.0019961994,0.022070313,1846.6303462982178,6.11395,1021.9417930599999,1384.25
-0.003596332,976896,532,13.58752,0.7433097064495087,477,976896,0.0025136957,0.028027344,1850.3640768527985,6.1128454,1016.6034291699999,1384.25
-0.00059785263,978944,492,19.988829,0.8833144009113312,478,978944,0.002825193,0.026855469,1854.212550163269,6.109439,1031.8273050799999,1398.9
-0.0015924338,980992,546,14.167229,0.7380023002624512,479,980992,0.001855429,0.019091796,1858.3730158805847,6.0999327,1044.0733622599998,1417.77
-0.0039144238,983040,563,10.244673,0.8278381675481796,480,983040,0.004802215,0.053027343,1862.1187772750854,6.0981784,1039.07117898,1417.77
-0.0021928297,985088,558,4.9957166,0.9703969210386276,481,985088,0.0017847935,0.0171875,1865.7561848163605,6.098829,1041.8691613199999,1421.61
-0.002476146,987136,539,26.267315,0.8808943256735802,482,987136,0.0025578956,0.027929688,1869.424058675766,6.1058173,1039.9221832,1421.62
-0.0029411153,989184,545,19.095062,0.877445362508297,483,989184,0.0032579475,0.037402343,1873.2189118862152,6.1117573,1035.13754724,1421.62
-0.0022180195,991232,524,20.255884,0.8888003155589104,484,991232,0.0048602307,0.06660156,1876.976960659027,6.107581,1035.2029906999999,1421.62
-0.0034448109,993280,519,19.744947,0.8846639916300774,485,993280,0.004024595,0.050732423,1880.8805766105652,6.098712,1050.11328539,1437.13
-0.004647442,995328,507,19.996904,0.8833890333771706,486,995328,0.0042183315,0.054248046,1884.822177886963,6.089388,1065.6435106899999,1452.69
-0.0037835506,997376,522,28.019993,0.9196442514657974,487,997376,0.0029324943,0.025683593,1888.860443353653,6.0768185,1064.64470021,1451.57
-0.004824682,999424,581,13.03098,0.892830140888691,488,999424,0.0036166166,0.03261719,1892.7790427207947,6.0755444,1033.01917527,1420.57
-0.006831682,1001472,507,23.586334,0.90581314265728,489,1001472,0.0056708883,0.058496095,1896.2989673614502,6.081725,1048.9339365,1436.83
-0.005139383,1003520,522,20.143902,0.8896660655736923,490,1003520,0.005192867,0.070166014,1900.338184595108,6.0893793,1047.72022028,1436.83
-0.0039543686,1005568,536,5.6000643,0.9787931852042675,491,1005568,0.0016613717,0.017822266,1904.2597217559814,6.084413,1047.58156927,1436.77
-0.0015342267,1007616,553,28.286264,0.8775865063071251,492,1007616,0.0010196902,0.008886719,1908.0792169570923,6.07807,1037.40403614,1421.68
-0.004464518,1009664,537,18.152103,0.8671545535326004,493,1009664,0.002832009,0.03046875,1911.7821238040924,6.068699,1045.5656933399998,1434.39
-0.0037823408,1011712,546,17.562897,0.7956530600786209,494,1011712,0.0014061418,0.013134765,1915.5960612297058,6.064344,986.18211897,1358.72
-0.001087795,1013760,535,3.9210525,0.9873279258608818,495,1013760,0.0029561135,0.03022461,1919.3467726707458,6.064651,970.21960864,1342.98
-0.0031357422,1015808,545,25.453209,0.9083101898431778,496,1015808,0.0023721552,0.027978515,1923.1688380241394,6.065972,976.9299932099998,1345.26
-0.005582196,1017856,541,12.740719,0.9431138373911381,497,1017856,0.0029762457,0.038134765,1926.9269378185272,6.0810885,949.9944297999998,1319.64
-0.0029043038,1019904,520,23.45292,0.9363445192575455,498,1019904,0.0029067288,0.031884767,1930.7092509269714,6.087716,942.96114875,1301.14
-0.0035574925,1021952,518,19.902264,0.8944252729415894,499,1021952,0.0039351094,0.036376953,1934.6439962387085,6.06148,942.8945520999998,1301.14
-0.0033817284,1024000,567,18.558834,0.8128383606672287,500,1024000,0.0017987624,0.017773438,1938.5965929031372,6.034678,897.5799164199999,1237.9
-0.0032820485,1026048,556,20.444353,0.7047292292118073,501,1026048,0.0020775313,0.023876954,1942.2060866355896,6.033362,865.3208300599998,1202.19
-0.0020869083,1028096,511,19.306108,0.8899789080023766,502,1028096,0.0036209368,0.046484374,1945.8851099014282,6.0369773,864.9950164599999,1202.19
-0.0042341263,1030144,566,7.9249487,0.9068430364131927,503,1030144,0.0029006435,0.03276367,1949.8875288963318,6.037605,832.9232977500002,1168.33
-0.0034042436,1032192,557,15.613855,0.8121301978826523,504,1032192,0.001855072,0.018603515,1953.5008881092072,6.02857,797.7942922700001,1121.24
-0.0039649894,1034240,557,11.261981,0.8486564457416534,505,1034240,0.0021813612,0.023535157,1957.1765246391296,6.0359783,773.5335376800001,1097.12
-0.005251996,1036288,510,5.9457526,0.9774689860641956,506,1036288,0.0016072725,0.017138671,1960.8490722179413,6.0423813,749.46569176,1067.47
-0.0045361705,1038336,499,21.491556,0.8934277221560478,507,1038336,0.00656195,0.084472656,1964.862419128418,6.0456715,763.90450914,1081.21
-0.0058353837,1040384,527,29.95789,0.9007305726408958,508,1040384,0.0040888162,0.053027343,1968.9647886753082,6.05103,751.6768738000001,1062.21
-0.0031961885,1042432,512,19.271133,0.8957448378205299,509,1042432,0.0034510307,0.042529296,1972.8507220745087,6.056515,756.558701,1062.21
-0.0043653967,1044480,549,17.223541,0.8389137238264084,510,1044480,0.0025676389,0.029589843,1976.8495078086853,6.057848,722.78888129,1021.58
-0.0011594625,1046528,508,9.528778,0.9529143013060093,511,1046528,0.0021660537,0.021533202,1980.5799343585968,6.0661716,709.1090845100001,1008.72
-0.002310553,1048576,519,22.93597,0.9214624837040901,512,1048576,0.0025394673,0.024121094,1984.6092586517334,6.0763497,693.46716922,991.04
-0.0046459683,1050624,524,26.677729,0.9000439718365669,513,1050624,0.0019215059,0.017578125,1988.5494766235352,6.0844407,676.58181415,973.56
-0.004358562,1052672,510,19.260698,0.8898444399237633,514,1052672,0.0032821123,0.03149414,1992.4534974098206,6.083985,677.0527568599999,973.56
-0.0037798665,1054720,519,19.978806,0.885640062391758,515,1054720,0.0041193217,0.046972655,1996.4619762897491,6.073797,692.4990730699997,988.57
-0.0035650346,1056768,529,11.085211,0.9367404952645302,516,1056768,0.0036390764,0.03793945,2000.4027960300446,6.0749273,687.4748137199999,988.57
-0.0015321213,1058816,517,19.844967,0.8755590915679932,517,1058816,0.0028250557,0.027636718,2004.2742397785187,6.0678196,704.3979629099999,1006.44
-0.0021827852,1060864,514,19.607512,0.8869859054684639,518,1060864,0.0027290161,0.026855469,2008.2295730113983,6.051924,706.6162017300001,1006.44
-0.0030618692,1062912,544,27.836279,0.8863622695207596,519,1062912,0.0020522852,0.02055664,2012.2137005329132,6.0540075,696.50337432,991.66
-0.0013779702,1064960,554,10.39244,0.7548369467258453,520,1064960,0.0034433003,0.0340332,2015.9734210968018,6.0723376,691.80928092,991.66
-0.0021918365,1067008,559,12.946291,0.8542692512273788,521,1067008,0.0012286212,0.010839844,2019.669320821762,6.073312,703.2248251499998,1009.26
-0.0030743072,1069056,510,24.4231,0.9114703834056854,522,1069056,0.0031386348,0.029052734,2023.3332288265228,6.0795474,705.26453838,1011.78
-0.0038075224,1071104,550,9.842531,0.7312250733375549,523,1071104,0.004182864,0.043359376,2027.344411611557,6.0846944,715.3416551300002,1026.5
-0.004605174,1073152,531,19.544752,0.9154619500041008,524,1073152,0.0033180423,0.040625,2031.0620512962341,6.082719,691.4133292299999,997.33
-0.0024521586,1075200,492,19.800827,0.8784734457731247,525,1075200,0.0046948944,0.061572265,2034.9128210544586,6.089347,696.3288541200001,997.33
-0.0025024223,1077248,513,20.024908,0.8833631947636604,526,1077248,0.0022810106,0.023583984,2039.077112197876,6.0887213,713.2126236,1015.41
-0.0043625133,1079296,539,9.953339,0.9293787702918053,527,1079296,0.0029234404,0.028271485,2043.0656304359436,6.0919676,713.1382666800001,1015.41
-0.0017156329,1081344,523,26.564798,0.8998865559697151,528,1081344,0.0019339941,0.020117188,2046.8618931770325,6.093119,701.5125556699999,997.85
-0.0010715643,1083392,564,13.295802,0.8340096324682236,529,1083392,0.0020927568,0.016113281,2050.771485567093,6.086399,695.32537259,990.12
-0.0044455407,1085440,534,16.561737,0.761729508638382,530,1085440,0.0037475768,0.03959961,2054.4028780460358,6.0874453,690.7568411200002,987.9
-0.00417362,1087488,520,5.2371182,0.9740247335284948,531,1087488,0.0042043803,0.041992188,2058.2318394184113,6.085652,680.8823541800001,972.84
-0.0023741564,1089536,542,31.65922,0.8729901015758514,532,1089536,0.0011067985,0.009667968,2062.1646366119385,6.0741796,647.09067216,937.65
-0.0019888375,1091584,549,23.124857,0.903195858001709,533,1091584,0.0024479276,0.030273438,2065.93709397316,6.087353,645.67217024,937.97
-0.000991019,1093632,556,14.636217,0.807771772146225,534,1093632,0.0017610125,0.020507812,2069.6678507328033,6.110668,656.0711414199999,953.52
-0.004559037,1095680,546,10.295483,0.7677418291568756,535,1095680,0.00373486,0.043701172,2073.3503663539886,6.1109147,666.4373559300001,969.31
-0.0067462646,1097728,529,4.0676465,0.9807820431888103,536,1097728,0.0030785245,0.03227539,2077.096110343933,6.11086,666.21213888,969.06
-0.0021531717,1099776,526,20.000393,0.8944393768906593,537,1099776,0.004012487,0.043261718,2080.9662573337555,6.106924,665.72745091,969.06
-0.0037441947,1101824,519,19.774685,0.8954623118042946,538,1101824,0.0034451466,0.037060548,2084.853363752365,6.0959716,680.4998016,984.65
-0.0016018808,1103872,542,20.640856,0.6574651896953583,539,1103872,0.0021388817,0.02109375,2088.7943704128265,6.078246,680.8958854699999,984.65
-0.0027888883,1105920,544,10.096787,0.7685545682907104,540,1105920,0.0035702083,0.03984375,2092.5721123218536,6.070058,691.0128689199998,1000.17
-0.003643339,1107968,568,28.256989,0.6924579441547394,541,1107968,0.0031291351,0.035351563,2096.333600282669,6.0767617,675.0155302800001,982.92
-0.004917749,1110016,557,8.94783,0.7944071590900421,542,1110016,0.007058923,0.07167969,2099.935420036316,6.0824785,685.9564303799999,999.45
-0.0045900736,1112064,562,10.657673,0.7397754788398743,543,1112064,0.004524712,0.049804688,2103.6087148189545,6.0889177,697.39914378,1017.1
-0.0037921048,1114112,546,20.39976,0.8958053886890411,544,1114112,0.0023598713,0.025390625,2107.2497339248657,6.10482,710.7137315699999,1036.03
-0.0024541593,1116160,540,21.04821,0.8670870661735535,545,1116160,0.001978478,0.020263672,2110.9979157447815,6.113797,725.16913255,1054.03
-0.0021182334,1118208,517,19.584293,0.8960977047681808,546,1118208,0.0034320117,0.036132812,2114.789729118347,6.09712,739.7097214299997,1069.51
-0.0014639555,1120256,569,21.478483,0.6302807331085205,547,1120256,0.0024813625,0.026904296,2118.7493834495544,6.0921364,722.8578662599998,1051.85
-0.0002294711,1122304,531,19.91579,0.8951148092746735,548,1122304,0.0017245099,0.0171875,2122.34908246994,6.0974164,737.19468273,1067.41
-0.002645339,1124352,519,20.743145,0.8960006237030029,549,1124352,0.00217717,0.02475586,2126.20046210289,6.0987425,747.9640394800001,1079.05
-0.0031399126,1126400,529,3.9957485,0.9832014814019203,550,1126400,0.0017126743,0.01586914,2130.1419110298157,6.09315,747.5753329699999,1078.89
-0.002380324,1128448,553,26.1495,0.8732776194810867,551,1128448,0.001488795,0.01640625,2134.0125563144684,6.0903726,748.4306909799998,1081.35
-0.003680754,1130496,492,19.545813,0.899525061249733,552,1130496,0.005237614,0.064892575,2137.7104432582855,6.0833244,763.49276992,1099.36
-0.0033063744,1132544,515,19.390959,0.9008889123797417,553,1132544,0.0025445868,0.02578125,2141.872745990753,6.0731287,778.6031628400001,1114.75
-0.0055321883,1134592,515,20.106512,0.8776952177286148,554,1134592,0.0053133112,0.067919925,2145.84583067894,6.081504,778.47142986,1114.75
-0.0048515266,1136640,532,20.412336,0.6394489109516144,555,1136640,0.0029361162,0.034960937,2149.816078901291,6.1038604,790.3423271700001,1132.56
-0.0071713203,1138688,527,11.2812805,0.7857651859521866,556,1138688,0.00534945,0.057128906,2153.6659138202667,6.1147947,799.5775782500001,1147.36
-0.0032301396,1140736,564,23.157314,0.7882131189107895,557,1140736,0.0036888155,0.03745117,2157.5485854148865,6.119997,812.30227393,1166.49
-0.0016532869,1142784,508,19.260515,0.8967127278447151,558,1142784,0.0041438006,0.0515625,2161.1773161888123,6.1145387,828.73661083,1184.26
-0.002618912,1144832,521,19.994179,0.8964967951178551,559,1144832,0.002557854,0.02607422,2165.2081320285797,6.10872,844.1526431799998,1202.11
-0.001666286,1146880,558,8.77416,0.9589026384055614,560,1146880,0.0020335384,0.01977539,2169.1355419158936,6.1076727,847.12316287,1206.99
-0.004098699,1148928,524,19.588188,0.8959941044449806,561,1148928,0.0030827748,0.030761719,2172.802571773529,6.097063,862.60546981,1222.39
-0.0022382704,1150976,513,19.567442,0.8814666047692299,562,1150976,0.004382802,0.05239258,2176.709987640381,6.092313,879.0739495299999,1240.31
-0.0023496621,1153024,529,22.463009,0.8913032039999962,563,1153024,0.0012733905,0.011962891,2180.7000086307526,6.0980744,879.56675819,1240.31
-0.0017715779,1155072,535,22.444208,0.9237347468733788,564,1155072,0.0014505183,0.013769532,2184.56480550766,6.108662,895.68212963,1258.61
-0.003962184,1157120,540,4.256805,0.9794753380119801,565,1157120,0.0015540754,0.013671875,2188.388498544693,6.1169887,896.1775568199998,1259.01
-0.0045317975,1159168,529,18.028934,0.9058707728981972,566,1159168,0.0034219653,0.038134765,2192.1814539432526,6.123472,910.0304678499998,1274.27
-0.0033745398,1161216,514,20.281006,0.879649817943573,567,1161216,0.008291339,0.10864258,2196.0510120391846,6.1309156,924.9423887399998,1289.49
-0.0038075757,1163264,567,28.912613,0.813321441411972,568,1163264,0.0013708718,0.012744141,2200.029456615448,6.1306763,945.2909163700002,1311.61
-0.0041645328,1165312,500,20.732235,0.8930486142635345,569,1165312,0.0045123873,0.05419922,2203.636831521988,6.139673,960.1391026700002,1327.09
-0.0017967364,1167360,481,25.27994,0.9149650484323502,570,1167360,0.0015056032,0.009863282,2207.7257833480835,6.1389804,973.80240791,1339.94
-0.0036229114,1169408,536,1.9404628,0.9914441285654902,571,1169408,0.0018729966,0.018115234,2211.981153011322,6.132863,975.9308087700001,1343.47
-0.0029012342,1171456,504,20.09499,0.8950096443295479,572,1171456,0.0029140494,0.033837892,2215.8011524677277,6.129132,991.0246223600001,1358.93
-0.006213639,1173504,542,27.632645,0.9064804241061211,573,1173504,0.0034287567,0.03330078,2219.861045360565,6.121915,989.8267549799997,1357.86
-0.00090581755,1175552,523,21.702938,0.8868885636329651,574,1175552,0.005208007,0.06542969,2223.635428905487,6.1151776,990.8262371399999,1357.86
-0.0033959304,1177600,517,20.506443,0.8880805373191833,575,1177600,0.0033854987,0.039404295,2227.5481045246124,6.121099,1004.81576604,1372.79
-2.5935698e-05,1179648,507,21.177492,0.9003859758377075,576,1179648,0.00244867,0.022607422,2231.50523853302,6.1114216,1021.2027970299999,1390.52
-0.002262042,1181696,502,20.705162,0.8811353594064713,577,1181696,0.0019705782,0.016259765,2235.539530992508,6.09732,1020.6380956300001,1390.52
-0.0027301796,1183744,509,20.707602,0.8784481734037399,578,1183744,0.0035652618,0.042138673,2239.6119735240936,6.0877986,1033.53161925,1401.89
-0.002661758,1185792,514,30.861633,0.8833697587251663,579,1185792,0.0027515823,0.028076172,2243.62984085083,6.1001105,1049.23289109,1416.64
-0.0031249386,1187840,522,22.734528,0.8764186203479767,580,1187840,0.0025384312,0.028222656,2247.611398458481,6.100953,1061.53651534,1429.5
