n_updates,fps,explained_variance,approxkl,policy_entropy,clipfrac,policy_loss,time_elapsed,serial_timesteps,total_timesteps,value_loss,ep_len_mean,ep_reward_mean
189,364,0.03335303068161011,0.0026136935,5.940171,0.031201173,0.00015902212,949.5063066482544,387072,387072,19.23311,1904.56,1891.20556454
190,415,0.010809242725372314,0.002396786,5.9470835,0.025048828,-0.0013585207,955.1271324157715,389120,389120,19.139692,1904.56,1891.1229863199999
191,376,0.05221158266067505,0.0025928554,5.9502444,0.029101562,0.00038851218,960.0515868663788,391168,391168,18.884466,1904.56,1891.0144694200003
192,334,0.04594510793685913,0.0077055804,5.9359884,0.10234375,-0.0020945147,965.4951756000519,393216,393216,18.879597,1904.56,1890.90150949
193,394,0.03432023525238037,0.006284073,5.9307604,0.08320312,-0.0007005277,971.6258265972137,395264,395264,19.370346,1904.56,1890.7775380100002
194,448,0.032288312911987305,0.00292702,5.9267683,0.0359375,0.00057938613,976.8154952526093,397312,397312,19.802464,1904.56,1890.6811513399998
195,404,0.0030215978622436523,0.00087793235,5.9312506,0.006884766,-1.6492233e-05,981.3866493701935,399360,399360,20.087019,1904.56,1890.5935333900002
196,378,0.008846879005432129,0.0082562165,5.927026,0.11767578,-0.0033121607,986.446852684021,401408,401408,20.08724,1904.56,1890.5150964600002
197,371,-0.008642792701721191,0.0022135642,5.9092197,0.018896485,0.00058526825,991.8612761497498,403456,403456,20.269144,1922.25,1908.7828103500005
198,415,0.0007245540618896484,0.003484241,5.901722,0.034716796,0.0002824606,997.3745036125183,405504,405504,20.184126,1922.25,1908.7282272100003
199,441,0.9096281677484512,0.0059258905,5.8991375,0.07553711,-0.0022753647,1002.3099887371063,407552,407552,31.542866,1915.5,1901.1404161
200,445,0.0046460628509521484,0.0041530104,5.9000216,0.046923827,-0.0018110538,1006.9446663856506,409600,409600,20.052855,1935.7,1921.28369183
201,426,-0.003175020217895508,0.0031423774,5.907554,0.032226562,-5.7305188e-05,1011.5438997745514,411648,411648,20.123049,1935.7,1921.256287
202,441,0.0018535256385803223,0.0034736372,5.9204526,0.040283203,8.444789e-05,1016.3510620594025,413696,413696,20.077116,1935.7,1921.2507627900004
203,449,0.006308794021606445,0.002483564,5.9331803,0.023291016,0.00021670511,1020.992431640625,415744,415744,19.999325,1935.7,1921.2545884600002
204,418,-0.0032656192779541016,0.0011186766,5.948629,0.0068359375,1.8411874e-05,1025.54949426651,417792,417792,20.154491,1935.7,1921.24162522
205,429,0.006071925163269043,0.0012877625,5.9573917,0.009326172,-0.00026700646,1030.4401590824127,419840,419840,20.007957,1935.7,1921.2277916100002
206,430,-0.0050275325775146484,0.0028746813,5.964037,0.032714844,-0.0023223169,1035.2116663455963,421888,421888,20.25027,1935.7,1921.21911731
207,442,0.0062645673751831055,0.0020227814,5.974219,0.01796875,0.0004602091,1039.9706046581268,423936,423936,20.0682,1935.7,1921.19345128
208,396,0.01893317699432373,0.006397914,5.9729643,0.079589844,-0.0040160855,1044.596672296524,425984,425984,19.790504,1952.69,1938.7645112100001
209,431,0.0015993118286132812,0.0034730197,5.9717503,0.03725586,-0.001082189,1049.7670094966888,428032,428032,20.208511,1952.69,1938.74686138
210,405,0.9458357617259026,0.002013959,5.9821286,0.01665039,-0.00078304,1054.509883403778,430080,430080,22.40495,1920.61,1905.6718683
211,378,-0.026717066764831543,0.0035928679,5.986903,0.044287108,-0.0011875655,1059.5553607940674,432128,432128,20.444334,1928.11,1913.9361542399995
212,432,0.022810161113739014,0.0034860591,5.982015,0.03852539,-0.0012590231,1064.9635570049286,434176,434176,19.801943,1928.11,1913.8639884399995
213,434,0.9209672436118126,0.003352518,5.9720564,0.027490234,-0.002741538,1069.6970970630646,436224,436224,14.565088,1944.54,1930.2531553199997
214,432,-0.001197218894958496,0.0034233097,5.9625106,0.03720703,0.00020199493,1074.4071817398071,438272,438272,20.142445,1962.18,1948.4905358099995
215,426,-0.0011574029922485352,0.0037006293,5.9657984,0.046826173,-0.0012809176,1079.1387243270874,440320,440320,20.08793,1962.18,1948.4859380999997
216,428,-0.003049612045288086,0.0010630444,5.966159,0.0078125,0.000682609,1083.9456095695496,442368,442368,20.054575,1962.18,1948.4806851599997
217,402,0.0005124807357788086,0.0010086704,5.9739876,0.005566406,0.00027650883,1088.7236764431,444416,444416,19.970638,1962.18,1948.4665961699998
218,408,-0.002488851547241211,0.0042737145,5.9851727,0.05234375,-0.0021646642,1093.8167095184326,446464,446464,19.924091,1962.18,1948.4503390300001
219,410,0.0008805990219116211,0.0015074306,5.9891872,0.009863282,0.0006288852,1098.8338840007782,448512,448512,19.811451,1962.18,1948.4471971500002
220,424,0.0009535551071166992,0.002370382,5.9912233,0.02451172,0.0008687039,1103.8229486942291,450560,450560,19.856808,1962.18,1948.4510663300005
221,398,0.007172286510467529,0.0033959455,6.0016727,0.043603517,-0.0019509442,1108.6496443748474,452608,452608,19.79425,1962.18,1948.4484400800004
222,426,0.019745588302612305,0.0047026323,6.0184903,0.060058594,-0.0010257049,1113.7954127788544,454656,454656,19.773285,1962.18,1948.4350517700002
223,437,-0.004208207130432129,0.0045653414,6.0392885,0.052978516,-0.00170126,1118.5926427841187,456704,456704,20.217455,1962.18,1948.41339722
224,425,0.7363603115081787,0.0038762025,6.05532,0.04741211,-0.0021594213,1123.270695924759,458752,458752,22.085264,1942.08,1928.30582255
225,389,-0.002537965774536133,0.005351388,6.0681148,0.0675293,-0.004760648,1128.0849418640137,460800,460800,20.216915,1942.08,1928.2579348499996
226,437,-0.0008615255355834961,0.003687265,6.0740943,0.041650392,-0.0017901013,1133.3488185405731,462848,462848,20.174788,1958.47,1945.5316799
227,421,0.8541433960199356,0.0035145592,6.050272,0.030615235,-0.001439993,1138.0288405418396,464896,464896,26.96348,1951.22,1937.7971235800003
228,421,0.005414426326751709,0.002863803,6.035133,0.030957032,-0.0006418273,1142.8865308761597,466944,466944,19.811409,1951.22,1937.6596420900003
229,431,0.026695847511291504,0.0016642042,6.038575,0.013818359,-0.00030765886,1147.7510051727295,468992,468992,19.410484,1951.22,1937.5368152800004
230,402,0.8826836794614792,0.00090694276,6.028449,0.0068359375,-0.0011037795,1152.4988760948181,471040,471040,33.313095,1948.67,1934.07311963
231,400,0.00569528341293335,0.0036207219,6.022228,0.043359376,-0.0010853026,1157.5896134376526,473088,473088,19.908907,1948.67,1933.9649148600001
232,441,0.02168440818786621,0.0014083271,6.0299063,0.009619141,0.00010498741,1162.7098162174225,475136,475136,19.67793,1948.67,1933.8667832400001
233,424,-0.009128570556640625,0.0014698065,6.0373874,0.011376953,-0.00040000508,1167.3511724472046,477184,477184,20.131248,1948.67,1933.7858574800002
234,401,0.012747526168823242,0.0013131598,6.0468187,0.011230469,-0.0003630071,1172.177753686905,479232,479232,19.712444,1948.67,1933.6744270000002
235,452,0.021302103996276855,0.006259323,6.061466,0.083496094,-0.0017468628,1177.28067111969,481280,481280,19.64082,1966.28,1951.5711572500002
236,408,-0.00031375885009765625,0.0012508754,6.06956,0.008837891,0.00035321646,1181.8026032447815,483328,483328,19.96771,1966.28,1951.47173527
237,433,-0.0198744535446167,0.00084537297,6.088849,0.008056641,-0.00021333084,1186.8151035308838,485376,485376,19.996931,1966.28,1951.3451834000005
238,403,0.002868175506591797,0.0017159773,6.0858374,0.013671875,0.00025186088,1191.5441148281097,487424,487424,19.756165,1966.28,1951.2550421600004
239,397,-0.0085906982421875,0.0040593427,6.085041,0.048583984,-0.0006082396,1196.6201825141907,489472,489472,19.768408,1966.28,1951.1656642400005
240,427,0.9443533346056938,0.00092378736,6.090014,0.008105469,-0.0006087129,1201.7696812152863,491520,491520,16.468134,1960.67,1944.6537033200002
241,429,0.01128309965133667,0.0024357757,6.096674,0.026953125,-0.0012683959,1206.5566415786743,493568,493568,19.503515,1960.67,1944.5084270300001
242,395,0.01348954439163208,0.00087029627,6.1140532,0.005419922,-0.00013435204,1211.3233063220978,495616,495616,19.40214,1960.67,1944.42024499
243,446,-0.030788421630859375,0.0050385064,6.1247783,0.06479492,-0.0034280953,1216.4972140789032,497664,497664,19.814985,1960.67,1944.3300944499997
244,431,-0.00618588924407959,0.0031831071,6.126732,0.034814455,-0.00020824315,1221.0845398902893,499712,499712,19.706114,1960.67,1944.21602788
245,386,0.003754138946533203,0.0016210948,6.1235857,0.011962891,-0.00016531636,1225.8331506252289,501760,501760,19.506077,1960.67,1944.1351465599996
246,395,0.006496846675872803,0.0055513373,6.126763,0.07729492,-0.0029723712,1231.135356426239,503808,503808,19.446651,1960.67,1944.0321787599996
247,421,-0.011062026023864746,0.0021194145,6.130121,0.01796875,0.00049657654,1236.3082673549652,505856,505856,19.69861,1960.67,1943.9587821599998
248,455,0.6610279977321625,0.0018629327,6.130058,0.017089844,0.00086961954,1241.1655144691467,507904,507904,21.946642,1940.46,1923.7246683499998
249,422,0.023354947566986084,0.001126637,6.127259,0.0060546873,-0.0001624529,1245.663544178009,509952,509952,19.260733,1940.46,1923.61872927
250,376,0.8392571657896042,0.0022198055,6.115359,0.019580077,-0.0017662712,1250.5100526809692,512000,512000,25.468027,1940.11,1924.5623518399996
251,288,0.0009564757347106934,0.0045136507,6.1068277,0.054980468,-0.0011228605,1255.9572188854218,514048,514048,19.573345,1940.11,1924.4863620899998
252,321,-0.0024012327194213867,0.0014713954,6.1091356,0.016503906,0.00026633992,1263.0692262649536,516096,516096,19.70523,1940.11,1924.3934591299997
253,382,0.00044423341751098633,0.0042107776,6.0980415,0.048339844,-0.0031941608,1269.4402108192444,518144,518144,19.793438,1940.11,1924.3470360099996
254,388,0.00026220083236694336,0.0021239417,6.098005,0.017236328,0.000453731,1274.7915756702423,520192,520192,19.793993,1940.11,1924.3201629099997
255,386,0.010728240013122559,0.0027818219,6.0934258,0.026904296,-0.0011272889,1280.0701267719269,522240,522240,19.649126,1940.11,1924.3115211899997
256,381,-0.0032320022583007812,0.00049741135,6.091388,0.0031738281,-0.00018348823,1285.3728189468384,524288,524288,19.885132,1940.11,1924.30294969
257,377,0.016541719436645508,0.0043919724,6.087711,0.04951172,-0.0014166211,1290.7460701465607,526336,526336,19.495998,1940.11,1924.3051731799999
258,424,0.01942342519760132,0.0042402437,6.081605,0.054296874,-0.001678935,1296.1656141281128,528384,528384,19.519007,1940.11,1924.3154691500004
259,462,0.001259446144104004,0.0010069872,6.0879145,0.008203125,-0.00026606335,1300.9961652755737,530432,530432,19.899197,1940.11,1924.35789579
260,450,-0.010963797569274902,0.0025296917,6.0947733,0.027734375,-5.3268974e-05,1305.4250347614288,532480,532480,19.986986,1940.11,1924.38358879
261,433,-0.0006906986236572266,0.0020818976,6.0968943,0.016308594,9.412704e-05,1309.9705927371979,534528,534528,19.87319,1940.11,1924.44376971
262,431,0.0018034577369689941,0.0020625335,6.0966096,0.017480468,-0.00044962298,1314.7000391483307,536576,536576,19.770296,1940.11,1924.5078255699998
263,445,0.00564199686050415,0.007036506,6.0938087,0.09804688,-0.004587614,1319.4471428394318,538624,538624,19.665741,1940.11,1924.5656478399999
264,432,0.005099833011627197,0.0029112622,6.098408,0.030615235,-0.0009542046,1324.0428304672241,540672,540672,19.624125,1940.11,1924.6479000999998
265,434,-0.0011806488037109375,0.0039617596,6.0970163,0.04790039,0.0006341751,1328.7786345481873,542720,542720,19.778852,1940.11,1924.7360621899998
266,427,-0.005190134048461914,0.00042960266,6.0927935,0.00029296876,0.00021623456,1333.4913876056671,544768,544768,19.878916,1940.11,1924.8412309999997
267,451,0.0006048083305358887,0.0025353902,6.093574,0.025244141,-0.00031108147,1338.2818484306335,546816,546816,19.787743,1940.11,1924.9379307199997
268,418,-0.008202672004699707,0.0023407172,6.098633,0.025878906,0.0012276603,1342.8147556781769,548864,548864,19.781818,1940.11,1925.0248976899998
269,377,0.9535119496285915,0.0017372009,6.0887003,0.01303711,-0.0013770296,1347.7036793231964,550912,550912,15.63705,1912.59,1896.95559181
270,432,0.0006638765335083008,0.005462486,6.0686088,0.071582034,-0.00095759705,1353.124802350998,552960,552960,19.845154,1912.59,1897.0849202099998
271,422,-0.006087064743041992,0.0029678629,6.0617657,0.029296875,-0.00066831365,1357.8628866672516,555008,555008,19.870737,1912.59,1897.2270893
272,446,-0.001780390739440918,0.00208435,6.056709,0.017285157,0.00034017483,1362.7105286121368,557056,557056,19.8446,1912.59,1897.3631409600002
273,431,0.002946138381958008,0.0007892578,6.0602546,0.0036132813,0.0005404845,1367.3017346858978,559104,559104,19.761395,1912.59,1897.53362832
274,430,-0.005296826362609863,0.0012024923,6.0675306,0.008007812,-2.3432425e-05,1372.0534131526947,561152,561152,19.79495,1912.59,1897.65921637
275,431,0.00867009162902832,0.003379566,6.0673666,0.03852539,-0.002144955,1376.8154361248016,563200,563200,19.62829,1912.59,1897.7783246899999
276,432,-0.006386876106262207,0.00096658774,6.0707903,0.005126953,-0.00016050616,1381.563399553299,565248,565248,19.856596,1912.59,1897.9296429100002
277,482,0.8871923163533211,0.0005242531,6.0756893,0.002734375,-0.00067836605,1386.303584098816,567296,567296,57.355186,1901.23,1884.6913931
278,378,0.0058119893074035645,0.0011149334,6.0712643,0.007910157,0.0003006709,1390.552458524704,569344,569344,19.646149,1901.23,1884.8284636099997
279,422,-0.007050871849060059,0.0046972446,6.068342,0.061523438,0.00024163525,1395.9684381484985,571392,571392,19.723331,1901.23,1884.9838795099997
280,418,0.00558549165725708,0.004837976,6.0591598,0.059570312,-0.0023009065,1400.8147449493408,573440,573440,19.602093,1901.23,1885.1252569699998
281,392,-0.003106236457824707,0.002943684,6.0538206,0.03276367,0.00012599767,1405.7047719955444,575488,575488,19.614063,1901.23,1885.2551399399997
282,362,-0.0030695199966430664,0.003038814,6.047578,0.032177735,-0.00014286609,1410.9197454452515,577536,577536,19.58045,1901.23,1885.3883283999999
283,368,-0.003948330879211426,0.0011222952,6.0522966,0.00913086,-0.00024750954,1416.5661261081696,579584,579584,19.653522,1901.23,1885.52288722
284,446,0.005475759506225586,0.0012685976,6.059407,0.0056152344,2.1802163e-05,1422.122995376587,581632,581632,19.603308,1901.23,1885.64348714
285,403,-0.0024088621139526367,0.0039634164,6.0637813,0.048046876,-0.00032920923,1426.7114996910095,583680,583680,19.6628,1901.23,1885.7801021
286,397,0.0036802291870117188,0.005739876,6.0768437,0.07915039,-0.00022990238,1431.7890231609344,585728,585728,19.635635,1901.23,1885.8869245099995
287,376,-0.0013229846954345703,0.0013796824,6.0807815,0.0064941407,-0.00010552044,1436.9451344013214,587776,587776,19.564434,1901.23,1885.9980453599999
288,442,0.003744363784790039,0.003784975,6.093836,0.043896485,-0.0025413705,1442.3922140598297,589824,589824,19.506878,1901.23,1886.0864476799998
289,390,0.0027948617935180664,0.0039149863,6.1072817,0.04711914,-0.0010101201,1447.023649930954,591872,591872,19.476206,1901.23,1886.13570037
290,404,-0.00955343246459961,0.002455072,6.10739,0.021484375,0.0009172559,1452.2733371257782,593920,593920,19.503534,1901.23,1886.1732531299997
291,341,0.004597842693328857,0.0028781155,6.117716,0.026855469,-0.0008438357,1457.3372044563293,595968,595968,19.465359,1901.23,1886.1946040999997
292,442,-0.002190709114074707,0.005617783,6.1226735,0.07290039,-0.0034424744,1463.3400056362152,598016,598016,19.514717,1907.98,1893.74066892
293,438,0.005740165710449219,0.003185566,6.128099,0.031103516,-0.0011037316,1467.972937822342,600064,600064,19.542797,1907.98,1893.7725153000001
294,422,0.0036579370498657227,0.0019833033,6.1315074,0.01953125,7.03491e-05,1472.6478407382965,602112,602112,19.652147,1907.98,1893.79866503
295,441,-0.005252242088317871,0.002531972,6.13272,0.024609376,0.0002656741,1477.499393939972,604160,604160,19.99237,1907.98,1893.78887085
296,446,0.9436237439513206,0.0005047531,6.133353,0.002783203,-0.00015051637,1482.1358482837677,606208,606208,21.607275,1884.36,1869.1492051999999
297,357,-0.0005966424942016602,0.0018524956,6.130079,0.016064454,-0.00022671655,1486.7222301959991,608256,608256,19.942638,1884.36,1869.1378185499998
298,388,0.0073812007904052734,0.0013190892,6.143645,0.0105957035,-8.463983e-05,1492.4532122612,610304,610304,19.690348,1884.36,1869.14032209
299,378,-0.024051308631896973,0.0033580852,6.1459804,0.03261719,-0.0015542575,1497.7216401100159,612352,612352,19.98132,1884.36,1869.1625757799995
300,408,0.004667401313781738,0.001470729,6.1412864,0.011621093,-0.0004464713,1503.1283617019653,614400,614400,19.727304,1884.36,1869.19203106
301,429,-0.011772751808166504,0.0024360653,6.144812,0.021337891,-0.00052258244,1508.1457860469818,616448,616448,19.788242,1884.36,1869.20538544
302,434,-0.005403757095336914,0.0019246645,6.148171,0.018994141,0.001294922,1512.912575006485,618496,618496,19.77306,1896.26,1882.1210948900002
303,440,0.9159297049045563,0.0014541337,6.152094,0.010058594,-0.0009102359,1517.6214966773987,620544,620544,16.582478,1909.89,1895.2515814300004
304,425,-0.001833200454711914,0.0021423495,6.1624737,0.02080078,-0.0011238276,1522.2751412391663,622592,622592,19.859592,1909.89,1895.2793972000002
305,440,-0.004523515701293945,0.0029894721,6.168906,0.033935547,-0.00047731277,1527.0849454402924,624640,624640,19.885244,1909.89,1895.3644930900002
306,422,0.006694614887237549,0.0028105925,6.173976,0.03173828,-0.0007742636,1531.7377133369446,626688,626688,19.680073,1909.89,1895.8029147300006
307,428,0.05081397294998169,0.0010290715,6.1714063,0.0060058595,-0.00024542882,1536.5877916812897,628736,628736,19.186794,1909.89,1895.8162217100003
308,454,-0.009064078330993652,0.0031363391,6.168208,0.032177735,-0.001323073,1541.372388124466,630784,630784,20.089735,1909.89,1895.8438023900003
309,411,0.0007273554801940918,0.001549206,6.172374,0.012792969,6.752884e-05,1545.877405166626,632832,632832,19.955532,1909.89,1895.8757627
310,392,-0.0015708208084106445,0.0024911372,6.1839457,0.022753906,-0.0006481104,1550.8517699241638,634880,634880,19.904081,1909.89,1895.8768187899998
311,424,-0.004813075065612793,0.0053104614,6.198118,0.06303711,-0.00476423,1556.0670545101166,636928,636928,19.900267,1909.89,1895.8715796199997
312,397,-0.0060803890228271484,0.0012454377,6.2168646,0.009326172,0.00023831544,1560.8931674957275,638976,638976,19.969566,1909.89,1895.87565872
313,403,-0.0013908147811889648,0.0017819954,6.220721,0.016162109,-0.0017400911,1566.0471849441528,641024,641024,19.925186,1909.89,1895.8507805100003
314,420,-0.006226539611816406,0.0019505132,6.2256594,0.017822266,-3.2968215e-05,1571.12256193161,643072,643072,20.009695,1909.89,1895.8440575000004
315,413,0.011589527130126953,0.0031108928,6.2244215,0.030810546,-0.0008293638,1575.9943687915802,645120,645120,19.817444,1909.89,1895.83269735
316,431,0.004746615886688232,0.0013420482,6.225397,0.009765625,-0.00029310636,1580.9501469135284,647168,647168,20.015041,1909.89,1895.8543595800002
317,449,-0.0021445751190185547,0.0032017804,6.236043,0.03461914,-0.0012006036,1585.694768190384,649216,649216,19.929451,1909.89,1895.8770775599999
318,403,-0.01744520664215088,0.0036258895,6.2414055,0.039794922,-0.0009978192,1590.2543995380402,651264,651264,20.080688,1929.99,1915.9351795400005
319,370,0.0011931061744689941,0.004496407,6.2431726,0.058203124,-0.0023192763,1595.3348577022552,653312,653312,19.982662,1929.99,1915.96995934
320,406,0.00011563301086425781,0.0012257657,6.2489676,0.008740234,0.0002599393,1600.8676171302795,655360,655360,19.936573,1929.99,1916.03452389
321,432,-0.0030303001403808594,0.002308449,6.252963,0.020166015,0.0002753782,1605.9117226600647,657408,657408,19.897995,1929.99,1916.1122294799998
322,420,-0.00996708869934082,0.0041400753,6.2436037,0.04399414,-0.0018160263,1610.6422882080078,659456,659456,19.877748,1937.24,1923.7252656999997
323,420,-0.0032806396484375,0.0029299236,6.237837,0.024951171,-0.00043444318,1615.5082597732544,661504,661504,19.847965,1937.24,1923.8322395199998
324,408,-0.006308317184448242,0.0040297275,6.2451687,0.049072266,-0.0013612985,1620.3831105232239,663552,663552,19.891794,1937.24,1923.9300729400002
325,384,-0.0004436969757080078,0.0016256068,6.2452345,0.008154297,-0.0009931962,1625.403400182724,665600,665600,19.818338,1939.79,1927.37281726
326,420,0.0010704994201660156,0.003666651,6.2429147,0.043066405,-0.0016450947,1630.7307269573212,667648,667648,19.724407,1939.79,1927.47797927
327,398,-0.010663032531738281,0.0014705885,6.2337484,0.013964844,0.00016071551,1635.6013906002045,669696,669696,19.870663,1939.79,1927.5789880800003
328,385,0.002928316593170166,0.0017730888,6.2220025,0.020996094,-0.0008560923,1640.7371277809143,671744,671744,19.745642,1939.79,1927.6348779799998
329,396,-0.007184505462646484,0.0012201571,6.222184,0.011279297,-5.0953655e-05,1646.0552146434784,673792,673792,19.906916,1939.79,1927.7117402799997
330,344,0.0009022355079650879,0.0021749744,6.238133,0.01953125,-0.00030547468,1651.2176373004913,675840,675840,19.78256,1939.79,1927.80040546
331,411,0.9576912634074688,0.0013279422,6.219366,0.008154297,-0.0032528657,1657.1660659313202,677888,677888,8.20804,1939.51,1927.1582354799998
332,448,0.004510164260864258,0.0029409332,6.199008,0.021191407,-0.002685595,1662.139756679535,679936,679936,19.799826,1939.51,1927.27088826
333,440,0.0013161897659301758,0.0011182216,6.188253,0.0044433596,4.8717957e-05,1666.7097780704498,681984,681984,19.777382,1939.51,1927.34663695
334,406,-0.003674149513244629,0.001822023,6.174226,0.015234375,-0.0016902577,1671.3646805286407,684032,684032,19.915794,1939.51,1927.4227793900002
335,400,0.006192624568939209,0.0015543612,6.1680107,0.014257813,0.00048188894,1676.402797460556,686080,686080,19.781658,1945.12,1933.9297141600002
336,402,0.0061661601066589355,0.0017187692,6.1624665,0.014990235,-0.0002738566,1681.5177273750305,688128,688128,19.795603,1945.12,1934.0693422200004
337,383,0.03752768039703369,0.0016031148,6.1694937,0.017382812,-0.0011899907,1686.6067893505096,690176,690176,19.34303,1945.12,1934.16687841
338,422,0.0270078182220459,0.0016134188,6.190332,0.013427734,-0.0005315278,1691.9537360668182,692224,692224,19.507908,1945.12,1934.2660809699998
339,402,0.009996473789215088,0.0013254352,6.193075,0.0089355465,0.0002281114,1696.800635099411,694272,694272,19.893661,1945.12,1934.3779943999998
340,400,0.014894664287567139,0.00080353336,6.1817675,0.0021972656,-4.1141368e-05,1701.8903980255127,696320,696320,19.886312,1945.12,1934.4833350499998
341,427,0.014416038990020752,0.0016812086,6.184407,0.015576172,-0.0012754534,1707.0057661533356,698368,698368,19.860115,1945.12,1934.61255424
342,426,0.034332454204559326,0.0042341347,6.194135,0.04511719,-0.0016638022,1711.7953472137451,700416,700416,19.401144,1945.12,1934.6992345
343,363,0.014022231101989746,0.0031027938,6.204722,0.03769531,-0.0007265483,1716.6030914783478,702464,702464,19.912926,1945.12,1934.7669837800004
344,438,0.0001264810562133789,0.003323156,6.209934,0.03618164,-0.001302846,1722.2423474788666,704512,704512,20.067797,1965.33,1954.9229962
345,377,0.0475696325302124,0.0054436494,6.1912947,0.06069336,-0.0013908148,1726.912926197052,706560,706560,19.490833,1965.33,1955.0240165399998
346,433,0.0012668967247009277,0.0041875667,6.174054,0.05053711,2.2563425e-05,1732.3330154418945,708608,708608,20.181347,1965.33,1955.10084726
347,430,0.0029034018516540527,0.004097385,6.181152,0.050488282,-0.0015478826,1737.0558605194092,710656,710656,20.184343,1979.67,1969.7387774999997
348,426,0.007475554943084717,0.004853507,6.188912,0.06074219,-0.0010121852,1741.8085064888,712704,712704,20.24823,1979.67,1969.8235595199994
349,452,-0.01539766788482666,0.0073858374,6.1934547,0.10297851,-0.0010265984,1746.614895582199,714752,714752,20.470966,1979.67,1969.9257865799998
350,434,-0.004712343215942383,0.002226589,6.2037067,0.025439452,-6.225717e-07,1751.1382756233215,716800,716800,20.405066,1979.67,1969.9766846399998
351,431,-0.001560807228088379,0.0033330738,6.2056084,0.03745117,-0.0012240047,1755.8603537082672,718848,718848,20.286882,1979.67,1970.0165434199996
352,403,0.0014196038246154785,0.004296172,6.212189,0.050439455,-0.00092794263,1760.6108367443085,720896,720896,20.181791,1979.67,1970.04461737
353,406,0.0011212825775146484,0.0034521134,6.221704,0.03701172,-0.001080979,1765.6812036037445,722944,722944,20.187351,1979.67,1970.0562690499999
354,387,0.0011869072914123535,0.007610587,6.2376003,0.10800781,-0.004036338,1770.7212359905243,724992,724992,20.181124,1979.67,1970.0728956599996
355,400,-0.003850102424621582,0.0034410036,6.248439,0.040136717,-0.00100826,1776.0125682353973,727040,727040,20.211876,1979.67,1970.0940001599997
356,364,-0.006307363510131836,0.0033588987,6.2591066,0.038769532,4.3210846e-05,1781.1327586174011,729088,729088,20.165102,1979.67,1970.1020976999998
357,393,-0.0035734176635742188,0.0019187186,6.2612977,0.015332031,8.126243e-06,1786.7451276779175,731136,731136,20.11552,1979.67,1970.1091567600004
358,389,-0.00022709369659423828,0.002335762,6.2631745,0.018603515,-0.0003870919,1791.9437458515167,733184,733184,20.085457,1979.67,1970.11463031
359,358,0.004449963569641113,0.0023784419,6.2699933,0.017382812,0.0010901763,1797.197410583496,735232,735232,19.965923,1979.67,1970.1312242900003
360,439,0.001716017723083496,0.0016057324,6.272113,0.013427734,0.00016591132,1802.9045369625092,737280,737280,19.94351,1979.67,1970.1373646900001
361,400,-0.014286518096923828,0.003735587,6.278155,0.045556642,-0.0012034604,1807.5693860054016,739328,739328,20.16237,1979.67,1970.12456613
362,407,-0.006306648254394531,0.0020979547,6.2853,0.018310547,-0.0008746713,1812.681298494339,741376,741376,20.181868,1979.67,1970.1096507
363,382,0.6370097398757935,0.001485639,6.291495,0.0072265626,-0.0003833437,1817.7108435630798,743424,743424,23.514843,1959.48,1949.9421321099999
364,413,-0.0009604692459106445,0.0014677481,6.2987328,0.011572266,-0.00019966574,1823.0714857578278,745472,745472,20.14023,1959.48,1949.9535930300003
365,344,-0.000788569450378418,0.0034190263,6.3164372,0.03730469,2.773173e-05,1828.029905796051,747520,747520,20.14672,1966.84,1958.1045994099998
366,410,0.9727491773664951,0.0034683612,6.316097,0.020458985,-0.0017597622,1833.979877948761,749568,749568,3.7421098,1979.27,1970.21784313
367,400,0.0010628104209899902,0.0043370873,6.301815,0.04868164,-0.0012490901,1838.969000339508,751616,751616,20.170286,1979.27,1970.2234621499997
368,371,0.014103174209594727,0.0031407499,6.3009076,0.036035158,-0.0011331956,1844.0835211277008,753664,753664,19.879978,1979.27,1970.21525871
369,435,-0.005696654319763184,0.0028535817,6.2967067,0.028125,-0.0021823472,1849.6036376953125,755712,755712,20.099697,1979.27,1970.2128059399995
370,423,-0.0011948347091674805,0.0023104409,6.2923255,0.02421875,-0.0007110884,1854.3042957782745,757760,757760,20.09619,1979.27,1970.2134053099999
371,436,0.002317667007446289,0.0027685247,6.2943797,0.024267578,0.00043664625,1859.1376571655273,759808,759808,20.059298,1979.27,1970.20710941
372,432,0.0058512091636657715,0.0027024064,6.293889,0.028808594,-0.0014299224,1863.8306696414948,761856,761856,19.859516,1979.27,1970.2208640000003
373,432,-0.0016355514526367188,0.0018609709,6.296892,0.015576172,-0.00055360695,1868.5656762123108,763904,763904,20.011915,1979.27,1970.1976989100003
374,417,0.9423478692770004,0.0018799737,6.292766,0.015673827,-0.0016932609,1873.297446489334,765952,765952,27.676208,1983.98,1975.1810365800002
375,411,-0.005072355270385742,0.0047889287,6.261048,0.056884766,-0.002503721,1878.2069869041443,768000,768000,20.068054,1983.98,1975.1834164299999
376,390,-0.010357141494750977,0.0024983794,6.2425795,0.024414062,-0.0011335463,1883.1920256614685,770048,770048,20.084913,1983.98,1975.14584061
377,425,0.0012463927268981934,0.0015349899,6.2470446,0.013818359,-0.00041158422,1888.4374389648438,772096,772096,19.903393,1983.98,1975.1415744500002
378,416,0.0015419721603393555,0.005664816,6.2575274,0.07104492,-0.0025199077,1893.2535648345947,774144,774144,19.891567,1983.98,1975.1518356600002
