fps,serial_timesteps,ep_len_mean,policy_entropy,clipfrac,explained_variance,approxkl,n_updates,policy_loss,total_timesteps,ep_reward_mean,value_loss,time_elapsed
404,397312,344.41,1.836676,0.046923827,0.9020632579922676,0.003973889,194,-0.005495234,397312,176.35920282999996,6.528881,933.8360431194305
404,399360,352.09,1.8411747,0.01669922,0.8754062876105309,0.0019102612,195,-0.0008052665,399360,181.00748366999997,11.840708,938.8939816951752
417,401408,366.04,1.8496377,0.037744142,0.863810732960701,0.003267365,196,-0.0037767575,401408,188.56071928999998,12.074076,943.9528186321259
385,403456,380.86,1.8683363,0.04511719,0.8878854215145111,0.003879675,197,-0.006489791,403456,196.69622070000003,9.408395,948.8630559444427
385,405504,392.78,1.8664925,0.030517578,0.9702554866671562,0.0028893375,198,-0.0018091336,405504,203.25651036,2.3203955,954.1716845035553
401,407552,393.59,1.8683895,0.041894533,0.9384428560733795,0.0038335845,199,-0.0020605791,407552,203.75268384999998,5.7715,959.4879748821259
423,409600,388.46,1.8723892,0.06567383,0.9699469711631536,0.0068845213,200,-0.009412619,409600,200.80892491000003,3.5353808,964.5917246341705
483,411648,397.19,1.8694618,0.05341797,0.9373873248696327,0.0046462775,201,-0.0014744552,411648,205.23363435000007,5.4706736,969.4326779842377
414,413696,406.13,1.870545,0.012207031,0.8861775100231171,0.0015562552,202,-0.00092471845,413696,210.37004330000002,8.357849,973.6713225841522
422,415744,411.07,1.8667616,0.0440918,0.6926074624061584,0.0040633883,203,-0.0006714519,415744,214.0693618,12.993451,978.613970041275
410,417792,430.31,1.8625062,0.068408206,0.8440662175416946,0.005605854,204,-0.0019281413,417792,225.54618853,5.789348,983.4576835632324
416,419840,444.66,1.8482498,0.054394532,0.8632333427667618,0.0044092373,205,-0.0020872217,419840,233.92384167,4.9450197,988.4446051120758
371,421888,464.65,1.8536623,0.06123047,0.7087781131267548,0.005037705,206,-0.005152367,421888,245.49985393999995,7.8861,993.3614251613617
396,423936,484.66,1.8601205,0.058496095,0.6432155966758728,0.0048531825,207,-0.0035119224,423936,257.13863936999996,9.178232,998.8786776065826
436,425984,506.35,1.8649015,0.028759766,0.8893743380904198,0.002852719,208,-0.0011552948,425984,269.53571102,6.92844,1004.0506801605225
444,428032,524.05,1.8676081,0.05317383,0.8393980711698532,0.0046989536,209,-0.002676137,428032,280.38591457000007,6.8970003,1008.7391891479492
471,430080,543.99,1.8714092,0.06982422,0.6557480692863464,0.0059283795,210,-0.003522516,430080,292.23052351000007,9.481859,1013.3520677089691
464,432128,563.87,1.8710964,0.050439455,0.7728209048509598,0.004480497,211,-0.002401548,432128,304.7768045,7.017293,1017.6923341751099
452,434176,583.88,1.8692448,0.03745117,0.6648321151733398,0.0034020368,212,-0.0033523191,434176,316.86154612,7.9764915,1022.1064612865448
435,436224,601.28,1.8719906,0.047949217,0.8218206614255905,0.003920396,213,-0.0022785787,436224,328.25241973000004,6.537552,1026.6298944950104
432,438272,614.77,1.8795652,0.058886718,0.8254005312919617,0.0048429035,214,-0.0035318912,438272,337.14446111999996,8.332348,1031.338167667389
473,440320,631.17,1.874279,0.032714844,0.8581193536520004,0.0029793787,215,-0.0032233489,440320,347.2405672,8.319232,1036.071902513504
466,442368,652.26,1.8768677,0.0824707,0.7791975885629654,0.0066189305,216,-0.004957729,442368,358.78022302,17.509699,1040.3994445800781
455,444416,672.17,1.8728882,0.059570312,0.7855658233165741,0.005083222,217,-0.0014595961,444416,370.48274978,9.769799,1044.7944734096527
489,446464,685.66,1.8776319,0.07358398,0.8352527171373367,0.005693423,218,-0.006931305,446464,378.62882779999995,10.984798,1049.2905054092407
485,448512,705.44,1.8945042,0.052099608,0.8061379492282867,0.004509631,219,-0.002878202,448512,390.30058922000006,9.481018,1053.4723744392395
514,450560,721.93,1.9079357,0.04423828,0.7552785724401474,0.0038884487,220,-0.0033942398,450560,400.01552190999996,12.933615,1057.6938581466675
443,452608,734.72,1.9157612,0.064892575,0.7173672020435333,0.0055609727,221,-0.0027322061,452608,407.80489593,9.3594,1061.6743648052216
456,454656,732.5,1.9072899,0.06977539,0.916868582367897,0.0057611032,222,-0.0034445382,454656,406.3463631699999,3.0232437,1066.294461965561
480,456704,747.74,1.8992431,0.06801758,0.762349084019661,0.005200822,223,-0.0017742664,456704,415.93820876999996,7.9505186,1070.784211397171
475,458752,770.86,1.9082626,0.06171875,0.7094180583953857,0.0051935706,224,-0.0042639533,458752,430.23687042,15.318731,1075.047307729721
490,460800,790.66,1.9193195,0.04897461,0.7770580053329468,0.0044950857,225,-0.005054676,460800,442.38149917000004,7.051711,1079.351880311966
498,462848,808.91,1.9178674,0.030615235,0.7921119779348373,0.0029729758,226,-0.0019981486,462848,454.16552370000005,10.127607,1083.5314824581146
502,464896,822.09,1.9114199,0.04433594,0.8769583478569984,0.004143586,227,-0.0045287577,464896,461.61702421999996,4.823539,1087.643221616745
417,466944,838.53,1.9020131,0.038330078,0.6836339235305786,0.0034988008,228,-0.003242007,466944,472.56643585999996,10.206038,1091.719671010971
452,468992,845.32,1.9077781,0.07426758,0.7732398062944412,0.00653121,229,-0.00468181,468992,476.3240364800001,14.587313,1096.6272990703583
444,471040,865.22,1.92119,0.063085936,0.6770732998847961,0.005418367,230,-0.0011534013,471040,488.4445449000001,8.980623,1101.1507794857025
438,473088,885.09,1.9235275,0.049462892,0.726984292268753,0.0044261273,231,-0.00076867145,473088,500.58148344000017,9.065189,1105.764037847519
440,475136,904.07,1.9319586,0.06328125,0.7535564601421356,0.0052064965,232,-0.000898843,475136,512.1808104000002,9.386467,1110.4307324886322
464,477184,924.08,1.9435028,0.06352539,0.692585825920105,0.005128159,233,-0.0033892025,477184,524.14259296,8.015657,1115.0807337760925
462,479232,943.87,1.9405502,0.057128906,0.7028230428695679,0.0050592516,234,-0.0029700226,479232,536.66611419,10.332632,1119.4858620166779
424,481280,958.57,1.9376026,0.061669923,0.5892742872238159,0.00495555,235,-0.0036879652,481280,546.34816423,10.592441,1123.9193987846375
440,483328,962.72,1.9578962,0.07421875,0.8428434282541275,0.006051424,236,-0.005585886,483328,548.35351701,10.52738,1128.747895002365
474,485376,977.53,1.9796066,0.08896484,0.6324163973331451,0.00750591,237,-0.006328066,485376,558.05165084,9.675612,1133.402795791626
432,487424,989.02,1.9829452,0.06713867,0.7130330801010132,0.005620229,238,-0.0019373496,487424,565.7348149799999,9.961713,1137.717384338379
325,489472,1007.19,1.9927374,0.027636718,0.7648904025554657,0.0027378674,239,-0.00051783334,489472,577.03828204,13.971354,1142.44966006279
438,491520,1028.2,1.9968506,0.030712891,0.834399864077568,0.0028940702,240,-0.0031012583,491520,589.27757172,9.987483,1148.7473475933075
446,493568,1044.0,1.98996,0.060058594,0.7711865156888962,0.005141235,241,-0.0028592602,493568,599.4086229999999,7.7144804,1153.4219789505005
408,495616,1060.36,1.9778156,0.04921875,0.8038751184940338,0.0043557594,242,-0.0022822195,495616,609.97432936,8.650179,1158.0150001049042
344,497664,1076.87,1.9835199,0.09428711,0.7551819086074829,0.0073057907,243,-0.006011458,497664,620.4097611999999,7.913729,1163.026516199112
339,499712,1093.18,1.9839804,0.06728516,0.752965122461319,0.0056644334,244,-0.0041262927,499712,630.332127,9.015456,1168.9832956790924
421,501760,1109.56,1.9723752,0.057861328,0.7504183351993561,0.0050585675,245,-0.0014188292,501760,640.2214605900001,8.849538,1175.0133640766144
447,503808,1120.87,1.979179,0.058300782,0.7559368461370468,0.005304046,246,-0.0015648376,503808,647.0594968700001,13.830691,1179.867627620697
436,505856,1137.47,1.9886789,0.08242188,0.752684012055397,0.0071617113,247,-0.0013235236,505856,657.7063467600002,9.183408,1184.4480302333832
395,507904,1152.33,1.9808407,0.06748047,0.7525569647550583,0.0054124864,248,-0.0039067673,507904,667.2083309699999,8.459749,1189.1393475532532
435,509952,1168.38,1.973563,0.055517577,0.7383926808834076,0.0046935333,249,-0.0005366198,509952,677.1965059099999,9.009035,1194.3245267868042
440,512000,1185.1,1.9593077,0.086035155,0.7560594081878662,0.0077155903,250,-0.0023512167,512000,687.54203142,8.965085,1199.0227279663086
402,514048,1198.64,1.9445006,0.08310547,0.7596006691455841,0.007357812,251,-0.0009440145,514048,696.1394739299999,7.809919,1203.6750040054321
446,516096,1214.9,1.937982,0.06484375,0.7212211489677429,0.0054157637,252,-0.0012934247,516096,706.79792584,8.4592705,1208.7643892765045
455,518144,1231.66,1.9438305,0.054492187,0.6789470314979553,0.0045014443,253,-0.0021767435,518144,718.2230235500001,10.321487,1213.3507089614868
429,520192,1247.77,1.9513805,0.061914064,0.5552602112293243,0.0060410765,254,-0.0025720976,520192,728.87228063,10.72422,1217.8434524536133
468,522240,1252.45,1.9532429,0.063085936,0.8698733896017075,0.005432167,255,-0.0032004497,522240,732.00467435,5.2093205,1222.6094975471497
448,524288,1267.55,1.9479487,0.044677734,0.5549144148826599,0.0037413966,256,-0.0018330961,524288,741.3453266500001,26.240381,1226.9792184829712
442,526336,1287.47,1.9370006,0.050976563,0.6702520549297333,0.00435249,257,-0.002859212,526336,754.4039075000002,10.426851,1231.5453193187714
317,528384,1293.99,1.9237982,0.05263672,0.8015161454677582,0.0044195326,258,-0.00077788,528384,758.7874885800001,7.4083242,1236.1710529327393
408,530432,1299.52,1.9163177,0.04008789,0.7759402394294739,0.0036936891,259,0.00012128727,530432,762.05782479,8.77943,1242.6199035644531
398,532480,1315.92,1.9275563,0.06679688,0.6308209896087646,0.005624923,260,-0.0055490183,532480,772.9196052599999,10.627142,1247.6336543560028
351,534528,1345.58,1.9373897,0.04511719,0.7079874277114868,0.0041033677,261,-0.0046558995,534528,793.3477966500001,15.178952,1252.7720544338226
411,536576,1362.14,1.9479841,0.053222656,0.7323909997940063,0.004649584,262,-0.0019398963,536576,804.9630059300001,8.353396,1258.5951821804047
431,538624,1364.86,1.9539324,0.06738281,0.8086242526769638,0.0053160586,263,-0.005648343,538624,806.8232559100001,7.9935503,1263.5757670402527
453,540672,1380.29,1.961519,0.06928711,0.6992156803607941,0.005935797,264,-0.0057812915,540672,817.26406616,20.237244,1268.326966047287
447,542720,1393.52,1.9800179,0.04375,0.8327226936817169,0.003924466,265,-0.00546289,542720,826.6278929399999,7.8027906,1272.840176820755
460,544768,1409.33,1.985286,0.029248048,0.7190612554550171,0.0027970276,266,-0.0017573491,544768,836.86416289,8.776286,1277.4141125679016
472,546816,1413.64,1.9866695,0.050048828,0.7782928496599197,0.004106368,267,-0.0058888053,546816,839.97082499,12.664949,1281.863745689392
485,548864,1429.25,1.9847603,0.051757812,0.7338994145393372,0.004498528,268,-0.0031299093,548864,851.09884339,10.350809,1286.2029223442078
465,550912,1439.65,1.9878372,0.061914064,0.8278822153806686,0.005140151,269,-0.004137839,550912,857.7858880299999,9.804869,1290.4222190380096
462,552960,1456.17,1.9906174,0.10019531,0.7189412415027618,0.007675536,270,-0.005137968,552960,868.4340916499999,9.060053,1294.8267290592194
469,555008,1470.75,1.9829149,0.06508789,0.8227306008338928,0.005718344,271,-0.0022675337,555008,878.46435437,8.077833,1299.2526779174805
466,557056,1487.26,1.9704475,0.07856445,0.7215303778648376,0.006696335,272,-0.0014018493,557056,888.88151593,11.167306,1303.6154401302338
401,559104,1503.08,1.977961,0.058154296,0.7137172222137451,0.0056105712,273,0.0012667386,559104,898.9792162200001,10.670743,1308.0080652236938
411,561152,1518.96,1.9804535,0.08496094,0.7570624649524689,0.0069755525,274,-0.0036661122,561152,909.1660926500001,10.227772,1313.107985496521
431,563200,1535.72,1.9828045,0.061035156,0.7229793071746826,0.0052713244,275,-0.0015025465,563200,919.9717679299999,9.112261,1318.085351228714
417,565248,1552.44,1.9824393,0.08891602,0.7562020123004913,0.0071225218,276,-0.0032817356,565248,929.9231283199999,9.872525,1322.839962720871
445,567296,1567.32,1.9853613,0.072070315,0.7286359965801239,0.005937327,277,-0.0034054585,567296,939.46925302,8.673208,1327.7419233322144
432,569344,1581.52,1.9836687,0.12104492,0.7617982029914856,0.00973729,278,0.0011801344,569344,948.8154126699999,9.456695,1332.3353526592255
443,571392,1597.43,1.9934336,0.059765626,0.6903988718986511,0.005054566,279,-0.0040248004,571392,959.45725681,10.266245,1337.0754549503326
472,573440,1612.37,1.9996885,0.04526367,0.7664487510919571,0.0039698333,280,-0.0017934764,573440,970.26007164,8.436513,1341.6959545612335
464,575488,1626.33,2.0017023,0.04042969,0.6980971097946167,0.003583338,281,0.00013139585,575488,979.7980453399998,11.636296,1346.026375055313
459,577536,1640.03,2.003542,0.057666015,0.7841571122407913,0.004673245,282,-0.0035523803,577536,989.95338193,9.2799,1350.4386823177338
461,579584,1652.36,1.9951985,0.09462891,0.6728503406047821,0.007566724,283,-0.0039130403,579584,998.3916802,9.636324,1354.8965117931366
454,581632,1663.53,1.977169,0.08232422,0.6306132674217224,0.0066828616,284,-0.0031749574,581632,1006.2637780299999,10.875069,1359.3384642601013
406,583680,1664.23,1.9770749,0.052001953,0.6761767268180847,0.0046529034,285,-0.0027371668,583680,1008.19036329,11.321108,1363.8452694416046
413,585728,1659.75,1.978632,0.06479492,0.7454614341259003,0.005211426,286,-0.0051172134,585728,1005.8963253300001,7.4257493,1368.8799350261688
420,587776,1656.78,1.9755981,0.063769534,0.8149106800556183,0.0059840977,287,-0.0063606687,587776,1004.9406732200001,6.482062,1373.8282558918
477,589824,1656.78,1.9624809,0.063769534,0.6253770291805267,0.0053721033,288,-0.0012140578,589824,1006.34237624,9.919882,1378.7041392326355
427,591872,1662.01,1.9626852,0.06591797,0.7446864545345306,0.005891772,289,-0.0033032228,591872,1010.9763439800001,9.185425,1382.9932198524475
430,593920,1669.61,1.9622345,0.05419922,0.7920494675636292,0.004798593,290,-0.0014654855,593920,1018.06063098,8.863994,1387.7839605808258
412,595968,1657.4,1.9524416,0.05288086,0.7671797722578049,0.0045680655,291,-0.0010025655,595968,1011.66250285,12.812907,1392.5364809036255
414,598016,1656.24,1.9523811,0.05732422,0.9077180996537209,0.006893213,292,-0.0060203047,598016,1011.9012525100001,4.389325,1397.496332168579
375,600064,1656.24,1.9657758,0.082373045,0.7224944233894348,0.0063924976,293,-0.004286304,600064,1013.2957364199999,8.774605,1402.434740304947
332,602112,1637.79,1.9777187,0.095507815,0.6427926421165466,0.00792201,294,5.3083455e-05,602112,1001.8437331999999,16.090998,1407.8959035873413
414,604160,1637.79,1.9768673,0.05732422,0.7641330659389496,0.005319108,295,-0.002723641,604160,1003.3712311099999,8.939013,1414.0484821796417
466,606208,1637.79,1.9614111,0.046582032,0.788581058382988,0.003993966,296,-0.0027444249,606208,1005.7172029999998,9.034284,1418.9926064014435
467,608256,1656.47,1.965627,0.104003906,0.8054060935974121,0.008435994,297,-0.007990454,608256,1018.7234217100001,8.626442,1423.3850541114807
450,610304,1656.47,1.9820955,0.07397461,0.621599018573761,0.006167087,298,-0.0017633553,610304,1019.0078420300001,9.926778,1427.7677466869354
425,612352,1656.47,1.9977041,0.08276367,0.7118654251098633,0.0068504275,299,-0.00010369053,612352,1019.5690730199999,8.595355,1432.3119003772736
446,614400,1658.63,2.0043604,0.08125,0.6712086200714111,0.006464879,300,-0.0023156418,614400,1022.05609477,16.028233,1437.1247045993805
450,616448,1658.63,2.0036304,0.07172851,0.705115795135498,0.005797186,301,-0.0058433586,616448,1022.64872957,8.700222,1441.7135293483734
446,618496,1677.1,2.0041811,0.072314456,0.645037055015564,0.005741378,302,-0.0008406141,618496,1034.49147374,8.751896,1446.2554550170898
396,620544,1677.1,2.01839,0.063769534,0.6226325333118439,0.0052933213,303,-0.0026195287,620544,1035.31277813,10.512663,1450.8450665473938
434,622592,1695.57,2.037063,0.047607422,0.7099705040454865,0.004028088,304,-0.0011142564,622592,1048.12307442,9.3991375,1456.0122301578522
462,624640,1679.06,2.0452008,0.057958983,0.7495279014110565,0.0046941494,305,-0.002393087,624640,1038.64999616,14.863596,1460.7249462604523
442,626688,1688.51,2.0551133,0.10795899,0.6544595658779144,0.008517338,306,-0.0012323629,626688,1045.5214234799998,8.839815,1465.1531598567963
430,628736,1688.51,2.0539393,0.05234375,0.5947774648666382,0.0045228642,307,-0.0032206601,628736,1046.59584234,11.568186,1469.784306049347
476,630784,1688.51,2.0514112,0.072705075,0.9796205647289753,0.0063334005,308,-0.005427685,630784,1046.59584234,0.34225088,1474.538321018219
443,632832,1691.8,2.0463414,0.067919925,0.896333135664463,0.005360081,309,-0.0021842592,632832,1049.11872695,1.505508,1478.8377282619476
416,634880,1699.97,2.0525558,0.05683594,0.7651330381631851,0.0050662695,310,-0.0013717317,634880,1054.37105183,3.4890606,1483.4564282894135
448,636928,1694.15,2.062036,0.06069336,0.7125117778778076,0.0051783486,311,-0.0071760425,636928,1050.90937919,11.226831,1488.3785138130188
405,638976,1703.25,2.0643322,0.072314456,0.6149706840515137,0.005617977,312,-0.005475777,638976,1057.46378757,8.73021,1492.9458258152008
450,641024,1718.27,2.0741582,0.053808592,0.6486589908599854,0.004938763,313,-0.0056256256,641024,1067.4046495199998,16.729473,1497.998871564865
456,643072,1718.27,2.0799158,0.089746095,0.603877604007721,0.007139109,314,-0.0042635053,643072,1067.6891647100001,9.96589,1502.5408284664154
444,645120,1718.27,2.099507,0.06918945,0.6833010017871857,0.005649103,315,-0.0021141872,645120,1067.91297416,13.627861,1507.0243616104126
449,647168,1718.27,2.1061468,0.06679688,0.7373751699924469,0.005564584,316,-0.0035045943,647168,1065.4928470099999,8.163236,1511.6329548358917
445,649216,1718.27,2.1047719,0.058496095,0.4989035129547119,0.0051413653,317,-0.001083189,649216,1065.2387191500002,8.971175,1516.1848540306091
331,651264,1718.27,2.1022224,0.055908203,0.5306021571159363,0.004784287,318,-0.0021239645,651264,1065.05698545,10.018544,1520.7868161201477
420,653312,1718.27,2.1025128,0.076220706,0.6566342115402222,0.0058850544,319,-0.0052362117,653312,1065.3078344100002,8.408517,1526.9699470996857
452,655360,1726.53,2.0999925,0.05126953,0.7012748718261719,0.0045092115,320,-0.003810817,655360,1072.6530568800001,10.340727,1531.8421132564545
387,657408,1744.91,2.0906272,0.051464844,0.5804152190685272,0.0048847566,321,-0.005361325,657408,1085.95839703,12.433787,1536.3657698631287
477,659456,1744.91,2.0794926,0.047070313,0.7838690280914307,0.0043521714,322,-0.001365214,659456,1087.25116552,8.264564,1541.6535840034485
469,661504,1744.91,2.0637894,0.06591797,0.7307576835155487,0.0055684885,323,-0.002494279,661504,1088.4408696500002,8.709486,1545.942332983017
458,663552,1744.91,2.0619664,0.063085936,0.746099203824997,0.00514492,324,-0.0045277374,663552,1088.94852259,8.424365,1550.3024456501007
462,665600,1742.25,2.069682,0.032910157,0.7041150629520416,0.0033362913,325,-0.0022988187,665600,1089.36424943,20.36589,1554.769733428955
464,667648,1742.25,2.07877,0.0746582,0.7236417531967163,0.0058897603,326,-0.0038524345,667648,1090.21557515,8.499226,1559.2051148414612
475,669696,1741.44,2.083364,0.08642578,0.7997353672981262,0.009611325,327,-0.00814227,669696,1089.49130461,6.7282157,1563.6180284023285
437,671744,1741.44,2.0834851,0.082373045,0.7716959565877914,0.006431433,328,-0.003897305,671744,1090.4320584000002,10.376441,1567.9261343479156
452,673792,1741.44,2.0762231,0.06928711,0.6882687509059906,0.005953904,329,-0.0033464201,673792,1091.85115648,11.35504,1572.6054875850677
435,675840,1741.44,2.0799956,0.120751955,0.7034597396850586,0.010095091,330,-0.004200168,675840,1093.07264278,10.427353,1577.1309785842896
471,677888,1741.44,2.0903556,0.03803711,0.7598172575235367,0.0035473225,331,-0.0025239463,677888,1094.76681763,8.69079,1581.8307547569275
475,679936,1760.03,2.0916562,0.06137695,0.7089391946792603,0.0049582873,332,-0.00085145637,679936,1107.7896499699998,9.335901,1586.1721024513245
483,681984,1760.03,2.0882487,0.074560545,0.7839987725019455,0.0058419174,333,-0.004495398,681984,1109.37794287,8.652601,1590.4758470058441
473,684032,1737.67,2.0981665,0.03754883,0.8155626058578491,0.0038358257,334,-0.003744327,684032,1095.9849451600003,11.239864,1594.71240401268
456,686080,1737.67,2.1114428,0.07397461,0.6964044272899628,0.0058661913,335,-0.004617999,686080,1097.44488679,10.704854,1599.0401754379272
475,688128,1734.75,2.1091933,0.06274414,0.8783608078956604,0.0052360203,336,-0.0024639363,688128,1097.07281867,5.4791613,1603.5300261974335
486,690176,1715.82,2.1162436,0.04033203,0.8271538019180298,0.0036370903,337,-0.0019648026,690176,1084.7234458700002,11.583961,1607.8408331871033
477,692224,1715.82,2.1272006,0.06347656,0.7739388048648834,0.005458441,338,-0.0013878928,692224,1086.2985013600003,8.829866,1612.0524458885193
448,694272,1711.12,2.1322217,0.032958984,0.7884284555912018,0.0030840193,339,-0.0045232046,694272,1084.0520406000003,13.1929,1616.3384039402008
427,696320,1724.79,2.1490047,0.059570312,0.9002091214060783,0.0050858827,340,-0.0023998288,696320,1094.8166012500003,4.7644706,1620.910336971283
460,698368,1737.98,2.1651812,0.044970702,0.7250949740409851,0.004052264,341,-0.0055733887,698368,1104.7344300900002,14.202832,1625.7046601772308
442,700416,1721.43,2.1731625,0.09467773,0.9814246594905853,0.008112686,342,-0.0067279497,700416,1093.51770546,0.31527123,1630.1485042572021
478,702464,1729.81,2.1624174,0.066748045,0.845995232462883,0.0063976385,343,-0.0030061298,702464,1099.71023953,4.4139514,1634.7726056575775
469,704512,1739.32,2.1583278,0.05341797,0.751160740852356,0.004948495,344,-0.004495161,704512,1107.95371414,6.6139627,1639.0488533973694
461,706560,1739.32,2.1640756,0.055322267,0.8097810447216034,0.004537264,345,-0.002130753,706560,1108.2195058400002,5.3544993,1643.4079024791718
470,708608,1739.32,2.167575,0.07490234,0.7151438593864441,0.0057281563,346,-0.0062049697,708608,1108.8757561700002,7.623025,1647.850730419159
469,710656,1742.58,2.1611133,0.07670899,0.7568478882312775,0.0065659806,347,-0.0032136205,710656,1111.03090264,8.963091,1652.2080416679382
462,712704,1740.96,2.1410384,0.050830077,0.7203535735607147,0.0044450266,348,-0.0035929412,712704,1109.90593362,14.3648405,1656.5721974372864
504,714752,1745.73,2.1365137,0.04160156,0.6850980520248413,0.003965972,349,-0.00082396547,714752,1114.2844113500003,17.025867,1661.0032031536102
464,716800,1760.37,2.1405513,0.057177734,0.6397671103477478,0.004906079,350,-0.0017052891,716800,1125.2352684100001,11.229368,1665.067198753357
459,718848,1762.35,2.1428313,0.042529296,0.6995787620544434,0.0038041337,351,0.00042135819,718848,1126.8445952299999,9.493017,1669.4773261547089
444,720896,1762.35,2.1395776,0.044628907,0.7130167186260223,0.004378758,352,-0.002544924,720896,1127.56088503,10.092864,1673.9314770698547
443,722944,1776.37,2.1314979,0.075927734,0.7317281663417816,0.0065580197,353,-0.0033591818,722944,1137.6592637699998,9.083098,1678.5432097911835
457,724992,1784.76,2.133234,0.08671875,0.7329270541667938,0.0066555454,354,-0.0044133086,724992,1144.22607317,9.599514,1683.15789437294
461,727040,1784.76,2.1327705,0.042919923,0.7313038110733032,0.0038851239,355,-0.0032244804,727040,1144.45454224,8.844695,1687.6366941928864
428,729088,1792.71,2.1373007,0.070410155,0.7246310710906982,0.0056787734,356,-0.0024594178,729088,1150.95787096,8.858625,1692.0779693126678
456,731136,1804.0,2.1462975,0.045800783,0.7698446065187454,0.004158612,357,-0.0018899494,731136,1160.14583924,9.090386,1696.8628883361816
469,733184,1784.91,2.153934,0.06225586,0.8004132658243179,0.0051526767,358,-0.0036937676,733184,1148.4113002,13.791603,1701.3480966091156
445,735232,1784.91,2.1573026,0.04296875,0.6877646744251251,0.004153717,359,-0.0012876093,735232,1149.80918073,10.257104,1705.7087440490723
478,737280,1784.91,2.158762,0.042089842,0.7584627270698547,0.0039559966,360,-0.0038866163,737280,1151.4652196199997,9.304408,1710.3088176250458
479,739328,1784.91,2.1635737,0.042041015,0.6765690743923187,0.0038271844,361,-0.0005451498,739328,1152.93538868,10.091971,1714.5886852741241
465,741376,1784.91,2.1678195,0.07299805,0.5879593193531036,0.005936236,362,-0.0023750733,741376,1154.0648665300002,12.499839,1718.8564295768738
492,743424,1784.91,2.1591644,0.05239258,0.722568690776825,0.004966132,363,-0.0015583734,743424,1156.3706487200004,9.518268,1723.2591791152954
453,745472,1784.91,2.1564832,0.057421874,0.6565544009208679,0.004903549,364,-0.0022126394,745472,1157.7654586100002,11.030294,1727.4212458133698
479,747520,1767.36,2.1651611,0.06567383,0.64921635389328,0.007330703,365,-0.0057733175,747520,1147.36195871,17.78776,1731.9330759048462
468,749568,1767.36,2.1648054,0.04501953,0.6222921013832092,0.004353461,366,0.00019352337,749568,1147.71999226,12.5066395,1736.2049050331116
460,751616,1767.36,2.1659074,0.06538086,0.6510493755340576,0.005561283,367,-0.0019506884,751616,1148.7528093600004,12.612764,1740.5775911808014
397,753664,1767.36,2.1760468,0.0625,0.7077618539333344,0.0055264123,368,-0.0043149195,753664,1148.56172663,9.029493,1745.029494524002
337,755712,1767.36,2.1899877,0.06708984,0.6363864243030548,0.0055498173,369,-0.002777783,755712,1149.5020513600002,11.645567,1750.186819076538
379,757760,1767.36,2.2034187,0.07539062,0.706888347864151,0.005671191,370,-0.0032524331,757760,1150.3653313300001,9.085496,1756.2516441345215
450,759808,1765.56,2.2064466,0.06572266,0.8350766599178314,0.0059833606,371,-0.0060190675,759808,1149.0580603600001,6.6801214,1761.6514511108398
490,761856,1763.08,2.2097256,0.06757812,0.8906825333833694,0.006038703,372,-0.0031967703,761856,1148.4589183800001,4.5656796,1766.1946983337402
457,763904,1766.05,2.2100065,0.046728514,0.6823392808437347,0.0041444697,373,-0.0019892189,763904,1151.6205326500003,12.085153,1770.3733129501343
456,765952,1759.12,2.2090354,0.05214844,0.7598704397678375,0.0044406354,374,-0.0037919034,765952,1147.22535918,7.9840493,1774.8525841236115
456,768000,1734.26,2.2154562,0.06733398,0.7329331040382385,0.005863343,375,-0.0026157354,768000,1130.0965602099998,20.151386,1779.336050748825
454,770048,1748.58,2.2244825,0.095214844,0.7057321965694427,0.0073389583,376,-0.005339047,770048,1140.6865824899996,9.420534,1783.829110622406
466,772096,1749.74,2.223186,0.07490234,0.7147499322891235,0.0060753394,377,-0.0013271079,772096,1141.47948542,8.864414,1788.3395547866821
469,774144,1749.74,2.214181,0.060595702,0.7174735069274902,0.0054923887,378,-0.0034755259,774144,1141.90149942,10.925661,1792.7272300720215
463,776192,1732.14,2.207507,0.05908203,0.8864063397049904,0.00531645,379,-0.0008904394,776192,1130.3821149599999,5.6182795,1797.0924110412598
457,778240,1745.82,2.2121084,0.06958008,0.7094210386276245,0.0063933567,380,-0.005430641,778240,1138.9062505699999,17.464336,1801.506987810135
453,780288,1745.82,2.2194874,0.062060546,0.6891860067844391,0.0054023033,381,0.0015091473,780288,1139.6047562699998,9.855553,1805.9800612926483
483,782336,1745.82,2.2152553,0.06762695,0.8820320442318916,0.005539972,382,-0.004357001,782336,1137.0963373799998,8.333746,1810.4932990074158
426,784384,1703.45,2.215741,0.041650392,0.8129640221595764,0.0040065055,383,-0.003233879,784384,1110.9285211299998,16.449146,1814.7276813983917
434,786432,1721.01,2.2228835,0.047216795,0.599749356508255,0.004160737,384,0.00042385538,786432,1122.4873454699998,9.546668,1819.527206659317
451,788480,1721.01,2.220533,0.060253907,0.7906586229801178,0.0054729474,385,-0.0015764085,788480,1124.59897216,8.9270115,1824.2435555458069
470,790528,1721.01,2.2118752,0.086035155,0.6709841787815094,0.007351406,386,-0.00071609154,790528,1125.0823254099998,9.032214,1828.782685995102
464,792576,1721.01,2.208557,0.05996094,0.7457526922225952,0.0052745,387,0.00032385308,792576,1126.52494274,9.134211,1833.139110326767
449,794624,1721.01,2.2115555,0.06777344,0.46264123916625977,0.005643012,388,-0.0010830703,794624,1126.15705343,12.918732,1837.548056602478
