serial_timesteps,ep_len_mean,value_loss,fps,approxkl,clipfrac,ep_reward_mean,n_updates,policy_loss,total_timesteps,policy_entropy,explained_variance,time_elapsed
397312,975.34,4.794448,521,0.0058794958,0.07011719,555.3138234599999,194,-0.004179728,397312,1.7706219,0.8627458810806274,831.2276480197906
399360,992.01,8.513831,483,0.0077258907,0.08540039,566.7002379399999,195,-0.0005254225,399360,1.7573664,0.6452597379684448,835.1517696380615
401408,1008.7,8.54438,507,0.0071702027,0.08540039,578.2000996399998,196,-0.0016385956,401408,1.7453283,0.6529068946838379,839.391224861145
403456,1019.15,8.641514,355,0.010649452,0.12597656,586.1761580099999,197,-0.0069767535,403456,1.7520682,0.6266132593154907,843.4257781505585
405504,1036.96,26.690739,317,0.0035348237,0.037744142,598.18940131,198,-0.0036424927,405504,1.763476,0.6483182311058044,849.1943502426147
407552,1046.83,18.681076,371,0.004910671,0.056591798,605.16756045,199,-0.004135036,407552,1.7776022,0.7076090276241302,855.6548478603363
409600,1053.84,15.201088,415,0.0039559617,0.04169922,609.99319855,200,0.00020263539,409600,1.7850155,0.7768540531396866,861.1684446334839
411648,1062.77,9.272766,375,0.0032577862,0.034570314,616.91268014,201,-0.0019351244,411648,1.7835499,0.8680794835090637,866.0965321063995
413696,1067.58,11.130768,401,0.0048521715,0.054638673,619.4038249399999,202,-0.004705115,413696,1.7945179,0.7863987684249878,871.557386636734
415744,1085.48,8.379343,330,0.0062974817,0.07651367,631.83226064,203,-0.0027948064,415744,1.802962,0.7930675745010376,876.6530969142914
417792,1105.64,12.443887,454,0.0039552217,0.04160156,645.7517103099999,204,-0.0026308019,417792,1.8123165,0.838291347026825,882.8517506122589
419840,1125.53,8.590836,494,0.007867828,0.09194336,658.3366935399998,205,-0.0011429628,419840,1.8238872,0.5922713279724121,887.3537821769714
421888,1127.41,25.788818,480,0.0045401677,0.051367186,659.7044006799999,206,-0.0019177959,421888,1.8321327,0.5077070593833923,891.4992198944092
423936,1130.38,25.492435,374,0.0033066298,0.036376953,661.8052674099999,207,-0.004653259,423936,1.8443079,0.5237583220005035,895.7602407932281
425984,1125.96,10.235582,407,0.003966597,0.047314454,659.4381264700002,208,7.788036e-05,425984,1.8441722,0.8624036014080048,901.2339177131653
428032,1128.98,13.081836,501,0.0039539644,0.042626955,662.85351798,209,-0.0004560634,428032,1.84392,0.8104135543107986,906.2606596946716
430080,1136.54,4.321986,492,0.0051063336,0.051171876,668.59886656,210,-0.0051962705,430080,1.8400476,0.932661697268486,910.3409740924835
432128,1148.85,13.469831,488,0.0029338624,0.028564453,677.2035844300002,211,-0.0005002344,432128,1.834549,0.6566066443920135,914.5024046897888
434176,1161.17,10.504983,477,0.0030180914,0.030126953,685.3337316100001,212,-0.0008488884,434176,1.8334677,0.8210254013538361,918.6998324394226
436224,1141.69,19.302708,425,0.0019957502,0.016992187,674.1419936100001,213,-0.0026948398,436224,1.8381478,0.6992958188056946,922.993136882782
438272,1126.81,13.380879,418,0.005976319,0.072460935,664.6148190499999,214,-0.00460803,438272,1.8472245,0.6912391483783722,927.8070747852325
440320,1141.42,9.182798,437,0.0050005717,0.061865233,673.1980399999999,215,-0.0027429983,440320,1.8584837,0.7305890619754791,932.70041847229
442368,1141.42,9.815164,474,0.0067857206,0.080566406,674.7273685800001,216,-0.0025140713,442368,1.8610013,0.7779882997274399,937.3824777603149
444416,1158.38,7.4781303,475,0.0055109886,0.06323242,687.1849411900001,217,-0.00063436973,444416,1.8503218,0.8766765370965004,941.6960756778717
446464,1158.38,8.422163,516,0.011020891,0.12226562,688.30242047,218,-0.0037485466,446464,1.8452823,0.6643607020378113,945.9999496936798
448512,1158.38,10.213636,408,0.0086341,0.10180664,689.49065934,219,-0.002237365,448512,1.8624636,0.559087723493576,949.964870929718
450560,1138.37,14.37796,384,0.009827638,0.107861325,678.0690561100001,220,-0.004619809,450560,1.8746831,0.6419453620910645,954.9824178218842
452608,1028.55,45.64839,462,0.0038791306,0.04111328,609.2646563999999,221,0.00029239675,452608,1.8683752,0.5633605420589447,960.3087644577026
454656,780.88,76.38233,494,0.005085317,0.061816406,455.55301972,222,-0.006039568,454656,1.8766909,0.5229521095752716,964.736555814743
456704,658.99,45.376495,480,0.0036559924,0.038427733,379.28119953000004,223,-0.0012790612,456704,1.8930557,0.7213239073753357,968.8782556056976
458752,674.11,9.584871,436,0.005515036,0.06723633,388.98023304000003,224,-0.001464233,458752,1.897695,0.6934990882873535,973.1375503540039
460800,657.61,24.41045,475,0.0044585885,0.053955078,378.77534643000007,225,-0.0020187877,460800,1.8945777,0.7902712523937225,977.826406955719
462848,555.25,25.609644,458,0.0043037888,0.047021486,314.12847485000003,226,-0.002038889,462848,1.9037235,0.8590783029794693,982.1323647499084
464896,560.35,16.765463,431,0.0048543215,0.05673828,317.09469917999996,227,-0.004046935,464896,1.9188998,0.7359834015369415,986.5967483520508
466944,545.29,24.418634,451,0.004229785,0.050195314,308.2253439,228,-0.0029015827,466944,1.9249802,0.8121416121721268,991.3383612632751
468992,525.33,1.6902068,461,0.0060546407,0.06826172,295.03970385,229,-0.0027681852,468992,1.9124887,0.9305295497179031,995.8755781650543
471040,494.2,25.288559,425,0.0045886915,0.05419922,275.57736113,230,-0.004374643,471040,1.8948953,0.7722458988428116,1000.3119065761566
473088,510.98,10.414333,464,0.0051726038,0.061914064,286.933207,231,-0.0025716177,473088,1.8921235,0.6721211075782776,1005.1213486194611
475136,527.16,10.827616,478,0.004196916,0.052099608,297.85697193,232,-0.0019126873,475136,1.8937843,0.7735430002212524,1009.5326445102692
477184,542.88,11.725314,467,0.004621143,0.050927736,308.71328307,233,0.001260247,477184,1.9001615,0.5949078798294067,1013.81174492836
479232,542.66,3.9865909,474,0.0046078893,0.05205078,308.48890753,234,-0.005926839,479232,1.9012249,0.9286250174045563,1018.192134141922
481280,558.53,8.247915,479,0.0044980375,0.051660158,320.21912298999996,235,-0.002734697,481280,1.914012,0.7731717377901077,1022.5076308250427
483328,579.96,15.437831,488,0.0020266413,0.0203125,335.22197157000005,236,-0.0022174877,483328,1.9245338,0.7309280633926392,1026.7791848182678
485376,574.64,5.65844,457,0.004596506,0.053808592,330.64798495,237,-0.005850252,485376,1.9353864,0.8630605190992355,1030.9717350006104
487424,588.56,10.967493,460,0.0032766375,0.032714844,341.17066479,238,-0.003774685,487424,1.9339641,0.730137825012207,1035.4536273479462
489472,604.54,10.025169,457,0.0055514486,0.06298828,352.6993719700001,239,0.00010860403,489472,1.9306448,0.8252828419208527,1039.9045674800873
491520,611.87,11.702543,379,0.006133466,0.06943359,357.19404976,240,-0.0020784608,491520,1.9258335,0.7344022989273071,1044.3861396312714
493568,614.32,10.692692,424,0.005713582,0.0737793,358.43897542999997,241,-0.0038782288,493568,1.9281495,0.6792166233062744,1049.7864425182343
495616,617.66,12.705647,452,0.004048136,0.044384766,362.68488676,242,-0.003773508,495616,1.9352815,0.8157851696014404,1054.6157956123352
497664,625.28,8.700142,463,0.006977254,0.07719727,368.77194943999996,243,8.914243e-05,497664,1.9378271,0.7726277709007263,1059.1435072422028
499712,638.19,11.140488,482,0.0034502733,0.034082033,378.86656418999996,244,0.0004067664,499712,1.9443268,0.7657143175601959,1063.5598185062408
501760,651.69,10.281065,466,0.0038834806,0.03652344,388.45181842,245,-0.00048793046,501760,1.9471811,0.7234989404678345,1067.809223651886
503808,664.54,21.047827,485,0.004910468,0.05390625,397.6532624,246,-0.0015344023,503808,1.9362015,0.646494060754776,1072.1953012943268
505856,664.45,7.4669976,450,0.008054199,0.07875977,398.9051721999999,247,-0.0026606075,505856,1.9254303,0.8211828768253326,1076.4131577014923
507904,664.45,9.180975,473,0.006370449,0.0793457,399.72138204000004,248,-0.00064111076,507904,1.9314228,0.7770343273878098,1080.9606120586395
509952,664.45,9.8669405,472,0.0034602215,0.038867187,399.39251222,249,-0.0012187209,509952,1.9403746,0.7594739645719528,1085.2867076396942
512000,664.45,11.493798,479,0.0037703451,0.040478516,399.83455841999995,250,-0.0006340665,512000,1.9373617,0.6581955850124359,1089.6244723796844
514048,664.45,12.116248,407,0.003044824,0.03046875,400.79414246,251,-0.0009995282,514048,1.9312427,0.7938448488712311,1093.901863336563
516096,668.89,14.316214,406,0.004059882,0.04736328,404.21529237000004,252,0.00021814767,516096,1.9195894,0.7771214246749878,1098.9279434680939
518144,668.89,11.929743,428,0.004367088,0.050341796,405.68789003,253,-0.003041411,518144,1.9142683,0.654312938451767,1103.9611203670502
520192,684.73,10.091627,445,0.0058172587,0.07070313,417.60584846999996,254,0.00010785098,520192,1.9215342,0.7171176075935364,1108.7358887195587
522240,704.6,10.48085,422,0.0036314384,0.040966798,430.95228770999995,255,-0.0014748087,522240,1.9287863,0.7341152727603912,1113.3313500881195
524288,718.66,5.7246466,491,0.0049533737,0.05996094,440.4146643099999,256,-0.003560618,524288,1.9312334,0.8855995982885361,1118.1796069145203
526336,736.78,6.670394,444,0.005273731,0.05546875,452.49799563,257,-0.005803222,526336,1.933505,0.861997053027153,1122.3442747592926
528384,756.79,10.180831,406,0.004452778,0.048291016,464.95337421000005,258,-0.0050039785,528384,1.9305155,0.8012259304523468,1126.9522757530212
530432,776.75,10.003152,396,0.0057196114,0.071582034,477.14590808,259,-0.0024315848,530432,1.9273653,0.6951139867305756,1131.9919321537018
532480,790.5,12.891632,448,0.0033995647,0.039111327,485.89400164000006,260,-0.0010448048,532480,1.9388148,0.797455295920372,1137.156042098999
534528,806.46,9.287859,438,0.005284485,0.06342773,497.22527233000005,261,0.0001389791,534528,1.955698,0.7980292439460754,1141.7199862003326
536576,826.5,9.368187,442,0.006348627,0.07895508,510.76243207000005,262,-0.0043141926,536576,1.9580638,0.8573435842990875,1146.3880455493927
538624,848.03,14.285265,464,0.006098657,0.07163086,525.3397030400001,263,-0.0018438672,538624,1.9628601,0.7460322976112366,1151.016456604004
540672,867.88,9.608603,456,0.005770704,0.06567383,538.31865092,264,-0.0011301053,540672,1.9649178,0.8139904737472534,1155.429450750351
542720,883.45,12.488277,517,0.0028919308,0.027783204,550.15653515,265,-0.000936592,542720,1.9603735,0.6855589747428894,1159.9203386306763
544768,898.04,5.6375475,510,0.0057207225,0.06455078,559.9473727300001,266,-0.002381265,544768,1.9533551,0.8737702667713165,1163.8799331188202
546816,925.98,17.466457,479,0.0046898243,0.051416017,578.4666303700001,267,-0.003480335,546816,1.9497026,0.7682403922080994,1167.8909261226654
548864,945.9,8.552989,467,0.0050449753,0.059228517,591.1334458800001,268,-0.0020156913,548864,1.9473755,0.7456490993499756,1172.1616146564484
550912,962.08,16.233646,450,0.0031276043,0.032568358,601.01003973,269,-0.00058896886,550912,1.9368718,0.718533456325531,1176.545142173767
552960,978.83,6.597276,447,0.004868767,0.057958983,611.8173699200001,270,-0.0013099716,552960,1.9454882,0.8746579587459564,1181.0889825820923
555008,998.81,8.488813,389,0.0063940943,0.072949216,625.7347860000001,271,-0.0010197721,555008,1.9589428,0.7777139395475388,1185.6677615642548
557056,1018.76,10.378479,418,0.007579878,0.091357425,638.9982176100001,272,-0.004686306,557056,1.9663708,0.7452520430088043,1190.9331488609314
559104,1036.45,6.914824,441,0.0038348367,0.043359376,650.43672352,273,-0.005041755,559104,1.9716982,0.836124911904335,1195.8228552341461
561152,1056.34,8.68269,427,0.006877006,0.07426758,664.5076028899998,274,-0.0014824694,561152,1.9769552,0.819370448589325,1200.4572031497955
563200,1081.62,14.450299,495,0.004821853,0.059277344,681.7159499699999,275,-0.0023058942,563200,1.9728378,0.81239353120327,1205.2509191036224
565248,1097.1,9.984715,495,0.0054024146,0.066748045,692.69302488,276,-0.0024688183,565248,1.9670181,0.8259951174259186,1209.383774280548
567296,1122.14,16.475529,474,0.006718581,0.08100586,708.6910852399998,277,-0.004930255,567296,1.9755768,0.7607826292514801,1213.5195183753967
569344,1138.12,9.852785,466,0.00993303,0.11757813,720.8432339599999,278,-0.0032196685,569344,1.9766029,0.7810930460691452,1217.8390171527863
571392,1156.47,21.00684,502,0.005117896,0.059570312,731.97265224,279,-0.0043403427,571392,1.9773462,0.7656412422657013,1222.2286775112152
573440,1176.36,12.9529085,421,0.0041591334,0.048046876,745.9045329200001,280,-0.0025546965,573440,1.9884036,0.6732769310474396,1226.3022141456604
575488,1174.06,40.358604,459,0.00322214,0.035058595,743.2020835500001,281,-0.0007836964,575488,1.9972214,0.42618924379348755,1231.1576647758484
577536,1167.7,36.29655,455,0.0033568349,0.03691406,739.08940605,282,-0.0008392044,577536,2.008071,0.6058670878410339,1235.6176760196686
579584,1185.81,12.932668,488,0.0061034737,0.07543945,752.7381233499998,283,-0.0025098245,579584,2.0145328,0.6582590043544769,1240.1180789470673
581632,1202.07,13.677101,457,0.0038192228,0.045654297,762.0548648199998,284,-0.0027225919,581632,2.025942,0.7542855441570282,1244.309284210205
583680,1219.58,14.013338,414,0.0055033024,0.06352539,772.6954761399998,285,-0.0024324232,583680,2.0430517,0.7854669243097305,1248.791016817093
585728,1241.51,12.326319,447,0.0039012574,0.04399414,785.6928609999999,286,-0.0035430763,585728,2.0528772,0.8221856653690338,1253.7384901046753
587776,1263.3,13.144406,451,0.003530129,0.03857422,800.1184002500001,287,-0.0032206946,587776,2.0523996,0.837986633181572,1258.3156552314758
589824,1259.66,15.14442,475,0.0049214545,0.053613283,797.5071966700001,288,-0.0018115265,589824,2.0561666,0.7622367143630981,1262.8558204174042
591872,1255.05,18.660198,459,0.0030370709,0.03173828,794.01952496,289,-0.0023456952,591872,2.0525293,0.6762473285198212,1267.162365913391
593920,1263.54,15.10301,474,0.0033120483,0.032666016,798.6223334399999,290,-0.00039248602,593920,2.0531878,0.7509047240018845,1271.617219209671
595968,1281.1,14.275003,462,0.0033671446,0.039404295,810.08750337,291,-0.0017219825,595968,2.0600877,0.7953243404626846,1275.9344291687012
598016,1288.51,22.540752,503,0.0031491187,0.03564453,813.80556813,292,-0.0024956416,598016,2.0686784,0.7178758978843689,1280.3619508743286
600064,1294.49,7.7861648,494,0.0040254323,0.045654297,818.0356212800001,293,-0.00047841753,600064,2.0795293,0.8765964657068253,1284.433958530426
602112,1311.46,7.755082,495,0.008053634,0.098242186,830.7207550999999,294,-0.0069437167,602112,2.0799046,0.8413656055927277,1288.5769665241241
604160,1331.48,7.086322,467,0.0026863874,0.025585938,842.5604930699999,295,-0.0012840538,604160,2.0889993,0.7932296991348267,1292.7114708423615
606208,1338.99,9.463782,482,0.0057339566,0.06796875,847.26235099,296,-6.466209e-05,606208,2.095055,0.8340438157320023,1297.0949614048004
608256,1330.34,19.702785,489,0.005705449,0.06962891,842.0049612800001,297,-0.0040109903,608256,2.1021645,0.6847429871559143,1301.337918996811
610304,1343.59,13.800753,497,0.0051985914,0.061083984,851.5725971300002,298,-0.0035904855,610304,2.1311219,0.5496844947338104,1305.5230112075806
612352,1343.59,11.368147,502,0.0054871934,0.055615235,852.1530338600002,299,-0.0013689038,612352,2.1442275,0.6785340309143066,1309.6393270492554
614400,1359.73,11.996999,470,0.0045965333,0.05341797,863.5155252500002,300,-0.0011978885,614400,2.143625,0.7361345887184143,1313.7152643203735
616448,1359.73,8.839791,474,0.0040402105,0.046044923,862.8068997,301,-0.0005964675,616448,2.1468053,0.8258353918790817,1318.0693202018738
618496,1359.73,12.183229,475,0.0057276585,0.07109375,863.30208735,302,-0.003246329,618496,2.1531365,0.7501254230737686,1322.3851912021637
620544,1365.47,10.134127,468,0.004083254,0.04584961,867.3173793899998,303,-0.0024155043,620544,2.171618,0.7407129406929016,1326.6907985210419
622592,1380.08,9.330342,434,0.004161364,0.04926758,877.6093160399998,304,-0.0031521476,622592,2.1831784,0.8156959712505341,1331.0617363452911
624640,1380.08,11.266166,438,0.005961759,0.07333984,875.8303233399998,305,-0.0058292258,624640,2.1813521,0.8143892139196396,1335.778166770935
626688,1380.08,8.531961,474,0.005379204,0.06459961,874.8031360999998,306,-0.0038908597,626688,2.1793714,0.7982628047466278,1340.4531698226929
628736,1380.08,9.270285,496,0.005093174,0.06137695,875.0991845199999,307,-0.002873318,628736,2.176369,0.7898160219192505,1344.7699592113495
630784,1380.08,9.440299,489,0.004822184,0.057519533,876.5427710700001,308,-0.0015317916,630784,2.1685421,0.8451041281223297,1348.8940560817719
632832,1380.08,9.312221,433,0.004354138,0.05029297,876.31818081,309,-0.004759138,632832,2.1637933,0.8361483365297318,1353.0814893245697
634880,1399.99,8.108532,458,0.006219317,0.06948242,889.01547386,310,-0.0030717126,634880,2.1492205,0.8149358034133911,1357.8113372325897
636928,1399.99,12.376193,424,0.004199055,0.04160156,887.9919134400001,311,-0.0023378038,636928,2.1306481,0.8133415877819061,1362.2825994491577
638976,1399.99,5.992159,487,0.0052754264,0.05415039,883.18169343,312,-0.0046381624,638976,2.1182346,0.9017979130148888,1367.1122560501099
641024,1380.03,18.467327,463,0.008033232,0.088330075,869.76253966,313,-0.0048933877,641024,2.140161,0.8641696274280548,1371.3157427310944
643072,1374.06,6.0994024,424,0.0052980324,0.055908203,865.7477526799998,314,-0.0038960762,643072,2.1617398,0.9031925424933434,1375.7311856746674
645120,1379.43,12.534627,512,0.004765657,0.047021486,869.7764616000001,315,-0.0018455643,645120,2.1625447,0.4607253074645996,1380.5527572631836
647168,1379.43,5.276578,490,0.0053826515,0.06708984,864.4937421600001,316,-0.002359203,647168,2.1673818,0.8520298898220062,1384.5470867156982
649216,1379.43,10.147205,452,0.005364612,0.06279297,863.4400029700003,317,-0.0012206249,649216,2.1636703,0.7434829473495483,1388.719524860382
651264,1379.43,8.988959,433,0.004608774,0.04536133,862.5683317100002,318,-0.0015049799,651264,2.1569326,0.732857346534729,1393.2500483989716
653312,1362.54,28.241693,423,0.006625198,0.06694336,849.2275916,319,-0.0056510605,653312,2.1605132,0.6046925485134125,1397.9768047332764
655360,1362.54,10.791955,416,0.006308352,0.073876955,848.25317374,320,-0.0020609617,655360,2.1798635,0.6259875595569611,1402.8178193569183
657408,1362.54,10.953415,472,0.007001045,0.08691406,847.0781495799998,321,-0.0024937508,657408,2.1950417,0.600174754858017,1407.7328407764435
659456,1350.15,13.983965,453,0.007148842,0.07949219,837.5319317699999,322,-0.0059935646,659456,2.2058072,0.7231811583042145,1412.0700378417969
661504,1327.08,12.337995,495,0.005576524,0.06342773,821.5395044799999,323,-0.0077145183,661504,2.2224429,0.767941877245903,1416.5886285305023
663552,1327.08,9.422953,481,0.007468281,0.09628906,822.38256021,324,-0.0046082847,663552,2.2321105,0.5721119344234467,1420.724993467331
665600,1334.18,8.090684,468,0.003910182,0.042919923,827.5847147,325,-0.002809935,665600,2.2251563,0.7915270179510117,1424.9762828350067
667648,1332.17,17.064274,474,0.002632738,0.027539063,826.8243823099999,326,-0.001806384,667648,2.2218745,0.796270877122879,1429.3539793491364
669696,1332.17,12.60011,488,0.004606013,0.05390625,827.7566947299998,327,0.0003466767,669696,2.2291558,0.6253390908241272,1433.6697325706482
671744,1332.17,10.55891,459,0.0046386197,0.053759765,827.66717607,328,-0.00054840965,671744,2.229042,0.697111040353775,1437.8644526004791
673792,1312.16,17.040783,444,0.003956017,0.046679687,813.46016729,329,-0.008748593,673792,2.236019,0.7759107947349548,1442.3237071037292
675840,1303.01,14.829897,511,0.004864336,0.05620117,805.9014784200001,330,-0.0074497447,675840,2.2621303,0.7278602123260498,1446.9327585697174
677888,1308.86,7.912267,436,0.0052618976,0.06303711,809.00189869,331,-0.008523291,677888,2.277171,0.8162313550710678,1450.9368407726288
679936,1294.32,15.04787,454,0.005140191,0.055273436,797.9399116899999,332,-0.0011108959,679936,2.2764366,0.7849841862916946,1455.6271770000458
681984,1308.27,9.780958,429,0.007079228,0.08461914,808.7604157399999,333,-0.0023820954,681984,2.2725894,0.7476507127285004,1460.1350226402283
684032,1311.43,9.439291,461,0.00630953,0.07514648,810.94901508,334,-0.0038303738,684032,2.2713652,0.8173685073852539,1464.9042029380798
686080,1298.33,16.930096,504,0.0023401862,0.023046875,801.80346867,335,-0.0026424427,686080,2.2716813,0.7652103155851364,1469.3429954051971
688128,1296.8,5.2484164,495,0.0051793363,0.061083984,800.9236227199998,336,-0.0032810061,688128,2.2660573,0.888101726770401,1473.400556564331
690176,1296.8,10.370503,470,0.0076528257,0.09770508,799.71706855,337,-0.0017494957,690176,2.2699049,0.6630190312862396,1477.5308573246002
692224,1291.61,6.2557354,457,0.004820473,0.05415039,795.5725918499999,338,-0.0049460446,692224,2.2694414,0.8724187314510345,1481.8878371715546
694272,1306.25,11.525201,432,0.006589861,0.079394534,807.0646994099999,339,-0.003090111,694272,2.275454,0.7009115219116211,1486.3644225597382
696320,1306.25,8.703584,413,0.006360845,0.07890625,805.9087834800001,340,-0.002243469,696320,2.2891915,0.5642825067043304,1491.1020238399506
698368,1308.58,15.923673,443,0.005104676,0.06069336,806.84645979,341,-0.0027824806,698368,2.2879424,0.6845323741436005,1496.0598404407501
700416,1295.99,18.874493,492,0.0028862827,0.03125,798.8122429000001,342,-0.0021289487,700416,2.288878,0.7938281893730164,1500.683198928833
702464,1312.09,8.797811,444,0.009737469,0.10834961,809.0007744200001,343,-0.0020103443,702464,2.3048377,0.5890229046344757,1504.8459010124207
704512,1291.94,11.260607,457,0.005128927,0.055517577,794.8461101,344,-0.0029414233,704512,2.324217,0.774221733212471,1509.45880484581
706560,1305.21,20.203547,446,0.0036422904,0.041015625,804.0598415100001,345,-0.0023450148,706560,2.3284945,0.6534039080142975,1513.936066865921
708608,1287.03,35.87276,473,0.0036686242,0.04501953,791.82988086,346,-0.0030879194,708608,2.3439846,0.6650058031082153,1518.5263030529022
710656,1259.3,14.929838,494,0.004279821,0.04482422,774.8303795500001,347,-0.006918977,710656,2.3515158,0.8112946599721909,1522.856243610382
712704,1244.66,18.842876,471,0.0031284872,0.035498045,766.1537054799999,348,-0.005288072,712704,2.3631392,0.7331540286540985,1526.9959421157837
714752,1255.18,14.1023,500,0.004700571,0.057617188,773.70480526,349,-0.0022647816,714752,2.3777635,0.7335110306739807,1531.3436105251312
716800,1263.2,9.517822,464,0.0049962793,0.062353514,778.6991593099999,350,-0.0027746453,716800,2.3873343,0.5182230174541473,1535.4383668899536
718848,1274.32,9.540371,447,0.006040365,0.072509766,785.5370951099999,351,-0.0019764686,718848,2.4006777,0.4983135461807251,1539.8542232513428
720896,1281.4,17.878372,426,0.00566884,0.06660156,790.88330476,352,-0.0008286331,720896,2.4143708,0.6731218993663788,1544.4331228733063
722944,1295.41,7.769985,453,0.008592352,0.108105466,800.1174119300001,353,-0.0035636327,722944,2.4282794,0.5902989208698273,1549.2315318584442
724992,1299.31,9.427683,443,0.00460481,0.056689452,802.1253729300001,354,-0.0019061184,724992,2.431774,0.6282700598239899,1553.7467694282532
727040,1314.73,9.008976,423,0.005795314,0.074365236,813.1083573400001,355,-0.004532295,727040,2.4311557,0.6856587827205658,1558.3626313209534
729088,1321.54,17.378563,446,0.0021941424,0.020361328,818.6222747899999,356,-0.0021078808,729088,2.4284801,0.6990945339202881,1563.1940670013428
731136,1325.28,10.4101715,471,0.0035885484,0.039697267,822.0069058399998,357,-0.0029422436,731136,2.4305804,0.8252283334732056,1567.7823448181152
733184,1336.3,8.598149,439,0.0038910103,0.043408204,829.38974645,358,-0.0025822408,733184,2.4272132,0.6901955604553223,1572.1245229244232
735232,1287.8,27.019571,474,0.0043129404,0.04560547,797.19395297,359,-0.0046996786,735232,2.4061217,0.5680468678474426,1576.7874283790588
737280,1230.0,24.843082,513,0.0031952586,0.034960937,757.94067965,360,-0.0039017454,737280,2.3983667,0.7271127700805664,1581.1078164577484
739328,1230.0,10.139964,426,0.005863177,0.066064455,758.7549294099997,361,-0.0040481878,739328,2.4094682,0.6431479156017303,1585.0969986915588
741376,1230.0,9.168698,426,0.0075582825,0.09790039,757.2846058099998,362,-0.00025153015,741376,2.4317613,0.41878652572631836,1589.8968908786774
743424,1230.0,9.239718,427,0.010029433,0.119335935,755.8889718599999,363,-0.005045141,743424,2.4473886,0.49509352445602417,1594.703191280365
745472,1230.0,8.279447,491,0.0068803267,0.08291016,754.7443898399999,364,-0.0036524932,745472,2.4707866,0.7018239796161652,1599.4937024116516
747520,1230.0,8.043615,404,0.007695033,0.103466794,755.5154435499999,365,-0.0026351819,747520,2.4975994,0.5162432789802551,1603.6573402881622
749568,1230.0,7.7521677,463,0.0050287163,0.059521485,755.4310261300001,366,-0.0024150354,749568,2.512018,0.6259570121765137,1608.7254478931427
751616,1230.0,7.5657477,466,0.0055808206,0.06801758,754.7984878599999,367,-0.0018844309,751616,2.5265844,0.5797004401683807,1613.1415367126465
753664,1222.39,7.1781983,460,0.006385874,0.07875977,748.6702006100002,368,-0.0076957745,753664,2.526431,0.6625885367393494,1617.533684015274
755712,1222.39,9.644649,490,0.005410272,0.06479492,748.1288919,369,-0.00080037786,755712,2.5203395,0.5016129314899445,1621.983155488968
757760,1222.39,9.23467,461,0.004881907,0.055615235,747.97931456,370,0.0003780999,757760,2.521645,0.5493151843547821,1626.1630446910858
759808,1185.29,41.957108,489,0.002730573,0.026171874,728.8965700900001,371,-0.0048135743,759808,2.5195537,0.47641152143478394,1630.6038556098938
761856,1122.71,24.265247,495,0.0031033303,0.0328125,692.1427747899999,372,-0.0021620628,761856,2.5167084,0.7112540304660797,1634.7866837978363
763904,1071.34,23.388557,518,0.0034053102,0.03413086,659.81310192,373,-0.0035478678,763904,2.5079994,0.6928580105304718,1638.9185812473297
765952,1033.53,22.516869,488,0.0038120975,0.039746094,635.57321969,374,-0.0019421643,765952,2.5032651,0.7181567251682281,1642.8674561977386
768000,991.02,19.634203,479,0.0034087163,0.03701172,605.36391027,375,-0.0037393179,768000,2.4938445,0.80836620926857,1647.0633161067963
770048,968.57,20.790333,509,0.003667685,0.038671874,589.60898796,376,-0.0028567922,770048,2.4793735,0.7432607710361481,1651.3389348983765
772096,947.0,13.354391,473,0.005151716,0.06040039,577.1758140599999,377,-0.0054137064,772096,2.464365,0.8244387805461884,1655.3587620258331
774144,882.18,29.316168,458,0.0050041694,0.054638673,533.5343879,378,-0.0075518964,774144,2.4650598,0.631488710641861,1659.682357788086
776192,846.09,13.647982,453,0.0033386345,0.035351563,509.12810362999994,379,-0.0023191269,776192,2.4714801,0.8250730037689209,1664.153118610382
778240,838.57,5.5437574,444,0.0064333766,0.07949219,503.38204804000003,380,-0.004189669,778240,2.47653,0.8306830078363419,1668.6706156730652
780288,821.8,21.255571,432,0.004048883,0.03779297,493.98130762,381,-0.0013822695,780288,2.4766557,0.6924552321434021,1673.2816815376282
782336,819.07,9.514929,489,0.0038349896,0.04008789,490.61338337999996,382,-0.0027031796,782336,2.4746423,0.8671665340662003,1678.0214035511017
784384,801.0,8.633194,486,0.003658584,0.037841797,479.19990748,383,-0.0022632466,784384,2.477932,0.8766284435987473,1682.2061042785645
786432,805.17,11.755545,490,0.0061543332,0.076220706,482.30881375999996,384,-0.00615963,786432,2.4912908,0.7449735105037689,1686.419201850891
788480,823.7,15.941431,474,0.0053606736,0.06430664,495.27902014,385,-0.0054992447,788480,2.5105684,0.7416496276855469,1690.5975468158722
790528,817.93,5.32913,441,0.0044813007,0.05546875,492.7957855100001,386,-0.002792965,790528,2.5155458,0.8369023650884628,1694.9106376171112
792576,850.46,16.945398,445,0.0040222155,0.047607422,513.99241002,387,-0.0013782115,792576,2.5207782,0.7576077580451965,1699.5499551296234
794624,854.47,8.559135,487,0.005779471,0.066992186,516.79427449,388,-0.004180078,794624,2.5164475,0.8340245336294174,1704.1495809555054
796672,871.15,9.371356,488,0.0056404485,0.06914063,527.9458243200002,389,-0.0019526097,796672,2.5100977,0.7455164194107056,1708.3498265743256
798720,896.05,23.315416,508,0.004808019,0.05859375,546.5426829,390,-0.003747842,798720,2.5103729,0.7096140682697296,1712.5439434051514
