policy_entropy,fps,ep_reward_mean,ep_len_mean,approxkl,explained_variance,n_updates,serial_timesteps,total_timesteps,policy_loss,value_loss,time_elapsed,clipfrac
1.6817287,503,1031.8043282200001,1505.42,0.0028244038,0.7960153222084045,271,555008,555008,-0.00475637,8.506795,1132.6373653411865,0.028857421
1.6824719,513,1021.9025329600001,1490.19,0.003434477,0.7448109090328217,272,557056,557056,-0.0040741838,16.114277,1136.7058136463165,0.037597656
1.6798862,525,995.5180478699999,1450.87,0.0024250348,0.7177408635616302,273,559104,559104,-0.0023107668,22.184114,1140.6954171657562,0.021533202
1.6752983,525,983.5339276899999,1434.55,0.002031551,0.8398065268993378,274,561152,561152,-0.0021396982,6.88589,1144.5921807289124,0.019189453
1.6701037,502,976.21781198,1421.41,0.0034253667,0.7175951302051544,275,563200,563200,-0.0054740803,15.242002,1148.4924848079681,0.03540039
1.6814301,495,976.1285801500001,1421.41,0.0077362033,0.5159510672092438,276,565248,565248,-0.0029041334,10.640815,1152.5728075504303,0.095703125
1.6873875,520,975.68161321,1409.98,0.003913675,0.7236315608024597,277,567296,567296,-0.0033619527,17.711994,1156.7085673809052,0.045947265
1.675905,524,972.5418434200001,1403.22,0.005025664,0.7909490615129471,278,569344,569344,-0.0061858622,8.975671,1160.6425683498383,0.059423827
1.6705139,508,961.67451824,1388.52,0.0056959223,0.6661158502101898,279,571392,571392,-0.00609767,16.60273,1164.5462968349457,0.07216797
1.6746145,506,956.7921183,1380.54,0.004543099,0.7090581357479095,280,573440,573440,-0.0025100107,9.485848,1168.5742638111115,0.053125
1.6798912,509,957.09568821,1380.54,0.0051495666,0.6937799751758575,281,575488,575488,-0.0061704214,9.105075,1172.6147887706757,0.06342773
1.6859936,511,958.4477020200002,1380.54,0.0060133645,0.582787275314331,282,577536,577536,-0.0046588173,9.070654,1176.638956785202,0.081445314
1.6917143,501,958.0238385600002,1380.54,0.005867057,0.599610298871994,283,579584,579584,-0.004102119,8.947579,1180.644258260727,0.07524414
1.6971251,455,926.8559501200001,1336.84,0.0021452145,0.5907793641090393,284,581632,581632,-0.00040870305,25.895208,1184.7322425842285,0.021142578
1.6980562,514,925.1548890999999,1326.88,0.003327597,0.6305321156978607,285,583680,583680,-0.0011530555,20.133358,1189.229784488678,0.034716796
1.6847833,508,932.27107653,1337.12,0.0063522942,0.6694990396499634,286,585728,585728,-0.0038748332,9.049201,1193.2111184597015,0.075683594
1.6893553,494,913.6745363899998,1303.74,0.0040781368,0.6641764938831329,287,587776,587776,-0.0026945937,24.92979,1197.2382442951202,0.044042967
1.7059195,502,915.22214902,1299.93,0.0044702543,0.6815777719020844,288,589824,589824,-0.0008146255,14.680394,1201.3803894519806,0.04169922
1.7130072,501,918.2568835099999,1303.31,0.0040529436,0.8918674737215042,289,591872,591872,-0.0026825634,5.932267,1205.458275794983,0.047753908
1.7051764,507,926.7232625199999,1315.2,0.0033555818,0.7294195294380188,290,593920,593920,-0.00253306,9.872466,1209.5431969165802,0.034960937
1.700161,503,931.7706240600002,1322.86,0.0029598305,0.7462804913520813,291,595968,595968,-0.0018750969,8.060228,1213.5815155506134,0.033154298
1.7009836,513,944.3225141800001,1340.39,0.0031287088,0.7502149790525436,292,598016,598016,-0.0027648532,8.91491,1217.646295785904,0.03491211
1.7073568,521,945.8135737800002,1340.39,0.0034918226,0.669297993183136,293,600064,600064,-0.003358399,10.951952,1221.6370604038239,0.04248047
1.7091558,505,951.1360881800002,1349.31,0.0062792324,0.8356165438890457,294,602112,602112,-0.0051232795,15.356448,1225.5633308887482,0.07070313
1.7058847,521,958.5847333500002,1364.98,0.004290008,0.8796439096331596,295,604160,604160,-0.0012396146,9.4047785,1229.614119052887,0.050390624
1.7063258,508,966.1638778,1375.64,0.004844706,0.6400795876979828,296,606208,606208,-0.0031333049,9.899494,1233.5406935214996,0.058935545
1.708252,510,973.7987011100001,1385.95,0.00370856,0.7099252641201019,297,608256,608256,-0.0053334953,17.564013,1237.5707032680511,0.04609375
1.7060099,507,979.7125858100001,1394.57,0.0041513806,0.6032406687736511,298,610304,610304,-0.0023251001,11.265938,1241.5859830379486,0.048339844
1.701197,455,989.83090329,1409.5,0.0042449217,0.7211876511573792,299,612352,612352,-0.00047039613,10.518106,1245.6255240440369,0.045898438
1.7048565,527,994.88232238,1416.5,0.0039076554,0.704543799161911,300,614400,614400,-0.0038810584,9.0068035,1250.124957561493,0.04243164
1.7335666,485,1006.4752929599999,1433.67,0.01097804,0.4554606080055237,301,616448,616448,-0.00044696202,9.47313,1254.0117099285126,0.13652344
1.7516663,477,1017.01729362,1450.0,0.0064304313,0.5750689804553986,302,618496,618496,-0.002457389,9.44494,1258.2298307418823,0.082617186
1.7514317,509,1027.98406093,1465.3,0.00482661,0.5553782880306244,303,620544,620544,-0.0037847299,11.227053,1262.522792816162,0.05834961
1.7504288,505,1040.86588492,1482.82,0.004287039,0.6740812063217163,304,622592,622592,-0.0028904993,9.473837,1266.5407962799072,0.04814453
1.7447697,496,1044.34054475,1482.82,0.005308398,0.7797823995351791,305,624640,624640,-0.0036679483,13.397461,1270.5960412025452,0.06660156
1.7429556,518,1052.35231432,1498.69,0.0048056096,0.8578775078058243,306,626688,626688,-0.0036244555,9.902391,1274.7199296951294,0.058740236
1.7488918,499,1062.63241013,1513.62,0.007975044,0.6053763031959534,307,628736,628736,-0.0060946224,11.118766,1278.6732330322266,0.095507815
1.7563196,545,1074.3306601,1529.26,0.002394204,0.4152517318725586,308,630784,630784,-0.00085876277,14.657138,1282.77472782135,0.024169922
1.762635,511,1086.48308456,1546.23,0.006123325,0.6598300039768219,309,632832,632832,-0.006389561,10.254298,1286.5289506912231,0.08115234
1.7760036,532,1094.84446101,1559.67,0.007937963,0.641453206539154,310,634880,634880,-0.0048271837,9.633724,1290.53302359581,0.100048825
1.7942314,526,1104.06611875,1574.87,0.005114737,0.7948365658521652,311,636928,636928,-0.00324408,10.430739,1294.3807835578918,0.0597168
1.8073833,493,1112.7807816200002,1591.88,0.0032547999,0.9198282435536385,312,638976,638976,-0.0028108105,6.647273,1298.2734076976776,0.035986327
1.8003852,506,1125.2398423,1608.97,0.0068204505,0.7675223499536514,313,641024,641024,-0.003703409,8.846179,1302.4280879497528,0.08896484
1.808197,443,1131.15545998,1616.87,0.007836269,0.3704195022583008,314,643072,643072,-0.003159732,12.005847,1306.4730110168457,0.09116211
1.8184175,520,1141.72424271,1632.42,0.0049422877,0.8218319714069366,315,645120,645120,-0.00066688284,12.071965,1311.0916757583618,0.058154296
1.8065732,525,1146.9638948,1647.16,0.00558637,0.9412336573004723,316,647168,647168,-0.0037694469,7.076879,1315.0253973007202,0.06586914
1.7994518,499,1158.2578716799999,1662.04,0.004042388,0.6253668665885925,317,649216,649216,-0.0030802959,11.471688,1318.9223146438599,0.046972655
1.8081707,505,1167.84663111,1678.29,0.006947186,0.6824129223823547,318,651264,651264,-0.0053540557,7.5673966,1323.0199134349823,0.080126956
1.8183105,482,1168.44961353,1681.09,0.007321936,0.6254904270172119,319,653312,653312,-0.004581091,10.841655,1327.075184583664,0.09047852
1.8177255,501,1179.62920866,1696.72,0.0027219171,0.8584348112344742,320,655360,655360,-0.00306346,7.1653275,1331.3211221694946,0.026464844
1.8159682,502,1184.55129191,1706.75,0.0047591813,0.9133412092924118,321,657408,657408,-0.004441182,6.055707,1335.4088213443756,0.050830077
1.8223848,490,1186.4967056100002,1710.25,0.0045216316,0.6188689172267914,322,659456,659456,-0.0037221059,9.735133,1339.4839890003204,0.056884766
1.828996,502,1177.83218748,1700.42,0.005182395,0.5384705364704132,323,661504,661504,-0.004136139,21.533901,1343.6582210063934,0.06523438
1.8392025,509,1177.6087960900002,1700.42,0.0029336824,0.6259881556034088,324,663552,663552,-0.0021260239,11.902878,1347.7302808761597,0.031103516
1.8416088,483,1176.39585,1700.42,0.005283232,0.5034650266170502,325,665600,665600,-0.0030644923,11.265429,1351.7495267391205,0.06342773
1.8369116,509,1175.56926859,1700.42,0.004750143,0.465718150138855,326,667648,667648,-0.0013002234,12.259264,1355.9915733337402,0.05415039
1.841499,497,1176.2405529199998,1700.42,0.0033942335,0.6877510845661163,327,669696,669696,-0.003116054,10.78518,1360.0112581253052,0.038183592
1.837981,490,1166.3713292,1680.83,0.0037638769,0.7135245501995087,328,671744,671744,-0.00080317754,19.3723,1364.131073474884,0.043164063
1.8389394,515,1159.99323152,1671.17,0.005321887,0.9000900536775589,329,673792,673792,-0.005889655,9.191425,1368.3037490844727,0.06665039
1.8520133,524,1157.13510277,1671.17,0.0068118623,0.9308478534221649,330,675840,675840,-0.0065644905,6.3971744,1372.2783296108246,0.084423825
1.8522364,488,1163.9096719300003,1680.41,0.0032293636,0.8493037074804306,331,677888,677888,-0.001647292,6.933599,1376.1800048351288,0.028320312
1.8444941,516,1176.19156545,1696.48,0.002818674,0.651205986738205,332,679936,679936,-0.0018034208,12.452861,1380.3692786693573,0.029199218
1.8392605,507,1178.1541935100001,1697.98,0.0024790934,0.6903011202812195,333,681984,681984,-0.0017433906,18.41271,1384.3358643054962,0.02421875
1.8386881,511,1178.34216417,1697.98,0.0024744242,0.701420396566391,334,684032,684032,-0.0013684543,9.737687,1388.3729102611542,0.025292968
1.8375757,485,1172.62378957,1689.56,0.0045512896,0.8004695773124695,335,686080,686080,-0.0016705452,9.24864,1392.3753464221954,0.053955078
1.844496,503,1164.8215590400002,1680.06,0.0041244086,0.7597715854644775,336,688128,688128,-0.0018161228,16.095625,1396.5971655845642,0.04399414
1.8466742,525,1164.96138418,1680.06,0.0043052793,0.5261430144309998,337,690176,690176,-0.0022471813,14.245458,1400.6635580062866,0.043310545
1.8406538,526,1165.4120914,1680.06,0.0036798348,0.46050578355789185,338,692224,692224,4.138915e-05,12.444783,1404.564029932022,0.039697267
1.8403391,506,1165.2796377799998,1680.06,0.007139611,0.6040732562541962,339,694272,694272,-0.0033473386,11.99474,1408.4571454524994,0.08574219
1.8529909,505,1163.7860690599998,1678.43,0.0043660835,0.7655064463615417,340,696320,696320,-0.0022277127,6.7427926,1412.5035917758942,0.052441407
1.8595825,515,1165.5112132099998,1678.43,0.005376589,0.6913263201713562,341,698368,698368,-0.005736408,9.167891,1416.5523529052734,0.06743164
1.8538382,499,1165.66611876,1678.43,0.004983517,0.7498517036437988,342,700416,700416,-0.0016705968,8.715207,1420.5281949043274,0.061279297
1.8349489,517,1156.80858706,1664.95,0.004362492,0.6747080981731415,343,702464,702464,-0.004193705,18.86132,1424.6288714408875,0.052197266
1.8214363,514,1155.93198227,1664.95,0.0068948427,0.48105913400650024,344,704512,704512,-0.0005526352,11.289137,1428.5856578350067,0.07397461
1.8228737,472,1155.0066536099998,1663.59,0.0050856587,0.7957203239202499,345,706560,706560,-0.0037606885,7.3928146,1432.5676732063293,0.05546875
1.8217947,484,1154.9964857599998,1663.59,0.0039036125,0.7158401310443878,346,708608,708608,-0.0010700928,8.174027,1436.9006514549255,0.042675782
1.8081968,517,1151.8560236099997,1655.1,0.005652677,0.8541901260614395,347,710656,710656,-0.0050330004,8.257668,1441.1244540214539,0.06850586
1.8021071,495,1152.50165651,1655.1,0.0057907226,0.8163055032491684,348,712704,712704,-0.00283805,12.565861,1445.084800004959,0.06933594
1.8036352,512,1151.3610653399999,1655.1,0.005138953,0.9189423248171806,349,714752,714752,-0.002736739,6.9317274,1449.2174398899078,0.06479492
1.8204353,501,1141.69212013,1638.84,0.004105166,0.8491394966840744,350,716800,716800,-0.0054380978,16.856419,1453.211537361145,0.04848633
1.8252001,506,1137.43265636,1638.84,0.005721711,0.9249169006943703,351,718848,718848,-0.0017702642,6.079152,1457.2972083091736,0.06801758
1.8216598,510,1134.0031727,1633.68,0.004116062,0.8043314665555954,352,720896,720896,-0.0028838657,14.683966,1461.3437428474426,0.04638672
1.8216597,513,1143.03791637,1648.66,0.0031108817,0.8675699830055237,353,722944,722944,-0.0014347587,7.5828567,1465.355800628662,0.034472656
1.8217916,516,1145.9262428099998,1651.9,0.0036674787,0.7652558535337448,354,724992,724992,-0.0011364337,16.545238,1469.3483481407166,0.037646484
1.8243313,498,1139.45425863,1642.33,0.001685716,0.7505353838205338,355,727040,727040,-0.0010568142,24.01605,1473.311678647995,0.015380859
1.827515,492,1122.81720583,1616.6,0.0022356354,0.7141633629798889,356,729088,729088,-0.0010162496,24.309017,1477.421753168106,0.018652344
1.8270019,508,1128.3464539000001,1623.36,0.0038346108,0.7107274830341339,357,731136,731136,-0.0025161142,10.757539,1481.5770621299744,0.042578124
1.8250614,510,1118.9689254,1608.44,0.005648078,0.8976190164685249,358,733184,733184,-0.009177598,5.82497,1485.6013612747192,0.06723633
1.8197384,513,1129.805152,1623.14,0.0056006657,0.6949389278888702,359,735232,735232,-0.0053300303,11.3982525,1489.6100714206696,0.064453125
1.8127922,498,1135.92535417,1631.12,0.007956276,0.6440130174160004,360,737280,737280,-0.0052373568,12.202276,1493.5994622707367,0.104003906
1.8140552,510,1136.7320659299999,1631.12,0.0055132816,0.7491600811481476,361,739328,739328,-0.0050312327,9.121827,1497.7052812576294,0.06796875
1.8275864,533,1137.7124767999999,1631.12,0.00729781,0.6638123989105225,362,741376,741376,-0.0056838435,11.409508,1501.718141078949,0.07260742
1.832835,505,1136.3433879099998,1628.19,0.004149108,0.7186994850635529,363,743424,743424,-0.0024858508,18.077288,1505.5594487190247,0.046826173
1.852965,501,1138.51512969,1629.12,0.005952566,0.8355318307876587,364,745472,745472,-0.0046918453,17.375467,1509.6090030670166,0.061523438
1.8662907,497,1122.268661,1606.5,0.004196777,0.8054262101650238,365,747520,747520,-0.0027694071,21.427528,1513.693374633789,0.046972655
1.8622488,494,1127.98886919,1620.11,0.00530566,0.9385448470711708,366,749568,749568,-0.0020293524,5.5736346,1517.8090343475342,0.062353514
1.8546234,502,1137.0379692299998,1632.69,0.00301721,0.8109870404005051,367,751616,751616,-0.0022236486,13.467201,1521.9488682746887,0.030273438
1.8546534,521,1128.58660752,1619.78,0.0041303644,0.8043360412120819,368,753664,753664,-0.004228288,9.178372,1526.0246622562408,0.047949217
1.8555517,509,1124.28386505,1615.61,0.007166813,0.8545180112123489,369,755712,755712,-0.004256873,15.939476,1529.9561421871185,0.08657227
1.8453331,509,1126.3495935899998,1624.78,0.004418244,0.8968635722994804,370,757760,757760,-0.0019790786,5.911703,1533.9775202274323,0.048779298
1.8398298,497,1117.54545822,1615.95,0.0046230596,0.9636568203568459,371,759808,759808,-0.009047234,3.1150417,1537.997147321701,0.05698242
1.8361206,456,1111.7909398,1609.2,0.003619215,0.8931147083640099,372,761856,761856,-0.005021057,12.693331,1542.1144452095032,0.035888672
1.8242095,453,1109.2190338400003,1604.69,0.005141899,0.9432218670845032,373,763904,763904,-0.004177829,6.308191,1546.599170923233,0.04550781
1.8230413,520,1109.55245822,1605.56,0.0044090822,0.9318847879767418,374,765952,765952,-0.0048792893,5.6727724,1551.1153213977814,0.04926758
1.8247204,523,1113.96029873,1610.96,0.004024706,0.7525070458650589,375,768000,768000,-0.0026806607,16.43226,1555.0490777492523,0.045996092
1.8240649,513,1105.1638497699998,1599.16,0.0049362336,0.5933976769447327,376,770048,770048,-0.006321105,22.352087,1558.9656846523285,0.053271484
1.8236456,515,1105.79980134,1599.16,0.004889978,0.6823998689651489,377,772096,772096,-0.0023635523,10.772637,1562.9560034275055,0.059521485
1.8168675,506,1111.80117143,1606.91,0.0053768163,0.8099880516529083,378,774144,774144,-0.0030488453,11.41222,1566.930340051651,0.0609375
1.8024719,497,1110.1813263400002,1603.85,0.003571992,0.8088720142841339,379,776192,776192,-0.003991051,7.9542665,1570.977322101593,0.038378906
1.7985346,517,1109.94955464,1601.37,0.003317137,0.8411960750818253,380,778240,778240,-0.0037138914,7.0024385,1575.0904035568237,0.03676758
1.8029935,517,1110.97079204,1601.37,0.0057146577,0.8698952049016953,381,780288,780288,-0.00058650563,6.6309,1579.05109500885,0.0675293
1.8053919,494,1108.8209874200002,1597.6,0.0051948875,0.8898441344499588,382,782336,782336,-0.0041878154,5.146371,1583.0123267173767,0.051757812
1.8007777,537,1105.62106832,1593.77,0.0063245213,0.8966422155499458,383,784384,784384,-0.00017425287,4.8239145,1587.1528029441833,0.0730957
1.7883104,521,1109.88009902,1593.77,0.005769617,0.8715801984071732,384,786432,786432,-0.00479507,13.132161,1590.9600970745087,0.06499024
1.7709745,500,1105.26621578,1593.77,0.008132744,0.8678057342767715,385,788480,788480,-0.0033819466,7.7525682,1594.8893716335297,0.09296875
1.7672303,489,1099.3210280100002,1593.77,0.004152858,0.9359141066670418,386,790528,790528,-0.0015131289,7.2437353,1598.982638835907,0.047558594
1.772529,494,1099.8427815200002,1593.77,0.0041882573,0.8079178035259247,387,792576,792576,-0.0053283838,9.762715,1603.164847612381,0.051220704
1.7759161,510,1100.97089135,1593.77,0.0038856012,0.7447553873062134,388,794624,794624,-0.004535256,11.731379,1607.307187795639,0.03955078
1.774051,505,1103.33648345,1593.77,0.004887539,0.8292106986045837,389,796672,796672,-0.0032750468,8.986211,1611.322890996933,0.05625
1.7757266,502,1107.2903986400001,1593.77,0.0036430154,0.5761796534061432,390,798720,798720,-0.001371357,13.989145,1615.374995470047,0.04350586
1.7736576,503,1107.0076697700001,1593.77,0.005328976,0.6820875406265259,391,800768,800768,-0.0030742905,11.915173,1619.4483878612518,0.064257815
1.7728977,512,1104.08404549,1590.48,0.0049794735,0.8457495272159576,392,802816,802816,-0.0053469175,6.056033,1623.5201969146729,0.041259766
1.776934,476,1104.2706806600002,1590.48,0.01125125,0.7407306730747223,393,804864,804864,-0.0067583486,10.6293545,1627.5186791419983,0.14594726
1.7757103,471,1109.75505352,1590.48,0.008224783,0.7299326360225677,394,806912,806912,-0.00027543626,12.10945,1631.814792394638,0.08930664
1.7790378,493,1108.5816553900002,1590.48,0.0055560702,0.7457648515701294,395,808960,808960,-0.0009664992,10.062919,1636.1581828594208,0.066259764
1.7833923,510,1101.3014935200001,1576.45,0.0060057463,0.862436443567276,396,811008,811008,-0.0049113533,15.376783,1640.306142091751,0.06254883
1.7999398,493,1100.7370432300002,1576.54,0.0037047775,0.7944549173116684,397,813056,813056,-0.00075580797,9.649904,1644.3225138187408,0.03955078
1.8080835,500,1106.98927583,1579.8,0.0044901455,0.638640284538269,398,815104,815104,-0.0021810718,15.73391,1648.4743223190308,0.052490234
1.8149576,513,1108.19121572,1579.8,0.0036287848,0.778742715716362,399,817152,817152,-0.0037365525,11.150453,1652.5668921470642,0.040136717
1.8185381,517,1108.17992861,1577.36,0.0037568458,0.6692856550216675,400,819200,819200,-0.0038657833,18.289083,1656.5522255897522,0.04194336
1.8263057,486,1109.5140966499998,1577.36,0.0046153422,0.6794044971466064,401,821248,821248,-0.0047452645,12.881696,1660.5101263523102,0.058007814
1.8337994,474,1104.92399714,1572.26,0.005623493,0.9461317397654057,402,823296,823296,-0.0024051454,5.7213526,1664.7164151668549,0.0690918
1.8324842,495,1106.19265077,1572.26,0.004048707,0.569540411233902,403,825344,825344,-0.000867917,14.514038,1669.0364170074463,0.047265626
1.8294309,459,1103.19720925,1569.5,0.0049635353,0.6461458206176758,404,827392,827392,-0.002014415,21.345959,1673.166467666626,0.06015625
1.8226445,511,1109.28266387,1577.87,0.0038235516,0.7525829374790192,405,829440,829440,-0.003998234,11.554205,1677.6232106685638,0.043261718
1.8054043,487,1114.56723246,1587.53,0.00786745,0.6657195687294006,406,831488,831488,-0.0026150974,10.626116,1681.6299409866333,0.09399414
1.8056396,479,1092.1654826000001,1549.24,0.0027417461,0.7814164459705353,407,833536,833536,-0.0006491483,26.01643,1685.8309881687164,0.024804687
1.8127857,473,1080.54710752,1533.03,0.0033306093,0.8120616674423218,408,835584,835584,-0.00219553,15.895414,1690.105178117752,0.03618164
1.824591,500,1060.67776406,1502.05,0.004981894,0.8087561577558517,409,837632,837632,-0.0036273636,29.723972,1694.4355928897858,0.055126954
1.833601,490,1054.3502859100001,1492.38,0.0050565093,0.8876230865716934,410,839680,839680,-0.0018870933,9.085024,1698.531504869461,0.061767578
1.8345976,497,1045.38122155,1476.54,0.0031014683,0.8449907153844833,411,841728,841728,-0.0039311256,14.16345,1702.7095420360565,0.031835936
1.8301462,502,1031.63113843,1457.16,0.003123143,0.8133311420679092,412,843776,843776,-0.003975005,15.100764,1706.823802947998,0.034814455
1.8348072,539,1028.64437124,1455.68,0.0046885954,0.8957498222589493,413,845824,845824,-0.003536821,6.6345315,1710.8994386196136,0.055664062
1.8385952,471,1027.33860533,1455.68,0.0074932016,0.7074459493160248,414,847872,847872,-0.0015396813,12.526071,1714.6928222179413,0.08569336
1.8403839,488,1036.98352472,1469.16,0.0056322287,0.7791049480438232,415,849920,849920,-0.001746757,9.339373,1719.0387063026428,0.069042966
1.8442562,492,1038.2978683499998,1469.16,0.004721791,0.7913716286420822,416,851968,851968,-0.0026979619,9.166439,1723.2339305877686,0.06069336
1.8530786,500,1030.4452534099999,1457.38,0.00341335,0.7406073808670044,417,854016,854016,-0.0035873712,9.920187,1727.3900122642517,0.036865234
1.8626915,494,1026.43236149,1450.91,0.005332834,0.8349053859710693,418,856064,856064,-0.0066094287,14.899345,1731.4864399433136,0.060058594
1.8811028,478,1023.48989305,1439.76,0.007818525,0.753008171916008,419,858112,858112,-0.004486911,21.32739,1735.6312358379364,0.090185545
1.8849007,502,1023.1282500699999,1439.76,0.0025807335,0.7220346331596375,420,860160,860160,-0.0006619714,13.889089,1739.9123976230621,0.024316406
1.8906187,484,1028.6509544700002,1439.24,0.0066531682,0.9173739403486252,421,862208,862208,-0.008657998,10.526052,1743.9908621311188,0.07543945
1.9029195,491,1022.9188753300001,1430.15,0.0044026515,0.9068918749690056,422,864256,864256,-0.0019665614,6.153581,1748.2203996181488,0.05390625
1.9170542,478,1032.7548188600003,1444.12,0.007326439,0.7719720751047134,423,866304,866304,-0.002983308,9.561048,1752.390632867813,0.08134766
1.9317753,479,1025.0455745000002,1433.15,0.004574216,0.8995736017823219,424,868352,868352,-0.0039537326,13.928187,1756.6742000579834,0.055566408
1.9391067,488,1038.82474226,1450.6,0.0046796473,0.8231354355812073,425,870400,870400,-0.0037088995,11.058481,1760.944307088852,0.057910156
1.9422386,480,1043.22705776,1457.16,0.004220442,0.6896972954273224,426,872448,872448,-0.0041821287,11.84275,1765.1399321556091,0.048339844
1.9496819,458,1054.2474693599997,1473.85,0.003457247,0.6873244345188141,427,874496,874496,0.0011285988,11.713311,1769.4040806293488,0.03959961
1.9584665,437,1063.78610833,1489.63,0.0059385146,0.8551520556211472,428,876544,876544,-0.002512602,9.015966,1773.8670239448547,0.07104492
1.939381,457,1070.1206410999998,1500.65,0.0067143515,0.9057481437921524,429,878592,878592,-0.005786688,12.359272,1778.5450763702393,0.076367185
1.9252532,449,1078.7476289300002,1513.95,0.004735936,0.8170486688613892,430,880640,880640,-9.557271e-05,12.003478,1783.0259368419647,0.060058594
1.9287621,434,1077.9428899,1513.95,0.0054763267,0.8324680328369141,431,882688,882688,-0.0039496627,8.743323,1787.5802383422852,0.07050781
1.9338303,431,1087.2205511099999,1528.87,0.0037933928,0.8682928085327148,432,884736,884736,-0.0023574203,7.5689483,1792.2977061271667,0.046240233
1.9360256,447,1085.92020486,1528.87,0.0077233403,0.9162712320685387,433,886784,886784,-0.0016889933,7.5928717,1797.0438933372498,0.094335936
1.9336582,482,1085.2995102,1528.87,0.004495319,0.795639842748642,434,888832,888832,-0.0035537079,10.485007,1801.6222376823425,0.05292969
1.9256094,452,1083.46259998,1528.87,0.008438117,0.9171658158302307,435,890880,890880,-0.0038230654,7.8440485,1805.8674490451813,0.094335936
1.9166958,475,1085.7716969599999,1528.87,0.00940137,0.721150279045105,436,892928,892928,-0.0018696465,19.790829,1810.3965909481049,0.11577149
1.9080216,498,1076.7234139500001,1516.37,0.006862554,0.9450393132865429,437,894976,894976,-0.0037735843,5.1120653,1814.7078409194946,0.078222655
1.909919,501,1086.5623425,1529.99,0.0034970834,0.8291966766119003,438,897024,897024,-0.002310155,9.065378,1818.8197140693665,0.0390625
1.909908,465,1090.92467629,1536.92,0.0041777524,0.8671881854534149,439,899072,899072,-0.0011754239,24.592741,1822.904198884964,0.047167968
1.9153887,471,1098.39849905,1548.85,0.005444049,0.9704775456339121,440,901120,901120,-0.004141384,5.5360937,1827.3043005466461,0.061572265
1.9287583,497,1110.36772529,1565.86,0.0055665467,0.9069177210330963,441,903168,903168,-0.0028315529,9.990269,1831.6474130153656,0.058398437
1.9511039,505,1114.27133171,1563.72,0.0045326673,0.9204186424612999,442,905216,905216,-0.0036788457,15.078466,1835.7643475532532,0.046923827
1.9626898,489,1115.6510706399997,1564.37,0.0033657956,0.858983725309372,443,907264,907264,-0.003235945,10.646389,1839.8131244182587,0.03769531
1.9594448,514,1117.3791574799998,1567.16,0.0043901056,0.9274003133177757,444,909312,909312,-0.0039392016,8.277967,1843.9943053722382,0.04790039
1.9684355,472,1120.13476327,1569.81,0.0073832287,0.9125820174813271,445,911360,911360,-0.008663353,15.123106,1847.9727404117584,0.079882815
1.9763752,504,1129.14791079,1579.26,0.0051297895,0.9419683776795864,446,913408,913408,-0.0063015968,5.942107,1852.3090934753418,0.058984376
1.9749157,476,1130.07505807,1566.64,0.0034468272,0.8839830905199051,447,915456,915456,-0.0021960707,15.45123,1856.3701436519623,0.039355468
1.9891716,473,1128.51563718,1557.99,0.0039425036,0.8643374741077423,448,917504,917504,-0.0037313409,16.067389,1860.668450832367,0.04018555
2.0143783,452,1115.52589557,1528.9,0.0028028158,0.8868851214647293,449,919552,919552,-0.0022365062,20.85239,1864.9920852184296,0.031054687
2.0447977,458,1111.8143823,1518.67,0.002903284,0.9063762649893761,450,921600,921600,-0.0026016561,13.473663,1869.518726348877,0.028857421
2.0471115,478,1120.6290372,1529.04,0.0040801684,0.9203182309865952,451,923648,923648,-0.0029817508,8.726103,1873.9867503643036,0.043115236
2.0376341,472,1115.8102699,1519.03,0.009981641,0.8753402903676033,452,925696,925696,-0.009070215,10.095729,1878.2642118930817,0.13134766
2.029703,478,1104.71460078,1495.64,0.0057708374,0.8774236366152763,453,927744,927744,-0.004239249,18.41872,1882.6009752750397,0.0725586
2.0350652,456,1070.78073512,1444.61,0.0043134857,0.8777222782373428,454,929792,929792,-0.0031450693,20.824675,1886.8782422542572,0.046582032
2.0417595,457,1064.9885481200001,1417.69,0.007343085,0.8519292622804642,455,931840,931840,-0.0015690256,12.375368,1891.3620817661285,0.09306641
2.0462174,478,1056.52786458,1402.01,0.0038671321,0.9618603587150574,456,933888,933888,-0.0040901843,9.103015,1895.8427939414978,0.040039062
2.0516367,457,1053.47862573,1394.63,0.005229284,0.9552995823323727,457,935936,935936,-0.0053315293,4.2944274,1900.1248013973236,0.056884766
2.0847595,416,1053.39038887,1384.28,0.003689425,0.8530539125204086,458,937984,937984,-0.0010434886,12.353136,1904.6050357818604,0.043408204
2.115263,456,1045.30401261,1365.49,0.004002976,0.9229567348957062,459,940032,940032,-0.0029643015,9.9220085,1909.5229573249817,0.04296875
2.1467433,459,1032.16146424,1340.78,0.0028369636,0.9137232229113579,460,942080,942080,-0.0005465654,8.04881,1914.009797334671,0.030957032
2.1643813,465,1028.6703105200002,1331.76,0.0073630796,0.9826274532824755,461,944128,944128,-0.0061017615,1.8497804,1918.4684154987335,0.10107422
2.1689656,481,1036.62417353,1335.29,0.004163162,0.9431729540228844,462,946176,946176,-0.008360297,12.140852,1922.8727445602417,0.038085938
2.1772525,462,1020.3697318,1310.13,0.0041726846,0.9374234303832054,463,948224,948224,-0.0026445538,7.27522,1927.1293168067932,0.045703124
2.1794753,489,1019.9946039700002,1308.07,0.002114264,0.9440294504165649,464,950272,950272,-0.002369174,9.63389,1931.5612168312073,0.021386718
