ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
498.40356552,2.1827312,0.03725586,231424,231424,502,-0.0005905238,0.26978635787963867,1982.44,0.0034325924,438.267391204834,1.5725067,113
503.66643752999994,2.1454203,0.04057617,233472,233472,515,-0.0018328087,0.333718478679657,1993.36,0.003658782,442.3422510623932,1.5654914,114
509.15318298,2.0698462,0.033837892,235520,235520,485,-0.0015808608,0.28738653659820557,2005.18,0.0031905524,446.31778955459595,1.5628928,115
515.28220959,2.3057685,0.046875,237568,237568,530,-0.0005740613,0.2771402597427368,2020.48,0.0040052375,450.5361657142639,1.5552928,116
521.09546973,2.1821487,0.04194336,239616,239616,507,-0.0015378225,0.20601975917816162,2036.34,0.0037824647,454.40045261383057,1.5426259,117
525.1240743300001,2.169986,0.049072266,241664,241664,517,-0.0014262031,0.290263295173645,2036.34,0.0040647187,458.4366340637207,1.5389823,118
530.81218817,2.1771405,0.05859375,243712,243712,463,-0.0017504124,0.3238299489021301,2049.0,0.004791607,462.39311170578003,1.5427161,119
534.50449613,2.0500152,0.07216797,245760,245760,533,-0.0017751313,0.349892795085907,2049.0,0.005545617,466.8095064163208,1.5512415,120
537.8231211000001,2.0348454,0.035986327,247808,247808,509,-0.0011102598,0.24535280466079712,2049.0,0.0033326629,470.6512396335602,1.5541143,121
541.5500157299999,2.292709,0.038916014,249856,249856,533,-0.0014380071,0.3481636047363281,2049.0,0.0034647405,474.6717858314514,1.5562584,122
544.92503103,2.3370376,0.087207034,251904,251904,525,-0.004961867,0.22941619157791138,2049.0,0.0068104146,478.50831842422485,1.5751879,123
548.4637615700001,2.1417754,0.026171874,253952,253952,533,-0.0012715196,0.4403165578842163,2049.0,0.0024661932,482.4028673171997,1.5965214,124
552.36372042,2.2923598,0.028027344,256000,256000,495,-0.0018290344,0.5055338144302368,2049.0,0.0027318783,486.24101972579956,1.6055791,125
555.75012357,2.445169,0.10039063,258048,258048,479,-0.0047221994,0.3119232654571533,2049.0,0.007836154,490.37224411964417,1.6068195,126
559.44168821,2.5300627,0.017675782,260096,260096,471,-0.0012461862,0.3634066581726074,2049.0,0.0022095356,494.647310256958,1.6158975,127
561.75254494,1.8520025,0.054541014,262144,262144,492,-0.002894293,0.5143659710884094,2046.28,0.0046156147,498.99046874046326,1.6213516,128
564.83202041,1.9700243,0.06933594,264192,264192,527,-0.0028320607,0.40447258949279785,2046.28,0.0057636625,503.14984703063965,1.6252867,129
565.53756373,1.6529137,0.023974609,266240,266240,511,-0.0021917208,0.5968134105205536,2039.48,0.0022905201,507.0354926586151,1.637085,130
568.63351651,2.0472343,0.04799805,268288,268288,510,-0.002272262,0.5975856781005859,2039.48,0.0039975294,511.0374207496643,1.6454394,131
571.9497498200001,2.4459882,0.050341796,270336,270336,488,-0.003275258,0.5227960646152496,2039.48,0.004334355,515.0499155521393,1.649991,132
574.72147051,2.1992402,0.06289063,272384,272384,522,-0.0028187756,0.612768679857254,2039.48,0.004967008,519.2413353919983,1.6563756,133
