approxkl,n_updates,policy_loss,clipfrac,value_loss,explained_variance,time_elapsed,fps,ep_len_mean,serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean
0.004746365,93,0.0005403568,0.04790039,15.617175,0.6044814586639404,406.4181938171387,476,831.75,190464,1.4626565,190464,452.15064291999994
0.0039099595,94,-0.005317465,0.04140625,46.46801,0.5766956806182861,410.7203333377838,475,726.03,192512,1.4753885,192512,414.72270987999997
0.004892916,95,-0.0025615986,0.0625,47.048607,0.5535167157649994,415.028945684433,465,633.52,194560,1.4908335,194560,373.38212202
0.0017932642,96,-0.0022697113,0.014892578,38.372833,0.5964869260787964,419.42551016807556,485,609.2,196608,1.4929736,196608,360.77963793000004
0.0014374051,97,-0.00061479246,0.012207031,23.994495,0.6418056190013885,423.64208579063416,494,596.22,198656,1.493777,198656,355.5999953
0.0026694958,98,-0.00347119,0.029443359,23.222906,0.7016741335391998,427.7849369049072,472,552.12,200704,1.4935861,200704,337.49043822
0.0023725063,99,0.0007943902,0.024121094,29.529816,0.6918267011642456,432.11749172210693,453,463.9,202752,1.4948889,202752,298.52279553
0.0027584836,100,-0.003605903,0.03237305,31.900494,0.6325138807296753,436.63678193092346,469,396.72,204800,1.502863,204800,263.69229570000005
0.0023340955,101,-0.0017601314,0.02446289,34.721516,0.6869924068450928,440.9974584579468,471,296.05,206848,1.5036496,206848,216.99218484000002
0.0054947548,102,0.00030162133,0.058740236,8.537084,0.4331853985786438,445.3424255847931,487,312.36,208896,1.4953555,208896,225.02270233000002
0.006145426,103,-0.001327117,0.07280274,4.7663236,0.925655223429203,449.547066450119,486,331.02,210944,1.4900117,210944,231.30127911000008
0.005031746,104,-0.004611719,0.061181642,3.5993462,0.9210323914885521,453.758282661438,483,347.28,212992,1.5036061,212992,235.29516704000002
0.0056754597,105,-0.003292994,0.074072264,2.6456468,0.9490925259888172,457.9941930770874,476,362.82,215040,1.5167261,215040,237.97001699000003
0.0028756887,106,-0.002433567,0.029052734,3.9161065,0.8241643309593201,462.29201555252075,461,362.11,217088,1.5241029,217088,237.32441999000002
0.005797411,107,-0.006003304,0.074121095,3.3344128,0.8167750835418701,466.73140478134155,446,381.06,219136,1.5240321,219136,246.06830273
0.003337613,108,-0.0016826307,0.03955078,2.9166958,0.7882867306470871,471.32335138320923,458,399.84,221184,1.5263361,221184,255.27953908
0.0030116201,109,-0.0042996677,0.03227539,15.306763,0.7040922343730927,475.78791642189026,470,427.81,223232,1.5288645,223232,271.01115915
0.002989432,110,-0.003348729,0.029882813,17.767591,0.6538682281970978,480.14258646965027,477,439.2,225280,1.5327203,225280,278.80485059
0.0023041847,111,-0.0016647335,0.019482423,22.946514,0.6398601233959198,484.4342484474182,472,451.77,227328,1.5417709,227328,287.29106652999997
0.004345597,112,-0.0012599949,0.052783202,16.049334,0.6761264204978943,488.76892471313477,486,462.97,229376,1.5407543,229376,294.45206507
0.0019661228,113,-0.001811288,0.014892578,8.133392,0.6916938722133636,492.9759347438812,473,477.82,231424,1.5368395,231424,304.20675061000003
0.002392653,114,-0.0023058557,0.025292968,4.055283,0.8203414529561996,497.30504751205444,487,485.1,233472,1.534298,233472,308.55755434
0.0031545716,115,-0.0039382703,0.036230467,4.525631,0.815586119890213,501.51059889793396,493,502.1,235520,1.5427713,235520,318.14427514
0.0038779527,116,-0.0016792802,0.04633789,7.3506827,0.6106113493442535,505.6648819446564,475,519.56,237568,1.5413165,237568,328.64537937
0.0030034487,117,-0.001998764,0.032128908,20.132397,0.6034567952156067,509.97585010528564,484,547.78,239616,1.5377377,239616,347.22684068
0.003311305,118,-0.00210722,0.035742186,14.51919,0.5840778946876526,514.2058708667755,481,555.73,241664,1.5451524,241664,352.62507028
0.0038707447,119,-0.002142275,0.044628907,25.962406,0.6805509030818939,518.455727815628,464,571.0,243712,1.5580522,243712,363.71077256999996
0.0020557868,120,-0.0016653223,0.017333984,33.139175,0.6453480124473572,522.8699650764465,489,562.74,245760,1.5682881,245760,358.97434025
0.0026849369,121,-0.004282552,0.02841797,27.182663,0.6676256656646729,527.0532939434052,481,563.73,247808,1.5709018,247808,359.9765651600001
0.0030701885,122,-0.0033947143,0.031152343,14.714389,0.8199916929006577,531.3100342750549,495,574.13,249856,1.5734465,249856,366.89794457000005
0.0036036305,123,0.0006008608,0.038134765,18.237978,0.7527996003627777,535.4412298202515,495,581.25,251904,1.5782597,251904,371.47268231000004
0.005217977,124,-0.0029416734,0.06352539,10.816292,0.8293637484312057,539.5756340026855,486,600.0,253952,1.5750995,253952,383.86468716999997
0.0022239308,125,-0.0008791307,0.022900391,13.236361,0.7676125764846802,543.7895331382751,484,613.4,256000,1.5725962,256000,391.63645250999997
0.0040759398,126,-0.0022720364,0.046777345,8.121132,0.5881620645523071,548.0202968120575,483,631.87,258048,1.5762391,258048,403.79547094000003
0.0032898814,127,-0.003224495,0.037744142,9.3800535,0.549235999584198,552.2572054862976,490,649.37,260096,1.5756984,260096,414.98266742
0.0031456235,128,-0.002196209,0.033935547,12.620379,0.6916519105434418,556.4355194568634,490,667.11,262144,1.5733578,262144,426.96452116
0.006238376,129,0.0001835943,0.07070313,8.0356045,0.6929888427257538,560.6085865497589,475,676.11,264192,1.572283,264192,432.84455379999997
0.003432672,130,-0.0012880804,0.030419922,12.545853,0.7009507119655609,564.916975736618,505,699.56,266240,1.5637416,266240,448.81844492999994
0.0027369957,131,-0.00023013135,0.025585938,7.2094636,0.7109783291816711,568.9688391685486,503,704.3,268288,1.5570605,268288,452.31042026999995
0.0035437872,132,-0.0015093529,0.03730469,10.737734,0.7757860422134399,573.0381414890289,494,722.6,270336,1.556319,270336,463.46422270999994
0.007993489,133,-0.002723781,0.0993164,12.22225,0.7463302910327911,577.1774430274963,481,742.59,272384,1.5604151,272384,477.51755313
0.005556161,134,-0.0021586283,0.06357422,4.783862,0.8513261079788208,581.4280052185059,485,752.91,274432,1.5554421,274432,484.7046410199999
0.0068627326,135,-0.002803222,0.08300781,7.4034433,0.6084887087345123,585.6443290710449,491,768.38,276480,1.5483435,276480,495.7416076099999
0.004517145,136,-0.0020279028,0.054785155,7.5318437,0.6052420735359192,589.815655708313,450,784.29,278528,1.5424912,278528,506.43906627999996
0.0050348444,137,-0.00045890803,0.062158205,7.965888,0.6354398131370544,594.3596036434174,512,797.71,280576,1.5357255,280576,516.15616586
0.0042496542,138,-0.004714561,0.04350586,18.431759,0.6998837888240814,598.3600459098816,485,814.85,282624,1.53081,282624,528.1736118900001
0.0037993393,139,-0.005208968,0.03696289,8.858156,0.8183448910713196,602.5811388492584,503,828.69,284672,1.5301126,284672,537.12842202
0.002791394,140,-0.0018474574,0.029394532,14.418322,0.7785537242889404,606.6486597061157,505,841.08,286720,1.537821,286720,545.62354416
0.0027176517,141,-0.0025731993,0.02475586,11.573006,0.7067872881889343,610.7044720649719,466,859.19,288768,1.5387257,288768,558.30750314
0.0053657214,142,-0.0054390226,0.06713867,16.723497,0.8480899184942245,615.0969309806824,486,867.7,290816,1.544853,290816,563.1558928800001
0.0045078765,143,0.00085517764,0.052197266,12.070555,0.8999678790569305,619.3038649559021,503,886.57,292864,1.5559915,292864,570.1689307400001
0.004554827,144,-0.0023109908,0.051757812,5.7466707,0.8382453471422195,623.370608329773,498,891.12,294912,1.5595312,294912,573.0950904600002
0.0027171462,145,-0.0026360939,0.023828125,16.203577,0.6871414482593536,627.4830791950226,483,923.73,296960,1.5589417,296960,597.07119098
0.0034406402,146,-0.0014118921,0.03564453,6.48108,0.8408467471599579,631.7173600196838,486,936.37,299008,1.5531471,299008,605.99934442
0.0025747907,147,-0.0032036626,0.024121094,15.165968,0.749559074640274,635.9234812259674,482,955.75,301056,1.5495723,301056,620.0277128000001
0.0035474126,148,-0.0027387918,0.038427733,8.211914,0.8854512497782707,640.170200586319,484,967.52,303104,1.5608151,303104,627.44823018
0.0051669558,149,-0.005636414,0.06201172,7.246608,0.7890055477619171,644.400768995285,498,985.29,305152,1.5604163,305152,640.3247727900001
0.0039265314,150,-0.0018385915,0.042041015,12.459234,0.8657247424125671,648.5070688724518,513,1004.08,307200,1.5609436,307200,653.31141403
0.0072057014,151,0.0009030771,0.078125,12.467429,0.9131078794598579,652.5004806518555,512,1021.82,309248,1.5702325,309248,660.01707102
0.0064121187,152,-0.005599816,0.078466795,9.191386,0.908009484410286,656.4945890903473,500,1033.33,311296,1.5782416,311296,667.44372751
0.0022597224,153,-0.0020948907,0.022998046,4.771691,0.9631667882204056,660.5909514427185,504,1033.33,313344,1.5790248,313344,665.3930793
0.0032064025,154,-0.0018552734,0.0340332,20.67199,0.7039095163345337,664.6524062156677,497,1003.34,315392,1.5834088,315392,666.7450364000001
0.0032666742,155,-0.003307995,0.035302736,17.85763,0.7496081292629242,668.7728791236877,489,979.54,317440,1.5881386,317440,658.5265606500001
0.0018963659,156,-0.0021155607,0.016308594,14.735159,0.8152098804712296,672.9551069736481,490,965.46,319488,1.5964967,319488,651.91445676
0.004318791,157,-0.0045645284,0.044287108,15.251452,0.809626117348671,677.1326344013214,490,962.01,321536,1.5989754,321536,649.91920424
0.0020658127,158,-0.0033813517,0.018945312,11.553307,0.8762088418006897,681.3078134059906,496,969.16,323584,1.5976983,323584,654.55389262
0.00587631,159,-0.0007103464,0.07026367,10.016283,0.43613213300704956,685.4348731040955,488,982.64,325632,1.6103218,325632,663.66374276
0.005779009,160,0.0013214061,0.07397461,9.190795,0.4402603507041931,689.6238160133362,494,995.4,327680,1.624102,327680,671.8778894100001
0.0034668546,161,-0.0032674042,0.03676758,4.3986726,0.9119478091597557,693.7661926746368,503,1004.45,329728,1.626291,329728,676.9699012799999
0.002035683,162,-0.0022513145,0.02109375,10.657343,0.5865367949008942,697.8341121673584,505,1017.4,331776,1.6346537,331776,686.23644692
0.0040581715,163,-0.0009048016,0.046875,10.753416,0.6875290870666504,701.8845112323761,475,1019.81,333824,1.6286051,333824,688.35373772
0.005753378,164,-0.0044348417,0.07094727,8.95118,0.7474938631057739,706.1902980804443,489,1031.13,335872,1.629348,335872,696.9662488099999
0.002574282,165,-0.0027285304,0.026464844,7.932208,0.733705997467041,710.3728048801422,467,1026.05,337920,1.6356268,337920,695.85852523
0.0038551264,166,-0.0013786198,0.043310545,16.50855,0.8454459607601166,714.7538487911224,508,1026.05,339968,1.6394402,339968,697.8189696
0.003621102,167,-0.004046837,0.041748047,4.9599147,0.9378294609487057,718.7834587097168,485,1026.05,342016,1.6384935,342016,694.0553158199999
0.0040154485,168,-0.0032325673,0.045703124,5.5706844,0.8414167761802673,723.0056045055389,488,1038.36,344064,1.6471379,344064,701.8770792599998
0.0060778623,169,-0.00042602932,0.07895508,21.600069,0.655926913022995,727.1978151798248,531,1051.8,346112,1.6513815,346112,711.2190137599999
0.004772794,170,-0.002301768,0.05419922,7.917221,0.8882718533277512,731.0552887916565,510,1063.87,348160,1.651117,348160,714.81657565
0.0034947451,171,-0.0048372066,0.0359375,4.376858,0.8971610888838768,735.0682663917542,470,1080.43,350208,1.6536897,350208,721.4288456800001
0.0021383483,172,-0.0013631172,0.015283203,10.665575,0.5735984444618225,739.4188566207886,504,1084.5,352256,1.6539881,352256,723.9473307900001
0.0016144406,173,-0.00049913465,0.013867187,15.319231,0.7152239978313446,743.4768307209015,486,1110.28,354304,1.6518133,354304,742.12463031
0.005039743,174,-0.004342626,0.057763673,11.331036,0.80138199031353,747.6885268688202,470,1126.57,356352,1.65592,356352,753.94636609
0.0020447033,175,-0.002922432,0.016357422,6.6426916,0.8582184165716171,752.0395421981812,493,1131.87,358400,1.6626629,358400,757.7104681500001
0.0030476933,176,-0.0049209585,0.033203125,7.2169256,0.9352728128433228,756.1934010982513,529,1142.99,360448,1.671696,360448,765.6051953399999
0.0032481526,177,-0.0056076017,0.034521483,9.224099,0.8972962945699692,760.0606653690338,493,1169.6,362496,1.6845477,362496,779.9818667100001
0.0034905758,178,-0.0006991815,0.039208986,4.983595,0.9546844810247421,764.210047006607,497,1185.46,364544,1.6878216,364544,786.0796231400001
0.0030349256,179,-0.0034492637,0.033496093,18.574165,0.8545482009649277,768.3310017585754,482,1196.43,366592,1.69165,366592,794.5684297
0.002818261,180,-0.00419354,0.02236328,7.2715178,0.852088525891304,772.5764322280884,493,1209.69,368640,1.6953897,368640,803.78086244
0.0028388249,181,-0.003997407,0.031933594,7.461862,0.8495525121688843,776.7305493354797,495,1219.35,370688,1.6949555,370688,810.59851733
0.0031201162,182,-0.003328971,0.029785156,8.135599,0.7929895520210266,780.8671553134918,488,1235.86,372736,1.6934162,372736,821.1004664599999
0.0038983854,183,-0.0034002196,0.043310545,9.090313,0.6900222301483154,785.0572192668915,495,1252.18,374784,1.69155,374784,832.0710031399998
0.0016821891,184,-0.0026182772,0.011279297,15.809087,0.7374260723590851,789.1905002593994,497,1269.22,376832,1.691767,376832,844.62333977
0.0028966793,185,-0.0015008943,0.031152343,4.7927313,0.960336908698082,793.3113355636597,492,1285.49,378880,1.6935146,378880,851.55765926
0.003434813,186,-0.0015591129,0.039453126,9.686991,0.5833564400672913,797.4663369655609,487,1300.89,380928,1.6975181,380928,862.42722228
0.0064010867,187,-0.0065612434,0.07558594,11.440012,0.47394686937332153,801.6680009365082,491,1315.48,382976,1.7011967,382976,872.0789431600001
0.007005745,188,-0.0035113834,0.089501955,5.0243387,0.9587516896426678,805.8356878757477,513,1332.29,385024,1.6954447,385024,879.52985236
0.0033621073,189,-0.0023586873,0.03671875,10.774373,0.6503455638885498,809.8210835456848,496,1345.22,387072,1.6856716,387072,889.0227524799998
0.005365096,190,-0.006198117,0.06577148,9.9409895,0.7428231537342072,813.9426820278168,500,1357.04,389120,1.6871582,389120,898.2169448199999
0.003237997,191,-0.0012930213,0.032958984,5.117876,0.9420556426048279,818.0330328941345,525,1369.6,391168,1.6780428,391168,902.24346907
0.0066020465,192,-0.0025150818,0.079589844,9.167724,0.6588462293148041,821.9327528476715,516,1380.22,393216,1.6661818,393216,910.3769840799999
0.004342302,193,-0.0016532007,0.050585937,12.323474,0.6566452085971832,825.8983135223389,481,1395.54,395264,1.6590039,395264,921.6695986399999
0.0067932466,194,-0.0023445955,0.084228516,5.826543,0.9346396252512932,830.1506586074829,527,1412.13,397312,1.6462307,397312,929.26691414
0.006294732,195,-0.0032053136,0.078222655,8.754906,0.6835594475269318,834.034116268158,499,1412.13,399360,1.6407562,399360,929.7385246899998
0.0050287666,196,-9.939548e-05,0.057421874,11.352388,0.439991295337677,838.1354463100433,482,1412.13,401408,1.6366848,401408,930.1468776400001
0.006160762,197,-0.00485407,0.07631836,6.4328146,0.9311305359005928,842.3777558803558,511,1422.26,403456,1.6311508,403456,933.0807755000001
0.0069040856,198,5.549244e-05,0.089990236,9.232062,0.7234334051609039,846.379284620285,480,1430.87,405504,1.638521,405504,938.98707694
0.0072003775,199,-0.0040084375,0.08291016,10.780102,0.5799495279788971,850.6378076076508,508,1439.37,407552,1.6387913,407552,945.51240191
0.004038767,200,-0.002770214,0.042333983,6.3259583,0.8600263297557831,854.6682391166687,469,1432.43,409600,1.6346142,409600,941.00038453
0.0051391176,201,-0.0043038568,0.04941406,13.670923,0.8149099051952362,859.0305309295654,510,1439.14,411648,1.6272666,411648,946.3863985
0.004473284,202,-0.002807994,0.048779298,12.632764,0.8325229734182358,863.0405104160309,491,1437.99,413696,1.6393464,413696,946.6728658500002
0.0038650658,203,-0.0033389695,0.042333983,11.521006,0.8589332699775696,867.2046654224396,497,1428.29,415744,1.6568171,415744,938.6293482499999
0.0022437794,204,-0.0022613697,0.017529298,11.263158,0.8502243906259537,871.323903799057,491,1413.16,417792,1.6648397,417792,927.68381296
0.0035128803,205,-0.0026511322,0.037109375,13.198247,0.7644889205694199,875.4896302223206,515,1402.22,419840,1.6672703,419840,919.7045408200001
0.005072098,206,-0.0039833114,0.05908203,7.0798936,0.9386535622179508,879.4637892246246,513,1396.73,421888,1.6714875,421888,916.10099867
0.0041674394,207,-0.0007193041,0.04477539,9.237852,0.9168753549456596,883.4540655612946,520,1417.67,423936,1.6768614,423936,926.23368982
0.004465181,208,-0.005830098,0.05053711,8.879917,0.7118792533874512,887.3861713409424,503,1424.09,425984,1.6785132,425984,931.1873735200002
0.0047150925,209,-0.0045186356,0.05683594,14.615893,0.5637601912021637,891.4534921646118,490,1439.2,428032,1.6801256,428032,941.8192056900001
0.0044121,210,-0.0022902028,0.04921875,15.144488,0.5097082257270813,895.6331119537354,515,1450.21,430080,1.671821,430080,950.3234243200002
0.0056657204,211,-0.008799957,0.062060546,4.441106,0.9029289856553078,899.6081340312958,510,1451.12,432128,1.6738592,432128,950.6973776500001
0.007663875,212,-0.0032603417,0.09282227,9.582276,0.594820111989975,903.6183223724365,510,1464.9,434176,1.6844826,434176,960.16148858
0.0052543464,213,-0.003550717,0.062402345,10.544961,0.6764705777168274,907.6302335262299,494,1464.9,436224,1.6792467,436224,960.6014572400002
0.004555412,214,-0.002249664,0.051757812,18.869738,0.6944380104541779,911.768967628479,501,1490.38,438272,1.66697,438272,979.8073775700001
0.0066505494,215,-0.0034211583,0.07314453,6.3760405,0.8146644830703735,915.8504846096039,493,1495.91,440320,1.6608722,440320,984.23424779
0.007095623,216,-0.002193352,0.091992185,10.551982,0.6079131364822388,919.9983818531036,486,1495.91,442368,1.6576309,442368,989.71315689
0.004852294,217,-0.000975528,0.058886718,11.304942,0.5779177844524384,924.2072951793671,494,1507.09,444416,1.6584752,444416,997.6455157700001
0.005554268,218,-0.0018440962,0.06704102,9.421041,0.7803990244865417,928.3511559963226,503,1507.09,446464,1.6592909,446464,997.88499266
0.004044924,219,-0.0009894219,0.049121093,11.390277,0.7983195036649704,932.4215261936188,501,1490.3,448512,1.6633501,448512,986.2948033999998
0.003914637,220,-0.0025412063,0.04453125,11.2812,0.6117134094238281,936.5091555118561,514,1490.3,450560,1.6757853,450560,985.75980768
0.006880847,221,-0.0021075257,0.0803711,9.293932,0.5848142206668854,940.48983335495,501,1507.19,452608,1.6720966,452608,998.0396222799999
0.004503623,222,-0.0030430958,0.052685548,9.783638,0.6703814268112183,944.5711991786957,495,1520.5,454656,1.6685404,454656,1008.4512586700001
0.0069502154,223,-0.008620059,0.07348633,13.423796,0.7850053012371063,948.7072560787201,490,1508.5,456704,1.6917187,456704,1000.0880606400002
0.0055654077,224,-0.0057596355,0.06943359,8.860197,0.8126743286848068,952.8808670043945,518,1508.5,458752,1.7105429,458752,999.7363443300002
0.0055194832,225,-0.0042738845,0.06713867,18.01915,0.7797203063964844,956.8305480480194,512,1504.06,460800,1.7107782,460800,1004.06429587
0.00687475,226,-0.000194263,0.08227539,14.3024845,0.8295436203479767,960.8266613483429,546,1504.06,462848,1.7210127,462848,1005.60907968
0.004224592,227,-0.0068770335,0.04243164,4.568683,0.929587833583355,964.5713059902191,506,1495.97,464896,1.7289206,464896,1000.1972508
0.0025234125,228,-0.0028363294,0.023779297,5.6242,0.8708041906356812,968.611786365509,518,1510.91,466944,1.7307518,466944,1011.49153284
0.0029807421,229,-0.00036500944,0.02836914,14.993281,0.5209361016750336,972.5640654563904,507,1524.12,468992,1.7296369,468992,1021.1016096800001
0.00436958,230,-0.002743941,0.04848633,5.498446,0.8824898079037666,976.5976610183716,511,1539.53,471040,1.7298615,471040,1032.30140741
0.0029240162,231,-0.005441494,0.029785156,9.989609,0.8688224107027054,980.5994970798492,505,1555.11,473088,1.73601,473088,1044.06121717
0.0054047653,232,-0.008336952,0.053369142,12.206204,0.8304877132177353,984.6510360240936,496,1553.7,475136,1.7404236,475136,1043.2779286699997
0.00372619,233,-0.0033622496,0.041894533,13.9685,0.7691107392311096,988.774970293045,521,1575.1,477184,1.7397206,477184,1058.5816253199998
0.003458653,234,-0.0016948606,0.03857422,8.699242,0.918494425714016,992.7008266448975,499,1579.06,479232,1.7361963,479232,1061.83426649
0.0065392805,235,-0.007886735,0.084228516,12.063588,0.7045018970966339,996.8034114837646,513,1594.04,481280,1.7336884,481280,1073.60138165
0.0056110537,236,-0.0030019828,0.07001953,10.974274,0.6498091220855713,1000.7937731742859,506,1608.52,483328,1.7338018,483328,1083.9182366599998
0.0035250902,237,-0.0020322748,0.03725586,5.3056846,0.9311930686235428,1004.8360409736633,496,1611.33,485376,1.736901,485376,1087.0698532899996
0.0042049373,238,-0.0009094801,0.04799805,11.838308,0.5953879356384277,1008.9631645679474,522,1611.33,487424,1.738987,487424,1088.7398496499998
0.0038346685,239,-0.0012236731,0.04140625,10.182704,0.6882052719593048,1012.8855068683624,508,1611.33,489472,1.7346519,489472,1090.3133222299998
0.0055932095,240,5.4450367e-05,0.06958008,10.424798,0.6032763123512268,1016.9122152328491,503,1618.61,491520,1.7248666,491520,1097.6049483199997
0.0050753686,241,-0.0029890207,0.05986328,10.248449,0.7854235768318176,1020.9780695438385,504,1618.61,493568,1.7165734,493568,1098.41876719
0.0067971805,242,-0.0029592547,0.08071289,11.866281,0.6497184038162231,1025.0359144210815,509,1618.61,495616,1.7099121,495616,1099.94354018
0.010064787,243,-0.0017134026,0.111132815,16.131725,0.818323478102684,1029.0540261268616,512,1618.61,497664,1.7130038,497664,1100.4579106
0.0041952003,244,0.0007237027,0.04873047,10.860284,0.8750604838132858,1033.0537250041962,551,1625.59,499712,1.7182242,499712,1101.4777266600001
0.00418736,245,-0.0015157886,0.051123045,10.395861,0.6781128942966461,1036.7710134983063,490,1625.59,501760,1.7154812,501760,1101.51441326
0.006394883,246,-0.0026607285,0.07470703,12.227212,0.6138193011283875,1040.9448909759521,496,1625.59,503808,1.7229879,503808,1106.48819755
0.0036760946,247,-0.00055339857,0.04033203,17.532177,0.8519114404916763,1045.0691106319427,507,1592.9,505856,1.7342122,505856,1089.9777986
0.002617498,248,-0.0007316953,0.025683593,12.342387,0.6809106469154358,1049.104805469513,509,1592.9,507904,1.7373301,507904,1096.1032360699999
0.009929421,249,-0.0042828224,0.11645508,10.491026,0.6561262905597687,1053.12850856781,499,1592.9,509952,1.7462221,509952,1096.7344538099996
0.0061271223,250,-0.0017208491,0.07290039,14.412074,0.7508855611085892,1057.2269575595856,522,1577.97,512000,1.7586052,512000,1086.97598213
0.0029916852,251,-0.0026850717,0.0340332,16.663662,0.8767412304878235,1061.1488490104675,492,1568.78,514048,1.7596073,514048,1075.89181568
0.004592416,252,-0.0036204332,0.055126954,21.138039,0.8920219168066978,1065.3098287582397,485,1537.02,516096,1.7685525,516096,1058.41102727
0.0043368926,253,-0.0043530352,0.05415039,9.154993,0.8448695093393326,1069.5286903381348,509,1537.02,518144,1.7792743,518144,1061.06772115
0.0033806735,254,-0.005043747,0.037646484,14.535924,0.8927562832832336,1073.5519897937775,493,1534.6,520192,1.7812741,520192,1059.6681183599999
0.0029000225,255,-0.00390063,0.029882813,7.391094,0.9308125674724579,1077.7029812335968,480,1549.67,522240,1.7911905,522240,1067.10145204
0.0035402074,256,-0.0011191601,0.03881836,7.843438,0.887627936899662,1081.9682297706604,490,1554.3,524288,1.7925997,524288,1070.54567246
0.004623617,257,-0.0060894717,0.052197266,7.8553915,0.8297680616378784,1086.1479485034943,493,1559.45,526336,1.790122,526336,1071.89773765
0.0032957706,258,-0.001714885,0.035449218,9.250583,0.9203642755746841,1090.2960560321808,496,1543.38,528384,1.788114,528384,1061.2624617900003
0.003322813,259,-0.003888561,0.03461914,11.182544,0.8704790323972702,1094.4227435588837,519,1531.99,530432,1.7892803,530432,1053.4728851200002
0.0034196824,260,-0.004141779,0.038085938,10.564124,0.7057581543922424,1098.3653674125671,481,1531.99,532480,1.7919543,532480,1059.2388754
0.005858434,261,-0.0024056097,0.06748047,7.065629,0.8765381798148155,1102.6153590679169,497,1519.71,534528,1.7939266,534528,1050.60423442
0.003991944,262,-0.0036497407,0.043945312,16.13023,0.5815230309963226,1106.7368149757385,499,1519.71,536576,1.7904253,536576,1052.27572117
0.00635421,263,-0.0008617608,0.07675781,13.012152,0.8429651111364365,1110.839787721634,525,1519.71,538624,1.7878132,538624,1057.38549958
0.0034839548,264,-0.0031114651,0.036083985,5.7679925,0.8883397057652473,1114.7375628948212,506,1519.71,540672,1.7758806,540672,1053.59425578
0.004930492,265,-0.0045445943,0.055273436,6.2090816,0.8655537217855453,1118.7800920009613,500,1519.71,542720,1.7748201,542720,1052.4216457
0.0075139767,266,-0.0050563514,0.0980957,8.4205065,0.7311429083347321,1122.8719244003296,517,1519.71,544768,1.7770201,544768,1057.6465430899998
0.0069458983,267,-0.0031711396,0.076855466,13.503632,0.8042663335800171,1126.8304915428162,533,1519.71,546816,1.7839731,546816,1058.2639321099998
0.0055721677,268,-0.001071634,0.070214845,5.0387244,0.8502179086208344,1130.670084953308,478,1519.71,548864,1.7969532,548864,1053.4389725099998
0.00707464,269,-0.0023000245,0.08696289,10.391729,0.5848265886306763,1134.9524438381195,494,1519.71,550912,1.8113613,550912,1056.49731817
0.00497966,270,-0.0042220983,0.06010742,12.5161495,0.4448546767234802,1139.0969138145447,474,1519.71,552960,1.8186214,552960,1055.8815781299998
0.0063199215,271,-0.005255515,0.08359375,10.19308,0.610925704240799,1143.4167540073395,501,1519.71,555008,1.8250481,555008,1055.5509053399996
0.005596046,272,-0.0036309087,0.068408206,11.750448,0.7918610274791718,1147.4980659484863,542,1519.71,557056,1.8332783,557056,1059.2146818099995
0.003559089,273,-0.0028170801,0.037646484,5.603412,0.8833240792155266,1151.2727410793304,534,1519.71,559104,1.8445885,559104,1055.0151614899999
0.0043492666,274,-0.003167589,0.04863281,5.8746934,0.9309512749314308,1155.1042113304138,513,1519.71,561152,1.842626,561152,1050.15547333
0.0050411425,275,-0.0036972165,0.060839843,9.099258,0.8320142924785614,1159.0898966789246,446,1531.71,563200,1.8375037,563200,1054.3364140800002
0.0034850235,276,-0.0013151122,0.038232423,21.916334,0.524309515953064,1163.677772283554,441,1541.53,565248,1.8406973,565248,1058.15044531
0.0046016066,277,-0.0049077524,0.05625,11.347472,0.5432204902172089,1168.3193047046661,435,1545.33,567296,1.8472303,567296,1059.79215281
0.0051393854,278,-0.0028949415,0.055078126,10.162494,0.6354677081108093,1173.0241680145264,432,1558.91,569344,1.851133,569344,1067.73162621
0.0029526097,279,-0.0019161986,0.03251953,11.9363985,0.7131613194942474,1177.7572991847992,422,1568.59,571392,1.8486418,571392,1073.70545971
0.0064274473,280,-0.001619239,0.07470703,10.737558,0.5752279460430145,1182.6095070838928,461,1582.68,573440,1.844375,573440,1082.60127899
0.0058774604,281,0.00178229,0.0609375,10.454003,0.7257317900657654,1187.0430483818054,416,1591.57,575488,1.8389719,575488,1088.12733134
0.004758072,282,0.00019324622,0.055273436,8.576698,0.6555292010307312,1191.9636499881744,406,1603.98,577536,1.8394506,577536,1095.06404214
0.009829193,283,-0.0029236595,0.12197266,9.904154,0.6948060095310211,1196.9968688488007,452,1603.98,579584,1.8494842,579584,1094.39497718
0.006522349,284,-0.0029359027,0.08276367,8.994153,0.7664095759391785,1201.5258095264435,436,1614.92,581632,1.8670683,581632,1100.8320759300002
0.006570001,285,-0.0017517135,0.07954101,9.921348,0.6604443192481995,1206.218722820282,471,1627.0,583680,1.8788109,583680,1108.2008237500002
0.0053032245,286,-0.0041281213,0.06293945,5.3226914,0.9517757967114449,1210.5616245269775,517,1627.0,585728,1.8770168,585728,1108.33957569
0.004118238,287,-0.0010302335,0.048876952,9.504041,0.6082870066165924,1214.516719341278,446,1635.45,587776,1.8661598,587776,1113.22260969
0.0059460653,288,-0.0030455457,0.07792969,8.112365,0.7416630983352661,1219.1028578281403,466,1635.45,589824,1.8642645,589824,1111.9817437600002
0.008041907,289,-0.0017819784,0.10595703,9.782337,0.6555217504501343,1223.4890315532684,474,1635.45,591872,1.8687013,591872,1110.94624938
