serial_timesteps,total_timesteps,time_elapsed,fps,value_loss,policy_entropy,policy_loss,clipfrac,n_updates,ep_reward_mean,explained_variance,approxkl,ep_len_mean
395264,395264,956.6695640087128,415,9.031039,1.8480606,-0.0022559112,0.0831543,193,769.6214081300001,0.7555161565542221,0.0067891506,1380.82
397312,397312,961.5986714363098,419,7.641482,1.8641373,-0.004762697,0.072460935,194,778.3540386600001,0.7905720621347427,0.005946667,1392.41
399360,399360,966.477445602417,414,9.72431,1.8793885,0.00051401905,0.044287108,195,787.7642880400001,0.7048342823982239,0.004039026,1405.31
401408,401408,971.417872428894,376,7.832653,1.8794794,0.00040538385,0.055029295,196,794.0466239000001,0.8377431631088257,0.0046126572,1413.35
403456,403456,976.8527021408081,395,9.240786,1.8815591,-4.4944113e-06,0.0418457,197,802.41233039,0.7033937871456146,0.0039381906,1424.83
405504,405504,982.0334405899048,454,10.173162,1.8850543,-0.0010450274,0.04814453,198,812.3284449100001,0.7367605865001678,0.004227005,1439.48
407552,407552,986.535799741745,463,8.132344,1.8929619,-0.002096284,0.050048828,199,821.2068691500001,0.8367505222558975,0.004297752,1451.63
409600,409600,990.9596650600433,478,7.575409,1.8967307,-0.0024038902,0.053466797,200,830.5472061600002,0.8101672679185867,0.0044891597,1465.59
411648,411648,995.2381935119629,454,10.324717,1.9042919,-0.00048697935,0.098925784,201,835.8901802600001,0.7379729151725769,0.009090176,1472.09
413696,413696,999.7483825683594,451,10.376527,1.9115146,-0.0014976698,0.04550781,202,844.6521534699999,0.7250915169715881,0.0039664013,1483.98
415744,415744,1004.2870440483093,445,7.95341,1.9042982,-0.00016237995,0.051757812,203,853.3942252899999,0.7924590855836868,0.0046413327,1495.48
417792,417792,1008.886634349823,414,7.648366,1.9022233,-0.003420189,0.11206055,204,860.3613749399999,0.8077735304832458,0.008503598,1505.36
419840,419840,1013.8268570899963,470,8.340464,1.9046252,-0.00033780077,0.10053711,205,868.7786070499999,0.6930530071258545,0.00792866,1516.61
421888,421888,1018.1791973114014,472,10.362791,1.905152,-0.0017474864,0.060253907,206,878.94482723,0.7560451328754425,0.004979898,1532.41
423936,423936,1022.5170431137085,460,8.558291,1.8920469,-0.003985551,0.052099608,207,887.7352118,0.7641582041978836,0.0047333622,1544.66
425984,425984,1026.9682421684265,478,8.261474,1.8732426,-0.0006437132,0.07768555,208,898.58711916,0.7232810854911804,0.0065240213,1559.64
428032,428032,1031.246648311615,502,6.3926587,1.8682823,-0.0046095876,0.05595703,209,905.9016125599999,0.8299150615930557,0.0048243543,1570.13
430080,430080,1035.3206717967987,496,6.8017516,1.8690106,-0.0051394836,0.053759765,210,914.48379747,0.8076305240392685,0.0047608986,1581.42
432128,432128,1039.4490323066711,478,10.3687,1.8705118,-0.00015017821,0.03178711,211,924.2452483099999,0.7143881916999817,0.0031767231,1594.76
434176,434176,1043.7319073677063,455,8.30052,1.8722496,-0.0030565378,0.08139648,212,934.0117338900001,0.843917652964592,0.006296619,1608.53
436224,436224,1048.2245552539825,468,9.459978,1.8667991,-0.0016850617,0.058447264,213,937.6926668599999,0.764420285820961,0.0047241515,1614.27
438272,438272,1052.598726272583,481,8.405188,1.8662364,-0.00331317,0.09091797,214,944.11322508,0.7655934691429138,0.0073633306,1620.58
440320,440320,1056.8481922149658,471,10.948092,1.8690977,-0.0020961897,0.05961914,215,950.6186385599999,0.6363998353481293,0.0048684413,1628.12
442368,442368,1061.1919703483582,487,11.022892,1.8667746,-0.0012034953,0.068554685,216,954.5873247199999,0.5914845764636993,0.00559807,1633.03
444416,444416,1065.3893780708313,488,7.862012,1.8706163,-0.0019785562,0.069042966,217,962.09242231,0.7577916085720062,0.005774227,1641.22
446464,446464,1069.5805876255035,408,10.964595,1.8804607,-0.0025433537,0.062207032,218,964.2096456400001,0.665427029132843,0.005248742,1641.22
448512,448512,1074.5903832912445,434,7.8201914,1.8736296,-0.004446465,0.06362305,219,971.2819846000001,0.769011378288269,0.005513628,1647.65
450560,450560,1079.3093528747559,458,8.305366,1.8650223,0.00090708083,0.07055664,220,968.3010075100001,0.7575766146183014,0.0061968626,1641.91
452608,452608,1083.7746558189392,456,9.196046,1.8656231,8.45442e-05,0.080761716,221,977.4242939999999,0.7026165425777435,0.0068118996,1652.8
454656,454656,1088.2567048072815,464,8.845225,1.8661219,-0.00012181258,0.07353516,222,982.25130626,0.8381995260715485,0.006246264,1658.79
456704,456704,1092.6685237884521,484,9.919251,1.8742571,-8.43071e-05,0.08320312,223,987.2798432500001,0.6997612416744232,0.006619235,1664.95
458752,458752,1096.8974885940552,467,8.229636,1.8745257,0.00019602242,0.052490234,224,1000.66247295,0.7580647468566895,0.0046464587,1684.97
460800,460800,1101.2823219299316,419,11.530432,1.8720354,0.00059101783,0.038330078,225,1005.0240818300001,0.6883415579795837,0.0036233407,1689.43
462848,462848,1106.1651005744934,437,11.07469,1.871638,-0.0020651007,0.07055664,226,1013.1923049000001,0.6893434226512909,0.0056848065,1698.96
464896,464896,1110.846257686615,461,10.952873,1.8787225,-0.005650043,0.10415039,227,1019.9626602400001,0.7003097236156464,0.008413677,1707.14
466944,466944,1115.2830772399902,469,16.369938,1.8873951,-0.004798501,0.066308595,228,1022.7854720600001,0.6980855762958527,0.0058550416,1709.4
468992,468992,1119.6454591751099,321,9.622098,1.8957713,-0.0021805402,0.034960937,229,1023.6953420899999,0.6994335353374481,0.003097458,1709.4
471040,471040,1126.017251253128,430,9.128824,1.9043127,-0.0028195311,0.07875977,230,1024.80372161,0.7150282859802246,0.006457931,1709.4
473088,473088,1130.77903175354,443,8.488222,1.9069014,-0.004538898,0.10205078,231,1033.05248363,0.7420025765895844,0.008291141,1719.3
475136,475136,1135.4005811214447,402,16.76607,1.906406,0.0009617846,0.061083984,232,1031.23417643,0.6583582758903503,0.0055046673,1715.62
477184,477184,1140.491989850998,346,10.423468,1.9093945,-0.00290928,0.07163086,233,1039.0337695,0.8180791586637497,0.007181623,1725.57
479232,479232,1146.39559841156,334,9.732668,1.9189491,-0.00093824975,0.043115236,234,1046.9617710399998,0.732639878988266,0.0040489933,1737.03
481280,481280,1152.518238544464,415,10.402518,1.9190769,0.00055437576,0.06743164,235,1048.11074403,0.7444912791252136,0.005871557,1737.03
483328,483328,1157.4430346488953,430,8.98415,1.9046873,-0.0025155179,0.078027345,236,1055.9027629099999,0.7621419876813889,0.0067966296,1746.95
485376,485376,1162.1965708732605,447,10.714821,1.8913295,0.00087132363,0.053515624,237,1063.62357586,0.7803297489881516,0.004714907,1756.83
487424,487424,1166.7782492637634,397,8.407448,1.8771366,-0.0037902228,0.10019531,238,1072.0169695199997,0.7700089365243912,0.0074930945,1767.71
489472,489472,1171.9261963367462,443,11.632641,1.8762945,-0.00022983985,0.086083986,239,1074.3645410099998,0.5775830149650574,0.0068311626,1767.71
491520,491520,1176.544822692871,444,10.264666,1.8847828,-0.0026294556,0.055859376,240,1080.70278433,0.6793809533119202,0.004676171,1773.66
493568,493568,1181.1484236717224,419,15.538379,1.8916578,-0.0052236584,0.08242188,241,1081.53776061,0.7021409273147583,0.007267418,1767.9
495616,495616,1186.0347678661346,442,9.002249,1.9037663,-0.002291121,0.072509766,242,1083.4950226400001,0.7132863700389862,0.0056104423,1767.9
497664,497664,1190.665560245514,444,5.874308,1.914233,-0.0007171113,0.042089842,243,1080.29442867,0.8442574590444565,0.003966716,1760.62
499712,499712,1195.272866487503,433,25.183073,1.9220213,-0.0066395933,0.06733398,244,1067.33138648,0.49242931604385376,0.0063063363,1736.17
501760,501760,1200.0008885860443,454,8.367865,1.9296992,-0.0038081836,0.095214844,245,1068.4214165299998,0.7233759462833405,0.007886446,1736.17
503808,503808,1204.5040333271027,450,3.350064,1.9289224,-0.0034551,0.07119141,246,1057.3988839999997,0.8765152618288994,0.0054058074,1718.77
505856,505856,1209.0482943058014,440,30.826496,1.928491,-0.00032935277,0.070166014,247,1031.71107434,0.5265022218227386,0.006421956,1673.37
507904,507904,1213.698323249817,331,10.903807,1.9364088,-0.00692678,0.08945312,248,1032.7887198800001,0.6098659038543701,0.008178745,1673.37
509952,509952,1219.869833946228,391,8.390443,1.9513311,-0.004754275,0.09838867,249,1034.46982378,0.7170716524124146,0.0077861426,1673.37
512000,512000,1225.1057131290436,406,13.905828,1.9573448,-0.005356918,0.05834961,250,1015.3710099499997,0.6936149895191193,0.005921819,1643.87
514048,514048,1230.144229888916,358,20.242031,1.9584258,-0.0010166249,0.047949217,251,998.49215889,0.6434571444988251,0.004200707,1617.26
516096,516096,1235.85080742836,411,10.148982,1.9652956,-0.0016285382,0.074121095,252,1001.44388706,0.6674657166004181,0.0059356797,1619.67
518144,518144,1240.8340184688568,421,7.940596,1.9697902,-0.0033715267,0.04941406,253,995.4777895900002,0.7567862868309021,0.004815628,1610.03
520192,520192,1245.6879348754883,457,8.287766,1.9702641,-0.0023640837,0.0515625,254,996.2199726199999,0.7643797248601913,0.0043851933,1610.03
522240,522240,1250.1664674282074,473,7.7222533,1.9617773,-0.0039394232,0.04375,255,1000.8374004000002,0.7604443728923798,0.0038410507,1616.15
524288,524288,1254.4959635734558,474,9.477612,1.9522095,-0.005701009,0.072753906,256,1008.3620363,0.7270685136318207,0.0060811173,1625.09
526336,526336,1258.8118968009949,471,11.450102,1.9468174,-0.0012221138,0.06992187,257,1017.3177856300001,0.61654993891716,0.0060313805,1636.52
528384,528384,1263.1590621471405,470,11.382914,1.9620476,-0.001987122,0.06088867,258,1020.00153244,0.736043393611908,0.0047366945,1638.45
530432,530432,1267.511262178421,466,9.719728,1.9620264,0.0007389728,0.050634764,259,1020.93347279,0.6768729388713837,0.0044381665,1638.45
532480,532480,1271.8999361991882,471,31.604168,1.9558738,-0.0015757403,0.040283203,260,1000.3177827300001,0.5802857279777527,0.0037629367,1602.03
534528,534528,1276.2474172115326,478,9.386771,1.9624838,-0.0057222606,0.09394531,261,1004.1310657099999,0.6591188311576843,0.008617523,1606.51
536576,536576,1280.5308516025543,461,10.221686,1.9756877,-0.002109936,0.058544923,262,1006.0135136499999,0.7063101232051849,0.0051136417,1609.13
538624,538624,1284.971397638321,414,5.9889708,1.9832293,-0.003881961,0.066308595,263,1005.59794971,0.846876710653305,0.005979051,1608.12
540672,540672,1289.9144971370697,421,9.745038,1.9940321,-0.0059199235,0.10595703,264,1006.50450499,0.7769098281860352,0.008535896,1608.12
542720,542720,1294.7761433124542,421,9.598743,1.993301,-0.0014049399,0.05205078,265,1015.44949576,0.7502878457307816,0.0047070817,1619.47
544768,544768,1299.6362795829773,409,21.540226,1.993543,-0.0027130495,0.040380858,266,1022.4029815600001,0.7287755906581879,0.0035978116,1626.86
546816,546816,1304.6377503871918,444,16.023422,1.9909999,-0.0069186403,0.06708984,267,1028.7305668000001,0.7456402778625488,0.006677076,1633.26
548864,548864,1309.2420809268951,443,10.812655,1.9850938,-0.002116888,0.05292969,268,1023.3417437299998,0.818470761179924,0.0044154087,1625.77
550912,550912,1313.858120918274,439,8.389132,1.9792011,-0.00021501335,0.05102539,269,1033.8314282599997,0.7671703845262527,0.004385131,1639.57
552960,552960,1318.5144560337067,442,12.78049,1.9763571,-0.003691718,0.0887207,270,1027.4616403599998,0.759519174695015,0.007955983,1629.08
555008,555008,1323.1386671066284,436,9.154255,1.9755118,-0.00080638734,0.08256836,271,1028.46280373,0.6926892399787903,0.0069074035,1629.08
557056,557056,1327.8352134227753,463,12.152788,1.9804342,-0.0030997403,0.057861328,272,1016.92756053,0.7689933478832245,0.006165168,1609.08
559104,559104,1332.2508037090302,455,30.699884,2.007257,-0.00083582645,0.057421874,273,980.7847754200001,0.44238120317459106,0.0047159353,1553.24
561152,561152,1336.7464804649353,473,6.6304603,2.0349271,-0.0036249633,0.051171876,274,970.67818981,0.8116727620363235,0.0042896867,1538.11
563200,563200,1341.075294494629,416,30.373972,2.0487251,-0.0020843828,0.05756836,275,940.2242850199999,0.59549480676651,0.0048233373,1488.9
565248,565248,1345.997211933136,411,15.128241,2.0497684,-0.003208215,0.05605469,276,929.2535652800002,0.6974755227565765,0.004843396,1470.36
567296,567296,1350.9775977134705,416,5.769525,2.0489252,-3.7755897e-05,0.072949216,277,921.7705351300002,0.8162895739078522,0.0061400817,1458.72
569344,569344,1355.9003868103027,473,20.550377,2.0454993,-0.0059243115,0.04350586,278,901.31632967,0.6754599809646606,0.0041416907,1427.19
571392,571392,1360.2225334644318,430,17.774609,2.0467741,-0.0018719457,0.030566406,279,894.8325969000001,0.6014606058597565,0.0031041105,1415.94
573440,573440,1364.9767274856567,421,8.23147,2.0495524,-0.0040124534,0.06928711,280,895.8413589200001,0.7409093976020813,0.0056321854,1415.94
575488,575488,1369.8360843658447,405,9.857395,2.0498493,-0.0019941234,0.05288086,281,895.9942993699998,0.6556896865367889,0.0042958497,1415.94
577536,577536,1374.8814771175385,404,5.2383204,2.0498204,0.00046167374,0.046533205,282,888.8180113799998,0.8997349888086319,0.0044078263,1405.12
579584,579584,1379.94113945961,384,10.23522,2.0420961,-0.0012606548,0.04482422,283,889.5164582799998,0.6419688761234283,0.0040377197,1405.12
581632,581632,1385.2693359851837,333,9.323753,2.0323503,-0.0014253652,0.04433594,284,890.5898675699998,0.774759829044342,0.00393957,1405.12
583680,583680,1391.4041759967804,407,9.002275,2.030355,-0.0012112695,0.039990235,285,891.01811914,0.7633289098739624,0.0035635736,1405.12
585728,585728,1396.432780265808,474,12.521833,2.021912,-0.0031745876,0.046777345,286,890.1843531,0.7829104363918304,0.004032708,1405.12
587776,587776,1400.7487177848816,473,5.6917934,2.0138311,-0.0021366933,0.069042966,287,885.6133387499999,0.9136608317494392,0.0058976403,1405.12
589824,589824,1405.0728998184204,468,16.331793,2.0119395,-0.0012925653,0.03461914,288,886.8209464800001,0.7009738683700562,0.0034517809,1406.37
591872,591872,1409.4433715343475,410,10.298562,2.0114267,-0.0040175417,0.06313477,289,887.40896596,0.7706545144319534,0.0056550433,1406.37
593920,593920,1414.438321352005,446,6.5778112,2.0047662,-0.0003175001,0.059814453,290,878.1854148,0.8556585162878036,0.0054231137,1393.21
595968,595968,1419.029454946518,454,6.0933356,2.0071788,-0.0022006815,0.048876952,291,879.2527118099999,0.8115780353546143,0.004198462,1393.21
598016,598016,1423.53933095932,447,12.364046,2.007649,-0.00078839576,0.0328125,292,879.70904876,0.7598032504320145,0.0031323726,1393.21
600064,600064,1428.121514081955,414,5.4862075,2.0110788,-0.0024867926,0.047705077,293,875.2272454999999,0.9054534509778023,0.0038556457,1393.21
602112,602112,1433.06618309021,458,8.591761,2.0090609,-0.00066093606,0.028710937,294,875.7626955499998,0.7159201204776764,0.002744663,1393.21
604160,604160,1437.5340418815613,449,14.3041935,2.011073,-0.002671805,0.04711914,295,870.21113627,0.7462463676929474,0.004185812,1386.86
606208,606208,1442.086865901947,463,10.994226,2.0202737,-0.003204686,0.062353514,296,876.1817982899998,0.7922973334789276,0.005527624,1400.66
608256,608256,1446.5016748905182,432,6.528932,2.0217955,-0.003472098,0.071826175,297,870.6758284899998,0.8335147649049759,0.006732193,1392.35
610304,610304,1451.2392282485962,469,9.869467,2.0169282,-0.0064041293,0.124853514,298,870.7625180999999,0.5831705927848816,0.009758574,1392.35
612352,612352,1455.5986561775208,483,13.088964,2.0187578,-0.0042961584,0.04951172,299,871.2724225099998,0.7091763913631439,0.004506317,1392.35
614400,614400,1459.8337333202362,493,7.3387804,2.0249355,-0.0048433216,0.08613281,300,868.7540212099999,0.850715309381485,0.00692598,1392.35
616448,616448,1463.9825692176819,454,18.515482,2.0311058,-0.0017717913,0.041015625,301,868.5418953700001,0.7336392104625702,0.0038386665,1391.23
618496,618496,1468.490975856781,429,8.748933,2.0273533,-0.001385187,0.096191406,302,868.7590928800001,0.7206838428974152,0.008126703,1391.23
620544,620544,1473.2559115886688,463,10.784735,2.0266817,-0.0030304047,0.057128906,303,868.72204036,0.6583280861377716,0.004738291,1391.23
622592,622592,1477.6717011928558,452,9.514452,2.0229683,-0.0022095202,0.043408204,304,868.87678018,0.7184234857559204,0.0038669272,1391.23
624640,624640,1482.1979961395264,447,10.8071165,2.0221195,-0.0065228315,0.087646484,305,869.3651578700001,0.7875915765762329,0.007058511,1391.23
626688,626688,1486.7795712947845,453,8.448741,2.0246644,-0.002514737,0.039794922,306,866.4950063799998,0.8129749447107315,0.0036792431,1387.37
628736,628736,1491.29381275177,421,11.3446865,2.0296395,-0.001936146,0.057861328,307,866.8459004699997,0.6968547701835632,0.0048005874,1387.37
630784,630784,1496.1588838100433,379,10.445925,2.035842,-0.00281431,0.04941406,308,867.6568318299999,0.6704320013523102,0.0042182147,1387.37
632832,632832,1501.5571506023407,372,10.227547,2.050597,-0.0033415824,0.08125,309,867.3563299999998,0.5717346966266632,0.007383508,1387.37
634880,634880,1507.0600848197937,461,10.80298,2.052247,-0.0015916821,0.051757812,310,880.5479575099998,0.6315439343452454,0.0044442164,1406.6
636928,636928,1511.4964020252228,456,16.399641,2.0464709,-0.004317288,0.046777345,311,863.2952375799999,0.7830429524183273,0.0039863857,1381.27
638976,638976,1515.9821238517761,398,18.603832,2.0479739,-0.0023633686,0.035791017,312,873.21188448,0.7087620794773102,0.0032599594,1393.19
641024,641024,1521.1234803199768,449,18.121868,2.0547557,-0.0013480146,0.044873048,313,855.02589557,0.7561448365449905,0.0046767984,1368.31
643072,643072,1525.6841342449188,447,8.330643,2.0653777,-0.004315207,0.06669922,314,855.8948207100001,0.7584406584501266,0.005431958,1369.94
645120,645120,1530.258421421051,424,7.141234,2.068645,-0.002096609,0.06796875,315,867.2418768499999,0.8216446340084076,0.00579211,1386.33
647168,647168,1535.0866525173187,459,14.222052,2.070646,-0.002914461,0.057177734,316,884.79520562,0.7160664200782776,0.0049273134,1411.05
649216,649216,1539.5429723262787,460,6.4035387,2.0712416,-0.0009729293,0.062207032,317,882.0408237,0.8428454995155334,0.0055973874,1406.84
651264,651264,1543.990443944931,430,12.320708,2.0648906,-0.0029607094,0.052197266,318,882.1031518499999,0.5608682036399841,0.004272753,1406.84
653312,653312,1548.7488040924072,448,25.411526,2.0657096,-0.0048546726,0.056005858,319,884.0323415799999,0.5734169483184814,0.004708939,1406.84
655360,655360,1553.3167686462402,460,6.0519037,2.0782714,-0.0017239407,0.045703124,320,888.5685295399999,0.8599104583263397,0.0041660042,1413.69
657408,657408,1557.7608976364136,442,16.39646,2.0817702,-0.0037347083,0.06518555,321,883.01790918,0.6645545959472656,0.0053889304,1404.5
659456,659456,1562.3846266269684,465,11.076643,2.0773299,-0.0027470728,0.0809082,322,889.8654129700001,0.6513277292251587,0.0065919524,1414.14
661504,661504,1566.7898042201996,476,8.518339,2.0774152,-0.003080606,0.055322267,323,890.32229175,0.7133722901344299,0.0045296634,1414.14
663552,663552,1571.0847585201263,485,21.262465,2.087113,-0.005047337,0.03100586,324,864.94873899,0.6868790686130524,0.0030552433,1375.17
665600,665600,1575.3025858402252,478,10.867594,2.0924063,-0.0043051406,0.07368164,325,865.18217841,0.5940764248371124,0.005714086,1375.17
667648,667648,1579.5881640911102,469,17.954836,2.0948732,-0.0037851867,0.07905273,326,858.3686390800001,0.6241862177848816,0.006191644,1364.87
669696,669696,1583.9522440433502,478,12.76785,2.0917556,-0.0045335786,0.03178711,327,870.41402449,0.7809690237045288,0.0032398426,1383.45
671744,671744,1588.2320816516876,466,11.865697,2.0944364,-0.0028328255,0.057373047,328,878.8640502200001,0.6133286952972412,0.005137856,1394.02
673792,673792,1592.6268002986908,454,8.448144,2.0936055,-0.0023808964,0.045898438,329,872.8969444200001,0.786621943116188,0.004421272,1385.01
675840,675840,1597.1326286792755,451,9.194632,2.0986378,-0.00090897706,0.028320312,330,873.4886234200001,0.728832870721817,0.002730076,1385.01
677888,677888,1601.673614025116,428,18.611038,2.1160712,-0.0033188474,0.06479492,331,863.2826274499998,0.7738208472728729,0.005852148,1369.23
679936,679936,1606.4581937789917,474,14.584221,2.128792,-0.0015855512,0.057519533,332,852.2066024899999,0.7171295881271362,0.0049100854,1354.46
681984,681984,1610.7747778892517,433,8.429488,2.1217062,-0.0021362493,0.04941406,333,863.81609266,0.7266239821910858,0.0043005142,1370.47
684032,684032,1615.5041761398315,458,16.95781,2.1334445,-0.008312382,0.087939456,334,865.46897739,0.6800176501274109,0.0071948953,1372.52
686080,686080,1619.9737358093262,472,19.003511,2.148191,-0.00329587,0.041650392,335,848.7768603699999,0.7490604817867279,0.0038967032,1346.92
688128,688128,1624.3114883899689,475,26.844584,2.1597638,-0.0023928902,0.039794922,336,843.0127558,0.5691415071487427,0.0036334645,1337.4
690176,690176,1628.6164479255676,470,13.961644,2.1664176,-0.00666238,0.05986328,337,832.3583439500002,0.7556280791759491,0.005443408,1323.53
692224,692224,1632.972561120987,476,19.11132,2.1596923,-0.0065297745,0.078466795,338,835.7244128099999,0.7184301614761353,0.0066130357,1326.67
694272,694272,1637.267809867859,469,9.805066,2.1666007,-0.0040938677,0.05341797,339,841.88648688,0.8295672684907913,0.0044883834,1334.48
696320,696320,1641.6305289268494,463,14.029315,2.1679113,-0.00567335,0.04711914,340,843.4124164000001,0.7603583037853241,0.0040457402,1337.84
698368,698368,1646.0509357452393,450,10.4368,2.1625538,-0.0028231754,0.053808592,341,853.8136127000002,0.6732639670372009,0.005005826,1352.98
700416,700416,1650.598004579544,428,19.081995,2.151112,-0.0016841147,0.03828125,342,851.76948498,0.6476407051086426,0.0035592348,1349.33
702464,702464,1655.3785645961761,451,20.54317,2.1452494,-0.0022952666,0.06928711,343,849.70174636,0.758860319852829,0.006037592,1346.65
704512,704512,1659.9154410362244,458,12.396229,2.1474338,-0.0056004133,0.029345702,344,852.9040181999999,0.8049839735031128,0.00325154,1350.6
706560,706560,1664.3798847198486,454,7.942704,2.1479316,-0.0039942754,0.055126954,345,852.8619802099998,0.7257378995418549,0.0048967605,1350.6
708608,708608,1668.8914830684662,436,13.043091,2.146568,-0.0027686947,0.07285156,346,862.4580056599999,0.5118034482002258,0.006080224,1364.45
710656,710656,1673.5801770687103,429,8.93705,2.1501632,-0.0014777469,0.06611328,347,861.8252596,0.6675486266613007,0.0060961572,1364.45
712704,712704,1678.3506171703339,472,10.187525,2.1572459,-0.0010114304,0.04638672,348,862.0660859599999,0.6430951952934265,0.0039878683,1364.45
714752,714752,1682.6845319271088,434,8.692366,2.1595411,-0.0024348702,0.07651367,349,870.4192556600001,0.6772012710571289,0.0059695663,1375.27
716800,716800,1687.3968405723572,466,15.002363,2.1721876,-0.0055656033,0.07719727,350,858.8639110600001,0.7929250299930573,0.0061409464,1359.95
718848,718848,1691.7876734733582,459,12.195675,2.197611,-0.0050606113,0.043896485,351,836.3837854200002,0.8060237020254135,0.0041211257,1327.15
720896,720896,1696.246518611908,447,9.283792,2.2101302,-0.0027096404,0.055322267,352,841.5689820400002,0.7657747864723206,0.00470923,1327.15
722944,722944,1700.8208842277527,464,9.092848,2.2095084,-0.0019736507,0.054248046,353,842.1269854100001,0.721422016620636,0.0045177415,1327.15
724992,724992,1705.2351808547974,429,17.92116,2.2157578,-0.003935188,0.046435546,354,847.93258216,0.6714133024215698,0.003967445,1334.94
727040,727040,1710.0026738643646,489,15.185672,2.2386632,-0.0063190013,0.0730957,355,824.1219888100001,0.7877169847488403,0.0064682798,1301.17
729088,729088,1714.1865799427032,449,15.5032,2.2535696,-0.0052066147,0.03237305,356,804.2227735700002,0.8049961775541306,0.0030246184,1265.53
731136,731136,1718.7451832294464,433,4.061373,2.2556934,-0.003036745,0.040136717,357,806.3519367300001,0.8902391791343689,0.0037488292,1267.64
733184,733184,1723.4706528186798,382,14.647125,2.2631555,-0.0035925773,0.06503906,358,803.6870168199998,0.6876178681850433,0.005795377,1257.67
735232,735232,1728.8223860263824,322,12.013389,2.2665024,-0.0032336668,0.057910156,359,804.2353911700001,0.6476707458496094,0.0048283003,1257.67
737280,737280,1735.1777198314667,395,4.960563,2.2702441,-0.0048328238,0.041064452,360,803.8095989400001,0.9146923571825027,0.0039238124,1257.02
739328,739328,1740.359052181244,438,5.416839,2.2800798,-0.0014433695,0.040722657,361,796.09603592,0.8849864900112152,0.0036344621,1241.69
741376,741376,1745.0250782966614,467,11.155127,2.276468,-0.0040805535,0.064257815,362,796.65774394,0.6758194267749786,0.0056198384,1241.69
743424,743424,1749.4053835868835,473,18.911612,2.2736812,-0.002990984,0.053271484,363,797.1638536700001,0.483325719833374,0.00504745,1240.79
745472,745472,1753.7312643527985,462,7.2213755,2.2820156,-0.0026390706,0.033984374,364,793.9169794700001,0.8600681275129318,0.003148758,1240.79
747520,747520,1758.164053440094,449,26.245865,2.2886994,-0.0024627815,0.024072265,365,763.2225897699999,0.6927379369735718,0.0026289187,1194.89
749568,749568,1762.7194142341614,446,10.493927,2.282825,-0.00396039,0.06845703,366,763.1045606099999,0.7037692964076996,0.0058689914,1194.89
751616,751616,1767.3093354701996,450,10.994468,2.2891045,-0.0046857926,0.08901367,367,762.9255552,0.5285426080226898,0.0069176443,1194.89
753664,753664,1771.8515467643738,466,11.034782,2.304611,-0.002073186,0.04526367,368,750.4297317499997,0.846434623003006,0.0039427234,1176.61
755712,755712,1776.2435953617096,444,8.832925,2.3143444,-0.0033584754,0.07851563,369,759.9230413799997,0.7647233456373215,0.00674638,1188.94
757760,757760,1780.8482298851013,461,12.145764,2.3029425,-0.002332509,0.050927736,370,771.98757551,0.6934669315814972,0.004730615,1205.63
759808,759808,1785.2836346626282,452,9.877907,2.2860973,-0.0027519758,0.03671875,371,772.36867024,0.6901911199092865,0.0034942732,1205.63
761856,761856,1789.8096129894257,440,13.541908,2.2856631,-0.0022539445,0.043261718,372,781.3734393500001,0.7400488257408142,0.0037900608,1218.25
763904,763904,1794.463223695755,423,8.676072,2.2810004,-0.00065593736,0.06435547,373,790.1834613000001,0.7513453811407089,0.005343792,1229.84
765952,765952,1799.301301240921,423,12.956747,2.2757876,-0.002166616,0.05214844,374,802.8371429499999,0.563491016626358,0.005010635,1247.33
768000,768000,1804.1323418617249,464,14.691571,2.2881808,-0.0022526428,0.051660158,375,803.48237578,0.7785792350769043,0.0046496536,1246.01
770048,770048,1808.544328212738,460,8.993728,2.2953296,-0.005643376,0.059277344,376,788.4028036599999,0.8939747288823128,0.0050791716,1223.2
772096,772096,1812.9905233383179,438,10.764426,2.2950945,-0.0024795192,0.040966798,377,791.9536943200001,0.6777062118053436,0.0037057246,1227.41
774144,774144,1817.6647896766663,452,7.030234,2.3010283,-0.0010446177,0.03466797,378,788.33455283,0.8541218489408493,0.0031106127,1221.25
776192,776192,1822.1917111873627,479,43.178616,2.315459,-0.0049393894,0.041894533,379,762.44247691,0.5881365537643433,0.003790881,1182.17
778240,778240,1826.4641449451447,431,30.631199,2.341909,-0.0033999183,0.0362793,380,708.5488781600001,0.6492669582366943,0.003343048,1107.59
780288,780288,1831.2136251926422,439,30.756458,2.3638206,-0.0039548706,0.03725586,381,654.5228349200002,0.667855441570282,0.003416935,1031.62
782336,782336,1835.8729288578033,422,7.958422,2.370337,-0.0020407697,0.041894533,382,647.2616895300001,0.874634176492691,0.0037641276,1020.66
784384,784384,1840.7219069004059,436,27.568523,2.374601,-0.0028828247,0.025488282,383,630.73987759,0.7634904533624649,0.002489683,998.13
786432,786432,1845.4179747104645,442,14.908548,2.3730955,-0.0017925672,0.05571289,384,645.53679506,0.7493931651115417,0.0046516485,1018.85
788480,788480,1850.0488214492798,450,9.073542,2.3663955,-0.0026785177,0.054785155,385,645.83501522,0.7463440001010895,0.004694553,1018.85
790528,790528,1854.599445104599,469,9.455636,2.3557432,-0.0011688838,0.04472656,386,655.15165184,0.7282187044620514,0.0040086275,1030.98
792576,792576,1858.960443496704,457,6.339685,2.3511229,-0.0042338893,0.030761719,387,655.53760988,0.8526161313056946,0.0031012683,1032.0
