approxkl,serial_timesteps,value_loss,time_elapsed,total_timesteps,policy_entropy,fps,explained_variance,ep_reward_mean,clipfrac,n_updates,ep_len_mean,policy_loss
0.0024010837,780288,11.924573,1413.9613416194916,780288,5.1129837,567,0.7636496275663376,894.02471055,0.025537109,381,1279.45,-0.0011867422
0.0044384548,782336,19.95343,1417.5744104385376,782336,5.113019,516,0.8731805682182312,899.3608577399999,0.05629883,382,1279.45,-0.0022879648
0.0025800837,784384,11.414275,1421.5435585975647,784384,5.1073227,555,0.7879017144441605,907.83231058,0.027880859,383,1292.74,-0.0026125924
0.0055035306,786432,19.819754,1425.2330706119537,786432,5.107502,479,0.8917763158679008,907.46730326,0.07382812,384,1292.74,-0.0037701908
0.0045478977,788480,12.190714,1429.5009515285492,788480,5.112505,568,0.748067170381546,916.3706157299998,0.04848633,385,1306.62,-0.0036427372
0.002629627,790528,9.160604,1433.1014845371246,790528,5.1132817,512,0.8208094835281372,901.7919456199999,0.027880859,386,1291.49,-0.0019904121
0.0020254976,792576,12.737292,1437.1007335186005,792576,5.11905,526,0.8098732978105545,911.83713685,0.019921875,387,1307.48,-0.0018039811
0.0030995547,794624,13.181582,1440.9889879226685,794624,5.124557,519,0.8013941645622253,911.6491650300002,0.031933594,388,1307.48,-0.0046728873
0.0044810367,796672,9.838737,1444.9295921325684,796672,5.1429367,500,0.945346474647522,906.9501778800003,0.037109375,389,1307.48,-0.0066982443
0.002984937,798720,23.861166,1449.0210070610046,798720,5.1643167,541,0.8228110074996948,907.2121943200003,0.034082033,390,1306.03,-0.0041884338
0.0026590538,800768,10.279826,1452.8011128902435,800768,5.1728683,522,0.7761280089616776,901.0835581900002,0.031347655,391,1306.03,-0.0013845593
0.0024250112,802816,11.317247,1456.7240600585938,802816,5.1754637,514,0.933879166841507,908.1176165400002,0.022851562,392,1317.51,-0.0006974538
0.001675057,804864,19.989439,1460.7062139511108,804864,5.182966,453,0.8805870562791824,922.9191413599999,0.013085937,393,1332.85,-0.0020017694
0.002792466,806912,10.681827,1465.227383852005,806912,5.1813846,473,0.8119147270917892,932.67095643,0.033740234,394,1347.9,-0.0036760785
0.0020302231,808960,11.566554,1469.5501506328583,808960,5.184583,509,0.8443018347024918,943.44537161,0.02475586,395,1363.36,-0.0045767017
0.0023977836,811008,29.57344,1473.5677983760834,811008,5.182,569,0.6297192871570587,909.10274685,0.025537109,396,1329.74,-0.003347997
0.004532565,813056,27.722458,1477.1630392074585,813056,5.1835485,483,0.8782011941075325,892.94977207,0.05180664,397,1314.33,-0.0054337345
0.004759277,815104,10.137298,1481.4021337032318,815104,5.1962376,558,0.9395361095666885,891.96328559,0.054638673,398,1314.33,-0.0041113864
0.0013974162,817152,19.643261,1485.0676128864288,817152,5.190555,560,0.8535331338644028,904.47552384,0.012402344,399,1329.98,-0.0015775694
0.0028411013,819200,19.491655,1488.7219383716583,819200,5.1905527,538,0.8857735842466354,920.2641150299999,0.032421876,400,1346.78,-0.0011946813
0.0021974477,821248,19.361813,1492.5244703292847,821248,5.1837916,520,0.888331726193428,935.9968960900001,0.02109375,401,1362.37,-0.0030155876
0.0053162854,823296,19.19865,1496.4609353542328,823296,5.173748,516,0.8937344029545784,935.6318795999999,0.064257815,402,1362.37,-0.0022410857
0.001089602,825344,24.98009,1500.4233503341675,825344,5.178304,574,0.7454014718532562,920.45040544,0.009960937,403,1346.62,-0.0021041033
0.0013051915,827392,12.864987,1503.9905352592468,827392,5.1911535,559,0.8491610884666443,919.7263175700001,0.013769532,404,1345.35,-0.0030050678
0.0021037445,829440,32.889805,1507.6491224765778,829440,5.2026186,472,0.884253591299057,901.6414919800002,0.023046875,405,1328.63,-0.0042216717
0.0035832277,831488,19.317427,1511.9808642864227,831488,5.213573,509,0.8836833238601685,917.2620013600003,0.040966798,406,1344.03,-0.0019095244
0.0028981508,833536,7.2103777,1515.998969078064,833536,5.2173324,480,0.9749434739351273,917.98435403,0.032666016,407,1345.14,-0.0059638037
0.0052535105,835584,19.535418,1520.2600178718567,835584,5.2037587,521,0.8820071592926979,920.07832624,0.054492187,408,1345.14,-0.003496191
0.0035130128,837632,24.935938,1524.1868731975555,837632,5.1875467,535,0.9061697497963905,922.9902049199998,0.04272461,409,1342.86,-0.0010083064
0.002882828,839680,19.84792,1528.015879869461,839680,5.182616,537,0.8853472545742989,927.53044493,0.031054687,410,1342.86,-0.0037999623
0.002178297,841728,26.919535,1531.824145078659,841728,5.1739063,540,0.8968255594372749,928.8174674500001,0.018359374,411,1344.23,-0.0036136322
0.002418061,843776,19.85936,1535.6116423606873,843776,5.1732635,471,0.9001862928271294,944.5325166599999,0.027490234,412,1359.79,-0.0034622506
0.002744788,845824,7.72464,1539.9536678791046,845824,5.181999,521,0.97246771492064,945.2141940599998,0.029101562,413,1360.84,-0.004179666
0.0030486993,847872,20.006601,1543.8799192905426,847872,5.186187,524,0.892700769007206,960.3437811199999,0.031884767,414,1376.38,-0.0024791076
0.00444947,849920,20.121532,1547.7888207435608,849920,5.180644,435,0.8864328190684319,976.0065752399998,0.052441407,415,1392.91,-0.0046451436
0.0021801365,851968,20.268082,1552.4906549453735,851968,5.181098,531,0.8897597566246986,990.9343525299998,0.021875,416,1408.51,-0.003475196
0.003130203,854016,20.20065,1556.346886396408,854016,5.1724005,526,0.8991302475333214,1005.83362054,0.03730469,417,1423.98,-0.0018531692
0.0037294396,856064,20.09288,1560.2379443645477,856064,5.171311,549,0.8834486827254295,1016.80804034,0.04111328,418,1434.21,-0.004109039
0.0026565834,858112,21.741976,1563.9625363349915,858112,5.1767006,558,0.868169516324997,1030.7690042099998,0.02993164,419,1449.77,-0.0031486053
0.0019903625,860160,18.77663,1567.6298427581787,860160,5.177945,561,0.9054703786969185,1043.5635744499998,0.02055664,420,1465.3,-0.0034556817
0.0016675694,862208,6.5482597,1571.279244184494,862208,5.179355,544,0.9639311879873276,1039.67504355,0.017529298,421,1462.69,-0.0037914864
0.003277551,864256,20.324467,1575.0438256263733,864256,5.1801767,542,0.883648507297039,1054.25712596,0.03725586,422,1478.02,-0.002069372
0.0012128754,866304,21.140102,1578.821370601654,866304,5.1775947,577,0.7979978173971176,1026.4085088699999,0.0105957035,423,1435.05,-0.0033941981
0.0027274252,868352,16.14864,1582.3707666397095,868352,5.1744924,563,0.9344220161437988,1023.4911417499998,0.029052734,424,1426.78,-0.0048808698
0.0012226625,870400,17.035028,1586.0031826496124,870400,5.1709723,533,0.9068825244903564,1025.3328156999999,0.012304688,425,1426.78,-0.0038328592
0.002961991,872448,8.901292,1589.8481340408325,872448,5.1636786,499,0.9557912759482861,1012.4300978599999,0.031542968,426,1411.39,-0.0035935591
0.006470514,874496,19.80874,1593.9487512111664,874496,5.1738453,494,0.8989398553967476,1026.3705619999998,0.08623047,427,1426.03,-0.00416644
0.0038774167,876544,24.191784,1598.0880191326141,876544,5.1827383,526,0.912032313644886,1025.0328570899999,0.04453125,428,1420.7,-0.0035642434
0.0016169747,878592,20.68057,1601.9784672260284,878592,5.1826544,538,0.908720575273037,1029.96358824,0.013476563,429,1420.7,-0.0016234871
0.0012463396,880640,24.298374,1605.780258655548,880640,5.1762495,547,0.8955343887209892,1032.2882183000002,0.010205078,430,1419.0,-0.0018000025
0.0027760717,882688,28.292099,1609.5235047340393,882688,5.170479,532,0.9036644175648689,1018.3830945499998,0.031933594,431,1397.82,-0.0015909735
0.0027252568,884736,10.570041,1613.3690321445465,884736,5.173065,542,0.9441405236721039,1025.45875849,0.03100586,432,1407.57,-0.0041502537
0.004461399,886784,36.802742,1617.1487333774567,886784,5.178647,551,0.8760163113474846,1016.76322,0.049560547,433,1393.53,-0.0049827397
0.0028641245,888832,20.671106,1620.85986661911,888832,5.168468,534,0.8938000574707985,1032.01432866,0.030078124,434,1410.0,-0.0030574477
0.0052258424,890880,19.60311,1624.692280292511,890880,5.1478457,535,0.9058991149067879,1047.4925126500002,0.06948242,435,1426.67,-0.005088391
0.0011612781,892928,20.044167,1628.5149593353271,892928,5.1398587,528,0.8953828364610672,1062.36787927,0.009814453,436,1442.39,-0.0016573442
0.0035529982,894976,17.02071,1632.3914272785187,894976,5.148667,526,0.9396240152418613,1050.99281846,0.03378906,437,1425.33,-0.0064238096
0.0013937515,897024,35.97567,1636.281989812851,897024,5.1660175,547,0.8956247642636299,1045.4512800900002,0.01328125,438,1412.81,-0.0029584116
0.0042358614,899072,21.835125,1640.0250644683838,899072,5.172007,540,0.8657916039228439,1045.5230285,0.051171876,439,1412.81,-0.005064377
0.0030083393,901120,19.924557,1643.8169207572937,901120,5.1658807,500,0.8864551708102226,1059.1436449000003,0.030908203,440,1425.4,-0.002322294
0.0048311353,903168,19.866716,1647.9080893993378,903168,5.1573877,534,0.8960605338215828,1059.0090885900001,0.0640625,441,1425.4,-0.003075843
0.0020688653,905216,9.156469,1651.7375905513763,905216,5.1539216,515,0.9507807418704033,1044.19799791,0.01977539,442,1410.25,-0.0036521007
0.003284108,907264,19.646332,1655.7128677368164,907264,5.1576996,485,0.898128904402256,1045.30319908,0.036035158,443,1410.25,-0.00094759034
0.0037392857,909312,26.356556,1659.929489850998,909312,5.176034,523,0.9030162021517754,1031.08255482,0.043896485,444,1394.89,-0.0055026035
0.0023567688,911360,20.758308,1663.840486049652,911360,5.185422,569,0.8777318522334099,1031.15311869,0.025097657,445,1394.89,-0.0026721747
0.0042290473,913408,19.757418,1667.4362499713898,913408,5.192153,539,0.8876051306724548,1029.54075721,0.055664062,446,1394.89,-0.0018427673
0.0030626617,915456,28.409134,1671.232251405716,915456,5.2031913,553,0.895969532430172,1029.70242529,0.028173828,447,1393.92,-0.003737205
0.003444581,917504,19.889874,1674.9323146343231,917504,5.2052565,539,0.8962689116597176,1044.12022225,0.035058595,448,1408.18,-0.0040900204
0.003889808,919552,19.353846,1678.731837272644,919552,5.206761,533,0.883282408118248,1044.08012835,0.047460936,449,1408.18,-0.0052229157
0.0047590933,921600,19.328465,1682.5728538036346,921600,5.207294,534,0.8872952833771706,1049.13377162,0.05683594,450,1408.18,-0.002530378
0.002491824,923648,24.363197,1686.4051094055176,923648,5.1996074,539,0.9160731062293053,1038.6872886800002,0.025,451,1392.79,-0.0021680961
0.004211141,925696,20.47171,1690.1989974975586,925696,5.1943846,515,0.8883660659193993,1039.09100569,0.0484375,452,1392.79,-0.0048541944
0.0020816468,927744,10.505726,1694.1696090698242,927744,5.1871414,563,0.9490487165749073,1029.28347873,0.019677734,453,1377.85,-0.006772549
0.0029493417,929792,22.45905,1697.804724931717,929792,5.1782017,583,0.854161337018013,1043.5953042900003,0.030957032,454,1392.98,-0.0046167234
0.0022767964,931840,25.409307,1701.3151004314423,931840,5.1752167,576,0.8764594569802284,1035.86902517,0.023242187,455,1377.33,-0.0020098356
0.0027239406,933888,26.901968,1704.867371559143,933888,5.172389,576,0.8767590150237083,1022.6908630300001,0.027392577,456,1361.77,-0.0032470278
0.0030654338,935936,20.921001,1708.4210579395294,935936,5.167077,558,0.8744177669286728,1036.05688182,0.031689454,457,1377.38,-0.0035689014
0.001317735,937984,25.92796,1712.0901091098785,937984,5.1650305,533,0.9062129929661751,1032.00413841,0.008398438,458,1361.98,-0.0006825005
0.0029550483,940032,17.235363,1715.930376291275,940032,5.1713257,573,0.9257129058241844,996.9206695099998,0.030566406,459,1315.52,-0.005221942
0.0044462336,942080,20.406181,1719.501053094864,942080,5.1824203,535,0.8756311163306236,1006.03839935,0.05258789,460,1322.29,-0.0037499801
0.0066587105,944128,24.5508,1723.3299300670624,944128,5.194363,535,0.9191778227686882,1017.9513754200002,0.072216794,461,1333.71,-0.0070045986
0.0010390749,946176,2.7790265,1727.1566259860992,946176,5.1949115,566,0.9863905739039183,1004.6553088600001,0.008007812,462,1319.94,-0.0011068485
0.0025154646,948224,26.561802,1730.7732563018799,948224,5.1836863,558,0.8992294073104858,1005.6391941799999,0.025878906,463,1320.92,-0.0041506235
0.0019691547,950272,20.048458,1734.4414031505585,950272,5.1678214,542,0.8792103305459023,1008.0380213100001,0.019433593,464,1320.92,-0.0012831271
0.004209728,952320,19.07991,1738.2185168266296,952320,5.1453886,515,0.8836824893951416,1007.7859186799999,0.045654297,465,1320.92,-0.0013874464
0.0048919893,954368,19.620182,1742.1889116764069,954368,5.133607,536,0.8858067840337753,1007.7387903599999,0.055859376,466,1320.92,-0.0023688197
0.0050586183,956416,20.001934,1746.0061037540436,956416,5.1187353,526,0.8769076690077782,1008.3743623400002,0.056591798,467,1320.92,-0.002912548
0.0047514923,958464,20.754356,1749.8985986709595,958464,5.1092978,535,0.8775402829051018,1023.3366716700002,0.050390624,468,1335.8,-0.0028653229
0.0019392254,960512,18.035252,1753.7268600463867,960512,5.113397,584,0.8035027831792831,1033.6698655900002,0.017822266,469,1351.42,-0.0030354864
0.0018060615,962560,20.787737,1757.2343940734863,962560,5.116576,545,0.8849649950861931,1047.88354631,0.016748047,470,1367.19,-0.0019308701
0.003030349,964608,10.6532545,1760.9924445152283,964608,5.116736,552,0.9242716506123543,1051.6976769599999,0.032324217,471,1371.91,-0.0064586
0.00188707,966656,26.763464,1764.6979851722717,966656,5.1179705,545,0.8866788074374199,1054.26015832,0.019580077,472,1371.97,-0.0015617507
0.004235626,968704,19.915577,1768.4500727653503,968704,5.1190796,547,0.8945489153265953,1068.6879927,0.04902344,473,1387.59,-0.001432176
0.003913631,970752,19.915668,1772.1896078586578,970752,5.122716,545,0.9023490697145462,1083.00857756,0.043945312,474,1402.91,-0.0025719472
0.0037341404,972800,20.006859,1775.9468863010406,972800,5.1246595,538,0.8961059749126434,1081.8951667499998,0.043896485,475,1402.91,-0.0034062366
0.0023725617,974848,27.532757,1779.7501299381256,974848,5.131318,540,0.8918645158410072,1100.43511884,0.026708985,476,1422.97,-0.0012944181
0.005354286,976896,19.853924,1783.5410995483398,976896,5.133254,541,0.8989795818924904,1099.6280102800001,0.065625,477,1422.97,-0.005495799
0.0047236676,978944,20.215385,1787.3234648704529,978944,5.1378717,532,0.8977707773447037,1099.16622257,0.05683594,478,1422.97,-0.0026790914
0.0023809755,980992,15.414766,1791.1675763130188,980992,5.1356816,574,0.9190870597958565,1087.26765487,0.024560547,479,1412.74,-0.0037662655
0.004155747,983040,28.583836,1794.7308897972107,983040,5.1396704,554,0.8963654413819313,1086.53030153,0.04194336,480,1412.53,-0.0063557276
0.0029798876,985088,20.06952,1798.4279990196228,985088,5.1434298,524,0.9030305370688438,1086.2007333299998,0.030566406,481,1412.53,-0.0025129868
0.0025865433,987136,5.949329,1802.3337757587433,987136,5.156898,540,0.9696741309016943,1088.64646004,0.028466797,482,1415.95,-0.004064411
0.0030190866,989184,27.51585,1806.1233105659485,989184,5.1753097,564,0.8983499333262444,1089.44070975,0.036376953,483,1417.08,-0.0027717901
0.005103684,991232,19.393833,1809.7504136562347,991232,5.169393,518,0.8928043022751808,1089.61093181,0.060253907,484,1417.08,-0.005044215
0.001535818,993280,23.938171,1813.7031314373016,993280,5.170609,555,0.9159240499138832,1075.72471957,0.014208985,485,1402.41,-0.00086015166
0.0020440272,995328,20.157835,1817.3934376239777,995328,5.1731052,535,0.8806343749165535,1076.2003648599998,0.018017579,486,1402.41,-0.00025921356
0.0033276577,997376,20.662746,1821.2167382240295,997376,5.1787343,535,0.87796201556921,1077.33979368,0.041552734,487,1402.41,-0.004614919
0.0057670646,999424,19.941837,1825.0392293930054,999424,5.1853967,524,0.8906124457716942,1079.1337540499999,0.075,488,1402.49,-0.0032563838
