total_timesteps,serial_timesteps,time_elapsed,approxkl,policy_loss,ep_reward_mean,n_updates,ep_len_mean,explained_variance,clipfrac,fps,policy_entropy,value_loss
800768,800768,2878.88458442688,0.0048822784,-0.0004736009,955.8264568,391,1596.93,0.7228594720363617,0.053271484,290,1.8953264,10.79304
802816,802816,2885.9330945014954,0.0049657812,-0.0028615918,962.8207488,392,1607.47,0.6633125841617584,0.055859376,279,1.9044329,11.683115
804864,804864,2893.2507531642914,0.007535649,-0.0045283074,972.6152572799999,393,1621.47,0.753609836101532,0.092285156,290,1.9074078,9.688468
806912,806912,2900.3058245182037,0.0062488434,-0.0010270921,980.4646282200001,394,1634.04,0.7091369330883026,0.07329102,277,1.8979933,8.287709
808960,808960,2907.688453912735,0.00623359,-0.0030972804,988.40370223,395,1644.13,0.7034737169742584,0.07197265,283,1.8881118,9.439511
811008,811008,2914.9013657569885,0.012891443,-0.006679546,994.2939454400001,396,1652.97,0.7164826989173889,0.14482422,284,1.8836067,8.179521
813056,813056,2922.105152130127,0.0064294674,-0.004454268,999.26476947,397,1657.79,0.7520873099565506,0.0793457,290,1.8927748,13.073169
815104,815104,2929.1521968841553,0.007567362,-0.0023820908,1008.4227861899999,398,1671.04,0.7091628909111023,0.079882815,282,1.9072978,9.832913
817152,817152,2936.4114747047424,0.0050357375,-0.0010440104,1014.93565986,399,1680.76,0.6346176862716675,0.06015625,273,1.9089897,7.9664507
819200,819200,2943.9068987369537,0.0043208804,-0.0024437117,1016.5197207699999,400,1680.76,0.6695462465286255,0.04951172,284,1.9043528,10.156347
821248,821248,2951.1094341278076,0.0062585073,-0.0011619079,1017.1956587299999,401,1680.76,0.6727432310581207,0.07368164,275,1.8989261,12.179289
823296,823296,2958.5475952625275,0.007369341,-0.0010296281,1018.73652204,402,1688.15,0.8856324702501297,0.08081055,282,1.8903481,6.175619
825344,825344,2965.79204249382,0.0046222205,-0.004047811,1017.14744737,403,1675.65,0.7943777590990067,0.051757812,291,1.9050926,10.921326
827392,827392,2972.816381931305,0.0058903797,-0.0062783035,1025.86971291,404,1686.66,0.7048958837985992,0.070166014,283,1.9041771,8.582825
829440,829440,2980.03604221344,0.006612681,-0.0024956814,1033.84147228,405,1697.38,0.6062621176242828,0.08525391,276,1.8968204,8.062992
831488,831488,2987.4511282444,0.010078719,-0.003904126,1035.5634432900001,406,1697.38,0.7055673897266388,0.10244141,277,1.9034631,8.537241
833536,833536,2994.8263351917267,0.0042040176,-0.0035001393,1045.6582938600002,407,1710.43,0.7870020717382431,0.04863281,287,1.9148935,8.405262
835584,835584,3001.9523665905,0.004456696,-0.0011386669,1054.11613786,408,1722.91,0.7422664165496826,0.0519043,284,1.913462,9.26879
837632,837632,3009.1544399261475,0.0064163,-0.006344256,1046.1368568299997,409,1710.81,0.7967998385429382,0.08139648,286,1.9206207,15.369886
839680,839680,3016.2972950935364,0.006170892,-0.0029632116,1048.5529671999998,410,1712.7,0.857772096991539,0.06123047,301,1.9359417,5.849417
841728,841728,3023.097026824951,0.0048543895,-0.0014623784,1055.87116616,411,1721.9,0.6284195482730865,0.05834961,287,1.9438016,10.052916
843776,843776,3030.216721057892,0.006816606,-0.004648662,1062.08996657,412,1729.58,0.6489658951759338,0.080566406,284,1.9513468,9.253249
845824,845824,3037.4112408161163,0.004239441,-0.002166231,1071.21678634,413,1742.85,0.6776649653911591,0.051611327,278,1.9641922,7.9840493
847872,847872,3044.7657017707825,0.006588685,-0.0060855495,1079.9940992099998,414,1754.49,0.8120412528514862,0.0796875,291,1.9710343,8.397279
849920,849920,3051.7974650859833,0.004270371,-0.0033506458,1088.50914298,415,1766.41,0.614806205034256,0.05126953,305,1.9792545,14.28626
851968,851968,3058.4923934936523,0.003478824,-0.0046883924,1092.43983199,416,1778.19,0.9002049192786217,0.039501954,295,1.9969566,5.8433657
854016,854016,3065.416318178177,0.0043514175,-0.002300845,1093.05581136,417,1778.19,0.5714364647865295,0.049072266,281,2.0131333,10.109533
856064,856064,3072.7003614902496,0.0036482916,-0.0009591469,1073.9811238300003,418,1743.4,0.735980212688446,0.036035158,288,2.0197575,22.36958
858112,858112,3079.7900338172913,0.0041161426,-0.0054780105,1074.02757001,419,1743.4,0.8028284162282944,0.046533205,289,2.017399,9.810671
860160,860160,3086.8627173900604,0.0036667194,-0.0014661824,1075.37595863,420,1743.4,0.7473298609256744,0.039746094,287,2.0164096,11.744729
862208,862208,3093.989559650421,0.0073818252,-0.002460488,1070.89754419,421,1737.71,0.8439965695142746,0.076611325,281,2.0143714,5.715747
864256,864256,3101.2528235912323,0.005015311,-0.0030910163,1055.2532323599999,422,1713.64,0.6977633833885193,0.06044922,294,2.0119205,19.921097
866304,866304,3108.204383134842,0.0063227117,-0.0018789272,1063.1208513299998,423,1724.92,0.7060467898845673,0.07133789,283,2.019958,10.266244
868352,868352,3115.4398221969604,0.0049514486,-0.0047210073,1054.11833045,424,1712.82,0.6943801045417786,0.05644531,290,2.041369,19.065165
870400,870400,3122.47891163826,0.0037125968,-0.0020599328,1056.76504039,425,1712.82,0.7757826596498489,0.039208986,286,2.0572262,11.583071
872448,872448,3129.6186199188232,0.003804633,-0.0028040926,1068.8399857900001,426,1732.71,0.8047458380460739,0.039746094,296,2.054588,8.32591
874496,874496,3136.520742893219,0.0031323805,-0.0042175623,1054.62980983,427,1711.13,0.8230426013469696,0.034082033,283,2.0736003,11.894796
876544,876544,3143.743418931961,0.0024954309,-0.0042298157,1058.8443803799998,428,1716.37,0.7550378143787384,0.026953125,291,2.0936732,15.904043
878592,878592,3150.759466648102,0.0043854695,-0.0051053637,1065.5053797599999,429,1725.16,0.6194399297237396,0.05415039,279,2.1032066,10.149324
880640,880640,3158.0953135490417,0.0065246015,-0.0012284458,1066.56800548,430,1725.16,0.6745019555091858,0.08500977,283,2.1012456,8.10788
882688,882688,3165.311312675476,0.0061050965,-0.002014965,1071.29444953,431,1735.15,0.6974769830703735,0.07080078,297,2.0950632,8.464697
884736,884736,3172.1859469413757,0.0029060454,-0.0010368379,1071.41551173,432,1735.25,0.7065123915672302,0.02602539,294,2.0884347,8.023423
886784,886784,3179.140815973282,0.0055220416,-0.0012948088,1081.90856181,433,1749.92,0.6387599110603333,0.07011719,273,2.081623,8.311627
888832,888832,3186.6368610858917,0.0052212244,-0.0039876136,1083.27277151,434,1749.92,0.6659428179264069,0.06098633,277,2.0815823,8.534608
890880,890880,3194.0154886245728,0.005698006,-0.005231701,1071.68892669,435,1732.12,0.8395882397890091,0.0690918,289,2.0960603,9.820483
892928,892928,3201.0972056388855,0.0071681538,-0.0051295664,1072.10777686,436,1732.12,0.5983082056045532,0.097558595,276,2.1114297,8.319432
894976,894976,3208.492655992508,0.0059899595,-0.0032561638,1074.2730512,437,1734.7,0.6766337752342224,0.07441406,288,2.1188576,8.698979
897024,897024,3215.601993083954,0.006919544,-0.0053956676,1063.83283169,438,1716.75,0.7687208950519562,0.08061524,285,2.1242168,12.117427
899072,899072,3222.775740146637,0.0046306658,-0.001898223,1065.55382782,439,1718.53,0.459509015083313,0.053710938,269,2.1261082,9.521715
901120,901120,3230.374717235565,0.006905897,0.0011627901,1073.42379961,440,1728.53,0.7025169432163239,0.082128905,276,2.1318488,9.355346
903168,903168,3237.7958285808563,0.0041604573,-0.0026657037,1074.95170624,441,1728.53,0.7053170800209045,0.04560547,290,2.1511252,8.359356
905216,905216,3244.852093935013,0.0046248017,-0.00799493,1067.3965665099997,442,1716.11,0.562041848897934,0.052001953,287,2.1731834,17.666729
907264,907264,3251.9867827892303,0.005991661,-0.0013692403,1060.6620351299998,443,1705.01,0.7659725546836853,0.071875,294,2.1890721,13.435071
909312,909312,3258.9381482601166,0.003413836,-0.0016810119,1039.48725698,444,1674.57,0.7777388244867325,0.036376953,286,2.1946008,13.332758
911360,911360,3266.0772049427032,0.0031216252,-0.005318223,1041.3041563000002,445,1674.27,0.6659258008003235,0.03466797,285,2.1994097,17.623974
913408,913408,3273.2631511688232,0.0058098077,-0.007373604,1036.22410283,446,1667.45,0.8162888437509537,0.072070315,284,2.224296,5.8907156
915456,915456,3280.4719405174255,0.0030540063,-0.001960652,1037.23844018,447,1667.45,0.6669944226741791,0.036230467,279,2.2537398,9.138163
917504,917504,3287.797842502594,0.004788102,-0.0022602691,1044.8247950399998,448,1678.27,0.6278519034385681,0.0546875,278,2.256962,10.992998
919552,919552,3295.1505131721497,0.004488234,-0.0025605508,1044.1515100499998,449,1678.27,0.5695403516292572,0.05205078,286,2.261189,11.161901
921600,921600,3302.2970192432404,0.0049727974,-0.0022864502,1041.67329776,450,1678.27,0.4203473925590515,0.060253907,289,2.2683558,8.250045
923648,923648,3309.3840227127075,0.0041338587,-0.0023039144,1037.91592193,451,1678.27,0.8510911911725998,0.046923827,294,2.2631586,6.3531876
925696,925696,3316.3317506313324,0.004539254,-0.0039895517,1034.07197851,452,1674.32,0.557092010974884,0.053759765,294,2.2579668,16.917736
927744,927744,3323.281287431717,0.0042519616,-0.0032798145,1027.0311751399997,453,1663.42,0.8102559000253677,0.0484375,291,2.2603621,8.214295
929792,929792,3330.3098106384277,0.0052984036,-0.008062718,991.6857937699997,454,1614.19,0.6224079728126526,0.059814453,298,2.2602763,25.641546
931840,931840,3337.183044195175,0.0024045603,-0.0021280793,987.94044317,455,1609.31,0.8809288069605827,0.022607422,292,2.2647424,6.414529
933888,933888,3344.1773886680603,0.0032281496,-0.0014440457,987.4255935599998,456,1609.31,0.7277247905731201,0.036132812,290,2.2623842,9.002867
935936,935936,3351.239823579788,0.003118001,-0.001674765,987.60848657,457,1609.31,0.7627533078193665,0.03515625,290,2.2614057,11.770723
937984,937984,3358.2841708660126,0.002390147,-0.0033324535,975.0628441399998,458,1594.32,0.5304934680461884,0.024414062,293,2.2629387,17.662968
940032,940032,3365.254903793335,0.0043090475,-0.0009462191,976.11898858,459,1594.32,0.611856997013092,0.051464844,278,2.2584045,11.833475
942080,942080,3372.6078498363495,0.0051705646,-0.0033631932,974.84689378,460,1594.32,0.5682024359703064,0.057861328,285,2.2571156,9.959162
944128,944128,3379.7806191444397,0.0037733503,0.00042899424,974.9968381199999,461,1594.32,0.5294160842895508,0.043261718,290,2.2646112,12.428613
946176,946176,3386.8354892730713,0.0064110695,-0.009178139,964.12079199,462,1576.73,0.6895565390586853,0.07050781,299,2.2642183,6.673991
948224,948224,3393.6678924560547,0.002433118,-0.002096313,959.58957564,463,1576.73,0.8150321394205093,0.02236328,276,2.259896,5.584938
950272,950272,3401.0841450691223,0.004277627,-0.0039158734,960.2375394200001,464,1576.73,0.6030879020690918,0.050878905,282,2.2643178,11.817111
952320,952320,3408.3239521980286,0.0032305506,-0.0026294072,960.99798634,465,1576.73,0.7653365284204483,0.036474608,285,2.2580936,10.555212
954368,954368,3415.497418642044,0.007836819,-0.008205311,960.7893033299999,466,1576.73,0.4646831750869751,0.09946289,270,2.268683,10.586708
956416,956416,3423.068955898285,0.004575272,-0.0046037026,957.9116255900001,467,1576.73,0.7069307565689087,0.050976563,275,2.2766802,7.4866877
958464,958464,3430.492103099823,0.005614548,-0.005474364,958.93574552,468,1576.73,0.7215060293674469,0.072265625,285,2.272241,8.723965
960512,960512,3437.6543078422546,0.003656156,-0.0008924771,958.22359192,469,1576.73,0.796535924077034,0.03959961,286,2.2704933,9.76262
962560,962560,3444.80716753006,0.0035717622,-0.0015798161,957.4934456200001,470,1576.73,0.7043008804321289,0.036132812,287,2.2589686,12.02374
964608,964608,3451.9282813072205,0.0049340716,-0.0033164513,958.53075065,471,1576.73,0.7605175077915192,0.059179686,282,2.2503686,9.14924
966656,966656,3459.1900548934937,0.0042261756,-0.003336712,956.9925582599999,472,1576.73,0.7835167050361633,0.049316406,280,2.257695,8.636847
968704,968704,3466.4985313415527,0.0051564886,-0.0066995686,955.8497960400001,473,1576.73,0.7227182984352112,0.062353514,277,2.261617,9.953569
970752,970752,3473.891222000122,0.0049592326,-0.003286004,953.3006454900001,474,1576.73,0.8411399871110916,0.056591798,285,2.256309,8.0021715
972800,972800,3481.0733094215393,0.0040698145,-0.00022731535,965.3793034400001,475,1595.05,0.7152630388736725,0.046533205,287,2.2571938,12.098426
974848,974848,3488.2124252319336,0.003487192,-0.0020789984,965.3460113100002,476,1595.05,0.660400778055191,0.03852539,289,2.259064,10.234821
976896,976896,3495.2867209911346,0.0037871622,-0.002261165,945.6954970600001,477,1567.08,0.6752211451530457,0.04243164,285,2.2637773,18.890507
978944,978944,3502.468155860901,0.0029539592,-0.002022818,948.11071299,478,1567.08,0.7021193504333496,0.03203125,282,2.2796662,10.426245
980992,980992,3509.718959569931,0.004272294,-0.004389032,948.8356269000001,479,1570.49,0.7455720603466034,0.04550781,294,2.2809572,11.109437
983040,983040,3516.683896303177,0.00523067,-0.003397605,953.36044958,480,1579.58,0.6344739496707916,0.061914064,289,2.2686288,11.708849
985088,985088,3523.7626791000366,0.0031082535,-0.00071358995,908.6265564500002,481,1518.09,0.7465849816799164,0.032666016,286,2.2648098,19.406055
987136,987136,3530.900894880295,0.0035805437,-0.00084926793,901.46992598,482,1505.66,0.7438824772834778,0.037060548,293,2.2715907,19.801239
989184,989184,3537.8707423210144,0.004867742,-0.0019234807,905.65190271,483,1511.17,0.7720280885696411,0.059033204,298,2.2733839,9.185792
991232,991232,3544.7304213047028,0.0046753823,-0.004586016,894.05206803,484,1495.02,0.8912158161401749,0.053027343,281,2.268165,5.5441976
993280,993280,3551.9993979930878,0.002784777,-0.0013212159,894.2852856300001,485,1495.02,0.7583191692829132,0.026806641,281,2.2711158,9.416029
995328,995328,3559.2630689144135,0.003769214,-0.0007438099,895.3569539700002,486,1495.02,0.4677913188934326,0.041064452,267,2.268085,11.334404
997376,997376,3566.9133734703064,0.0042962073,-0.0022513324,882.2020520900002,487,1476.36,0.7627086788415909,0.045654297,283,2.259972,13.134666
999424,999424,3574.1254889965057,0.004322388,-0.0039943215,886.9285945600002,488,1476.36,0.6862817704677582,0.051660158,291,2.2515974,11.522814
1001472,1001472,3581.1581511497498,0.005888432,-0.006436507,885.18252293,489,1472.54,0.8913218304514885,0.0668457,285,2.2582352,5.1848416
1003520,1003520,3588.3343765735626,0.0073886,-0.006304049,885.8096603500001,490,1473.74,0.5509167909622192,0.07529297,272,2.2785423,17.969555
1005568,1005568,3595.8527154922485,0.004630737,-0.005031752,893.8275536700002,491,1490.58,0.781430646777153,0.054785155,273,2.2945392,7.4913836
1007616,1007616,3603.3324563503265,0.0021717027,-0.0010340756,900.4693874700002,492,1503.33,0.7188968062400818,0.021972656,288,2.3073838,10.646548
1009664,1009664,3610.422070503235,0.004205892,-0.0041802516,900.5857192500001,493,1503.33,0.6685555875301361,0.047802735,284,2.303118,10.91706
1011712,1011712,3617.6224048137665,0.0039529977,-0.007723852,899.5830625500001,494,1501.71,0.8933680206537247,0.044042967,291,2.301592,4.584565
1013760,1013760,3624.6498193740845,0.0042145234,-0.0006178644,900.0743866100003,495,1502.22,0.8416736721992493,0.048828125,281,2.3108745,13.292064
1015808,1015808,3631.915948152542,0.004630453,-0.0019183898,898.2836038,496,1497.15,0.8073010146617889,0.054638673,278,2.3202157,17.154766
1017856,1017856,3639.261876344681,0.003247581,-0.0049223574,899.81817142,497,1498.75,0.7886296212673187,0.039746094,288,2.3271697,13.578852
1019904,1019904,3646.373472213745,0.0032897692,-0.0028744047,912.7272188699999,498,1515.66,0.680539071559906,0.03515625,278,2.3297868,11.929206
1021952,1021952,3653.719720840454,0.005328362,-0.0032924886,912.09494165,499,1515.66,0.5884929001331329,0.066064455,284,2.3190491,11.145647
1024000,1024000,3660.92139339447,0.006304645,-0.0019037038,913.38504,500,1515.66,0.7177019715309143,0.07397461,274,2.30898,11.044195
1026048,1026048,3668.3789734840393,0.003739575,-0.005324191,912.31820526,501,1513.26,0.9161278530955315,0.03857422,284,2.3055668,2.4784594
1028096,1028096,3675.5737550258636,0.005366934,-0.0031006604,924.41287438,502,1530.43,0.8683794736862183,0.067919925,285,2.2976336,5.7661057
1030144,1030144,3682.7405519485474,0.006343351,-0.00489365,924.6960106999999,503,1530.43,0.7996463179588318,0.07055664,293,2.278347,7.089676
1032192,1032192,3689.709811925888,0.005443582,-0.0037998285,929.5614357300001,504,1536.56,0.846127450466156,0.06679688,284,2.2629359,7.0344954
1034240,1034240,3696.917287349701,0.003122937,-0.0018184058,918.1552766399999,505,1521.17,0.80288927257061,0.03100586,283,2.2576592,11.995131
1036288,1036288,3704.147533893585,0.004241722,-0.0028277757,920.1809677899998,506,1521.17,0.6386519372463226,0.047509767,266,2.2580118,10.567778
1038336,1038336,3711.830345392227,0.0033024005,-0.0032561035,920.38764645,507,1521.17,0.7849600911140442,0.03354492,278,2.252482,10.835719
1040384,1040384,3719.1774361133575,0.010229195,-0.0035074675,919.9179223900001,508,1521.17,0.7780352085828781,0.114990234,291,2.2613378,9.292923
1042432,1042432,3726.2066657543182,0.0051103244,0.00078765315,919.28316542,509,1521.17,0.6306792795658112,0.06313477,291,2.2672763,12.292659
1044480,1044480,3733.221312046051,0.005627467,-0.0026713493,931.46510844,510,1539.46,0.8489280492067337,0.072265625,280,2.2623239,12.959332
1046528,1046528,3740.5194668769836,0.0042671543,-0.004424611,919.2651212899998,511,1523.17,0.7755311131477356,0.05356445,283,2.2718167,14.335892
1048576,1048576,3747.742513179779,0.0054985983,-0.0015771337,919.0383706899999,512,1523.17,0.6875050961971283,0.06982422,274,2.2743642,10.012167
1050624,1050624,3755.2157101631165,0.0048150104,-8.444504e-05,931.5142115799999,513,1541.12,0.7656193524599075,0.05678711,280,2.2642732,8.5750885
1052672,1052672,3762.516610622406,0.0059713433,-0.004048938,932.0656394900001,514,1541.12,0.8632308542728424,0.071582034,285,2.2578704,12.468451
1054720,1054720,3769.6802253723145,0.0047122156,-0.0039940127,922.34616646,515,1530.78,0.9245644807815552,0.049707033,290,2.2517848,4.988008
1056768,1056768,3776.7218673229218,0.0041549867,-0.0041739643,921.44475748,516,1530.78,0.6290915310382843,0.046484374,288,2.2459917,10.643539
1058816,1058816,3783.82834649086,0.007591383,-0.003800486,920.9898040699998,517,1530.78,0.6080805063247681,0.09370117,271,2.2414463,9.246311
1060864,1060864,3791.361144065857,0.0054581757,-0.0015447976,930.0728947099998,518,1543.2,0.7063232064247131,0.06430664,281,2.2450964,9.976976
1062912,1062912,3798.648908853531,0.004655323,-0.002969302,930.3580162199999,519,1543.2,0.8236643671989441,0.05620117,286,2.2504761,9.681115
1064960,1064960,3805.7934777736664,0.0061479313,-0.0044535454,941.65415572,520,1561.74,0.6147487163543701,0.07514648,283,2.2629006,11.23387
1067008,1067008,3813.0170361995697,0.007988327,-0.006356926,953.5929683699999,521,1578.9,0.5604970455169678,0.080273435,298,2.274092,11.481653
1069056,1069056,3819.8856930732727,0.004266902,-0.004623429,959.8391861399999,522,1592.18,0.7577633112668991,0.05356445,287,2.2803478,8.432077
1071104,1071104,3827.0159866809845,0.00380249,-0.004667641,950.2378846200002,523,1578.01,0.7729518264532089,0.04736328,284,2.2878838,18.879492
1073152,1073152,3834.212197303772,0.0052014445,-0.0039032814,945.5992360700001,524,1572.25,0.9498309530317783,0.06064453,290,2.2934933,3.7131538
1075200,1075200,3841.25647687912,0.005616929,-0.0045827106,944.8063204700001,525,1572.25,0.5833845734596252,0.07060547,289,2.292251,10.941398
1077248,1077248,3848.3447802066803,0.0057175634,-0.00029218165,945.2832696499999,526,1572.25,0.6553675532341003,0.06796875,275,2.2882261,9.070178
1079296,1079296,3855.7740104198456,0.005063179,-0.0014101097,949.5423228699999,527,1572.25,0.7307404279708862,0.061523438,292,2.28515,9.729589
1081344,1081344,3862.7671508789062,0.0028667822,-0.0023116067,955.3645243199998,528,1572.25,0.774138405919075,0.030078124,308,2.2850761,10.618759
1083392,1083392,3869.4108057022095,0.004452847,-0.0047330507,952.8774419799998,529,1572.25,0.8828539922833443,0.05,303,2.2884254,5.9897513
1085440,1085440,3876.1700892448425,0.0047219647,-0.004154339,958.6338548099998,530,1583.38,0.9221073016524315,0.05444336,291,2.301604,5.212705
1087488,1087488,3883.2066786289215,0.007947387,-0.0069166324,965.8575513999999,531,1594.28,0.8051823228597641,0.10268555,284,2.304252,9.623104
1089536,1089536,3890.3987386226654,0.004097858,-0.00039845722,966.9308218899998,532,1594.28,0.6026658415794373,0.04941406,283,2.305013,9.592762
1091584,1091584,3897.61842417717,0.0044316454,-0.0015325572,978.8832052399998,533,1611.23,0.8125550299882889,0.054101564,281,2.3146577,9.179421
1093632,1093632,3904.892281293869,0.0031182761,-0.0024182573,990.0690775199998,534,1627.88,0.7430015802383423,0.03354492,286,2.3199127,11.39159
1095680,1095680,3912.0342032909393,0.00545654,-0.00015565167,999.68782052,535,1643.51,0.7002977132797241,0.061523438,282,2.3149142,8.192775
1097728,1097728,3919.2745628356934,0.005521651,-0.002149085,1003.4166209800001,536,1648.39,0.4595353603363037,0.06728516,286,2.3081245,10.781013
1099776,1099776,3926.4113297462463,0.004561796,-0.004259442,1003.22170751,537,1648.39,0.5723135471343994,0.051953126,283,2.316689,8.591333
1101824,1101824,3933.6479375362396,0.004177686,-0.0035781134,1003.1901536600001,538,1648.39,0.6881795227527618,0.0484375,284,2.3152764,8.270578
1103872,1103872,3940.835152864456,0.007279766,-0.0009230746,1005.30167138,539,1648.39,0.6796157658100128,0.086523436,278,2.316355,8.473376
1105920,1105920,3948.189969062805,0.0028589175,-0.00041767693,1015.9264189,540,1663.38,0.6327727437019348,0.02890625,281,2.32104,11.432377
1107968,1107968,3955.4679176807404,0.005536697,-0.005516955,1016.0366692199999,541,1663.38,0.6676863133907318,0.06899414,282,2.3275833,7.8024225
1110016,1110016,3962.7118282318115,0.006197354,-0.0063587865,1018.79379751,542,1663.38,0.5789543092250824,0.07333984,283,2.3262203,10.277224
1112064,1112064,3969.9428441524506,0.0052466756,-0.002241721,1018.16963392,543,1663.38,0.5753674507141113,0.055322267,291,2.3179362,10.947992
1114112,1114112,3976.9801626205444,0.0066957613,-0.0020458663,1029.31782613,544,1680.97,0.692040890455246,0.07504883,279,2.3276894,9.679559
1116160,1116160,3984.3111588954926,0.0054388097,-0.0018632931,1032.4144658300002,545,1680.97,0.5358559489250183,0.06479492,279,2.3463538,9.772448
1118208,1118208,3991.651938676834,0.0073841787,-0.005317344,1032.0926184600003,546,1680.97,0.6087971329689026,0.09394531,278,2.3602672,9.316748
1120256,1120256,3998.9983196258545,0.0058862492,-0.002095958,1031.7607221600003,547,1680.97,0.5607461631298065,0.06523438,277,2.3651893,10.699472
1122304,1122304,4006.3668093681335,0.0057024723,-0.005292872,1024.34865545,548,1665.26,0.7683161795139313,0.06933594,279,2.37635,13.172076
1124352,1124352,4013.69690823555,0.0065346872,-0.003284642,1024.28427777,549,1665.26,0.6064899861812592,0.07631836,277,2.3885062,9.178616
1126400,1126400,4021.0857169628143,0.005365476,-0.000802909,1025.39492606,550,1665.26,0.6421245634555817,0.06640625,284,2.3822944,10.037507
1128448,1128448,4028.287584066391,0.011031056,-0.0070588505,1013.6010026,551,1646.44,0.7036633491516113,0.103320315,286,2.3913515,13.943814
1130496,1130496,4035.442543745041,0.0040681898,-0.0022302673,1015.3841034799999,552,1646.44,0.6528472304344177,0.047705077,283,2.3965554,9.891728
1132544,1132544,4042.6747143268585,0.0048453445,-0.0032115888,1016.7018750300001,553,1646.44,0.6136923730373383,0.057128906,283,2.3938403,9.560109
1134592,1134592,4049.908132791519,0.007852966,-0.003681849,1019.2841044800001,554,1646.44,0.7133112549781799,0.09785156,284,2.3984814,8.340952
1136640,1136640,4057.100314617157,0.0053077764,-0.001854483,1007.0349832400003,555,1628.29,0.7152746617794037,0.06313477,277,2.408397,15.923872
1138688,1138688,4064.4707205295563,0.004154828,-0.0015975113,1003.9064782,556,1619.78,0.7526496648788452,0.04951172,278,2.4270625,18.277725
1140736,1140736,4071.8220851421356,0.009234789,-0.0035235484,1005.4645638999999,557,1619.78,0.5324551165103912,0.10620117,276,2.4404473,9.605615
1142784,1142784,4079.217218399048,0.0031221153,-0.0011857152,995.5354147099999,558,1600.86,0.6404018402099609,0.03334961,277,2.4357982,15.696254
1144832,1144832,4086.60755443573,0.0038884666,-0.00521363,991.6775204300002,559,1594.9,0.837350457906723,0.035839844,289,2.43218,6.5847244
1146880,1146880,4093.6766571998596,0.0039080107,-0.0030256566,1004.3078215700001,560,1611.52,0.7486249804496765,0.04248047,283,2.431787,12.147304
1148928,1148928,4100.907971382141,0.004682202,-0.0027930508,1016.0052109000001,561,1628.1,0.532186359167099,0.05571289,282,2.4312096,10.373625
1150976,1150976,4108.148473739624,0.0046756025,-0.005527815,1004.1497874900001,562,1608.0,0.7793349027633667,0.055517577,285,2.4284875,24.275785
1153024,1153024,4115.329048156738,0.008907519,-0.005238951,977.9625206699999,563,1570.37,0.7258976697921753,0.09726562,273,2.4302387,17.273994
1155072,1155072,4122.816240310669,0.0042118444,-0.0040618726,955.9752762100001,564,1539.51,0.7914622873067856,0.045556642,283,2.4394834,16.474154
1157120,1157120,4130.0495891571045,0.002343324,-0.0009001464,955.72008045,565,1539.51,0.6209745407104492,0.025439452,282,2.4458022,10.804911
1159168,1159168,4137.309662818909,0.00606334,-0.004180758,958.3641897800001,566,1537.46,0.731424868106842,0.07260742,279,2.454469,13.119555
1161216,1161216,4144.648306131363,0.0057212436,-0.0022437098,960.12069177,567,1537.46,0.5674124956130981,0.06567383,274,2.4700058,10.426165
1163264,1163264,4152.118211984634,0.004906162,-0.003787925,960.6168726200002,568,1537.46,0.6473308503627777,0.059570312,286,2.4795587,12.00448
1165312,1165312,4159.272096395493,0.0031988975,-0.0025095246,949.1869194000001,569,1520.22,0.678533524274826,0.030322265,288,2.4818144,16.556332
1167360,1167360,4166.361573934555,0.0049337293,-0.003637395,948.5813219800001,570,1518.85,0.8328806608915329,0.058496095,284,2.4825397,10.913536
1169408,1169408,4173.5551404953,0.003554172,-0.003186625,960.90760772,571,1536.59,0.6237896680831909,0.042333983,282,2.487772,13.332571
1171456,1171456,4180.810009002686,0.005541756,-0.0048440946,957.50654144,572,1533.82,0.6635113954544067,0.059667967,302,2.4989607,16.679932
1173504,1173504,4187.588411808014,0.006474567,-0.0067354897,955.0767549699999,573,1533.82,0.48419737815856934,0.08334961,279,2.510881,11.667452
1175552,1175552,4194.91988158226,0.0036442056,-0.0022327073,941.98504626,574,1515.09,0.778600662946701,0.04091797,297,2.507442,13.068115
1177600,1177600,4201.810530662537,0.004749342,-0.0018858317,954.8352263099998,575,1532.97,0.6338697671890259,0.057519533,279,2.5034611,10.325528
1179648,1179648,4209.153415679932,0.005594772,-0.0016958134,942.70542584,576,1515.2,0.7684101015329361,0.06948242,275,2.5140026,11.774035
1181696,1181696,4216.582991600037,0.0042857146,-0.0071526924,894.38296948,577,1442.42,0.6577381789684296,0.045703124,281,2.520009,31.261425
1183744,1183744,4223.864394187927,0.005873765,-0.005956293,884.33055798,578,1425.4,0.80535888671875,0.06943359,277,2.5350888,11.757705
1185792,1185792,4231.256904363632,0.005354647,-0.0048908493,883.9681118799999,579,1424.12,0.6450051367282867,0.067675784,275,2.5453148,15.056401
1187840,1187840,4238.7025628089905,0.0043824064,-0.0022864123,872.0732949999998,580,1404.38,0.8746400028467178,0.05317383,291,2.5591333,7.302848
1189888,1189888,4245.722859382629,0.0026004324,-0.0026822963,846.1881673099998,581,1365.16,0.7921129763126373,0.025732422,290,2.5808659,19.103151
1191936,1191936,4252.783492088318,0.0059298784,-0.0032060419,834.4644769299999,582,1348.54,0.6833916306495667,0.0652832,265,2.5967557,13.80674
1193984,1193984,4260.507035255432,0.0056983484,-0.005840426,822.1419512300001,583,1330.69,0.9031598269939423,0.064892575,288,2.6121528,4.5349565
