n_updates,fps,explained_variance,approxkl,ep_reward_mean,policy_entropy,policy_loss,clipfrac,time_elapsed,serial_timesteps,ep_len_mean,total_timesteps,value_loss
198,432,0.48969292640686035,0.0033594514,1342.23633785,2.1244557,-0.0016852642,0.03730469,869.83984208107,405504,1376.9,405504,14.836886
199,450,0.008036613464355469,0.0036981665,1360.4314563599996,2.1312327,-0.001347137,0.037890624,874.5723302364349,407552,1394.96,407552,20.168657
200,435,0.12499237060546875,0.0022782045,1378.7334749299998,2.1387258,-0.00036528116,0.018164063,879.1153700351715,409600,1413.23,409600,18.701468
201,447,0.06249815225601196,0.0024302923,1397.04067341,2.1574092,-0.001184666,0.023925781,883.8156087398529,411648,1431.51,411648,19.497646
202,448,0.015512168407440186,0.0047984505,1415.71444394,2.1799932,-0.0028945513,0.061328124,888.395257472992,413696,1450.06,413696,20.208195
203,425,0.013886749744415283,0.004830475,1433.71738809,2.202698,-0.0021588763,0.0578125,892.9667868614197,415744,1468.02,415744,20.137436
204,460,0.03049015998840332,0.004772363,1451.7933003800001,2.2043524,-0.0009889321,0.057128906,897.7794721126556,417792,1486.05,417792,19.885155
205,442,0.05099034309387207,0.003523028,1469.9550201700001,2.2042813,-5.08246e-06,0.037402343,902.2285678386688,419840,1504.23,419840,19.681547
206,452,0.052831411361694336,0.0038449615,1487.31792705,2.214831,-3.7832906e-05,0.038964845,906.8571949005127,421888,1521.57,421888,19.522839
207,448,0.11454212665557861,0.0032259766,1505.7515537000002,2.226861,-0.00061126787,0.035498045,911.3844327926636,423936,1540.06,423936,18.98511
208,445,-0.0011262893676757812,0.002649829,1522.2276155200002,2.2338982,-0.0010660815,0.023388673,915.9516086578369,425984,1556.42,425984,20.375706
209,436,0.0016785860061645508,0.0024398859,1540.28447206,2.2351425,-0.00019397639,0.023828125,920.5452826023102,428032,1574.41,428032,20.314188
210,437,0.02151578664779663,0.0051369662,1558.28692445,2.2374363,-0.001393801,0.06743164,925.235826253891,430080,1592.31,430080,20.009907
211,436,0.005313396453857422,0.0072419145,1576.6989675300001,2.2468333,-0.0010025089,0.09790039,929.9126327037811,432128,1610.65,432128,20.20482
212,448,-0.007421374320983887,0.0043825656,1595.3136834000002,2.2455478,-0.003191799,0.053613283,934.6053411960602,434176,1629.23,434176,20.360048
213,427,-0.00644683837890625,0.0049005495,1613.4527723500003,2.2502103,-0.0021345087,0.055664062,939.1744241714478,436224,1647.31,436224,20.350105
214,460,-0.0029336214065551758,0.0033468239,1630.18927956,2.2544546,0.0006579117,0.035498045,943.9638035297394,438272,1663.91,438272,20.278812
215,452,-0.00033211708068847656,0.00196416,1646.3244786700002,2.259368,0.00032491854,0.019384766,948.4135112762451,440320,1679.86,440320,20.182352
216,436,0.01675426959991455,0.0036824984,1663.30698108,2.2724776,-0.00057815324,0.038232423,952.9398300647736,442368,1696.67,442368,19.973728
217,431,-0.009122133255004883,0.0032292116,1681.26021725,2.2841482,-0.0012730027,0.035253905,957.6302351951599,444416,1714.46,444416,20.334993
218,429,0.0018534660339355469,0.0016539609,1698.93909325,2.296981,0.00033942176,0.012304688,962.3725934028625,446464,1732.07,446464,20.218472
219,449,-0.009521007537841797,0.0028043087,1716.4323437799997,2.31436,-0.00011583074,0.028808594,967.1458089351654,448512,1749.47,448512,20.333569
220,438,0.0025482773780822754,0.0020304038,1729.7180018400002,2.3345888,0.00019014298,0.021337891,971.7041811943054,450560,1762.57,450560,20.20806
221,464,-0.002887725830078125,0.0029979658,1744.74787319,2.3480394,-0.0011819422,0.027929688,976.3778483867645,452608,1777.53,452608,20.205906
222,391,-0.006553292274475098,0.0049235094,1758.9890493800003,2.3579817,-0.0034348513,0.060058594,980.7898442745209,454656,1791.59,454656,20.254948
223,436,0.001019299030303955,0.0024967536,1773.7471230400001,2.374424,-0.0008534387,0.025683593,986.0274746417999,456704,1806.11,456704,20.170975
224,456,0.005119621753692627,0.001430035,1787.63618072,2.382566,0.0006807223,0.009570313,990.723066329956,458752,1819.85,458752,20.099232
225,449,-2.47955322265625e-05,0.003682974,1799.8252189599998,2.3881738,-0.0015612614,0.039648436,995.2069730758667,460800,1831.75,460800,20.214008
226,430,0.002699136734008789,0.0035349042,1803.8018101399998,2.4043596,-0.0007701721,0.035009764,999.7702867984772,462848,1835.57,462848,20.165691
227,423,0.0063689351081848145,0.003611603,1813.76343442,2.4135413,-0.00085010414,0.038085938,1004.5251891613007,464896,1845.29,464896,20.185627
228,430,0.4266418218612671,0.0036147,1824.4717365699998,2.4200692,-0.0023290394,0.040380858,1009.3630275726318,466944,1856.03,466944,15.076848
229,442,0.2768316864967346,0.0028043112,1837.5704972400001,2.4307995,-0.00028914184,0.026806641,1014.1247427463531,468992,1869.2,468992,17.06956
230,438,0.001995682716369629,0.00422789,1849.7783135500001,2.443087,-0.0003921519,0.051660158,1018.7568607330322,471040,1881.21,471040,20.276304
231,438,0.08584767580032349,0.005164195,1861.20422195,2.4519613,-0.0013159888,0.06040039,1023.424801826477,473088,1892.4,473088,19.237982
232,455,0.007571220397949219,0.0037251383,1873.6703929500002,2.4528375,7.2291004e-07,0.03666992,1028.0956897735596,475136,1904.92,475136,20.18144
233,448,0.010718882083892822,0.0060529383,1888.0177077,2.454563,-0.00537314,0.07773437,1032.5971624851227,477184,1918.99,477184,20.178612
234,443,0.18916207551956177,0.0051037474,1898.5063791300001,2.4563222,-0.003165073,0.06137695,1037.1606075763702,479232,1929.37,479232,17.92707
235,453,0.1766032576560974,0.005991784,1910.0149969899999,2.463271,-0.006442202,0.08232422,1041.7829477787018,481280,1940.8,481280,18.378975
236,449,0.0043984055519104,0.007205736,1916.0783016799996,2.4830813,-0.0040206434,0.09379883,1046.3010210990906,483328,1946.49,483328,20.169422
237,439,-0.00664675235748291,0.0037993598,1926.6913056199994,2.4871109,-0.0013370054,0.040039062,1050.8557238578796,485376,1956.92,485376,20.399136
238,450,0.11276787519454956,0.004772668,1930.7174726799997,2.4856267,-0.003505541,0.056347657,1055.5159027576447,487424,1960.89,487424,18.75632
239,421,0.10375547409057617,0.0012935449,1941.13361703,2.489965,2.5912543e-05,0.009082031,1060.0629131793976,489472,1971.41,489472,19.266928
240,449,0.0006196498870849609,0.0035771453,1953.3706879000006,2.4939682,-0.0020426358,0.037158202,1064.9207499027252,491520,1983.57,491520,20.223127
241,461,0.07825839519500732,0.0048248856,1953.3304361500004,2.4966264,-0.0009544307,0.05571289,1069.4816257953644,493568,1983.57,493568,19.210865
242,442,0.015974342823028564,0.0053944467,1963.3979050100002,2.5011263,-0.002800233,0.06757812,1073.9246084690094,495616,1993.48,495616,20.022808
243,452,-0.00412750244140625,0.0026175547,1972.1110788699998,2.5163102,-0.0021229724,0.026904296,1078.5538804531097,497664,2001.91,497664,20.324358
244,442,0.004216313362121582,0.0053401133,1981.6068858600001,2.5223708,-0.004514954,0.06865235,1083.0818650722504,499712,2011.12,499712,20.258198
245,457,0.01065152883529663,0.001789774,1988.82821383,2.5336044,-0.00027895515,0.013964844,1087.7134172916412,501760,2017.83,501760,20.017918
246,450,0.01956045627593994,0.0025872153,1996.1472925199998,2.5508513,0.00017253976,0.025732422,1092.190601825714,503808,2024.85,503808,19.928196
247,438,0.08209431171417236,0.0038820226,1997.6741461000001,2.5514944,0.00038525506,0.038769532,1096.7410297393799,505856,2025.94,505856,19.029903
248,450,0.06423979997634888,0.0033418045,1997.9230509599997,2.5497618,-0.0011291577,0.02866211,1101.41695022583,507904,2025.94,507904,19.468998
249,439,0.015202641487121582,0.0029695595,2002.2858225600003,2.5454116,-1.4964916e-05,0.02265625,1105.9678518772125,509952,2029.76,509952,20.227573
250,436,0.03319346904754639,0.0027322012,2002.2967054500002,2.5439708,0.00072729326,0.027685547,1110.6249153614044,512000,2029.76,512000,19.918259
251,446,0.10149240493774414,0.00174714,2002.4132113800003,2.5530891,-0.0017686104,0.014599609,1115.3205335140228,514048,2029.76,514048,19.229568
252,426,0.4063555598258972,0.002136137,2003.1719707500004,2.5605905,0.0006692462,0.015332031,1119.9048562049866,516096,2030.09,516096,15.269177
253,439,0.12149244546890259,0.0030163699,2006.7447050600001,2.5527432,-0.0009499878,0.024023438,1124.7122769355774,518144,2033.51,518144,19.00313
254,444,0.008349955081939697,0.0019689235,2010.60478287,2.5515924,0.0005402806,0.017578125,1129.3750789165497,520192,2036.79,520192,20.209698
255,445,0.0021994709968566895,0.0032234327,2011.1490360499997,2.5585399,-0.0016783269,0.032666016,1133.980544090271,522240,2036.79,522240,20.346409
256,443,0.02452927827835083,0.0015402418,2011.5168344499998,2.585481,-0.0007497401,0.014111328,1138.5822386741638,524288,2036.79,524288,20.032476
257,438,0.0860934853553772,0.0014461398,2011.4197930399998,2.6057715,-0.00019494574,0.013134765,1143.1986231803894,526336,2036.79,526336,19.394075
258,444,0.016346514225006104,0.0036032326,2011.5954777299996,2.605511,-0.000799244,0.034521483,1147.8679552078247,528384,2036.79,528384,20.135702
259,443,0.02862834930419922,0.0025958023,2017.7040128299998,2.6134617,0.0026719158,0.025878906,1152.4762682914734,530432,2042.53,530432,20.042093
260,446,0.0019654035568237305,0.003436805,2018.8716798499997,2.6278548,-0.0003412833,0.035009764,1157.0915863513947,532480,2043.2,532480,20.350796
261,425,-0.010953187942504883,0.0015773444,2019.0582704,2.6335297,0.00012254385,0.012011719,1161.682758808136,534528,2043.2,534528,20.40459
262,459,-0.003565073013305664,0.0024732256,2018.9650637199998,2.6328626,-0.00031769168,0.02451172,1166.4959015846252,536576,2043.2,536576,20.304295
263,446,-0.009440064430236816,0.0029328188,2019.18596482,2.6238065,-0.00023443918,0.02475586,1170.9492852687836,538624,2043.2,538624,20.29998
264,439,-0.0010867118835449219,0.0040443707,2019.37484077,2.6189425,-0.0007270562,0.04482422,1175.53768992424,540672,2043.2,540672,20.141611
265,433,0.007562220096588135,0.0035547987,2019.83392288,2.6227028,-8.293531e-05,0.035546876,1180.1928565502167,542720,2043.2,542720,20.00227
266,453,-0.0021561384201049805,0.0034848645,2020.2175998200003,2.6308916,-0.0012999472,0.031884767,1184.921425819397,544768,2043.2,544768,20.104874
267,428,0.029170453548431396,0.0041445354,2020.41314626,2.6455035,-0.00036550904,0.046191406,1189.4416723251343,546816,2043.2,546816,19.618635
268,447,0.04256105422973633,0.0029483582,2020.30631983,2.6562476,-0.00066694117,0.028271485,1194.2172636985779,548864,2043.2,548864,19.4053
269,439,0.04854375123977661,0.0053333268,2020.15584164,2.666217,-0.0038495143,0.06748047,1198.7993457317352,550912,2043.2,550912,19.589756
270,444,-0.0014401674270629883,0.0029603844,2020.50723393,2.6766586,-0.0012092342,0.028027344,1203.4647662639618,552960,2043.2,552960,20.219074
271,438,-0.007866382598876953,0.0065252646,2020.5374155200002,2.6834583,-0.0027021777,0.0809082,1208.0776119232178,555008,2043.2,555008,20.218702
272,453,0.006296515464782715,0.0019737924,2020.6968937600002,2.6996796,0.00038374806,0.016992187,1212.744614124298,557056,2043.2,557056,20.074942
273,444,0.028376221656799316,0.0049157133,2020.6473862100001,2.7065308,-0.0030540798,0.059033204,1217.2607963085175,559104,2043.2,559104,19.775269
274,404,-0.001232743263244629,0.0041929367,2020.5662122899998,2.7078815,-0.0017769731,0.048291016,1221.8645675182343,561152,2043.2,561152,20.176025
275,430,0.0007164478302001953,0.0020387073,2020.6899232000003,2.7127492,-0.00033294907,0.017578125,1226.9280171394348,563200,2043.2,563200,20.198963
276,436,0.002565622329711914,0.003771921,2021.2090459199999,2.7370334,-0.0016032539,0.03984375,1231.6940424442291,565248,2043.2,565248,20.13915
277,449,0.018616139888763428,0.007035798,2021.50371653,2.7492535,-0.0029835184,0.09604492,1236.3879928588867,567296,2043.2,567296,19.912907
278,444,-0.004455208778381348,0.0024817537,2021.5354596099996,2.7464693,0.00067517854,0.022851562,1240.9452760219574,569344,2043.2,569344,20.315035
279,421,0.0020636916160583496,0.0017100784,2023.6835831200003,2.7453232,0.0006636851,0.0128417965,1245.5552895069122,571392,2044.78,571392,20.246517
280,445,0.0026207566261291504,0.005628116,2028.2285593200002,2.7458715,-0.0036562025,0.0715332,1250.4163477420807,573440,2049.0,573440,20.127062
281,448,0.015452682971954346,0.0019337604,2028.2899028600002,2.7429376,-0.0003779714,0.013427734,1255.0117630958557,575488,2049.0,575488,20.146654
282,433,0.031245410442352295,0.0056818086,2028.2006631999998,2.7370842,-0.0031251896,0.07304688,1259.5824871063232,577536,2049.0,577536,19.808586
283,444,-0.00013685226440429688,0.005170358,2028.17615779,2.7452147,-0.0021854858,0.06430664,1264.307388305664,579584,2049.0,579584,20.276562
284,450,0.013782143592834473,0.001861078,2028.1863510299997,2.7504199,-0.0007478775,0.015527343,1268.9152722358704,581632,2049.0,581632,20.078676
285,440,-0.009261846542358398,0.0035697557,2028.3462190099997,2.7510874,-0.0010257919,0.03515625,1273.463540315628,583680,2049.0,583680,20.281567
286,450,0.02541184425354004,0.0024344963,2028.5187595000002,2.7564135,9.776367e-05,0.020410156,1278.1181991100311,585728,2049.0,585728,19.859491
287,448,0.03016984462738037,0.003369366,2028.5832119100003,2.7593102,-0.001008719,0.03666992,1282.6641941070557,587776,2049.0,587776,19.66828
288,448,0.009500205516815186,0.0029087046,2028.6612250499998,2.7693667,-0.0006013784,0.028125,1287.229695558548,589824,2049.0,589824,20.222887
289,433,0.0024794936180114746,0.006214432,2028.70468793,2.7906065,-0.004189945,0.07719727,1291.794974565506,591872,2049.0,591872,20.333202
290,437,0.0557672381401062,0.004091132,2028.8125490300001,2.8050313,-0.0013195255,0.046582032,1296.5206651687622,593920,2049.0,593920,19.630648
291,433,0.000522315502166748,0.0026254659,2028.7627793699999,2.803173,-0.0003683649,0.021582032,1301.2068486213684,595968,2049.0,595968,20.31478
292,424,0.03053140640258789,0.002997934,2028.74843097,2.8128057,-0.0017275373,0.03378906,1305.9291777610779,598016,2049.0,598016,19.891233
293,439,-0.004749417304992676,0.0038767334,2029.20394239,2.8441992,-0.0026203878,0.04638672,1310.7588620185852,600064,2049.0,600064,20.33687
294,440,-0.0037795305252075195,0.002231671,2029.9250987600005,2.8632002,-0.001155795,0.01875,1315.4167473316193,602112,2049.0,602112,20.309359
295,448,0.004179120063781738,0.003318163,2030.1586711500004,2.8673701,-0.0017416201,0.03310547,1320.0672600269318,604160,2049.0,604160,20.23458
296,452,-0.006631255149841309,0.0028979364,2030.5510383600003,2.8832397,-0.0009410226,0.029199218,1324.629914522171,606208,2049.0,606208,20.338375
297,457,-0.0004838705062866211,0.002912464,2030.8466088399998,2.8913836,-1.3186655e-06,0.027978515,1329.1517691612244,608256,2049.0,608256,20.225924
298,453,0.003886878490447998,0.0047850925,2031.1951489900002,2.9008756,-0.0030136849,0.05913086,1333.6295654773712,610304,2049.0,610304,20.143496
299,430,-0.008852005004882812,0.0027672886,2031.1997332699998,2.9075835,-0.0015295424,0.028222656,1338.1465668678284,612352,2049.0,612352,20.255331
300,436,0.011905014514923096,0.0033560817,2031.3236314500004,2.9081593,-0.0030870005,0.038085938,1342.9009654521942,614400,2049.0,614400,19.993553
301,450,-0.005709052085876465,0.0033264228,2031.43248848,2.9105453,-0.00090933545,0.03564453,1347.5929100513458,616448,2049.0,616448,20.234068
302,420,0.0019655823707580566,0.005221154,2031.4706157099997,2.9166675,-0.0049200123,0.061767578,1352.1374411582947,618496,2049.0,618496,20.126568
303,395,0.00651472806930542,0.0070904726,2031.5994412999999,2.9223256,-0.0047643436,0.09609375,1357.0132718086243,620544,2049.0,620544,20.109861
304,386,0.00017321109771728516,0.0033611427,2031.65863518,2.9280858,-0.0019138023,0.037060548,1362.1875071525574,622592,2049.0,622592,20.299278
305,381,-0.0018546581268310547,0.00517729,2031.7790841999997,2.9335568,-0.002348519,0.06337891,1367.4843654632568,624640,2049.0,624640,20.312857
306,420,0.00874185562133789,0.003918444,2031.8641008599998,2.939765,-0.0003191639,0.046044923,1372.850680589676,626688,2049.0,626688,20.111803
307,451,-0.002900242805480957,0.0027720123,2032.0152239099998,2.9411426,-0.0007199497,0.022900391,1377.7249948978424,628736,2049.0,628736,20.253695
308,422,0.0020603537559509277,0.0033603744,2032.0436484599998,2.9337716,-0.0018008088,0.03178711,1382.257283449173,630784,2049.0,630784,20.218819
309,435,0.002603590488433838,0.004835493,2032.1201991300002,2.9190927,-0.0038377356,0.054589845,1387.101310491562,632832,2049.0,632832,20.137226
310,440,0.0021628737449645996,0.004252804,2032.19314133,2.9075527,0.00075663644,0.04892578,1391.808521270752,634880,2049.0,634880,20.106606
311,442,0.00655895471572876,0.0017968377,2032.2471251799998,2.9118004,0.00026758024,0.0126953125,1396.4534966945648,636928,2049.0,636928,19.93636
312,428,0.03228878974914551,0.0051557506,2032.2393037599998,2.9161808,-0.0019246718,0.066503905,1401.0815470218658,638976,2049.0,638976,19.552967
313,426,-0.007460355758666992,0.0033609408,2032.2315783899996,2.924099,-0.00096688105,0.028857421,1405.864871263504,641024,2049.0,641024,20.247002
314,430,-0.011453986167907715,0.0029001997,2032.2563304799999,2.9307141,-3.9760365e-05,0.027832031,1410.6624455451965,643072,2049.0,643072,20.281305
315,441,-0.003991603851318359,0.0059347404,2032.2559508999998,2.9391682,-0.0012076754,0.07714844,1415.4150319099426,645120,2049.0,645120,20.263203
316,418,-0.0035628080368041992,0.0032411441,2032.3096727299999,2.9553113,-0.0016075505,0.035302736,1420.0553860664368,647168,2049.0,647168,20.31673
317,425,-0.0023441314697265625,0.0045435443,2032.3023741999998,2.96204,-0.0030151894,0.05805664,1424.954481124878,649216,2049.0,649216,20.188047
318,383,-0.005627036094665527,0.0028250706,2032.3094237599998,2.9722018,-0.0011139248,0.029248048,1429.770823955536,651264,2049.0,651264,20.132345
319,395,0.0038373470306396484,0.003925547,2032.28353072,2.97438,-0.001254558,0.03881836,1435.1062142848969,653312,2049.0,653312,20.068947
320,443,0.04887872934341431,0.0060431114,2032.2653770100003,2.9794364,-0.0026926768,0.08173828,1440.2905101776123,655360,2049.0,655360,19.520359
321,449,0.04941600561141968,0.002692921,2032.0851813799998,2.9815516,-0.0006722205,0.026708985,1444.9074671268463,657408,2049.0,657408,19.343254
322,437,0.09566456079483032,0.0036895187,2031.8656416699998,2.9771454,-0.0001608001,0.04448242,1449.4601247310638,659456,2049.0,659456,18.82401
323,370,0.023264646530151367,0.0041526305,2031.6015672300002,2.9789503,-0.001576964,0.048193358,1454.144728899002,661504,2049.0,661504,19.647184
324,429,0.015083372592926025,0.004210435,2031.4511154800002,2.9835093,-0.0009263712,0.04824219,1459.6800866127014,663552,2049.0,663552,20.02435
325,359,-0.004191756248474121,0.0032272278,2031.37963629,2.9872353,-0.00014842176,0.035205077,1464.4448227882385,665600,2049.0,665600,20.251333
326,435,-0.00048828125,0.003866544,2031.3830049000003,2.9959416,1.5556918e-05,0.042919923,1470.1486687660217,667648,2049.0,667648,20.232853
327,406,-0.00022935867309570312,0.0037340764,2031.4421488900002,3.0039024,-0.00052925275,0.04194336,1474.8568897247314,669696,2049.0,669696,20.214254
328,415,0.03736138343811035,0.0039632926,2031.58492098,3.015505,0.00020346935,0.0440918,1479.8923242092133,671744,2049.0,671744,19.646748
329,395,-0.006814479827880859,0.004249712,2031.70643087,3.0165987,-0.0010569483,0.04916992,1484.825180053711,673792,2049.0,673792,20.205729
330,439,-0.010281205177307129,0.00660365,2031.6429747800003,3.0257735,-0.0016702926,0.08901367,1490.006722688675,675840,2049.0,675840,20.257273
331,357,-0.00022280216217041016,0.0016683983,2031.7219363100003,3.0298235,-7.2395735e-05,0.010058594,1494.6702890396118,677888,2049.0,677888,20.155613
332,385,0.022594451904296875,0.005196481,2031.81194796,3.0363672,-0.00048526618,0.06508789,1500.405571937561,679936,2049.0,679936,19.703527
333,389,-0.009012818336486816,0.004835341,2031.79298131,3.043812,-0.0014040684,0.06298828,1505.7121543884277,681984,2049.0,681984,20.256163
334,387,0.02238297462463379,0.0073109986,2031.8362748999996,3.046802,-0.0034857024,0.09423828,1510.967604637146,684032,2049.0,684032,19.860767
335,385,-0.0026172399520874023,0.0015807912,2031.9331982399997,3.0460186,-0.00013934728,0.0045898436,1516.2474131584167,686080,2049.0,686080,20.23977
336,366,-0.0015619993209838867,0.001822348,2031.8660108099998,3.0514667,0.0009461626,0.011132812,1521.5546317100525,688128,2049.0,688128,19.981203
337,366,-0.0043392181396484375,0.0023937975,2031.8622551299998,3.0581136,-0.0007442638,0.022900391,1527.1484770774841,690176,2049.0,690176,20.093357
338,363,-0.0014380216598510742,0.0035026122,2031.9677243599997,3.0610251,0.00013720579,0.037402343,1532.7415099143982,692224,2049.0,692224,20.041271
339,404,0.020960986614227295,0.002631837,2032.3101760500003,3.0608969,0.00022870717,0.023486327,1538.3827652931213,694272,2049.0,694272,19.734371
340,388,0.010988354682922363,0.0026861033,2032.3971313499999,3.069283,0.00046532307,0.029345702,1543.4426772594452,696320,2049.0,696320,19.765673
341,381,0.0667107105255127,0.0032590304,2032.34408634,3.0783072,-0.0005493932,0.035351563,1548.7079441547394,698368,2049.0,698368,18.79781
342,389,0.11679404973983765,0.0035682984,2032.2319303,3.087863,-0.0018095269,0.038134765,1554.0715067386627,700416,2049.0,700416,18.105204
343,396,0.33431828022003174,0.003697379,2031.7926782900001,3.0931592,-0.0027282278,0.04345703,1559.3274149894714,702464,2049.0,702464,15.520706
344,395,0.42271310091018677,0.00082490034,2031.2101614699998,3.0915642,-0.0005793072,0.002734375,1564.4958970546722,704512,2049.0,704512,15.8763275
345,417,0.03521132469177246,0.0030172723,2030.96409691,3.090861,-0.00048758154,0.02631836,1569.6777522563934,706560,2049.0,706560,19.216614
346,392,0.0019458532333374023,0.007778761,2030.79493046,3.0986402,-0.006484106,0.10541992,1574.581580877304,708608,2049.0,708608,19.802364
347,382,0.02030545473098755,0.002883088,2030.7658976600003,3.1120126,-0.00019646928,0.025878906,1579.7950983047485,710656,2049.0,710656,19.971338
348,383,-0.007577061653137207,0.0025922745,2030.84825708,3.1168518,-0.00078717835,0.024267578,1585.1563143730164,712704,2049.0,712704,20.704538
349,379,-0.009397506713867188,0.0048259897,2030.53272973,3.1364303,-0.0031814906,0.054541014,1590.4905047416687,714752,2049.0,714752,20.57404
350,391,0.033521831035614014,0.004232942,2030.41796552,3.1540942,-0.002091642,0.049804688,1595.8905818462372,716800,2049.0,716800,20.049107
351,381,0.04086780548095703,0.0040636724,2030.34946659,3.169584,-0.0017409291,0.042773437,1601.1224219799042,718848,2049.0,718848,19.82008
352,378,0.02569127082824707,0.0026752762,2030.3678574500002,3.1865153,-0.00072800403,0.024267578,1606.4885079860687,720896,2049.0,720896,19.966974
353,376,-0.008781671524047852,0.0039028893,2030.5849202200002,3.1956153,-0.0019662809,0.04243164,1611.9001228809357,722944,2049.0,722944,20.346024
354,376,-0.0021687746047973633,0.002911362,2030.48979789,3.1958165,-0.0016014619,0.032470703,1617.343294620514,724992,2049.0,724992,20.225828
355,418,0.025475800037384033,0.0034488246,2030.2181449000002,3.1907735,-0.001724933,0.03652344,1622.7827186584473,727040,2049.0,727040,19.790464
356,410,0.03164273500442505,0.0042404034,2029.9426750799998,3.1906016,-0.0017625734,0.05283203,1627.6717941761017,729088,2049.0,729088,19.699865
357,398,0.051239848136901855,0.004427489,2029.8013013400005,3.1900713,-0.0016068604,0.054296874,1632.6589500904083,731136,2049.0,731136,19.523296
358,416,0.045952439308166504,0.004789329,2029.62209176,3.1968293,-0.0017457737,0.061425783,1637.8046045303345,733184,2049.0,733184,19.64673
359,435,-0.01310873031616211,0.0031230142,2029.4443426399998,3.203236,-0.0004083376,0.03461914,1642.7271435260773,735232,2049.0,735232,20.039707
360,417,0.004477143287658691,0.0038011416,2029.2978094400003,3.1978273,-0.002070484,0.04086914,1647.4257521629333,737280,2049.0,737280,20.064943
361,410,0.009035766124725342,0.0037190106,2029.3017730499998,3.1986387,-0.0015519762,0.04321289,1652.3312945365906,739328,2049.0,739328,20.057222
362,391,0.008279800415039062,0.0039640283,2029.4615540099999,3.2049422,-0.0010846527,0.043066405,1657.3236117362976,741376,2049.0,741376,20.165398
363,404,-0.0009284019470214844,0.0047830725,2029.5761509400002,3.2046914,-0.0026283744,0.055908203,1662.550925731659,743424,2049.0,743424,20.40136
364,428,0.009733617305755615,0.0019296252,2029.5374049400002,3.2000606,0.0001573654,0.012939453,1667.6119389533997,745472,2049.0,745472,20.271982
365,396,0.05884194374084473,0.0050832233,2029.31309164,3.204059,-0.0012823297,0.061035156,1672.3888883590698,747520,2049.0,747520,19.526218
366,398,0.019512414932250977,0.0035716654,2029.12553851,3.2032032,-0.00041383752,0.038378906,1677.5511887073517,749568,2049.0,749568,20.036154
367,419,-0.002291083335876465,0.0036357944,2029.0775507900003,3.1919892,-0.0012311772,0.03881836,1682.6916823387146,751616,2049.0,751616,20.25433
368,390,-0.0002652406692504883,0.0027377731,2029.2452434200002,3.1844053,-0.0017752443,0.023486327,1687.5709273815155,753664,2049.0,753664,20.12584
369,337,0.009675204753875732,0.0041808966,2029.2274249200002,3.188982,-9.916668e-05,0.050732423,1692.815823316574,755712,2049.0,755712,19.995546
370,364,0.0016541481018066406,0.003947541,2029.1626710899998,3.1915302,-0.0015146388,0.04194336,1698.883704662323,757760,2049.0,757760,20.193699
371,399,0.007208704948425293,0.0030165403,2029.20077746,3.1922572,-0.0003172465,0.02709961,1704.506463766098,759808,2049.0,759808,20.16993
372,365,-0.008533954620361328,0.004858962,2029.24216796,3.2024312,-0.00042462855,0.058496095,1709.6313288211823,761856,2049.0,761856,20.478205
373,355,0.003892958164215088,0.0027682264,2029.2939814000003,3.224561,-0.000100206795,0.026171874,1715.2333548069,763904,2049.0,763904,20.260017
374,368,0.0007829666137695312,0.0036476236,2029.2558680700001,3.2379348,-0.0016075454,0.038720705,1720.996473789215,765952,2049.0,765952,20.251366
375,372,-0.004385471343994141,0.002425902,2029.2109132400003,3.2406964,-7.1977534e-05,0.023095703,1726.555891752243,768000,2049.0,768000,20.380772
376,399,0.007595241069793701,0.0054327073,2029.24886715,3.252159,-0.0026333304,0.06723633,1732.0563247203827,770048,2049.0,770048,20.213598
377,385,0.0009853243827819824,0.005711018,2029.2394510400004,3.2543302,-0.0019409098,0.074072264,1737.1891267299652,772096,2049.0,772096,20.352383
378,356,-0.0020973682403564453,0.005058009,2029.2859378199998,3.248074,-0.0015874052,0.061425783,1742.4969491958618,774144,2049.0,774144,20.509735
379,388,0.004955291748046875,0.004570981,2029.23198788,3.2624786,-0.0039530285,0.05522461,1748.2387473583221,776192,2049.0,776192,20.332428
380,384,0.0010532140731811523,0.0056834687,2029.41113991,3.2793174,-0.0035442256,0.06987305,1753.517221212387,778240,2049.0,778240,20.377333
381,364,-0.002867579460144043,0.005866883,2029.4295916900003,3.288995,-0.002009401,0.07211914,1758.8446395397186,780288,2049.0,780288,20.311068
382,345,0.0017185807228088379,0.0020035352,2029.5217372000002,3.2870774,8.918508e-06,0.021142578,1764.463171005249,782336,2049.0,782336,20.157948
383,412,0.0016461610794067383,0.0026411251,2029.6226550600002,3.2764218,-0.00028412888,0.01850586,1770.3992292881012,784384,2049.0,784384,20.131405
384,369,0.005104959011077881,0.0035731867,2029.6944101200006,3.2764792,-0.0010237084,0.03745117,1775.3699028491974,786432,2049.0,786432,20.08738
385,357,0.0037140846252441406,0.0049882615,2029.76662383,3.288283,-0.003072415,0.06069336,1780.9114825725555,788480,2049.0,788480,20.103407
386,350,0.004131317138671875,0.0032913473,2029.8268627600005,3.2973385,-0.0012244938,0.03491211,1786.6398916244507,790528,2049.0,790528,20.285168
387,371,0.026319801807403564,0.0034011807,2029.6684987700003,3.3063374,0.00026192432,0.03881836,1792.4839372634888,792576,2049.0,792576,19.946585
