clipfrac,value_loss,fps,time_elapsed,approxkl,policy_loss,serial_timesteps,policy_entropy,total_timesteps,n_updates,explained_variance,ep_reward_mean,ep_len_mean
0.029443359,20.026323,327,1538.2546067237854,0.0029216602,-0.00062402996,557056,5.893033,557056,272,0.7941561639308929,1059.5140514200002,1262.21
0.054882813,20.095335,297,1544.513078212738,0.0044034747,-0.0028934465,559104,5.897682,559104,273,0.8036831021308899,1077.29764927,1280.34
0.024365235,20.244053,342,1551.3887338638306,0.0024725648,-0.0013816986,561152,5.895093,561152,274,0.8390958905220032,1094.3374365099999,1297.2
0.052099608,20.239067,299,1557.369000673294,0.0045383377,-0.002557685,563200,5.886922,563200,275,0.7341372072696686,1111.24222196,1314.92
0.03930664,20.96269,346,1564.2124435901642,0.0034502943,-0.0040236367,565248,5.8776855,565248,276,0.8638133108615875,1129.2727647500003,1332.83
0.05673828,20.130802,343,1570.1229441165924,0.00480684,-0.0018278416,567296,5.8698735,567296,277,0.7618367820978165,1145.26696355,1350.86
0.037988283,19.65579,330,1576.086059808731,0.0034875646,-0.0034570445,569344,5.8722205,569344,278,0.8067521899938583,1145.56530853,1350.86
0.02109375,23.927809,351,1582.2857084274292,0.002211982,-0.0019779298,571392,5.8650575,571392,279,0.8413790464401245,1161.9442815,1367.26
0.021777343,20.716808,340,1588.1150550842285,0.0022299748,-0.001954685,573440,5.8635874,573440,280,0.874743714928627,1176.11110887,1385.17
0.02734375,20.399204,304,1594.133715391159,0.002725818,-0.0014033968,575488,5.85379,575488,281,0.7443602681159973,1173.84688511,1385.17
0.03691406,20.023243,333,1600.8570036888123,0.003126905,-0.0029163668,577536,5.8427634,577536,282,0.7480772137641907,1174.2728222599999,1385.17
0.032177735,20.495998,353,1606.9939923286438,0.0031528317,-0.0027093345,579584,5.8421054,579584,283,0.8295868039131165,1174.93656798,1385.17
0.0146484375,20.148518,325,1612.7918858528137,0.0016409149,-0.001463399,581632,5.8439174,581632,284,0.8286237418651581,1191.64482606,1403.0
0.039892577,19.67887,325,1619.086263179779,0.0034864668,-0.003310057,583680,5.83195,583680,285,0.7481490969657898,1190.93001517,1403.0
0.024609376,31.109028,359,1625.3819522857666,0.0023739384,-0.002837365,585728,5.8281355,585728,286,0.8693689554929733,1211.6895878,1423.98
0.033154298,18.851267,334,1631.0818402767181,0.002947464,-0.003250882,587776,5.8372674,587776,287,0.8400555849075317,1210.4825217,1423.98
0.03388672,19.397308,352,1637.1977043151855,0.0031836387,-0.003890392,589824,5.8299613,589824,288,0.9076506420969963,1193.2402378900001,1403.56
0.0125488285,20.365437,325,1643.0037429332733,0.0014680073,-0.00032942946,591872,5.830071,591872,289,0.8327711969614029,1209.55632104,1420.36
0.019726563,8.169168,335,1649.2904152870178,0.0018622505,-0.0020641969,593920,5.8335814,593920,290,0.9508655779063702,1210.74591123,1422.65
0.067919925,20.791698,311,1655.3900532722473,0.0051945164,-0.0062322104,595968,5.8290844,595968,291,0.8128827512264252,1226.74619678,1439.81
0.029296875,27.58937,351,1661.9655940532684,0.0025459714,-0.0039808084,598016,5.8355074,598016,292,0.8561820238828659,1209.24637804,1422.13
0.017529298,31.497341,354,1667.7928891181946,0.0017391962,-0.0035251058,600064,5.8404,600064,293,0.8468903750181198,1196.90404624,1410.23
0.02709961,20.428806,322,1673.5738017559052,0.002649527,-0.0025332149,602112,5.8384843,602112,294,0.8590789884328842,1196.25232843,1410.23
0.023046875,3.1110327,339,1679.9306406974792,0.0022950624,-0.006777133,604160,5.83463,604160,295,0.9794693496078253,1198.87066163,1414.52
0.021533202,20.29869,333,1685.9710586071014,0.0025374072,-0.0012932596,606208,5.8307586,606208,296,0.838657796382904,1216.41112771,1431.92
0.02998047,20.928057,344,1692.1077485084534,0.0043033645,-0.0035257586,608256,5.836927,608256,297,0.8707157075405121,1233.29094538,1449.68
0.039501954,20.795666,319,1698.0467433929443,0.0035036919,-0.0031566476,610304,5.8516865,610304,298,0.8149353414773941,1249.64601261,1467.58
0.030566406,25.929562,378,1704.4540853500366,0.002756367,-0.0033904195,612352,5.863209,612352,299,0.8628249615430832,1249.1982526600002,1466.73
